actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT05M12.00S,2025-03-07T01:28:35.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,94.82588699080158,49.26470588235294,1610612745,24,15,2025-03-07T01:35:27Z,910000,False,-4.0,-4.0,1,right,A. Thompson cutting DUNK (4 PTS) (T. Eason 2 AST),"[1641708, 1631106]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,T. Eason,1631106.0,2.0,,,,,,,,,,
92,PT05M00.00S,2025-03-07T01:28:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.995400788436268,50.98039215686274,1610612740,26,15,2025-03-07T01:28:52Z,930000,False,-5.0,4.0,1,left,T. Murphy III cutting Layup (13 PTS) (Y. Missi 1 AST),"[1630530, 1642274]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,13.0,Y. Missi,1642274.0,1.0,,,,,,,,,,
94,PT05M00.00S,2025-03-07T01:28:58.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612745,26,15,2025-03-07T01:28:58Z,950000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M00.00S,2025-03-07T01:29:58.1Z,1,REGULAR,substitution,out,[],1631106,,,1610612745,26,15,2025-03-07T01:30:11Z,960000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M00.00S,2025-03-07T01:29:58.1Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,26,15,2025-03-07T01:30:11Z,970000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M00.00S,2025-03-07T01:29:58.1Z,1,REGULAR,substitution,in,[],203500,,,1610612745,26,15,2025-03-07T01:30:11Z,980000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M00.00S,2025-03-07T01:29:58.1Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,26,15,2025-03-07T01:30:11Z,990000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M46.00S,2025-03-07T01:30:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,67.62483574244416,24.509803921568626,1610612745,26,18,2025-03-07T01:30:37Z,1000000,False,-127.0,252.0,1,right,J. Green 28' 3PT  (3 PTS) (J. Smith Jr. 1 AST),"[1630224, 1631095]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.22,Made,,,,,3.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
101,PT04M20.00S,2025-03-07T01:30:58.2Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612740,26,18,2025-03-07T01:31:06Z,1020000,False,,,0,,S. Adams shooting personal FOUL (1 PF) (Missi 2 FT),"[203500, 1642274]",1610612745.0,HOU,shooting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627519.0,1.0,0.0,,,Missi,1642274.0,,,
103,PT04M20.00S,2025-03-07T01:31:22.3Z,1,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,27,18,2025-03-07T01:31:22Z,1040000,False,,,0,,Y. Missi Free Throw 1 of 2 (7 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
104,PT04M20.00S,2025-03-07T01:31:37.0Z,1,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,28,18,2025-03-07T01:31:37Z,1050000,False,,,0,,Y. Missi Free Throw 2 of 2 (8 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
105,PT04M00.00S,2025-03-07T01:31:57.5Z,1,REGULAR,3pt,Jump Shot,[],1631095,67.7562417871222,54.166666666666664,1610612745,28,18,2025-03-07T01:32:06Z,1060000,False,21.0,251.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.15,Missed,,,,,,,,,,,,,,,,,,
106,PT03M58.00S,2025-03-07T01:31:59.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,28,18,2025-03-07T01:32:06Z,1070000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,105.0,,,,,,,,,,,,,,,,,
108,PT03M43.00S,2025-03-07T01:32:20.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.719448094612352,57.35294117647059,1610612740,28,18,2025-03-07T01:32:25Z,1090000,False,-37.0,95.0,1,left,MISS B. Brown 10' turnaround Shot,[1628971],1610612740.0,NOP,turnaround,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.22,Missed,,,,,,,,,,,,,,,,,,
109,PT03M39.00S,2025-03-07T01:32:24.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,28,18,2025-03-07T01:40:54Z,1100000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M25.00S,2025-03-07T01:32:42.5Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612745,28,18,2025-03-07T01:32:49Z,1110000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628971, 1641708]",1610612740.0,NOP,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,,,Thompson,1641708.0,,,
112,PT03M25.00S,2025-03-07T01:33:07.9Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,28,19,2025-03-07T01:33:35Z,1130000,False,,,0,,A. Thompson Free Throw 1 of 2 (5 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
113,PT03M25.00S,2025-03-07T01:33:14.4Z,1,REGULAR,substitution,out,[],1642274,,,1610612745,28,19,2025-03-07T01:33:17Z,1140000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M25.00S,2025-03-07T01:33:14.4Z,1,REGULAR,substitution,in,[],1631255,,,1610612745,28,19,2025-03-07T01:33:17Z,1150000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M25.00S,2025-03-07T01:33:07.9Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,28,19,2025-03-07T01:33:35Z,1160000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT03M19.00S,2025-03-07T01:33:13.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,28,19,2025-03-07T01:33:35Z,1170000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,115.0,2.0,1.0,1.0,,,,,,,,,,,,,,
117,PT03M15.00S,2025-03-07T01:33:37.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,3.7614980289093296,96.32352941176471,1610612740,28,19,2025-03-07T01:37:57Z,1180000,False,-232.0,-17.0,1,left,MISS J. Hawkins running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2025-03-07T01:33:40.6Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,28,19,2025-03-07T01:33:45Z,1190000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,117.0,3.0,2.0,1.0,,,,,,,,,,,,,,
119,PT03M00.00S,2025-03-07T01:33:53.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,73.80091984231275,13.970588235294118,1610612745,28,22,2025-03-07T01:33:57Z,1200000,False,-180.0,194.0,1,right,D. Brooks 26' 3PT  (3 PTS) (S. Adams 1 AST),"[1628415, 203500]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,3.0,S. Adams,203500.0,1.0,,,,,,,,,,
121,PT02M43.00S,2025-03-07T01:34:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,16.507884362680684,50.245098039215684,1610612740,30,22,2025-03-07T01:41:08Z,1220000,False,-1.0,103.0,1,left,T. Murphy III 10' driving floating Jump Shot (15 PTS) (K. Matković 1 AST),"[1630530, 1631255]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,,,,,15.0,K. Matković,1631255.0,1.0,,,,,,,,,,
123,PT02M25.00S,2025-03-07T01:34:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,81.02825229960578,51.470588235294116,1610612745,30,24,2025-03-07T01:41:24Z,1240000,False,7.0,126.0,1,right,D. Brooks 12' fadeaway Jump Shot (5 PTS) (S. Adams 2 AST),"[1628415, 203500]",1610612745.0,HOU,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,,,,,5.0,S. Adams,203500.0,2.0,,,,,,,,,,
125,PT02M09.00S,2025-03-07T01:34:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.171484888304862,48.28431372549019,1610612740,32,24,2025-03-07T01:41:38Z,1260000,False,9.0,62.0,1,left,C. McCollum 6' driving floating Jump Shot (5 PTS) (K. Matković 2 AST),"[203468, 1631255]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,5.0,K. Matković,1631255.0,2.0,,,,,,,,,,
127,PT02M03.00S,2025-03-07T01:34:55.8Z,1,REGULAR,foul,personal,[],1641722,,,1610612745,32,24,2025-03-07T01:35:09Z,1280000,False,,,0,,J. Hawkins personal FOUL (1 PF),"[1641722, 1631095]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626301.0,1.0,0.0,,,Smith Jr.,1631095.0,,,
129,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,out,[],203468,,,1610612745,32,24,2025-03-07T01:35:26Z,1300000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612745,32,24,2025-03-07T01:35:26Z,1310000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,32,24,2025-03-07T01:35:26Z,1320000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,32,24,2025-03-07T01:35:26Z,1330000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,32,24,2025-03-07T01:35:26Z,1340000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,in,[],1630631,,,1610612745,32,24,2025-03-07T01:35:26Z,1350000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,in,[],1629627,,,1610612745,32,24,2025-03-07T01:35:26Z,1360000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,32,24,2025-03-07T01:35:26Z,1370000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,32,24,2025-03-07T01:35:26Z,1380000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M03.00S,2025-03-07T01:35:04.1Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,32,24,2025-03-07T01:35:26Z,1390000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M59.00S,2025-03-07T01:35:41.5Z,1,REGULAR,2pt,Jump Shot,[],1631095,92.72339027595268,72.05882352941177,1610612745,32,26,2025-03-07T01:42:05Z,1400000,False,110.0,16.0,1,right,J. Smith Jr. 11' step back Jump Shot (2 PTS) (R. Sheppard 1 AST),"[1631095, 1642263]",1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,11.14,Made,,,,,2.0,R. Sheppard,1642263.0,1.0,,,,,,,,,,
141,PT01M36.00S,2025-03-07T01:36:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,5.995400788436268,63.970588235294116,1610612740,32,26,2025-03-07T01:42:20Z,1420000,False,-70.0,4.0,1,left,MISS K. Matković 7' floating Shot,[1631255],1610612740.0,NOP,floating,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
142,PT01M33.00S,2025-03-07T01:36:07.2Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,32,26,2025-03-07T01:36:10Z,1430000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M22.00S,2025-03-07T01:36:21.6Z,1,REGULAR,turnover,traveling,[],1630578,,,1610612745,32,26,2025-03-07T01:36:29Z,1440000,False,,,0,,A. Sengun traveling TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2714.0,,,,,,,2.0,,
144,PT01M11.00S,2025-03-07T01:36:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641722,7.178055190538765,60.29411764705882,1610612740,32,26,2025-03-07T01:36:58Z,1450000,False,-51.0,15.0,1,left,MISS J. Hawkins driving Layup,[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
145,PT01M09.00S,2025-03-07T01:36:56.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,32,26,2025-03-07T01:36:58Z,1460000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M04.00S,2025-03-07T01:37:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,93.9060446780552,44.36274509803921,1610612745,32,26,2025-03-07T01:37:08Z,1470000,False,-28.0,5.0,1,right,MISS T. Eason driving Layup - blocked,"[1631106, 1631255]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,Matković,1631255.0,,,,,
147,PT01M04.00S,2025-03-07T01:37:01.8Z,1,REGULAR,block,,[],1631255,,,1610612745,32,26,2025-03-07T01:37:04Z,1480000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M04.00S,2025-03-07T01:37:01.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,32,26,2025-03-07T01:37:08Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,146.0,,,,,,,,,,,,,,,,,
150,PT00M56.00S,2025-03-07T01:37:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,67.7562417871222,34.55882352941176,1610612745,32,29,2025-03-07T01:37:31Z,1510000,False,-77.0,251.0,1,right,T. Eason 26' 3PT  (8 PTS) (A. Sengun 1 AST),"[1631106, 1630578]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,8.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
152,PT00M42.50S,2025-03-07T01:37:45.9Z,1,REGULAR,3pt,Jump Shot,[],1631255,19.793035479632064,92.40196078431373,1610612740,32,29,2025-03-07T01:37:52Z,1530000,False,-212.0,134.0,1,left,MISS K. Matković 25' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
153,PT00M38.20S,2025-03-07T01:37:50.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,32,29,2025-03-07T01:37:52Z,1540000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,
154,PT00M37.40S,2025-03-07T01:37:51.0Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,32,29,2025-03-07T01:37:58Z,1550000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1629627]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Williamson,1629627.0
155,PT00M37.40S,2025-03-07T01:37:51.0Z,1,REGULAR,steal,,[],1629627,,,1610612740,32,29,2025-03-07T01:37:52Z,1560000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M35.40S,2025-03-07T01:37:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641722,6.389618922470433,45.34313725490196,1610612740,34,29,2025-03-07T01:38:04Z,1570000,False,23.0,8.0,1,left,J. Hawkins Layup (2 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,2.0,,,,,,,,,,,,,
158,PT00M28.40S,2025-03-07T01:38:01.9Z,1,REGULAR,3pt,Jump Shot,[],1631106,85.3646517739816,96.56862745098039,1610612745,34,29,2025-03-07T01:38:09Z,1590000,False,233.0,85.0,1,right,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,24.79,Missed,,,,,,,,,,,,,,,,,,
159,PT00M28.40S,2025-03-07T01:38:01.9Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,34,29,2025-03-07T01:38:09Z,1600000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M06.70S,2025-03-07T01:38:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.886333771353483,53.18627450980392,1610612740,34,29,2025-03-07T01:38:29Z,1610000,False,-16.0,31.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1631106]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,Eason,1631106.0,,,,,
161,PT00M06.70S,2025-03-07T01:38:23.6Z,1,REGULAR,block,,[],1631106,,,1610612740,34,29,2025-03-07T01:55:44Z,1620000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT00M03.10S,2025-03-07T01:38:27.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,34,29,2025-03-07T01:55:44Z,1630000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
163,PT00M01.00S,2025-03-07T01:38:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,93.38042049934296,47.794117647058826,1610612745,34,31,2025-03-07T01:38:46Z,1640000,False,-11.0,10.0,1,right,J. Smith Jr. running Layup (4 PTS) (R. Sheppard 2 AST),"[1631095, 1642263]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,4.0,R. Sheppard,1642263.0,2.0,,,,,,,,,,
165,PT00M01.00S,2025-03-07T01:38:39.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641722,,,1610612745,34,31,2025-03-07T01:39:09Z,1660000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Smith Jr. 1 FT),"[1641722, 1631095]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,2.0,0.0,,,Smith Jr.,1631095.0,,,
167,PT00M01.00S,2025-03-07T01:38:50.0Z,1,REGULAR,substitution,out,[],1642263,,,1610612745,34,31,2025-03-07T01:39:03Z,1680000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M01.00S,2025-03-07T01:38:50.0Z,1,REGULAR,substitution,out,[],1631106,,,1610612745,34,31,2025-03-07T01:39:03Z,1690000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M01.00S,2025-03-07T01:38:50.0Z,1,REGULAR,substitution,in,[],1628415,,,1610612745,34,31,2025-03-07T01:39:03Z,1700000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M01.00S,2025-03-07T01:38:50.0Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,34,31,2025-03-07T01:39:03Z,1710000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M01.00S,2025-03-07T01:39:10.3Z,1,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,34,31,2025-03-07T01:39:10Z,1720000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 1,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT00M01.00S,2025-03-07T01:39:10.3Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,34,31,2025-03-07T01:39:13Z,1730000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,171.0,4.0,2.0,2.0,,,,,,,,,,,,,,
173,PT00M00.00S,2025-03-07T01:39:15.1Z,1,REGULAR,period,end,[],0,,,1610612740,34,31,2025-03-07T01:39:15Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612740,34,31,2025-03-07T01:41:48Z,1750000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,out,['startperiod'],1630578,,,1610612740,34,31,2025-03-07T01:41:48Z,1760000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612740,34,31,2025-03-07T01:41:48Z,1770000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,in,['startperiod'],203482,,,1610612740,34,31,2025-03-07T01:41:48Z,1780000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,in,['startperiod'],1642263,,,1610612740,34,31,2025-03-07T01:41:48Z,1790000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
