actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
84,PT05M24.00S,2024-11-04T00:23:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630700,20.318659658344284,92.40196078431373,1610612737,9,15,2024-11-04T00:23:59Z,790000,False,-212.0,138.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
85,PT05M22.00S,2024-11-04T00:23:47.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,9,15,2024-11-04T00:23:59Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,84.0,,,,,,,,,,,,,,,,,
87,PT05M08.00S,2024-11-04T00:24:08.4Z,1,REGULAR,turnover,bad pass,[],1630527,,,1610612740,9,15,2024-11-04T00:24:18Z,820000,False,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 1642258]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Risacher,1642258.0
88,PT05M08.00S,2024-11-04T00:24:08.4Z,1,REGULAR,steal,,[],1642258,,,1610612737,9,15,2024-11-04T00:24:10Z,830000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
89,PT05M04.00S,2024-11-04T00:24:12.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,6.915243101182654,50.245098039215684,1610612737,9,17,2024-11-04T00:24:22Z,840000,False,-1.0,13.0,1,left,Z. Risacher running DUNK (9 PTS),[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,9.0,,,,,,,,,,,,,
90,PT04M57.00S,2024-11-04T00:24:22.8Z,1,REGULAR,foul,personal,[],1630700,,,1610612740,9,17,2024-11-04T00:24:48Z,850000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1627742]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,,1.0,0.0,Ingram,1627742.0,,,,,,,
92,PT04M57.00S,2024-11-04T00:24:31.5Z,1,REGULAR,substitution,out,[],1630700,,,1610612740,9,17,2024-11-04T00:24:37Z,870000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M57.00S,2024-11-04T00:24:31.5Z,1,REGULAR,substitution,in,[],1629726,,,1610612740,9,17,2024-11-04T00:24:37Z,880000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M47.00S,2024-11-04T00:24:57.6Z,1,REGULAR,3pt,Jump Shot,[],1630527,75.50919842312747,15.196078431372548,1610612740,12,17,2024-11-04T00:25:03Z,890000,False,-174.0,178.0,1,right,B. Boston Jr. 24' 3PT  (3 PTS) (B. Ingram 1 AST),"[1630527, 1627742]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,3.0,,,,,,,,,B. Ingram,1627742.0,1.0,,
96,PT04M36.00S,2024-11-04T00:25:08.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,33.590670170827856,27.450980392156865,1610612737,12,17,2024-11-04T00:28:04Z,910000,False,113.0,263.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,28.64,Missed,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2024-11-04T00:25:09.0Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,12,17,2024-11-04T00:28:42Z,920000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,96.0,4.0,3.0,1.0,,,,,,,,,,,,,,
98,PT04M26.00S,2024-11-04T00:25:18.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,67.09921156373193,41.42156862745098,1610612740,15,17,2024-11-04T00:25:25Z,930000,False,-43.0,257.0,1,right,B. Ingram 26' 3PT  (6 PTS) (Y. Missi 1 AST),"[1627742, 1642274]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,6.0,,,,,,,,,Y. Missi,1642274.0,1.0,,
100,PT04M15.00S,2024-11-04T00:25:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.886333771353483,53.92156862745098,1610612737,15,19,2024-11-04T01:13:57Z,950000,False,-20.0,31.0,1,left,T. Young driving floating bank Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.67,Made,,,,,2.0,,,,,,,,,,,,,
101,PT04M15.00S,2024-11-04T00:25:35.7Z,1,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612737,15,19,2024-11-04T00:25:42Z,960000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Young 1 FT),"[1629750, 1629027]",1610612740.0,NOP,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,2.0,0.0,Young,1629027.0,,,,,,,
103,PT04M15.00S,2024-11-04T00:25:50.8Z,1,REGULAR,substitution,out,[],1629750,,,1610612737,15,19,2024-11-04T00:28:42Z,980000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2024-11-04T00:25:50.8Z,1,REGULAR,substitution,in,[],1631288,,,1610612737,15,19,2024-11-04T00:28:42Z,990000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2024-11-04T00:26:21.4Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,15,20,2024-11-04T00:26:21Z,1000000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
106,PT04M01.00S,2024-11-04T00:26:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.19776609724047,50.98039215686274,1610612740,17,20,2024-11-04T00:29:13Z,1010000,False,5.0,21.0,1,right,B. Ingram driving finger roll Layup (8 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,8.0,,,,,,,,,,,,,
107,PT03M36.00S,2024-11-04T00:27:00.8Z,1,REGULAR,3pt,Jump Shot,[],1631223,9.280551905387648,96.81372549019608,1610612737,17,23,2024-11-04T00:27:06Z,1020000,False,-234.0,35.0,1,left,D. Roddy 3PT  (3 PTS) (G. Mathews 1 AST),"[1631223, 1629726]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,3.0,,,,,,,,,G. Mathews,1629726.0,1.0,,
109,PT03M19.00S,2024-11-04T00:27:19.8Z,1,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612740,17,23,2024-11-04T00:27:26Z,1040000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Ingram 2 FT),"[1642258, 1627742]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,,,,,,,,1627529.0,,1.0,0.0,Ingram,1627742.0,,,,,,,
111,PT03M19.00S,2024-11-04T00:27:49.9Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,18,23,2024-11-04T00:27:49Z,1060000,False,,,0,,B. Ingram Free Throw 1 of 2 (9 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
112,PT03M19.00S,2024-11-04T00:27:59.3Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,18,23,2024-11-04T00:28:02Z,1070000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M19.00S,2024-11-04T00:27:59.3Z,1,REGULAR,substitution,in,[],1628464,,,1610612740,18,23,2024-11-04T00:28:02Z,1080000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M19.00S,2024-11-04T00:28:16.4Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,19,23,2024-11-04T00:28:16Z,1090000,False,,,0,,B. Ingram Free Throw 2 of 2 (10 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
115,PT03M19.00S,2024-11-04T00:28:21.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,19,23,2024-11-04T00:28:21Z,1100000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2024-11-04T00:28:24.7Z,1,REGULAR,substitution,out,[],1627742,,,1610612737,19,23,2024-11-04T00:31:05Z,1110000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M19.00S,2024-11-04T00:28:24.7Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,19,23,2024-11-04T00:31:05Z,1120000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M19.00S,2024-11-04T00:28:24.7Z,1,REGULAR,substitution,in,[],1641722,,,1610612737,19,23,2024-11-04T00:31:05Z,1130000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M19.00S,2024-11-04T00:28:24.7Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,19,23,2024-11-04T00:31:05Z,1140000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M52.00S,2024-11-04T00:31:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,20.581471747700395,95.34313725490196,1610612737,19,23,2024-11-04T00:32:25Z,1150000,False,-227.0,141.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2024-11-04T00:31:34.4Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,19,23,2024-11-04T00:31:34Z,1160000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M45.00S,2024-11-04T00:31:40.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630527,93.11760840998686,55.63725490196079,1610612740,19,23,2024-11-04T00:32:58Z,1170000,False,28.0,12.0,1,right,MISS B. Boston Jr. running finger roll Layup,[1630527],1610612740.0,NOP,running finger roll,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2024-11-04T00:31:42.3Z,1,REGULAR,rebound,offensive,[],1630527,,,1610612740,19,23,2024-11-04T00:32:50Z,1180000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:0),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,,,
125,PT02M42.00S,2024-11-04T00:31:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,93.77463863337714,52.69607843137255,1610612740,19,23,2024-11-04T00:32:04Z,1190000,False,13.0,6.0,1,right,MISS B. Boston Jr. putback Layup - blocked,"[1630527, 1630552]",1610612740.0,NOP,putback,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,Johnson,1630552.0,,,,,
126,PT02M42.00S,2024-11-04T00:31:43.4Z,1,REGULAR,block,,[],1630552,,,1610612740,19,23,2024-11-04T00:31:46Z,1200000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M39.00S,2024-11-04T00:31:46.4Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612737,19,23,2024-11-04T00:32:04Z,1210000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M39.00S,2024-11-04T00:31:56.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612737,19,23,2024-11-04T00:32:15Z,1220000,False,,,0,,D. Theis personal FOUL (1 PF) (Mathews 2 FT),"[1628464, 1629726]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,1.0,0.0,Mathews,1629726.0,,,,,,,
130,PT02M39.00S,2024-11-04T00:32:16.4Z,1,REGULAR,freethrow,1 of 2,[],1629726,,,1610612737,19,24,2024-11-04T00:32:16Z,1240000,False,,,0,,G. Mathews Free Throw 1 of 2 (1 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
131,PT02M39.00S,2024-11-04T00:32:17.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,19,24,2024-11-04T00:32:30Z,1250000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M39.00S,2024-11-04T00:32:17.1Z,1,REGULAR,substitution,in,[],1630811,,,1610612737,19,24,2024-11-04T00:32:30Z,1260000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M39.00S,2024-11-04T00:32:31.8Z,1,REGULAR,freethrow,2 of 2,[],1629726,,,1610612737,19,25,2024-11-04T00:32:31Z,1270000,False,,,0,,G. Mathews Free Throw 2 of 2 (2 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
134,PT02M19.00S,2024-11-04T00:32:52.3Z,1,REGULAR,2pt,Jump Shot,[],1641722,93.77463863337714,75.49019607843137,1610612740,19,25,2024-11-04T00:34:16Z,1280000,False,127.0,6.0,1,right,MISS J. Hawkins 12' step back Shot,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,12.76,Missed,,,,,,,,,,,,,,,,,,
135,PT02M17.00S,2024-11-04T00:32:54.3Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,19,25,2024-11-04T00:34:16Z,1290000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,,,
136,PT02M14.00S,2024-11-04T00:32:57.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631288,95.22010512483574,3.9215686274509802,1610612740,22,25,2024-11-04T00:33:04Z,1300000,False,-230.0,-8.0,1,right,J. Cain 3PT  (3 PTS) (J. Robinson-Earl 1 AST),"[1631288, 1630526]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,3.0,,,,,,,,,J. Robinson-Earl,1630526.0,1.0,,
138,PT02M00.00S,2024-11-04T00:33:10.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,30.042706964520367,25.49019607843137,1610612737,22,25,2024-11-04T00:34:39Z,1320000,False,123.0,230.0,1,left,MISS J. Johnson 26' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
139,PT01M57.00S,2024-11-04T00:33:13.2Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,22,25,2024-11-04T00:33:16Z,1330000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M50.00S,2024-11-04T00:33:20.2Z,1,REGULAR,3pt,Jump Shot,[],1628464,68.41327201051249,34.068627450980394,1610612740,25,25,2024-11-04T00:33:25Z,1340000,False,-80.0,244.0,1,right,D. Theis 25' 3PT  (3 PTS) (J. Hawkins 1 AST),"[1628464, 1641722]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,3.0,,,,,,,,,J. Hawkins,1641722.0,1.0,,
142,PT01M34.00S,2024-11-04T00:33:36.1Z,1,REGULAR,3pt,Jump Shot,[],1626204,28.728646517739815,81.12745098039215,1610612737,25,28,2024-11-04T00:34:32Z,1360000,False,-156.0,218.0,1,left,L. Nance Jr. 26' 3PT bank (3 PTS) (D. Roddy 1 AST),"[1626204, 1631223]",1610612737.0,ATL,bank,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,3.0,,,,,,,,,D. Roddy,1631223.0,1.0,,
143,PT01M19.00S,2024-11-04T00:34:00.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612740,25,28,2024-11-04T00:34:12Z,1370000,False,,,0,,G. Mathews personal FOUL (1 PF) (Cain 2 FT),"[1629726, 1631288]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627963.0,,1.0,0.0,Cain,1631288.0,,,,,,,
145,PT01M19.00S,2024-11-04T00:34:26.4Z,1,REGULAR,freethrow,1 of 2,[],1631288,,,1610612740,26,28,2024-11-04T00:34:26Z,1390000,False,,,0,,J. Cain Free Throw 1 of 2 (4 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
147,PT01M19.00S,2024-11-04T00:34:26.4Z,1,REGULAR,freethrow,2 of 2,[],1631288,,,1610612740,26,28,2024-11-04T00:34:48Z,1400000,False,,,0,,MISS J. Cain Free Throw 2 of 2,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M17.00S,2024-11-04T00:34:28.4Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,26,28,2024-11-04T00:34:48Z,1410000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,147.0,2.0,0.0,2.0,,,,,,,,,,,,,,
149,PT01M15.00S,2024-11-04T00:34:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,92.85479632063075,51.71568627450981,1610612740,26,28,2024-11-04T00:35:47Z,1420000,False,9.0,15.0,1,right,MISS J. Robinson-Earl putback Layup,[1630526],1610612740.0,NOP,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
150,PT01M15.00S,2024-11-04T00:34:43.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,26,28,2024-11-04T00:35:47Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,149.0,,,,,,,,,,,,,,,,,
152,PT01M03.00S,2024-11-04T00:35:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629726,26.49474375821288,79.65686274509804,1610612737,26,28,2024-11-04T00:35:20Z,1450000,False,-148.0,197.0,1,left,MISS G. Mathews 24' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
153,PT01M00.00S,2024-11-04T00:35:09.1Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,26,28,2024-11-04T00:35:20Z,1460000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M55.30S,2024-11-04T00:35:16.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630811,,,1610612740,26,28,2024-11-04T00:35:30Z,1470000,False,,,0,,K. Wallace shooting personal FOUL (1 PF) (Cain 2 FT),"[1630811, 1631288]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,1.0,0.0,Cain,1631288.0,,,,,,,
156,PT00M55.30S,2024-11-04T00:35:44.3Z,1,REGULAR,freethrow,1 of 2,[],1631288,,,1610612740,27,28,2024-11-04T00:35:44Z,1490000,False,,,0,,J. Cain Free Throw 1 of 2 (5 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
157,PT00M55.30S,2024-11-04T00:35:44.3Z,1,REGULAR,freethrow,2 of 2,[],1631288,,,1610612740,28,28,2024-11-04T00:36:39Z,1500000,False,,,0,,J. Cain Free Throw 2 of 2 (6 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
158,PT00M44.00S,2024-11-04T00:36:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630811,9.543363994743759,52.20588235294118,1610612737,28,30,2024-11-04T00:36:59Z,1510000,False,-11.0,37.0,1,left,K. Wallace driving finger roll Layup (2 PTS),[1630811],1610612737.0,ATL,driving finger roll,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,2.0,,,,,,,,,,,,,
159,PT00M33.80S,2024-11-04T00:36:41.2Z,1,REGULAR,3pt,Jump Shot,[],1641722,69.07030223390277,72.05882352941177,1610612740,28,30,2024-11-04T01:17:25Z,1520000,False,110.0,238.0,1,right,MISS J. Hawkins 26' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
160,PT00M31.70S,2024-11-04T00:36:43.3Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612737,28,30,2024-11-04T01:17:25Z,1530000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT00M24.90S,2024-11-04T00:36:48.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626204,7.178055190538765,54.90196078431373,1610612737,28,30,2024-11-04T00:39:51Z,1540000,False,-25.0,15.0,1,left,MISS L. Nance Jr. running reverse Layup,[1626204],1610612737.0,ATL,running reverse,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
163,PT00M22.50S,2024-11-04T00:36:50.5Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612737,28,30,2024-11-04T00:37:17Z,1560000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,,
164,PT00M22.50S,2024-11-04T00:36:55.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612737,28,30,2024-11-04T00:39:30Z,1570000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630527, 1630552]",1610612740.0,NOP,shooting,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,1.0,0.0,Johnson,1630552.0,,,,,,,
166,PT00M22.50S,2024-11-04T00:37:18.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630552,,,1610612737,28,31,2024-11-04T00:37:18Z,1590000,False,,,0,,J. Johnson Free Throw 1 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
175,PT00M22.50S,2024-11-04T00:37:18.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630552,,,1610612737,28,31,2024-11-04T00:39:01Z,1595000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT00M22.50S,2024-11-04T00:37:18.0Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,28,31,2024-11-04T00:39:01Z,1597500,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,,,,,,
167,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,out,[],1631288,,,1610612737,28,31,2024-11-04T00:39:01Z,1600000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M22.50S,2024-11-04T00:37:19.0Z,1,REGULAR,substitution,out,[],1630526,,,1610612737,28,31,2024-11-04T00:39:01Z,1610000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
