actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
165,PT00M34.10S,2025-01-08T01:34:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630631,7.5722733245729295,97.79411764705883,1610612740,33,31,2025-01-08T01:35:03Z,1650000,False,-239.0,19.0,1,left,J. Alvarado 3PT  (3 PTS) (Z. Williamson 2 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,23.97,Made,3.0,,,,,Z. Williamson,1629627.0,2.0,,,,,,,,,,
167,PT00M24.30S,2025-01-08T01:35:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,71.69842312746385,74.01960784313727,1610612750,33,34,2025-01-08T01:35:08Z,1670000,False,120.0,214.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (M. Conley 1 AST),"[1629638, 201144]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.5,Made,3.0,,,,,M. Conley,201144.0,1.0,,,,,,,,,,
169,PT00M05.00S,2025-01-08T01:35:24.6Z,1,REGULAR,3pt,Jump Shot,[],1641722,24.655059132720105,13.480392156862745,1610612740,33,34,2025-01-08T01:35:28Z,1690000,False,183.0,179.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
170,PT00M01.50S,2025-01-08T01:35:28.1Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,34,2025-01-08T01:35:28Z,1700000,False,,,0,,N. Reid REBOUND (Off:3 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,169.0,4.0,1.0,3.0,,,,,,,,,,,,,
172,PT00M01.10S,2025-01-08T01:35:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629675,21.23850197109067,80.14705882352942,1610612750,33,34,2025-01-08T01:36:11Z,1720000,False,151.0,688.0,1,right,MISS N. Reid 70' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,70.42,Missed,,,,,,,,,,,,,,,,,,
173,PT00M01.00S,2025-01-08T01:35:31.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,33,34,2025-01-08T01:36:11Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,172.0,,,,,,,,,,,,,,,,
174,PT00M00.00S,2025-01-08T01:35:37.2Z,1,REGULAR,period,end,[],0,,,1610612750,33,34,2025-01-08T01:35:37Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,out,['startperiod'],1629627,,,1610612750,33,34,2025-01-08T01:38:23Z,1750000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,out,['startperiod'],1641722,,,1610612750,33,34,2025-01-08T01:38:23Z,1770000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,out,['startperiod'],201144,,,1610612750,33,34,2025-01-08T01:38:23Z,1780000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612750,33,34,2025-01-08T01:38:23Z,1790000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612750,33,34,2025-01-08T01:38:23Z,1810000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-01-08T01:37:47.6Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,33,34,2025-01-08T01:38:23Z,1820000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-01-08T01:38:31.5Z,2,REGULAR,period,start,[],0,,,1610612740,33,34,2025-01-08T01:38:31Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M44.00S,2025-01-08T01:38:53.3Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,33,34,2025-01-08T01:44:53Z,1860000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1628978]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
189,PT11M44.00S,2025-01-08T01:38:53.3Z,2,REGULAR,steal,,[],1628978,,,1610612750,33,34,2025-01-08T01:38:59Z,1870000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
190,PT11M39.00S,2025-01-08T01:39:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,93.64323258869908,47.794117647058826,1610612750,33,36,2025-01-08T01:45:12Z,1880000,False,-11.0,7.0,1,right,N. Alexander-Walker driving floating bank Jump Shot (5 PTS) (D. DiVincenzo 3 AST),"[1629638, 1628978]",1610612750.0,MIN,driving floating bank,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.32,Made,5.0,,,,,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,
192,PT11M39.00S,2025-01-08T01:39:10.1Z,2,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612750,33,36,2025-01-08T01:39:22Z,1900000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Alexander-Walker 1 FT),"[1630631, 1629638]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628954.0,1.0,0.0,Alexander-Walker,1629638.0,,,
194,PT11M39.00S,2025-01-08T01:39:37.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629638,,,1610612750,33,37,2025-01-08T01:45:25Z,1920000,False,,,0,,N. Alexander-Walker Free Throw 1 of 1 (6 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
195,PT11M21.00S,2025-01-08T01:39:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,14.668199737187912,35.294117647058826,1610612740,33,37,2025-01-08T01:39:55Z,1930000,False,74.0,85.0,1,left,MISS B. Boston 11' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,In The Paint (Non-RA),8-16 Right,11.27,Missed,,,,,,,,,,,,,,,,,,
196,PT11M19.00S,2025-01-08T01:39:52.6Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,33,37,2025-01-08T01:39:55Z,1940000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Right,,,,195.0,1.0,0.0,1.0,,,,,,,,,,,,,
197,PT11M17.00S,2025-01-08T01:39:55.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630527,21.369908015768726,42.64705882352941,1610612740,33,37,2025-01-08T01:40:00Z,1950000,False,37.0,148.0,1,left,MISS B. Boston 15' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,Mid-Range,8-16 Center,15.29,Missed,,,,,,,,,,,,,,,,,,
198,PT11M14.00S,2025-01-08T01:39:58.8Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612740,33,37,2025-01-08T01:48:39Z,1960000,False,,,0,,B. Boston REBOUND (Off:1 Def:0),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Mid-Range,8-16 Center,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,,
199,PT11M10.00S,2025-01-08T01:40:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,33.722076215505915,31.61764705882353,1610612740,33,37,2025-01-08T01:40:07Z,1970000,False,92.0,264.0,1,left,MISS J. Alvarado 28' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,28.0,Missed,,,,,,,,,,,,,,,,,,
200,PT11M07.00S,2025-01-08T01:40:05.3Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612750,33,37,2025-01-08T01:40:07Z,1980000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,
201,PT10M50.00S,2025-01-08T01:40:22.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,67.49342969776609,46.568627450980394,1610612750,33,40,2025-01-08T01:40:27Z,1990000,False,-17.0,253.0,1,right,N. Reid 25' 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.37,Made,3.0,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
203,PT10M25.00S,2025-01-08T01:40:47.5Z,2,REGULAR,2pt,Jump Shot,[],1628464,6.521024967148489,69.36274509803921,1610612740,33,40,2025-01-08T01:40:54Z,2010000,False,-97.0,9.0,1,left,MISS D. Theis 9' turnaround Shot,[1628464],1610612740.0,NOP,turnaround,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,9.72,Missed,,,,,,,,,,,,,,,,,,
204,PT10M18.00S,2025-01-08T01:40:54.5Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,33,40,2025-01-08T01:40:54Z,2020000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,
205,PT10M16.00S,2025-01-08T01:40:55.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,65.25952693823915,16.176470588235293,1610612750,33,40,2025-01-08T01:41:01Z,2030000,False,-169.0,274.0,1,right,MISS D. DiVincenzo 32' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,32.21,Missed,,,,,,,,,,,,,,,,,,
206,PT10M13.00S,2025-01-08T01:40:58.7Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612740,33,40,2025-01-08T01:41:01Z,2040000,False,,,0,,B. Boston REBOUND (Off:1 Def:1),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,
207,PT10M03.00S,2025-01-08T01:41:09.1Z,2,REGULAR,3pt,Jump Shot,[],1630526,3.4986859395532193,95.83333333333334,1610612740,33,40,2025-01-08T01:41:12Z,2050000,False,-229.0,-20.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
208,PT10M00.00S,2025-01-08T01:41:12.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,33,40,2025-01-08T01:41:12Z,2060000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,
209,PT09M49.00S,2025-01-08T01:41:23.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,67.09921156373193,51.71568627450981,1610612750,33,40,2025-01-08T01:41:27Z,2070000,False,9.0,257.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
210,PT09M45.00S,2025-01-08T01:41:27.3Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,33,40,2025-01-08T01:41:27Z,2080000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,209.0,2.0,1.0,1.0,,,,,,,,,,,,,
211,PT09M41.00S,2025-01-08T01:41:31.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630527,25.04927726675427,82.59803921568627,1610612740,33,40,2025-01-08T01:41:37Z,2090000,False,-163.0,183.0,1,left,MISS B. Boston 24' running 3PT,[1630527],1610612740.0,NOP,running,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
212,PT09M39.00S,2025-01-08T01:41:33.2Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,40,2025-01-08T01:41:37Z,2100000,False,,,0,,N. Reid REBOUND (Off:3 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,211.0,5.0,2.0,3.0,,,,,,,,,,,,,
213,PT09M25.00S,2025-01-08T01:41:48.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,95.22010512483574,96.81372549019608,1610612750,33,40,2025-01-08T01:41:52Z,2110000,False,234.0,-8.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
214,PT09M22.00S,2025-01-08T01:41:51.1Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612740,33,40,2025-01-08T01:41:52Z,2120000,False,,,0,,B. Boston REBOUND (Off:1 Def:2),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Right Corner 3,24+ Right,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,
215,PT09M15.00S,2025-01-08T01:41:57.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203468,10.068988173455978,52.69607843137255,1610612740,33,40,2025-01-08T01:51:17Z,2130000,False,-13.0,42.0,1,left,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
216,PT09M14.00S,2025-01-08T01:41:58.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,40,2025-01-08T01:42:01Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,215.0,,,,,,,,,,,,,,,,
218,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,out,[],1631169,,,1610612740,33,40,2025-01-08T01:42:20Z,2160000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,out,[],1629638,,,1610612740,33,40,2025-01-08T01:42:20Z,2170000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,out,[],203944,,,1610612740,33,40,2025-01-08T01:42:20Z,2180000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,in,[],203497,,,1610612740,33,40,2025-01-08T01:42:20Z,2190000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612740,33,40,2025-01-08T01:42:20Z,2200000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M14.00S,2025-01-08T01:42:02.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612740,33,40,2025-01-08T01:42:20Z,2210000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M07.00S,2025-01-08T01:42:29.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,28.203022339027594,21.07843137254902,1610612740,36,40,2025-01-08T01:42:33Z,2220000,False,145.0,213.0,1,left,C. McCollum 25' 3PT pullup (3 PTS) (D. Theis 1 AST),"[203468, 1628464]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.71,Made,3.0,,,,,D. Theis,1628464.0,1.0,,,,,,,,,,
226,PT08M52.00S,2025-01-08T01:42:46.8Z,2,REGULAR,foul,personal,[],203468,,,1610612750,36,40,2025-01-08T01:43:06Z,2240000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 203497]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1628954.0,1.0,0.0,Gobert,203497.0,,,
228,PT08M40.00S,2025-01-08T01:43:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,94.30026281208936,52.94117647058824,1610612750,36,40,2025-01-08T01:43:18Z,2260000,False,15.0,1.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
229,PT08M39.00S,2025-01-08T01:43:16.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,36,40,2025-01-08T01:56:52Z,2270000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,
230,PT08M34.00S,2025-01-08T01:43:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628464,26.49474375821288,78.92156862745098,1610612740,39,40,2025-01-08T01:43:27Z,2280000,False,-145.0,197.0,1,left,D. Theis 24' 3PT running (3 PTS) (C. McCollum 2 AST),"[1628464, 203468]",1610612740.0,NOP,running,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,24.41,Made,3.0,,,,,C. McCollum,203468.0,2.0,,,,,,,,,,
232,PT08M32.00S,2025-01-08T01:43:32.1Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612750,39,40,2025-01-08T01:43:40Z,2300000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,1628172.0,1.0,1.0,,,,,
233,PT08M32.00S,2025-01-08T01:43:56.4Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612750,40,40,2025-01-08T01:43:56Z,2310000,False,,,0,,C. McCollum technical Free Throw 1 of 1 (4 PTS),[203468],1610612740.0,NOP,technical,,,McCollum,C. McCollum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
234,PT08M16.00S,2025-01-08T01:44:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,88.12417871222075,45.34313725490196,1610612750,40,40,2025-01-08T01:44:38Z,2320000,False,-23.0,59.0,1,right,MISS J. McDaniels 6' driving Layup - blocked,"[1630183, 203468]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,McCollum,203468.0,,,,,,,,
235,PT08M16.00S,2025-01-08T01:44:27.1Z,2,REGULAR,block,,[],203468,,,1610612750,40,40,2025-01-08T01:44:29Z,2330000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT08M15.00S,2025-01-08T01:44:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,40,40,2025-01-08T01:44:38Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,234.0,,,,,,,,,,,,,,,,
238,PT08M10.00S,2025-01-08T01:44:45.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,69.33311432325887,66.17647058823529,1610612750,40,40,2025-01-08T01:44:50Z,2360000,False,81.0,236.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
239,PT08M05.00S,2025-01-08T01:44:50.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,40,40,2025-01-08T01:57:41Z,2370000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,238.0,4.0,3.0,1.0,,,,,,,,,,,,,
241,PT07M52.00S,2025-01-08T01:45:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.748357424441524,60.5392156862745,1610612740,40,40,2025-01-08T01:45:18Z,2390000,False,-53.0,77.0,1,left,MISS C. McCollum 9' fadeaway Shot - blocked,"[203468, 203497]",1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,9.31,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,
242,PT07M52.00S,2025-01-08T01:45:13.0Z,2,REGULAR,block,,[],203497,,,1610612740,40,40,2025-01-08T01:45:15Z,2400000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
243,PT07M49.00S,2025-01-08T01:45:16.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,40,40,2025-01-08T01:45:18Z,2410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,241.0,5.0,5.0,0.0,,,,,,,,,,,,,
244,PT07M38.00S,2025-01-08T01:45:27.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,92.85479632063075,94.85294117647058,1610612750,40,40,2025-01-08T01:45:30Z,2420000,False,224.0,15.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
245,PT07M35.00S,2025-01-08T01:45:30.0Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,40,40,2025-01-08T01:45:30Z,2430000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:5),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,244.0,6.0,5.0,1.0,,,,,,,,,,,,,
246,PT07M29.00S,2025-01-08T01:45:35.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,6.521024967148489,47.30392156862745,1610612740,40,40,2025-01-08T01:56:37Z,2440000,False,13.0,9.0,1,left,MISS J. Alvarado running Layup - blocked,"[1630631, 1629675]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
247,PT07M29.00S,2025-01-08T01:45:35.9Z,2,REGULAR,block,,[],1629675,,,1610612740,40,40,2025-01-08T01:45:38Z,2450000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT07M26.00S,2025-01-08T01:45:38.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,40,40,2025-01-08T01:45:45Z,2460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,246.0,6.0,6.0,0.0,,,,,,,,,,,,,
249,PT07M16.00S,2025-01-08T01:45:47.8Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,40,40,2025-01-08T03:14:27Z,2470000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1630631]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0
250,PT07M16.00S,2025-01-08T01:45:47.8Z,2,REGULAR,steal,,[],1630631,,,1610612740,40,40,2025-01-08T01:45:50Z,2480000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
251,PT07M03.00S,2025-01-08T01:46:00.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630526,21.632720105124836,46.07843137254902,1610612740,40,40,2025-01-08T01:46:05Z,2490000,False,20.0,151.0,1,left,MISS J. Robinson-Earl 15' pullup Shot,[1630526],1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Center,15.21,Missed,,,,,,,,,,,,,,,,,,
252,PT07M02.00S,2025-01-08T01:46:01.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,40,40,2025-01-08T01:46:05Z,2500000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Center,,,,251.0,1.0,1.0,0.0,,,,,,,,,,,,,
