actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
193,PT10M34.00S,2024-11-23T01:14:18.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641722,,,1610612740,34,38,2024-11-23T01:14:37Z,1870000,False,,,0,,J. Hawkins Free Throw 1 of 2 (1 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
194,PT10M34.00S,2024-11-23T01:14:18.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641722,,,1610612740,34,38,2024-11-23T01:14:37Z,1880000,False,,,0,,MISS J. Hawkins Free Throw 2 of 2,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
195,PT10M32.00S,2024-11-23T01:14:20.1Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,34,38,2024-11-23T01:14:37Z,1890000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,194.0,1.0,1.0,0.0,,
196,PT10M21.00S,2024-11-23T01:14:46.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,67.62483574244416,39.46078431372549,1610612744,34,38,2024-11-23T01:14:51Z,1900000,False,-53.0,252.0,1,right,MISS J. Kuminga 25' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.73,,,,,,,,,
197,PT10M18.00S,2024-11-23T01:14:49.3Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,34,38,2024-11-23T01:14:51Z,1910000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,196.0,2.0,2.0,0.0,,
198,PT10M01.00S,2024-11-23T01:15:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,14.011169513797633,40.19607843137255,1610612740,34,38,2024-11-23T04:03:06Z,1920000,False,49.0,79.0,1,left,MISS T. Murphy III 9' driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.31,,,,,,,,,
199,PT09M58.00S,2024-11-23T01:15:09.8Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,34,38,2024-11-23T01:15:12Z,1930000,False,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,198.0,4.0,3.0,1.0,,
200,PT09M55.00S,2024-11-23T01:15:12.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,90.22667542706965,1.4705882352941175,1610612744,34,38,2024-11-23T01:15:18Z,1940000,False,-243.0,39.0,1,right,MISS B. Podziemski 24' running 3PT,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,24.58,,,,,,,,,
201,PT09M52.00S,2024-11-23T01:15:15.2Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,34,38,2024-11-23T01:15:18Z,1950000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,200.0,1.0,1.0,0.0,,
202,PT09M43.00S,2024-11-23T01:15:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,25.837713534822605,16.911764705882355,1610612740,34,38,2024-11-23T01:15:30Z,1960000,False,165.0,190.0,1,left,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.22,,,,,,,,,
203,PT09M39.00S,2024-11-23T01:15:28.5Z,2,REGULAR,rebound,offensive,[],1630527,,,1610612740,34,38,2024-11-23T01:35:48Z,1970000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:0),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,202.0,1.0,0.0,1.0,,
204,PT09M37.00S,2024-11-23T01:15:31.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630530,7.966491458607096,48.77450980392157,1610612740,36,38,2024-11-23T01:15:54Z,1980000,False,6.0,22.0,1,left,T. Murphy III driving DUNK (15 PTS) (B. Boston Jr. 2 AST),"[1630530, 1630527]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,2.32,B. Boston Jr.,1630527.0,2.0,,,,,,
206,PT09M36.00S,2024-11-23T01:15:41.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,38,2024-11-23T01:15:41Z,2000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M19.00S,2024-11-23T01:19:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630541,89.56964520367937,97.05882352941177,1610612744,36,38,2024-11-23T01:19:20Z,2010000,False,235.0,46.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.97,,,,,,,,,
209,PT09M19.00S,2024-11-23T01:19:18.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,36,38,2024-11-23T01:19:18Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,208.0,,,,,
211,PT09M15.00S,2024-11-23T01:19:42.3Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612744,36,38,2024-11-23T01:19:48Z,2040000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (2 TO),[203937],1610612744.0,GSW,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,1628481.0,,,,,,,2.0,,,,,,,,,,,,
212,PT09M05.00S,2024-11-23T01:19:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630526,7.966491458607096,47.549019607843135,1610612740,36,38,2024-11-23T01:35:59Z,2050000,False,12.0,22.0,1,left,MISS J. Robinson-Earl driving Layup - blocked,"[1630526, 1630541]",1610612740.0,NOP,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.56,,,,,,,,Moody,1630541.0
213,PT09M05.00S,2024-11-23T01:19:59.1Z,2,REGULAR,block,,[],1630541,,,1610612740,36,38,2024-11-23T01:20:02Z,2060000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M05.00S,2024-11-23T01:19:59.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,36,38,2024-11-23T01:20:05Z,2070000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,212.0,,,,,
216,PT08M54.00S,2024-11-23T01:20:13.6Z,2,REGULAR,2pt,Jump Shot,[],1630228,86.5473061760841,32.84313725490196,1610612744,36,38,2024-11-23T01:36:30Z,2090000,False,-86.0,74.0,1,right,MISS J. Kuminga 11' floating Shot,[1630228],1610612744.0,GSW,floating,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,11.33,,,,,,,,,
217,PT08M49.00S,2024-11-23T01:20:18.6Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,36,38,2024-11-23T01:20:22Z,2100000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,216.0,2.0,2.0,0.0,,
218,PT08M37.00S,2024-11-23T01:20:32.1Z,2,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612740,36,38,2024-11-23T01:20:40Z,2110000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1627741, 1630526]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,
220,PT08M37.00S,2024-11-23T01:21:01.8Z,2,REGULAR,freethrow,1 of 2,[],1630526,,,1610612740,37,38,2024-11-23T01:21:01Z,2130000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
221,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,out,[],203901,,,1610612740,37,38,2024-11-23T01:21:14Z,2140000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,37,38,2024-11-23T01:21:14Z,2150000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612740,37,38,2024-11-23T01:21:14Z,2160000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,37,38,2024-11-23T01:21:14Z,2170000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,in,[],1629750,,,1610612740,37,38,2024-11-23T01:21:14Z,2180000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M37.00S,2024-11-23T01:21:02.7Z,2,REGULAR,substitution,in,[],203952,,,1610612740,37,38,2024-11-23T01:21:14Z,2190000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M37.00S,2024-11-23T01:21:30.6Z,2,REGULAR,freethrow,2 of 2,[],1630526,,,1610612740,38,38,2024-11-23T01:21:30Z,2200000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
228,PT08M24.00S,2024-11-23T01:21:45.7Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612744,38,38,2024-11-23T01:21:49Z,2210000,False,,,0,,K. Anderson bad pass TURNOVER (3 TO),"[203937, 1630526]",1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,Robinson-Earl,1630526.0,,,,,,,,,,
229,PT08M24.00S,2024-11-23T01:21:45.7Z,2,REGULAR,steal,,[],1630526,,,1610612740,38,38,2024-11-23T02:44:04Z,2220000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
230,PT08M17.00S,2024-11-23T01:21:52.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629750,15.982260183968464,43.38235294117647,1610612740,40,38,2024-11-23T01:39:56Z,2230000,False,33.0,98.0,1,left,J. Green 10' driving floating Jump Shot (9 PTS),[1629750],1610612740.0,NOP,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,10.32,,,,,,,,,
231,PT08M02.00S,2024-11-23T01:22:07.3Z,2,REGULAR,3pt,Jump Shot,[],1641764,70.77858081471747,18.627450980392158,1610612744,40,38,2024-11-23T04:19:55Z,2240000,False,-157.0,222.0,1,right,MISS B. Podziemski 27' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,27.2,,,,,,,,,
232,PT07M59.00S,2024-11-23T01:22:10.3Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,40,38,2024-11-23T01:22:12Z,2250000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,231.0,3.0,3.0,0.0,,
233,PT07M58.00S,2024-11-23T01:22:21.2Z,2,REGULAR,substitution,out,[],1630228,,,1610612740,40,38,2024-11-23T01:22:32Z,2260000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M58.00S,2024-11-23T01:22:21.2Z,2,REGULAR,substitution,out,[],1641764,,,1610612740,40,38,2024-11-23T01:22:32Z,2270000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M58.00S,2024-11-23T01:22:21.2Z,2,REGULAR,substitution,in,[],201939,,,1610612740,40,38,2024-11-23T01:22:32Z,2280000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M58.00S,2024-11-23T01:22:21.2Z,2,REGULAR,substitution,in,[],203110,,,1610612740,40,38,2024-11-23T01:22:32Z,2290000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M55.00S,2024-11-23T01:22:52.8Z,2,REGULAR,jumpball,recovered,[],1627742,,,1610612740,40,38,2024-11-23T01:22:52Z,2300000,False,,,0,,Jump Ball J. Green vs. M. Moody: Tip to B. Ingram,"[1627742, 1629750, 1630541]",1610612740.0,NOP,heldball,B. Ingram,1627742.0,Ingram,B. Ingram,Green,1629750.0,Moody,1630541.0,,,,,,,,,,,,,,,,,,,,,,
240,PT07M45.00S,2024-11-23T01:23:02.5Z,2,REGULAR,3pt,Jump Shot,[],1641722,13.748357424441524,3.9215686274509802,1610612740,43,38,2024-11-23T01:23:07Z,2330000,False,230.0,77.0,1,left,J. Hawkins 24' 3PT  (4 PTS) (J. Green 2 AST),"[1641722, 1629750]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,Made,4.0,,,,24.28,J. Green,1629750.0,2.0,,,,,,
242,PT07M32.00S,2024-11-23T01:23:15.4Z,2,REGULAR,3pt,Jump Shot,[],203110,68.01905387647832,42.64705882352941,1610612744,43,41,2024-11-23T01:23:19Z,2350000,False,-37.0,248.0,1,right,D. Green 25' 3PT  (6 PTS) (M. Moody 1 AST),"[203110, 1630541]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,,,,25.08,M. Moody,1630541.0,1.0,,,,,,
244,PT07M16.00S,2024-11-23T01:23:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.915243101182654,50.245098039215684,1610612740,45,41,2024-11-23T01:41:55Z,2370000,False,-1.0,13.0,1,left,J. Robinson-Earl Layup (4 PTS) (B. Boston Jr. 3 AST),"[1630526, 1630527]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.26,B. Boston Jr.,1630527.0,3.0,,,,,,
246,PT07M09.00S,2024-11-23T01:23:42.6Z,2,REGULAR,foul,personal,[],1629750,,,1610612744,45,41,2024-11-23T01:42:35Z,2390000,False,,,0,,J. Green personal FOUL (3 PF),"[1629750, 203110]",1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,2882.0,3.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
248,PT07M09.00S,2024-11-23T01:24:00.6Z,2,REGULAR,substitution,out,[],1629750,,,1610612744,45,41,2024-11-23T01:24:22Z,2410000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M09.00S,2024-11-23T01:24:00.6Z,2,REGULAR,substitution,out,[],203937,,,1610612744,45,41,2024-11-23T01:24:22Z,2420000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M09.00S,2024-11-23T01:24:00.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612744,45,41,2024-11-23T01:24:22Z,2430000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M09.00S,2024-11-23T01:24:00.6Z,2,REGULAR,substitution,in,[],1631218,,,1610612744,45,41,2024-11-23T01:24:22Z,2440000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M03.00S,2024-11-23T01:24:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,87.72996057818659,49.50980392156863,1610612744,45,41,2024-11-23T01:24:31Z,2450000,False,-2.0,63.0,1,right,MISS A. Wiggins 6' Layup - blocked,"[203952, 1627742]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.28,,,,,,,,Ingram,1627742.0
253,PT07M03.00S,2024-11-23T01:24:24.5Z,2,REGULAR,block,,[],1627742,,,1610612744,45,41,2024-11-23T01:24:28Z,2460000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT07M01.00S,2024-11-23T01:24:26.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,45,41,2024-11-23T01:24:31Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,252.0,,,,,
256,PT06M56.00S,2024-11-23T01:24:33.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203952,92.46057818659659,49.26470588235294,1610612744,45,43,2024-11-23T01:43:13Z,2490000,False,-4.0,18.0,1,right,A. Wiggins DUNK (15 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,1.88,D. Green,203110.0,2.0,,,,,,
258,PT06M37.00S,2024-11-23T01:24:52.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641722,7.966491458607096,48.529411764705884,1610612740,45,43,2024-11-23T01:43:40Z,2510000,False,7.0,22.0,1,left,MISS J. Hawkins driving DUNK - blocked,"[1641722, 1631218]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.36,,,,,,,,Jackson-Davis,1631218.0
259,PT06M37.00S,2024-11-23T01:24:52.7Z,2,REGULAR,block,,[],1631218,,,1610612740,45,43,2024-11-23T03:17:55Z,2520000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT06M35.00S,2024-11-23T01:24:54.7Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,45,43,2024-11-23T01:47:06Z,2530000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,258.0,3.0,2.0,1.0,,
261,PT06M35.00S,2024-11-23T01:25:15.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630530,14.536793692509855,49.754901960784316,1610612740,45,43,2024-11-23T01:51:18Z,2545000,False,1.0,84.0,1,left,MISS T. Murphy III 8' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.41,,,,,,,,,
262,PT06M35.00S,2024-11-23T01:25:15.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,45,43,2024-11-23T01:51:18Z,2552500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,261.0,,,,,
264,PT06M31.00S,2024-11-23T01:25:21.7Z,2,REGULAR,foul,personal,[],1630541,,,1610612740,45,43,2024-11-23T01:25:38Z,2570000,False,,,0,,M. Moody personal FOUL (2 PF),"[1630541, 1630526]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,202041.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,
266,PT06M21.00S,2024-11-23T01:25:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,7.966491458607096,50.245098039215684,1610612740,47,43,2024-11-23T01:25:56Z,2590000,False,-1.0,22.0,1,left,B. Ingram driving Layup (8 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,2.24,,,,,,,,,
267,PT06M11.00S,2024-11-23T01:25:56.0Z,2,REGULAR,3pt,Jump Shot,[],203110,95.48291721419186,96.07843137254902,1610612744,47,46,2024-11-23T01:26:00Z,2600000,False,230.0,-10.0,1,right,D. Green 3PT  (9 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,9.0,,,,23.06,S. Curry,201939.0,5.0,,,,,,
269,PT05M55.00S,2024-11-23T01:26:14.4Z,2,REGULAR,foul,personal,['2freethrow'],201939,,,1610612740,47,46,2024-11-23T01:26:20Z,2620000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Boston Jr. 2 FT),"[201939, 1630527]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,1.0,0.0,Boston Jr.,1630527.0,,,,,,,,,,,,,,,
271,PT05M55.00S,2024-11-23T01:26:41.6Z,2,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,48,46,2024-11-23T01:26:41Z,2640000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (3 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
272,PT05M55.00S,2024-11-23T01:26:42.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612740,48,46,2024-11-23T01:26:46Z,2650000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M55.00S,2024-11-23T01:26:42.4Z,2,REGULAR,substitution,in,[],1630322,,,1610612740,48,46,2024-11-23T01:26:46Z,2660000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M55.00S,2024-11-23T01:26:57.1Z,2,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,49,46,2024-11-23T01:26:57Z,2670000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (4 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
275,PT05M43.00S,2024-11-23T01:27:11.0Z,2,REGULAR,3pt,Jump Shot,[],203952,73.27529566360053,17.647058823529413,1610612744,49,46,2024-11-23T01:27:20Z,2680000,False,-162.0,199.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.62,,,,,,,,,
276,PT05M41.00S,2024-11-23T01:27:13.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,49,46,2024-11-23T01:27:20Z,2690000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,275.0,,,,,
278,PT05M29.00S,2024-11-23T01:27:40.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,7.835085413929041,50.245098039215684,1610612740,51,46,2024-11-23T01:51:21Z,2710000,False,-1.0,21.0,1,left,B. Ingram driving reverse DUNK (10 PTS),[1627742],1610612740.0,NOP,driving reverse,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,2.11,,,,,,,,,
279,PT05M08.00S,2024-11-23T01:28:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,93.38042049934296,49.01960784313725,1610612744,51,46,2024-11-23T01:51:56Z,2720000,False,-5.0,10.0,1,right,MISS A. Wiggins driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.09,,,,,,,,,
280,PT05M02.00S,2024-11-23T01:28:06.7Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,51,46,2024-11-23T01:51:56Z,2730000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,279.0,1.0,0.0,1.0,,
