actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
170,PT09M27.00S,2025-03-14T00:42:12.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.389618922470433,48.77450980392157,1610612753,28,41,2025-03-14T00:43:09Z,1700000,False,6.0,8.0,1,left,W. Carter Jr. cutting DUNK (6 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,6.0,,,,,,F. Wagner,1630532.0,2.0,,,
173,PT09M17.00S,2025-03-14T00:42:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,87.86136662286465,49.50980392156863,1610612740,28,41,2025-03-14T00:43:19Z,1720000,False,-2.0,62.0,1,right,MISS C. McCollum 6' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
174,PT09M17.00S,2025-03-14T00:42:21.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,28,41,2025-03-14T00:42:45Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,173.0,,,,,,,,,,,,,,,
176,PT09M17.00S,2025-03-14T00:42:36.1Z,2,REGULAR,substitution,out,[],1641783,,,1610612740,28,41,2025-03-14T00:42:45Z,1750000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M17.00S,2025-03-14T00:42:36.1Z,2,REGULAR,substitution,in,[],1631094,,,1610612740,28,41,2025-03-14T00:42:45Z,1760000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M06.00S,2025-03-14T00:42:58.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,92.59198423127464,54.90196078431373,1610612740,28,41,2025-03-14T00:43:04Z,1770000,False,25.0,17.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1641710]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.99,Missed,Black,1641710.0,,,,,,,,,,,,,,,,
179,PT09M06.00S,2025-03-14T00:42:58.0Z,2,REGULAR,block,,[],1641710,,,1610612740,28,41,2025-03-14T00:43:00Z,1780000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT09M03.00S,2025-03-14T00:43:01.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,28,41,2025-03-14T00:43:04Z,1790000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,
181,PT08M46.00S,2025-03-14T00:43:19.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,5.732588699080158,58.82352941176471,1610612753,28,41,2025-03-14T00:44:20Z,1800000,False,-44.0,1.0,1,left,MISS W. Carter Jr. turnaround Hook,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,,,,,,,,,,,,
182,PT08M43.00S,2025-03-14T00:43:22.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612740,28,41,2025-03-14T00:43:28Z,1810000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,
183,PT08M41.00S,2025-03-14T00:43:24.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,75.77201051248358,12.990196078431374,1610612740,28,41,2025-03-14T00:43:31Z,1820000,False,-185.0,175.0,1,right,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
184,PT08M38.00S,2025-03-14T00:43:27.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,28,41,2025-03-14T00:43:31Z,1830000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,183.0,6.0,5.0,1.0,,,,,,,,,,,,
185,PT08M32.00S,2025-03-14T00:43:32.7Z,2,REGULAR,3pt,Jump Shot,[],1631094,32.276609724047304,48.03921568627451,1610612753,28,41,2025-03-14T00:44:55Z,1840000,False,10.0,251.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
186,PT08M29.00S,2025-03-14T00:43:35.7Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,28,41,2025-03-14T00:43:36Z,1850000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,
187,PT08M18.00S,2025-03-14T00:43:46.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641722,93.24901445466492,48.77450980392157,1610612740,30,41,2025-03-14T00:43:52Z,1860000,False,-6.0,11.0,1,right,J. Hawkins driving DUNK (7 PTS) (J. Robinson-Earl 1 AST),"[1641722, 1630526]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,7.0,,,,,,J. Robinson-Earl,1630526.0,1.0,,,
189,PT07M59.00S,2025-03-14T00:44:14.3Z,2,REGULAR,foul,personal,[],1629627,,,1610612753,30,41,2025-03-14T00:44:33Z,1880000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 1631094]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,,,,,,,,,,202058.0,1.0,1.0,Banchero,1631094.0,,,,,,
191,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,out,[],1629627,,,1610612753,30,41,2025-03-14T00:44:45Z,1900000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,30,41,2025-03-14T00:44:45Z,1910000,False,,,0,,SUB out: M. Bamba,[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,30,41,2025-03-14T00:44:45Z,1920000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,30,41,2025-03-14T00:44:45Z,1930000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,in,[],1631255,,,1610612753,30,41,2025-03-14T00:44:45Z,1940000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612753,30,41,2025-03-14T00:44:45Z,1950000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,in,[],203484,,,1610612753,30,41,2025-03-14T00:44:45Z,1960000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M59.00S,2025-03-14T00:44:28.5Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,30,41,2025-03-14T00:44:45Z,1970000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M49.00S,2025-03-14T00:45:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.944152431011826,46.81372549019608,1610612753,30,43,2025-03-14T00:45:11Z,1980000,False,16.0,-6.0,1,left,F. Wagner cutting Layup (13 PTS) (J. Isaac 1 AST),"[1630532, 1628371]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,13.0,,,,,,J. Isaac,1628371.0,1.0,,,
201,PT07M38.00S,2025-03-14T00:45:17.9Z,2,REGULAR,3pt,Jump Shot,[],203468,70.64717477003943,75.98039215686273,1610612740,30,43,2025-03-14T00:46:55Z,2000000,False,130.0,223.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
202,PT07M36.00S,2025-03-14T00:45:19.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,43,2025-03-14T00:45:21Z,2010000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,
203,PT07M25.00S,2025-03-14T00:45:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.812746386333772,52.94117647058824,1610612753,30,45,2025-03-14T00:45:34Z,2020000,False,-15.0,-7.0,1,left,F. Wagner driving Layup (15 PTS) (P. Banchero 3 AST),"[1630532, 1631094]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,15.0,,,,,,P. Banchero,1631094.0,3.0,,,
205,PT07M10.00S,2025-03-14T00:45:45.9Z,2,REGULAR,3pt,Jump Shot,[],1628971,94.82588699080158,95.34313725490196,1610612740,30,45,2025-03-14T00:45:51Z,2040000,False,227.0,-4.0,1,right,MISS B. Brown 3PT,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
206,PT07M05.00S,2025-03-14T00:45:50.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,45,2025-03-14T00:45:51Z,2050000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,205.0,4.0,4.0,0.0,,,,,,,,,,,,
207,PT06M59.00S,2025-03-14T00:45:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,8.754927726675426,48.28431372549019,1610612753,30,47,2025-03-14T00:46:00Z,2060000,False,9.0,30.0,1,left,P. Banchero driving floating Jump Shot (16 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,16.0,,,,,,,,,,,
208,PT06M50.00S,2025-03-14T00:46:20.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,30,47,2025-03-14T00:46:20Z,2070000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,30,47,2025-03-14T00:48:55Z,2080000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,30,47,2025-03-14T00:48:55Z,2090000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,out,[],1641710,,,1610612740,30,47,2025-03-14T00:48:55Z,2100000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,in,[],1641810,,,1610612740,30,47,2025-03-14T00:48:55Z,2110000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,30,47,2025-03-14T00:48:55Z,2120000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M50.00S,2025-03-14T00:48:22.7Z,2,REGULAR,substitution,in,[],202709,,,1610612740,30,47,2025-03-14T00:48:55Z,2130000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M38.00S,2025-03-14T00:49:21.7Z,2,REGULAR,3pt,Jump Shot,[],1641810,77.61169513797634,8.823529411764707,1610612740,30,47,2025-03-14T00:49:27Z,2140000,False,-206.0,158.0,1,right,MISS A. Reeves 25' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
216,PT06M34.00S,2025-03-14T00:49:25.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,47,2025-03-14T00:49:27Z,2150000,False,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,215.0,5.0,5.0,0.0,,,,,,,,,,,,
217,PT06M21.00S,2025-03-14T00:49:40.7Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612753,30,47,2025-03-14T00:49:49Z,2160000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Isaac 2 FT),"[1631255, 1628371]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,2.0,0.0,Isaac,1628371.0,,,,,,
219,PT06M21.00S,2025-03-14T00:50:07.4Z,2,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,30,48,2025-03-14T00:50:07Z,2180000,False,,,0,,J. Isaac Free Throw 1 of 2 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
220,PT06M21.00S,2025-03-14T00:50:26.3Z,2,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,30,48,2025-03-14T00:50:26Z,2190000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT06M19.00S,2025-03-14T00:50:27.4Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,30,48,2025-03-14T00:50:27Z,2200000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,
222,PT06M02.00S,2025-03-14T00:50:43.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.38042049934296,50.0,1610612740,32,48,2025-03-14T00:50:49Z,2210000,False,0.0,10.0,1,right,K. Matković cutting DUNK (4 PTS) (C. McCollum 1 AST),"[1631255, 203468]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,4.0,,,,,,C. McCollum,203468.0,1.0,,,
224,PT05M39.00S,2025-03-14T00:51:11.4Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612753,32,48,2025-03-14T00:51:25Z,2230000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (Wagner 2 FT),"[203468, 1630532]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,3.0,0.0,Wagner,1630532.0,,,,,,
226,PT05M39.00S,2025-03-14T00:51:46.2Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,32,49,2025-03-14T00:51:46Z,2250000,False,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
227,PT05M39.00S,2025-03-14T00:51:47.1Z,2,REGULAR,substitution,out,[],203468,,,1610612753,32,49,2025-03-14T00:51:59Z,2260000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M39.00S,2025-03-14T00:51:47.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612753,32,49,2025-03-14T00:51:59Z,2270000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M39.00S,2025-03-14T00:52:14.1Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,32,50,2025-03-14T00:52:14Z,2280000,False,,,0,,F. Wagner Free Throw 2 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
230,PT05M14.00S,2025-03-14T00:52:40.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,89.04402102496715,95.58823529411765,1610612740,32,50,2025-03-14T00:52:46Z,2290000,False,228.0,50.0,1,right,MISS J. Alvarado pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
231,PT05M11.00S,2025-03-14T00:52:43.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,32,50,2025-03-14T00:52:43Z,2300000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,230.0,7.0,6.0,1.0,,,,,,,,,,,,
232,PT05M05.00S,2025-03-14T00:52:50.0Z,2,REGULAR,3pt,Jump Shot,[],202709,26.363337713534822,84.31372549019608,1610612753,32,53,2025-03-14T00:52:54Z,2310000,False,-172.0,195.0,1,left,C. Joseph 26' 3PT  (3 PTS) (F. Wagner 3 AST),"[202709, 1630532]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,,,3.0,,,,,,F. Wagner,1630532.0,3.0,,,
234,PT04M48.00S,2025-03-14T00:53:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612740,32,53,2025-03-14T00:53:17Z,2330000,False,,,0,,B. Brown bad pass out-of-bounds TURNOVER (2 TO),[1628971],1610612740.0,NOP,bad pass,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628485.0,,,,,,,,2.0,,
235,PT04M48.00S,2025-03-14T00:53:13.8Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,32,53,2025-03-14T00:53:18Z,2340000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M48.00S,2025-03-14T00:53:13.8Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,32,53,2025-03-14T00:53:18Z,2350000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M32.00S,2025-03-14T00:53:45.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612753,32,53,2025-03-14T00:53:56Z,2360000,False,,,0,,T. Murphy III personal FOUL (2 PF) (Isaac 2 FT),"[1630530, 1628371]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,202027.0,2.0,0.0,Isaac,1628371.0,,,,,,
239,PT04M32.00S,2025-03-14T00:54:11.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628371,,,1610612753,32,54,2025-03-14T00:54:34Z,2380000,False,,,0,,J. Isaac Free Throw 1 of 2 (4 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
240,PT04M32.00S,2025-03-14T00:54:11.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628371,,,1610612753,32,54,2025-03-14T00:54:34Z,2390000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT04M29.00S,2025-03-14T00:54:14.2Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,32,54,2025-03-14T00:54:34Z,2400000,False,,,0,,K. Matković REBOUND (Off:0 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,
242,PT04M09.00S,2025-03-14T00:54:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.11760840998686,53.92156862745098,1610612740,32,54,2025-03-14T00:55:44Z,2410000,False,20.0,12.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1628371]",1610612740.0,NOP,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.31,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
243,PT04M09.00S,2025-03-14T00:54:52.9Z,2,REGULAR,block,,[],1628371,,,1610612740,32,54,2025-03-14T00:54:55Z,2420000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT04M08.00S,2025-03-14T00:54:53.9Z,2,REGULAR,rebound,offensive,[],1641810,,,1610612740,32,54,2025-03-14T00:55:12Z,2430000,False,,,0,,A. Reeves REBOUND (Off:1 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,242.0,2.0,1.0,1.0,,,,,,,,,,,,
245,PT04M08.00S,2025-03-14T00:55:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612740,32,54,2025-03-14T00:55:19Z,2440000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Reeves 2 FT),"[1631094, 1641810]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Reeves,1641810.0,,,,,,
247,PT04M08.00S,2025-03-14T00:55:22.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641810,,,1610612740,32,54,2025-03-14T00:55:22Z,2460000,False,,,0,,MISS A. Reeves Free Throw 1 of 2,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT04M08.00S,2025-03-14T00:55:22.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,32,54,2025-03-14T00:55:22Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,
249,PT04M08.00S,2025-03-14T00:55:39.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641810,,,1610612740,33,54,2025-03-14T00:55:39Z,2480000,False,,,0,,A. Reeves Free Throw 2 of 2 (1 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
250,PT03M46.00S,2025-03-14T00:56:02.1Z,2,REGULAR,3pt,Jump Shot,[],1631094,28.07161629434954,81.86274509803921,1610612753,33,57,2025-03-14T00:56:07Z,2490000,False,-159.0,211.0,1,left,P. Banchero 26' 3PT  (19 PTS) (C. Joseph 1 AST),"[1631094, 202709]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,19.0,,,,,,C. Joseph,202709.0,1.0,,,
252,PT03M35.00S,2025-03-14T00:56:13.6Z,2,REGULAR,turnover,bad pass,[],1628971,,,1610612740,33,57,2025-03-14T00:56:18Z,2510000,False,,,0,,B. Brown bad pass TURNOVER (3 TO),"[1628971, 1628371]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Isaac,1628371.0
253,PT03M35.00S,2025-03-14T00:56:13.6Z,2,REGULAR,steal,,[],1628371,,,1610612753,33,57,2025-03-14T00:57:04Z,2520000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT03M28.00S,2025-03-14T00:56:20.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641783,6.258212877792378,54.166666666666664,1610612753,33,57,2025-03-14T00:57:36Z,2530000,False,-21.0,6.0,1,left,MISS T. da Silva running alley-oop Layup,[1641783],1610612753.0,ORL,running alley-oop,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
