actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
183,PT11M00.00S,2025-02-24T00:38:12.5Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,26,33,2025-02-24T00:38:12Z,1830000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,182.0,3.0,2.0,1.0,,,,,,,,,,
185,PT10M55.00S,2025-02-24T00:38:33.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,72.88107752956637,83.82352941176471,1610612759,26,36,2025-02-24T00:38:38Z,1850000,False,169.0,202.0,1,right,K. Johnson 26' 3PT  (10 PTS) (S. Castle 1 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.37,Made,10.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
187,PT10M52.00S,2025-02-24T00:38:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,26,36,2025-02-24T00:38:42Z,1870000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M36.00S,2025-02-24T00:41:48.1Z,2,REGULAR,foul,personal,['2freethrow'],202687,,,1610612740,26,36,2025-02-24T00:41:56Z,1880000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Williamson 2 FT),"[202687, 1629627]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628481.0,,,,,,1.0,0.0,Williamson,1629627.0
191,PT10M36.00S,2025-02-24T00:42:14.0Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,26,36,2025-02-24T00:42:35Z,1900000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
192,PT10M36.00S,2025-02-24T00:42:14.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,26,36,2025-02-24T00:42:35Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,
193,PT10M36.00S,2025-02-24T00:42:14.0Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,26,36,2025-02-24T00:42:35Z,1920000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT10M35.00S,2025-02-24T00:42:15.0Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,26,36,2025-02-24T00:42:42Z,1930000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,
195,PT10M22.00S,2025-02-24T00:42:44.7Z,2,REGULAR,3pt,Jump Shot,[],1630577,73.01248357424441,79.65686274509804,1610612759,26,36,2025-02-24T00:42:49Z,1940000,False,148.0,201.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
196,PT10M18.00S,2025-02-24T00:42:48.7Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,26,36,2025-02-24T00:42:49Z,1950000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
197,PT10M12.00S,2025-02-24T00:42:53.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,29.38567674113009,24.019607843137255,1610612740,26,36,2025-02-24T00:43:10Z,1960000,False,130.0,224.0,1,left,MISS J. Alvarado 25' step back 3PT,[1630631],1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
198,PT10M09.00S,2025-02-24T00:42:56.5Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,26,36,2025-02-24T00:42:59Z,1970000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,
199,PT09M58.00S,2025-02-24T00:43:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,94.69448094612353,46.81372549019608,1610612759,26,38,2025-02-24T00:43:26Z,1980000,False,-16.0,-3.0,1,right,S. Castle driving finger roll Layup (2 PTS) (J. Champagnie 2 AST),"[1642264, 1630577]",1610612759.0,SAS,driving finger roll,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
200,PT09M48.00S,2025-02-24T00:43:17.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,9.937582128777924,95.83333333333334,1610612740,26,38,2025-02-24T00:43:22Z,1990000,False,-229.0,41.0,1,left,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
201,PT09M45.00S,2025-02-24T00:43:20.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,26,38,2025-02-24T00:43:22Z,2000000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,200.0,4.0,3.0,1.0,,,,,,,,,,
202,PT09M31.00S,2025-02-24T00:43:35.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,87.59855453350855,42.15686274509804,1610612759,26,38,2025-02-24T00:43:41Z,2010000,False,-39.0,64.0,1,right,MISS B. Biyombo 7' turnaround Hook,[202687],1610612759.0,SAS,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,,,,,,,,,,,,,,,,,,
203,PT09M28.00S,2025-02-24T00:43:38.7Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,26,38,2025-02-24T00:58:03Z,2020000,False,,,0,,K. Olynyk REBOUND (Off:3 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202.0,4.0,1.0,3.0,,,,,,,,,,
204,PT09M08.00S,2025-02-24T00:43:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630631,28.991458607095925,19.852941176470587,1610612740,29,38,2025-02-24T00:44:03Z,2030000,False,151.0,220.0,1,left,J. Alvarado 26' 3PT  (5 PTS) (K. Olynyk 1 AST),"[1630631, 203482]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.67,Made,5.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
206,PT08M46.00S,2025-02-24T00:44:22.3Z,2,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,29,38,2025-02-24T00:44:29Z,2050000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (1 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201245.0,1.0,,,,,,,,
207,PT08M46.00S,2025-02-24T00:44:25.6Z,2,REGULAR,substitution,out,[],202687,,,1610612740,29,38,2025-02-24T00:44:33Z,2060000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M46.00S,2025-02-24T00:44:25.6Z,2,REGULAR,substitution,in,[],1630572,,,1610612740,29,38,2025-02-24T00:44:33Z,2070000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M34.00S,2025-02-24T00:44:51.9Z,2,REGULAR,turnover,traveling,[],203482,,,1610612740,29,38,2025-02-24T00:44:59Z,2080000,False,,,0,,K. Olynyk traveling TURNOVER (1 TO),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628481.0,1.0,,,,,,,,
210,PT08M19.00S,2025-02-24T00:45:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,94.03745072273325,47.30392156862745,1610612759,29,40,2025-02-24T00:45:23Z,2090000,False,-13.0,4.0,1,right,K. Johnson driving Layup (12 PTS) (S. Castle 2 AST),"[1629640, 1642264]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.39,Made,12.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
212,PT08M10.00S,2025-02-24T00:45:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,54.90196078431373,1610612740,31,40,2025-02-24T00:45:49Z,2110000,False,-25.0,0.0,1,left,Z. Williamson driving finger roll Layup (6 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.45,Made,6.0,,,,,,,,,,,,,,,,,
213,PT07M59.00S,2025-02-24T00:45:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,94.1688567674113,53.67647058823529,1610612759,31,40,2025-02-24T00:46:18Z,2120000,False,18.0,2.0,1,right,MISS S. Castle driving floating bank Shot,[1642264],1610612759.0,SAS,driving floating bank,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2025-02-24T00:45:41.0Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,31,40,2025-02-24T00:45:43Z,2130000,False,,,0,,J. Sochan REBOUND (Off:2 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,213.0,5.0,3.0,2.0,,,,,,,,,,
215,PT07M56.00S,2025-02-24T00:45:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,94.40999984741211,50.0,1610612759,31,40,2025-02-24T00:45:41Z,2140000,False,0.0,0.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
216,PT07M55.00S,2025-02-24T00:45:41.8Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,31,40,2025-02-24T00:45:41Z,2150000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,
217,PT07M47.00S,2025-02-24T00:45:54.1Z,2,REGULAR,turnover,double dribble,[],203482,,,1610612740,31,40,2025-02-24T01:12:36Z,2160000,False,,,0,,K. Olynyk double dribble TURNOVER (2 TO),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,2.0,,,,,,,,
218,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,out,[],1630526,,,1610612759,31,40,2025-02-24T00:46:12Z,2170000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,31,40,2025-02-24T00:46:12Z,2180000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,31,40,2025-02-24T00:46:12Z,2190000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,in,[],1642274,,,1610612759,31,40,2025-02-24T00:46:12Z,2200000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,in,[],203084,,,1610612759,31,40,2025-02-24T00:46:12Z,2210000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M47.00S,2025-02-24T00:45:57.5Z,2,REGULAR,substitution,in,[],101108,,,1610612759,31,40,2025-02-24T00:46:12Z,2220000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M35.00S,2025-02-24T00:46:25.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,78.40013140604468,7.8431372549019605,1610612759,31,43,2025-02-24T00:46:31Z,2230000,False,-211.0,151.0,1,right,J. Champagnie 25' 3PT  (15 PTS) (H. Barnes 1 AST),"[1630577, 203084]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.9,Made,15.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
226,PT07M17.00S,2025-02-24T00:46:46.7Z,2,REGULAR,foul,personal,[],1631110,,,1610612740,31,43,2025-02-24T00:47:02Z,2250000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 1629627]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,,,,,,1.0,0.0,Williamson,1629627.0
228,PT07M17.00S,2025-02-24T00:46:59.1Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,31,43,2025-02-24T00:47:03Z,2270000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M17.00S,2025-02-24T00:46:59.1Z,2,REGULAR,substitution,in,[],203468,,,1610612740,31,43,2025-02-24T00:47:03Z,2280000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M11.00S,2025-02-24T00:47:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.389618922470433,47.794117647058826,1610612740,33,43,2025-02-24T00:47:23Z,2290000,False,11.0,8.0,1,left,Z. Williamson alley-oop Layup (8 PTS) (K. Olynyk 2 AST),"[1629627, 203482]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.34,Made,8.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
232,PT06M50.00S,2025-02-24T00:47:39.3Z,2,REGULAR,3pt,Jump Shot,[],203084,76.2976346911958,87.99019607843137,1610612759,33,43,2025-02-24T00:47:44Z,2310000,False,190.0,170.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
233,PT06M47.00S,2025-02-24T00:47:42.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,33,43,2025-02-24T00:47:44Z,2320000,False,,,0,,K. Olynyk REBOUND (Off:3 Def:2),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,232.0,5.0,2.0,3.0,,,,,,,,,,
234,PT06M41.00S,2025-02-24T00:47:48.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,6.258212877792378,44.85294117647059,1610612740,33,43,2025-02-24T00:48:05Z,2330000,False,26.0,6.0,1,left,MISS J. Alvarado running finger roll Layup,[1630631],1610612740.0,NOP,running finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
235,PT06M41.00S,2025-02-24T00:47:48.6Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,33,43,2025-02-24T01:02:14Z,2340000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,,,
236,PT06M41.00S,2025-02-24T00:47:52.7Z,2,REGULAR,foul,personal,[],101108,,,1610612740,33,43,2025-02-24T00:57:25Z,2350000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1642274]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,,,1.0,0.0,Missi,1642274.0
238,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,33,43,2025-02-24T00:48:23Z,2370000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,33,43,2025-02-24T00:48:23Z,2380000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,out,[],1631110,,,1610612740,33,43,2025-02-24T00:48:23Z,2390000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,out,[],1630577,,,1610612740,33,43,2025-02-24T00:48:23Z,2400000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,33,43,2025-02-24T00:48:23Z,2410000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612740,33,43,2025-02-24T00:48:23Z,2420000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,in,[],1628368,,,1610612740,33,43,2025-02-24T00:48:23Z,2430000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M41.00S,2025-02-24T00:48:02.2Z,2,REGULAR,substitution,in,[],202687,,,1610612740,33,43,2025-02-24T00:48:23Z,2440000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M27.00S,2025-02-24T00:48:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,8.886333771353483,49.50980392156863,1610612740,33,43,2025-02-24T00:48:41Z,2450000,False,2.0,31.0,1,left,MISS Y. Missi Layup - blocked,"[1642274, 202687]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,Biyombo,202687.0,,,,
247,PT06M27.00S,2025-02-24T00:48:36.2Z,2,REGULAR,block,,[],202687,,,1610612740,33,43,2025-02-24T00:48:38Z,2460000,False,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M27.00S,2025-02-24T00:48:36.2Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,33,43,2025-02-24T00:49:23Z,2470000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,246.0,4.0,2.0,2.0,,,,,,,,,,
249,PT06M26.00S,2025-02-24T00:48:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,6.521024967148489,45.83333333333333,1610612740,33,43,2025-02-24T00:49:12Z,2480000,False,21.0,9.0,1,left,MISS Y. Missi putback Layup - blocked,"[1642274, 202687]",1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,Biyombo,202687.0,,,,
250,PT06M26.00S,2025-02-24T00:48:41.1Z,2,REGULAR,block,,[],202687,,,1610612740,33,43,2025-02-24T00:48:45Z,2490000,False,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT06M26.00S,2025-02-24T00:48:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,43,2025-02-24T00:49:12Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,249.0,,,,,,,,,,,,,
252,PT06M25.00S,2025-02-24T00:48:49.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,33,43,2025-02-24T00:48:56Z,2510000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,,,,,,
253,PT06M25.00S,2025-02-24T00:48:56.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,33,43,2025-02-24T00:50:12Z,2520000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,
254,PT06M08.00S,2025-02-24T00:49:19.1Z,2,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612759,33,43,2025-02-24T00:49:34Z,2530000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Barnes 2 FT),"[1642274, 203084]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,,,,,,1.0,0.0,Barnes,203084.0
256,PT06M08.00S,2025-02-24T00:49:41.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612759,33,44,2025-02-24T00:49:41Z,2550000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
257,PT06M08.00S,2025-02-24T00:49:41.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612759,33,44,2025-02-24T00:50:01Z,2560000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT06M06.00S,2025-02-24T00:49:43.2Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,33,44,2025-02-24T00:50:01Z,2570000,False,,,0,,K. Olynyk REBOUND (Off:3 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,257.0,6.0,3.0,3.0,,,,,,,,,,
259,PT05M50.00S,2025-02-24T00:50:15.3Z,2,REGULAR,2pt,Jump Shot,[],203482,11.12023653088042,18.38235294117647,1610612740,33,44,2025-02-24T00:50:33Z,2580000,False,158.0,52.0,1,left,MISS K. Olynyk 16' Jump Shot,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right,16.64,Missed,,,,,,,,,,,,,,,,,,
260,PT05M48.00S,2025-02-24T00:50:17.3Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,33,44,2025-02-24T00:50:20Z,2590000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Right,,,,,,,259.0,5.0,2.0,3.0,,,,,,,,,,
262,PT05M42.00S,2025-02-24T00:50:29.4Z,2,REGULAR,substitution,out,[],203482,,,1610612740,33,44,2025-02-24T00:50:38Z,2610000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M42.00S,2025-02-24T00:50:29.4Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,33,44,2025-02-24T00:50:38Z,2620000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M39.00S,2025-02-24T00:50:48.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,12.828515111695138,95.34313725490196,1610612740,33,44,2025-02-24T00:50:54Z,2630000,False,-227.0,68.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
265,PT05M35.00S,2025-02-24T00:50:52.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,33,44,2025-02-24T00:50:54Z,2640000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,264.0,4.0,4.0,0.0,,,,,,,,,,
266,PT05M32.00S,2025-02-24T00:51:02.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202687,93.9060446780552,46.81372549019608,1610612759,33,46,2025-02-24T00:51:39Z,2650000,False,-16.0,5.0,1,right,B. Biyombo running Layup (4 PTS) (H. Barnes 2 AST),"[202687, 203084]",1610612759.0,SAS,running,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
