actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
343,PT00M02.40S,2023-11-16T04:08:06.1Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,47,55,2023-11-16T04:08:14Z,3390000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,341.0,,,,,7.0,5.0,2.0,,,,,,,,,,
344,PT00M00.00S,2023-11-16T04:08:10.7Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630596,10.726018396846255,14.460784313725492,1610612739,47,55,2023-11-16T04:08:17Z,3400000,False,178.0,48.0,1,left,MISS E. Mobley 18' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right,18.41,Missed,,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2023-11-16T04:08:12.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,47,55,2023-11-16T04:08:12Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Right,,,344.0,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2023-11-16T04:08:12.8Z,2,REGULAR,period,end,[],0,,,1610612739,47,55,2023-11-16T04:08:12Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1631123,,,1610612739,47,55,2023-11-16T04:23:12Z,3430000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612739,47,55,2023-11-16T04:23:12Z,3440000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,47,55,2023-11-16T04:23:12Z,3450000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612739,47,55,2023-11-16T04:23:12Z,3460000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1630219,,,1610612739,47,55,2023-11-16T04:23:12Z,3470000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-16T04:22:20.5Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,47,55,2023-11-16T04:23:12Z,3480000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-11-16T04:23:18.7Z,3,REGULAR,period,start,[],0,,,1610612757,47,55,2023-11-16T04:23:18Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M44.00S,2023-11-16T04:23:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,5.995400788436268,44.85294117647059,1610612757,47,55,2023-11-16T04:23:36Z,3500000,False,26.0,4.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
355,PT11M43.00S,2023-11-16T04:23:34.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,55,2023-11-16T04:23:34Z,3510000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,354.0,,,,,4.0,3.0,1.0,,,,,,,,,,
356,PT11M38.00S,2023-11-16T04:23:39.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,69.20170827858082,26.715686274509803,1610612739,47,55,2023-11-16T04:23:47Z,3520000,False,-116.0,237.0,1,right,MISS M. Strus 26' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
357,PT11M36.00S,2023-11-16T04:23:41.2Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,47,55,2023-11-16T04:23:47Z,3530000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,3.0,3.0,0.0,,,,,,,,,,
358,PT11M26.00S,2023-11-16T04:23:51.2Z,3,REGULAR,2pt,Jump Shot,[],203924,15.719448094612352,22.54901960784314,1610612757,47,55,2023-11-16T04:23:58Z,3540000,False,137.0,95.0,1,left,MISS J. Grant 16' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,16.71,Missed,,,,,,,,,,,,,,,,,,
359,PT11M25.00S,2023-11-16T04:23:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,55,2023-11-16T04:23:58Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right,,,358.0,,,,,,,,,,,,,,,,,
361,PT11M24.00S,2023-11-16T04:24:15.2Z,3,REGULAR,foul,personal,[],1628386,,,1610612757,47,55,2023-11-16T04:24:19Z,3570000,False,,,0,,J. Allen personal FOUL (2 PF),"[1628386, 1629028]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,2.0,0.0,Ayton,1629028.0,,,,,
363,PT11M17.00S,2023-11-16T04:24:41.6Z,3,REGULAR,violation,kicked ball,[],1629622,,,1610612757,47,55,2023-11-16T04:24:50Z,3590000,False,,,0,,M. Strus kicked ball VIOLATION,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
364,PT11M10.00S,2023-11-16T04:25:05.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,15.325229960578188,48.77450980392157,1610612757,47,55,2023-11-16T04:25:08Z,3600000,False,6.0,92.0,1,left,MISS D. Ayton 9' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.18,Missed,,,,,,,,,,,,,,,,,,
365,PT11M08.00S,2023-11-16T04:25:07.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,47,55,2023-11-16T04:25:08Z,3610000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,364.0,,,,,4.0,4.0,0.0,,,,,,,,,,
366,PT11M05.00S,2023-11-16T04:25:12.2Z,3,REGULAR,foul,personal,[],203924,,,1610612739,47,55,2023-11-16T04:25:26Z,3620000,False,,,0,,J. Grant personal FOUL (2 PF),"[203924, 1628378]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,2.0,0.0,Mitchell,1628378.0,,,,,
368,PT10M52.00S,2023-11-16T04:25:49.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,85.62746386333771,53.92156862745098,1610612739,47,55,2023-11-16T04:25:53Z,3640000,False,20.0,83.0,1,right,MISS E. Mobley 8' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,8.49,Missed,,,,,,,,,,,,,,,,,,
369,PT10M50.00S,2023-11-16T04:25:51.6Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,47,55,2023-11-16T04:25:53Z,3650000,False,,,0,,S. Sharpe REBOUND (Off:3 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,368.0,,,,,6.0,3.0,3.0,,,,,,,,,,
370,PT10M45.00S,2023-11-16T04:25:57.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641739,5.732588699080158,52.69607843137255,1610612757,47,55,2023-11-16T04:27:44Z,3660000,False,-13.0,1.0,1,left,MISS T. Camara running pullup Shot,[1641739],1610612757.0,POR,running pullup,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
371,PT10M44.00S,2023-11-16T04:25:58.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,55,2023-11-16T04:26:09Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,370.0,,,,,,,,,,,,,,,,,
373,PT10M37.00S,2023-11-16T04:26:22.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,27.414586070959263,20.098039215686274,1610612757,47,55,2023-11-16T04:26:26Z,3690000,False,150.0,205.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
374,PT10M34.00S,2023-11-16T04:26:25.4Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,47,55,2023-11-16T04:26:26Z,3700000,False,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,373.0,,,,,4.0,2.0,2.0,,,,,,,,,,
375,PT10M29.00S,2023-11-16T04:26:32.1Z,3,REGULAR,turnover,offensive goaltending,[],1641739,,,1610612757,47,55,2023-11-16T04:26:46Z,3710000,False,,,0,,T. Camara offensive goaltending TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,,1.0,,
376,PT10M12.00S,2023-11-16T04:27:08.4Z,3,REGULAR,turnover,3-second-violation,[],1630596,,,1610612739,47,55,2023-11-16T04:27:19Z,3720000,False,,,0,,E. Mobley 3-second-violation TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,,,,,1.0,,
377,PT09M55.00S,2023-11-16T04:27:36.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,16.113666228646515,35.294117647058826,1610612757,47,55,2023-11-16T04:27:41Z,3730000,False,74.0,99.0,1,left,MISS D. Ayton 12' fadeaway Shot,[1629028],1610612757.0,POR,fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,12.33,Missed,,,,,,,,,,,,,,,,,,
378,PT09M52.00S,2023-11-16T04:27:39.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,55,2023-11-16T04:27:41Z,3740000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,377.0,,,,,5.0,4.0,1.0,,,,,,,,,,
379,PT09M45.00S,2023-11-16T04:27:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1630219,,,1610612739,47,55,2023-11-16T04:27:59Z,3750000,False,,,0,,S. Mays shooting personal FOUL (4 PF) (Mitchell 2 FT),"[1630219, 1628378]",1610612757.0,POR,shooting,,,Mays,S. Mays,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,4.0,0.0,Mitchell,1628378.0,,,,,
381,PT09M45.00S,2023-11-16T04:28:16.7Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,47,56,2023-11-16T04:28:50Z,3770000,False,,,0,,D. Mitchell Free Throw 1 of 2 (18 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
382,PT09M45.00S,2023-11-16T04:28:24.2Z,3,REGULAR,substitution,out,[],1630219,,,1610612739,47,56,2023-11-16T04:28:30Z,3780000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M45.00S,2023-11-16T04:28:24.2Z,3,REGULAR,substitution,in,[],1629680,,,1610612739,47,56,2023-11-16T04:28:30Z,3790000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M45.00S,2023-11-16T04:28:16.7Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,47,56,2023-11-16T04:28:50Z,3800000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT09M41.00S,2023-11-16T04:28:20.7Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,47,56,2023-11-16T04:28:50Z,3810000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,384.0,,,,,1.0,1.0,0.0,,,,,,,,,,
386,PT09M31.00S,2023-11-16T04:29:00.2Z,3,REGULAR,2pt,Jump Shot,[],203924,21.632720105124836,48.77450980392157,1610612757,49,56,2023-11-16T04:29:04Z,3820000,False,6.0,151.0,1,left,J. Grant 15' turnaround fadeaway Jump Shot (8 PTS),[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,15.09,Made,,8.0,,,,,,,,,,,,,,,,
387,PT09M11.00S,2023-11-16T04:29:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.9060446780552,53.431372549019606,1610612739,49,58,2023-11-16T04:29:25Z,3830000,False,17.0,5.0,1,right,E. Mobley cutting Layup (13 PTS) (M. Strus 5 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.79,Made,,13.0,M. Strus,1629622.0,5.0,,,,,,,,,,,,,
389,PT09M01.00S,2023-11-16T04:29:30.5Z,3,REGULAR,3pt,Jump Shot,[],203924,37.13863337713535,47.30392156862745,1610612757,49,58,2023-11-16T04:29:47Z,3850000,False,13.0,297.0,1,left,MISS J. Grant 29' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,29.69,Missed,,,,,,,,,,,,,,,,,,
390,PT08M57.00S,2023-11-16T04:29:34.5Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,49,58,2023-11-16T04:29:35Z,3860000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,389.0,,,,,5.0,5.0,0.0,,,,,,,,,,
391,PT08M53.00S,2023-11-16T04:29:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,94.03745072273325,46.568627450980394,1610612739,49,58,2023-11-16T04:29:42Z,3870000,False,-17.0,4.0,1,right,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
392,PT08M52.00S,2023-11-16T04:29:38.9Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,49,58,2023-11-16T04:29:42Z,3880000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,391.0,,,,,3.0,3.0,0.0,,,,,,,,,,
393,PT08M49.00S,2023-11-16T04:29:45.3Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612757,49,58,2023-11-16T04:30:03Z,3890000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1630596, 1631101]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,1.0,2.0,Sharpe,1631101.0,,,,,
395,PT08M49.00S,2023-11-16T04:30:10.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631101,,,1610612757,50,58,2023-11-16T04:30:31Z,3910000,False,,,0,,S. Sharpe Free Throw 1 of 2 (11 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
396,PT08M49.00S,2023-11-16T04:30:10.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631101,,,1610612757,50,58,2023-11-16T04:30:31Z,3920000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
397,PT08M46.00S,2023-11-16T04:30:13.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,58,2023-11-16T04:30:31Z,3930000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,396.0,,,,,6.0,5.0,1.0,,,,,,,,,,
398,PT08M31.00S,2023-11-16T04:30:45.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.1688567674113,47.794117647058826,1610612739,50,60,2023-11-16T04:30:50Z,3940000,False,-11.0,2.0,1,right,J. Allen alley-oop DUNK (9 PTS) (E. Mobley 2 AST),"[1628386, 1630596]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.12,Made,,9.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,
400,PT08M15.00S,2023-11-16T04:31:00.9Z,3,REGULAR,3pt,Jump Shot,[],203924,7.046649145860711,96.07843137254902,1610612757,53,60,2023-11-16T04:31:07Z,3960000,False,-230.0,14.0,1,left,J. Grant 3PT  (11 PTS) (T. Camara 1 AST),"[203924, 1641739]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.08,Made,,11.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,
402,PT08M02.00S,2023-11-16T04:31:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.59198423127464,54.166666666666664,1610612739,53,62,2023-11-16T04:32:23Z,3980000,False,21.0,17.0,1,right,E. Mobley driving finger roll Layup (15 PTS) (M. Strus 6 AST),"[1630596, 1629622]",1610612739.0,CLE,driving finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.69,Made,,15.0,M. Strus,1629622.0,6.0,,,,,,,,,,,,,
404,PT07M45.00S,2023-11-16T04:31:31.1Z,3,REGULAR,3pt,Jump Shot,[],203924,12.828515111695138,4.166666666666666,1610612757,53,62,2023-11-16T04:31:35Z,4000000,False,229.0,68.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
405,PT07M41.00S,2023-11-16T04:31:35.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,53,62,2023-11-16T04:31:35Z,4010000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,404.0,,,,,7.0,6.0,1.0,,,,,,,,,,
406,PT07M33.00S,2023-11-16T04:31:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.1688567674113,51.71568627450981,1610612739,53,64,2023-11-16T04:31:50Z,4020000,False,9.0,2.0,1,right,D. Mitchell driving Layup (20 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.89,Made,,20.0,,,,,,,,,,,,,,,,
407,PT07M21.00S,2023-11-16T04:32:02.8Z,3,REGULAR,foul,offensive,[],1629028,,,1610612757,53,64,2023-11-16T04:33:28Z,4030000,False,,,0,,D. Ayton offensive FOUL (3 PF),"[1629028, 1630596]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,3.0,0.0,Mobley,1630596.0,,,,,
409,PT07M21.00S,2023-11-16T04:32:02.8Z,3,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,53,64,2023-11-16T04:32:02Z,4050000,False,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,,,,1.0,,
410,PT07M21.00S,2023-11-16T04:32:09.4Z,3,REGULAR,substitution,out,[],1629622,,,1610612739,53,64,2023-11-16T04:32:11Z,4060000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M21.00S,2023-11-16T04:32:09.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,53,64,2023-11-16T04:32:11Z,4070000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M09.00S,2023-11-16T04:32:26.7Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,53,64,2023-11-16T04:32:45Z,4080000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1629680]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Thybulle,1629680.0
413,PT07M09.00S,2023-11-16T04:32:26.7Z,3,REGULAR,steal,,[],1629680,,,1610612757,53,64,2023-11-16T04:32:29Z,4090000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
415,PT07M06.00S,2023-11-16T04:32:44.8Z,3,REGULAR,foul,personal,[],1628378,,,1610612757,53,64,2023-11-16T04:32:52Z,4110000,False,,,0,,D. Mitchell personal FOUL (4 PF),"[1628378, 1629680]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,4.0,0.0,Thybulle,1629680.0,,,,,
417,PT07M06.00S,2023-11-16T04:32:57.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,53,64,2023-11-16T04:33:06Z,4130000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M06.00S,2023-11-16T04:32:57.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612757,53,64,2023-11-16T04:33:06Z,4140000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M06.00S,2023-11-16T04:32:57.5Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,53,64,2023-11-16T04:33:06Z,4150000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M06.00S,2023-11-16T04:32:57.5Z,3,REGULAR,substitution,in,[],1627777,,,1610612757,53,64,2023-11-16T04:33:06Z,4160000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M53.00S,2023-11-16T04:33:32.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203924,6.652431011826544,47.30392156862745,1610612757,53,64,2023-11-16T04:33:36Z,4170000,False,13.0,10.0,1,left,MISS J. Grant Hook - blocked,"[203924, 1630596]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,Mobley,1630596.0,,,
422,PT06M53.00S,2023-11-16T04:33:32.1Z,3,REGULAR,block,,[],1630596,,,1610612757,53,64,2023-11-16T04:33:34Z,4180000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT06M50.00S,2023-11-16T04:33:35.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,53,64,2023-11-16T04:33:36Z,4190000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,421.0,,,,,8.0,6.0,2.0,,,,,,,,,,
424,PT06M40.00S,2023-11-16T04:33:44.7Z,3,REGULAR,3pt,Jump Shot,[],1627777,66.83639947437582,41.42156862745098,1610612739,53,67,2023-11-16T04:33:53Z,4200000,False,-43.0,259.0,1,right,G. Niang 26' 3PT step back (8 PTS) (D. Mitchell 3 AST),"[1627777, 1628378]",1610612739.0,CLE,step back,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,26.27,Made,,8.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,
426,PT06M39.00S,2023-11-16T04:33:49.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,53,67,2023-11-16T04:33:49Z,4220000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M39.00S,2023-11-16T04:35:42.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,53,67,2023-11-16T04:36:34Z,4230000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M39.00S,2023-11-16T04:35:42.5Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,53,67,2023-11-16T04:36:34Z,4240000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
