actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT03M39.00S,2024-03-21T02:24:51.9Z,1,REGULAR,substitution,out,[],202331,,,1610612757,18,18,2024-03-21T02:25:22Z,840000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M39.00S,2024-03-21T02:24:51.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612757,18,18,2024-03-21T02:25:22Z,850000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M39.00S,2024-03-21T02:24:51.9Z,1,REGULAR,substitution,in,[],200782,,,1610612757,18,18,2024-03-21T02:25:22Z,860000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M39.00S,2024-03-21T02:25:21.0Z,1,REGULAR,freethrow,1 of 1,[],1629028,,,1610612757,18,18,2024-03-21T02:25:27Z,870000,False,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT03M35.00S,2024-03-21T02:25:25.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,18,2024-03-21T02:25:27Z,880000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,88.0,5.0,3.0,2.0,,,,,,,,,,,,,
90,PT03M25.00S,2024-03-21T02:25:31.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,67.23061760840999,47.794117647058826,1610612746,18,18,2024-03-21T02:25:44Z,890000,False,-11.0,256.0,1,right,MISS B. Hyland 25' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
91,PT03M21.00S,2024-03-21T02:25:35.9Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,18,18,2024-03-21T02:25:44Z,900000,False,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,
92,PT03M17.00S,2024-03-21T02:25:40.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630625,5.995400788436268,57.107843137254896,1610612757,18,18,2024-03-21T02:26:04Z,910000,False,-36.0,4.0,1,left,MISS D. Banton running Layup - blocked,"[1630625, 1627826]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
93,PT03M17.00S,2024-03-21T02:25:40.2Z,1,REGULAR,block,,[],1627826,,,1610612757,18,18,2024-03-21T02:25:42Z,920000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT03M17.00S,2024-03-21T02:25:40.2Z,1,REGULAR,rebound,defensive,[],200782,,,1610612746,18,18,2024-03-21T02:25:49Z,930000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,
95,PT03M07.00S,2024-03-21T02:25:54.2Z,1,REGULAR,foul,personal,[],1631133,,,1610612746,18,18,2024-03-21T02:26:07Z,940000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 202695]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202007.0,2.0,0.0,Leonard,202695.0,,,,,
97,PT03M07.00S,2024-03-21T02:26:08.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,18,18,2024-03-21T02:26:11Z,960000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M07.00S,2024-03-21T02:26:08.8Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,18,18,2024-03-21T02:26:11Z,970000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M56.00S,2024-03-21T02:26:32.7Z,1,REGULAR,2pt,Jump Shot,[],202695,77.7431011826544,35.294117647058826,1610612746,18,20,2024-03-21T02:26:37Z,980000,False,-74.0,157.0,1,right,K. Leonard 17' Jump Shot (2 PTS) (B. Hyland 1 AST),"[202695, 1630538]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,17.31,Made,2.0,,,,,,,,,,,,,B. Hyland,1630538.0,1.0,,
101,PT02M44.00S,2024-03-21T02:26:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.30946123521682,46.07843137254902,1610612757,20,20,2024-03-21T02:26:48Z,1000000,False,20.0,16.0,1,left,A. Simons driving finger roll Layup (2 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.54,Made,2.0,,,,,,,,,,,,,,,,,
102,PT02M33.00S,2024-03-21T02:26:55.8Z,1,REGULAR,2pt,Jump Shot,[],202695,93.38042049934296,29.411764705882355,1610612746,20,22,2024-03-21T02:27:03Z,1010000,False,-103.0,10.0,1,right,K. Leonard 10' fadeaway Jump Shot (4 PTS) (B. Hyland 2 AST),"[202695, 1630538]",1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,10.34,Made,4.0,,,,,,,,,,,,,B. Hyland,1630538.0,2.0,,
104,PT02M15.00S,2024-03-21T02:27:13.0Z,1,REGULAR,3pt,Jump Shot,[],1631200,9.017739816031538,3.9215686274509802,1610612757,23,22,2024-03-21T02:27:17Z,1030000,False,230.0,32.0,1,left,K. Murray 3PT  (8 PTS) (A. Simons 1 AST),"[1631200, 1629014]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.27,Made,8.0,,,,,,,,,,,,,A. Simons,1629014.0,1.0,,
106,PT01M49.00S,2024-03-21T02:27:40.2Z,1,REGULAR,3pt,Jump Shot,[],202695,90.75229960578186,3.6764705882352944,1610612746,23,25,2024-03-21T02:27:44Z,1050000,False,-232.0,34.0,1,right,K. Leonard 3PT step back (7 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.41,Made,7.0,,,,,,,,,,,,,,,,,
107,PT01M26.00S,2024-03-21T02:28:02.8Z,1,REGULAR,3pt,Jump Shot,[],1631200,8.492115637319317,96.07843137254902,1610612757,26,25,2024-03-21T02:28:09Z,1060000,False,-230.0,27.0,1,left,K. Murray 3PT  (11 PTS) (D. Banton 1 AST),"[1631200, 1630625]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.2,Made,11.0,,,,,,,,,,,,,D. Banton,1630625.0,1.0,,
109,PT01M02.00S,2024-03-21T02:28:26.4Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612746,26,25,2024-03-21T02:28:31Z,1080000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1631133]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Walker,1631133.0,,,,,,,,,,
110,PT01M02.00S,2024-03-21T02:28:26.4Z,1,REGULAR,steal,,[],1631133,,,1610612757,26,25,2024-03-21T02:28:28Z,1090000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
111,PT00M58.80S,2024-03-21T02:28:31.0Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612757,26,25,2024-03-21T02:31:41Z,1100000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Banton 2 FT),"[200782, 1630625]",1610612746.0,LAC,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Banton,1630625.0,,,,,
113,PT00M58.80S,2024-03-21T02:28:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,25,2024-03-21T02:28:52Z,1120000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT00M58.80S,2024-03-21T02:30:54.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,26,25,2024-03-21T02:31:36Z,1130000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT00M58.80S,2024-03-21T02:30:54.8Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,26,25,2024-03-21T02:31:36Z,1140000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT00M58.80S,2024-03-21T02:31:53.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630625,,,1610612757,27,25,2024-03-21T02:31:53Z,1150000,False,,,0,,D. Banton Free Throw 1 of 2 (3 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
118,PT00M58.80S,2024-03-21T02:32:07.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630625,,,1610612757,28,25,2024-03-21T02:32:07Z,1160000,False,,,0,,D. Banton Free Throw 2 of 2 (4 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
119,PT00M36.30S,2024-03-21T02:32:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,91.5407358738502,52.69607843137255,1610612746,28,27,2024-03-21T02:32:39Z,1170000,False,13.0,27.0,1,right,D. Theis driving Layup (2 PTS) (A. Coffey 1 AST),"[1628464, 1629599]",1610612746.0,LAC,driving,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,3.02,Made,2.0,,,,,,,,,,,,,A. Coffey,1629599.0,1.0,,
121,PT00M33.30S,2024-03-21T02:32:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,33.98488830486202,41.17647058823529,1610612757,28,27,2024-03-21T02:32:49Z,1190000,False,44.0,267.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
122,PT00M28.80S,2024-03-21T02:32:48.4Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,28,27,2024-03-21T02:32:48Z,1200000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,
123,PT00M19.00S,2024-03-21T02:32:59.3Z,1,REGULAR,turnover,out-of-bounds,[],1630625,,,1610612757,28,27,2024-03-21T02:33:07Z,1210000,False,,,0,,D. Banton lost ball out-of-bounds TURNOVER (1 TO),[1630625],1610612757.0,POR,lost ball,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,2534.0,,,,,,,,,
124,PT00M19.00S,2024-03-21T02:33:06.9Z,1,REGULAR,substitution,out,[],1628464,,,1610612746,28,27,2024-03-21T02:33:11Z,1220000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M19.00S,2024-03-21T02:33:06.9Z,1,REGULAR,substitution,in,[],202331,,,1610612746,28,27,2024-03-21T02:33:11Z,1230000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT00M06.90S,2024-03-21T02:33:27.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202695,87.86136662286465,49.754901960784316,1610612746,28,27,2024-03-21T02:33:31Z,1240000,False,-1.0,62.0,1,right,MISS K. Leonard 6' turnaround Hook,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
127,PT00M04.50S,2024-03-21T02:33:29.6Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,28,27,2024-03-21T02:33:29Z,1250000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,
128,PT00M02.00S,2024-03-21T02:33:32.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631200,37.79566360052563,34.80392156862745,1610612757,28,27,2024-03-21T02:33:51Z,1260000,False,76.0,303.0,1,left,MISS K. Murray 31' running pullup 3PT,[1631200],1610612757.0,POR,running pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,31.22,Missed,,,,,,,,,,,,,,,,,,
129,PT00M01.40S,2024-03-21T02:33:32.7Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612746,28,27,2024-03-21T02:33:55Z,1270000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
130,PT00M00.00S,2024-03-21T02:33:57.0Z,1,REGULAR,period,end,[],0,,,1610612746,28,27,2024-03-21T02:33:57Z,1280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612746,28,27,2024-03-21T02:36:09Z,1290000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,out,['startperiod'],1631200,,,1610612746,28,27,2024-03-21T02:36:09Z,1300000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,28,27,2024-03-21T02:36:09Z,1310000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,28,27,2024-03-21T02:36:09Z,1320000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,in,['startperiod'],1630703,,,1610612746,28,27,2024-03-21T02:36:09Z,1330000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,in,['startperiod'],1641712,,,1610612746,28,27,2024-03-21T02:36:09Z,1340000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,28,27,2024-03-21T02:36:09Z,1350000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-03-21T02:34:03.1Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612746,28,27,2024-03-21T02:36:09Z,1360000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-03-21T02:36:21.1Z,2,REGULAR,period,start,[],0,,,1610612746,28,27,2024-03-21T02:36:21Z,1370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT11M40.00S,2024-03-21T02:36:40.8Z,2,REGULAR,3pt,Jump Shot,[],202331,89.56964520367937,3.9215686274509802,1610612746,28,30,2024-03-21T02:36:46Z,1380000,False,-230.0,46.0,1,right,P. George 3PT  (8 PTS) (J. Harden 3 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,23.48,Made,8.0,,,,,,,,,,,,,J. Harden,201935.0,3.0,,
142,PT11M24.00S,2024-03-21T02:36:56.5Z,2,REGULAR,turnover,lost ball,[],1631133,,,1610612757,28,30,2024-03-21T02:37:02Z,1400000,False,,,0,,J. Walker lost ball TURNOVER (1 TO),"[1631133, 200782]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Tucker,200782.0,,,,,,,,,,
143,PT11M24.00S,2024-03-21T02:36:56.5Z,2,REGULAR,steal,,[],200782,,,1610612746,28,30,2024-03-21T02:36:59Z,1410000,False,,,0,,P. Tucker STEAL (1 STL),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT11M07.00S,2024-03-21T02:37:13.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,67.49342969776609,62.745098039215684,1610612746,28,30,2024-03-21T02:37:20Z,1420000,False,64.0,253.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
145,PT11M03.00S,2024-03-21T02:37:17.5Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,28,30,2024-03-21T02:37:20Z,1430000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,
146,PT11M00.00S,2024-03-21T02:37:22.7Z,2,REGULAR,foul,personal,[],1630538,,,1610612757,28,30,2024-03-21T02:37:31Z,1440000,False,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1631133]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202007.0,1.0,0.0,Walker,1631133.0,,,,,
148,PT11M00.00S,2024-03-21T02:37:30.5Z,2,REGULAR,substitution,out,[],1630538,,,1610612757,28,30,2024-03-21T02:37:41Z,1460000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M00.00S,2024-03-21T02:37:30.5Z,2,REGULAR,substitution,in,[],1630527,,,1610612757,28,30,2024-03-21T02:37:41Z,1470000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M00.00S,2024-03-21T02:37:53.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,30,2024-03-21T02:37:53Z,1480000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT10M50.00S,2024-03-21T02:40:58.4Z,2,REGULAR,3pt,Jump Shot,[],1641871,22.683968462549277,12.254901960784313,1610612757,31,30,2024-03-21T02:41:03Z,1490000,False,189.0,161.0,1,left,D. Reath 24' 3PT  (3 PTS) (S. Henderson 2 AST),"[1641871, 1630703]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,24.79,Made,3.0,,,,,,,,,,,,,S. Henderson,1630703.0,2.0,,
153,PT10M34.00S,2024-03-21T02:41:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,79.97700394218134,47.05882352941176,1610612746,31,30,2024-03-21T02:41:20Z,1510000,False,-15.0,136.0,1,right,MISS P. George 13' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,13.65,Missed,,,,,,,,,,,,,,,,,,
154,PT10M31.00S,2024-03-21T02:41:17.6Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,31,30,2024-03-21T02:41:20Z,1520000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,
155,PT10M22.00S,2024-03-21T02:41:26.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,68.9388961892247,72.30392156862744,1610612746,31,33,2024-03-21T02:41:30Z,1530000,False,112.0,239.0,1,right,J. Harden 26' 3PT pullup (8 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.42,Made,8.0,,,,,,,,,,,,,,,,,
157,PT10M12.00S,2024-03-21T02:41:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.09789750328515,54.65686274509803,1610612757,31,33,2024-03-21T02:41:57Z,1550000,False,-23.0,24.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
159,PT10M10.00S,2024-03-21T02:41:52.7Z,2,REGULAR,rebound,defensive,[],200782,,,1610612746,31,33,2024-03-21T02:41:57Z,1570000,False,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,
160,PT10M04.00S,2024-03-21T02:41:59.6Z,2,REGULAR,3pt,Jump Shot,[],202331,87.46714848883047,96.32352941176471,1610612746,31,33,2024-03-21T02:42:04Z,1580000,False,232.0,65.0,1,right,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
161,PT09M59.00S,2024-03-21T02:42:04.6Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,31,33,2024-03-21T02:42:04Z,1590000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,
162,PT09M45.00S,2024-03-21T02:42:17.5Z,2,REGULAR,3pt,Jump Shot,[],1630703,33.327858081471746,53.92156862745098,1610612757,31,33,2024-03-21T02:42:22Z,1600000,False,-20.0,261.0,1,left,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,26.15,Missed,,,,,,,,,,,,,,,,,,
163,PT09M41.00S,2024-03-21T02:42:21.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,31,33,2024-03-21T02:42:22Z,1610000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,
164,PT09M22.00S,2024-03-21T02:42:41.1Z,2,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,31.372549019607842,1610612746,31,36,2024-03-21T02:42:47Z,1620000,False,-93.0,251.0,1,right,J. Harden 26' 3PT  (11 PTS) (D. Theis 1 AST),"[201935, 1628464]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.73,Made,11.0,,,,,,,,,,,,,D. Theis,1628464.0,1.0,,
166,PT09M02.00S,2024-03-21T02:43:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630625,23.603810775295663,12.990196078431374,1610612757,31,36,2024-03-21T02:43:04Z,1640000,False,185.0,169.0,1,left,MISS D. Banton 25' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
167,PT08M59.00S,2024-03-21T02:43:04.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,31,36,2024-03-21T02:43:04Z,1650000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,166.0,3.0,3.0,0.0,,,,,,,,,,,,,
168,PT08M51.00S,2024-03-21T02:43:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,91.40932982917214,53.92156862745098,1610612746,31,38,2024-03-21T02:43:15Z,1660000,False,20.0,28.0,1,right,B. Boston Jr. driving Layup (2 PTS),[1630527],1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,3.44,Made,2.0,,,,,,,,,,,,,,,,,
169,PT08M26.00S,2024-03-21T02:43:36.9Z,2,REGULAR,2pt,Jump Shot,[],1630703,17.95335085413929,68.62745098039215,1610612757,31,38,2024-03-21T02:45:08Z,1670000,False,-93.0,116.0,1,left,MISS S. Henderson 14' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,14.9,Missed,,,,,,,,,,,,,,,,,,
170,PT08M23.00S,2024-03-21T02:43:39.9Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612757,31,38,2024-03-21T02:43:44Z,1680000,False,,,0,,J. Walker REBOUND (Off:2 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,169.0,2.0,0.0,2.0,,,,,,,,,,,,,
