actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
173,PT10M54.00S,2024-02-14T03:41:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,84.97043363994744,36.27450980392157,1610612750,27,39,2024-02-14T03:41:26Z,1720000,False,-69.0,89.0,1,right,MISS M. Morris 11' driving floating Shot,[1628420],1610612750.0,MIN,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Left,11.22,Missed,,,,,,,,,,,,,,,,,,
174,PT10M51.00S,2024-02-14T03:41:24.7Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,27,39,2024-02-14T03:41:26Z,1730000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,173.0,,,1.0,1.0,0.0
175,PT10M42.00S,2024-02-14T03:41:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,19.530223390275953,56.61764705882353,1610612757,27,39,2024-02-14T03:41:40Z,1740000,False,-33.0,131.0,1,left,MISS S. Henderson 13' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,13.52,Missed,,,,,,,,,,,,,,,,,,
176,PT10M38.00S,2024-02-14T03:41:37.0Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,27,39,2024-02-14T03:41:40Z,1750000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,175.0,,,1.0,1.0,0.0
177,PT10M30.00S,2024-02-14T03:41:45.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203497,89.30683311432325,39.21568627450981,1610612750,27,39,2024-02-14T03:41:49Z,1760000,False,-54.0,48.0,1,right,MISS R. Gobert 7' turnaround Hook,[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,,
178,PT10M29.00S,2024-02-14T03:41:46.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,27,39,2024-02-14T03:41:49Z,1770000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,177.0,,,4.0,4.0,0.0
179,PT10M20.00S,2024-02-14T03:41:55.7Z,2,REGULAR,3pt,Jump Shot,[],1630625,31.35676741130092,29.166666666666668,1610612757,30,39,2024-02-14T03:42:00Z,1780000,False,104.0,242.0,1,left,D. Banton 26' 3PT  (3 PTS) (D. Ayton 1 AST),"[1630625, 1629028]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,26.38,Made,3.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
181,PT10M01.00S,2024-02-14T03:42:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,82.34231274638634,39.705882352941174,1610612750,30,39,2024-02-14T03:45:35Z,1800000,False,-51.0,113.0,1,right,MISS R. Gobert 12' step back bank Shot,[203497],1610612750.0,MIN,step back bank,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,12.46,Missed,,,,,,,,,,,,,,,,,,
182,PT09M59.00S,2024-02-14T03:42:15.5Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,30,39,2024-02-14T03:42:20Z,1810000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,181.0,,,2.0,2.0,0.0
183,PT09M49.00S,2024-02-14T03:42:28.2Z,2,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,30,39,2024-02-14T03:42:38Z,1820000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (1 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,1.0,,,,,,,,
184,PT09M36.00S,2024-02-14T03:42:59.1Z,2,REGULAR,foul,personal,[],1631133,,,1610612750,30,39,2024-02-14T03:43:05Z,1830000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 203497]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
186,PT09M24.00S,2024-02-14T03:43:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,86.67871222076215,95.58823529411765,1610612750,30,42,2024-02-14T03:43:27Z,1850000,False,228.0,73.0,1,right,N. Alexander-Walker 3PT  (6 PTS) (M. Morris 1 AST),"[1629638, 1628420]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.92,Made,6.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
189,PT09M05.00S,2024-02-14T03:43:41.3Z,2,REGULAR,2pt,Jump Shot,[],203924,23.209592641261498,28.921568627450984,1610612757,30,42,2024-02-14T03:43:46Z,1870000,False,105.0,166.0,1,left,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,19.64,Missed,,,,,,,,,,,,,,,,,,
190,PT09M03.00S,2024-02-14T03:43:43.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,30,42,2024-02-14T03:43:46Z,1880000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,189.0,,,2.0,2.0,0.0
191,PT08M49.00S,2024-02-14T03:43:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,67.36202365308804,49.754901960784316,1610612750,30,42,2024-02-14T03:44:01Z,1890000,False,-1.0,254.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
192,PT08M48.00S,2024-02-14T03:43:58.2Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,30,42,2024-02-14T03:44:01Z,1900000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,191.0,,,3.0,3.0,0.0
193,PT08M42.00S,2024-02-14T03:44:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,6.1268068331143235,48.28431372549019,1610612757,32,42,2024-02-14T03:44:15Z,1910000,False,9.0,5.0,1,left,D. Banton running Layup (5 PTS),[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.0,Made,5.0,,,,,,,,,,,,,,,,,
194,PT08M42.00S,2024-02-14T03:44:08.5Z,2,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612757,32,42,2024-02-14T03:44:17Z,1920000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Banton 1 FT),"[1629638, 1630625]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
196,PT08M42.00S,2024-02-14T03:44:18.3Z,2,REGULAR,substitution,out,[],203924,,,1610612757,32,42,2024-02-14T03:44:58Z,1940000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M42.00S,2024-02-14T03:44:18.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,32,42,2024-02-14T03:44:58Z,1950000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M42.00S,2024-02-14T03:44:43.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630625,,,1610612757,33,42,2024-02-14T03:44:43Z,1960000,False,,,0,,D. Banton Free Throw 1 of 1 (6 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2024-02-14T03:44:56.6Z,2,REGULAR,2pt,Jump Shot,[],1628420,79.188567674113,42.15686274509804,1610612750,33,42,2024-02-14T03:45:03Z,1970000,False,-39.0,143.0,1,right,MISS M. Morris 14' driving floating Shot,[1628420],1610612750.0,MIN,driving floating,,,Morris,M. Morris,,,,,Mid-Range,8-16 Center,14.84,Missed,,,,,,,,,,,,,,,,,,
200,PT08M28.00S,2024-02-14T03:44:59.6Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,33,42,2024-02-14T03:45:03Z,1980000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,199.0,,,3.0,3.0,0.0
201,PT08M21.00S,2024-02-14T03:45:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612757,33,42,2024-02-14T03:45:35Z,1990000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Banton 2 FT),"[1628420, 1630625]",1610612750.0,MIN,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
203,PT08M21.00S,2024-02-14T03:45:51.7Z,2,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,33,42,2024-02-14T03:45:51Z,2010000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M21.00S,2024-02-14T03:45:51.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,33,42,2024-02-14T03:45:51Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,,,,
205,PT08M21.00S,2024-02-14T03:45:52.4Z,2,REGULAR,substitution,out,[],1629028,,,1610612757,33,42,2024-02-14T03:46:02Z,2030000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M21.00S,2024-02-14T03:45:52.4Z,2,REGULAR,substitution,out,[],1628420,,,1610612757,33,42,2024-02-14T03:46:02Z,2040000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2024-02-14T03:45:52.4Z,2,REGULAR,substitution,in,[],1641871,,,1610612757,33,42,2024-02-14T03:46:02Z,2050000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2024-02-14T03:45:52.4Z,2,REGULAR,substitution,in,[],201144,,,1610612757,33,42,2024-02-14T03:46:02Z,2060000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M21.00S,2024-02-14T03:46:14.2Z,2,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,34,42,2024-02-14T03:46:14Z,2070000,False,,,0,,D. Banton Free Throw 2 of 2 (7 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
210,PT08M10.00S,2024-02-14T03:46:29.2Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612750,34,42,2024-02-14T03:47:12Z,2080000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Anderson 2 FT),"[1641871, 203937]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right Center,,,,,,,1629178.0,2.0,0.0,Anderson,203937.0,,,,,,,,,
212,PT08M10.00S,2024-02-14T03:46:59.7Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,34,43,2024-02-14T03:46:59Z,2100000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2024-02-14T03:47:22.9Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,34,44,2024-02-14T03:47:22Z,2110000,False,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2024-02-14T03:47:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,26.888961892247043,81.37254901960785,1610612757,34,44,2024-02-14T03:47:45Z,2120000,False,-157.0,200.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
215,PT07M55.00S,2024-02-14T03:47:41.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,34,44,2024-02-14T03:47:45Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,214.0,,,,,
217,PT07M55.00S,2024-02-14T03:47:46.3Z,2,REGULAR,substitution,out,[],203937,,,1610612750,34,44,2024-02-14T03:47:49Z,2150000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M55.00S,2024-02-14T03:47:46.3Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,34,44,2024-02-14T03:47:49Z,2160000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M34.00S,2024-02-14T03:48:19.0Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612750,34,44,2024-02-14T03:48:23Z,2170000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1630625]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Banton,1630625.0,,,,,,
220,PT07M34.00S,2024-02-14T03:48:19.0Z,2,REGULAR,steal,,[],1630625,,,1610612757,34,44,2024-02-14T04:15:18Z,2180000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
221,PT07M30.00S,2024-02-14T03:48:26.4Z,2,REGULAR,turnover,traveling,[],1629014,,,1610612757,34,44,2024-02-14T03:48:31Z,2190000,False,,,0,,A. Simons traveling TURNOVER (2 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,,2.0,,,,,,,,
222,PT07M14.00S,2024-02-14T03:48:56.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,82.60512483574244,93.62745098039215,1610612750,34,44,2024-02-14T03:49:00Z,2200000,False,218.0,111.0,1,right,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.47,Missed,,,,,,,,,,,,,,,,,,
223,PT07M13.00S,2024-02-14T03:48:57.7Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,34,44,2024-02-14T03:49:00Z,2210000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,222.0,,,4.0,4.0,0.0
224,PT07M06.00S,2024-02-14T03:49:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612757,34,44,2024-02-14T03:49:13Z,2220000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Banton 2 FT),"[1629675, 1630625]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,1.0,0.0,Banton,1630625.0,,,,,,,,,
226,PT07M06.00S,2024-02-14T03:49:31.8Z,2,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,34,44,2024-02-14T03:49:31Z,2240000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
227,PT07M06.00S,2024-02-14T03:49:31.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,34,44,2024-02-14T03:49:31Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,,,,,
228,PT07M06.00S,2024-02-14T03:49:49.4Z,2,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,35,44,2024-02-14T03:49:49Z,2260000,False,,,0,,D. Banton Free Throw 2 of 2 (8 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
229,PT06M49.00S,2024-02-14T03:50:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.32917214191852,55.88235294117647,1610612750,35,44,2024-02-14T03:50:14Z,2270000,False,29.0,20.0,1,right,MISS N. Reid driving Layup - blocked,"[1629675, 1641871]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,Reath,1641871.0,,,
230,PT06M49.00S,2024-02-14T03:50:08.9Z,2,REGULAR,block,,[],1641871,,,1610612750,35,44,2024-02-14T03:50:11Z,2280000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M47.00S,2024-02-14T03:50:10.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,35,44,2024-02-14T03:50:14Z,2290000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,229.0,,,2.0,2.0,0.0
232,PT06M43.00S,2024-02-14T03:50:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,7.046649145860711,46.568627450980394,1610612757,35,44,2024-02-14T03:50:21Z,2300000,False,17.0,14.0,1,left,MISS D. Banton running Layup,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
233,PT06M42.00S,2024-02-14T03:50:15.9Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612757,35,44,2024-02-14T03:50:15Z,2310000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,232.0,,,5.0,4.0,1.0
234,PT06M40.00S,2024-02-14T03:50:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,7.5722733245729295,48.28431372549019,1610612757,35,44,2024-02-14T03:50:28Z,2320000,False,9.0,19.0,1,left,MISS J. Walker putback Layup,[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
235,PT06M37.00S,2024-02-14T03:50:20.6Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,35,44,2024-02-14T03:50:28Z,2330000,False,,,0,,D. Reath REBOUND (Off:2 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,234.0,,,2.0,0.0,2.0
236,PT06M37.00S,2024-02-14T03:50:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,5.590000152587891,50.0,1610612757,35,44,2024-02-14T03:50:20Z,2340000,False,0.0,0.0,1,left,MISS D. Reath tip Layup,[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
237,PT06M36.00S,2024-02-14T03:50:22.1Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,35,44,2024-02-14T03:50:22Z,2350000,False,,,0,,D. Reath REBOUND (Off:3 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,236.0,,,3.0,0.0,3.0
238,PT06M36.00S,2024-02-14T03:50:22.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,5.590000152587891,50.0,1610612757,37,44,2024-02-14T03:50:22Z,2360000,False,0.0,0.0,1,left,D. Reath tip Layup (3 PTS),[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,0.0,Made,3.0,,,,,,,,,,,,,,,,,
239,PT06M25.00S,2024-02-14T03:50:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612750,37,44,2024-02-14T03:50:45Z,2370000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Conley 2 FT),"[1630703, 201144]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202058.0,1.0,0.0,Conley,201144.0,,,,,,,,,
241,PT06M25.00S,2024-02-14T03:50:47.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,37,44,2024-02-14T03:50:47Z,2390000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,out,[],1630625,,,1610612750,37,44,2024-02-14T03:53:33Z,2400000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,out,[],1631133,,,1610612750,37,44,2024-02-14T03:53:33Z,2410000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,37,44,2024-02-14T03:53:33Z,2420000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,in,[],1641739,,,1610612750,37,44,2024-02-14T03:53:33Z,2430000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612750,37,44,2024-02-14T03:53:33Z,2440000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2024-02-14T03:53:04.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,37,44,2024-02-14T03:53:33Z,2450000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2024-02-14T03:53:50.9Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,37,45,2024-02-14T03:53:50Z,2460000,False,,,0,,M. Conley Free Throw 1 of 2 (6 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2024-02-14T03:54:07.5Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,37,46,2024-02-14T03:54:07Z,2470000,False,,,0,,M. Conley Free Throw 2 of 2 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
250,PT06M11.00S,2024-02-14T03:54:23.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,33.722076215505915,51.225490196078425,1610612757,37,46,2024-02-14T04:02:22Z,2480000,False,-6.0,264.0,1,left,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
251,PT06M10.00S,2024-02-14T03:54:24.2Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612757,37,46,2024-02-14T04:02:22Z,2490000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,250.0,,,1.0,0.0,1.0
286,PT06M09.00S,2024-02-14T03:54:30.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,6.4881734559789805,45.833333333333336,1610612757,37,46,2024-02-14T04:02:22Z,2495000,False,21.0,8.0,1,left,MISS M. Thybulle tip Layup,[1629680],1610612757.0,POR,tip,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
287,PT06M07.00S,2024-02-14T03:54:32.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,37,46,2024-02-14T04:01:43Z,2497500,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,286.0,,,3.0,3.0,0.0
252,PT05M57.00S,2024-02-14T03:54:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.69448094612353,45.83333333333333,1610612750,37,46,2024-02-14T03:54:44Z,2500000,False,-21.0,-3.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
