actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
81,PT05M08.00S,2024-04-12T02:26:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.40932982917214,56.86274509803921,1610612744,12,10,2024-04-12T02:26:19Z,810000,False,34.0,28.0,1,right,MISS S. Curry driving finger roll Layup - blocked,"[201939, 1629028]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0
82,PT05M08.00S,2024-04-12T02:26:12.6Z,1,REGULAR,block,,[],1629028,,,1610612744,12,10,2024-04-12T02:26:14Z,820000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2024-04-12T02:26:16.6Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,12,10,2024-04-12T02:26:19Z,830000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,81.0,4.0,3.0,1.0,,,,,,,,,,,,,
84,PT05M01.00S,2024-04-12T02:26:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631200,9.149145860709593,45.34313725490196,1610612757,12,10,2024-04-12T02:26:27Z,840000,False,23.0,34.0,1,left,MISS K. Murray running Layup - blocked,"[1631200, 1631218]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
85,PT05M01.00S,2024-04-12T02:26:18.4Z,1,REGULAR,block,,[],1631218,,,1610612757,12,10,2024-04-12T02:26:21Z,850000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2024-04-12T02:26:21.4Z,1,REGULAR,rebound,offensive,[],1630703,,,1610612757,12,10,2024-04-12T02:26:27Z,860000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,
87,PT04M56.00S,2024-04-12T02:26:23.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,23.99802890932983,50.49019607843137,1610612757,14,10,2024-04-12T02:26:30Z,870000,False,-2.0,173.0,1,left,D. Ayton 17' Jump Shot (2 PTS) (S. Henderson 2 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,17.31,Made,2.0,,,,,,,,S. Henderson,1630703.0,2.0,,,,,,,
89,PT04M42.00S,2024-04-12T02:26:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,81.553876478318,47.549019607843135,1610612744,14,10,2024-04-12T02:29:23Z,890000,False,-12.0,121.0,1,right,MISS S. Curry 12' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,12.15,Missed,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2024-04-12T02:26:40.7Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,14,10,2024-04-12T02:26:42Z,900000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,89.0,5.0,4.0,1.0,,,,,,,,,,,,,
91,PT04M32.00S,2024-04-12T02:26:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612757,14,10,2024-04-12T02:27:00Z,910000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Murray 2 FT),"[1630541, 1631200]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628159.0,1.0,0.0,Murray,1631200.0,,
93,PT04M32.00S,2024-04-12T02:27:14.1Z,1,REGULAR,freethrow,1 of 2,[],1631200,,,1610612757,15,10,2024-04-12T02:27:38Z,930000,False,,,0,,K. Murray Free Throw 1 of 2 (3 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
94,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,out,[],1641712,,,1610612757,15,10,2024-04-12T02:27:22Z,940000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,out,[],203952,,,1610612757,15,10,2024-04-12T02:27:22Z,950000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,out,[],1631218,,,1610612757,15,10,2024-04-12T02:27:22Z,960000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,in,[],1631303,,,1610612757,15,10,2024-04-12T02:27:22Z,970000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,in,[],1626172,,,1610612757,15,10,2024-04-12T02:27:22Z,980000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M32.00S,2024-04-12T02:27:15.2Z,1,REGULAR,substitution,in,[],1630228,,,1610612757,15,10,2024-04-12T02:27:22Z,990000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2024-04-12T02:27:14.1Z,1,REGULAR,freethrow,2 of 2,[],1631200,,,1610612757,15,10,2024-04-12T02:27:38Z,1000000,False,,,0,,MISS K. Murray Free Throw 2 of 2,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT04M30.00S,2024-04-12T02:27:16.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,15,10,2024-04-12T02:27:38Z,1010000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT04M16.00S,2024-04-12T02:27:48.3Z,1,REGULAR,3pt,Jump Shot,[],201939,86.5473061760841,1.715686274509804,1610612744,15,10,2024-04-12T02:27:52Z,1020000,False,-241.0,74.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,25.25,Missed,,,,,,,,,,,,,,,,,,
103,PT04M13.00S,2024-04-12T02:27:51.3Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,15,10,2024-04-12T02:27:52Z,1030000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,
104,PT04M09.00S,2024-04-12T02:27:59.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630703,7.440867279894875,44.85294117647059,1610612757,17,10,2024-04-12T02:29:57Z,1040000,False,26.0,17.0,1,left,S. Henderson running Layup (10 PTS),[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.1,Made,10.0,,,,,,,,,,,,,,,,,
105,PT04M09.00S,2024-04-12T02:28:01.4Z,1,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612757,17,10,2024-04-12T02:28:08Z,1050000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Henderson 1 FT),"[1630228, 1630703]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Henderson,1630703.0,,
107,PT04M09.00S,2024-04-12T02:28:28.3Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630703,,,1610612757,17,10,2024-04-12T02:28:30Z,1070000,False,,,0,,MISS S. Henderson Free Throw 1 of 1,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT04M07.00S,2024-04-12T02:28:30.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,10,2024-04-12T02:28:30Z,1080000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,
109,PT03M52.00S,2024-04-12T02:28:43.6Z,1,REGULAR,3pt,Jump Shot,[],201939,71.56701708278581,77.69607843137256,1610612744,17,10,2024-04-12T02:28:47Z,1090000,False,138.0,215.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
110,PT03M49.00S,2024-04-12T02:28:46.6Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,17,10,2024-04-12T02:28:47Z,1100000,False,,,0,,J. Walker REBOUND (Off:1 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,109.0,6.0,5.0,1.0,,,,,,,,,,,,,
111,PT03M45.00S,2024-04-12T02:28:49.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631200,23.340998685939553,7.598039215686274,1610612757,17,10,2024-04-12T02:28:57Z,1110000,False,212.0,167.0,1,left,MISS K. Murray 26' running 3PT,[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
112,PT03M43.00S,2024-04-12T02:28:51.9Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,17,10,2024-04-12T02:29:10Z,1120000,False,,,0,,J. Walker REBOUND (Off:2 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,111.0,7.0,5.0,2.0,,,,,,,,,,,,,
113,PT03M42.00S,2024-04-12T02:28:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,8.623521681997373,53.431372549019606,1610612757,17,10,2024-04-12T02:29:34Z,1130000,False,-17.0,29.0,1,left,MISS J. Walker putback Layup,[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
114,PT03M39.00S,2024-04-12T02:28:57.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,10,2024-04-12T02:29:01Z,1140000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,113.0,3.0,3.0,0.0,,,,,,,,,,,,,
115,PT03M35.00S,2024-04-12T02:29:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,89.70105124835742,44.36274509803921,1610612744,17,12,2024-04-12T02:29:08Z,1150000,False,-28.0,44.0,1,right,S. Curry running Layup (5 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,5.0,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2024-04-12T02:29:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,19.267411300919843,49.26470588235294,1610612757,19,12,2024-04-12T02:29:25Z,1160000,False,4.0,129.0,1,left,D. Ayton 12' Jump Shot (4 PTS) (S. Henderson 3 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,4.0,,,,,,,,S. Henderson,1630703.0,3.0,,,,,,,
118,PT03M01.00S,2024-04-12T02:29:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630228,86.28449408672799,3.6764705882352944,1610612744,19,15,2024-04-12T02:29:41Z,1180000,False,-232.0,76.0,1,right,J. Kuminga 24' 3PT pullup (3 PTS),[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,24.39,Made,3.0,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2024-04-12T02:29:49.9Z,1,REGULAR,2pt,Jump Shot,[],1629028,24.917871222076215,50.245098039215684,1610612757,19,15,2024-04-12T02:29:54Z,1190000,False,-1.0,182.0,1,left,MISS D. Ayton 18' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,18.17,Missed,,,,,,,,,,,,,,,,,,
120,PT02M43.00S,2024-04-12T02:29:52.9Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,19,15,2024-04-12T02:29:54Z,1200000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,,
121,PT02M38.00S,2024-04-12T02:29:57.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,67.23061760840999,59.55882352941176,1610612744,19,18,2024-04-12T02:30:05Z,1210000,False,48.0,256.0,1,right,S. Curry 25' 3PT running pullup (8 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.99,Made,8.0,,,,,,,,,,,,,,,,,
122,PT02M36.00S,2024-04-12T02:30:03.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,19,18,2024-04-12T02:30:03Z,1220000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,19,18,2024-04-12T02:32:59Z,1230000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,out,[],1631200,,,1610612757,19,18,2024-04-12T02:32:59Z,1240000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,out,[],201939,,,1610612757,19,18,2024-04-12T02:32:59Z,1250000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,19,18,2024-04-12T02:32:59Z,1260000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,in,[],1630204,,,1610612757,19,18,2024-04-12T02:32:59Z,1270000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M36.00S,2024-04-12T02:30:08.2Z,1,REGULAR,substitution,in,[],101108,,,1610612757,19,18,2024-04-12T02:32:59Z,1280000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2024-04-12T02:33:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631303,9.017739816031538,53.431372549019606,1610612757,19,18,2024-04-12T02:33:23Z,1290000,False,-17.0,32.0,1,left,MISS J. Minaya cutting Layup - blocked,"[1631303, 1626172]",1610612757.0,POR,cutting,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
130,PT02M21.00S,2024-04-12T02:33:19.2Z,1,REGULAR,block,,[],1626172,,,1610612757,19,18,2024-04-12T03:42:18Z,1300000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M21.00S,2024-04-12T02:33:19.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,19,18,2024-04-12T02:33:23Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,129.0,,,,,,,,,,,,,,,,
133,PT02M14.00S,2024-04-12T02:33:39.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630703,32.802233902759525,65.19607843137256,1610612757,19,18,2024-04-12T02:33:44Z,1330000,False,-76.0,256.0,1,left,MISS S. Henderson 26' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
134,PT02M11.00S,2024-04-12T02:33:42.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,19,18,2024-04-12T02:33:44Z,1340000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,133.0,4.0,4.0,0.0,,,,,,,,,,,,,
135,PT01M59.00S,2024-04-12T02:33:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,89.83245729303549,44.36274509803921,1610612744,19,20,2024-04-12T02:34:08Z,1350000,False,-28.0,43.0,1,right,J. Kuminga driving finger roll Layup (5 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,5.0,,,,,,,,,,,,,,,,,
136,PT01M39.00S,2024-04-12T02:34:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,8.886333771353483,45.09803921568628,1610612757,19,20,2024-04-12T02:34:20Z,1360000,False,25.0,31.0,1,left,MISS D. Reath driving Layup - blocked,"[1641871, 1626172]",1610612757.0,POR,driving,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
137,PT01M39.00S,2024-04-12T02:34:15.3Z,1,REGULAR,block,,[],1626172,,,1610612757,19,20,2024-04-12T02:34:18Z,1370000,False,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M39.00S,2024-04-12T02:34:15.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,19,20,2024-04-12T02:34:20Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,136.0,,,,,,,,,,,,,,,,
140,PT01M37.00S,2024-04-12T02:34:33.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630703,9.149145860709593,18.137254901960784,1610612757,19,20,2024-04-12T02:35:28Z,1400000,False,159.0,34.0,1,left,MISS S. Henderson 16' Jump Shot,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right,16.28,Missed,,,,,,,,,,,,,,,,,,
141,PT01M34.00S,2024-04-12T02:34:36.3Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,19,20,2024-04-12T02:34:39Z,1410000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,
142,PT01M27.00S,2024-04-12T02:34:42.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630228,92.32917214191852,46.568627450980394,1610612744,19,22,2024-04-12T02:36:06Z,1420000,False,-17.0,20.0,1,right,J. Kuminga running DUNK (7 PTS) (B. Podziemski 1 AST),"[1630228, 1641764]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.61,Made,7.0,,,,,,,,B. Podziemski,1641764.0,1.0,,,,,,,
144,PT01M05.00S,2024-04-12T02:35:04.6Z,1,REGULAR,3pt,Jump Shot,[],1631303,30.436925098554536,70.34313725490196,1610612757,19,22,2024-04-12T02:35:10Z,1440000,False,-102.0,234.0,1,left,MISS J. Minaya 25' 3PT,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
145,PT01M00.00S,2024-04-12T02:35:09.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,19,22,2024-04-12T02:35:10Z,1450000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,
146,PT00M57.10S,2024-04-12T02:35:14.8Z,1,REGULAR,foul,personal,[],1631133,,,1610612744,19,22,2024-04-12T02:35:23Z,1460000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 1630228]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1628159.0,1.0,0.0,Kuminga,1630228.0,,
148,PT00M57.10S,2024-04-12T02:35:28.5Z,1,REGULAR,substitution,out,[],1631133,,,1610612744,19,22,2024-04-12T02:35:33Z,1480000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M57.10S,2024-04-12T02:35:28.5Z,1,REGULAR,substitution,in,[],1641712,,,1610612744,19,22,2024-04-12T02:35:33Z,1490000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M41.50S,2024-04-12T02:35:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,93.11760840998686,45.34313725490196,1610612744,19,24,2024-04-12T02:36:04Z,1500000,False,-23.0,12.0,1,right,B. Podziemski cutting Layup (2 PTS) (C. Paul 1 AST),"[1641764, 101108]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,,,,,,,,C. Paul,101108.0,1.0,,,,,,,
152,PT00M32.80S,2024-04-12T02:36:10.7Z,1,REGULAR,2pt,Layup,[],1630703,11.251642575558476,67.64705882352942,1610612757,19,24,2024-04-12T02:37:02Z,1520000,False,-88.0,53.0,1,left,MISS S. Henderson 10' driving finger roll Layup - blocked,"[1630703, 1626172]",1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,10.31,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
153,PT00M32.80S,2024-04-12T02:36:10.7Z,1,REGULAR,block,,[],1626172,,,1610612757,19,24,2024-04-12T02:36:13Z,1530000,False,,,0,,K. Looney BLOCK (3 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
154,PT00M29.90S,2024-04-12T02:36:13.6Z,1,REGULAR,rebound,offensive,[],1631303,,,1610612757,19,24,2024-04-12T02:37:32Z,1540000,False,,,0,,J. Minaya REBOUND (Off:1 Def:0),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Mid-Range,8-16 Left,,,,152.0,1.0,0.0,1.0,,,,,,,,,,,,,
155,PT00M29.60S,2024-04-12T02:36:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630204,26.49474375821288,13.970588235294118,1610612757,22,24,2024-04-12T02:37:27Z,1550000,False,180.0,197.0,1,left,A. Hagans 26' 3PT  (3 PTS) (J. Minaya 1 AST),"[1630204, 1631303]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Right Center,26.66,Made,3.0,,,,,,,,J. Minaya,1631303.0,1.0,,,,,,,
157,PT00M09.30S,2024-04-12T02:36:38.5Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,22,24,2024-04-12T02:36:44Z,1570000,False,,,0,,J. Kuminga lost ball TURNOVER (3 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,,,,
160,PT00M08.70S,2024-04-12T02:36:41.7Z,1,REGULAR,foul,personal,[],1630228,,,1610612757,22,24,2024-04-12T02:37:09Z,1600000,False,,,0,,J. Kuminga loose ball personal FOUL (2 PF),"[1630228, 1630204]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1628159.0,2.0,0.0,Hagans,1630204.0,,
162,PT00M00.80S,2024-04-12T02:37:18.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,31.882391590013142,29.901960784313726,1610612757,22,24,2024-04-12T02:38:22Z,1620000,False,100.0,247.0,1,left,MISS S. Henderson 26' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.80S,2024-04-12T02:37:18.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,22,24,2024-04-12T02:37:22Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,162.0,,,,,,,,,,,,,,,,
164,PT00M00.00S,2024-04-12T02:37:40.7Z,1,REGULAR,period,end,[],0,,,1610612757,22,24,2024-04-12T02:37:40Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
