actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
167,PT10M23.00S,2024-02-26T02:42:02.9Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,20,28,2024-02-26T02:42:04Z,1650000,False,,,0,,J. Walker REBOUND (Off:3 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,166.0,4.0,1.0,3.0,,,,,
168,PT10M13.00S,2024-02-26T02:42:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,6.915243101182654,50.98039215686274,1610612757,20,28,2024-02-26T02:42:16Z,1660000,False,-5.0,13.0,1,left,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,1.34,Missed,,,,,,,,,,,,,,
169,PT10M12.00S,2024-02-26T02:42:12.9Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612757,20,28,2024-02-26T02:42:16Z,1670000,False,,,0,,D. Banton REBOUND (Off:2 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,168.0,3.0,1.0,2.0,,,,,
170,PT10M12.00S,2024-02-26T02:42:14.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,5.590000152587891,50.0,1610612757,20,28,2024-02-26T02:42:14Z,1680000,False,0.0,0.0,1,left,MISS D. Banton tip Layup,[1630625],1610612757.0,POR,tip,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,,0.0,Missed,,,,,,,,,,,,,,
171,PT10M10.00S,2024-02-26T02:42:15.2Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612757,20,28,2024-02-26T02:42:15Z,1690000,False,,,0,,D. Banton REBOUND (Off:3 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,170.0,4.0,1.0,3.0,,,,,
172,PT10M10.00S,2024-02-26T02:42:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,5.590000152587891,50.0,1610612757,22,28,2024-02-26T02:42:15Z,1700000,False,0.0,0.0,1,left,D. Banton tip Layup (2 PTS),[1630625],1610612757.0,POR,tip,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,2.0,,,,,,,,,,,,,
173,PT09M57.00S,2024-02-26T02:42:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.11760840998686,53.92156862745098,1610612766,22,30,2024-02-26T02:42:35Z,1710000,False,20.0,12.0,1,right,V. Micic driving Layup (4 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,2.31,Made,4.0,,,,,,,,,,,,,
174,PT09M46.00S,2024-02-26T02:42:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630204,6.652431011826544,51.470588235294116,1610612757,22,30,2024-02-26T02:42:47Z,1720000,False,-7.0,10.0,1,left,MISS A. Hagans driving reverse Layup - blocked,"[1630204, 1630208]",1610612757.0,POR,driving reverse,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,,,,,1.24,Missed,,,,,,,,,,Richards,1630208.0,,,
175,PT09M46.00S,2024-02-26T02:42:40.1Z,2,REGULAR,block,,[],1630208,,,1610612757,22,30,2024-02-26T02:42:42Z,1730000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
176,PT09M43.00S,2024-02-26T02:42:43.1Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,22,30,2024-02-26T02:42:47Z,1740000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,
177,PT09M29.00S,2024-02-26T02:42:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.11760840998686,54.166666666666664,1610612766,22,32,2024-02-26T02:43:00Z,1750000,False,21.0,12.0,1,right,V. Micic driving finger roll Layup (6 PTS),[203995],1610612766.0,CHA,driving finger roll,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,2.41,Made,6.0,,,,,,,,,,,,,
178,PT09M10.00S,2024-02-26T02:43:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.601182654402102,53.18627450980392,1610612757,24,32,2024-02-26T02:43:19Z,1760000,False,-16.0,0.0,1,left,J. Grant driving Layup (7 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,1.59,Made,7.0,,,,,,,,,,,,,
179,PT08M55.00S,2024-02-26T02:43:30.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,89.70105124835742,3.431372549019608,1610612766,24,35,2024-02-26T02:43:34Z,1770000,False,-233.0,44.0,1,right,T. Mann 3PT  (6 PTS) (V. Micic 4 AST),"[1630544, 203995]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,23.7,Made,6.0,,,,,,,,,,,V. Micic,203995.0,4.0
181,PT08M42.00S,2024-02-26T02:43:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.732588699080158,44.6078431372549,1610612757,24,35,2024-02-26T02:43:51Z,1790000,False,27.0,1.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,2.7,Missed,,,,,,,,,,,,,,
182,PT08M39.00S,2024-02-26T02:43:47.2Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,24,35,2024-02-26T02:43:51Z,1800000,False,,,0,,B. Miller REBOUND (Off:0 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,181.0,3.0,3.0,0.0,,,,,
183,PT08M23.00S,2024-02-26T02:44:05.2Z,2,REGULAR,foul,personal,[],1641871,,,1610612766,24,35,2024-02-26T02:44:19Z,1810000,False,,,0,,D. Reath personal FOUL (1 PF),"[1641871, 1630544]",1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,1148.0,,,,,,,1.0,0.0,Mann,1630544.0,,,,,,,,,
185,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,out,[],1631133,,,1610612766,24,35,2024-02-26T02:44:39Z,1830000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,out,[],1630625,,,1610612766,24,35,2024-02-26T02:44:39Z,1840000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,out,[],1630204,,,1610612766,24,35,2024-02-26T02:44:39Z,1850000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,out,[],203995,,,1610612766,24,35,2024-02-26T02:44:39Z,1860000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,24,35,2024-02-26T02:44:39Z,1870000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,in,[],1629014,,,1610612766,24,35,2024-02-26T02:44:39Z,1880000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,in,[],1629028,,,1610612766,24,35,2024-02-26T02:44:39Z,1890000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,in,[],1629680,,,1610612766,24,35,2024-02-26T02:44:39Z,1900000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,in,[],1631121,,,1610612766,24,35,2024-02-26T02:44:39Z,1910000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2024-02-26T02:44:17.7Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,24,35,2024-02-26T02:44:39Z,1920000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M16.00S,2024-02-26T02:44:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,92.59198423127464,44.36274509803921,1610612766,24,35,2024-02-26T02:44:57Z,1930000,False,-28.0,17.0,1,right,MISS T. Mann driving floating Shot - blocked,"[1630544, 1629680]",1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,3.3,Missed,,,,,,,,,,Thybulle,1629680.0,,,
196,PT08M16.00S,2024-02-26T02:44:50.5Z,2,REGULAR,block,,[],1629680,,,1610612766,24,35,2024-02-26T02:44:52Z,1940000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT08M16.00S,2024-02-26T02:44:50.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,24,35,2024-02-26T02:44:57Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,195.0,,,,,,,,
199,PT08M16.00S,2024-02-26T02:44:54.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,24,35,2024-02-26T02:44:59Z,1970000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M16.00S,2024-02-26T02:44:54.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,24,35,2024-02-26T02:44:59Z,1980000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M16.00S,2024-02-26T02:45:02.7Z,2,REGULAR,substitution,out,[],1641871,,,1610612766,24,35,2024-02-26T02:45:17Z,1990000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M16.00S,2024-02-26T02:45:02.7Z,2,REGULAR,substitution,in,[],1641739,,,1610612766,24,35,2024-02-26T02:45:17Z,2000000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M09.00S,2024-02-26T02:45:29.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,24,35,2024-02-26T02:46:07Z,2010000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left Center,1148.0,,,,,,,,,,,,,,,,,,,
205,PT07M52.00S,2024-02-26T02:46:24.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,10.726018396846255,50.98039215686274,1610612757,24,35,2024-02-26T02:46:33Z,2030000,False,-5.0,48.0,1,left,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.85,Missed,,,,,,,,,,,,,,
206,PT07M50.00S,2024-02-26T02:46:26.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,24,35,2024-02-26T02:46:33Z,2040000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,205.0,6.0,6.0,0.0,,,,,
207,PT07M45.00S,2024-02-26T02:46:31.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,67.09921156373193,58.57843137254902,1610612766,24,35,2024-02-26T02:49:03Z,2050000,False,43.0,257.0,1,right,MISS M. Bridges 26' running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,26.04,Missed,,,,,,,,,,,,,,
208,PT07M43.00S,2024-02-26T02:46:33.7Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,24,35,2024-02-26T02:46:43Z,2060000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,
209,PT07M33.00S,2024-02-26T02:46:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.74178712220762,36.51960784313725,1610612757,24,35,2024-02-26T02:46:50Z,2070000,False,67.0,124.0,1,left,MISS D. Ayton 14' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.09,Missed,,,,,,,,,,,,,,
210,PT07M30.00S,2024-02-26T02:46:46.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,24,35,2024-02-26T02:46:50Z,2080000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,209.0,4.0,3.0,1.0,,,,,
211,PT07M19.00S,2024-02-26T02:46:57.0Z,2,REGULAR,2pt,Jump Shot,[],1628998,91.67214191852825,69.36274509803921,1610612766,24,35,2024-02-26T02:47:02Z,2090000,False,97.0,26.0,1,right,MISS C. Martin 10' turnaround fadeaway Shot,[1628998],1610612766.0,CHA,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,10.02,Missed,,,,,,,,,,,,,,
212,PT07M18.00S,2024-02-26T02:46:58.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,24,35,2024-02-26T02:47:02Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,211.0,,,,,,,,
214,PT07M02.00S,2024-02-26T02:47:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.149145860709593,47.794117647058826,1610612757,24,35,2024-02-26T02:47:27Z,2120000,False,11.0,34.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,3.53,Missed,,,,,,,,,,,,,,
215,PT07M00.00S,2024-02-26T02:47:24.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,24,35,2024-02-26T02:47:27Z,2130000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,214.0,5.0,4.0,1.0,,,,,
218,PT06M53.00S,2024-02-26T02:47:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,87.72996057818659,49.754901960784316,1610612766,24,35,2024-02-26T02:49:50Z,2135000,False,-1.0,63.0,1,right,MISS T. Mann 6' driving floating Shot - blocked,"[1630544, 1629028]",1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.28,Missed,,,,,,,,,,Ayton,1629028.0,,,
219,PT06M53.00S,2024-02-26T02:47:29.2Z,2,REGULAR,block,,[],1629028,,,1610612766,24,35,2024-02-26T02:49:50Z,2137500,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT06M53.00S,2024-02-26T02:47:29.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,24,35,2024-02-26T02:49:50Z,2138750,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,218.0,,,,,,,,
217,PT06M53.00S,2024-02-26T02:47:41.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,24,35,2024-02-26T02:47:41Z,2150000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M53.00S,2024-02-26T02:50:15.1Z,2,REGULAR,substitution,out,[],203924,,,1610612757,24,35,2024-02-26T02:50:36Z,2160000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M53.00S,2024-02-26T02:50:15.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612757,24,35,2024-02-26T02:50:36Z,2170000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M53.00S,2024-02-26T02:50:15.1Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,24,35,2024-02-26T02:50:36Z,2180000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M53.00S,2024-02-26T02:50:15.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612757,24,35,2024-02-26T02:50:36Z,2190000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M40.00S,2024-02-26T02:50:45.5Z,2,REGULAR,2pt,Jump Shot,[],1629014,20.97568988173456,56.372549019607845,1610612757,24,35,2024-02-26T02:50:48Z,2200000,False,-32.0,145.0,1,left,MISS A. Simons 14' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,,,14.82,Missed,,,,,,,,,,,,,,
229,PT06M36.00S,2024-02-26T02:50:49.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,24,35,2024-02-26T02:50:48Z,2210000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,228.0,7.0,7.0,0.0,,,,,
230,PT06M31.00S,2024-02-26T02:50:53.4Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,24,35,2024-02-26T02:50:59Z,2220000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1629680]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,2.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,
231,PT06M31.00S,2024-02-26T02:50:53.4Z,2,REGULAR,steal,,[],1629680,,,1610612757,24,35,2024-02-26T02:50:55Z,2230000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
232,PT06M28.00S,2024-02-26T02:50:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,7.30946123521682,48.28431372549019,1610612757,24,35,2024-02-26T02:51:04Z,2240000,False,9.0,16.0,1,left,MISS M. Thybulle running Layup,[1629680],1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,1.83,Missed,,,,,,,,,,,,,,
233,PT06M26.00S,2024-02-26T02:50:58.6Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,24,35,2024-02-26T02:50:58Z,2250000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,
234,PT06M22.00S,2024-02-26T02:51:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631121,93.64323258869908,53.67647058823529,1610612766,24,35,2024-02-26T02:51:12Z,2260000,False,18.0,7.0,1,right,MISS B. McGowens running Layup,[1631121],1610612766.0,CHA,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,1.98,Missed,,,,,,,,,,,,,,
235,PT06M20.00S,2024-02-26T02:51:04.4Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,24,35,2024-02-26T02:51:12Z,2270000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,234.0,3.0,1.0,2.0,,,,,
236,PT06M01.00S,2024-02-26T02:51:23.8Z,2,REGULAR,3pt,Jump Shot,[],1629680,7.703679369250986,95.58823529411765,1610612757,24,35,2024-02-26T02:51:31Z,2280000,False,-228.0,20.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,,,22.88,Missed,,,,,,,,,,,,,,
237,PT05M59.00S,2024-02-26T02:51:25.8Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,24,35,2024-02-26T02:51:31Z,2290000,False,,,0,,B. McGowens REBOUND (Off:0 Def:3),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,
238,PT05M47.00S,2024-02-26T02:51:37.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,67.23061760840999,44.85294117647059,1610612766,24,35,2024-02-26T03:02:14Z,2300000,False,-26.0,256.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,25.68,Missed,,,,,,,,,,,,,,
239,PT05M44.00S,2024-02-26T02:51:40.2Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,24,35,2024-02-26T02:51:42Z,2310000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,238.0,2.0,1.0,1.0,,,,,
240,PT05M34.00S,2024-02-26T02:51:51.4Z,2,REGULAR,3pt,Jump Shot,[],1641739,15.062417871222076,94.85294117647058,1610612757,24,35,2024-02-26T02:51:55Z,2320000,False,-224.0,89.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,24.13,Missed,,,,,,,,,,,,,,
241,PT05M32.00S,2024-02-26T02:51:53.4Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,24,35,2024-02-26T02:51:55Z,2330000,False,,,0,,B. McGowens REBOUND (Off:0 Def:4),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,240.0,4.0,4.0,0.0,,,,,
242,PT05M18.00S,2024-02-26T02:52:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,72.61826544021025,82.1078431372549,1610612766,24,38,2024-02-26T02:52:15Z,2340000,False,161.0,205.0,1,right,G. Williams 26' 3PT  (3 PTS) (C. Martin 1 AST),"[1629684, 1628998]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,26.03,Made,3.0,,,,,,,,,,,C. Martin,1628998.0,1.0
244,PT04M57.00S,2024-02-26T02:52:27.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,35.43035479632063,48.28431372549019,1610612757,24,38,2024-02-26T02:52:31Z,2360000,False,9.0,281.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,28.06,Missed,,,,,,,,,,,,,,
245,PT04M54.00S,2024-02-26T02:52:30.9Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,24,38,2024-02-26T02:52:31Z,2370000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,244.0,1.0,1.0,0.0,,,,,
246,PT04M45.00S,2024-02-26T02:52:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.19776609724047,62.745098039215684,1610612766,24,38,2024-02-26T02:52:44Z,2380000,False,64.0,21.0,1,right,MISS M. Bridges 6' driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.7,Missed,,,,,,,,,,,,,,
248,PT04M43.00S,2024-02-26T02:52:41.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,24,38,2024-02-26T02:52:44Z,2400000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,246.0,2.0,2.0,0.0,,,,,
249,PT04M39.00S,2024-02-26T02:52:46.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,6.783837056504599,95.83333333333334,1610612757,24,38,2024-02-26T02:52:52Z,2410000,False,-229.0,11.0,1,left,MISS T. Camara running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,22.95,Missed,,,,,,,,,,,,,,
250,PT04M35.00S,2024-02-26T02:52:49.3Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,24,38,2024-02-26T02:52:49Z,2420000,False,,,0,,K. Murray REBOUND (Off:3 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,249.0,4.0,1.0,3.0,,,,,
