actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
88,PT04M04.00S,2024-03-09T03:25:14.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628415,,,1610612745,24,17,2024-03-09T03:25:14Z,880000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT04M04.00S,2024-03-09T03:25:14.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,24,17,2024-03-09T03:25:14Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,
90,PT04M04.00S,2024-03-09T03:25:30.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628415,,,1610612745,24,18,2024-03-09T03:25:30Z,900000,False,,,0,,D. Brooks Free Throw 2 of 2 (4 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
91,PT03M49.00S,2024-03-09T03:25:51.3Z,1,REGULAR,turnover,traveling,[],1641712,,,1610612757,24,18,2024-03-09T03:26:00Z,910000,False,,,0,,R. Rupert traveling TURNOVER (1 TO),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
92,PT03M36.00S,2024-03-09T03:26:20.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,90.22667542706965,51.470588235294116,1610612745,24,20,2024-03-09T04:09:08Z,920000,False,7.0,39.0,1,right,A. Sengun driving Hook (3 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.01,Made,3.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
94,PT03M17.00S,2024-03-09T03:26:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,15.325229960578188,56.86274509803921,1610612757,24,20,2024-03-09T03:26:43Z,940000,False,-34.0,92.0,1,left,MISS M. Thybulle 9' driving floating Shot,[1629680],1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
95,PT03M14.00S,2024-03-09T03:26:42.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,24,20,2024-03-09T03:26:43Z,950000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,
96,PT03M07.00S,2024-03-09T03:26:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.9862023653088,40.931372549019606,1610612745,24,20,2024-03-09T03:26:54Z,960000,False,-45.0,13.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
97,PT03M05.00S,2024-03-09T03:26:51.8Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,24,20,2024-03-09T03:26:51Z,970000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,
98,PT02M59.00S,2024-03-09T03:26:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,73.01248357424441,16.176470588235293,1610612745,24,23,2024-03-09T03:27:52Z,980000,False,-169.0,201.0,1,right,F. VanVleet 26' 3PT  (8 PTS) (A. Sengun 3 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.28,Made,8.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,,
100,PT02M57.00S,2024-03-09T03:27:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,24,23,2024-03-09T03:27:05Z,1000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,24,23,2024-03-09T03:30:08Z,1010000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,out,[],1641871,,,1610612757,24,23,2024-03-09T03:30:08Z,1020000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,out,[],1627832,,,1610612757,24,23,2024-03-09T03:30:08Z,1030000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612757,24,23,2024-03-09T03:30:08Z,1040000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,in,[],1629650,,,1610612757,24,23,2024-03-09T03:30:08Z,1050000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,in,[],1630625,,,1610612757,24,23,2024-03-09T03:30:08Z,1060000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,in,[],1628988,,,1610612757,24,23,2024-03-09T03:30:08Z,1070000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M57.00S,2024-03-09T03:29:26.4Z,1,REGULAR,substitution,in,[],1641715,,,1610612757,24,23,2024-03-09T03:30:08Z,1080000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M42.00S,2024-03-09T03:30:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629650,10.068988173455978,53.67647058823529,1610612757,26,23,2024-03-09T03:30:26Z,1090000,False,-18.0,42.0,1,left,M. Brown alley-oop Layup (2 PTS) (D. Banton 2 AST),"[1629650, 1630625]",1610612757.0,POR,alley-oop,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,2.0,D. Banton,1630625.0,2.0,,,,,,,,,,,,,,
111,PT02M19.00S,2024-03-09T03:30:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.27792378449409,52.94117647058824,1610612745,26,25,2024-03-09T03:30:53Z,1110000,False,15.0,29.0,1,right,J. Green driving Layup (5 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.3,Made,5.0,,,,,,,,,,,,,,,,,
112,PT02M00.00S,2024-03-09T03:31:05.0Z,1,REGULAR,2pt,Jump Shot,[],1630625,17.69053876478318,33.33333333333333,1610612757,26,25,2024-03-09T03:31:12Z,1120000,False,83.0,114.0,1,left,MISS D. Banton 14' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,14.1,Missed,,,,,,,,,,,,,,,,,,
113,PT01M54.00S,2024-03-09T03:31:11.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,26,25,2024-03-09T03:33:04Z,1130000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,,
114,PT01M52.00S,2024-03-09T03:31:12.7Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,26,25,2024-03-09T03:33:21Z,1140000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1630625]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Banton,1630625.0
115,PT01M52.00S,2024-03-09T03:31:12.7Z,1,REGULAR,steal,,[],1630625,,,1610612757,26,25,2024-03-09T03:31:19Z,1150000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
116,PT01M41.00S,2024-03-09T03:31:24.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629680,16.245072273324574,45.83333333333333,1610612757,28,25,2024-03-09T03:31:32Z,1160000,False,21.0,100.0,1,left,M. Thybulle 10' driving floating Jump Shot (2 PTS) (R. Rupert 1 AST),"[1629680, 1641712]",1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,2.0,R. Rupert,1641712.0,1.0,,,,,,,,,,,,,,
118,PT01M19.00S,2024-03-09T03:31:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.59198423127464,54.166666666666664,1610612745,28,27,2024-03-09T03:31:55Z,1180000,False,21.0,17.0,1,right,A. Thompson DUNK (2 PTS) (J. Green 2 AST),"[1641708, 1630224]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
120,PT01M01.00S,2024-03-09T03:32:02.8Z,1,REGULAR,3pt,Jump Shot,[],1629680,32.802233902759525,68.87254901960785,1610612757,31,27,2024-03-09T03:32:06Z,1200000,False,-94.0,256.0,1,left,M. Thybulle 27' 3PT  (5 PTS) (R. Rupert 2 AST),"[1629680, 1641712]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,27.27,Made,5.0,R. Rupert,1641712.0,2.0,,,,,,,,,,,,,,
122,PT00M46.10S,2024-03-09T03:32:20.7Z,1,REGULAR,2pt,Jump Shot,[],1630578,76.42904073587385,55.63725490196079,1610612745,31,27,2024-03-09T03:32:27Z,1220000,False,28.0,169.0,1,right,MISS A. Sengun 17' Jump Shot - blocked,"[1630578, 1629680]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,17.14,Missed,,,,,,,,,Thybulle,1629680.0,,,,,,,,
123,PT00M46.10S,2024-03-09T03:32:20.7Z,1,REGULAR,block,,[],1629680,,,1610612745,31,27,2024-03-09T03:32:24Z,1230000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
124,PT00M44.90S,2024-03-09T03:32:21.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,27,2024-03-09T03:32:27Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,122.0,,,,,,,,,,,,,
126,PT00M44.90S,2024-03-09T03:32:30.5Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,31,27,2024-03-09T03:32:36Z,1260000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M44.90S,2024-03-09T03:32:30.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,31,27,2024-03-09T03:32:36Z,1270000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M44.90S,2024-03-09T03:32:30.5Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,31,27,2024-03-09T03:32:36Z,1280000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M44.90S,2024-03-09T03:32:30.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,31,27,2024-03-09T03:32:36Z,1290000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M43.00S,2024-03-09T03:32:49.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629111,82.86793692509855,38.970588235294116,1610612745,31,27,2024-03-09T03:32:56Z,1300000,False,-55.0,109.0,1,right,MISS J. Landale 12' floating Shot,[1629111],1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,12.17,Missed,,,,,,,,,,,,,,,,,,
131,PT00M39.70S,2024-03-09T03:32:53.2Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,31,27,2024-03-09T03:32:56Z,1310000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,
132,PT00M21.90S,2024-03-09T03:33:10.8Z,1,REGULAR,2pt,Jump Shot,[],1630625,24.655059132720105,57.59803921568627,1610612757,31,27,2024-03-09T03:33:15Z,1320000,False,-38.0,179.0,1,left,MISS D. Banton 18' pullup Shot,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Mid-Range,16-24 Center,18.33,Missed,,,,,,,,,,,,,,,,,,
133,PT00M20.10S,2024-03-09T03:33:12.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,27,2024-03-09T03:33:15Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,132.0,,,,,,,,,,,,,
135,PT00M07.80S,2024-03-09T03:33:41.3Z,1,REGULAR,turnover,bad pass,[],1630625,,,1610612757,31,27,2024-03-09T03:33:47Z,1350000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1631095]",1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Smith Jr.,1631095.0
136,PT00M07.80S,2024-03-09T03:33:41.3Z,1,REGULAR,steal,,[],1631095,,,1610612745,31,27,2024-03-09T03:33:45Z,1360000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
137,PT00M04.00S,2024-03-09T03:33:51.6Z,1,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612745,31,27,2024-03-09T03:34:09Z,1370000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1641712, 1641715]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Whitmore,1641715.0,,
139,PT00M04.00S,2024-03-09T03:34:17.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641715,,,1610612745,31,27,2024-03-09T03:34:17Z,1390000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT00M04.00S,2024-03-09T03:34:17.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,31,27,2024-03-09T03:34:17Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,
141,PT00M04.00S,2024-03-09T03:34:18.7Z,1,REGULAR,substitution,out,[],1629111,,,1610612745,31,27,2024-03-09T03:34:23Z,1410000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M04.00S,2024-03-09T03:34:18.7Z,1,REGULAR,substitution,in,[],1628415,,,1610612745,31,27,2024-03-09T03:34:23Z,1420000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M04.00S,2024-03-09T03:34:37.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641715,,,1610612745,31,28,2024-03-09T03:34:37Z,1430000,False,,,0,,C. Whitmore Free Throw 2 of 2 (1 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
144,PT00M00.60S,2024-03-09T03:34:41.6Z,1,REGULAR,foul,personal,[],1641715,,,1610612757,31,28,2024-03-09T03:35:01Z,1440000,False,,,0,,C. Whitmore personal FOUL (1 PF),"[1641715, 1630625]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Banton,1630625.0,,
146,PT00M00.00S,2024-03-09T03:35:16.2Z,1,REGULAR,2pt,Jump Shot,[],1629650,23.078186596583443,47.549019607843135,1610612757,31,28,2024-03-09T03:35:22Z,1460000,False,12.0,164.0,1,left,MISS M. Brown 16' turnaround Shot,[1629650],1610612757.0,POR,turnaround,,,Brown,M. Brown,,,,,Mid-Range,16-24 Center,16.49,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2024-03-09T03:35:16.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,28,2024-03-09T03:35:22Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,146.0,,,,,,,,,,,,,
148,PT00M00.00S,2024-03-09T03:35:28.9Z,1,REGULAR,period,end,[],0,,,1610612757,31,28,2024-03-09T03:35:28Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-09T03:37:20.2Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612757,31,28,2024-03-09T03:37:50Z,1490000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-09T03:37:20.2Z,2,REGULAR,substitution,in,['startperiod'],1629111,,,1610612757,31,28,2024-03-09T03:37:50Z,1500000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-09T03:38:00.7Z,2,REGULAR,period,start,[],0,,,1610612757,31,28,2024-03-09T03:38:00Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M46.00S,2024-03-09T03:38:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630204,8.754927726675426,44.11764705882353,1610612757,31,28,2024-03-09T03:55:53Z,1520000,False,29.0,30.0,1,left,MISS A. Hagans driving Layup - blocked,"[1630204, 1641715]",1610612757.0,POR,driving,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,Whitmore,1641715.0,,,,,,,,
153,PT11M46.00S,2024-03-09T03:38:15.9Z,2,REGULAR,block,,[],1641715,,,1610612757,31,28,2024-03-09T03:38:20Z,1530000,False,,,0,,C. Whitmore BLOCK (1 BLK),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT11M44.00S,2024-03-09T03:38:17.9Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,31,28,2024-03-09T03:56:13Z,1540000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,152.0,2.0,1.0,1.0,,,,,,,,,,
155,PT11M40.00S,2024-03-09T03:38:23.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,74.85216819973719,15.686274509803921,1610612745,31,28,2024-03-09T04:10:16Z,1550000,False,-172.0,184.0,1,right,MISS A. Holiday 25' running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2024-03-09T03:38:26.1Z,2,REGULAR,rebound,defensive,[],1630204,,,1610612757,31,28,2024-03-09T04:10:16Z,1560000,False,,,0,,A. Hagans REBOUND (Off:0 Def:1),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Left Center,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
158,PT11M21.00S,2024-03-09T03:38:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612757,31,28,2024-03-09T03:39:07Z,1580000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Banton 2 FT),"[1641708, 1630625]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Banton,1630625.0,,
160,PT11M21.00S,2024-03-09T03:39:24.1Z,2,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,32,28,2024-03-09T03:39:24Z,1600000,False,,,0,,D. Banton Free Throw 1 of 2 (10 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
161,PT11M21.00S,2024-03-09T03:39:43.3Z,2,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,33,28,2024-03-09T03:39:43Z,1610000,False,,,0,,D. Banton Free Throw 2 of 2 (11 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
162,PT11M02.00S,2024-03-09T03:40:05.6Z,2,REGULAR,2pt,Hook,[],1631095,93.24901445466492,32.35294117647059,1610612745,33,28,2024-03-09T04:11:00Z,1620000,False,-88.0,11.0,1,right,MISS J. Smith Jr. 8' Hook,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,8.89,Missed,,,,,,,,,,,,,,,,,,
163,PT11M00.00S,2024-03-09T03:40:07.6Z,2,REGULAR,rebound,defensive,[],1629650,,,1610612757,33,28,2024-03-09T04:11:00Z,1630000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,
164,PT10M50.00S,2024-03-09T03:40:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630204,11.383048620236531,49.01960784313725,1610612757,33,28,2024-03-09T03:40:29Z,1640000,False,5.0,55.0,1,left,MISS A. Hagans driving floating Shot,[1630204],1610612757.0,POR,driving floating,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
165,PT10M48.00S,2024-03-09T03:40:19.0Z,2,REGULAR,rebound,offensive,[],1630204,,,1610612757,33,28,2024-03-09T03:43:45Z,1650000,False,,,0,,A. Hagans REBOUND (Off:1 Def:1),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,164.0,2.0,1.0,1.0,,,,,,,,,,
166,PT10M48.00S,2024-03-09T03:40:27.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630204,5.590000152587891,50.0,1610612757,35,28,2024-03-09T03:43:25Z,1660000,False,0.0,0.0,1,left,A. Hagans tip Layup (2 PTS),[1630204],1610612757.0,POR,tip,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
168,PT10M31.00S,2024-03-09T03:40:35.9Z,2,REGULAR,3pt,Jump Shot,[],1641715,65.91655716162943,39.46078431372549,1610612745,35,31,2024-03-09T03:40:53Z,1680000,False,-53.0,268.0,1,right,C. Whitmore 27' 3PT pullup (4 PTS) (A. Thompson 1 AST),"[1641715, 1641708]",1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,27.3,Made,4.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
169,PT10M13.00S,2024-03-09T03:40:52.7Z,2,REGULAR,turnover,lost ball,[],1629680,,,1610612757,35,31,2024-03-09T03:41:00Z,1690000,False,,,0,,M. Thybulle lost ball TURNOVER (1 TO),"[1629680, 1628988]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Holiday,1628988.0
170,PT10M13.00S,2024-03-09T03:40:52.7Z,2,REGULAR,steal,,[],1628988,,,1610612745,35,31,2024-03-09T03:48:25Z,1700000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
171,PT10M07.00S,2024-03-09T03:40:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,90.88370565045992,46.32352941176471,1610612745,35,33,2024-03-09T03:41:08Z,1710000,False,-18.0,33.0,1,right,A. Thompson running Layup (4 PTS) (J. Landale 1 AST),"[1641708, 1629111]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.8,Made,4.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
173,PT09M49.00S,2024-03-09T03:41:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,10.5946123521682,56.127450980392155,1610612757,35,33,2024-03-09T03:41:23Z,1730000,False,-31.0,47.0,1,left,MISS M. Thybulle driving reverse Layup,[1629680],1610612757.0,POR,driving reverse,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
