actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT09M04.00S,2024-04-13T02:41:18.9Z,2,REGULAR,freethrow,1 of 2,[],1641712,,,1610612757,28,33,2024-04-13T02:41:18Z,1660000,False,,,0,,MISS R. Rupert Free Throw 1 of 2,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
169,PT09M04.00S,2024-04-13T02:41:18.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,28,33,2024-04-13T02:41:18Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,
170,PT09M04.00S,2024-04-13T02:41:19.8Z,2,REGULAR,substitution,out,[],1631303,,,1610612757,28,33,2024-04-13T02:41:34Z,1680000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M04.00S,2024-04-13T02:41:19.8Z,2,REGULAR,substitution,out,[],201145,,,1610612757,28,33,2024-04-13T02:41:34Z,1690000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M04.00S,2024-04-13T02:41:19.8Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,28,33,2024-04-13T02:41:34Z,1700000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M04.00S,2024-04-13T02:41:19.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612757,28,33,2024-04-13T02:41:34Z,1710000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M04.00S,2024-04-13T02:41:45.6Z,2,REGULAR,freethrow,2 of 2,[],1641712,,,1610612757,29,33,2024-04-13T02:41:45Z,1720000,False,,,0,,R. Rupert Free Throw 2 of 2 (4 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
175,PT08M48.00S,2024-04-13T02:42:02.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,68.28186596583443,68.62745098039215,1610612745,29,33,2024-04-13T02:42:08Z,1730000,False,93.0,246.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
176,PT08M45.00S,2024-04-13T02:42:05.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,29,33,2024-04-13T02:42:08Z,1740000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,175.0,6.0,3.0,3.0,,,,,
177,PT08M41.00S,2024-04-13T02:42:09.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203493,86.5473061760841,4.901960784313726,1610612745,29,33,2024-04-13T02:42:14Z,1750000,False,-225.0,74.0,1,right,MISS R. Bullock Jr. 3PT,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
178,PT08M37.00S,2024-04-13T02:42:13.4Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,29,33,2024-04-13T02:42:14Z,1760000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,177.0,1.0,0.0,1.0,,,,,
179,PT08M37.00S,2024-04-13T02:42:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,94.40999984741211,50.0,1610612745,29,35,2024-04-13T02:42:13Z,1770000,False,0.0,0.0,1,right,D. Brooks tip Layup (2 PTS),[1628415],1610612745.0,HOU,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
180,PT08M16.00S,2024-04-13T02:42:34.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630625,12.828515111695138,49.26470588235294,1610612757,29,35,2024-04-13T02:42:41Z,1780000,False,4.0,68.0,1,left,MISS D. Banton 6' turnaround Hook,[1630625],1610612757.0,POR,turnaround,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
181,PT08M14.00S,2024-04-13T02:42:36.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,29,35,2024-04-13T02:42:41Z,1790000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,180.0,7.0,4.0,3.0,,,,,
182,PT08M09.00S,2024-04-13T02:42:41.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,69.33311432325887,73.52941176470588,1610612745,29,35,2024-04-13T02:44:03Z,1800000,False,118.0,236.0,1,right,MISS C. Whitmore 26' running 3PT,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
183,PT08M06.00S,2024-04-13T02:42:44.7Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,29,35,2024-04-13T02:42:52Z,1810000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,
184,PT08M01.00S,2024-04-13T02:42:49.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641712,28.465834428383708,23.52941176470588,1610612757,29,35,2024-04-13T02:42:56Z,1820000,False,132.0,215.0,1,left,MISS R. Rupert 25' running pullup 3PT,[1641712],1610612757.0,POR,running pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
185,PT08M01.00S,2024-04-13T02:42:49.2Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,29,35,2024-04-13T02:43:43Z,1830000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,184.0,4.0,4.0,0.0,,,,,
186,PT07M49.00S,2024-04-13T02:43:01.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.59198423127464,48.77450980392157,1610612745,29,37,2024-04-13T02:43:06Z,1840000,False,-6.0,17.0,1,right,A. Thompson cutting DUNK (6 PTS) (C. Whitmore 3 AST),"[1641708, 1641715]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.82,Made,6.0,C. Whitmore,1641715.0,3.0,,,,,,,,,,,,,,
188,PT07M49.00S,2024-04-13T02:43:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,29,37,2024-04-13T02:43:05Z,1860000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,29,37,2024-04-13T02:46:01Z,1870000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,out,[],1641871,,,1610612757,29,37,2024-04-13T02:46:01Z,1880000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,out,[],1641715,,,1610612757,29,37,2024-04-13T02:46:01Z,1890000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,29,37,2024-04-13T02:46:01Z,1900000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,in,[],1631133,,,1610612757,29,37,2024-04-13T02:46:01Z,1910000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M49.00S,2024-04-13T02:45:40.4Z,2,REGULAR,substitution,in,[],1629111,,,1610612757,29,37,2024-04-13T02:46:01Z,1920000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M32.00S,2024-04-13T02:46:17.6Z,2,REGULAR,2pt,Jump Shot,[],1630703,20.844283837056505,33.33333333333333,1610612757,29,37,2024-04-13T02:46:25Z,1930000,False,83.0,143.0,1,left,MISS S. Henderson 16' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,16.58,Missed,,,,,,,,,,,,,,,,,,
196,PT07M28.00S,2024-04-13T02:46:21.6Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,29,37,2024-04-13T02:46:25Z,1940000,False,,,0,,A. Thompson REBOUND (Off:3 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,195.0,8.0,5.0,3.0,,,,,
197,PT07M25.00S,2024-04-13T02:46:24.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629111,90.62089356110381,49.26470588235294,1610612745,29,39,2024-04-13T02:46:33Z,1950000,False,-4.0,36.0,1,right,J. Landale running Layup (6 PTS) (A. Thompson 1 AST),"[1629111, 1641708]",1610612745.0,HOU,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.59,Made,6.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
199,PT07M06.00S,2024-04-13T02:46:42.9Z,2,REGULAR,turnover,bad pass,[],1630703,,,1610612757,29,39,2024-04-13T02:46:50Z,1970000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1629111]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Landale,1629111.0,,,,,,,,,,,
200,PT07M06.00S,2024-04-13T02:46:42.9Z,2,REGULAR,steal,,[],1629111,,,1610612745,29,39,2024-04-13T02:46:44Z,1980000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
201,PT07M01.00S,2024-04-13T02:46:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.01511169513797,53.18627450980392,1610612745,29,41,2024-04-13T02:46:56Z,1990000,False,16.0,32.0,1,right,A. Thompson running finger roll Layup (8 PTS),[1641708],1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.57,Made,8.0,,,,,,,,,,,,,,,,,
202,PT06M33.00S,2024-04-13T02:47:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630703,45.28580814717477,49.01960784313725,1610612757,32,41,2024-04-13T02:47:25Z,2000000,False,5.0,373.0,1,left,S. Henderson 37' 3PT turnaround (11 PTS) (R. Rupert 4 AST),"[1630703, 1641712]",1610612757.0,POR,turnaround,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,37.32,Made,11.0,R. Rupert,1641712.0,4.0,,,,,,,,,,,,,,
204,PT06M16.00S,2024-04-13T02:47:32.7Z,2,REGULAR,2pt,Jump Shot,[],1628988,78.79434954007884,36.76470588235294,1610612745,32,43,2024-04-13T02:47:38Z,2020000,False,-66.0,147.0,1,right,A. Holiday 16' driving floating Jump Shot (8 PTS) (A. Thompson 2 AST),"[1628988, 1641708]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,16.1,Made,8.0,A. Thompson,1641708.0,2.0,,,,,,,,,,,,,,
205,PT05M58.00S,2024-04-13T02:47:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629028,32.14520367936925,46.32352941176471,1610612757,32,43,2024-04-13T02:47:55Z,2030000,False,18.0,250.0,1,left,MISS D. Ayton 25' 3PT,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
206,PT05M55.00S,2024-04-13T02:47:54.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,32,43,2024-04-13T02:47:55Z,2040000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,205.0,2.0,1.0,1.0,,,,,
207,PT05M50.00S,2024-04-13T02:47:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,92.06636005256242,53.67647058823529,1610612745,32,45,2024-04-13T02:48:07Z,2050000,False,18.0,22.0,1,right,D. Brooks running Layup (4 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.88,Made,4.0,,,,,,,,,,,,,,,,,
208,PT05M35.00S,2024-04-13T02:48:13.5Z,2,REGULAR,3pt,Jump Shot,[],1630703,32.013797634691194,60.78431372549019,1610612757,35,45,2024-04-13T02:48:18Z,2060000,False,-54.0,248.0,1,left,S. Henderson 25' 3PT pullup (14 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,25.42,Made,14.0,,,,,,,,,,,,,,,,,
209,PT05M24.00S,2024-04-13T02:48:27.0Z,2,REGULAR,foul,personal,[],1630703,,,1610612745,35,45,2024-04-13T02:48:30Z,2070000,False,,,0,,S. Henderson personal FOUL (1 PF),"[1630703, 1628415]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Brooks,1628415.0
211,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,out,[],1641712,,,1610612745,35,45,2024-04-13T02:48:54Z,2090000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,out,[],1631133,,,1610612745,35,45,2024-04-13T02:48:54Z,2100000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,out,[],203493,,,1610612745,35,45,2024-04-13T02:48:54Z,2110000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,in,[],1630625,,,1610612745,35,45,2024-04-13T02:48:54Z,2120000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,in,[],1631303,,,1610612745,35,45,2024-04-13T02:48:54Z,2130000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT05M24.00S,2024-04-13T02:48:33.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,35,45,2024-04-13T02:48:54Z,2140000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M09.00S,2024-04-13T02:49:11.4Z,2,REGULAR,3pt,Jump Shot,[],1628415,79.05716162943496,7.8431372549019605,1610612745,35,45,2024-04-13T02:49:16Z,2150000,False,-211.0,144.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
218,PT05M04.00S,2024-04-13T02:49:16.4Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,35,45,2024-04-13T02:49:16Z,2160000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,217.0,1.0,1.0,0.0,,,,,
219,PT04M52.00S,2024-04-13T02:49:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,15.456636005256241,49.26470588235294,1610612757,35,45,2024-04-13T02:49:33Z,2170000,False,4.0,93.0,1,left,MISS S. Henderson 9' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,9.29,Missed,,,,,,,,,,,,,,,,,,
220,PT04M50.00S,2024-04-13T02:49:30.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,35,45,2024-04-13T02:49:33Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,219.0,,,,,,,,
222,PT04M37.00S,2024-04-13T02:49:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,86.28449408672799,53.67647058823529,1610612745,35,47,2024-04-13T03:00:01Z,2200000,False,18.0,76.0,1,right,D. Brooks 7' driving Layup (6 PTS) (J. Landale 1 AST),"[1628415, 1629111]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.86,Made,6.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
224,PT04M26.00S,2024-04-13T02:50:02.1Z,2,REGULAR,2pt,Jump Shot,[],1629028,21.23850197109067,47.05882352941176,1610612757,35,47,2024-04-13T02:50:06Z,2220000,False,15.0,147.0,1,left,MISS D. Ayton 14' turnaround Shot,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,14.78,Missed,,,,,,,,,,,,,,,,,,
225,PT04M23.00S,2024-04-13T02:50:05.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,35,47,2024-04-13T02:50:06Z,2230000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,224.0,3.0,2.0,1.0,,,,,
226,PT04M12.00S,2024-04-13T02:50:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,74.19513797634691,13.725490196078432,1610612745,35,47,2024-04-13T02:50:21Z,2240000,False,-181.0,190.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
227,PT04M09.00S,2024-04-13T02:50:18.8Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,35,47,2024-04-13T02:50:21Z,2250000,False,,,0,,D. Banton REBOUND (Off:0 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,226.0,4.0,4.0,0.0,,,,,
228,PT04M00.00S,2024-04-13T02:50:27.9Z,2,REGULAR,3pt,Jump Shot,[],1631200,9.543363994743759,3.6764705882352944,1610612757,35,47,2024-04-13T02:50:32Z,2260000,False,232.0,37.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
229,PT03M57.00S,2024-04-13T02:50:30.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,35,47,2024-04-13T02:50:32Z,2270000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,228.0,4.0,4.0,0.0,,,,,
230,PT03M43.00S,2024-04-13T02:50:44.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.70499342969777,53.431372549019606,1610612745,35,50,2024-04-13T02:50:49Z,2280000,False,17.0,260.0,1,right,J. Green 26' 3PT  (11 PTS) (A. Holiday 1 AST),"[1630224, 1628988]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.11,Made,11.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,
232,PT03M42.00S,2024-04-13T02:50:54.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,35,50,2024-04-13T02:50:54Z,2300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT03M42.00S,2024-04-13T02:52:07.6Z,2,REGULAR,substitution,out,[],1641708,,,1610612757,35,50,2024-04-13T02:53:42Z,2310000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT03M42.00S,2024-04-13T02:52:07.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612757,35,50,2024-04-13T02:53:42Z,2320000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT03M27.00S,2024-04-13T02:54:04.2Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612757,35,50,2024-04-13T02:54:13Z,2330000,False,,,0,,D. Ayton traveling TURNOVER (2 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,2.0,,,,,,,,,202041.0,,,,
236,PT03M11.00S,2024-04-13T02:54:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628988,90.62089356110381,56.127450980392155,1610612745,35,50,2024-04-13T02:54:37Z,2340000,False,31.0,36.0,1,right,MISS A. Holiday driving finger roll Layup,[1628988],1610612745.0,HOU,driving finger roll,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
237,PT03M09.00S,2024-04-13T02:54:34.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,35,50,2024-04-13T02:54:34Z,2350000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,
238,PT03M05.00S,2024-04-13T02:54:38.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,24.392247043363994,12.254901960784313,1610612757,38,50,2024-04-13T02:54:45Z,2360000,False,189.0,177.0,1,left,D. Banton 25' 3PT running (5 PTS) (S. Henderson 4 AST),"[1630625, 1630703]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,25.86,Made,5.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,,,
240,PT02M54.00S,2024-04-13T02:54:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629111,66.96780551905388,59.31372549019608,1610612745,38,50,2024-04-13T02:54:54Z,2380000,False,47.0,258.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
241,PT02M51.00S,2024-04-13T02:54:52.9Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,38,50,2024-04-13T02:54:52Z,2390000,False,,,0,,D. Brooks REBOUND (Off:2 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,240.0,4.0,2.0,2.0,,,,,
242,PT02M41.00S,2024-04-13T02:55:03.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,78.13731931668858,91.42156862745098,1610612745,38,50,2024-04-13T02:55:08Z,2400000,False,207.0,153.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
243,PT02M37.00S,2024-04-13T02:55:07.4Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,38,50,2024-04-13T02:55:08Z,2410000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,,
244,PT02M16.00S,2024-04-13T02:55:28.4Z,2,REGULAR,2pt,Jump Shot,[],1630703,19.136005256241788,65.93137254901961,1610612757,38,50,2024-04-13T02:55:32Z,2420000,False,-80.0,127.0,1,left,MISS S. Henderson 15' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,15.03,Missed,,,,,,,,,,,,,,,,,,
245,PT02M14.00S,2024-04-13T02:55:30.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,38,50,2024-04-13T02:55:32Z,2430000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,244.0,5.0,5.0,0.0,,,,,
246,PT02M07.00S,2024-04-13T02:55:37.8Z,2,REGULAR,2pt,Jump Shot,[],1630224,77.4802890932983,46.81372549019608,1610612745,38,52,2024-04-13T02:55:43Z,2440000,False,-16.0,159.0,1,right,J. Green 16' pullup Jump Shot (13 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Center,16.0,Made,13.0,,,,,,,,,,,,,,,,,
