actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
166,PT11M25.00S,2024-03-14T02:37:20.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641871,65.1281208935611,52.20588235294118,1610612757,17,24,2024-03-14T02:37:49Z,1620000,False,11.0,275.0,1,right,MISS D. Reath 27' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,27.55,Missed,,,,,,,,,,,,,,,
167,PT11M22.00S,2024-03-14T02:37:23.0Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,17,24,2024-03-14T02:37:49Z,1630000,False,,,0,,B. Fernando REBOUND (Off:0 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,166.0,3.0,3.0,0.0,,,,,,,,,
168,PT11M19.00S,2024-03-14T02:37:30.2Z,2,REGULAR,foul,offensive,[],203992,,,1610612737,17,24,2024-03-14T02:37:41Z,1640000,False,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[203992, 1629680]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1155.0,2.0,0.0,Thybulle,1629680.0,,,
170,PT11M19.00S,2024-03-14T02:37:30.2Z,2,REGULAR,turnover,offensive foul,[],203992,,,1610612737,17,24,2024-03-14T02:37:30Z,1660000,False,,,0,,B. Bogdanovic offensive foul TURNOVER (1 TO),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,,,1155.0,,,,,,,
171,PT11M07.00S,2024-03-14T02:37:56.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631303,91.93495400788436,47.30392156862745,1610612757,17,24,2024-03-14T02:45:41Z,1670000,False,-13.0,23.0,1,right,MISS J. Minaya cutting DUNK - blocked,"[1631303, 1628981]",1610612757.0,POR,cutting,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,,,,2.69,Missed,Fernando,1628981.0,,,,,,,,,,,,,
172,PT11M07.00S,2024-03-14T02:37:56.7Z,2,REGULAR,block,,[],1628981,,,1610612757,17,24,2024-03-14T02:38:00Z,1680000,False,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M03.00S,2024-03-14T02:38:00.7Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,17,24,2024-03-14T02:38:05Z,1690000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,
175,PT10M48.00S,2024-03-14T02:38:33.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,9.674770039421814,55.63725490196079,1610612737,17,26,2024-03-14T02:38:38Z,1710000,False,-28.0,38.0,1,left,B. Fernando turnaround Hook (6 PTS) (B. Bogdanovic 2 AST),"[1628981, 203992]",1610612737.0,ATL,turnaround,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,4.76,Made,,,,,,,6.0,,,,,,B. Bogdanovic,203992.0,2.0
178,PT10M24.00S,2024-03-14T02:39:19.5Z,2,REGULAR,2pt,Jump Shot,[],1641871,81.2910643889619,25.245098039215684,1610612757,17,26,2024-03-14T02:39:24Z,1740000,False,-124.0,123.0,1,right,MISS D. Reath 17' pullup Shot,[1641871],1610612757.0,POR,pullup,,,Reath,D. Reath,,,,,Mid-Range,16-24 Left Center,,,,17.48,Missed,,,,,,,,,,,,,,,
179,PT10M22.00S,2024-03-14T02:39:21.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,17,26,2024-03-14T02:39:24Z,1750000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,
180,PT10M17.00S,2024-03-14T02:39:27.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,30.436925098554536,78.92156862745098,1610612737,17,29,2024-03-14T02:39:35Z,1760000,False,-145.0,234.0,1,left,B. Bogdanovic 27' 3PT running (3 PTS) (T. Forrest 3 AST),"[203992, 1630235]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,27.47,Made,,,,,,,3.0,,,,,,T. Forrest,1630235.0,3.0
182,PT10M15.00S,2024-03-14T02:39:32.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,17,29,2024-03-14T02:39:32Z,1780000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M15.00S,2024-03-14T02:42:09.2Z,2,REGULAR,substitution,out,[],1631303,,,1610612757,17,29,2024-03-14T02:42:20Z,1790000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M15.00S,2024-03-14T02:42:09.2Z,2,REGULAR,substitution,out,[],1641871,,,1610612757,17,29,2024-03-14T02:42:20Z,1800000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M15.00S,2024-03-14T02:42:09.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,17,29,2024-03-14T02:42:20Z,1810000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M15.00S,2024-03-14T02:42:09.2Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,17,29,2024-03-14T02:42:20Z,1820000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M56.00S,2024-03-14T02:42:45.8Z,2,REGULAR,turnover,bad pass,[],1629680,,,1610612757,17,29,2024-03-14T02:42:58Z,1830000,False,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 1628981]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,1.0,Fernando,1628981.0,,,,,,,,,,,,,,,,,
188,PT09M56.00S,2024-03-14T02:42:45.8Z,2,REGULAR,steal,,[],1628981,,,1610612737,17,29,2024-03-14T02:42:49Z,1840000,False,,,0,,B. Fernando STEAL (1 STL),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M44.00S,2024-03-14T02:42:58.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630235,14.4053876478318,42.8921568627451,1610612737,17,29,2024-03-14T02:43:05Z,1850000,False,36.0,83.0,1,left,MISS T. Forrest 9' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,,,,9.02,Missed,,,,,,,,,,,,,,,
190,PT09M41.00S,2024-03-14T02:43:01.4Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,17,29,2024-03-14T02:43:05Z,1860000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,
191,PT09M38.00S,2024-03-14T02:43:03.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,28.597240473061763,20.833333333333336,1610612737,17,29,2024-03-14T02:43:09Z,1870000,False,146.0,216.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,26.09,Missed,,,,,,,,,,,,,,,
192,PT09M34.00S,2024-03-14T02:43:07.4Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,17,29,2024-03-14T02:43:09Z,1880000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,191.0,5.0,3.0,2.0,,,,,,,,,
193,PT09M32.00S,2024-03-14T02:43:09.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630235,6.521024967148489,43.872549019607845,1610612737,17,31,2024-03-14T02:43:18Z,1890000,False,31.0,9.0,1,left,T. Forrest driving floating bank Jump Shot (6 PTS) (B. Bogdanovic 3 AST),"[1630235, 203992]",1610612737.0,ATL,driving floating bank,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,3.18,Made,,,,,,,6.0,,,,,,B. Bogdanovic,203992.0,3.0
195,PT09M25.00S,2024-03-14T02:43:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.9862023653088,46.568627450980394,1610612757,17,31,2024-03-14T02:43:25Z,1910000,False,-17.0,13.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,2.18,Missed,,,,,,,,,,,,,,,
196,PT09M23.00S,2024-03-14T02:43:19.3Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,17,31,2024-03-14T02:43:25Z,1920000,False,,,0,,B. Fernando REBOUND (Off:1 Def:4),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,195.0,5.0,4.0,1.0,,,,,,,,,
197,PT09M04.00S,2024-03-14T02:43:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,8.360709592641262,45.588235294117645,1610612737,17,33,2024-03-14T02:43:41Z,1930000,False,22.0,26.0,1,left,D. Hunter cutting Layup (2 PTS) (B. Bogdanovic 4 AST),"[1629631, 203992]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,3.42,Made,,,,,,,2.0,,,,,,B. Bogdanovic,203992.0,4.0
199,PT08M43.00S,2024-03-14T02:43:58.8Z,2,REGULAR,2pt,Jump Shot,[],1629014,87.20433639947439,70.09803921568627,1610612757,19,33,2024-03-14T02:44:03Z,1950000,False,100.0,68.0,1,right,A. Simons 12' turnaround fadeaway Jump Shot (5 PTS),[1629014],1610612757.0,POR,turnaround fadeaway,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,,12.12,Made,,,,,,,5.0,,,,,,,,
200,PT08M24.00S,2024-03-14T02:44:20.1Z,2,REGULAR,foul,personal,[],1629680,,,1610612737,19,33,2024-03-14T02:44:49Z,1960000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1629631]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,1.0,0.0,Hunter,1629631.0,,,
202,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,out,[],1630703,,,1610612737,19,33,2024-03-14T02:44:54Z,1980000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,out,[],1630625,,,1610612737,19,33,2024-03-14T02:44:54Z,1990000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,out,[],203992,,,1610612737,19,33,2024-03-14T02:44:54Z,2000000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,in,[],1641739,,,1610612737,19,33,2024-03-14T02:44:54Z,2010000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,in,[],1631200,,,1610612737,19,33,2024-03-14T02:44:54Z,2020000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M24.00S,2024-03-14T02:44:25.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,19,33,2024-03-14T02:44:54Z,2030000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M14.00S,2024-03-14T02:45:01.2Z,2,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612737,19,33,2024-03-14T02:45:19Z,2040000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Mathews 2 FT),"[1641739, 1629726]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,200832.0,2.0,0.0,Mathews,1629726.0,,,
210,PT08M14.00S,2024-03-14T02:45:28.9Z,2,REGULAR,freethrow,1 of 2,[],1629726,,,1610612737,19,34,2024-03-14T02:45:28Z,2060000,False,,,0,,G. Mathews Free Throw 1 of 2 (1 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
211,PT08M14.00S,2024-03-14T02:45:30.1Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,19,34,2024-03-14T02:45:34Z,2070000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M14.00S,2024-03-14T02:45:30.1Z,2,REGULAR,substitution,in,[],1629685,,,1610612737,19,34,2024-03-14T02:45:34Z,2080000,False,,,0,,SUB in: D. Windler,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M14.00S,2024-03-14T02:45:45.8Z,2,REGULAR,freethrow,2 of 2,[],1629726,,,1610612737,19,35,2024-03-14T02:45:45Z,2090000,False,,,0,,G. Mathews Free Throw 2 of 2 (2 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
214,PT07M57.00S,2024-03-14T02:46:05.4Z,2,REGULAR,2pt,Jump Shot,[],1629028,88.91261498028909,72.05882352941177,1610612757,21,35,2024-03-14T02:46:20Z,2100000,False,110.0,52.0,1,right,D. Ayton 12' Jump Shot (10 PTS) (A. Simons 2 AST),"[1629028, 1629014]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,12.18,Made,,,,,,,10.0,,,,,,A. Simons,1629014.0,2.0
216,PT07M43.00S,2024-03-14T02:46:19.6Z,2,REGULAR,2pt,Jump Shot,[],1627749,14.4053876478318,73.2843137254902,1610612737,21,35,2024-03-14T02:46:24Z,2120000,False,-116.0,83.0,1,left,MISS D. Murray 14' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,14.29,Missed,,,,,,,,,,,,,,,
217,PT07M39.00S,2024-03-14T02:46:23.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,21,35,2024-03-14T02:46:23Z,2130000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,216.0,4.0,4.0,0.0,,,,,,,,,
219,PT07M37.00S,2024-03-14T02:46:27.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629014,91.5407358738502,53.67647058823529,1610612757,23,35,2024-03-14T02:56:00Z,2140000,False,18.0,27.0,1,right,A. Simons running Layup (7 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,3.27,Made,,,,,,,7.0,,,,,,,,
220,PT07M37.00S,2024-03-14T02:46:30.7Z,2,REGULAR,foul,personal,['1freethrow'],1629685,,,1610612757,23,35,2024-03-14T02:46:38Z,2150000,False,,,0,,D. Windler shooting personal FOUL (1 PF) (Simons 1 FT),"[1629685, 1629014]",1610612737.0,ATL,shooting,,,Windler,D. Windler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Simons,1629014.0,,,
222,PT07M37.00S,2024-03-14T02:47:00.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629014,,,1610612757,24,35,2024-03-14T02:47:00Z,2170000,False,,,0,,A. Simons Free Throw 1 of 1 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
223,PT07M25.00S,2024-03-14T02:47:16.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,23.866622864651774,87.00980392156863,1610612737,24,38,2024-03-14T02:47:22Z,2180000,False,-185.0,172.0,1,left,D. Murray 25' 3PT  (12 PTS) (T. Forrest 4 AST),"[1627749, 1630235]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.25,Made,,,,,,,12.0,,,,,,T. Forrest,1630235.0,4.0
225,PT07M06.00S,2024-03-14T02:47:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631200,88.12417871222075,48.77450980392157,1610612757,26,38,2024-03-14T02:47:38Z,2200000,False,-6.0,59.0,1,right,K. Murray driving floating Jump Shot (2 PTS),[1631200],1610612757.0,POR,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,5.94,Made,,,,,,,2.0,,,,,,,,
226,PT06M54.00S,2024-03-14T02:47:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,7.5722733245729295,46.81372549019608,1610612737,26,38,2024-03-14T02:47:52Z,2210000,False,16.0,19.0,1,left,MISS B. Fernando cutting Layup,[1628981],1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,2.45,Missed,,,,,,,,,,,,,,,
227,PT06M52.00S,2024-03-14T02:47:49.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,26,38,2024-03-14T02:47:52Z,2220000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,226.0,5.0,5.0,0.0,,,,,,,,,
228,PT06M47.00S,2024-03-14T02:47:54.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,74.72076215505913,14.950980392156863,1610612757,26,38,2024-03-14T02:48:01Z,2230000,False,-175.0,185.0,1,right,MISS T. Camara 25' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,25.49,Missed,,,,,,,,,,,,,,,
229,PT06M44.00S,2024-03-14T02:47:57.1Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,26,38,2024-03-14T02:48:01Z,2240000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,228.0,6.0,5.0,1.0,,,,,,,,,
230,PT06M44.00S,2024-03-14T02:47:58.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,92.06636005256242,54.65686274509803,1610612757,28,38,2024-03-14T02:48:05Z,2250000,False,23.0,22.0,1,right,D. Ayton putback DUNK (12 PTS),[1629028],1610612757.0,POR,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,3.21,Made,,,,,,,12.0,,,,,,,,
231,PT06M28.00S,2024-03-14T02:48:16.8Z,2,REGULAR,foul,offensive,[],1628981,,,1610612737,28,38,2024-03-14T02:48:24Z,2260000,False,,,0,,B. Fernando offensive FOUL (1 PF),"[1628981, 1641739]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Camara,1641739.0,,,
233,PT06M28.00S,2024-03-14T02:48:16.8Z,2,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,28,38,2024-03-14T02:48:16Z,2280000,False,,,0,,B. Fernando offensive foul TURNOVER (1 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,1627529.0,,,,,,,
234,PT06M28.00S,2024-03-14T02:48:22.6Z,2,REGULAR,substitution,out,[],1629726,,,1610612757,28,38,2024-03-14T02:48:27Z,2290000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M28.00S,2024-03-14T02:48:22.6Z,2,REGULAR,substitution,in,[],1629631,,,1610612757,28,38,2024-03-14T02:48:27Z,2300000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M17.00S,2024-03-14T02:48:48.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,73.66951379763469,14.705882352941178,1610612757,28,38,2024-03-14T02:58:15Z,2310000,False,-176.0,195.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,26.3,Missed,,,,,,,,,,,,,,,
237,PT06M16.00S,2024-03-14T02:48:49.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,28,38,2024-03-14T02:48:56Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,236.0,,,,,,,,,,,,
238,PT06M16.00S,2024-03-14T02:48:56.0Z,2,REGULAR,foul,personal,[],1641739,,,1610612737,28,38,2024-03-14T02:49:12Z,2330000,False,,,0,,T. Camara loose ball personal FOUL (3 PF),"[1641739, 1629685]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,3.0,0.0,Windler,1629685.0,,,
240,PT06M16.00S,2024-03-14T02:49:02.5Z,2,REGULAR,substitution,out,[],1630235,,,1610612737,28,38,2024-03-14T02:49:10Z,2350000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2024-03-14T02:49:02.5Z,2,REGULAR,substitution,out,[],1628981,,,1610612737,28,38,2024-03-14T02:49:10Z,2360000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M16.00S,2024-03-14T02:49:02.5Z,2,REGULAR,substitution,in,[],203991,,,1610612737,28,38,2024-03-14T02:49:10Z,2370000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2024-03-14T02:49:02.5Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,28,38,2024-03-14T02:49:10Z,2380000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M02.00S,2024-03-14T02:49:23.7Z,2,REGULAR,2pt,Jump Shot,[],1629631,17.296320630749015,33.33333333333333,1610612737,28,38,2024-03-14T02:49:31Z,2390000,False,83.0,110.0,1,left,MISS D. Hunter 13' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,13.81,Missed,,,,,,,,,,,,,,,
245,PT05M55.00S,2024-03-14T02:49:30.7Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,28,38,2024-03-14T02:49:31Z,2400000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,244.0,8.0,5.0,3.0,,,,,,,,,
246,PT05M55.00S,2024-03-14T02:49:30.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,28,38,2024-03-14T02:50:01Z,2410000,False,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
247,PT05M54.00S,2024-03-14T02:49:31.4Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,28,38,2024-03-14T02:49:31Z,2420000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,
249,PT05M46.00S,2024-03-14T02:49:47.2Z,2,REGULAR,turnover,offensive goaltending,[],1641739,,,1610612757,28,38,2024-03-14T02:50:17Z,2440000,False,,,0,,T. Camara offensive goaltending TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,1155.0,,,,,,,
260,PT05M46.00S,2024-03-14T02:50:02.2Z,2,REGULAR,substitution,out,[],1641739,,,1610612737,28,38,2024-03-14T02:51:28Z,2445000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M46.00S,2024-03-14T02:50:02.2Z,2,REGULAR,substitution,in,[],1631303,,,1610612737,28,38,2024-03-14T02:51:28Z,2447500,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M26.00S,2024-03-14T02:50:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,33.590670170827856,68.38235294117648,1610612737,28,41,2024-03-14T02:50:25Z,2450000,False,-92.0,263.0,1,left,D. Murray 27' 3PT pullup (15 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,27.89,Made,,,,,,,15.0,,,,,,,,
