actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
85,PT05M33.00S,2023-11-06T02:24:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,94.30026281208936,46.32352941176471,1610612763,20,11,2023-11-06T02:25:03Z,830000,False,-18.0,1.0,1,right,MISS M. Smart driving Layup,[203935],1610612763.0,MEM,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
86,PT05M31.00S,2023-11-06T02:24:56.5Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,20,11,2023-11-06T02:25:03Z,840000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,85.0,2.0,2.0,0.0
87,PT05M25.00S,2023-11-06T02:25:02.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203924,10.463206307490145,50.73529411764706,1610612757,22,11,2023-11-06T02:29:23Z,850000,False,-4.0,46.0,1,left,J. Grant running pullup Jump Shot (8 PTS) (M. Brogdon 4 AST),"[203924, 1627763]",1610612757.0,POR,running pullup,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,8.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
88,PT05M25.00S,2023-11-06T02:25:07.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,22,11,2023-11-06T02:25:07Z,860000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,out,[],1629680,,,1610612763,22,11,2023-11-06T02:27:53Z,870000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,out,[],1631101,,,1610612763,22,11,2023-11-06T02:27:53Z,880000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,22,11,2023-11-06T02:27:53Z,890000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,out,[],203935,,,1610612763,22,11,2023-11-06T02:27:53Z,900000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,in,[],1630219,,,1610612763,22,11,2023-11-06T02:27:53Z,910000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,in,[],1629057,,,1610612763,22,11,2023-11-06T02:27:53Z,920000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,22,11,2023-11-06T02:27:53Z,930000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M25.00S,2023-11-06T02:26:50.5Z,1,REGULAR,substitution,in,[],1631254,,,1610612763,22,11,2023-11-06T02:27:53Z,940000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M11.00S,2023-11-06T02:28:10.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630217,94.69448094612353,50.245098039215684,1610612763,22,13,2023-11-06T02:28:15Z,950000,False,1.0,-3.0,1,right,D. Bane cutting DUNK (2 PTS) (K. Lofton Jr. 1 AST),"[1630217, 1631254]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,K. Lofton Jr.,1631254.0,1.0,,,,,,,,,,,,,,
100,PT04M53.00S,2023-11-06T02:28:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.389618922470433,55.63725490196079,1610612757,24,13,2023-11-06T02:28:47Z,980000,False,-28.0,8.0,1,left,M. Brogdon driving Layup (10 PTS),[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.92,Made,10.0,,,,,,,,,,,,,,,,,
101,PT04M41.00S,2023-11-06T02:28:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,93.38042049934296,49.26470588235294,1610612763,24,15,2023-11-06T02:31:34Z,990000,False,-4.0,10.0,1,right,S. Aldama driving finger roll Layup (5 PTS) (D. Bane 3 AST),"[1630583, 1630217]",1610612763.0,MEM,driving finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.04,Made,5.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,,
103,PT04M20.00S,2023-11-06T02:29:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.411957950065702,50.98039215686274,1610612757,24,15,2023-11-06T04:13:22Z,1000000,False,-5.0,36.0,1,left,MISS D. Ayton cutting Layup - blocked,"[1629028, 1631254]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,Lofton Jr.,1631254.0,,,,
104,PT04M20.00S,2023-11-06T02:29:15.3Z,1,REGULAR,block,,[],1631254,,,1610612757,24,15,2023-11-06T02:29:17Z,1010000,False,,,0,,K. Lofton Jr. BLOCK (1 BLK),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M17.00S,2023-11-06T02:29:18.3Z,1,REGULAR,rebound,defensive,[],1631254,,,1610612763,24,15,2023-11-06T02:29:23Z,1020000,False,,,0,,K. Lofton Jr. REBOUND (Off:0 Def:1),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,103.0,1.0,1.0,0.0
106,PT04M10.00S,2023-11-06T02:29:25.8Z,1,REGULAR,3pt,Jump Shot,[],1631254,66.3107752956636,35.294117647058826,1610612763,24,18,2023-11-06T02:29:30Z,1030000,False,-74.0,264.0,1,right,K. Lofton Jr. 27' 3PT  (3 PTS) (S. Aldama 1 AST),"[1631254, 1630583]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Above the Break 3,24+ Center,27.42,Made,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
108,PT03M57.00S,2023-11-06T02:29:38.6Z,1,REGULAR,3pt,Jump Shot,[],203924,23.47240473061761,11.76470588235294,1610612757,24,18,2023-11-06T02:29:45Z,1050000,False,191.0,168.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2023-11-06T02:29:41.6Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,24,18,2023-11-06T02:29:45Z,1060000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0
110,PT03M39.00S,2023-11-06T02:29:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.11760840998686,53.92156862745098,1610612763,24,20,2023-11-06T02:30:01Z,1070000,False,20.0,12.0,1,right,D. Bane driving finger roll Layup (4 PTS) (S. Aldama 2 AST),"[1630217, 1630583]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.31,Made,4.0,S. Aldama,1630583.0,2.0,,,,,,,,,,,,,,
113,PT03M21.00S,2023-11-06T02:30:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.469776609724048,48.28431372549019,1610612757,26,20,2023-11-06T02:30:23Z,1090000,False,9.0,-1.0,1,left,R. Williams III cutting DUNK (2 PTS) (S. Mays 1 AST),"[1629057, 1630219]",1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,S. Mays,1630219.0,1.0,,,,,,,,,,,,,,
115,PT03M21.00S,2023-11-06T02:30:21.1Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612757,26,20,2023-11-06T02:30:26Z,1110000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Williams III 1 FT),"[1630217, 1629057]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,
117,PT03M21.00S,2023-11-06T02:30:27.0Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,26,20,2023-11-06T02:31:20Z,1130000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M21.00S,2023-11-06T02:30:27.0Z,1,REGULAR,substitution,in,[],1641739,,,1610612757,26,20,2023-11-06T02:31:20Z,1140000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M21.00S,2023-11-06T02:30:53.8Z,1,REGULAR,freethrow,1 of 1,[],1629057,,,1610612757,27,20,2023-11-06T02:30:53Z,1150000,False,,,0,,R. Williams III Free Throw 1 of 1 (3 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2023-11-06T02:31:09.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631254,92.59198423127464,58.08823529411765,1610612763,27,22,2023-11-06T02:31:23Z,1160000,False,40.0,17.0,1,right,K. Lofton Jr. driving floating bank Jump Shot (5 PTS) (Z. Williams 1 AST),"[1631254, 1630533]",1610612763.0,MEM,driving floating bank,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.39,Made,5.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,,
122,PT03M12.00S,2023-11-06T02:31:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612763,27,22,2023-11-06T02:31:20Z,1180000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Lofton Jr. 1 FT),"[1629057, 1631254]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,
124,PT03M12.00S,2023-11-06T02:31:21.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,27,22,2023-11-06T02:31:26Z,1200000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M12.00S,2023-11-06T02:31:21.7Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,27,22,2023-11-06T02:31:26Z,1210000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M12.00S,2023-11-06T02:31:34.5Z,1,REGULAR,substitution,out,[],1627763,,,1610612763,27,22,2023-11-06T02:31:41Z,1220000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M12.00S,2023-11-06T02:31:34.5Z,1,REGULAR,substitution,in,[],1631101,,,1610612763,27,22,2023-11-06T02:31:41Z,1230000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M12.00S,2023-11-06T02:31:53.1Z,1,REGULAR,freethrow,1 of 1,[],1631254,,,1610612763,27,22,2023-11-06T02:31:57Z,1240000,False,,,0,,MISS K. Lofton Jr. Free Throw 1 of 1,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT03M09.00S,2023-11-06T02:31:56.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,27,22,2023-11-06T02:31:57Z,1250000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0
130,PT02M51.00S,2023-11-06T02:32:15.5Z,1,REGULAR,foul,personal,[],1631223,,,1610612757,27,22,2023-11-06T02:32:22Z,1260000,False,,,0,,D. Roddy personal FOUL (1 PF),"[1631223, 1630219]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Center,,,,,,,204058.0,1.0,0.0,Mays,1630219.0,,,,,,,,,
132,PT02M45.00S,2023-11-06T02:32:36.4Z,1,REGULAR,3pt,Jump Shot,[],1630219,32.013797634691194,28.676470588235293,1610612757,27,22,2023-11-06T02:32:41Z,1280000,False,107.0,248.0,1,left,MISS S. Mays 27' 3PT,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
133,PT02M43.00S,2023-11-06T02:32:38.4Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,27,22,2023-11-06T02:32:41Z,1290000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,132.0,2.0,2.0,0.0
134,PT02M33.00S,2023-11-06T02:32:48.7Z,1,REGULAR,3pt,Jump Shot,[],1631223,93.51182654402102,4.166666666666666,1610612763,27,22,2023-11-06T02:32:54Z,1300000,False,-229.0,8.0,1,right,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
135,PT02M31.00S,2023-11-06T02:32:50.7Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,27,22,2023-11-06T02:32:54Z,1310000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0
136,PT02M21.00S,2023-11-06T02:33:01.6Z,1,REGULAR,3pt,Jump Shot,[],1631101,30.699737187910642,71.81372549019608,1610612757,30,22,2023-11-06T02:33:05Z,1320000,False,-109.0,236.0,1,left,S. Sharpe 26' 3PT  (6 PTS) (T. Camara 1 AST),"[1631101, 1641739]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.01,Made,6.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
138,PT02M02.00S,2023-11-06T02:33:21.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612763,30,22,2023-11-06T02:33:31Z,1340000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Williams 2 FT),"[1629057, 1630533]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,0.0,Williams,1630533.0,,,,,,,,,
140,PT02M02.00S,2023-11-06T02:33:53.8Z,1,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,30,22,2023-11-06T02:33:53Z,1360000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT02M02.00S,2023-11-06T02:33:53.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,30,22,2023-11-06T02:33:53Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,
142,PT02M02.00S,2023-11-06T02:33:54.6Z,1,REGULAR,substitution,out,[],203924,,,1610612763,30,22,2023-11-06T02:34:04Z,1380000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M02.00S,2023-11-06T02:33:54.6Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,30,22,2023-11-06T02:34:04Z,1390000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M02.00S,2023-11-06T02:33:54.6Z,1,REGULAR,substitution,in,[],1631133,,,1610612763,30,22,2023-11-06T02:34:04Z,1400000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M02.00S,2023-11-06T02:33:54.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,30,22,2023-11-06T02:34:04Z,1410000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M02.00S,2023-11-06T02:34:20.0Z,1,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,30,23,2023-11-06T02:34:20Z,1420000,False,,,0,,Z. Williams Free Throw 2 of 2 (1 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT02M02.00S,2023-11-06T02:34:31.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612757,30,23,2023-11-06T02:36:29Z,1430000,False,,,0,,Z. Williams away-from-play personal FOUL (1 PF) (Sharpe 1 FT),"[1630533, 1631101]",1610612763.0,MEM,away-from-play,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
150,PT02M02.00S,2023-11-06T02:36:33.5Z,1,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,30,23,2023-11-06T02:38:32Z,1460000,False,,,0,,MISS S. Sharpe away-from-play Free Throw 1 of 1,[1631101],1610612757.0,POR,away-from-play,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
151,PT02M02.00S,2023-11-06T02:36:33.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,23,2023-11-06T02:38:32Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
152,PT01M48.00S,2023-11-06T02:37:02.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631133,13.61695137976347,1.2254901960784315,1610612757,30,23,2023-11-06T02:37:07Z,1480000,False,244.0,75.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,25.53,Missed,,,,,,,,,,,,,,,,,,
153,PT01M46.00S,2023-11-06T02:37:06.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,23,2023-11-06T02:37:06Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,152.0,,,
155,PT01M41.00S,2023-11-06T02:37:26.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630219,32.40801576872536,67.8921568627451,1610612757,30,23,2023-11-06T02:37:31Z,1510000,False,-89.0,252.0,1,left,MISS S. Mays 26' step back 3PT,[1630219],1610612757.0,POR,step back,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
156,PT01M38.00S,2023-11-06T02:37:29.6Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,30,23,2023-11-06T02:37:31Z,1520000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,155.0,3.0,3.0,0.0
157,PT01M33.00S,2023-11-06T02:37:38.0Z,1,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,30,23,2023-11-06T02:41:07Z,1530000,False,,,0,,Z. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,lost ball,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,,,,,1.0,,,,,,,,
158,PT01M22.00S,2023-11-06T02:37:53.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631133,28.465834428383708,80.88235294117648,1610612757,30,23,2023-11-06T02:37:59Z,1540000,False,-154.0,215.0,1,left,MISS J. Walker 26' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
159,PT01M19.00S,2023-11-06T02:37:56.3Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,30,23,2023-11-06T02:37:56Z,1550000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,158.0,1.0,0.0,1.0
160,PT01M16.00S,2023-11-06T02:37:59.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630219,5.469776609724048,50.245098039215684,1610612757,32,23,2023-11-06T02:38:03Z,1560000,False,-1.0,-1.0,1,left,S. Mays driving DUNK (2 PTS) (J. Walker 1 AST),"[1630219, 1631133]",1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,,
162,PT00M57.60S,2023-11-06T02:38:20.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630219,,,1610612763,32,23,2023-11-06T02:38:31Z,1580000,False,,,0,,S. Mays personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1630219, 1628991]",1610612757.0,POR,,,,Mays,S. Mays,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
164,PT00M57.60S,2023-11-06T02:38:49.4Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,32,24,2023-11-06T02:39:14Z,1600000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
165,PT00M57.60S,2023-11-06T02:38:53.0Z,1,REGULAR,substitution,out,[],1630533,,,1610612763,32,24,2023-11-06T02:38:57Z,1610000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M57.60S,2023-11-06T02:38:53.0Z,1,REGULAR,substitution,in,[],203935,,,1610612763,32,24,2023-11-06T02:38:57Z,1620000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M57.60S,2023-11-06T02:38:49.4Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,32,24,2023-11-06T02:39:14Z,1630000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT00M52.30S,2023-11-06T02:38:54.7Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,32,24,2023-11-06T02:39:14Z,1640000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,167.0,1.0,1.0,0.0
170,PT00M40.60S,2023-11-06T02:39:24.9Z,1,REGULAR,3pt,Jump Shot,[],1631133,14.4053876478318,2.450980392156863,1610612757,32,24,2023-11-06T02:39:28Z,1660000,False,238.0,83.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,25.17,Missed,,,,,,,,,,,,,,,,,,
171,PT00M38.10S,2023-11-06T02:39:27.4Z,1,REGULAR,rebound,defensive,[],1631254,,,1610612763,32,24,2023-11-06T02:39:27Z,1670000,False,,,0,,K. Lofton Jr. REBOUND (Off:0 Def:2),[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,170.0,2.0,2.0,0.0
172,PT00M35.50S,2023-11-06T02:39:30.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,66.3107752956636,25.49019607843137,1610612763,32,27,2023-11-06T02:42:19Z,1680000,False,-123.0,264.0,1,right,L. Kennard 29' 3PT running pullup (3 PTS) (K. Lofton Jr. 2 AST),"[1628379, 1631254]",1610612763.0,MEM,running pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,29.12,Made,3.0,K. Lofton Jr.,1631254.0,2.0,,,,,,,,,,,,,,
174,PT00M14.70S,2023-11-06T02:39:53.4Z,1,REGULAR,3pt,Jump Shot,[],1631133,23.73521681997372,12.009803921568627,1610612757,32,27,2023-11-06T02:39:57Z,1700000,False,190.0,171.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
