actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
167,PT11M22.00S,2024-01-30T03:42:46.8Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,22,28,2024-01-30T03:42:48Z,1670000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,166.0,3.0,3.0,0.0,,,,,,,
168,PT10M58.00S,2024-01-30T03:43:10.7Z,2,REGULAR,turnover,bad pass,[],203924,,,1610612757,22,28,2024-01-30T03:43:14Z,1680000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1628964]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,,,,,,,,,,,,,,Bamba,1628964.0
169,PT10M58.00S,2024-01-30T03:43:10.7Z,2,REGULAR,steal,,[],1628964,,,1610612755,22,28,2024-01-30T03:43:12Z,1690000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M48.00S,2024-01-30T03:43:21.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,6.783837056504599,34.80392156862745,1610612755,22,28,2024-01-30T03:43:28Z,1700000,False,76.0,11.0,1,left,MISS T. Harris 7' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
171,PT10M47.00S,2024-01-30T03:43:22.5Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,22,28,2024-01-30T03:43:28Z,1710000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,170.0,4.0,4.0,0.0,,,,,,,
172,PT10M28.00S,2024-01-30T03:43:41.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,93.11760840998686,54.90196078431373,1610612757,22,28,2024-01-30T03:43:53Z,1720000,False,25.0,12.0,1,right,MISS J. Walker turnaround Hook - blocked,"[1631133, 1628964]",1610612757.0,POR,turnaround,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,Bamba,1628964.0,,,,,
173,PT10M28.00S,2024-01-30T03:43:41.1Z,2,REGULAR,block,,[],1628964,,,1610612757,22,28,2024-01-30T03:43:43Z,1730000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT10M28.00S,2024-01-30T03:43:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,22,28,2024-01-30T03:43:53Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,172.0,,,,,,,,,,
176,PT10M23.00S,2024-01-30T03:44:05.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203924,94.1688567674113,72.05882352941177,1610612757,24,28,2024-01-30T03:44:09Z,1760000,False,110.0,2.0,1,right,J. Grant 11' fadeaway Jump Shot (10 PTS) (A. Simons 2 AST),"[203924, 1629014]",1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,11.03,Made,10.0,,,,,,,,,,,,,A. Simons,1629014.0,2.0,,
177,PT09M55.00S,2024-01-30T03:44:33.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201976,5.338370565045992,50.73529411764706,1610612755,24,30,2024-01-30T03:44:41Z,1770000,False,-4.0,-2.0,1,left,P. Beverley driving DUNK (8 PTS) (M. Bamba 1 AST),"[201976, 1628964]",1610612755.0,PHI,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,0.44,Made,8.0,,,,,,,,,,,,,M. Bamba,1628964.0,1.0,,
180,PT09M40.00S,2024-01-30T03:45:00.2Z,2,REGULAR,3pt,Jump Shot,[],203924,92.72339027595268,94.11764705882352,1610612757,27,30,2024-01-30T03:45:04Z,1790000,False,221.0,16.0,1,right,J. Grant 3PT  (13 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.12,Made,13.0,,,,,,,,,,,,,A. Simons,1629014.0,3.0,,
182,PT09M40.00S,2024-01-30T03:45:02.9Z,2,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612757,27,30,2024-01-30T03:45:15Z,1810000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Grant 1 FT),"[1630231, 203924]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,,101284.0,,1.0,0.0,Grant,203924.0,,,,,,,,,,,
184,PT09M40.00S,2024-01-30T03:45:16.3Z,2,REGULAR,substitution,out,[],201976,,,1610612757,27,30,2024-01-30T03:46:17Z,1830000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M40.00S,2024-01-30T03:45:16.3Z,2,REGULAR,substitution,out,[],1627863,,,1610612757,27,30,2024-01-30T03:46:17Z,1840000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M40.00S,2024-01-30T03:45:16.3Z,2,REGULAR,substitution,in,[],1626162,,,1610612757,27,30,2024-01-30T03:46:17Z,1850000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M40.00S,2024-01-30T03:45:16.3Z,2,REGULAR,substitution,in,[],201587,,,1610612757,27,30,2024-01-30T03:46:17Z,1860000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M40.00S,2024-01-30T03:45:32.6Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,28,30,2024-01-30T03:45:32Z,1870000,False,,,0,,J. Grant Free Throw 1 of 1 (14 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
190,PT09M19.00S,2024-01-30T03:46:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.959921156373195,50.73529411764706,1610612755,28,30,2024-01-30T03:46:37Z,1890000,False,-4.0,69.0,1,left,MISS T. Harris 6' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
191,PT09M18.00S,2024-01-30T03:46:16.9Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,28,30,2024-01-30T03:46:19Z,1900000,False,,,0,,J. Walker REBOUND (Off:0 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,190.0,5.0,5.0,0.0,,,,,,,
192,PT09M14.00S,2024-01-30T03:46:21.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,74.98357424441524,15.931372549019606,1610612757,28,30,2024-01-30T03:46:31Z,1910000,False,-170.0,183.0,1,right,MISS J. Grant 24' running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
193,PT09M09.00S,2024-01-30T03:46:26.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,28,30,2024-01-30T03:46:31Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,192.0,,,,,,,,,,
195,PT09M00.00S,2024-01-30T03:46:46.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,7.966491458607096,62.99019607843137,1610612755,28,30,2024-01-30T03:46:57Z,1940000,False,-65.0,22.0,1,left,MISS K. Martin 6' driving Hook,[1630231],1610612755.0,PHI,driving,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
196,PT08M53.00S,2024-01-30T03:46:52.7Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,28,30,2024-01-30T03:46:52Z,1950000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,195.0,2.0,1.0,1.0,,,,,,,
197,PT08M53.00S,2024-01-30T03:46:52.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,28,32,2024-01-30T03:46:52Z,1960000,False,0.0,0.0,1,left,K. Oubre Jr. tip Layup (6 PTS),[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
198,PT08M37.00S,2024-01-30T03:47:08.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,87.99277266754271,49.50980392156863,1610612757,28,32,2024-01-30T03:47:12Z,1970000,False,-2.0,60.0,1,right,MISS D. Ayton 6' turnaround Shot,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,,,,,,,,,,
199,PT08M36.00S,2024-01-30T03:47:09.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,28,32,2024-01-30T03:48:16Z,1980000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,198.0,3.0,2.0,1.0,,,,,,,
200,PT08M32.00S,2024-01-30T03:47:14.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,6.389618922470433,50.98039215686274,1610612755,28,34,2024-01-30T03:47:43Z,1990000,False,-5.0,8.0,1,left,K. Martin running Layup (2 PTS),[1630231],1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,,,,,,,,,,,,,,,,,
201,PT08M32.00S,2024-01-30T03:47:20.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,34,2024-01-30T03:47:20Z,2000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M32.00S,2024-01-30T03:49:37.7Z,2,REGULAR,substitution,out,[],1629028,,,1610612757,28,34,2024-01-30T03:50:09Z,2010000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M32.00S,2024-01-30T03:49:37.7Z,2,REGULAR,substitution,out,[],1628964,,,1610612757,28,34,2024-01-30T03:50:09Z,2020000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M32.00S,2024-01-30T03:49:37.7Z,2,REGULAR,substitution,in,[],1641871,,,1610612757,28,34,2024-01-30T03:50:09Z,2030000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M32.00S,2024-01-30T03:49:37.7Z,2,REGULAR,substitution,in,[],1630194,,,1610612757,28,34,2024-01-30T03:50:09Z,2040000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M17.00S,2024-01-30T03:50:24.9Z,2,REGULAR,3pt,Jump Shot,[],1641871,94.1688567674113,94.6078431372549,1610612757,31,34,2024-01-30T03:50:29Z,2050000,False,223.0,2.0,1,right,D. Reath 3PT  (3 PTS) (J. Grant 1 AST),"[1641871, 203924]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,22.3,Made,3.0,,,,,,,,,,,,,J. Grant,203924.0,1.0,,
209,PT08M05.00S,2024-01-30T03:50:42.6Z,2,REGULAR,foul,personal,[],1641871,,,1610612755,31,34,2024-01-30T03:50:50Z,2070000,False,,,0,,D. Reath personal FOUL (1 PF),"[1641871, 1626162]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,1629178.0,,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,
211,PT07M54.00S,2024-01-30T03:51:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.389618922470433,45.588235294117645,1610612755,31,36,2024-01-30T03:51:15Z,2090000,False,22.0,8.0,1,left,K. Oubre Jr. driving Layup (8 PTS) (T. Harris 1 AST),"[1626162, 202699]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.34,Made,8.0,,,,,,,,,,,,,T. Harris,202699.0,1.0,,
213,PT07M38.00S,2024-01-30T03:51:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.9862023653088,52.94117647058824,1610612757,33,36,2024-01-30T03:51:29Z,2110000,False,15.0,13.0,1,right,A. Simons driving Layup (2 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,,,,,,,,,,,,,,,,,
214,PT07M20.00S,2024-01-30T03:51:43.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,31.882391590013142,23.03921568627451,1610612755,33,36,2024-01-30T03:51:48Z,2120000,False,135.0,247.0,1,left,MISS K. Oubre Jr. 28' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,28.16,Missed,,,,,,,,,,,,,,,,,,
215,PT07M18.00S,2024-01-30T03:51:45.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,33,36,2024-01-30T03:51:48Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,214.0,,,,,,,,,,
217,PT07M07.00S,2024-01-30T03:52:04.1Z,2,REGULAR,3pt,Jump Shot,[],1629680,70.51576872536137,19.11764705882353,1610612757,33,36,2024-01-30T03:52:09Z,2150000,False,-154.0,225.0,1,right,MISS M. Thybulle 27' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
218,PT07M03.00S,2024-01-30T03:52:08.2Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,33,36,2024-01-30T03:52:08Z,2160000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,217.0,1.0,0.0,1.0,,,,,,,
219,PT06M59.00S,2024-01-30T03:52:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,93.11760840998686,48.03921568627451,1610612757,35,36,2024-01-30T03:52:17Z,2170000,False,-10.0,12.0,1,right,J. Grant driving finger roll Layup (16 PTS) (A. Simons 4 AST),"[203924, 1629014]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.56,Made,16.0,,,,,,,,,,,,,A. Simons,1629014.0,4.0,,
221,PT06M43.00S,2024-01-30T03:52:30.8Z,2,REGULAR,foul,personal,[],1631133,,,1610612755,35,36,2024-01-30T03:52:37Z,2190000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 202699]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,1629178.0,,1.0,0.0,Harris,202699.0,,,,,,,,,,,
223,PT06M43.00S,2024-01-30T03:52:36.7Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,35,36,2024-01-30T03:52:48Z,2210000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M43.00S,2024-01-30T03:52:36.7Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,35,36,2024-01-30T03:52:48Z,2220000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M43.00S,2024-01-30T03:52:36.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612755,35,36,2024-01-30T03:52:48Z,2230000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M43.00S,2024-01-30T03:52:36.7Z,2,REGULAR,substitution,in,[],201976,,,1610612755,35,36,2024-01-30T03:52:48Z,2240000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2024-01-30T03:53:10.6Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612755,35,36,2024-01-30T03:53:20Z,2250000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Harris 2 FT),"[1641871, 202699]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,1628951.0,,2.0,0.0,Harris,202699.0,,,,,,,,,,,
229,PT06M34.00S,2024-01-30T03:53:40.5Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,35,37,2024-01-30T03:53:40Z,2270000,False,,,0,,T. Harris Free Throw 1 of 2 (3 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2024-01-30T03:53:59.1Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,35,38,2024-01-30T03:53:59Z,2280000,False,,,0,,T. Harris Free Throw 2 of 2 (4 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
231,PT06M19.00S,2024-01-30T03:54:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.23061760840999,38.970588235294116,1610612757,35,38,2024-01-30T03:54:19Z,2290000,False,-55.0,256.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
232,PT06M19.00S,2024-01-30T03:54:14.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,35,38,2024-01-30T03:54:19Z,2300000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,231.0,,,,,,,,,,
234,PT06M19.00S,2024-01-30T03:54:18.8Z,2,REGULAR,substitution,out,[],202699,,,1610612755,35,38,2024-01-30T03:54:24Z,2320000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M19.00S,2024-01-30T03:54:18.8Z,2,REGULAR,substitution,in,[],202694,,,1610612755,35,38,2024-01-30T03:54:24Z,2330000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M01.00S,2024-01-30T03:54:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.601182654402102,50.49019607843137,1610612755,35,40,2024-01-30T03:54:55Z,2340000,False,-2.0,0.0,1,left,K. Oubre Jr. reverse Layup (10 PTS),[1626162],1610612755.0,PHI,reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.25,Made,10.0,,,,,,,,,,,,,,,,,
237,PT05M45.00S,2024-01-30T03:55:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.77463863337714,55.14705882352941,1610612757,35,40,2024-01-30T03:55:09Z,2350000,False,26.0,6.0,1,right,MISS J. Walker driving Layup - blocked,"[1631133, 1630194]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,Reed,1630194.0,,,,,
238,PT05M45.00S,2024-01-30T03:55:05.1Z,2,REGULAR,block,,[],1630194,,,1610612757,35,40,2024-01-30T03:55:06Z,2360000,False,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT05M43.00S,2024-01-30T03:55:07.1Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,35,40,2024-01-30T03:55:09Z,2370000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,237.0,1.0,0.0,1.0,,,,,,,
240,PT05M42.00S,2024-01-30T03:55:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,93.38042049934296,48.03921568627451,1610612757,37,40,2024-01-30T03:55:14Z,2380000,False,-10.0,10.0,1,right,D. Reath putback Layup (5 PTS),[1641871],1610612757.0,POR,putback,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,1.38,Made,5.0,,,,,,,,,,,,,,,,,
241,PT05M31.00S,2024-01-30T03:55:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,8.492115637319317,46.568627450980394,1610612755,37,42,2024-01-30T03:55:26Z,2390000,False,17.0,27.0,1,left,P. Reed Layup (5 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,3.23,Made,5.0,,,,,,,,,,,,,,,,,
242,PT05M31.00S,2024-01-30T03:55:23.9Z,2,REGULAR,foul,personal,['1freethrow'],203924,,,1610612755,37,42,2024-01-30T03:55:31Z,2400000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Reed 1 FT),"[203924, 1630194]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1629178.0,,2.0,0.0,Reed,1630194.0,,,,,,,,,,,
244,PT05M31.00S,2024-01-30T03:56:01.3Z,2,REGULAR,violation,lane,[],203924,,,1610612755,37,42,2024-01-30T03:56:14Z,2420000,False,,,0,,J. Grant lane VIOLATION,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M31.00S,2024-01-30T03:56:01.3Z,2,REGULAR,freethrow,1 of 1,[],1630194,,,1610612755,37,42,2024-01-30T03:56:16Z,2430000,False,,,0,,MISS P. Reed Free Throw 1 of 1,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2024-01-30T03:56:04.3Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,37,42,2024-01-30T03:56:16Z,2440000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,245.0,2.0,1.0,1.0,,,,,,,
247,PT05M14.00S,2024-01-30T03:56:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.11760840998686,46.32352941176471,1610612757,39,42,2024-01-30T03:56:33Z,2450000,False,-18.0,12.0,1,right,M. Brogdon driving Layup (8 PTS),[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.21,Made,8.0,,,,,,,,,,,,,,,,,
248,PT05M01.00S,2024-01-30T03:56:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.835085413929041,48.03921568627451,1610612755,39,42,2024-01-30T03:56:57Z,2460000,False,10.0,21.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
249,PT04M59.00S,2024-01-30T03:56:43.4Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,39,42,2024-01-30T03:56:44Z,2470000,False,,,0,,P. Reed REBOUND (Off:2 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,248.0,4.0,2.0,2.0,,,,,,,
250,PT04M59.00S,2024-01-30T03:56:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,39,44,2024-01-30T03:56:43Z,2480000,False,0.0,0.0,1,left,P. Reed tip Layup (7 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
251,PT04M49.00S,2024-01-30T03:56:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,90.62089356110381,40.19607843137255,1610612757,41,44,2024-01-30T03:57:07Z,2490000,False,-49.0,36.0,1,right,M. Brogdon 6' pullup bank Jump Shot (10 PTS),[1627763],1610612757.0,POR,pullup bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,10.0,,,,,,,,,,,,,,,,,
252,PT04M49.00S,2024-01-30T03:56:57.8Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612757,41,44,2024-01-30T03:57:08Z,2500000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1630194, 1627763]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,1628951.0,,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,
254,PT04M49.00S,2024-01-30T03:57:04.0Z,2,REGULAR,substitution,out,[],1641871,,,1610612757,41,44,2024-01-30T03:58:00Z,2520000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M49.00S,2024-01-30T03:57:04.0Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,41,44,2024-01-30T03:58:00Z,2530000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
