actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M26.00S,2023-11-04T02:24:37.1Z,1,REGULAR,3pt,Jump Shot,[],1630219,25.04927726675427,88.23529411764706,1610612757,21,20,2023-11-04T02:25:23Z,860000,False,-191.0,183.0,1,left,S. Mays 26' 3PT  (3 PTS) (M. Brogdon 4 AST),"[1630219, 1627763]",1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,3.0,,,,,,,M. Brogdon,1627763.0,4.0,,,,
89,PT04M26.00S,2023-11-04T02:25:21.3Z,1,REGULAR,foul,technical,['1freethrow'],1630533,,,1610612763,21,20,2023-11-04T02:30:34Z,880000,False,,,0,,Z. Williams flopping technical FOUL (1 Tech),[1630533],1610612763.0,MEM,flopping,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,,,,0.0,1.0,,
90,PT04M26.00S,2023-11-04T02:25:34.5Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612763,22,20,2023-11-04T02:25:34Z,890000,False,,,0,,M. Brogdon technical Free Throw 1 of 1 (5 PTS),[1627763],1610612757.0,POR,technical,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
92,PT04M05.00S,2023-11-04T02:26:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628379,73.80091984231275,16.666666666666664,1610612763,22,20,2023-11-04T02:26:34Z,910000,False,-167.0,194.0,1,right,MISS L. Kennard 25' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2023-11-04T02:26:32.2Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,22,20,2023-11-04T02:26:34Z,920000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT03M58.00S,2023-11-04T02:26:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612757,22,20,2023-11-04T02:26:51Z,930000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1630533, 1627763]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,1.0,1.0,Brogdon,1627763.0
96,PT03M58.00S,2023-11-04T02:26:58.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627763,,,1610612757,23,20,2023-11-04T02:27:13Z,950000,False,,,0,,M. Brogdon Free Throw 1 of 2 (6 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
97,PT03M58.00S,2023-11-04T02:26:58.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627763,,,1610612757,23,20,2023-11-04T02:27:13Z,960000,False,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT03M56.00S,2023-11-04T02:27:00.9Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,23,20,2023-11-04T02:27:13Z,970000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT03M40.00S,2023-11-04T02:27:17.7Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612763,23,20,2023-11-04T02:40:01Z,985000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1629057]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Williams III,1629057.0,,,,,,,,
169,PT03M40.00S,2023-11-04T02:27:17.7Z,1,REGULAR,steal,,[],1629057,,,1610612757,23,20,2023-11-04T02:40:01Z,992500,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
101,PT03M32.00S,2023-11-04T02:27:36.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,32.933639947437584,38.970588235294116,1610612757,26,20,2023-11-04T02:40:01Z,1000000,False,55.0,257.0,1,left,M. Brogdon 26' 3PT  (9 PTS) (J. Grant 1 AST),"[1627763, 203924]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,9.0,,,,,,,J. Grant,203924.0,1.0,,,,
103,PT03M19.00S,2023-11-04T02:27:48.7Z,1,REGULAR,3pt,Jump Shot,[],203935,69.07030223390277,20.588235294117645,1610612763,26,20,2023-11-04T02:27:55Z,1020000,False,-147.0,238.0,1,right,MISS M. Smart 28' pullup 3PT,[203935],1610612763.0,MEM,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
104,PT03M17.00S,2023-11-04T02:27:50.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,26,20,2023-11-04T02:27:55Z,1030000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT03M12.00S,2023-11-04T02:27:56.1Z,1,REGULAR,3pt,Jump Shot,[],1630219,34.247700394218136,49.754901960784316,1610612757,26,20,2023-11-04T02:28:15Z,1040000,False,1.0,269.0,1,left,MISS S. Mays 26' 3PT,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
107,PT03M10.00S,2023-11-04T02:27:58.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,26,20,2023-11-04T02:28:20Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,106.0,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2023-11-04T02:28:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,26,20,2023-11-04T02:28:21Z,1070000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,out,[],1629028,,,1610612763,26,20,2023-11-04T02:30:57Z,1080000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,out,[],203924,,,1610612763,26,20,2023-11-04T02:30:57Z,1090000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,out,[],1627763,,,1610612763,26,20,2023-11-04T02:30:57Z,1100000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,26,20,2023-11-04T02:30:57Z,1110000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,in,[],1641739,,,1610612763,26,20,2023-11-04T02:30:57Z,1120000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,in,[],1631133,,,1610612763,26,20,2023-11-04T02:30:57Z,1130000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,in,[],1631101,,,1610612763,26,20,2023-11-04T02:30:57Z,1140000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M10.00S,2023-11-04T02:30:27.3Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,26,20,2023-11-04T02:30:57Z,1150000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M57.00S,2023-11-04T02:31:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612763,26,20,2023-11-04T02:31:38Z,1160000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Williams 2 FT),"[1631133, 1630533]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Williams,1630533.0
120,PT02M57.00S,2023-11-04T02:31:56.0Z,1,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,26,21,2023-11-04T02:31:56Z,1180000,False,,,0,,Z. Williams Free Throw 1 of 2 (6 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
121,PT02M57.00S,2023-11-04T02:32:12.6Z,1,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,26,22,2023-11-04T02:32:12Z,1190000,False,,,0,,Z. Williams Free Throw 2 of 2 (7 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
122,PT02M36.00S,2023-11-04T02:32:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,11.383048620236531,46.81372549019608,1610612757,26,22,2023-11-04T02:32:41Z,1200000,False,16.0,55.0,1,left,MISS S. Sharpe driving floating bank Shot,[1631101],1610612757.0,POR,driving floating bank,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
123,PT02M35.00S,2023-11-04T02:32:37.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,26,22,2023-11-04T02:43:27Z,1210000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,,,
124,PT02M31.00S,2023-11-04T02:32:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,6.521024967148489,47.794117647058826,1610612757,26,22,2023-11-04T02:32:45Z,1220000,False,11.0,9.0,1,left,MISS J. Walker driving Layup,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2023-11-04T02:32:42.5Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,26,22,2023-11-04T02:32:42Z,1230000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT02M28.00S,2023-11-04T02:32:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,6.750985545335084,44.11764705882353,1610612757,26,22,2023-11-04T02:35:42Z,1245000,False,29.0,11.0,1,left,MISS J. Walker putback Layup - blocked,"[1631133, 1629723]",1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,Konchar,1629723.0,,,,,,,,,,,
156,PT02M28.00S,2023-11-04T02:32:47.3Z,1,REGULAR,block,,[],1629723,,,1610612757,26,22,2023-11-04T02:35:42Z,1252500,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT02M28.00S,2023-11-04T02:32:47.3Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,26,22,2023-11-04T02:35:42Z,1256250,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M21.00S,2023-11-04T02:32:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.77463863337714,47.30392156862745,1610612763,26,22,2023-11-04T02:35:18Z,1260000,False,-13.0,6.0,1,right,MISS Z. Williams driving Layup - blocked,"[1630533, 1629057]",1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,Williams III,1629057.0,,,,,,,,,,,
129,PT02M21.00S,2023-11-04T02:32:53.1Z,1,REGULAR,block,,[],1629057,,,1610612763,26,22,2023-11-04T02:32:55Z,1270000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT02M21.00S,2023-11-04T02:32:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,22,2023-11-04T02:32:59Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,128.0,,,,,,,,,,,,,,,,,
132,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,out,[],1630214,,,1610612763,26,22,2023-11-04T02:33:07Z,1300000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,out,[],1630533,,,1610612763,26,22,2023-11-04T02:33:07Z,1310000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,out,[],203935,,,1610612763,26,22,2023-11-04T02:33:07Z,1320000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,26,22,2023-11-04T02:33:07Z,1330000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,in,[],1631367,,,1610612763,26,22,2023-11-04T02:33:07Z,1340000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M21.00S,2023-11-04T02:32:57.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,26,22,2023-11-04T02:33:07Z,1350000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2023-11-04T02:33:27.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,75.1149802890933,83.82352941176471,1610612763,26,22,2023-11-04T02:35:18Z,1360000,False,169.0,181.0,1,right,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
139,PT02M05.00S,2023-11-04T02:33:30.1Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,26,22,2023-11-04T02:33:32Z,1370000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT01M52.00S,2023-11-04T02:33:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.732588699080158,49.26470588235294,1610612757,28,22,2023-11-04T02:33:48Z,1380000,False,4.0,1.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (S. Sharpe 1 AST),"[1629057, 1631101]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,2.0,,,,,,,S. Sharpe,1631101.0,1.0,,,,
142,PT01M35.00S,2023-11-04T02:33:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,69.33311432325887,72.05882352941177,1610612763,28,25,2023-11-04T02:34:03Z,1400000,False,110.0,236.0,1,right,J. Jackson Jr. 26' 3PT  (5 PTS) (J. Gilyard 1 AST),"[1628991, 1631367]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.03,Made,,,,,5.0,,,,,,,J. Gilyard,1631367.0,1.0,,,,
144,PT01M20.00S,2023-11-04T02:34:15.1Z,1,REGULAR,3pt,Jump Shot,[],1631101,29.122864651773984,69.6078431372549,1610612757,28,25,2023-11-04T02:34:18Z,1420000,False,-98.0,221.0,1,left,MISS S. Sharpe 24' pullup 3PT - blocked,"[1631101, 1630217]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.2,Missed,,,,,,Bane,1630217.0,,,,,,,,,,,
145,PT01M20.00S,2023-11-04T02:34:15.1Z,1,REGULAR,block,,[],1630217,,,1610612757,28,25,2023-11-04T02:34:17Z,1430000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
146,PT01M18.00S,2023-11-04T02:34:17.1Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,28,25,2023-11-04T02:34:18Z,1440000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M10.00S,2023-11-04T02:34:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,66.5735873850197,33.57843137254902,1610612763,28,25,2023-11-04T02:34:30Z,1450000,False,-82.0,262.0,1,right,MISS D. Bane 27' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
148,PT01M06.00S,2023-11-04T02:34:29.3Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,28,25,2023-11-04T02:34:30Z,1460000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,
149,PT01M04.00S,2023-11-04T02:34:41.3Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612757,28,25,2023-11-04T02:34:52Z,1470000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1630217, 1631101]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Sharpe,1631101.0
151,PT01M04.00S,2023-11-04T02:35:05.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631101,,,1610612757,28,25,2023-11-04T02:35:05Z,1490000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT01M04.00S,2023-11-04T02:35:05.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,28,25,2023-11-04T02:35:05Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,
153,PT01M04.00S,2023-11-04T02:35:20.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631101,,,1610612757,29,25,2023-11-04T02:35:20Z,1510000,False,,,0,,S. Sharpe Free Throw 2 of 2 (3 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
154,PT00M45.40S,2023-11-04T02:35:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,90.48948751642575,60.5392156862745,1610612763,29,25,2023-11-04T02:35:45Z,1520000,False,53.0,37.0,1,right,MISS J. Konchar 6' driving Layup - blocked,"[1629723, 1631133]",1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,Walker,1631133.0,,,,,,,,,,,
158,PT00M45.40S,2023-11-04T02:35:40.8Z,1,REGULAR,block,,[],1631133,,,1610612763,29,25,2023-11-04T02:35:42Z,1530000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M44.60S,2023-11-04T02:35:41.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,29,25,2023-11-04T02:35:45Z,1540000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,154.0,,,,,,,,,,,,,,,,,
161,PT00M34.20S,2023-11-04T02:36:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,6.258212877792378,53.18627450980392,1610612757,31,25,2023-11-04T02:36:08Z,1560000,False,-16.0,6.0,1,left,S. Mays driving Layup (5 PTS),[1630219],1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,5.0,,,,,,,,,,,,,
163,PT00M15.90S,2023-11-04T02:36:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612763,31,25,2023-11-04T02:36:47Z,1580000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1631133, 1628991]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Jackson Jr.,1628991.0
166,PT00M15.90S,2023-11-04T02:37:00.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612763,31,25,2023-11-04T02:37:00Z,1610000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M15.90S,2023-11-04T02:40:04.1Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,31,25,2023-11-04T02:40:04Z,1630000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
171,PT00M15.90S,2023-11-04T02:40:04.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,31,25,2023-11-04T02:40:04Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M15.90S,2023-11-04T02:40:06.1Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,31,25,2023-11-04T02:40:11Z,1650000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M15.90S,2023-11-04T02:40:06.1Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,31,25,2023-11-04T02:40:11Z,1660000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M15.90S,2023-11-04T02:40:06.1Z,1,REGULAR,substitution,out,[],1631367,,,1610612763,31,25,2023-11-04T02:42:01Z,1665000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M15.90S,2023-11-04T02:40:06.1Z,1,REGULAR,substitution,in,[],203935,,,1610612763,31,25,2023-11-04T02:42:01Z,1667500,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M15.90S,2023-11-04T02:40:22.0Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,31,26,2023-11-04T02:40:22Z,1670000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
175,PT00M02.20S,2023-11-04T02:40:41.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612757,31,26,2023-11-04T02:40:50Z,1680000,False,,,0,,D. Roddy personal FOUL (2 PF) (Mays 2 FT),"[1631223, 1630219]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Mays,1630219.0
177,PT00M02.20S,2023-11-04T02:41:05.9Z,1,REGULAR,freethrow,1 of 2,[],1630219,,,1610612757,32,26,2023-11-04T02:41:05Z,1700000,False,,,0,,S. Mays Free Throw 1 of 2 (6 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
178,PT00M02.20S,2023-11-04T02:41:27.9Z,1,REGULAR,freethrow,2 of 2,[],1630219,,,1610612757,33,26,2023-11-04T02:41:27Z,1710000,False,,,0,,S. Mays Free Throw 2 of 2 (7 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
