actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT05M21.00S,2024-02-28T03:26:03.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.87976346911958,43.38235294117647,1610612748,19,7,2024-02-28T03:26:06Z,880000,False,33.0,78.0,1,left,MISS T. Rozier 8' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.47,Missed,,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2024-02-28T03:26:05.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,19,7,2024-02-28T03:26:06Z,890000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,89.0,4.0,4.0,0.0,,,,
91,PT05M12.00S,2024-02-28T03:26:11.1Z,1,REGULAR,3pt,Jump Shot,[],1631200,93.24901445466492,95.58823529411765,1610612757,19,7,2024-02-28T03:26:17Z,900000,False,228.0,11.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
92,PT05M10.00S,2024-02-28T03:26:14.1Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,19,7,2024-02-28T03:26:14Z,910000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,91.0,1.0,0.0,1.0,,,,
93,PT05M08.00S,2024-02-28T03:26:17.3Z,1,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612757,19,7,2024-02-28T03:26:26Z,920000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Thybulle 2 FT),"[1631170, 1629680]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627964.0,1.0,0.0,Thybulle,1629680.0,,,,,,,,,
95,PT05M08.00S,2024-02-28T03:26:40.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629680,,,1610612757,19,7,2024-02-28T03:26:40Z,940000,False,,,0,,MISS M. Thybulle Free Throw 1 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2024-02-28T03:26:40.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,19,7,2024-02-28T03:26:40Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,
97,PT05M08.00S,2024-02-28T03:26:41.5Z,1,REGULAR,substitution,out,[],1631107,,,1610612757,19,7,2024-02-28T03:26:46Z,960000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M08.00S,2024-02-28T03:26:41.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612757,19,7,2024-02-28T03:26:46Z,970000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M08.00S,2024-02-28T03:27:03.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629680,,,1610612757,20,7,2024-02-28T03:27:03Z,980000,False,,,0,,M. Thybulle Free Throw 2 of 2 (1 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
100,PT04M59.00S,2024-02-28T03:27:13.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.98488830486202,32.84313725490196,1610612748,20,7,2024-02-28T03:27:18Z,990000,False,86.0,267.0,1,left,MISS D. Robinson 28' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,28.04,Missed,,,,,,,,,,,,,,,,,,
101,PT04M55.00S,2024-02-28T03:27:17.4Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,20,7,2024-02-28T03:27:18Z,1000000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,100.0,2.0,1.0,1.0,,,,
102,PT04M45.00S,2024-02-28T03:27:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,90.09526938239159,43.872549019607845,1610612757,20,7,2024-02-28T03:27:32Z,1010000,False,-31.0,41.0,1,right,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
103,PT04M43.00S,2024-02-28T03:27:29.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,7,2024-02-28T03:27:32Z,1020000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,102.0,4.0,3.0,1.0,,,,
104,PT04M29.00S,2024-02-28T03:27:46.5Z,1,REGULAR,foul,offensive,[],1628997,,,1610612748,20,7,2024-02-28T03:27:55Z,1030000,False,,,0,,C. Martin offensive FOUL (1 PF),"[1628997, 1641739]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,1.0,0.0,Camara,1641739.0,,,,,,,,,
106,PT04M29.00S,2024-02-28T03:27:46.5Z,1,REGULAR,turnover,offensive foul,[],1628997,,,1610612748,20,7,2024-02-28T03:27:46Z,1050000,False,,,0,,C. Martin offensive foul TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,,,,,1.0,,,,,,,,
107,PT04M29.00S,2024-02-28T03:27:53.2Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,20,7,2024-02-28T03:27:59Z,1060000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M29.00S,2024-02-28T03:27:53.2Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,20,7,2024-02-28T03:27:59Z,1070000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M29.00S,2024-02-28T03:28:06.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612757,20,7,2024-02-28T03:28:11Z,1080000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M29.00S,2024-02-28T03:28:06.2Z,1,REGULAR,substitution,in,[],1626153,,,1610612757,20,7,2024-02-28T03:28:11Z,1090000,False,,,0,,SUB in: D. Wright,[1626153],1610612748.0,MIA,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M14.00S,2024-02-28T03:28:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,92.19776609724047,46.568627450980394,1610612757,20,7,2024-02-28T03:28:41Z,1100000,False,-17.0,21.0,1,right,MISS J. Walker cutting Layup,[1631133],1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
112,PT04M10.00S,2024-02-28T03:28:40.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,20,7,2024-02-28T03:28:41Z,1110000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,111.0,5.0,4.0,1.0,,,,
113,PT04M10.00S,2024-02-28T03:28:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,94.40999984741211,50.0,1610612757,20,7,2024-02-28T03:28:39Z,1120000,False,0.0,0.0,1,right,MISS D. Ayton tip Layup,[1629028],1610612757.0,POR,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
114,PT04M09.00S,2024-02-28T03:28:40.7Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,20,7,2024-02-28T03:28:40Z,1130000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,
115,PT04M06.00S,2024-02-28T03:28:44.3Z,1,REGULAR,turnover,bad pass,[],1628997,,,1610612748,20,7,2024-02-28T03:28:48Z,1140000,False,,,0,,C. Martin bad pass TURNOVER (2 TO),"[1628997, 1629028]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Ayton,1629028.0
116,PT04M06.00S,2024-02-28T03:28:44.3Z,1,REGULAR,steal,,[],1629028,,,1610612757,20,7,2024-02-28T03:28:46Z,1150000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
117,PT03M56.00S,2024-02-28T03:28:54.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,77.34888304862024,31.61764705882353,1610612757,22,7,2024-02-28T03:28:58Z,1160000,False,-92.0,160.0,1,right,A. Simons 18' step back Jump Shot (5 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,18.49,Made,5.0,,,,,,,,,,,,,,,,,
118,PT03M42.00S,2024-02-28T03:29:08.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.196452036793694,41.66666666666667,1610612748,22,10,2024-02-28T03:29:13Z,1170000,False,42.0,260.0,1,left,D. Robinson 26' 3PT pullup (3 PTS) (C. Martin 1 AST),"[1629130, 1628997]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.28,Made,3.0,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,
120,PT03M31.00S,2024-02-28T03:29:19.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,59.8718791064389,42.64705882352941,1610612757,25,10,2024-02-28T03:29:24Z,1190000,False,-37.0,325.0,1,right,A. Simons 32' 3PT  (8 PTS) (M. Thybulle 1 AST),"[1629014, 1629680]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,32.68,Made,8.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
122,PT03M14.00S,2024-02-28T03:29:39.2Z,1,REGULAR,foul,personal,[],1629680,,,1610612748,25,10,2024-02-28T03:29:58Z,1210000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1628389]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,1627964.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
124,PT03M14.00S,2024-02-28T03:29:48.0Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,25,10,2024-02-28T03:29:51Z,1230000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2024-02-28T03:29:48.0Z,1,REGULAR,substitution,in,[],201567,,,1610612748,25,10,2024-02-28T03:29:51Z,1240000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M09.00S,2024-02-28T03:30:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,27.808804204993432,78.18627450980392,1610612748,25,13,2024-02-28T03:30:11Z,1250000,False,-141.0,209.0,1,left,D. Robinson 25' 3PT  (6 PTS) (K. Love 1 AST),"[1629130, 201567]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.2,Made,6.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
128,PT02M58.00S,2024-02-28T03:30:20.4Z,1,REGULAR,foul,offensive,[],1629028,,,1610612757,25,13,2024-02-28T03:30:32Z,1270000,False,,,0,,D. Ayton charge offensive FOUL (1 PF),"[1629028, 201567]",1610612757.0,POR,charge,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,1.0,1.0,Love,201567.0,,,,,,,,,
130,PT02M58.00S,2024-02-28T03:30:20.4Z,1,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,25,13,2024-02-28T03:30:20Z,1290000,False,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,1.0,,,,,,,,
131,PT02M58.00S,2024-02-28T03:30:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,13,2024-02-28T03:30:34Z,1300000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,out,[],1629014,,,1610612748,25,13,2024-02-28T03:33:24Z,1310000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612748,25,13,2024-02-28T03:33:24Z,1320000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,out,[],1631200,,,1610612748,25,13,2024-02-28T03:33:24Z,1330000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,in,[],1630625,,,1610612748,25,13,2024-02-28T03:33:24Z,1340000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,in,[],1641871,,,1610612748,25,13,2024-02-28T03:33:24Z,1350000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M58.00S,2024-02-28T03:33:03.8Z,1,REGULAR,substitution,in,[],203924,,,1610612748,25,13,2024-02-28T03:33:24Z,1360000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M40.00S,2024-02-28T03:33:53.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,18.74178712220762,30.637254901960787,1610612748,25,13,2024-02-28T03:34:00Z,1370000,False,97.0,124.0,1,left,MISS C. Martin 15' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,15.71,Missed,,,,,,,,,,,,,,,,,,
139,PT02M36.00S,2024-02-28T03:33:57.4Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,25,13,2024-02-28T03:34:00Z,1380000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,
140,PT02M15.00S,2024-02-28T03:34:18.1Z,1,REGULAR,3pt,Jump Shot,[],203924,92.59198423127464,1.9607843137254901,1610612757,28,13,2024-02-28T03:34:24Z,1390000,False,-240.0,17.0,1,right,J. Grant 24' 3PT  (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,24.08,Made,11.0,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2024-02-28T03:34:29.3Z,1,REGULAR,3pt,Jump Shot,[],201567,28.86005256241787,76.47058823529412,1610612748,28,13,2024-02-28T03:34:36Z,1400000,False,-132.0,219.0,1,left,MISS K. Love 25' 3PT - blocked,"[201567, 1629680]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,Thybulle,1629680.0,,
142,PT02M04.00S,2024-02-28T03:34:29.3Z,1,REGULAR,block,,[],1629680,,,1610612748,28,13,2024-02-28T03:34:33Z,1410000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
143,PT02M00.00S,2024-02-28T03:34:33.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,28,13,2024-02-28T03:34:36Z,1420000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,141.0,3.0,3.0,0.0,,,,
144,PT01M48.00S,2024-02-28T03:34:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630625,91.67214191852825,4.6568627450980395,1610612757,28,13,2024-02-28T03:34:50Z,1430000,False,-227.0,26.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
145,PT01M46.00S,2024-02-28T03:34:47.1Z,1,REGULAR,rebound,offensive,[],1641871,,,1610612757,28,13,2024-02-28T03:34:50Z,1440000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,144.0,1.0,0.0,1.0,,,,
146,PT01M40.00S,2024-02-28T03:34:53.9Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,28,13,2024-02-28T03:35:04Z,1450000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (2 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,2.0,,,,,,,,
166,PT01M39.00S,2024-02-28T03:35:13.1Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,28,13,2024-02-28T03:39:28Z,1470000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT01M39.00S,2024-02-28T03:35:13.1Z,1,REGULAR,substitution,in,[],202710,,,1610612748,28,13,2024-02-28T03:39:28Z,1480000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M14.00S,2024-02-28T03:35:32.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626153,13.61695137976347,57.59803921568627,1610612748,28,13,2024-02-28T03:35:38Z,1490000,False,-38.0,75.0,1,left,MISS D. Wright 8' driving Layup,[1626153],1610612748.0,MIA,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,8.45,Missed,,,,,,,,,,,,,,,,,,
151,PT01M12.00S,2024-02-28T03:35:34.4Z,1,REGULAR,rebound,offensive,[],201567,,,1610612748,28,13,2024-02-28T03:35:38Z,1500000,False,,,0,,K. Love REBOUND (Off:1 Def:0),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,150.0,1.0,0.0,1.0,,,,
152,PT01M03.00S,2024-02-28T03:35:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,12.828515111695138,59.068627450980394,1610612748,28,13,2024-02-28T03:35:49Z,1510000,False,-45.0,68.0,1,left,MISS C. Martin 8' driving finger roll Layup,[1628997],1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,8.18,Missed,,,,,,,,,,,,,,,,,,
153,PT01M00.00S,2024-02-28T03:35:47.1Z,1,REGULAR,rebound,defensive,[],1641871,,,1610612757,28,13,2024-02-28T03:35:49Z,1520000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,152.0,2.0,1.0,1.0,,,,
154,PT00M54.70S,2024-02-28T03:35:54.7Z,1,REGULAR,turnover,traveling,[],1641871,,,1610612757,28,13,2024-02-28T03:36:03Z,1530000,False,,,0,,D. Reath traveling TURNOVER (1 TO),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,1.0,,,,,,,,
155,PT00M39.40S,2024-02-28T03:36:23.2Z,1,REGULAR,foul,personal,[],1641871,,,1610612748,28,13,2024-02-28T03:36:32Z,1540000,False,,,0,,D. Reath personal FOUL (1 PF),"[1641871, 202710]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right Center,,,,,,,203593.0,1.0,0.0,Butler,202710.0,,,,,,,,,
157,PT00M26.10S,2024-02-28T03:37:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626153,13.61695137976347,49.01960784313725,1610612748,28,13,2024-02-28T03:37:08Z,1560000,False,5.0,75.0,1,left,MISS D. Wright 7' driving Layup,[1626153],1610612748.0,MIA,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
158,PT00M24.30S,2024-02-28T03:37:03.6Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,28,13,2024-02-28T03:46:37Z,1570000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,
159,PT00M22.70S,2024-02-28T03:37:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,8.623521681997373,50.73529411764706,1610612748,28,13,2024-02-28T03:37:11Z,1580000,False,-4.0,29.0,1,left,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
160,PT00M20.10S,2024-02-28T03:37:07.9Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612748,28,13,2024-02-28T03:37:07Z,1590000,False,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612748.0,MIA,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,159.0,1.0,0.0,1.0,,,,
161,PT00M07.80S,2024-02-28T03:37:20.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201567,6.389618922470433,44.11764705882353,1610612748,28,15,2024-02-28T03:37:32Z,1600000,False,29.0,8.0,1,left,K. Love reverse Layup (2 PTS) (J. Butler 3 AST),"[201567, 202710]",1610612748.0,MIA,reverse,,,Love,K. Love,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,
163,PT00M00.00S,2024-02-28T03:37:32.8Z,1,REGULAR,3pt,Jump Shot,[],1641871,66.96780551905388,35.049019607843135,1610612757,28,15,2024-02-28T03:37:44Z,1620000,False,-75.0,258.0,1,right,MISS D. Reath 26' bank 3PT,[1641871],1610612757.0,POR,bank,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2024-02-28T03:37:32.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,28,15,2024-02-28T03:37:44Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,163.0,,,,,,,
165,PT00M00.00S,2024-02-28T03:37:39.2Z,1,REGULAR,period,end,[],0,,,1610612757,28,15,2024-02-28T03:37:39Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-02-28T03:40:18.5Z,2,REGULAR,period,start,[],0,,,1610612748,28,15,2024-02-28T03:40:18Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M43.00S,2024-02-28T03:40:34.9Z,2,REGULAR,3pt,Jump Shot,[],201567,31.61957950065703,33.82352941176471,1610612748,28,18,2024-02-28T03:40:39Z,1660000,False,81.0,245.0,1,left,K. Love 25' 3PT  (5 PTS) (D. Wright 1 AST),"[201567, 1626153]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,25.77,Made,5.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,
171,PT11M23.00S,2024-02-28T03:40:53.8Z,2,REGULAR,3pt,Jump Shot,[],1641871,90.3580814717477,93.87254901960785,1610612757,28,18,2024-02-28T03:40:58Z,1680000,False,219.0,38.0,1,right,MISS D. Reath 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,22.27,Missed,,,,,,,,,,,,,,,,,,
172,PT11M20.00S,2024-02-28T03:40:56.8Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,28,18,2024-02-28T03:40:58Z,1690000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,
173,PT11M18.00S,2024-02-28T03:40:59.2Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612748,28,18,2024-02-28T03:41:05Z,1700000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 203924]",1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Grant,203924.0
