actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
83,PT05M36.00S,2023-12-17T01:22:50.7Z,1,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,10,12,2023-12-17T01:22:50Z,810000,False,,,0,,A. Edwards offensive foul TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,202058.0,,,,,,,,,,,,,,,2.0,,,,
84,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612754,10,12,2023-12-17T01:23:20Z,820000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,out,[],1630162,,,1610612754,10,12,2023-12-17T01:23:20Z,830000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,10,12,2023-12-17T01:23:20Z,840000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,out,[],204456,,,1610612754,10,12,2023-12-17T01:23:20Z,850000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,in,[],203937,,,1610612754,10,12,2023-12-17T01:23:20Z,860000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,in,[],1629638,,,1610612754,10,12,2023-12-17T01:23:20Z,870000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,10,12,2023-12-17T01:23:20Z,880000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M36.00S,2023-12-17T01:22:58.7Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,10,12,2023-12-17T01:23:20Z,890000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2023-12-17T01:23:54.6Z,1,REGULAR,turnover,offensive goaltending,[],1630543,,,1610612754,10,12,2023-12-17T01:26:48Z,920000,False,,,0,,I. Jackson offensive goaltending TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,1.0,,,,
97,PT04M58.00S,2023-12-17T01:24:21.2Z,1,REGULAR,foul,personal,[],1630543,,,1610612750,10,12,2023-12-17T01:24:31Z,950000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 201144]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Right,1629178.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
99,PT04M58.00S,2023-12-17T01:24:29.4Z,1,REGULAR,substitution,out,[],203497,,,1610612750,10,12,2023-12-17T01:24:40Z,970000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2023-12-17T01:24:29.4Z,1,REGULAR,substitution,out,[],1627741,,,1610612750,10,12,2023-12-17T01:24:40Z,980000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M58.00S,2023-12-17T01:24:29.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,10,12,2023-12-17T01:24:40Z,990000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M58.00S,2023-12-17T01:24:29.4Z,1,REGULAR,substitution,in,[],1641767,,,1610612750,10,12,2023-12-17T01:24:40Z,1000000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M54.00S,2023-12-17T01:24:53.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,81.2089356110381,92.4249387254902,1610612750,10,12,2023-12-17T01:24:59Z,1010000,False,212.0,124.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,24.57,Missed,,,,,,,,,,,,,
104,PT04M50.00S,2023-12-17T01:24:57.2Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,10,12,2023-12-17T01:24:59Z,1020000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,
105,PT04M43.00S,2023-12-17T01:25:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.915243101182654,52.450980392156865,1610612754,10,12,2023-12-17T01:25:10Z,1030000,False,-12.0,13.0,1,left,MISS B. Brown driving reverse Layup,[1628971],1610612754.0,IND,driving reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,1.75,Missed,,,,,,,,,,,,,
106,PT04M41.00S,2023-12-17T01:25:05.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,10,12,2023-12-17T01:25:10Z,1040000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,
107,PT04M22.00S,2023-12-17T01:25:24.6Z,1,REGULAR,3pt,Jump Shot,[],201144,77.34888304862024,87.74509803921569,1610612750,13,12,2023-12-17T01:25:28Z,1050000,False,189.0,160.0,1,right,M. Conley 24' 3PT  (5 PTS) (K. Towns 1 AST),"[201144, 1626157]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,24.77,Made,,,,,5.0,K. Towns,1626157.0,1.0,,,,,
109,PT04M00.00S,2023-12-17T01:25:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,12.697109067017081,51.470588235294116,1610612754,13,12,2023-12-17T01:32:54Z,1070000,False,-7.0,67.0,1,left,MISS B. Mathurin 6' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.73,Missed,,,,,,,,,,,,,
110,PT03M58.00S,2023-12-17T01:25:47.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,13,12,2023-12-17T01:25:50Z,1080000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,109.0,2.0,2.0,0.0,,,,,,,,,
111,PT03M49.00S,2023-12-17T01:25:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.11563731931669,43.01470588235294,1610612750,13,12,2023-12-17T01:27:44Z,1090000,False,-35.0,22.0,1,right,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 1630543]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,4.1,Missed,,,,,,,,,,,,Jackson,1630543.0
112,PT03M49.00S,2023-12-17T01:25:58.8Z,1,REGULAR,block,,[],1630543,,,1610612750,13,12,2023-12-17T01:26:04Z,1100000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M48.00S,2023-12-17T01:25:59.8Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,13,12,2023-12-17T01:27:44Z,1110000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,111.0,3.0,2.0,1.0,,,,,,,,,
114,PT03M47.00S,2023-12-17T01:26:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,91.93495400788436,49.754901960784316,1610612750,15,12,2023-12-17T01:26:12Z,1120000,False,-1.0,23.0,1,right,K. Towns putback Layup (10 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,2.33,Made,,,,,10.0,,,,,,,,
115,PT03M47.00S,2023-12-17T01:26:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,12,2023-12-17T01:26:13Z,1130000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2023-12-17T01:28:11.6Z,1,REGULAR,substitution,out,[],201144,,,1610612754,15,12,2023-12-17T01:28:47Z,1140000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M47.00S,2023-12-17T01:28:11.6Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,15,12,2023-12-17T01:28:47Z,1150000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M47.00S,2023-12-17T01:28:11.6Z,1,REGULAR,substitution,in,[],1628972,,,1610612754,15,12,2023-12-17T01:28:47Z,1160000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M47.00S,2023-12-17T01:28:11.6Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,15,12,2023-12-17T01:28:47Z,1170000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M23.00S,2023-12-17T01:29:27.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,15,12,2023-12-17T01:29:40Z,1180000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
122,PT03M10.00S,2023-12-17T01:29:50.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,89.09329829172142,45.71078431372549,1610612750,17,12,2023-12-17T01:29:56Z,1190000,False,-21.0,50.0,1,right,K. Towns turnaround Hook (12 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.44,Made,,,,,12.0,K. Anderson,203937.0,1.0,,,,,
124,PT03M00.00S,2023-12-17T01:30:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.652431011826544,53.67647058823529,1610612754,17,14,2023-12-17T01:30:04Z,1210000,False,-18.0,10.0,1,left,B. Brown driving Layup (4 PTS),[1628971],1610612754.0,IND,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,2.09,Made,,,,,4.0,,,,,,,,
125,PT02M44.00S,2023-12-17T01:30:15.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.86136662286465,46.568627450980394,1610612750,19,14,2023-12-17T01:30:21Z,1220000,False,-17.0,62.0,1,right,K. Towns 6' turnaround Hook (14 PTS) (K. Anderson 2 AST),"[1626157, 203937]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.4,Made,,,,,14.0,K. Anderson,203937.0,2.0,,,,,
127,PT02M33.00S,2023-12-17T01:30:26.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,10.068988173455978,50.245098039215684,1610612754,19,16,2023-12-17T01:38:03Z,1240000,False,-1.0,42.0,1,left,I. Jackson turnaround Hook (2 PTS) (B. Brown 1 AST),"[1630543, 1628971]",1610612754.0,IND,turnaround,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,4.21,Made,,,,,2.0,B. Brown,1628971.0,1.0,,,,,
128,PT02M19.00S,2023-12-17T01:30:40.7Z,1,REGULAR,2pt,Jump Shot,[],1626157,79.188567674113,15.931372549019606,1610612750,19,16,2023-12-17T01:30:51Z,1250000,False,-170.0,143.0,1,right,MISS K. Towns 22' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,22.24,Missed,,,,,,,,,,,,,
130,PT02M19.00S,2023-12-17T01:30:40.7Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,19,16,2023-12-17T01:30:51Z,1260000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,
131,PT02M01.00S,2023-12-17T01:30:58.6Z,1,REGULAR,3pt,Jump Shot,[],1628971,31.488173455978973,44.85294117647059,1610612754,19,16,2023-12-17T01:31:03Z,1270000,False,26.0,243.0,1,left,MISS B. Brown 24' pullup 3PT,[1628971],1610612754.0,IND,pullup,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,24.49,Missed,,,,,,,,,,,,,
132,PT01M59.00S,2023-12-17T01:31:00.6Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,19,16,2023-12-17T01:31:03Z,1280000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,
133,PT01M55.00S,2023-12-17T01:31:08.7Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,19,16,2023-12-17T02:37:59Z,1290000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,1629178.0,,,,,,,,,,,,,,,1.0,,,,
134,PT01M55.00S,2023-12-17T01:31:13.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612754,19,16,2023-12-17T01:31:24Z,1300000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M55.00S,2023-12-17T01:31:13.5Z,1,REGULAR,substitution,out,[],1628971,,,1610612754,19,16,2023-12-17T01:31:24Z,1310000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M55.00S,2023-12-17T01:31:13.5Z,1,REGULAR,substitution,in,[],203497,,,1610612754,19,16,2023-12-17T01:31:24Z,1320000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M55.00S,2023-12-17T01:31:13.5Z,1,REGULAR,substitution,in,[],204456,,,1610612754,19,16,2023-12-17T01:31:24Z,1330000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M44.00S,2023-12-17T01:31:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,9.543363994743759,47.794117647058826,1610612754,19,16,2023-12-17T01:32:13Z,1340000,False,11.0,37.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,3.88,Missed,,,,,,,,,,,,,
140,PT01M42.00S,2023-12-17T01:31:46.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,19,16,2023-12-17T01:32:13Z,1360000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,
142,PT01M21.00S,2023-12-17T01:32:11.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,90.62089356110381,53.92156862745098,1610612750,21,16,2023-12-17T01:32:35Z,1380000,False,20.0,36.0,1,right,N. Reid driving Hook (2 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,4.07,Made,,,,,2.0,,,,,,,,
143,PT01M09.00S,2023-12-17T01:32:22.4Z,1,REGULAR,2pt,Jump Shot,[],204456,7.835085413929041,65.93137254901961,1610612754,21,18,2023-12-17T01:32:31Z,1390000,False,-80.0,21.0,1,left,T. McConnell 8' turnaround Jump Shot (2 PTS),[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,8.24,Made,,,,,2.0,,,,,,,,
144,PT00M56.90S,2023-12-17T01:32:35.1Z,1,REGULAR,3pt,Jump Shot,[],1628972,92.79319973718792,96.59160539215686,1610612750,21,18,2023-12-17T01:32:42Z,1400000,False,233.0,15.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,,23.35,Missed,,,,,,,,,,,,,
145,PT00M55.70S,2023-12-17T01:32:36.3Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,21,18,2023-12-17T01:32:42Z,1410000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,
146,PT00M54.60S,2023-12-17T01:32:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,89.83245729303549,51.9607843137255,1610612750,21,18,2023-12-17T01:32:47Z,1420000,False,10.0,43.0,1,right,MISS K. Anderson putback Layup - blocked,"[203937, 1630543]",1610612750.0,MIN,putback,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.42,Missed,,,,,,,,,,,,Jackson,1630543.0
147,PT00M54.60S,2023-12-17T01:32:38.3Z,1,REGULAR,block,,[],1630543,,,1610612750,21,18,2023-12-17T01:32:40Z,1430000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M52.30S,2023-12-17T01:32:40.6Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,21,18,2023-12-17T01:32:40Z,1440000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,
149,PT00M49.60S,2023-12-17T01:32:44.9Z,1,REGULAR,violation,kicked ball,[],1629638,,,1610612754,21,18,2023-12-17T01:32:55Z,1450000,False,,,0,,N. Alexander-Walker kicked ball VIOLATION,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,
150,PT00M43.70S,2023-12-17T01:33:09.2Z,1,REGULAR,3pt,Jump Shot,[],1641767,7.046649145860711,95.34313725490196,1610612754,21,18,2023-12-17T01:33:13Z,1460000,False,-227.0,14.0,1,left,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,22.71,Missed,,,,,,,,,,,,,
151,PT00M41.40S,2023-12-17T01:33:11.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,21,18,2023-12-17T01:33:13Z,1470000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,
152,PT00M20.30S,2023-12-17T01:33:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612750,21,18,2023-12-17T01:33:45Z,1480000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Reid 2 FT),"[1641767, 1629675]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,202026.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
154,PT00M20.30S,2023-12-17T01:34:03.6Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,22,18,2023-12-17T01:35:28Z,1500000,False,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
157,PT00M20.30S,2023-12-17T01:34:03.6Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,23,18,2023-12-17T01:35:28Z,1530000,False,,,0,,N. Reid Free Throw 2 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
155,PT00M19.90S,2023-12-17T01:34:18.8Z,1,REGULAR,substitution,out,[],1628972,,,1610612754,23,18,2023-12-17T02:15:07Z,1535000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M19.90S,2023-12-17T01:34:18.8Z,1,REGULAR,substitution,in,[],1630183,,,1610612754,23,18,2023-12-17T02:15:07Z,1537500,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M06.70S,2023-12-17T01:34:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.438896189224705,45.99800857843137,1610612754,23,20,2023-12-17T01:35:04Z,1540000,False,20.0,8.0,1,left,T. McConnell driving finger roll Layup (4 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,2.15,Made,,,,,4.0,,,,,,,,
159,PT00M00.50S,2023-12-17T01:35:06.4Z,1,REGULAR,turnover,lost ball,[],1629638,,,1610612750,23,20,2023-12-17T01:35:18Z,1550000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (1 TO),"[1629638, 1630543]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Jackson,1630543.0,,
160,PT00M00.50S,2023-12-17T01:35:06.4Z,1,REGULAR,steal,,[],1630543,,,1610612754,23,20,2023-12-17T01:36:02Z,1560000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2023-12-17T01:35:11.0Z,1,REGULAR,period,end,[],0,,,1610612754,23,20,2023-12-17T01:35:11Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-17T01:37:28.1Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612754,23,20,2023-12-17T01:37:55Z,1580000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-17T01:37:28.1Z,2,REGULAR,substitution,out,['startperiod'],1641767,,,1610612754,23,20,2023-12-17T01:37:55Z,1590000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-17T01:37:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630162,,,1610612754,23,20,2023-12-17T01:37:55Z,1600000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-12-17T01:37:28.1Z,2,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,23,20,2023-12-17T01:37:55Z,1610000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-12-17T01:38:03.3Z,2,REGULAR,period,start,[],0,,,1610612754,23,20,2023-12-17T01:38:03Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M43.00S,2023-12-17T01:38:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,18.2161629434954,61.029411764705884,1610612754,23,20,2023-12-17T01:38:25Z,1630000,False,-55.0,119.0,1,left,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.09,Missed,,,,,,,,,,,,,
168,PT11M39.00S,2023-12-17T01:38:23.8Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,23,20,2023-12-17T01:38:25Z,1640000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,167.0,2.0,1.0,1.0,,,,,,,,,
