actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT04M27.00S,2023-12-22T02:25:20.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203076,80.6340341655716,79.65686274509804,1610612747,16,21,2023-12-22T02:25:26Z,880000,False,148.0,130.0,1,right,A. Davis 19' Jump Shot (10 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,19.69,Made,10.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,
92,PT04M12.00S,2023-12-22T02:25:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.886333771353483,51.470588235294116,1610612750,16,21,2023-12-22T02:26:04Z,900000,False,-7.0,31.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1626156]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,Russell,1626156.0,,,,,,
97,PT04M12.00S,2023-12-22T02:25:36.5Z,1,REGULAR,block,,[],1626156,,,1610612750,16,21,2023-12-22T02:25:45Z,905000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2023-12-22T02:25:37.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,16,21,2023-12-22T02:26:04Z,910000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,92.0,4.0,3.0,1.0,,,,,,,,,,
94,PT04M08.00S,2023-12-22T02:25:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629020,90.75229960578186,47.30392156862745,1610612747,16,21,2023-12-22T02:25:53Z,920000,False,-13.0,34.0,1,right,MISS J. Vanderbilt running Layup - blocked,"[1629020, 1629675]",1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,Reid,1629675.0,,,,,,
95,PT04M08.00S,2023-12-22T02:25:41.8Z,1,REGULAR,block,,[],1629675,,,1610612747,16,21,2023-12-22T02:25:44Z,930000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M08.00S,2023-12-22T02:25:41.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,16,21,2023-12-22T02:25:53Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,94.0,,,,,,,,,,,,,
99,PT04M08.00S,2023-12-22T02:25:49.9Z,1,REGULAR,substitution,out,[],1630183,,,1610612747,16,21,2023-12-22T02:26:05Z,960000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2023-12-22T02:25:49.9Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,16,21,2023-12-22T02:26:05Z,970000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2023-12-22T02:25:49.9Z,1,REGULAR,substitution,in,[],203937,,,1610612747,16,21,2023-12-22T02:26:05Z,980000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M08.00S,2023-12-22T02:25:49.9Z,1,REGULAR,substitution,in,[],1626174,,,1610612747,16,21,2023-12-22T02:26:05Z,990000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2023-12-22T02:26:16.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203076,90.48948751642575,64.70588235294117,1610612747,16,21,2023-12-22T02:34:28Z,1000000,False,74.0,37.0,1,right,MISS A. Davis 8' driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,8.22,Missed,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2023-12-22T02:26:19.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,21,2023-12-22T02:26:22Z,1010000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,
105,PT03M50.00S,2023-12-22T02:26:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.229303547963205,55.392156862745104,1610612750,16,21,2023-12-22T02:26:42Z,1020000,False,-27.0,25.0,1,left,MISS R. Gobert cutting Layup - blocked,"[203497, 1626156]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,Russell,1626156.0,,,,,,
106,PT03M50.00S,2023-12-22T02:26:32.7Z,1,REGULAR,block,,[],1626156,,,1610612750,16,21,2023-12-22T02:26:51Z,1030000,False,,,0,,D. Russell BLOCK (2 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M49.00S,2023-12-22T02:26:33.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,16,21,2023-12-22T02:26:42Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,105.0,,,,,,,,,,,,,
109,PT03M43.00S,2023-12-22T02:26:55.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,5.732588699080158,96.81372549019608,1610612750,19,21,2023-12-22T02:27:00Z,1060000,False,-234.0,1.0,1,left,N. Reid 3PT  (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.41,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
111,PT03M31.00S,2023-12-22T02:27:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,67.88764783180025,45.09803921568628,1610612747,19,24,2023-12-22T02:27:12Z,1080000,False,-25.0,249.0,1,right,A. Reaves 25' 3PT pullup (3 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,25.06,Made,3.0,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2023-12-22T02:27:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.645860709592641,49.26470588235294,1610612750,21,24,2023-12-22T02:36:06Z,1090000,False,4.0,57.0,1,left,N. Alexander-Walker driving floating Jump Shot (2 PTS) (K. Anderson 1 AST),"[1629638, 203937]",1610612750.0,MIN,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
114,PT03M08.00S,2023-12-22T02:27:34.0Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,21,24,2023-12-22T02:27:40Z,1110000,False,,,0,,A. Davis lost ball out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,lost ball,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,1.0,,,,,,,,
115,PT02M57.00S,2023-12-22T02:27:51.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,31.61957950065703,50.98039215686274,1610612750,21,24,2023-12-22T02:27:56Z,1120000,False,-5.0,245.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2023-12-22T02:27:54.7Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,21,24,2023-12-22T02:27:54Z,1130000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,
117,PT02M45.00S,2023-12-22T02:28:02.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629675,17.296320630749015,93.87254901960785,1610612750,24,24,2023-12-22T02:28:07Z,1140000,False,-219.0,110.0,1,left,N. Reid 24' 3PT  (6 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.55,Made,6.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,
119,PT02M32.00S,2023-12-22T02:28:16.1Z,1,REGULAR,2pt,Jump Shot,[],1626156,75.1149802890933,40.931372549019606,1610612747,24,24,2023-12-22T02:37:09Z,1160000,False,-45.0,181.0,1,right,MISS D. Russell 18' step back Shot,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,18.7,Missed,,,,,,,,,,,,,,,,,,
120,PT02M28.00S,2023-12-22T02:28:20.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,24,24,2023-12-22T03:59:23Z,1170000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,119.0,3.0,3.0,0.0,,,,,,,,,,
520,PT02M28.00S,2023-12-22T02:28:25.2Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,24,24,2023-12-22T04:00:13Z,1172500,False,,,0,,R. Gobert step out-of-bounds TURNOVER (2 TO),[203497],1610612750.0,MIN,step,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left,,,,,,,,,,,201246.0,2.0,,,,,,,,
121,PT02M28.00S,2023-12-22T02:28:52.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,24,24,2023-12-22T03:59:50Z,1180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,out,[],203497,,,1610612747,24,24,2023-12-22T03:59:50Z,1200000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,24,24,2023-12-22T03:59:50Z,1210000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,out,[],1629020,,,1610612747,24,24,2023-12-22T03:59:50Z,1220000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,out,[],203076,,,1610612747,24,24,2023-12-22T03:59:50Z,1230000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,in,[],1626157,,,1610612747,24,24,2023-12-22T03:59:50Z,1240000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,24,24,2023-12-22T03:59:50Z,1250000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,24,24,2023-12-22T03:59:50Z,1260000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M28.00S,2023-12-22T02:30:43.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612747,24,24,2023-12-22T03:59:50Z,1270000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M25.00S,2023-12-22T02:31:37.8Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612747,24,24,2023-12-22T02:32:05Z,1280000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1630162]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,,,,,,,Edwards,1630162.0
133,PT02M25.00S,2023-12-22T02:31:37.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,24,24,2023-12-22T03:06:34Z,1290000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
134,PT02M22.00S,2023-12-22T02:31:41.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,7.703679369250986,51.470588235294116,1610612750,26,24,2023-12-22T02:31:50Z,1300000,False,-7.0,20.0,1,left,K. Towns running DUNK (5 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.12,Made,5.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
136,PT02M12.00S,2023-12-22T02:31:53.8Z,1,REGULAR,foul,personal,[],1629638,,,1610612747,26,24,2023-12-22T02:32:03Z,1320000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1630559]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1151.0,,,,1.0,0.0,Reaves,1630559.0,,
141,PT02M03.00S,2023-12-22T02:32:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,91.93495400788436,55.392156862745104,1610612747,26,24,2023-12-22T02:32:34Z,1340000,False,27.0,23.0,1,right,MISS C. Reddish driving reverse Layup,[1629629],1610612747.0,LAL,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
142,PT02M02.00S,2023-12-22T02:32:20.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,26,24,2023-12-22T02:32:34Z,1350000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,141.0,,,,,,,,,,,,,
144,PT01M52.00S,2023-12-22T02:32:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,10.775295663600525,60.071997549019606,1610612750,28,24,2023-12-22T02:32:51Z,1370000,False,-50.0,49.0,1,left,A. Edwards 7' cutting Layup (6 PTS) (K. Anderson 2 AST),"[1630162, 203937]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,6.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
146,PT01M52.00S,2023-12-22T02:32:47.0Z,1,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612750,28,24,2023-12-22T02:32:53Z,1390000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Edwards 1 FT),"[1629637, 1630162]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,,,,1.0,0.0,Edwards,1630162.0,,
148,PT01M52.00S,2023-12-22T02:33:09.7Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,29,24,2023-12-22T02:33:09Z,1410000,False,,,0,,A. Edwards Free Throw 1 of 1 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
149,PT01M39.00S,2023-12-22T02:33:24.0Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,29,24,2023-12-22T02:33:29Z,1420000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1629638]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Alexander-Walker,1629638.0
150,PT01M39.00S,2023-12-22T02:33:24.0Z,1,REGULAR,steal,,[],1629638,,,1610612750,29,24,2023-12-22T02:33:25Z,1430000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT01M35.00S,2023-12-22T02:33:27.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203937,5.732588699080158,52.450980392156865,1610612750,31,24,2023-12-22T02:42:13Z,1440000,False,-12.0,1.0,1,left,K. Anderson running finger roll Layup (2 PTS) (K. Towns 2 AST),"[203937, 1626157]",1610612750.0,MIN,running finger roll,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
153,PT01M20.00S,2023-12-22T02:33:47.4Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612747,31,24,2023-12-22T02:33:53Z,1460000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Reddish 2 FT),"[1629675, 1629629]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1151.0,,,,1.0,0.0,Reddish,1629629.0,,
155,PT01M20.00S,2023-12-22T02:34:10.3Z,1,REGULAR,freethrow,1 of 2,[],1629629,,,1610612747,31,25,2023-12-22T02:34:10Z,1480000,False,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
156,PT01M20.00S,2023-12-22T02:34:24.0Z,1,REGULAR,freethrow,2 of 2,[],1629629,,,1610612747,31,26,2023-12-22T02:34:24Z,1490000,False,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
157,PT01M11.00S,2023-12-22T02:34:37.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,18.873193166885677,93.38235294117648,1610612750,31,26,2023-12-22T02:34:42Z,1500000,False,-217.0,125.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
158,PT01M08.00S,2023-12-22T02:34:40.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,31,26,2023-12-22T02:34:42Z,1510000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,
159,PT00M57.60S,2023-12-22T02:34:51.9Z,1,REGULAR,turnover,lost ball,[],1626174,,,1610612747,31,26,2023-12-22T02:34:57Z,1520000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1630162]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Edwards,1630162.0
160,PT00M57.60S,2023-12-22T02:34:51.9Z,1,REGULAR,steal,,[],1630162,,,1610612750,31,26,2023-12-22T02:34:53Z,1530000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M54.60S,2023-12-22T02:34:55.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.1268068331143235,50.73529411764706,1610612750,33,26,2023-12-22T02:35:02Z,1540000,False,-4.0,5.0,1,left,A. Edwards alley-oop DUNK (9 PTS) (N. Alexander-Walker 2 AST),"[1630162, 1629638]",1610612750.0,MIN,alley-oop,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.63,Made,9.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,,
163,PT00M43.40S,2023-12-22T02:35:10.8Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,33,26,2023-12-22T02:35:19Z,1560000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1629675]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Reid,1629675.0
164,PT00M43.40S,2023-12-22T02:35:10.8Z,1,REGULAR,steal,,[],1629675,,,1610612750,33,26,2023-12-22T02:45:13Z,1570000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
165,PT00M38.80S,2023-12-22T02:35:17.7Z,1,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,33,26,2023-12-22T02:35:24Z,1580000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,1.0,,,,,,,,
166,PT00M38.80S,2023-12-22T02:35:27.2Z,1,REGULAR,substitution,out,[],1626174,,,1610612747,33,26,2023-12-22T02:35:30Z,1590000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M38.80S,2023-12-22T02:35:27.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,33,26,2023-12-22T02:35:30Z,1600000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M32.10S,2023-12-22T02:35:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,91.40932982917214,55.63725490196079,1610612747,33,28,2023-12-22T02:35:53Z,1610000,False,28.0,28.0,1,right,J. Hayes cutting Layup (2 PTS) (D. Russell 1 AST),"[1629637, 1626156]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,4.0,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
170,PT00M32.10S,2023-12-22T02:35:51.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612747,33,28,2023-12-22T02:35:59Z,1630000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Hayes 1 FT),"[1626157, 1629637]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Hayes,1629637.0,,
172,PT00M32.10S,2023-12-22T02:36:08.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,33,28,2023-12-22T02:36:15Z,1650000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M32.10S,2023-12-22T02:36:08.1Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,33,28,2023-12-22T02:36:15Z,1660000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M32.10S,2023-12-22T02:36:28.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629637,,,1610612747,33,29,2023-12-22T02:36:28Z,1670000,False,,,0,,J. Hayes Free Throw 1 of 1 (3 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
175,PT00M16.70S,2023-12-22T02:36:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,15.719448094612352,5.392156862745098,1610612750,36,29,2023-12-22T02:36:52Z,1680000,False,223.0,95.0,1,left,A. Edwards 24' 3PT step back (12 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.25,Made,12.0,,,,,,,,,,,,,,,,,
176,PT00M00.50S,2023-12-22T02:37:09.6Z,1,REGULAR,3pt,Jump Shot,[],1627752,75.50919842312747,13.725490196078432,1610612747,36,32,2023-12-22T02:37:48Z,1690000,False,-181.0,178.0,1,right,T. Prince 25' 3PT turnaround fadeaway (5 PTS),[1627752],1610612747.0,LAL,turnaround fadeaway,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.39,Made,5.0,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2023-12-22T02:37:57.8Z,1,REGULAR,period,end,[],0,,,1610612750,36,32,2023-12-22T02:37:57Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-12-22T02:39:27.2Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,36,32,2023-12-22T02:39:53Z,1720000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-12-22T02:39:27.2Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612750,36,32,2023-12-22T02:39:53Z,1730000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-12-22T02:39:27.2Z,2,REGULAR,substitution,in,['startperiod'],1628972,,,1610612750,36,32,2023-12-22T02:39:53Z,1740000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
