actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
81,PT05M10.00S,2024-02-01T01:22:45.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,11,2024-02-01T01:22:48Z,810000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,80.0,3.0,3.0,0.0,,,,,,,,
82,PT05M00.00S,2024-02-01T01:22:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612750,14,11,2024-02-01T01:23:08Z,820000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Reid 2 FT),"[1641765, 1629675]",1610612742.0,DAL,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Reid,1629675.0,,
84,PT05M00.00S,2024-02-01T01:23:22.2Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,15,11,2024-02-01T01:23:44Z,840000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
85,PT05M00.00S,2024-02-01T01:23:22.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,15,11,2024-02-01T01:23:33Z,850000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M00.00S,2024-02-01T01:23:22.8Z,1,REGULAR,substitution,out,[],1629684,,,1610612750,15,11,2024-02-01T01:23:33Z,860000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M00.00S,2024-02-01T01:23:22.8Z,1,REGULAR,substitution,in,[],203937,,,1610612750,15,11,2024-02-01T01:23:33Z,870000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M00.00S,2024-02-01T01:23:22.8Z,1,REGULAR,substitution,in,[],1628467,,,1610612750,15,11,2024-02-01T01:23:33Z,880000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M00.00S,2024-02-01T01:23:22.2Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,15,11,2024-02-01T01:23:44Z,890000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT04M58.00S,2024-02-01T01:23:24.2Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,15,11,2024-02-01T01:23:44Z,900000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,
91,PT04M40.00S,2024-02-01T01:24:07.1Z,1,REGULAR,foul,personal,[],1629675,,,1610612742,15,11,2024-02-01T01:24:29Z,910000,False,,,0,,N. Reid personal FOUL (1 PF),"[1629675, 203939]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Powell,203939.0,,
93,PT04M37.00S,2024-02-01T01:24:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612742,15,11,2024-02-01T01:24:34Z,930000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Powell 2 FT),"[1630162, 203939]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,,,,,,,1.0,0.0,Powell,203939.0,,
95,PT04M37.00S,2024-02-01T01:24:52.0Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,15,11,2024-02-01T01:24:52Z,950000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2024-02-01T01:24:52.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,15,11,2024-02-01T01:24:52Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,
97,PT04M37.00S,2024-02-01T01:24:52.0Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,15,11,2024-02-01T01:25:16Z,970000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT04M35.00S,2024-02-01T01:24:54.0Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,15,11,2024-02-01T01:25:16Z,980000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,97.0,2.0,1.0,1.0,,,,,,,,
99,PT04M33.00S,2024-02-01T01:25:16.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,94.56307490144546,4.166666666666666,1610612742,15,11,2024-02-01T01:25:20Z,990000,False,-229.0,-1.0,1,right,MISS S. Curry 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
100,PT04M31.00S,2024-02-01T01:25:18.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,11,2024-02-01T01:25:20Z,1000000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,99.0,3.0,3.0,0.0,,,,,,,,
101,PT04M28.00S,2024-02-01T01:25:22.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,26.363337713534822,81.37254901960785,1610612750,18,11,2024-02-01T01:25:29Z,1010000,False,-157.0,195.0,1,left,A. Edwards 25' 3PT running pullup (7 PTS) (K. Towns 2 AST),"[1630162, 1626157]",1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.05,Made,7.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
103,PT04M12.00S,2024-02-01T01:25:37.8Z,1,REGULAR,2pt,Jump Shot,[],203501,94.43166885676742,78.92156862745098,1610612742,18,13,2024-02-01T01:25:45Z,1030000,False,145.0,0.0,1,right,T. Hardaway Jr. 14' step back Jump Shot (2 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,14.46,Made,2.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,
105,PT03M54.00S,2024-02-01T01:25:55.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,5.863994743758213,96.81372549019608,1610612750,18,13,2024-02-01T01:26:00Z,1050000,False,-234.0,3.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
106,PT03M51.00S,2024-02-01T01:25:58.7Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,18,13,2024-02-01T01:26:00Z,1060000,False,,,0,,O. Prosper REBOUND (Off:1 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Left Corner 3,24+ Left,,,,,,,,,105.0,3.0,2.0,1.0,,,,,,,,
107,PT03M32.00S,2024-02-01T01:26:19.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612742,18,13,2024-02-01T01:26:27Z,1070000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Prosper 2 FT),"[1626157, 1641765]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Prosper,1641765.0,,
109,PT03M32.00S,2024-02-01T01:26:50.4Z,1,REGULAR,freethrow,1 of 2,[],1641765,,,1610612742,18,14,2024-02-01T01:26:50Z,1090000,False,,,0,,O. Prosper Free Throw 1 of 2 (1 PTS),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
110,PT03M32.00S,2024-02-01T01:27:05.1Z,1,REGULAR,freethrow,2 of 2,[],1641765,,,1610612742,18,15,2024-02-01T01:27:05Z,1100000,False,,,0,,O. Prosper Free Throw 2 of 2 (2 PTS),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
114,PT03M18.00S,2024-02-01T01:27:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,13.61695137976347,53.67647058823529,1610612750,18,15,2024-02-01T01:27:31Z,1110000,False,-18.0,75.0,1,left,MISS K. Towns 7' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
115,PT03M15.00S,2024-02-01T01:27:23.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,18,15,2024-02-01T01:27:31Z,1120000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,
116,PT03M04.00S,2024-02-01T01:27:34.3Z,1,REGULAR,3pt,Jump Shot,[],203552,67.7562417871222,41.911764705882355,1610612742,18,15,2024-02-01T01:28:32Z,1130000,False,-40.0,251.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
117,PT03M01.00S,2024-02-01T01:27:37.3Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,18,15,2024-02-01T01:27:39Z,1140000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,116.0,2.0,1.0,1.0,,,,,,,,
118,PT02M58.00S,2024-02-01T01:27:40.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,74.19513797634691,17.647058823529413,1610612742,18,15,2024-02-01T01:27:45Z,1150000,False,-162.0,190.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
119,PT02M54.00S,2024-02-01T01:27:44.9Z,1,REGULAR,rebound,offensive,[],203552,,,1610612742,18,15,2024-02-01T01:27:45Z,1160000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,118.0,2.0,1.0,1.0,,,,,,,,
120,PT02M49.00S,2024-02-01T01:27:49.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,78.9257555847569,18.872549019607842,1610612742,18,15,2024-02-01T01:29:23Z,1170000,False,-156.0,146.0,1,right,MISS S. Curry 21' pullup Shot,[203552],1610612742.0,DAL,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,21.31,Missed,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2024-02-01T01:27:53.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,18,15,2024-02-01T01:27:54Z,1180000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,,,120.0,4.0,4.0,0.0,,,,,,,,
122,PT02M26.00S,2024-02-01T01:28:12.4Z,1,REGULAR,3pt,Jump Shot,[],1629638,5.338370565045992,96.56862745098039,1610612750,18,15,2024-02-01T01:28:16Z,1190000,False,-233.0,-2.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2024-02-01T01:28:15.4Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,18,15,2024-02-01T01:28:16Z,1200000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,122.0,5.0,4.0,1.0,,,,,,,,
124,PT02M21.00S,2024-02-01T01:28:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.440867279894875,47.794117647058826,1610612750,20,15,2024-02-01T01:28:22Z,1210000,False,11.0,17.0,1,left,K. Towns putback Layup (6 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.06,Made,6.0,,,,,,,,,,,,,,,,,
125,PT01M58.00S,2024-02-01T01:28:39.8Z,1,REGULAR,3pt,Jump Shot,[],1628467,93.11760840998686,3.9215686274509802,1610612742,20,18,2024-02-01T01:28:43Z,1220000,False,-230.0,12.0,1,right,M. Kleber 3PT  (3 PTS) (S. Curry 2 AST),"[1628467, 203552]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,23.07,Made,3.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,,
127,PT01M39.00S,2024-02-01T01:28:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,10.5946123521682,45.34313725490196,1610612750,22,18,2024-02-01T01:29:05Z,1240000,False,23.0,47.0,1,left,K. Towns driving floating Jump Shot (8 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,8.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
128,PT01M16.00S,2024-02-01T01:29:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,91.93495400788436,55.63725490196079,1610612742,22,18,2024-02-01T01:29:26Z,1250000,False,28.0,23.0,1,right,MISS M. Kleber driving Layup - blocked,"[1628467, 1629675]",1610612742.0,DAL,driving,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,Reid,1629675.0,,,,,,
129,PT01M16.00S,2024-02-01T01:29:22.3Z,1,REGULAR,block,,[],1629675,,,1610612742,22,18,2024-02-01T01:29:24Z,1260000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2024-02-01T01:29:24.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,18,2024-02-01T01:29:26Z,1270000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
131,PT01M10.00S,2024-02-01T01:29:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.492115637319317,50.73529411764706,1610612750,22,18,2024-02-01T01:29:42Z,1280000,False,-4.0,27.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 1628467]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,Kleber,1628467.0,,,,,,
132,PT01M10.00S,2024-02-01T01:29:32.3Z,1,REGULAR,block,,[],1628467,,,1610612750,22,18,2024-02-01T01:29:34Z,1290000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT01M09.00S,2024-02-01T01:29:33.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,22,18,2024-02-01T01:29:42Z,1300000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,131.0,,,,,,,,,,,
135,PT01M09.00S,2024-02-01T01:29:39.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,18,2024-02-01T01:29:39Z,1320000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612742,22,18,2024-02-01T01:32:19Z,1330000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,out,[],203501,,,1610612742,22,18,2024-02-01T01:32:19Z,1340000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,out,[],1641765,,,1610612742,22,18,2024-02-01T01:32:19Z,1350000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,out,[],203552,,,1610612742,22,18,2024-02-01T01:32:19Z,1360000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,in,[],203497,,,1610612742,22,18,2024-02-01T01:32:19Z,1370000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,22,18,2024-02-01T01:32:19Z,1380000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,22,18,2024-02-01T01:32:19Z,1390000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M09.00S,2024-02-01T01:31:57.5Z,1,REGULAR,substitution,in,[],1630639,,,1610612742,22,18,2024-02-01T01:32:19Z,1400000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M49.10S,2024-02-01T01:32:54.1Z,1,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,22,18,2024-02-01T01:33:23Z,1410000,False,,,0,,D. Powell bad pass out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,bad pass,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,,,,,,,,,,,,
145,PT00M43.50S,2024-02-01T01:33:08.7Z,1,REGULAR,foul,personal,[],1630639,,,1610612750,22,18,2024-02-01T01:33:25Z,1420000,False,,,0,,A. Lawson personal FOUL (1 PF),"[1630639, 1629675]",1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Mid-Range,8-16 Center,,,,,,,204059.0,,,,,,,,1.0,0.0,Reid,1629675.0,,
147,PT00M30.10S,2024-02-01T01:33:35.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,8.09789750328515,1.715686274509804,1610612750,22,18,2024-02-01T01:33:48Z,1440000,False,241.0,24.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,24.26,Missed,,,,,,,,,,,,,,,,,,
148,PT00M27.50S,2024-02-01T01:33:38.3Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612742,22,18,2024-02-01T01:33:48Z,1450000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Right Corner 3,24+ Right,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,
149,PT00M15.40S,2024-02-01T01:33:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,91.80354796320631,65.68627450980392,1610612742,22,20,2024-02-01T01:34:25Z,1460000,False,78.0,25.0,1,right,J. Green 8' pullup Jump Shot (8 PTS) (D. Powell 2 AST),"[1630182, 203939]",1610612742.0,DAL,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,8.21,Made,8.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,
151,PT00M06.00S,2024-02-01T01:34:04.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612750,22,20,2024-02-01T01:34:17Z,1480000,False,,,0,,M. Kleber personal FOUL (1 PF) (Gobert 2 FT),"[1628467, 203497]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Gobert,203497.0,,
153,PT00M06.00S,2024-02-01T01:34:34.8Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,23,20,2024-02-01T01:34:34Z,1500000,False,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
154,PT00M06.00S,2024-02-01T01:34:35.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,23,20,2024-02-01T01:34:37Z,1510000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M06.00S,2024-02-01T01:34:35.4Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,23,20,2024-02-01T01:34:37Z,1520000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M06.00S,2024-02-01T01:34:56.6Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,24,20,2024-02-01T01:34:56Z,1530000,False,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
157,PT00M01.10S,2024-02-01T01:35:05.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612742,24,20,2024-02-01T01:35:15Z,1540000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Powell 2 FT),"[203497, 203939]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,,,,,,,1.0,0.0,Powell,203939.0,,
159,PT00M01.10S,2024-02-01T01:35:30.1Z,1,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,24,20,2024-02-01T01:35:30Z,1560000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT00M01.10S,2024-02-01T01:35:30.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,24,20,2024-02-01T01:35:30Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,
161,PT00M01.10S,2024-02-01T01:35:30.1Z,1,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,24,21,2024-02-01T01:36:14Z,1580000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2024-02-01T01:35:57.0Z,1,REGULAR,period,end,[],0,,,1610612750,24,21,2024-02-01T01:35:57Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,24,21,2024-02-01T01:38:33Z,1620000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612750,24,21,2024-02-01T01:38:33Z,1630000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612750,24,21,2024-02-01T01:38:33Z,1640000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,24,21,2024-02-01T01:38:33Z,1650000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612750,24,21,2024-02-01T01:38:33Z,1660000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-02-01T01:38:00.8Z,2,REGULAR,substitution,in,['startperiod'],1626158,,,1610612750,24,21,2024-02-01T01:38:33Z,1670000,False,,,0,,SUB in: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-02-01T01:38:35.2Z,2,REGULAR,period,start,[],0,,,1610612742,24,21,2024-02-01T01:38:35Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
