actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT09M51.00S,2024-01-23T01:41:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630183,67.7562417871222,49.26470588235294,1610612750,40,38,2024-01-23T01:41:55Z,1720000,False,-4.0,251.0,1,right,MISS J. McDaniels 25' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
180,PT09M49.00S,2024-01-23T01:41:51.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,40,38,2024-01-23T01:41:55Z,1730000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,
181,PT09M40.00S,2024-01-23T01:42:00.3Z,2,REGULAR,2pt,Jump Shot,[],1641706,14.4053876478318,72.30392156862744,1610612766,40,40,2024-01-23T01:49:16Z,1740000,False,-112.0,83.0,1,left,B. Miller 13' step back Jump Shot (13 PTS),[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,13.89,Made,13.0,,,,,,,,,,,,,,,,,
182,PT09M22.00S,2024-01-23T01:42:18.1Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,40,40,2024-01-23T01:42:21Z,1750000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1630163]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,Ball,1630163.0,,
183,PT09M22.00S,2024-01-23T01:42:18.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,40,40,2024-01-23T01:42:19Z,1760000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
184,PT09M18.00S,2024-01-23T01:42:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,7.30946123521682,45.588235294117645,1610612766,40,42,2024-01-23T01:42:32Z,1770000,False,22.0,16.0,1,left,B. Miller running finger roll Layup (15 PTS) (N. Smith Jr. 1 AST),"[1641706, 1641733]",1610612766.0,CHA,running finger roll,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.74,Made,15.0,N. Smith Jr.,1641733.0,1.0,,,,,,,,,,,,,,
185,PT09M03.00S,2024-01-23T01:42:37.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,93.11760840998686,95.83333333333334,1610612750,40,42,2024-01-23T01:42:42Z,1780000,False,229.0,12.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
186,PT09M00.00S,2024-01-23T01:42:40.5Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,40,42,2024-01-23T01:42:42Z,1790000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,
187,PT08M44.00S,2024-01-23T01:42:57.6Z,2,REGULAR,turnover,lost ball,[],1630163,,,1610612766,40,42,2024-01-23T01:43:45Z,1800000,False,,,0,,L. Ball lost ball TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,,,,
189,PT08M44.00S,2024-01-23T01:43:07.4Z,2,REGULAR,foul,personal,[],1630163,,,1610612750,40,42,2024-01-23T01:43:15Z,1820000,False,,,0,,L. Ball loose ball personal FOUL (1 PF),"[1630163, 1626157]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,1.0,0.0,Towns,1626157.0,,,,
191,PT08M44.00S,2024-01-23T01:43:21.0Z,2,REGULAR,substitution,out,[],203937,,,1610612750,40,42,2024-01-23T01:43:29Z,1840000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M44.00S,2024-01-23T01:43:21.0Z,2,REGULAR,substitution,in,[],1629003,,,1610612750,40,42,2024-01-23T01:43:29Z,1850000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M25.00S,2024-01-23T01:43:42.5Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612750,40,42,2024-01-23T01:43:47Z,1860000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (McDaniels 2 FT),"[1641706, 1630183]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,3.0,0.0,McDaniels,1630183.0,,,,
195,PT08M25.00S,2024-01-23T01:44:07.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630183,,,1610612750,40,42,2024-01-23T01:44:07Z,1880000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT08M25.00S,2024-01-23T01:44:07.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,40,42,2024-01-23T01:44:07Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,
197,PT08M25.00S,2024-01-23T01:44:08.6Z,2,REGULAR,substitution,out,[],1630550,,,1610612750,40,42,2024-01-23T01:44:16Z,1900000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M25.00S,2024-01-23T01:44:08.6Z,2,REGULAR,substitution,out,[],1641706,,,1610612750,40,42,2024-01-23T01:44:16Z,1910000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M25.00S,2024-01-23T01:44:08.6Z,2,REGULAR,substitution,in,[],1631121,,,1610612750,40,42,2024-01-23T01:44:16Z,1920000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M25.00S,2024-01-23T01:44:08.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612750,40,42,2024-01-23T01:44:16Z,1930000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M25.00S,2024-01-23T01:44:26.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630183,,,1610612750,41,42,2024-01-23T01:44:26Z,1940000,False,,,0,,J. McDaniels Free Throw 2 of 2 (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
202,PT08M13.00S,2024-01-23T01:44:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,7.440867279894875,94.11764705882352,1610612766,41,42,2024-01-23T01:44:46Z,1950000,False,-221.0,17.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.13,Missed,,,,,,,,,,,,,,,,,,
203,PT08M11.00S,2024-01-23T01:44:41.5Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612750,41,42,2024-01-23T01:44:46Z,1960000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,
204,PT08M01.00S,2024-01-23T01:44:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,87.46714848883047,53.92156862745098,1610612750,43,42,2024-01-23T01:44:56Z,1970000,False,20.0,65.0,1,right,S. Milton 6' pullup Jump Shot (2 PTS),[1629003],1610612750.0,MIN,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,2.0,,,,,,,,,,,,,,,,,
205,PT07M46.00S,2024-01-23T01:45:09.0Z,2,REGULAR,turnover,traveling,[],1641733,,,1610612766,43,42,2024-01-23T01:45:15Z,1980000,False,,,0,,N. Smith Jr. traveling TURNOVER (1 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
206,PT07M46.00S,2024-01-23T01:45:13.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612750,43,42,2024-01-23T01:45:22Z,1990000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M46.00S,2024-01-23T01:45:13.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612750,43,42,2024-01-23T01:45:22Z,2000000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M39.00S,2024-01-23T01:45:35.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,66.5735873850197,57.35294117647059,1610612750,46,42,2024-01-23T01:45:41Z,2010000,False,37.0,262.0,1,right,K. Towns 26' 3PT  (25 PTS) (S. Milton 1 AST),"[1626157, 1629003]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.43,Made,25.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
210,PT07M37.00S,2024-01-23T01:45:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,46,42,2024-01-23T01:45:40Z,2030000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M37.00S,2024-01-23T01:46:25.6Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,46,42,2024-01-23T01:48:25Z,2040000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M37.00S,2024-01-23T01:46:25.6Z,2,REGULAR,substitution,in,[],1641877,,,1610612766,46,42,2024-01-23T01:48:25Z,2050000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M20.00S,2024-01-23T01:48:51.3Z,2,REGULAR,turnover,bad pass,[],1641733,,,1610612766,46,42,2024-01-23T01:48:55Z,2060000,False,,,0,,N. Smith Jr. bad pass TURNOVER (2 TO),"[1641733, 1630183]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,2.0,,,,,,,,,McDaniels,1630183.0,,
214,PT07M20.00S,2024-01-23T01:48:51.3Z,2,REGULAR,steal,,[],1630183,,,1610612750,46,42,2024-01-23T01:48:53Z,2070000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2024-01-23T01:48:59.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,67.49342969776609,55.14705882352941,1610612750,49,42,2024-01-23T01:49:15Z,2080000,False,26.0,253.0,1,right,K. Towns 25' 3PT pullup (28 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.44,Made,28.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
217,PT06M44.00S,2024-01-23T01:49:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,11.645860709592641,51.470588235294116,1610612766,49,44,2024-01-23T01:49:33Z,2100000,False,-7.0,57.0,1,left,N. Smith Jr. floating Jump Shot (2 PTS) (B. McGowens 1 AST),"[1641733, 1631121]",1610612766.0,CHA,floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,2.0,B. McGowens,1631121.0,1.0,,,,,,,,,,,,,,
219,PT06M19.00S,2024-01-23T01:49:53.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,48.529411764705884,1610612750,51,44,2024-01-23T01:55:39Z,2120000,False,-7.0,20.0,1,right,R. Gobert driving DUNK (4 PTS) (K. Towns 2 AST),"[203497, 1626157]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.1,Made,4.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
221,PT06M01.00S,2024-01-23T01:50:11.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,7.703679369250986,39.950980392156865,1610612766,51,46,2024-01-23T01:50:15Z,2140000,False,50.0,20.0,1,left,B. McGowens driving Layup (2 PTS),[1631121],1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,2.0,,,,,,,,,,,,,,,,,
222,PT05M46.00S,2024-01-23T01:50:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629003,66.83639947437582,48.529411764705884,1610612750,51,46,2024-01-23T01:50:30Z,2150000,False,-7.0,259.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
223,PT05M43.00S,2024-01-23T01:50:28.8Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,51,46,2024-01-23T01:50:30Z,2160000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,
224,PT05M33.00S,2024-01-23T01:50:39.0Z,2,REGULAR,2pt,Jump Shot,[],1628970,20.318659658344284,25.0,1610612766,51,46,2024-01-23T01:50:43Z,2170000,False,125.0,138.0,1,left,MISS M. Bridges 18' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,18.66,Missed,,,,,,,,,,,,,,,,,,
225,PT05M30.00S,2024-01-23T01:50:42.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,46,2024-01-23T01:50:43Z,2180000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,224.0,5.0,5.0,0.0,,,,,,,,
226,PT05M18.00S,2024-01-23T01:50:55.3Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,51,46,2024-01-23T01:51:03Z,2190000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,200833.0,3.0,,,,,,,,,,,,
227,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,out,[],203497,,,1610612766,51,46,2024-01-23T01:51:16Z,2200000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,51,46,2024-01-23T01:51:16Z,2210000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,out,[],1641877,,,1610612766,51,46,2024-01-23T01:51:16Z,2220000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,in,[],1629675,,,1610612766,51,46,2024-01-23T01:51:16Z,2230000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,51,46,2024-01-23T01:51:16Z,2240000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,51,46,2024-01-23T01:51:16Z,2250000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,out,[],1629638,,,1610612766,51,46,2024-01-23T01:54:31Z,2255000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M18.00S,2024-01-23T01:51:01.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612766,51,46,2024-01-23T01:54:31Z,2257500,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M04.00S,2024-01-23T01:51:39.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,13.485545335085414,4.901960784313726,1610612766,51,46,2024-01-23T01:51:47Z,2260000,False,225.0,74.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
234,PT05M00.00S,2024-01-23T01:51:43.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,51,46,2024-01-23T01:51:47Z,2270000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,233.0,4.0,3.0,1.0,,,,,,,,
235,PT04M54.00S,2024-01-23T01:51:51.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612750,51,46,2024-01-23T01:51:58Z,2280000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Towns 2 FT),"[1629023, 1626157]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,1.0,0.0,Towns,1626157.0,,,,
237,PT04M54.00S,2024-01-23T01:52:20.0Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,52,46,2024-01-23T01:52:20Z,2300000,False,,,0,,K. Towns Free Throw 1 of 2 (29 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
238,PT04M54.00S,2024-01-23T01:52:41.7Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,53,46,2024-01-23T01:52:41Z,2310000,False,,,0,,K. Towns Free Throw 2 of 2 (30 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
239,PT04M31.00S,2024-01-23T01:53:06.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,32.14520367936925,30.88235294117647,1610612766,53,49,2024-01-23T01:53:13Z,2320000,False,96.0,250.0,1,left,L. Ball 26' 3PT  (9 PTS) (P. Washington 3 AST),"[1630163, 1629023]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.74,Made,9.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,
241,PT04M15.00S,2024-01-23T01:53:22.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,94.43166885676742,51.470588235294116,1610612750,55,49,2024-01-23T01:53:30Z,2340000,False,7.0,0.0,1,right,K. Towns DUNK (32 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.74,Made,32.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,,
243,PT04M01.00S,2024-01-23T01:53:35.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,27.94021024967148,81.61764705882352,1610612766,55,49,2024-01-23T01:53:41Z,2360000,False,-158.0,210.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
244,PT03M59.00S,2024-01-23T01:53:37.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,55,49,2024-01-23T01:53:41Z,2370000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,243.0,5.0,4.0,1.0,,,,,,,,
245,PT03M49.00S,2024-01-23T01:53:47.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,92.06636005256242,34.068627450980394,1610612750,57,49,2024-01-23T02:01:45Z,2380000,False,-80.0,22.0,1,right,K. Towns 8' driving Hook (34 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,8.27,Made,34.0,,,,,,,,,,,,,,,,,
246,PT03M36.00S,2024-01-23T01:54:00.0Z,2,REGULAR,3pt,Jump Shot,[],1628970,24.917871222076215,81.61764705882352,1610612766,57,49,2024-01-23T01:54:08Z,2390000,False,-158.0,182.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.09,Missed,,,,,,,,,,,,,,,,,,
247,PT03M33.00S,2024-01-23T01:54:03.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,57,49,2024-01-23T01:54:08Z,2400000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,
250,PT03M27.00S,2024-01-23T01:54:12.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612750,57,49,2024-01-23T01:54:24Z,2430000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Towns 2 FT),"[1629023, 1626157]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,2.0,0.0,Towns,1626157.0,,,,
254,PT03M27.00S,2024-01-23T01:54:42.3Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,57,49,2024-01-23T01:54:42Z,2450000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT03M27.00S,2024-01-23T01:54:42.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,57,49,2024-01-23T01:54:42Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,
256,PT03M27.00S,2024-01-23T01:54:47.9Z,2,REGULAR,substitution,out,[],1629023,,,1610612750,57,49,2024-01-23T01:54:52Z,2470000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M27.00S,2024-01-23T01:54:47.9Z,2,REGULAR,substitution,in,[],1641877,,,1610612750,57,49,2024-01-23T01:54:52Z,2480000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M27.00S,2024-01-23T01:55:08.3Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,58,49,2024-01-23T01:55:08Z,2490000,False,,,0,,K. Towns Free Throw 2 of 2 (35 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
259,PT03M08.00S,2024-01-23T01:55:32.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612766,58,49,2024-01-23T01:55:38Z,2500000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Bridges 2 FT),"[1629675, 1628970]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,,2.0,0.0,Bridges,1628970.0,,,,
261,PT03M08.00S,2024-01-23T01:55:59.8Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,58,50,2024-01-23T01:55:59Z,2520000,False,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
262,PT03M08.00S,2024-01-23T01:56:12.1Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,58,51,2024-01-23T01:56:12Z,2530000,False,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
263,PT03M00.00S,2024-01-23T01:56:20.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,78.9257555847569,8.823529411764707,1610612750,61,51,2024-01-23T01:56:29Z,2540000,False,-206.0,146.0,1,right,K. Towns 25' 3PT  (38 PTS) (S. Milton 2 AST),"[1626157, 1629003]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.22,Made,38.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,
