actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT10M07.00S,2024-04-14T20:08:55.9Z,2,REGULAR,substitution,in,[],201152,,,1610612750,26,46,2024-04-14T20:09:00Z,1720000,False,,,0,,SUB in: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M46.00S,2024-04-14T20:09:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612750,26,46,2024-04-14T20:09:36Z,1730000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (McLaughlin 2 FT),"[1626220, 1629162]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,McLaughlin,1629162.0,,
180,PT09M46.00S,2024-04-14T20:09:56.0Z,2,REGULAR,freethrow,1 of 2,[],1629162,,,1610612750,26,46,2024-04-14T20:09:56Z,1750000,False,,,0,,MISS J. McLaughlin Free Throw 1 of 2,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT09M46.00S,2024-04-14T20:09:56.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,26,46,2024-04-14T20:09:56Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,
182,PT09M46.00S,2024-04-14T20:10:08.5Z,2,REGULAR,freethrow,2 of 2,[],1629162,,,1610612750,27,46,2024-04-14T20:10:08Z,1770000,False,,,0,,J. McLaughlin Free Throw 2 of 2 (5 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
183,PT09M28.00S,2024-04-14T20:10:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,82.7365308804205,43.872549019607845,1610612756,27,48,2024-04-14T20:10:35Z,1780000,False,-31.0,110.0,1,right,B. Beal 11' step back Jump Shot (18 PTS),[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,18.0,,,,,,,,,,,,,,,,,
184,PT09M13.00S,2024-04-14T20:10:45.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,4.944152431011826,51.71568627450981,1610612750,29,48,2024-04-14T20:10:49Z,1790000,False,-9.0,-6.0,1,left,R. Gobert alley-oop DUNK (4 PTS) (K. Anderson 3 AST),"[203497, 203937]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.05,Made,4.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,
186,PT08M50.00S,2024-04-14T20:11:10.0Z,2,REGULAR,turnover,traveling,[],201152,,,1610612756,29,48,2024-04-14T20:11:15Z,1810000,False,,,0,,T. Young traveling TURNOVER (1 TO),[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,1.0,,,,,,,,,,,,
187,PT08M50.00S,2024-04-14T20:11:12.7Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,29,48,2024-04-14T20:11:21Z,1820000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M50.00S,2024-04-14T20:11:12.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,29,48,2024-04-14T20:11:21Z,1830000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M38.00S,2024-04-14T20:11:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,21.23850197109067,9.558823529411764,1610612750,32,48,2024-04-14T20:11:43Z,1840000,False,202.0,147.0,1,left,M. Conley 25' 3PT  (6 PTS) (K. Anderson 4 AST),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.0,Made,6.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,
191,PT08M18.00S,2024-04-14T20:12:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,92.72339027595268,48.03921568627451,1610612756,32,50,2024-04-14T20:12:08Z,1860000,False,-10.0,16.0,1,right,T. Young reverse Layup (2 PTS) (R. O'Neale 3 AST),"[201152, 1626220]",1610612756.0,PHX,reverse,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,,,,
193,PT08M18.00S,2024-04-14T20:12:03.9Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612756,32,50,2024-04-14T20:12:09Z,1880000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Young 1 FT),"[203497, 201152]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,2.0,0.0,Young,201152.0,,
195,PT08M18.00S,2024-04-14T20:12:30.1Z,2,REGULAR,freethrow,1 of 1,[],201152,,,1610612756,32,51,2024-04-14T20:12:30Z,1900000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
196,PT08M00.00S,2024-04-14T20:12:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,21.50131406044678,8.823529411764707,1610612750,32,51,2024-04-14T20:12:55Z,1910000,False,206.0,150.0,1,left,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
197,PT07M58.00S,2024-04-14T20:12:52.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,32,51,2024-04-14T20:12:55Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,196.0,,,,,,,,,,,
199,PT07M58.00S,2024-04-14T20:12:57.8Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,32,51,2024-04-14T20:13:13Z,1940000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M58.00S,2024-04-14T20:12:57.8Z,2,REGULAR,substitution,out,[],203078,,,1610612756,32,51,2024-04-14T20:13:13Z,1950000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M58.00S,2024-04-14T20:12:57.8Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,32,51,2024-04-14T20:13:13Z,1960000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M58.00S,2024-04-14T20:12:57.8Z,2,REGULAR,substitution,in,[],201142,,,1610612756,32,51,2024-04-14T20:13:13Z,1970000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M44.00S,2024-04-14T20:13:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,81.02825229960578,51.9607843137255,1610612756,32,53,2024-04-14T20:13:35Z,1980000,False,10.0,126.0,1,right,G. Allen 12' pullup Jump Shot (7 PTS) (D. Booker 3 AST),"[1628960, 1626164]",1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,7.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
205,PT07M31.00S,2024-04-14T20:13:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.258212877792378,50.0,1610612750,34,53,2024-04-14T20:13:51Z,2000000,False,0.0,6.0,1,left,M. Conley driving Layup (8 PTS),[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,0.63,Made,8.0,,,,,,,,,,,,,,,,,
206,PT07M31.00S,2024-04-14T20:13:47.3Z,2,REGULAR,foul,personal,['1freethrow'],201152,,,1610612750,34,53,2024-04-14T20:13:53Z,2010000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Conley 1 FT),"[201152, 201144]",1610612756.0,PHX,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Conley,201144.0,,
208,PT07M31.00S,2024-04-14T20:13:53.9Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,34,53,2024-04-14T20:14:56Z,2030000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M31.00S,2024-04-14T20:13:53.9Z,2,REGULAR,substitution,out,[],203497,,,1610612750,34,53,2024-04-14T20:14:56Z,2040000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M31.00S,2024-04-14T20:13:53.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,34,53,2024-04-14T20:14:56Z,2050000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M31.00S,2024-04-14T20:13:53.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,34,53,2024-04-14T20:14:56Z,2060000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M31.00S,2024-04-14T20:14:08.2Z,2,REGULAR,substitution,out,[],201152,,,1610612750,34,53,2024-04-14T20:14:56Z,2070000,False,,,0,,SUB out: T. Young,[201152],1610612756.0,PHX,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M31.00S,2024-04-14T20:14:08.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612750,34,53,2024-04-14T20:14:56Z,2080000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M31.00S,2024-04-14T20:14:30.1Z,2,REGULAR,freethrow,1 of 1,[],201144,,,1610612750,35,53,2024-04-14T20:14:30Z,2090000,False,,,0,,M. Conley Free Throw 1 of 1 (9 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
215,PT07M11.00S,2024-04-14T20:14:53.0Z,2,REGULAR,2pt,Jump Shot,[],1626164,78.9257555847569,26.715686274509803,1610612756,35,53,2024-04-14T20:15:21Z,2100000,False,-116.0,146.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,18.64,Missed,,,,,,,,,,,,,,,,,,
216,PT07M08.00S,2024-04-14T20:14:56.0Z,2,REGULAR,rebound,offensive,[],1629626,,,1610612756,35,53,2024-04-14T20:15:07Z,2110000,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,,,,,,,,,215.0,1.0,0.0,1.0,,,,,,,,
217,PT07M07.00S,2024-04-14T20:14:57.4Z,2,REGULAR,turnover,lost ball,[],1629626,,,1610612756,35,53,2024-04-14T20:15:01Z,2120000,False,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1630162]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Edwards,1630162.0,,,,,,
218,PT07M07.00S,2024-04-14T20:14:57.4Z,2,REGULAR,steal,,[],1630162,,,1610612750,35,53,2024-04-14T20:14:58Z,2130000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M02.00S,2024-04-14T20:15:07.7Z,2,REGULAR,foul,offensive,[],203937,,,1610612750,35,53,2024-04-14T20:15:14Z,2140000,False,,,0,,K. Anderson charge offensive FOUL (1 PF),"[203937, 1629234]",1610612750.0,MIN,charge,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,1.0,0.0,Eubanks,1629234.0,,
221,PT07M02.00S,2024-04-14T20:15:07.7Z,2,REGULAR,turnover,offensive foul,[],203937,,,1610612750,35,53,2024-04-14T20:15:07Z,2160000,False,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,1.0,,,,,,,,,,,,
222,PT07M02.00S,2024-04-14T20:15:14.7Z,2,REGULAR,substitution,out,[],203937,,,1610612756,35,53,2024-04-14T20:15:17Z,2170000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M02.00S,2024-04-14T20:15:14.7Z,2,REGULAR,substitution,in,[],1629675,,,1610612756,35,53,2024-04-14T20:15:17Z,2180000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M45.00S,2024-04-14T20:15:41.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629626,92.9862023653088,50.98039215686274,1610612756,35,55,2024-04-14T20:15:45Z,2190000,False,5.0,13.0,1,right,B. Bol cutting DUNK (4 PTS) (D. Booker 4 AST),"[1629626, 1626164]",1610612756.0,PHX,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,
226,PT06M27.00S,2024-04-14T20:15:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,21.50131406044678,91.17647058823529,1610612750,35,55,2024-04-14T20:16:03Z,2210000,False,-206.0,150.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
227,PT06M24.00S,2024-04-14T20:16:02.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,35,55,2024-04-14T20:16:03Z,2220000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,
228,PT06M16.00S,2024-04-14T20:16:12.6Z,2,REGULAR,turnover,out-of-bounds,[],1629626,,,1610612756,35,55,2024-04-14T20:16:18Z,2230000,False,,,0,,B. Bol step out-of-bounds TURNOVER (2 TO),[1629626],1610612756.0,PHX,step,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,201245.0,2.0,,,,,,,,,,,,
229,PT06M16.00S,2024-04-14T20:16:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,35,55,2024-04-14T20:16:17Z,2240000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,out,[],201144,,,1610612750,35,55,2024-04-14T20:19:05Z,2250000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612750,35,55,2024-04-14T20:19:05Z,2260000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,out,[],1629626,,,1610612750,35,55,2024-04-14T20:19:05Z,2270000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,35,55,2024-04-14T20:19:05Z,2280000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,in,[],1626220,,,1610612750,35,55,2024-04-14T20:19:05Z,2290000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M16.00S,2024-04-14T20:18:44.2Z,2,REGULAR,substitution,in,[],203078,,,1610612750,35,55,2024-04-14T20:19:05Z,2300000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M08.00S,2024-04-14T20:19:26.6Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,35,55,2024-04-14T20:19:31Z,2310000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,4.0,,,,,,,,,,,,
237,PT05M54.00S,2024-04-14T20:19:47.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,78.26872536136662,90.19607843137256,1610612756,35,55,2024-04-14T20:19:52Z,2320000,False,201.0,152.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
238,PT05M52.00S,2024-04-14T20:19:49.5Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,35,55,2024-04-14T20:19:52Z,2330000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,
239,PT05M42.00S,2024-04-14T20:19:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,5.732588699080158,96.32352941176471,1610612750,38,55,2024-04-14T20:20:03Z,2340000,False,-232.0,1.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
241,PT05M23.00S,2024-04-14T20:20:20.6Z,2,REGULAR,foul,personal,[],1630162,,,1610612756,38,55,2024-04-14T20:20:27Z,2360000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 201142]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,,,,2.0,0.0,Durant,201142.0,,
243,PT05M13.00S,2024-04-14T20:20:45.9Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612756,38,55,2024-04-14T20:20:49Z,2380000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1629675]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Reid,1629675.0,,,,,,
244,PT05M13.00S,2024-04-14T20:20:45.9Z,2,REGULAR,steal,,[],1629675,,,1610612750,38,55,2024-04-14T20:20:47Z,2390000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
245,PT05M11.00S,2024-04-14T20:20:48.3Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,38,55,2024-04-14T20:20:52Z,2400000,False,,,0,,N. Reid bad pass TURNOVER (3 TO),"[1629675, 1626164]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,,,,,Booker,1626164.0,,,,,,
246,PT05M11.00S,2024-04-14T20:20:48.3Z,2,REGULAR,steal,,[],1626164,,,1610612756,38,55,2024-04-14T20:20:49Z,2410000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
247,PT05M07.00S,2024-04-14T20:20:51.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,94.1688567674113,73.77450980392157,1610612756,38,57,2024-04-14T20:20:56Z,2420000,False,119.0,2.0,1,right,D. Booker 11' fadeaway Jump Shot (10 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,11.89,Made,10.0,,,,,,,,,,,,,,,,,
248,PT04M49.00S,2024-04-14T20:21:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.652431011826544,53.18627450980392,1610612750,40,57,2024-04-14T20:21:13Z,2430000,False,-16.0,10.0,1,left,N. Reid Layup (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,,,,,,,,,,,,,,,,,
249,PT04M25.00S,2024-04-14T20:21:33.6Z,2,REGULAR,2pt,Jump Shot,[],203078,82.60512483574244,69.36274509803921,1610612756,40,57,2024-04-14T20:21:45Z,2440000,False,97.0,111.0,1,right,MISS B. Beal 14' turnaround bank Shot,[203078],1610612756.0,PHX,turnaround bank,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,14.73,Missed,,,,,,,,,,,,,,,,,,
250,PT04M24.00S,2024-04-14T20:21:34.6Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,40,57,2024-04-14T20:24:06Z,2450000,False,,,0,,B. Beal REBOUND (Off:2 Def:0),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,249.0,2.0,0.0,2.0,,,,,,,,
260,PT04M24.00S,2024-04-14T20:21:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,92.59198423127464,50.245098039215684,1610612756,40,57,2024-04-14T20:24:06Z,2455000,False,1.0,17.0,1,right,MISS B. Beal tip Layup,[203078],1610612756.0,PHX,tip,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
261,PT04M22.00S,2024-04-14T20:21:45.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,40,57,2024-04-14T20:23:49Z,2457500,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,260.0,2.0,1.0,1.0,,,,,,,,
251,PT04M05.00S,2024-04-14T20:21:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,11.383048620236531,54.41176470588235,1610612750,40,57,2024-04-14T20:21:57Z,2460000,False,-22.0,55.0,1,left,MISS J. McDaniels turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
252,PT04M03.00S,2024-04-14T20:21:55.4Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,40,57,2024-04-14T20:21:57Z,2470000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,
253,PT03M45.00S,2024-04-14T20:22:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.39356110381078,39.705882352941174,1610612756,40,59,2024-04-14T20:22:19Z,2480000,False,-51.0,104.0,1,right,D. Booker 11' driving floating Jump Shot (12 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.57,Made,12.0,,,,,,,,,,,,,,,,,
254,PT03M29.00S,2024-04-14T20:22:29.8Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,40,59,2024-04-14T20:22:33Z,2490000,False,,,0,,A. Edwards lost ball TURNOVER (5 TO),"[1630162, 201142]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.0,,,,,Durant,201142.0,,,,,,
255,PT03M29.00S,2024-04-14T20:22:29.8Z,2,REGULAR,steal,,[],201142,,,1610612756,40,59,2024-04-14T20:22:32Z,2500000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT03M25.00S,2024-04-14T20:22:34.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",201142,92.19776609724047,76.47058823529412,1610612756,40,61,2024-04-14T20:23:55Z,2510000,False,132.0,21.0,1,right,K. Durant 13' running pullup Jump Shot (10 PTS),[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,13.4,Made,10.0,,,,,,,,,,,,,,,,,
257,PT03M07.00S,2024-04-14T20:22:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,30.56833114323259,31.372549019607842,1610612750,43,61,2024-04-14T20:22:55Z,2520000,False,93.0,235.0,1,left,N. Reid 25' 3PT  (5 PTS) (N. Alexander-Walker 2 AST),"[1629675, 1629638]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.26,Made,5.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,,,
259,PT03M04.00S,2024-04-14T20:22:58.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,43,61,2024-04-14T20:22:58Z,2540000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
