actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
380,PT10M07.00S,2023-11-07T02:28:14.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,58,61,2023-11-07T02:28:18Z,3760000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,Conley,M. Conley,,In The Paint (Non-RA),8-16 Right,,,,,379.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
381,PT10M02.00S,2023-11-07T02:28:20.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203497,92.72339027595268,53.431372549019606,1610612750,60,61,2023-11-07T02:33:39Z,3770000,False,17.0,16.0,1,right,R. Gobert running alley-oop DUNK (11 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,,Gobert,R. Gobert,running alley-oop,Restricted Area,0-8 Center,2.34,Made,,,,,,,11.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,
383,PT09M48.00S,2023-11-07T02:28:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612738,60,61,2023-11-07T02:28:45Z,3790000,False,,,0,,A. Edwards shooting personal FOUL (4 PF) (Porzingis 2 FT),"[1630162, 204001]",1610612750.0,MIN,1626302.0,Edwards,A. Edwards,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Porzingis,204001.0,,,,,,
385,PT09M48.00S,2023-11-07T02:29:08.5Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,60,61,2023-11-07T02:29:31Z,3810000,False,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M48.00S,2023-11-07T02:29:08.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,60,61,2023-11-07T02:29:31Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,
387,PT09M48.00S,2023-11-07T02:29:08.5Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,60,61,2023-11-07T02:29:31Z,3830000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M46.00S,2023-11-07T02:29:10.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,60,61,2023-11-07T02:29:31Z,3840000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,,,,387.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,
389,PT09M24.00S,2023-11-07T02:29:49.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,70.64717477003943,78.43137254901961,1610612750,60,61,2023-11-07T02:29:54Z,3850000,False,142.0,223.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M23.00S,2023-11-07T02:29:50.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,60,61,2023-11-07T02:29:54Z,3860000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612738.0,BOS,,Porzingis,K. Porzingis,,Above the Break 3,24+ Right Center,,,,,389.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
391,PT09M16.00S,2023-11-07T02:29:58.1Z,3,REGULAR,3pt,Jump Shot,[],201950,28.203022339027594,75.24509803921569,1610612738,60,61,2023-11-07T02:30:08Z,3870000,False,-126.0,213.0,1,left,MISS J. Holiday 24' 3PT,[201950],1610612738.0,BOS,,Holiday,J. Holiday,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M12.00S,2023-11-07T02:30:02.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,60,61,2023-11-07T02:30:08Z,3880000,False,,,0,,A. Edwards REBOUND (Off:0 Def:7),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,,,,,391.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,
393,PT09M11.00S,2023-11-07T02:30:03.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630162,92.46057818659659,49.01960784313725,1610612750,62,61,2023-11-07T02:30:16Z,3890000,False,-5.0,18.0,1,right,A. Edwards running DUNK (21 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,running,Restricted Area,0-8 Center,1.9,Made,,,,,,,21.0,,,,,,,,,,,,,,,,
394,PT09M11.00S,2023-11-07T02:30:08.5Z,3,REGULAR,foul,personal,['1freethrow'],201950,,,1610612750,62,61,2023-11-07T02:30:13Z,3900000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Edwards 1 FT),"[201950, 1630162]",1610612738.0,BOS,1626302.0,Holiday,J. Holiday,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0,,,,,,
396,PT09M11.00S,2023-11-07T02:30:31.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,63,61,2023-11-07T02:30:31Z,3920000,False,,,0,,A. Edwards Free Throw 1 of 1 (22 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,,,,,,,22.0,,,,,,,,,,,,,,,,
398,PT08M52.00S,2023-11-07T02:31:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.068988173455978,42.40196078431372,1610612738,63,63,2023-11-07T02:35:45Z,3940000,False,38.0,42.0,1,left,J. Holiday finger roll Layup (6 PTS) (J. Tatum 2 AST),"[201950, 1628369]",1610612738.0,BOS,,Holiday,J. Holiday,finger roll,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,,,6.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,
400,PT08M37.00S,2023-11-07T02:31:22.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,90.48948751642575,4.901960784313726,1610612750,63,63,2023-11-07T02:31:27Z,3960000,False,-225.0,37.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M34.00S,2023-11-07T02:31:25.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,63,2023-11-07T02:31:27Z,3970000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,Left Corner 3,24+ Left,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,
402,PT08M27.00S,2023-11-07T02:31:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,56.127450980392155,1610612738,63,63,2023-11-07T02:31:39Z,3980000,False,-31.0,14.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,driving,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,,,,,,
403,PT08M25.00S,2023-11-07T02:31:34.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,63,2023-11-07T02:31:39Z,3990000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,Towns,K. Towns,,Restricted Area,0-8 Center,,,,,402.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,
404,PT08M14.00S,2023-11-07T02:31:45.9Z,3,REGULAR,2pt,Jump Shot,[],1630162,87.46714848883047,29.901960784313726,1610612750,65,63,2023-11-07T02:31:55Z,4000000,False,-100.0,65.0,1,right,A. Edwards 11' fadeaway bank Jump Shot (24 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,fadeaway bank,Mid-Range,8-16 Left,11.99,Made,,,,,,,24.0,,,,,,,,,,,,,,,,
405,PT07M55.00S,2023-11-07T02:32:04.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,7.835085413929041,59.068627450980394,1610612738,65,63,2023-11-07T02:32:14Z,4010000,False,-45.0,21.0,1,left,MISS J. Holiday turnaround Hook,[201950],1610612738.0,BOS,,Holiday,J. Holiday,turnaround,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M52.00S,2023-11-07T02:32:07.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,65,63,2023-11-07T02:32:14Z,4020000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,Towns,K. Towns,,In The Paint (Non-RA),0-8 Center,,,,,405.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,
407,PT07M38.00S,2023-11-07T02:32:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612750,65,63,2023-11-07T02:32:30Z,4030000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Edwards 2 FT),"[1627759, 1630162]",1610612738.0,BOS,1628171.0,Brown,J. Brown,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Edwards,1630162.0,,,,,,
410,PT07M38.00S,2023-11-07T02:32:49.8Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,65,63,2023-11-07T02:32:49Z,4050000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M38.00S,2023-11-07T02:32:49.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,65,63,2023-11-07T02:32:49Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,
412,PT07M38.00S,2023-11-07T02:33:04.1Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,66,63,2023-11-07T02:33:04Z,4070000,False,,,0,,A. Edwards Free Throw 2 of 2 (25 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,Made,,,,,,,25.0,,,,,,,,,,,,,,,,
413,PT07M23.00S,2023-11-07T02:33:20.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,10.200394218134035,95.09803921568627,1610612738,66,66,2023-11-07T02:33:25Z,4080000,False,-225.0,43.0,1,left,J. Tatum 3PT  (16 PTS) (J. Brown 3 AST),"[1628369, 1627759]",1610612738.0,BOS,,Tatum,J. Tatum,,Left Corner 3,24+ Left,22.96,Made,,,,,,,16.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,
415,PT07M07.00S,2023-11-07T02:33:39.2Z,3,REGULAR,foul,personal,['2freethrow'],204001,,,1610612750,66,66,2023-11-07T02:33:47Z,4100000,False,,,0,,K. Porzingis shooting personal FOUL (4 PF) (Gobert 2 FT),"[204001, 203497]",1610612738.0,BOS,1626302.0,Porzingis,K. Porzingis,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Gobert,203497.0,,,,,,
417,PT07M07.00S,2023-11-07T02:34:06.6Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,66,66,2023-11-07T02:34:06Z,4120000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M07.00S,2023-11-07T02:34:06.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,66,66,2023-11-07T02:34:06Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,,,,
419,PT07M07.00S,2023-11-07T02:34:08.0Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,66,66,2023-11-07T02:34:18Z,4140000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M07.00S,2023-11-07T02:34:08.0Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,66,66,2023-11-07T02:34:18Z,4150000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M07.00S,2023-11-07T02:34:06.6Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,66,66,2023-11-07T02:34:37Z,4160000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M05.00S,2023-11-07T02:34:08.6Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,66,66,2023-11-07T02:34:37Z,4170000,False,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],1610612738.0,BOS,,Holiday,J. Holiday,,,,,,,,421.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
423,PT06M50.00S,2023-11-07T02:34:50.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,5.732588699080158,47.549019607843135,1610612738,66,68,2023-11-07T02:34:56Z,4180000,False,12.0,1.0,1,left,K. Porzingis cutting DUNK (18 PTS) (J. Holiday 5 AST),"[204001, 201950]",1610612738.0,BOS,,Porzingis,K. Porzingis,cutting,Restricted Area,0-8 Center,1.24,Made,,,,,,,18.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,
425,PT06M38.00S,2023-11-07T02:35:02.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,52.450980392156865,1610612750,68,68,2023-11-07T02:35:07Z,4200000,False,12.0,12.0,1,right,R. Gobert DUNK (13 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,,Gobert,R. Gobert,,Restricted Area,0-8 Center,1.73,Made,,,,,,,13.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,
427,PT06M20.00S,2023-11-07T02:35:22.6Z,3,REGULAR,foul,offensive,[],201950,,,1610612738,68,68,2023-11-07T02:35:33Z,4220000,False,,,0,,J. Holiday offensive FOUL (3 PF),"[201950, 1629638]",1610612738.0,BOS,201246.0,Holiday,J. Holiday,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,0.0,Alexander-Walker,1629638.0,,,,,,
429,PT06M20.00S,2023-11-07T02:35:22.6Z,3,REGULAR,turnover,offensive foul,[],201950,,,1610612738,68,68,2023-11-07T02:35:22Z,4240000,False,,,0,,J. Holiday offensive foul TURNOVER (2 TO),[201950],1610612738.0,BOS,201246.0,Holiday,J. Holiday,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,,,,,,,,,,,,
430,PT06M20.00S,2023-11-07T02:35:32.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,68,68,2023-11-07T02:35:32Z,4250000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M12.00S,2023-11-07T02:38:32.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,71.56701708278581,73.52941176470588,1610612750,68,68,2023-11-07T02:38:38Z,4260000,False,118.0,215.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M10.00S,2023-11-07T02:38:34.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,68,68,2023-11-07T02:38:38Z,4270000,False,,,0,,J. Holiday REBOUND (Off:1 Def:6),[201950],1610612738.0,BOS,,Holiday,J. Holiday,,Above the Break 3,24+ Right Center,,,,,431.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,,
433,PT05M59.00S,2023-11-07T02:38:46.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,13.748357424441524,47.05882352941176,1610612738,68,68,2023-11-07T02:38:52Z,4280000,False,15.0,77.0,1,left,MISS J. Brown 7' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,,Brown,J. Brown,turnaround fadeaway,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M57.00S,2023-11-07T02:38:48.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,68,68,2023-11-07T02:38:52Z,4290000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,In The Paint (Non-RA),0-8 Center,,,,,433.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
435,PT05M50.00S,2023-11-07T02:38:55.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,74.32654402102497,14.705882352941178,1610612750,68,68,2023-11-07T02:39:00Z,4300000,False,-176.0,189.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M48.00S,2023-11-07T02:38:57.3Z,3,REGULAR,rebound,defensive,[],201950,,,1610612738,68,68,2023-11-07T02:39:00Z,4310000,False,,,0,,J. Holiday REBOUND (Off:1 Def:7),[201950],1610612738.0,BOS,,Holiday,J. Holiday,,Above the Break 3,24+ Left Center,,,,,435.0,8.0,7.0,1.0,,,,,,,,,,,,,,,,,
437,PT05M36.00S,2023-11-07T02:39:09.5Z,3,REGULAR,2pt,Jump Shot,[],1627759,6.652431011826544,69.11764705882352,1610612738,68,70,2023-11-07T02:39:14Z,4320000,False,-96.0,10.0,1,left,J. Brown 9' turnaround fadeaway Jump Shot (18 PTS),[1627759],1610612738.0,BOS,,Brown,J. Brown,turnaround fadeaway,Mid-Range,8-16 Left,9.61,Made,,,,,,,18.0,,,,,,,,,,,,,,,,
438,PT05M20.00S,2023-11-07T02:39:27.9Z,3,REGULAR,turnover,traveling,[],1630183,,,1610612750,68,70,2023-11-07T02:39:33Z,4330000,False,,,0,,J. McDaniels traveling TURNOVER (2 TO),[1630183],1610612750.0,MIN,1628171.0,McDaniels,J. McDaniels,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,,,,,,,,,
439,PT05M05.00S,2023-11-07T02:39:54.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.276609724047304,41.42156862745098,1610612738,68,70,2023-11-07T02:40:01Z,4340000,False,43.0,251.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M00.00S,2023-11-07T02:39:59.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,68,70,2023-11-07T02:40:01Z,4350000,False,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612750.0,MIN,,Towns,K. Towns,,Above the Break 3,24+ Center,,,,,439.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,
441,PT04M50.00S,2023-11-07T02:40:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.33574244415243,34.31372549019608,1610612750,70,70,2023-11-07T02:41:10Z,4360000,False,-78.0,67.0,1,right,K. Towns 10' driving floating Jump Shot (5 PTS),[1626157],1610612750.0,MIN,,Towns,K. Towns,driving floating,In The Paint (Non-RA),8-16 Left,10.28,Made,,,,,,,5.0,,,,,,,,,,,,,,,,
442,PT04M30.00S,2023-11-07T02:40:29.0Z,3,REGULAR,2pt,Jump Shot,[],201950,6.783837056504599,66.91176470588235,1610612738,70,70,2023-11-07T02:41:29Z,4370000,False,-85.0,11.0,1,left,MISS J. Holiday 8' driving floating Shot,[201950],1610612738.0,BOS,,Holiday,J. Holiday,driving floating,Mid-Range,8-16 Left,8.54,Missed,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M28.00S,2023-11-07T02:40:31.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,70,70,2023-11-07T02:40:36Z,4380000,False,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,Towns,K. Towns,,Mid-Range,8-16 Left,,,,,442.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,
444,PT04M17.00S,2023-11-07T02:40:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,88.38699080157687,37.254901960784316,1610612750,72,70,2023-11-07T02:42:27Z,4390000,False,-64.0,57.0,1,right,K. Towns 8' driving floating Jump Shot (7 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,,Towns,K. Towns,driving floating,In The Paint (Non-RA),8-16 Left,8.53,Made,,,,,,,7.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,
446,PT04M00.00S,2023-11-07T02:40:59.2Z,3,REGULAR,3pt,Jump Shot,[],201143,5.075558475689881,96.07843137254902,1610612738,72,70,2023-11-07T02:41:05Z,4410000,False,-230.0,-5.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,Horford,A. Horford,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M57.00S,2023-11-07T02:41:02.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,72,70,2023-11-07T02:41:05Z,4420000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Left Corner 3,24+ Left,,,,,446.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,,
449,PT03M51.00S,2023-11-07T02:41:16.1Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,72,70,2023-11-07T02:44:33Z,4440000,False,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 201950]",1610612750.0,MIN,201246.0,Towns,K. Towns,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Holiday,201950.0,,,,,,
453,PT03M51.00S,2023-11-07T02:41:16.1Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,72,70,2023-11-07T02:41:16Z,4455000,False,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612750.0,MIN,201246.0,Towns,K. Towns,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,,,,,,,,,,
451,PT03M51.00S,2023-11-07T02:41:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,70,2023-11-07T02:44:08Z,4460000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612738,72,70,2023-11-07T02:44:26Z,4480000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,out,[],201144,,,1610612738,72,70,2023-11-07T02:44:26Z,4490000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612738,72,70,2023-11-07T02:44:26Z,4500000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,72,70,2023-11-07T02:44:26Z,4510000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,out,[],201143,,,1610612738,72,70,2023-11-07T02:44:26Z,4520000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,in,[],203937,,,1610612738,72,70,2023-11-07T02:44:26Z,4530000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,in,[],1629162,,,1610612738,72,70,2023-11-07T02:44:26Z,4540000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612738,72,70,2023-11-07T02:44:26Z,4550000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,72,70,2023-11-07T02:44:26Z,4560000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M51.00S,2023-11-07T02:44:11.1Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,72,70,2023-11-07T02:44:26Z,4570000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M32.00S,2023-11-07T02:44:54.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,6.521024967148489,57.107843137254896,1610612738,72,70,2023-11-07T02:44:59Z,4580000,False,-36.0,9.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,,Brown,J. Brown,driving,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M30.00S,2023-11-07T02:44:56.7Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,72,70,2023-11-07T02:44:56Z,4590000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:3),[1630202],1610612738.0,BOS,,Pritchard,P. Pritchard,,Restricted Area,0-8 Center,,,,,464.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,
