actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
103,PT05M01.00S,2024-04-03T00:23:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,8.360709592641262,47.549019607843135,1610612745,10,10,2024-04-03T00:25:56Z,815000,False,12.0,26.0,1,left,MISS J. Landale Layup - blocked,"[1629111, 203497]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
104,PT05M01.00S,2024-04-03T00:23:41.4Z,1,REGULAR,block,,[],203497,,,1610612745,10,10,2024-04-03T00:25:56Z,817500,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT05M00.00S,2024-04-03T00:23:42.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,10,10,2024-04-03T00:25:56Z,818750,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,103.0,,,,,,,,,,,,,,,,,
83,PT05M00.00S,2024-04-03T00:23:49.8Z,1,REGULAR,substitution,out,[],203497,,,1610612745,10,10,2024-04-03T00:23:54Z,830000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M00.00S,2024-04-03T00:23:49.8Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,10,10,2024-04-03T00:23:54Z,840000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M00.00S,2024-04-03T00:23:49.8Z,1,REGULAR,substitution,in,[],203937,,,1610612745,10,10,2024-04-03T00:23:54Z,850000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M00.00S,2024-04-03T00:23:49.8Z,1,REGULAR,substitution,in,[],201145,,,1610612745,10,10,2024-04-03T00:23:54Z,860000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M58.00S,2024-04-03T00:24:06.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,19.004599211563733,92.40196078431373,1610612745,10,10,2024-04-03T00:25:56Z,870000,False,-212.0,126.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
88,PT04M55.00S,2024-04-03T00:24:09.2Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,10,10,2024-04-03T00:24:09Z,880000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,,,
89,PT04M53.00S,2024-04-03T00:24:11.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,26.62614980289093,18.627450980392158,1610612745,10,13,2024-04-03T00:24:17Z,890000,False,157.0,198.0,1,left,D. Brooks 25' 3PT  (3 PTS) (J. Green 1 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.25,Made,,,,,,,,,,,,3.0,,,,J. Green,1630224.0,1.0
91,PT04M33.00S,2024-04-03T00:24:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,84.97043363994744,48.77450980392157,1610612750,10,13,2024-04-03T00:24:35Z,910000,False,-6.0,89.0,1,right,MISS N. Reid 8' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,8.9,Missed,,,,,,,,,,,,,,,,,,
92,PT04M31.00S,2024-04-03T00:24:32.8Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,10,13,2024-04-03T00:24:35Z,920000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT04M20.00S,2024-04-03T00:24:44.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,89.56964520367937,52.69607843137255,1610612750,12,13,2024-04-03T00:24:48Z,930000,False,13.0,46.0,1,right,N. Reid turnaround Hook (6 PTS) (M. Morris 1 AST),"[1629675, 1628420]",1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,,,,,,,,,,,6.0,,,,M. Morris,1628420.0,1.0
95,PT04M04.00S,2024-04-03T00:25:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,6.1268068331143235,52.450980392156865,1610612745,12,15,2024-04-03T00:25:05Z,950000,False,-12.0,5.0,1,left,J. Landale reverse Layup (2 PTS) (J. Green 2 AST),"[1629111, 1630224]",1610612745.0,HOU,reverse,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,,,,,2.0,,,,J. Green,1630224.0,2.0
97,PT03M43.00S,2024-04-03T00:25:20.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,87.59855453350855,50.0,1610612750,12,15,2024-04-03T00:25:25Z,970000,False,0.0,64.0,1,right,MISS N. Reid 6' turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
98,PT03M41.00S,2024-04-03T00:25:22.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,12,15,2024-04-03T00:25:25Z,980000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M38.00S,2024-04-03T00:25:29.3Z,1,REGULAR,foul,personal,[],1628420,,,1610612745,12,15,2024-04-03T00:26:01Z,990000,False,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 1630224]",1610612750.0,MIN,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1627524.0,1.0,0.0,Green,1630224.0,,,,,,,
101,PT03M38.00S,2024-04-03T00:25:34.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612745,12,15,2024-04-03T00:25:38Z,1010000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2024-04-03T00:25:34.2Z,1,REGULAR,substitution,in,[],1629638,,,1610612745,12,15,2024-04-03T00:25:38Z,1020000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M26.00S,2024-04-03T00:26:04.0Z,1,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612745,12,15,2024-04-03T00:26:11Z,1030000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Green 2 FT),"[1629638, 1630224]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,203592.0,1.0,0.0,Green,1630224.0,,,,,,,
108,PT03M26.00S,2024-04-03T00:26:27.3Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,12,16,2024-04-03T00:26:27Z,1050000,False,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
109,PT03M26.00S,2024-04-03T00:26:41.8Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,12,17,2024-04-03T00:26:41Z,1060000,False,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
110,PT03M10.00S,2024-04-03T00:27:02.9Z,1,REGULAR,foul,personal,[],1629111,,,1610612750,12,17,2024-04-03T00:27:09Z,1070000,False,,,0,,J. Landale personal FOUL (1 PF),"[1629111, 203937]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,203592.0,1.0,0.0,Anderson,203937.0,,,,,,,
112,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,out,[],1629675,,,1610612750,12,17,2024-04-03T00:27:27Z,1090000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,out,[],1627832,,,1610612750,12,17,2024-04-03T00:27:27Z,1100000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612750,12,17,2024-04-03T00:27:27Z,1110000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,in,[],203497,,,1610612750,12,17,2024-04-03T00:27:27Z,1120000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,in,[],1641708,,,1610612750,12,17,2024-04-03T00:27:27Z,1130000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M10.00S,2024-04-03T00:27:10.0Z,1,REGULAR,substitution,in,[],1631095,,,1610612750,12,17,2024-04-03T00:27:27Z,1140000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M57.00S,2024-04-03T00:27:45.6Z,1,REGULAR,2pt,Jump Shot,[],1629638,78.13731931668858,50.98039215686274,1610612750,14,17,2024-04-03T00:27:49Z,1150000,False,5.0,153.0,1,right,N. Alexander-Walker 15' pullup Jump Shot (2 PTS) (A. Edwards 1 AST),"[1629638, 1630162]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,15.31,Made,,,,,,,,,,,,2.0,,,,A. Edwards,1630162.0,1.0
120,PT02M36.00S,2024-04-03T00:28:05.6Z,1,REGULAR,2pt,Jump Shot,[],1631095,17.559132720105126,21.568627450980394,1610612745,14,17,2024-04-03T00:28:09Z,1170000,False,142.0,113.0,1,left,MISS J. Smith Jr. 18' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,18.14,Missed,,,,,,,,,,,,,,,,,,
121,PT02M34.00S,2024-04-03T00:28:07.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,14,17,2024-04-03T00:28:09Z,1180000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,120.0,3.0,3.0,0.0,,,,,,,,,,,,,,
122,PT02M27.00S,2024-04-03T00:28:15.6Z,1,REGULAR,2pt,Jump Shot,[],1628420,77.4802890932983,38.48039215686275,1610612750,16,17,2024-04-03T00:28:22Z,1190000,False,-58.0,159.0,1,right,M. Morris 16' pullup Jump Shot (2 PTS),[1628420],1610612750.0,MIN,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,16.93,Made,,,,,,,,,,,,2.0,,,,,,
123,PT02M12.00S,2024-04-03T00:28:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,17.95335085413929,56.61764705882353,1610612745,16,17,2024-04-03T00:28:33Z,1200000,False,-33.0,116.0,1,left,MISS A. Thompson 12' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,,,,,,,,,,,,,,,,,
124,PT02M09.00S,2024-04-03T00:28:32.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,16,17,2024-04-03T00:28:33Z,1210000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,123.0,5.0,3.0,2.0,,,,,,,,,,,,,,
166,PT02M05.00S,2024-04-03T00:28:33.3Z,1,REGULAR,turnover,lost ball,[],1629111,,,1610612745,16,17,2024-04-03T00:37:56Z,1215000,False,,,0,,J. Landale lost ball TURNOVER (1 TO),"[1629111, 203937]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
167,PT02M05.00S,2024-04-03T00:28:33.3Z,1,REGULAR,steal,,[],203937,,,1610612750,16,17,2024-04-03T00:37:56Z,1217500,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2024-04-03T00:28:42.5Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,16,17,2024-04-03T00:28:49Z,1240000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1627524.0,,,,,,1.0,,,,,
129,PT02M04.00S,2024-04-03T00:28:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,16,17,2024-04-03T00:28:56Z,1250000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M44.00S,2024-04-03T00:32:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,11.383048620236531,50.245098039215684,1610612745,16,19,2024-04-03T00:32:06Z,1260000,False,-1.0,55.0,1,left,J. Green driving Layup (8 PTS) (A. Thompson 3 AST),"[1630224, 1641708]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,,,,,,,,,,,,8.0,,,,A. Thompson,1641708.0,3.0
131,PT01M23.00S,2024-04-03T00:32:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,93.38042049934296,49.26470588235294,1610612750,16,19,2024-04-03T00:32:26Z,1270000,False,-4.0,10.0,1,right,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
132,PT01M20.00S,2024-04-03T00:32:25.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,19,2024-04-03T00:32:26Z,1280000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT01M15.00S,2024-04-03T00:32:29.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,6.258212877792378,50.0,1610612745,16,21,2024-04-03T00:32:36Z,1290000,False,0.0,6.0,1,left,A. Thompson running DUNK (2 PTS) (J. Green 3 AST),"[1641708, 1630224]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,2.0,,,,J. Green,1630224.0,3.0
135,PT00M58.90S,2024-04-03T00:32:47.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,75.1149802890933,13.725490196078432,1610612750,16,21,2024-04-03T00:32:51Z,1310000,False,-181.0,181.0,1,right,MISS M. Morris 25' 3PT,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
136,PT00M55.70S,2024-04-03T00:32:50.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,21,2024-04-03T00:32:51Z,1320000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,135.0,3.0,3.0,0.0,,,,,,,,,,,,,,
137,PT00M49.00S,2024-04-03T00:32:57.3Z,1,REGULAR,3pt,Jump Shot,[],1631095,16.63929040735874,94.36274509803921,1610612745,16,21,2024-04-03T00:33:01Z,1330000,False,-222.0,104.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
138,PT00M46.30S,2024-04-03T00:33:00.0Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612750,16,21,2024-04-03T00:33:01Z,1340000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT00M38.90S,2024-04-03T00:33:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,71.82982917214193,24.509803921568626,1610612750,16,21,2024-04-03T00:33:13Z,1350000,False,-127.0,212.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
140,PT00M35.90S,2024-04-03T00:33:10.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,21,2024-04-03T00:33:13Z,1360000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,139.0,4.0,4.0,0.0,,,,,,,,,,,,,,
141,PT00M20.80S,2024-04-03T00:33:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,10.726018396846255,54.90196078431373,1610612745,16,21,2024-04-03T00:33:30Z,1370000,False,-25.0,48.0,1,left,MISS J. Green turnaround Shot,[1630224],1610612745.0,HOU,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
142,PT00M17.00S,2024-04-03T00:33:29.3Z,1,REGULAR,rebound,offensive,[],1630224,,,1610612745,16,21,2024-04-03T00:33:58Z,1380000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,141.0,3.0,2.0,1.0,,,,,,,,,,,,,,
143,PT00M11.70S,2024-04-03T00:33:35.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,6.783837056504599,50.49019607843137,1610612745,16,23,2024-04-03T00:33:39Z,1390000,False,-2.0,11.0,1,left,A. Thompson DUNK (4 PTS) (J. Green 1 AST),"[1641708, 201145]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,,,4.0,,,,J. Green,201145.0,1.0
145,PT00M11.70S,2024-04-03T00:33:38.6Z,1,REGULAR,foul,personal,['1freethrow'],1628420,,,1610612745,16,23,2024-04-03T00:33:48Z,1410000,False,,,0,,M. Morris shooting personal FOUL (2 PF) (Thompson 1 FT),"[1628420, 1641708]",1610612750.0,MIN,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,203592.0,2.0,0.0,Thompson,1641708.0,,,,,,,
147,PT00M11.70S,2024-04-03T00:33:48.7Z,1,REGULAR,substitution,out,[],1629111,,,1610612745,16,23,2024-04-03T00:33:58Z,1430000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M11.70S,2024-04-03T00:33:48.7Z,1,REGULAR,substitution,in,[],1628415,,,1610612745,16,23,2024-04-03T00:33:58Z,1440000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M11.70S,2024-04-03T00:34:07.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1641708,,,1610612745,16,23,2024-04-03T00:34:08Z,1450000,False,,,0,,MISS A. Thompson Free Throw 1 of 1,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT00M10.50S,2024-04-03T00:34:09.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,16,23,2024-04-03T00:34:24Z,1460000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M00.00S,2024-04-03T00:34:25.7Z,1,REGULAR,period,end,[],0,,,1610612750,16,23,2024-04-03T00:34:25Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,16,23,2024-04-03T00:37:07Z,1490000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,out,['startperiod'],1628420,,,1610612750,16,23,2024-04-03T00:37:07Z,1500000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612750,16,23,2024-04-03T00:37:07Z,1510000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612750,16,23,2024-04-03T00:37:07Z,1520000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,in,['startperiod'],1629162,,,1610612750,16,23,2024-04-03T00:37:07Z,1530000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,16,23,2024-04-03T00:37:07Z,1540000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612750,16,23,2024-04-03T00:37:07Z,1550000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-04-03T00:36:37.8Z,2,REGULAR,substitution,in,['startperiod'],1641715,,,1610612750,16,23,2024-04-03T00:37:07Z,1560000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-04-03T00:37:07.6Z,2,REGULAR,period,start,[],0,,,1610612745,16,23,2024-04-03T00:37:07Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M47.00S,2024-04-03T00:37:19.8Z,2,REGULAR,3pt,Jump Shot,[],201145,32.013797634691194,54.41176470588235,1610612745,16,26,2024-04-03T00:37:28Z,1580000,False,-22.0,248.0,1,left,J. Green 24' 3PT  (3 PTS) (A. Thompson 4 AST),"[201145, 1641708]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,,,,,,,,3.0,,,,A. Thompson,1641708.0,4.0
164,PT11M25.00S,2024-04-03T00:37:42.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203497,89.70105124835742,56.86274509803921,1610612750,16,26,2024-04-03T00:41:01Z,1600000,False,34.0,44.0,1,right,MISS R. Gobert bank Hook,[203497],1610612750.0,MIN,bank,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
165,PT11M22.00S,2024-04-03T00:37:44.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,16,26,2024-04-03T00:37:44Z,1610000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,164.0,6.0,4.0,2.0,,,,,,,,,,,,,,
168,PT11M17.00S,2024-04-03T00:37:52.2Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612745,16,26,2024-04-03T00:38:02Z,1620000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Whitmore 2 FT),"[1629638, 1641715]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,2.0,0.0,Whitmore,1641715.0,,,,,,,
170,PT11M17.00S,2024-04-03T00:38:19.2Z,2,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,16,27,2024-04-03T00:38:34Z,1640000,False,,,0,,C. Whitmore Free Throw 1 of 2 (1 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
