actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT10M42.00S,2024-03-05T01:42:22.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641712,89.83245729303549,53.92156862745098,1610612757,28,32,2024-03-05T01:46:22Z,1660000,False,20.0,43.0,1,right,R. Rupert driving floating Jump Shot (4 PTS) (M. Brown 2 AST),"[1641712, 1629650]",1610612757.0,POR,driving floating,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,,,,,4.0,,,,,,,M. Brown,1629650.0,2.0,,,,
171,PT10M27.00S,2024-03-05T01:42:41.3Z,2,REGULAR,foul,technical,['1freethrow'],1629650,,,1610612750,28,32,2024-03-05T01:42:52Z,1680000,False,,,0,,M. Brown defensive-3-second technical FOUL (1 Tech),[1629650],1610612757.0,POR,defensive-3-second,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,2.0,1.0,,
172,PT10M27.00S,2024-03-05T01:43:00.8Z,2,REGULAR,freethrow,1 of 1,[],1628420,,,1610612750,29,32,2024-03-05T01:43:00Z,1690000,False,,,0,,M. Morris technical Free Throw 1 of 1 (1 PTS),[1628420],1610612750.0,MIN,technical,,,Morris,M. Morris,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
174,PT10M14.00S,2024-03-05T01:43:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1630204,,,1610612750,29,32,2024-03-05T01:44:01Z,1700000,False,,,0,,A. Hagans shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630204, 203937]",1610612757.0,POR,shooting,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,Anderson,203937.0
176,PT10M14.00S,2024-03-05T01:44:02.6Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,30,32,2024-03-05T01:44:02Z,1720000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
178,PT10M14.00S,2024-03-05T01:45:07.5Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,31,32,2024-03-05T01:45:07Z,1740000,False,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
179,PT09M58.00S,2024-03-05T01:45:25.0Z,2,REGULAR,3pt,Jump Shot,[],1631303,68.28186596583443,49.754901960784316,1610612757,31,32,2024-03-05T01:45:30Z,1750000,False,-1.0,246.0,1,right,MISS J. Minaya 24' 3PT,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Center,24.57,Missed,,,,,,,,,,,,,,,,,,
180,PT09M55.00S,2024-03-05T01:45:28.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,31,32,2024-03-05T01:45:30Z,1760000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,179.0,4.0,2.0,2.0,,,,,,,,,,,,,,
181,PT09M46.00S,2024-03-05T01:45:37.9Z,2,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612750,31,32,2024-03-05T01:45:49Z,1770000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Gobert 2 FT),"[1641712, 203497]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Gobert,203497.0
183,PT09M46.00S,2024-03-05T01:46:08.8Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,32,32,2024-03-05T01:46:08Z,1790000,False,,,0,,R. Gobert Free Throw 1 of 2 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
184,PT09M46.00S,2024-03-05T01:46:11.5Z,2,REGULAR,substitution,out,[],1629650,,,1610612750,32,32,2024-03-05T01:46:20Z,1800000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M46.00S,2024-03-05T01:46:11.5Z,2,REGULAR,substitution,in,[],1641871,,,1610612750,32,32,2024-03-05T01:46:20Z,1810000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M46.00S,2024-03-05T01:46:38.4Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,33,32,2024-03-05T01:46:38Z,1820000,False,,,0,,R. Gobert Free Throw 2 of 2 (8 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
189,PT09M24.00S,2024-03-05T01:47:30.1Z,2,REGULAR,turnover,bad pass,[],1630204,,,1610612757,33,32,2024-03-05T01:47:35Z,1850000,False,,,0,,A. Hagans bad pass TURNOVER (2 TO),"[1630204, 1629638]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,,,
190,PT09M24.00S,2024-03-05T01:47:30.1Z,2,REGULAR,steal,,[],1629638,,,1610612750,33,32,2024-03-05T01:47:32Z,1860000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
191,PT09M22.00S,2024-03-05T01:47:34.0Z,2,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612750,33,32,2024-03-05T01:47:44Z,1870000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1630625, 1629638]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,1.0,1.0,Alexander-Walker,1629638.0
193,PT09M22.00S,2024-03-05T01:48:01.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629638,,,1610612750,34,32,2024-03-05T01:48:01Z,1890000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
194,PT09M22.00S,2024-03-05T01:48:09.9Z,2,REGULAR,substitution,out,[],1630204,,,1610612750,34,32,2024-03-05T01:48:14Z,1900000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M22.00S,2024-03-05T01:48:09.9Z,2,REGULAR,substitution,in,[],1629014,,,1610612750,34,32,2024-03-05T01:48:14Z,1910000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M22.00S,2024-03-05T01:48:24.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629638,,,1610612750,35,32,2024-03-05T01:48:24Z,1920000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (5 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
197,PT09M15.00S,2024-03-05T01:48:34.9Z,2,REGULAR,foul,personal,[],1629638,,,1610612757,35,32,2024-03-05T01:49:01Z,1930000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1630625]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Banton,1630625.0
199,PT09M00.00S,2024-03-05T01:49:10.7Z,2,REGULAR,3pt,Jump Shot,[],1641871,69.33311432325887,31.127450980392158,1610612757,35,35,2024-03-05T01:49:15Z,1950000,False,-94.0,236.0,1,right,D. Reath 25' 3PT  (9 PTS) (A. Simons 5 AST),"[1641871, 1629014]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,,9.0,,,,,,,A. Simons,1629014.0,5.0,,,,
201,PT08M46.00S,2024-03-05T01:49:23.6Z,2,REGULAR,2pt,Jump Shot,[],1628420,7.046649145860711,24.754901960784316,1610612750,35,35,2024-03-05T01:49:28Z,1970000,False,126.0,14.0,1,left,MISS M. Morris 12' pullup Shot,[1628420],1610612750.0,MIN,pullup,,,Morris,M. Morris,,,,,Mid-Range,8-16 Right,12.69,Missed,,,,,,,,,,,,,,,,,,
202,PT08M43.00S,2024-03-05T01:49:26.6Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,35,35,2024-03-05T01:50:12Z,1980000,False,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,
203,PT08M42.00S,2024-03-05T01:49:28.2Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612757,35,35,2024-03-05T01:49:38Z,1990000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1629638]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Alexander-Walker,1629638.0,,,,,,,
204,PT08M42.00S,2024-03-05T01:49:28.2Z,2,REGULAR,steal,,[],1629638,,,1610612750,35,35,2024-03-05T01:49:29Z,2000000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
205,PT08M39.00S,2024-03-05T01:49:31.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,28.465834428383708,25.98039215686275,1610612750,35,35,2024-03-05T01:49:43Z,2010000,False,120.0,215.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
206,PT08M35.00S,2024-03-05T01:49:34.3Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,35,35,2024-03-05T01:49:34Z,2020000,False,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,205.0,4.0,3.0,1.0,,,,,,,,,,,,,,
207,PT08M29.00S,2024-03-05T01:49:40.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,91.67214191852825,3.9215686274509802,1610612757,35,35,2024-03-05T01:51:42Z,2030000,False,-230.0,26.0,1,right,MISS A. Simons running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
208,PT08M27.00S,2024-03-05T01:49:42.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,35,35,2024-03-05T01:49:46Z,2040000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,207.0,5.0,3.0,2.0,,,,,,,,,,,,,,
209,PT08M12.00S,2024-03-05T01:49:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,6.652431011826544,62.745098039215684,1610612750,37,35,2024-03-05T01:50:03Z,2050000,False,-64.0,10.0,1,left,K. Anderson 6' driving floating Jump Shot (4 PTS) (M. Morris 3 AST),"[203937, 1628420]",1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,4.0,,,,,,,M. Morris,1628420.0,3.0,,,,
210,PT07M57.00S,2024-03-05T01:50:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,85.75886990801577,50.49019607843137,1610612757,37,37,2024-03-05T01:50:19Z,2060000,False,2.0,81.0,1,right,A. Simons 8' floating Jump Shot (9 PTS) (D. Reath 1 AST),"[1629014, 1641871]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,,,,,9.0,,,,,,,D. Reath,1641871.0,1.0,,,,
212,PT07M39.00S,2024-03-05T01:50:30.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,15.456636005256241,60.78431372549019,1610612750,39,37,2024-03-05T01:50:41Z,2080000,False,-54.0,93.0,1,left,M. Morris 10' pullup Jump Shot (3 PTS),[1628420],1610612750.0,MIN,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,10.73,Made,,,,,3.0,,,,,,,,,,,,,
213,PT07M26.00S,2024-03-05T01:50:43.7Z,2,REGULAR,2pt,Jump Shot,[],1630625,82.7365308804205,71.81372549019608,1610612757,39,37,2024-03-05T01:50:48Z,2090000,False,109.0,110.0,1,right,MISS D. Banton 15' pullup Shot,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,15.48,Missed,,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2024-03-05T01:50:45.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,37,2024-03-05T01:50:48Z,2100000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,213.0,6.0,4.0,2.0,,,,,,,,,,,,,,
215,PT07M01.00S,2024-03-05T01:51:08.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,32.14520367936925,47.30392156862745,1610612750,42,37,2024-03-05T01:51:13Z,2110000,False,13.0,250.0,1,left,N. Alexander-Walker 25' 3PT  (8 PTS) (M. Morris 4 AST),"[1629638, 1628420]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.01,Made,,,,,8.0,,,,,,,M. Morris,1628420.0,4.0,,,,
217,PT06M59.00S,2024-03-05T01:51:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,42,37,2024-03-05T01:51:14Z,2130000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612757,42,37,2024-03-05T01:54:04Z,2140000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,out,[],1628420,,,1610612757,42,37,2024-03-05T01:54:04Z,2150000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,out,[],1631303,,,1610612757,42,37,2024-03-05T01:54:04Z,2160000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,out,[],1641712,,,1610612757,42,37,2024-03-05T01:54:04Z,2170000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,in,[],201144,,,1610612757,42,37,2024-03-05T01:54:04Z,2180000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612757,42,37,2024-03-05T01:54:04Z,2190000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,42,37,2024-03-05T01:54:04Z,2200000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M59.00S,2024-03-05T01:53:39.5Z,2,REGULAR,substitution,in,[],1631133,,,1610612757,42,37,2024-03-05T01:54:04Z,2210000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M37.00S,2024-03-05T01:54:39.1Z,2,REGULAR,2pt,Jump Shot,[],1629014,90.22667542706965,16.911764705882355,1610612757,42,37,2024-03-05T01:54:43Z,2220000,False,-165.0,39.0,1,right,MISS A. Simons 17' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,17.0,Missed,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2024-03-05T01:54:42.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,42,37,2024-03-05T01:54:43Z,2230000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left,,,226.0,7.0,5.0,2.0,,,,,,,,,,,,,,
229,PT06M18.00S,2024-03-05T01:54:59.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612750,42,37,2024-03-05T01:55:08Z,2240000,False,,,0,,A. Simons personal FOUL (1 PF) (McDaniels 2 FT),"[1629014, 1630183]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,McDaniels,1630183.0
231,PT06M18.00S,2024-03-05T01:55:24.5Z,2,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,42,37,2024-03-05T01:55:24Z,2260000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2024-03-05T01:55:24.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,42,37,2024-03-05T01:55:24Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,
233,PT06M18.00S,2024-03-05T01:55:31.6Z,2,REGULAR,substitution,out,[],203937,,,1610612750,42,37,2024-03-05T01:55:37Z,2280000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M18.00S,2024-03-05T01:55:31.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,42,37,2024-03-05T01:55:37Z,2290000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M18.00S,2024-03-05T01:55:55.1Z,2,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,43,37,2024-03-05T01:55:55Z,2300000,False,,,0,,J. McDaniels Free Throw 2 of 2 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
236,PT06M06.00S,2024-03-05T01:56:07.6Z,2,REGULAR,turnover,out-of-bounds,[],1641871,,,1610612757,43,37,2024-03-05T01:57:33Z,2310000,False,,,0,,D. Reath bad pass out-of-bounds TURNOVER (3 TO),[1641871],1610612757.0,POR,bad pass,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628172.0,3.0,,,,,,,,,
237,PT05M51.00S,2024-03-05T01:56:28.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,6.521024967148489,52.450980392156865,1610612750,45,37,2024-03-05T01:56:35Z,2320000,False,-12.0,9.0,1,left,R. Gobert DUNK (10 PTS) (N. Alexander-Walker 1 AST),"[203497, 1629638]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,10.0,,,,,,,N. Alexander-Walker,1629638.0,1.0,,,,
239,PT05M32.00S,2024-03-05T01:56:47.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,76.5604467805519,86.27450980392157,1610612757,45,37,2024-03-05T01:56:54Z,2340000,False,181.0,168.0,1,right,MISS D. Reath 24' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
240,PT05M28.00S,2024-03-05T01:56:51.2Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,45,37,2024-03-05T01:56:54Z,2350000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,239.0,3.0,1.0,2.0,,,,,,,,,,,,,,
241,PT05M28.00S,2024-03-05T01:56:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,92.59198423127464,47.794117647058826,1610612757,45,39,2024-03-05T01:56:58Z,2360000,False,-11.0,17.0,1,right,K. Murray putback Layup (2 PTS),[1631200],1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,2.0,,,,,,,,,,,,,
242,PT05M04.00S,2024-03-05T01:57:15.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,6.652431011826544,49.01960784313725,1610612750,47,39,2024-03-05T01:57:20Z,2370000,False,5.0,10.0,1,left,J. McDaniels driving DUNK (5 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,5.0,,,,,,,A. Edwards,1630162.0,1.0,,,,
244,PT04M46.00S,2024-03-05T01:57:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,92.06636005256242,46.81372549019608,1610612757,47,41,2024-03-05T01:57:38Z,2390000,False,-16.0,22.0,1,right,D. Reath driving Layup (11 PTS) (A. Simons 6 AST),"[1641871, 1629014]",1610612757.0,POR,driving,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,11.0,,,,,,,A. Simons,1629014.0,6.0,,,,
246,PT04M26.00S,2024-03-05T01:57:59.9Z,2,REGULAR,foul,offensive,[],203497,,,1610612750,47,41,2024-03-05T01:58:08Z,2410000,False,,,0,,R. Gobert charge offensive FOUL (1 PF),"[203497, 1641871]",1610612750.0,MIN,charge,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Reath,1641871.0
248,PT04M26.00S,2024-03-05T01:57:59.9Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612750,47,41,2024-03-05T01:57:59Z,2430000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,1.0,,,,,,,,,
249,PT04M26.00S,2024-03-05T01:58:06.5Z,2,REGULAR,substitution,out,[],1630625,,,1610612757,47,41,2024-03-05T01:58:14Z,2440000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M26.00S,2024-03-05T01:58:06.5Z,2,REGULAR,substitution,in,[],1630204,,,1610612757,47,41,2024-03-05T01:58:14Z,2450000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M09.00S,2024-03-05T01:58:34.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629014,93.51182654402102,52.69607843137255,1610612757,47,43,2024-03-05T01:58:38Z,2470000,False,13.0,8.0,1,right,A. Simons driving DUNK (11 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,11.0,,,,,,,,,,,,,
253,PT04M05.00S,2024-03-05T01:58:45.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,43,2024-03-05T01:58:45Z,2480000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M51.00S,2024-03-05T02:01:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,18.084756898817346,46.568627450980394,1610612750,49,43,2024-03-05T02:02:37Z,2490000,False,17.0,117.0,1,left,M. Conley 11' driving floating Jump Shot (6 PTS) (J. McDaniels 1 AST),"[201144, 1630183]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,11.88,Made,,,,,6.0,,,,,,,J. McDaniels,1630183.0,1.0,,,,
256,PT03M29.00S,2024-03-05T02:02:19.8Z,2,REGULAR,3pt,Jump Shot,[],1641871,69.85873850197109,69.11764705882352,1610612757,49,46,2024-03-05T02:02:24Z,2510000,False,96.0,231.0,1,right,D. Reath 24' 3PT  (14 PTS) (K. Murray 2 AST),"[1641871, 1631200]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,14.0,,,,,,,K. Murray,1631200.0,2.0,,,,
258,PT03M11.00S,2024-03-05T02:02:37.6Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612750,49,46,2024-03-05T02:02:41Z,2530000,False,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1630204]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Hagans,1630204.0,,,,,,,
259,PT03M11.00S,2024-03-05T02:02:37.6Z,2,REGULAR,steal,,[],1630204,,,1610612757,49,46,2024-03-05T02:02:39Z,2540000,False,,,0,,A. Hagans STEAL (2 STL),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
