actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M03.00S,2023-11-09T01:25:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.24704336399473,41.97686887254902,1610612750,21,15,2023-11-09T01:25:30Z,860000,False,-40.0,20.0,1,right,N. Reid cutting Layup (2 PTS) (N. Alexander-Walker 2 AST),"[1629675, 1629638]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,,,,,,,,,,,2.0,N. Alexander-Walker,1629638.0,2.0,,,,
88,PT03M42.00S,2023-11-09T01:25:43.3Z,1,REGULAR,2pt,Jump Shot,[],1641722,8.360709592641262,75.98039215686273,1610612740,21,15,2023-11-09T01:25:49Z,880000,False,-130.0,26.0,1,left,MISS J. Hawkins 13' step back Shot,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,13.25,Missed,,,,,,,,,,,,,,,,,,
89,PT03M40.00S,2023-11-09T01:25:45.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,21,15,2023-11-09T01:25:49Z,890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT03M35.00S,2023-11-09T01:25:51.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,91.32720105124835,46.752450980392155,1610612750,21,15,2023-11-09T01:30:26Z,900000,False,-16.0,29.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
91,PT03M33.00S,2023-11-09T01:25:53.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,21,15,2023-11-09T01:25:58Z,910000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT03M23.00S,2023-11-09T01:26:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630346,32.276609724047304,57.84313725490197,1610612740,21,15,2023-11-09T01:26:10Z,920000,False,-39.0,251.0,1,left,MISS M. Ryan 25' 3PT,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
93,PT03M20.00S,2023-11-09T01:26:05.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,21,15,2023-11-09T01:26:14Z,930000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT03M17.00S,2023-11-09T01:26:11.3Z,1,REGULAR,foul,personal,[],1630346,,,1610612750,21,15,2023-11-09T01:26:18Z,940000,False,,,0,,M. Ryan personal FOUL (1 PF),"[1630346, 1626157]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Left,,,,,,,1627539.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
96,PT03M17.00S,2023-11-09T01:26:17.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,21,15,2023-11-09T01:26:23Z,960000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M17.00S,2023-11-09T01:26:17.0Z,1,REGULAR,substitution,out,[],1641722,,,1610612750,21,15,2023-11-09T01:26:23Z,970000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M17.00S,2023-11-09T01:26:17.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612750,21,15,2023-11-09T01:26:23Z,980000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M17.00S,2023-11-09T01:26:17.0Z,1,REGULAR,substitution,in,[],1630184,,,1610612750,21,15,2023-11-09T01:26:23Z,990000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M12.00S,2023-11-09T01:26:36.6Z,1,REGULAR,3pt,Jump Shot,[],1626157,78.79434954007884,9.313725490196079,1610612750,21,15,2023-11-09T01:26:42Z,1000000,False,-203.0,147.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
101,PT03M10.00S,2023-11-09T01:26:38.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,15,2023-11-09T01:26:42Z,1010000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M02.00S,2023-11-09T01:26:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,16.376478318002626,61.76470588235294,1610612740,21,17,2023-11-09T01:26:52Z,1020000,False,-59.0,101.0,1,left,B. Ingram 11' turnaround fadeaway Jump Shot (8 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.72,Made,,,,,,,,,,,8.0,,,,,,,
104,PT02M46.00S,2023-11-09T01:27:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.45860709592641,58.23376225490197,1610612750,23,17,2023-11-09T01:27:29Z,1040000,False,41.0,28.0,1,right,N. Reid driving Layup (4 PTS) (N. Alexander-Walker 3 AST),"[1629675, 1629638]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,,4.0,N. Alexander-Walker,1629638.0,3.0,,,,
106,PT02M30.00S,2023-11-09T01:27:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630346,8.09789750328515,4.411764705882353,1610612740,23,20,2023-11-09T01:27:33Z,1060000,False,228.0,24.0,1,left,M. Ryan 3PT  (3 PTS) (K. Lewis Jr. 1 AST),"[1630346, 1630184]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,22.91,Made,,,,,,,,,,,3.0,K. Lewis Jr.,1630184.0,1.0,,,,
108,PT02M15.00S,2023-11-09T01:27:33.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,93.82391590013141,95.8563112745098,1610612750,23,20,2023-11-09T01:27:48Z,1080000,False,229.0,6.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
109,PT02M13.00S,2023-11-09T01:27:35.0Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,23,20,2023-11-09T01:27:48Z,1090000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,
110,PT02M10.00S,2023-11-09T01:27:44.2Z,1,REGULAR,foul,personal,[],203937,,,1610612740,23,20,2023-11-09T01:27:52Z,1100000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1630346]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202026.0,1.0,0.0,Ryan,1630346.0,,,,,,,,,
112,PT02M10.00S,2023-11-09T01:27:52.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,23,20,2023-11-09T01:27:52Z,1120000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M10.00S,2023-11-09T01:30:10.5Z,1,REGULAR,substitution,out,[],1630700,,,1610612740,23,20,2023-11-09T01:30:29Z,1130000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M10.00S,2023-11-09T01:30:10.5Z,1,REGULAR,substitution,in,[],1631220,,,1610612740,23,20,2023-11-09T01:30:29Z,1140000,False,,,0,,SUB in: D. Seabron,[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M02.00S,2023-11-09T01:30:51.5Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,23,20,2023-11-09T01:31:03Z,1150000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1629003]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Milton,1629003.0,,
116,PT02M02.00S,2023-11-09T01:30:51.5Z,1,REGULAR,steal,,[],1629003,,,1610612750,23,20,2023-11-09T01:38:11Z,1160000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT01M57.00S,2023-11-09T01:30:56.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629003,70.12155059132719,24.754901960784316,1610612750,23,20,2023-11-09T01:36:43Z,1170000,False,-126.0,228.0,1,right,MISS S. Milton 26' running 3PT,[1629003],1610612750.0,MIN,running,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
118,PT01M52.00S,2023-11-09T01:31:01.2Z,1,REGULAR,rebound,defensive,[],1630184,,,1610612740,23,20,2023-11-09T01:31:01Z,1180000,False,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:1),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,Above the Break 3,24+ Left Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT01M45.00S,2023-11-09T01:31:10.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612740,23,20,2023-11-09T01:31:16Z,1190000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Seabron 2 FT),"[1629675, 1631220]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Seabron,1631220.0,,,,,,,,,
121,PT01M45.00S,2023-11-09T01:31:38.6Z,1,REGULAR,freethrow,1 of 2,[],1631220,,,1610612740,23,21,2023-11-09T01:31:38Z,1210000,False,,,0,,D. Seabron Free Throw 1 of 2 (1 PTS),[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
122,PT01M45.00S,2023-11-09T01:31:53.4Z,1,REGULAR,freethrow,2 of 2,[],1631220,,,1610612740,23,22,2023-11-09T01:31:53Z,1220000,False,,,0,,D. Seabron Free Throw 2 of 2 (2 PTS),[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
123,PT01M31.00S,2023-11-09T01:32:11.7Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,23,22,2023-11-09T01:32:21Z,1230000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,,,,,1.0,,,,,,,,
124,PT01M21.00S,2023-11-09T01:32:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626204,8.229303547963205,50.0,1610612740,23,22,2023-11-09T01:32:34Z,1240000,False,0.0,25.0,1,left,MISS L. Nance Jr. cutting Layup - blocked,"[1626204, 1626157]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
125,PT01M21.00S,2023-11-09T01:32:30.1Z,1,REGULAR,block,,[],1626157,,,1610612740,23,22,2023-11-09T01:32:32Z,1250000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M17.00S,2023-11-09T01:32:34.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,23,22,2023-11-09T01:32:34Z,1260000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M10.00S,2023-11-09T01:32:51.7Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612750,23,22,2023-11-09T01:33:17Z,1270000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1626204]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Nance Jr.,1626204.0,,
128,PT01M10.00S,2023-11-09T01:32:51.7Z,1,REGULAR,steal,,[],1626204,,,1610612740,23,22,2023-11-09T01:32:54Z,1280000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT01M08.00S,2023-11-09T01:32:55.5Z,1,REGULAR,turnover,bad pass,[],1630346,,,1610612740,23,22,2023-11-09T01:33:09Z,1290000,False,,,0,,M. Ryan bad pass TURNOVER (1 TO),"[1630346, 1629638]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Alexander-Walker,1629638.0,,
130,PT01M08.00S,2023-11-09T01:32:55.5Z,1,REGULAR,steal,,[],1629638,,,1610612750,23,22,2023-11-09T01:32:58Z,1300000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
131,PT00M59.80S,2023-11-09T01:33:09.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,91.80354796320631,47.30392156862745,1610612750,25,22,2023-11-09T01:33:20Z,1310000,False,-13.0,25.0,1,right,S. Milton driving Layup (2 PTS) (N. Alexander-Walker 4 AST),"[1629003, 1629638]",1610612750.0,MIN,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,,,2.0,N. Alexander-Walker,1629638.0,4.0,,,,
132,PT00M59.80S,2023-11-09T01:33:13.3Z,1,REGULAR,foul,personal,['1freethrow'],1630346,,,1610612750,25,22,2023-11-09T01:33:44Z,1320000,False,,,0,,M. Ryan shooting personal FOUL (2 PF) (Milton 1 FT),"[1630346, 1629003]",1610612740.0,NOP,shooting,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,2.0,0.0,Milton,1629003.0,,,,,,,,,
134,PT00M59.80S,2023-11-09T01:33:32.2Z,1,REGULAR,substitution,out,[],1627742,,,1610612750,25,22,2023-11-09T01:33:51Z,1340000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M59.80S,2023-11-09T01:33:32.2Z,1,REGULAR,substitution,in,[],1641722,,,1610612750,25,22,2023-11-09T01:33:51Z,1350000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M59.80S,2023-11-09T01:33:45.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629003,,,1610612750,26,22,2023-11-09T01:33:45Z,1360000,False,,,0,,S. Milton Free Throw 1 of 1 (3 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
138,PT00M47.80S,2023-11-09T01:34:00.1Z,1,REGULAR,turnover,traveling,[],1630346,,,1610612740,26,22,2023-11-09T01:34:07Z,1370000,False,,,0,,M. Ryan traveling TURNOVER (2 TO),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,,1627539.0,,,,,2.0,,,,,,,,
139,PT00M36.20S,2023-11-09T01:34:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,91.93495400788436,50.73529411764706,1610612750,28,22,2023-11-09T01:34:30Z,1380000,False,4.0,23.0,1,right,K. Towns driving finger roll Layup (10 PTS) (N. Alexander-Walker 5 AST),"[1626157, 1629638]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,10.0,N. Alexander-Walker,1629638.0,5.0,,,,
141,PT00M20.00S,2023-11-09T01:34:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,7.227332457293036,58.0078125,1610612740,28,22,2023-11-09T01:34:55Z,1400000,False,-40.0,15.0,1,left,MISS K. Lewis Jr. driving Layup - blocked,"[1630184, 203937]",1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0
142,PT00M20.00S,2023-11-09T01:34:44.2Z,1,REGULAR,block,,[],203937,,,1610612740,28,22,2023-11-09T01:34:47Z,1410000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M19.90S,2023-11-09T01:34:44.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,28,22,2023-11-09T01:34:55Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,141.0,,,,,,,,,,,,,,,,,
145,PT00M13.70S,2023-11-09T01:35:07.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641722,16.951379763469117,39.69056372549019,1610612740,28,24,2023-11-09T01:35:19Z,1440000,False,52.0,107.0,1,left,J. Hawkins 11' floating Jump Shot (5 PTS),[1641722],1610612740.0,NOP,floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,,,,,,,,,,,5.0,,,,,,,
146,PT00M00.40S,2023-11-09T01:35:24.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,93.11760840998686,97.05882352941177,1610612750,28,24,2023-11-09T01:35:32Z,1450000,False,235.0,12.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.10S,2023-11-09T01:35:24.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,28,24,2023-11-09T01:35:32Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2023-11-09T01:35:28.9Z,1,REGULAR,period,end,[],0,,,1610612750,28,24,2023-11-09T01:35:28Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,28,24,2023-11-09T01:37:51Z,1480000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,28,24,2023-11-09T01:37:51Z,1490000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612750,28,24,2023-11-09T01:37:51Z,1500000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,28,24,2023-11-09T01:37:51Z,1510000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,28,24,2023-11-09T01:37:51Z,1520000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-09T01:37:37.2Z,2,REGULAR,substitution,in,['startperiod'],1630526,,,1610612750,28,24,2023-11-09T01:37:51Z,1530000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-11-09T01:38:03.3Z,2,REGULAR,period,start,[],0,,,1610612750,28,24,2023-11-09T01:38:03Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M43.00S,2023-11-09T01:38:19.4Z,2,REGULAR,3pt,Jump Shot,[],201144,76.08409986859395,86.78768382352942,1610612750,28,24,2023-11-09T01:38:26Z,1550000,False,184.0,172.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
157,PT11M41.00S,2023-11-09T01:38:21.4Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612740,28,24,2023-11-09T01:38:26Z,1560000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT11M23.00S,2023-11-09T01:38:39.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1626204,9.592641261498029,40.44500612745098,1610612740,28,26,2023-11-09T01:39:01Z,1570000,False,48.0,38.0,1,left,L. Nance Jr. 6' Hook (2 PTS) (J. Hawkins 1 AST),"[1626204, 1641722]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,,,,,2.0,J. Hawkins,1641722.0,1.0,,,,
160,PT11M23.00S,2023-11-09T01:38:49.2Z,2,REGULAR,violation,defensive goaltending,[],203497,,,1610612740,28,26,2023-11-09T01:39:01Z,1590000,False,,,0,,R. Gobert defensive goaltending VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,
161,PT11M04.00S,2023-11-09T01:39:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,87.72996057818659,47.794117647058826,1610612750,30,26,2023-11-09T01:39:17Z,1600000,False,-11.0,63.0,1,right,R. Gobert 6' Layup (2 PTS) (S. Milton 1 AST),"[203497, 1629003]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,,,,,,,,,,,2.0,S. Milton,1629003.0,1.0,,,,
163,PT10M47.00S,2023-11-09T01:39:29.5Z,2,REGULAR,3pt,Jump Shot,[],1641722,33.065045992115635,50.98039215686274,1610612740,30,29,2023-11-09T01:39:34Z,1620000,False,-5.0,258.0,1,left,J. Hawkins 25' 3PT  (8 PTS) (J. Robinson-Earl 1 AST),"[1641722, 1630526]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,,,,,,,8.0,J. Robinson-Earl,1630526.0,1.0,,,,
165,PT10M33.00S,2023-11-09T01:39:45.4Z,2,REGULAR,foul,personal,[],1630526,,,1610612750,30,29,2023-11-09T01:39:52Z,1640000,False,,,0,,J. Robinson-Earl personal FOUL (2 PF),"[1630526, 1629003]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left,,,,,,,200832.0,2.0,0.0,Milton,1629003.0,,,,,,,,,
167,PT10M23.00S,2023-11-09T01:40:12.6Z,2,REGULAR,3pt,Jump Shot,[],201144,69.20170827858082,74.26470588235294,1610612750,33,29,2023-11-09T01:40:17Z,1660000,False,121.0,237.0,1,right,M. Conley 26' 3PT  (6 PTS) (K. Anderson 1 AST),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,,,,,,,6.0,K. Anderson,203937.0,1.0,,,,
169,PT10M12.00S,2023-11-09T01:40:25.6Z,2,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612740,33,29,2023-11-09T01:40:31Z,1680000,False,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626204],1610612740.0,NOP,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,202026.0,,,,,1.0,,,,,,,,
170,PT10M04.00S,2023-11-09T01:40:44.0Z,2,REGULAR,foul,offensive,[],203497,,,1610612750,33,29,2023-11-09T01:40:56Z,1690000,False,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1631220]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,1627539.0,1.0,0.0,Seabron,1631220.0,,,,,,,,,
