actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
165,PT10M34.00S,2023-10-29T00:41:15.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,28,33,2023-10-29T00:41:17Z,1640000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Above the Break 3,24+ Center,,,,,,,164.0,6.0,5.0,1.0,,,,,,,,,
166,PT10M25.00S,2023-10-29T00:41:23.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,3.3672798948751645,96.81372549019608,1610612750,31,33,2023-10-29T00:41:28Z,1650000,False,-234.0,-21.0,1,left,N. Reid 3PT  (5 PTS) (T. Brown Jr. 1 AST),"[1629675, 1628972]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Left Corner 3,24+ Left,23.5,Made,5.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,
168,PT10M10.00S,2023-10-29T00:41:39.1Z,2,REGULAR,3pt,Jump Shot,[],1629639,67.7562417871222,30.14705882352941,1610612748,31,33,2023-10-29T00:43:24Z,1670000,False,-99.0,251.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,
169,PT10M08.00S,2023-10-29T00:41:41.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,31,33,2023-10-29T00:41:45Z,1680000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,Above the Break 3,24+ Left Center,,,,,,,168.0,7.0,6.0,1.0,,,,,,,,,
170,PT09M53.00S,2023-10-29T00:41:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,15.456636005256241,52.94117647058824,1610612750,31,33,2023-10-29T00:44:46Z,1690000,False,-15.0,93.0,1,left,MISS S. Milton 9' driving floating Shot,[1629003],1610612750.0,MIN,driving floating,,,Milton,S. Milton,,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,
171,PT09M49.00S,2023-10-29T00:41:59.7Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,31,33,2023-10-29T00:42:02Z,1700000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,
172,PT09M44.00S,2023-10-29T00:42:05.0Z,2,REGULAR,turnover,bad pass,[],1630696,,,1610612748,31,33,2023-10-29T00:42:15Z,1710000,False,,,0,,D. Smith bad pass TURNOVER (1 TO),"[1630696, 1628972]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,,,,,
173,PT09M44.00S,2023-10-29T00:42:05.0Z,2,REGULAR,steal,,[],1628972,,,1610612750,31,33,2023-10-29T00:42:07Z,1720000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
174,PT09M32.00S,2023-10-29T00:42:16.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203497,13.61695137976347,49.01960784313725,1610612750,33,33,2023-10-29T00:45:14Z,1730000,False,5.0,75.0,1,left,R. Gobert 7' floating Jump Shot (6 PTS) (S. Milton 1 AST),"[203497, 1629003]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,6.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,
176,PT09M09.00S,2023-10-29T00:42:39.2Z,2,REGULAR,2pt,Jump Shot,[],1629639,78.13731931668858,40.68627450980392,1610612748,33,33,2023-10-29T00:42:44Z,1750000,False,-47.0,153.0,1,right,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Mid-Range,8-16 Center,15.99,Missed,,,,,,,,,,,,,,,,,
177,PT09M07.00S,2023-10-29T00:42:41.2Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612750,33,33,2023-10-29T00:42:44Z,1760000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,Mid-Range,8-16 Center,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT09M00.00S,2023-10-29T00:42:48.5Z,2,REGULAR,3pt,Jump Shot,[],201144,5.075558475689881,3.9215686274509802,1610612750,33,33,2023-10-29T00:42:53Z,1770000,False,230.0,-5.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,
179,PT08M58.00S,2023-10-29T00:42:50.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,33,33,2023-10-29T00:42:53Z,1780000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Right Corner 3,24+ Right,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,
180,PT08M51.00S,2023-10-29T00:42:57.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,95.0886990801577,3.9215686274509802,1610612748,33,36,2023-10-29T00:46:25Z,1790000,False,-230.0,-6.0,1,right,D. Robinson 3PT running (8 PTS) (D. Smith 3 AST),"[1629130, 1630696]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,,Left Corner 3,24+ Left,23.05,Made,8.0,D. Smith,1630696.0,3.0,,,,,,,,,,,,,
182,PT08M33.00S,2023-10-29T00:43:17.2Z,2,REGULAR,turnover,lost ball,[],1628972,,,1610612750,33,36,2023-10-29T00:43:31Z,1810000,False,,,0,,T. Brown Jr. lost ball TURNOVER (1 TO),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,1.0,,,,,,,,
183,PT08M33.00S,2023-10-29T00:43:21.8Z,2,REGULAR,foul,personal,[],1628972,,,1610612748,33,36,2023-10-29T00:43:25Z,1820000,False,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 1629130]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,2004.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,,
185,PT08M33.00S,2023-10-29T00:43:32.2Z,2,REGULAR,substitution,out,[],1629003,,,1610612748,33,36,2023-10-29T00:43:35Z,1840000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M33.00S,2023-10-29T00:43:32.2Z,2,REGULAR,substitution,in,[],203937,,,1610612748,33,36,2023-10-29T00:43:35Z,1850000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M33.00S,2023-10-29T00:43:40.7Z,2,REGULAR,substitution,out,[],203497,,,1610612748,33,36,2023-10-29T00:43:44Z,1860000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M33.00S,2023-10-29T00:43:40.7Z,2,REGULAR,substitution,in,[],1626157,,,1610612748,33,36,2023-10-29T00:43:44Z,1870000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M22.00S,2023-10-29T00:44:04.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,82.7365308804205,56.127450980392155,1610612748,33,38,2023-10-29T00:44:09Z,1880000,False,31.0,110.0,1,right,T. Herro 11' pullup Jump Shot (10 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,10.0,,,,,,,,,,,,,,,,
190,PT08M08.00S,2023-10-29T00:44:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.258212877792378,44.36274509803921,1610612750,35,38,2023-10-29T00:44:24Z,1890000,False,28.0,6.0,1,left,K. Anderson reverse Layup (4 PTS) (K. Towns 1 AST),"[203937, 1626157]",1610612750.0,MIN,reverse,,,Anderson,K. Anderson,,,,,,Restricted Area,0-8 Center,2.89,Made,4.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,
192,PT07M50.00S,2023-10-29T00:44:37.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631288,93.9060446780552,51.470588235294116,1610612748,35,40,2023-10-29T00:44:42Z,1910000,False,7.0,5.0,1,right,J. Cain cutting DUNK (4 PTS) (D. Smith 4 AST),"[1631288, 1630696]",1610612748.0,MIA,cutting,,,Cain,J. Cain,,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,D. Smith,1630696.0,4.0,,,,,,,,,,,,,
194,PT07M36.00S,2023-10-29T00:44:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629675,25.837713534822605,15.196078431372548,1610612750,38,40,2023-10-29T00:44:55Z,1930000,False,174.0,190.0,1,left,N. Reid 25' 3PT  (8 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Above the Break 3,24+ Right Center,25.79,Made,8.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,
197,PT07M22.00S,2023-10-29T00:45:04.6Z,2,REGULAR,2pt,Jump Shot,[],1629639,87.46714848883047,72.79411764705883,1610612748,38,42,2023-10-29T00:49:41Z,1960000,False,114.0,65.0,1,right,T. Herro 13' driving floating Jump Shot (12 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,Mid-Range,8-16 Right,13.14,Made,12.0,,,,,,,,,,,,,,,,
198,PT07M06.00S,2023-10-29T00:45:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.492115637319317,46.81372549019608,1610612750,40,42,2023-10-29T00:45:33Z,1970000,False,16.0,27.0,1,left,K. Towns cutting Layup (5 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,Restricted Area,0-8 Center,3.16,Made,5.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,
200,PT07M06.00S,2023-10-29T00:45:28.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,40,42,2023-10-29T00:45:28Z,1990000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M06.00S,2023-10-29T00:47:53.1Z,2,REGULAR,substitution,out,[],1628418,,,1610612748,40,42,2023-10-29T00:48:08Z,2000000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M06.00S,2023-10-29T00:47:53.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,40,42,2023-10-29T00:48:08Z,2010000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M50.00S,2023-10-29T00:48:38.7Z,2,REGULAR,2pt,Jump Shot,[],1631288,87.33574244415243,33.33333333333333,1610612748,40,44,2023-10-29T00:50:12Z,2020000,False,-83.0,67.0,1,right,J. Cain 10' driving floating Jump Shot (6 PTS) (T. Herro 2 AST),"[1631288, 1629639]",1610612748.0,MIA,driving floating,,,Cain,J. Cain,,,,,,Mid-Range,8-16 Left,10.66,Made,6.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,
205,PT06M36.00S,2023-10-29T00:48:54.5Z,2,REGULAR,foul,personal,[],1631288,,,1610612750,40,44,2023-10-29T00:49:34Z,2040000,False,,,0,,J. Cain personal FOUL (1 PF),"[1631288, 203937]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,2004.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,0.0,Anderson,203937.0,,
207,PT06M36.00S,2023-10-29T00:49:05.6Z,2,REGULAR,substitution,out,[],1629639,,,1610612750,40,44,2023-10-29T00:49:07Z,2060000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M36.00S,2023-10-29T00:49:05.6Z,2,REGULAR,substitution,in,[],200768,,,1610612750,40,44,2023-10-29T00:49:07Z,2070000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M22.00S,2023-10-29T00:49:28.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,29.25427069645204,21.568627450980394,1610612750,40,44,2023-10-29T00:49:38Z,2080000,False,142.0,222.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,
210,PT06M18.00S,2023-10-29T00:49:32.0Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,40,44,2023-10-29T00:49:32Z,2090000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,Above the Break 3,24+ Right Center,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,
211,PT06M09.00S,2023-10-29T00:49:41.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.38699080157687,55.14705882352941,1610612748,40,44,2023-10-29T00:49:46Z,2100000,False,26.0,57.0,1,right,MISS B. Adebayo 6' Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,
212,PT06M06.00S,2023-10-29T00:49:44.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,40,44,2023-10-29T00:49:46Z,2110000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,
213,PT05M58.00S,2023-10-29T00:49:51.9Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.750985545335087,32.1078431372549,1610612750,40,44,2023-10-29T00:49:59Z,2120000,False,89.0,246.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,
214,PT05M55.00S,2023-10-29T00:49:54.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,40,44,2023-10-29T00:49:59Z,2130000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Right Center,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,
215,PT05M50.00S,2023-10-29T00:50:03.5Z,2,REGULAR,foul,personal,[],1626157,,,1610612748,40,44,2023-10-29T00:50:10Z,2140000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1628389]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1627534.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
217,PT05M50.00S,2023-10-29T00:50:10.2Z,2,REGULAR,substitution,out,[],1628972,,,1610612748,40,44,2023-10-29T00:50:14Z,2160000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M50.00S,2023-10-29T00:50:10.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612748,40,44,2023-10-29T00:50:14Z,2170000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M45.00S,2023-10-29T00:50:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,74.06373193166885,83.82352941176471,1610612748,40,44,2023-10-29T00:50:44Z,2180000,False,169.0,191.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,
220,PT05M42.00S,2023-10-29T00:50:39.0Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612748,40,44,2023-10-29T00:50:44Z,2190000,False,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Right Center,,,,,,,219.0,2.0,1.0,1.0,,,,,,,,,
221,PT05M37.00S,2023-10-29T00:50:44.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631288,89.30683311432325,3.431372549019608,1610612748,40,44,2023-10-29T00:50:48Z,2200000,False,-233.0,48.0,1,right,MISS J. Cain 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,
222,PT05M34.00S,2023-10-29T00:50:47.3Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,40,44,2023-10-29T00:50:48Z,2210000,False,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Left Corner 3,24+ Left,,,,,,,221.0,2.0,1.0,1.0,,,,,,,,,
223,PT05M22.00S,2023-10-29T00:50:58.8Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,40,44,2023-10-29T00:51:04Z,2220000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1631288]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Cain,1631288.0,,,,,,
224,PT05M22.00S,2023-10-29T00:50:58.8Z,2,REGULAR,steal,,[],1631288,,,1610612748,40,44,2023-10-29T00:51:00Z,2230000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
225,PT05M05.00S,2023-10-29T00:51:15.9Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,40,44,2023-10-29T00:51:28Z,2240000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 203937]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Anderson,203937.0,,,,,,
226,PT05M05.00S,2023-10-29T00:51:15.9Z,2,REGULAR,steal,,[],203937,,,1610612750,40,44,2023-10-29T00:51:17Z,2250000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
227,PT05M01.00S,2023-10-29T00:51:19.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,8.09789750328515,46.81372549019608,1610612750,40,44,2023-10-29T00:53:11Z,2260000,False,16.0,24.0,1,left,MISS A. Edwards running alley-oop DUNK,[1630162],1610612750.0,MIN,running alley-oop,,,Edwards,A. Edwards,,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,
228,PT04M59.00S,2023-10-29T00:51:22.2Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,40,44,2023-10-29T00:51:22Z,2270000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Restricted Area,0-8 Center,,,,,,,227.0,4.0,3.0,1.0,,,,,,,,,
229,PT04M58.00S,2023-10-29T00:51:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,7.440867279894875,42.64705882352941,1610612750,42,44,2023-10-29T00:53:20Z,2280000,False,37.0,17.0,1,left,A. Edwards Layup (11 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Restricted Area,0-8 Center,4.07,Made,11.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,
231,PT04M40.00S,2023-10-29T00:51:40.1Z,2,REGULAR,3pt,Jump Shot,[],200768,72.09264126149803,14.460784313725492,1610612748,42,44,2023-10-29T00:51:45Z,2300000,False,-178.0,210.0,1,right,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,
232,PT04M37.00S,2023-10-29T00:51:43.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,42,44,2023-10-29T00:51:45Z,2310000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Left Center,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,,
233,PT04M31.00S,2023-10-29T00:51:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.652431011826544,55.63725490196079,1610612750,44,44,2023-10-29T00:53:56Z,2320000,False,-28.0,10.0,1,left,N. Reid driving Layup (10 PTS) (K. Towns 2 AST),"[1629675, 1626157]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,Restricted Area,0-8 Center,2.99,Made,10.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,
235,PT04M15.00S,2023-10-29T00:52:05.6Z,2,REGULAR,3pt,Jump Shot,[],1631288,73.14388961892247,83.82352941176471,1610612748,44,44,2023-10-29T00:52:10Z,2340000,False,169.0,200.0,1,right,MISS J. Cain 26' 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,
236,PT04M12.00S,2023-10-29T00:52:08.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,44,44,2023-10-29T00:52:10Z,2350000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Right Center,,,,,,,235.0,4.0,4.0,0.0,,,,,,,,,
237,PT04M02.00S,2023-10-29T00:52:18.8Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,44,44,2023-10-29T00:58:00Z,2360000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1629130]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Robinson,1629130.0,,,,,,
238,PT04M02.00S,2023-10-29T00:52:18.8Z,2,REGULAR,steal,,[],1629130,,,1610612748,44,44,2023-10-29T00:57:34Z,2370000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
240,PT03M59.00S,2023-10-29T00:52:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612748,44,44,2023-10-29T00:52:38Z,2390000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630162, 1628389]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,1628480.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
242,PT03M59.00S,2023-10-29T00:53:06.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,44,44,2023-10-29T00:55:34Z,2410000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
243,PT03M59.00S,2023-10-29T00:53:06.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,44,44,2023-10-29T00:55:34Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,,
244,PT03M59.00S,2023-10-29T00:53:07.8Z,2,REGULAR,substitution,out,[],201144,,,1610612748,44,44,2023-10-29T00:53:20Z,2430000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M59.00S,2023-10-29T00:53:07.8Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,44,44,2023-10-29T00:53:20Z,2440000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M59.00S,2023-10-29T00:53:07.8Z,2,REGULAR,substitution,in,[],1629162,,,1610612748,44,44,2023-10-29T00:53:20Z,2450000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M59.00S,2023-10-29T00:53:07.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,44,44,2023-10-29T00:53:20Z,2460000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M59.00S,2023-10-29T00:53:06.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628389,,,1610612748,44,45,2023-10-29T00:55:34Z,2470000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
249,PT03M43.00S,2023-10-29T00:53:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.229303547963205,56.127450980392155,1610612750,46,45,2023-10-29T00:56:16Z,2480000,False,-31.0,25.0,1,left,K. Towns cutting Layup (7 PTS) (J. McLaughlin 1 AST),"[1626157, 1629162]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,Restricted Area,0-8 Center,3.95,Made,7.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,
