actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
333,PT12M00.00S,2024-03-23T01:18:48.2Z,3,REGULAR,substitution,in,['startperiod'],1627747,,,1610612739,46,49,2024-03-23T01:19:36Z,3330000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-03-23T01:18:48.2Z,3,REGULAR,substitution,in,['startperiod'],1627777,,,1610612739,46,49,2024-03-23T01:19:36Z,3340000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-03-23T01:18:48.2Z,3,REGULAR,substitution,in,['startperiod'],202684,,,1610612739,46,49,2024-03-23T01:19:36Z,3350000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-03-23T01:19:40.8Z,3,REGULAR,period,start,[],0,,,1610612739,46,49,2024-03-23T01:19:40Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M46.00S,2024-03-23T01:19:56.1Z,3,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,46,49,2024-03-23T01:20:02Z,3370000,False,,,0,,D. Garland step out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,203593.0,step,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,
338,PT11M29.00S,2024-03-23T01:20:18.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,72.48685939553219,42.40196078431372,1610612750,46,49,2024-03-23T01:20:23Z,3380000,False,-38.0,206.0,1,right,MISS A. Edwards 20' pullup Shot,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,20.96,Missed,,,,,,,,,,,,,,,,,
339,PT11M27.00S,2024-03-23T01:20:20.0Z,3,REGULAR,rebound,offensive,[],203937,,,1610612750,46,49,2024-03-23T01:20:23Z,3390000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,338.0,2.0,1.0,1.0,,,,,,,,,,,,
340,PT11M21.00S,2024-03-23T01:20:25.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,91.5407358738502,31.127450980392158,1610612750,46,49,2024-03-23T01:20:33Z,3400000,False,-94.0,27.0,1,right,MISS A. Edwards 9' fadeaway Shot,[1630162],1610612750.0,MIN,,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,9.82,Missed,,,,,,,,,,,,,,,,,
341,PT11M17.00S,2024-03-23T01:20:29.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612739,46,49,2024-03-23T01:20:33Z,3410000,False,,,0,,T. Thompson REBOUND (Off:1 Def:4),[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,,340.0,5.0,4.0,1.0,,,,,,,,,,,,
342,PT11M07.00S,2024-03-23T01:20:39.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,10.988830486202366,56.86274509803921,1610612739,46,51,2024-03-23T01:20:45Z,3420000,False,-34.0,51.0,1,left,T. Thompson 6' floating Jump Shot (3 PTS) (C. LeVert 1 AST),"[202684, 1627747]",1610612739.0,CLE,,floating,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,3.0,,,,,,,,,,,,,,C. LeVert,1627747.0,1.0
344,PT10M42.00S,2024-03-23T01:21:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.36202365308804,58.08823529411765,1610612750,49,51,2024-03-23T01:21:10Z,3440000,False,40.0,254.0,1,right,A. Edwards 25' 3PT  (10 PTS) (M. Conley 2 AST),"[1630162, 201144]",1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.75,Made,10.0,,,,,,,,,,,,,,M. Conley,201144.0,2.0
346,PT10M25.00S,2024-03-23T01:21:21.3Z,3,REGULAR,3pt,Jump Shot,[],1627747,24.129434954007884,15.686274509803921,1610612739,49,54,2024-03-23T01:25:22Z,3460000,False,172.0,174.0,1,left,C. LeVert 24' 3PT step back (10 PTS) (D. Garland 2 AST),"[1627747, 1629636]",1610612739.0,CLE,,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,24.46,Made,10.0,,,,,,,,,,,,,,D. Garland,1629636.0,2.0
348,PT10M08.00S,2024-03-23T01:21:42.1Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,49,54,2024-03-23T01:21:47Z,3480000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,1628953.0,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,,,,,
349,PT09M53.00S,2024-03-23T01:22:03.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,16.90210249671485,38.72549019607843,1610612739,49,56,2024-03-23T01:22:12Z,3490000,False,56.0,106.0,1,left,C. LeVert 12' pullup Jump Shot (12 PTS),[1627747],1610612739.0,CLE,,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,12.0,,,,,,,,,,,,,,,,
350,PT09M30.00S,2024-03-23T01:22:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,92.19776609724047,37.5,1610612750,51,56,2024-03-23T01:27:00Z,3500000,False,-62.0,21.0,1,right,K. Anderson 6' pullup Jump Shot (4 PTS) (M. Conley 3 AST),"[203937, 201144]",1610612750.0,MIN,,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,4.0,,,,,,,,,,,,,,M. Conley,201144.0,3.0
351,PT09M20.00S,2024-03-23T01:22:35.0Z,3,REGULAR,3pt,Jump Shot,[],1627747,31.225361366622867,61.029411764705884,1610612739,51,56,2024-03-23T01:27:33Z,3510000,False,-55.0,241.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],1610612739.0,CLE,,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,
352,PT09M18.00S,2024-03-23T01:22:37.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,51,56,2024-03-23T01:22:38Z,3520000,False,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,351.0,3.0,2.0,1.0,,,,,,,,,,,,
353,PT09M06.00S,2024-03-23T01:22:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.46057818659659,54.65686274509803,1610612750,53,56,2024-03-23T01:22:55Z,3530000,False,23.0,18.0,1,right,J. McDaniels driving reverse Layup (4 PTS) (K. Anderson 3 AST),"[1630183, 203937]",1610612750.0,MIN,,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.97,Made,4.0,,,,,,,,,,,,,,K. Anderson,203937.0,3.0
356,PT08M52.00S,2024-03-23T01:23:03.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,25.18068331143233,18.627450980392158,1610612739,53,56,2024-03-23T01:29:19Z,3550000,False,157.0,184.0,1,left,MISS G. Niang 24' pullup 3PT,[1627777],1610612739.0,CLE,,pullup,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,24.2,Missed,,,,,,,,,,,,,,,,,
357,PT08M49.00S,2024-03-23T01:23:06.6Z,3,REGULAR,rebound,offensive,[],202684,,,1610612739,53,56,2024-03-23T01:23:06Z,3560000,False,,,0,,T. Thompson REBOUND (Off:2 Def:4),[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,,356.0,6.0,4.0,2.0,,,,,,,,,,,,
358,PT08M36.00S,2024-03-23T01:23:19.6Z,3,REGULAR,turnover,lost ball,[],1630171,,,1610612739,53,56,2024-03-23T01:23:23Z,3570000,False,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 203937]",1610612739.0,CLE,,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
359,PT08M36.00S,2024-03-23T01:23:19.6Z,3,REGULAR,steal,,[],203937,,,1610612750,53,56,2024-03-23T01:23:21Z,3580000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
360,PT08M31.00S,2024-03-23T01:23:27.7Z,3,REGULAR,foul,personal,[],1627777,,,1610612750,53,56,2024-03-23T01:23:35Z,3590000,False,,,0,,G. Niang personal FOUL (4 PF),"[1627777, 1630162]",1610612739.0,CLE,1628953.0,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,,,4.0,0.0,Edwards,1630162.0,,,,,,
363,PT08M24.00S,2024-03-23T01:24:19.2Z,3,REGULAR,foul,personal,['3freethrow'],1629636,,,1610612750,53,56,2024-03-23T01:24:27Z,3620000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Conley 3 FT),"[1629636, 201144]",1610612739.0,CLE,1628953.0,shooting,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,0.0,Conley,201144.0,,,,,,
365,PT08M24.00S,2024-03-23T01:24:58.1Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],201144,,,1610612750,53,56,2024-03-23T01:24:58Z,3640000,False,,,0,,MISS M. Conley Free Throw 1 of 3,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,Missed,,,,,,,,,,,,,,,,,
366,PT08M24.00S,2024-03-23T01:24:58.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,53,56,2024-03-23T01:24:58Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,
367,PT08M24.00S,2024-03-23T01:25:12.7Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],201144,,,1610612750,54,56,2024-03-23T01:25:12Z,3660000,False,,,0,,M. Conley Free Throw 2 of 3 (8 PTS),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
368,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,out,[],203937,,,1610612750,54,56,2024-03-23T01:25:27Z,3670000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,out,[],1627777,,,1610612750,54,56,2024-03-23T01:25:27Z,3680000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,out,[],202684,,,1610612750,54,56,2024-03-23T01:25:27Z,3690000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,54,56,2024-03-23T01:25:27Z,3700000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,in,[],1628386,,,1610612750,54,56,2024-03-23T01:25:27Z,3710000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M24.00S,2024-03-23T01:25:13.2Z,3,REGULAR,substitution,in,[],202694,,,1610612750,54,56,2024-03-23T01:25:27Z,3720000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M24.00S,2024-03-23T01:25:36.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],201144,,,1610612750,55,56,2024-03-23T01:25:36Z,3730000,False,,,0,,M. Conley Free Throw 3 of 3 (9 PTS),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
375,PT08M15.00S,2024-03-23T01:25:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,17.559132720105126,48.77450980392157,1610612739,55,58,2024-03-23T01:31:20Z,3740000,False,6.0,113.0,1,left,J. Allen 11' floating Jump Shot (11 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,11.28,Made,11.0,,,,,,,,,,,,,,D. Garland,1629636.0,3.0
377,PT08M03.00S,2024-03-23T01:26:00.4Z,3,REGULAR,3pt,Jump Shot,[],201144,68.15045992115637,48.03921568627451,1610612750,55,58,2024-03-23T01:31:42Z,3760000,False,-10.0,247.0,1,right,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,24.71,Missed,,,,,,,,,,,,,,,,,
378,PT08M01.00S,2024-03-23T01:26:02.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,55,58,2024-03-23T01:32:04Z,3770000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,377.0,11.0,6.0,5.0,,,,,,,,,,,,
379,PT07M48.00S,2024-03-23T01:26:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630162,88.64980289093299,45.09803921568628,1610612750,57,58,2024-03-23T01:26:20Z,3780000,False,-25.0,54.0,1,right,A. Edwards fadeaway Jump Shot (12 PTS),[1630162],1610612750.0,MIN,,fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,12.0,,,,,,,,,,,,,,,,
380,PT07M19.00S,2024-03-23T01:26:44.5Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,57,58,2024-03-23T01:26:52Z,3790000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1630183]",1610612739.0,CLE,,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,2.0,McDaniels,1630183.0,,,
381,PT07M19.00S,2024-03-23T01:26:44.5Z,3,REGULAR,steal,,[],1630183,,,1610612750,57,58,2024-03-23T01:26:45Z,3800000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
382,PT07M15.00S,2024-03-23T01:26:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612750,57,58,2024-03-23T01:27:18Z,3810000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1629636, 1630183]",1610612739.0,CLE,1830.0,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,,
384,PT07M15.00S,2024-03-23T01:27:13.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630183,,,1610612750,57,58,2024-03-23T01:27:33Z,3830000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,
385,PT07M15.00S,2024-03-23T01:27:13.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,57,58,2024-03-23T01:27:33Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,
386,PT07M15.00S,2024-03-23T01:27:13.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630183,,,1610612750,58,58,2024-03-23T01:27:33Z,3850000,False,,,0,,J. McDaniels Free Throw 2 of 2 (5 PTS),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
387,PT07M02.00S,2024-03-23T01:27:49.0Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612739,58,58,2024-03-23T01:27:55Z,3860000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (LeVert 2 FT),"[201144, 1627747]",1610612750.0,MIN,1628953.0,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,0.0,LeVert,1627747.0,,,,,,
389,PT07M02.00S,2024-03-23T01:28:15.7Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,58,59,2024-03-23T01:28:15Z,3880000,False,,,0,,C. LeVert Free Throw 1 of 2 (13 PTS),[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
390,PT07M02.00S,2024-03-23T01:28:29.2Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,58,60,2024-03-23T01:28:29Z,3890000,False,,,0,,C. LeVert Free Throw 2 of 2 (14 PTS),[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
391,PT06M46.00S,2024-03-23T01:28:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,56.127450980392155,1610612750,60,60,2024-03-23T01:28:52Z,3900000,False,31.0,20.0,1,right,A. Edwards driving finger roll Layup (14 PTS) (M. Conley 4 AST),"[1630162, 201144]",1610612750.0,MIN,,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.63,Made,14.0,,,,,,,,,,,,,,M. Conley,201144.0,4.0
393,PT06M35.00S,2024-03-23T01:28:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,19.267411300919843,50.98039215686274,1610612739,60,62,2024-03-23T01:34:16Z,3920000,False,-5.0,129.0,1,left,D. Garland 12' driving floating Jump Shot (9 PTS) (I. Okoro 4 AST),"[1629636, 1630171]",1610612739.0,CLE,,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,9.0,,,,,,,,,,,,,,I. Okoro,1630171.0,4.0
395,PT06M23.00S,2024-03-23T01:29:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.19776609724047,54.65686274509803,1610612750,62,62,2024-03-23T01:29:15Z,3940000,False,23.0,21.0,1,right,M. Conley driving Layup (11 PTS),[201144],1610612750.0,MIN,,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.12,Made,11.0,,,,,,,,,,,,,,,,
396,PT06M07.00S,2024-03-23T01:29:25.3Z,3,REGULAR,turnover,bad pass,[],202694,,,1610612739,62,62,2024-03-23T01:29:29Z,3950000,False,,,0,,M. Morris Sr. bad pass TURNOVER (3 TO),"[202694, 1629675]",1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,Reid,1629675.0,,,
397,PT06M07.00S,2024-03-23T01:29:25.3Z,3,REGULAR,steal,,[],1629675,,,1610612750,62,62,2024-03-23T01:29:27Z,3960000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
398,PT05M51.00S,2024-03-23T01:29:42.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,92.46057818659659,52.69607843137255,1610612750,64,62,2024-03-23T01:29:47Z,3970000,False,13.0,18.0,1,right,R. Gobert alley-oop DUNK (5 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612750.0,MIN,,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.28,Made,5.0,,,,,,,,,,,,,,M. Conley,201144.0,5.0
400,PT05M39.00S,2024-03-23T01:29:56.3Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,64,62,2024-03-23T03:41:23Z,3990000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 201144]",1610612739.0,CLE,1628953.0,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,Conley,201144.0,,,
607,PT05M39.00S,2024-03-23T01:29:56.3Z,3,REGULAR,steal,,[],201144,,,1610612750,64,62,2024-03-23T03:41:23Z,3995000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
401,PT05M39.00S,2024-03-23T01:30:01.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,64,62,2024-03-23T01:30:01Z,4000000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M39.00S,2024-03-23T01:32:15.4Z,3,REGULAR,substitution,out,[],201144,,,1610612750,64,62,2024-03-23T01:32:41Z,4010000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M39.00S,2024-03-23T01:32:15.4Z,3,REGULAR,substitution,in,[],1628420,,,1610612750,64,62,2024-03-23T01:32:41Z,4030000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M39.00S,2024-03-23T01:32:15.4Z,3,REGULAR,substitution,in,[],1630241,,,1610612750,64,62,2024-03-23T01:32:41Z,4040000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M39.00S,2024-03-23T01:32:15.4Z,3,REGULAR,substitution,out,[],1627747,,,1610612750,64,62,2024-03-23T01:33:53Z,4045000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M24.00S,2024-03-23T01:33:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,93.24901445466492,48.03921568627451,1610612750,66,62,2024-03-23T01:33:12Z,4050000,False,-10.0,11.0,1,right,R. Gobert cutting finger roll Layup (7 PTS) (A. Edwards 3 AST),"[203497, 1630162]",1610612750.0,MIN,,cutting finger roll,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.47,Made,7.0,,,,,,,,,,,,,,A. Edwards,1630162.0,3.0
408,PT05M08.00S,2024-03-23T01:33:20.6Z,3,REGULAR,3pt,Jump Shot,[],1629636,29.25427069645204,27.205882352941174,1610612739,66,62,2024-03-23T01:33:27Z,4070000,False,114.0,222.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,
409,PT05M04.00S,2024-03-23T01:33:24.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,62,2024-03-23T01:33:27Z,4080000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,408.0,12.0,7.0,5.0,,,,,,,,,,,,
410,PT04M58.00S,2024-03-23T01:33:31.1Z,3,REGULAR,2pt,Jump Shot,[],1630162,81.8166885676741,78.18627450980392,1610612750,66,62,2024-03-23T01:37:44Z,4090000,False,141.0,118.0,1,right,MISS A. Edwards 18' pullup Shot,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,
411,PT04M53.00S,2024-03-23T01:33:36.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,66,62,2024-03-23T01:33:37Z,4100000,False,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,410.0,10.0,6.0,4.0,,,,,,,,,,,,
412,PT04M42.00S,2024-03-23T01:33:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,44.36274509803921,1610612739,66,62,2024-03-23T01:38:15Z,4110000,False,28.0,16.0,1,left,MISS J. Allen driving finger roll Layup,[1628386],1610612739.0,CLE,,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,
413,PT04M40.00S,2024-03-23T01:33:48.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,62,2024-03-23T01:33:51Z,4120000,False,,,0,,A. Edwards REBOUND (Off:1 Def:7),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,412.0,8.0,7.0,1.0,,,,,,,,,,,,
415,PT04M23.00S,2024-03-23T01:34:06.1Z,3,REGULAR,2pt,Jump Shot,[],1630183,89.96386333771353,26.96078431372549,1610612750,68,62,2024-03-23T01:34:13Z,4130000,False,-115.0,42.0,1,right,J. McDaniels 12' turnaround Jump Shot (7 PTS) (N. Reid 2 AST),"[1630183, 1629675]",1610612750.0,MIN,,turnaround,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,12.25,Made,7.0,,,,,,,,,,,,,,N. Reid,1629675.0,2.0
417,PT04M04.00S,2024-03-23T01:34:24.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,24.26084099868594,17.15686274509804,1610612739,68,62,2024-03-23T01:34:29Z,4150000,False,164.0,176.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,24.04,Missed,,,,,,,,,,,,,,,,,
