actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
35,PT09M30.00S,2024-04-13T00:15:26.9Z,1,REGULAR,2pt,Jump Shot,[],203992,76.16622864651774,68.38235294117648,1610612737,4,9,2024-04-13T00:15:33Z,350000,False,92.0,172.0,1,right,B. Bogdanovic 19' pullup Jump Shot (2 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,Made,2.0,19.46,,,,,,,,,,,,
38,PT09M12.00S,2024-04-13T00:15:45.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.590000152587891,50.0,1610612750,6,9,2024-04-13T00:22:43Z,380000,False,0.0,0.0,1,left,R. Gobert DUNK (4 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,M. Conley,201144.0,1.0,,,,,
39,PT08M59.00S,2024-04-13T00:15:58.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,65.87549277266754,59.04564950980392,1610612737,6,9,2024-04-13T00:16:06Z,390000,False,45.0,268.0,1,right,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.21,,,,,,,,,,,,
40,PT08M56.00S,2024-04-13T00:16:01.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,6,9,2024-04-13T00:16:06Z,400000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,
41,PT08M46.00S,2024-04-13T00:16:14.2Z,1,REGULAR,foul,personal,[],1629631,,,1610612750,6,9,2024-04-13T00:16:29Z,410000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1626157]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,1626301.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
44,PT08M40.00S,2024-04-13T00:16:43.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.783837056504599,49.01960784313725,1610612750,8,9,2024-04-13T00:16:49Z,430000,False,5.0,11.0,1,left,R. Gobert cutting DUNK (6 PTS) (K. Towns 2 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.23,,,,,K. Towns,1626157.0,2.0,,,,,
46,PT08M25.00S,2024-04-13T00:16:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.59198423127464,53.92156862745098,1610612737,8,9,2024-04-13T00:17:02Z,450000,False,20.0,17.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.6,,,,,,,,,,,,
47,PT08M23.00S,2024-04-13T00:17:00.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,9,2024-04-13T00:17:02Z,460000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,46.0,3.0,2.0,1.0,,,,,,,,
48,PT08M22.00S,2024-04-13T00:17:00.9Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,8,9,2024-04-13T00:17:07Z,470000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1629027]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Young,1629027.0,,
49,PT08M22.00S,2024-04-13T00:17:00.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,8,9,2024-04-13T00:17:04Z,480000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M17.00S,2024-04-13T00:17:05.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,72.48685939553219,20.833333333333336,1610612737,8,9,2024-04-13T00:17:39Z,490000,False,-146.0,206.0,1,right,MISS T. Young 25' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.25,,,,,,,,,,,,
51,PT08M17.00S,2024-04-13T00:17:05.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,8,9,2024-04-13T00:17:39Z,500000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,
53,PT08M15.00S,2024-04-13T00:17:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,93.9060446780552,50.0,1610612737,8,11,2024-04-13T00:24:44Z,520000,False,0.0,5.0,1,right,C. Capela putback Layup (4 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.48,,,,,,,,,,,,
54,PT07M59.00S,2024-04-13T00:17:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,30.962549277266753,66.66666666666666,1610612750,11,11,2024-04-13T00:17:29Z,530000,False,-83.0,239.0,1,left,J. McDaniels 25' 3PT  (3 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.26,,,,,M. Conley,201144.0,2.0,,,,,
56,PT07M53.00S,2024-04-13T00:17:36.0Z,1,REGULAR,foul,personal,[],1630162,,,1610612737,11,11,2024-04-13T00:17:43Z,550000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1627749]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,1162.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
58,PT07M40.00S,2024-04-13T00:18:02.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,90.93298291721419,33.52481617647059,1610612737,11,13,2024-04-13T00:25:50Z,570000,False,-82.0,33.0,1,right,T. Young 8' driving floating bank Jump Shot (4 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,8.87,,,,,,,,,,,,
59,PT07M40.00S,2024-04-13T00:18:05.5Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612737,11,13,2024-04-13T00:18:14Z,580000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Young 1 FT),"[1630183, 1629027]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
61,PT07M40.00S,2024-04-13T00:18:37.1Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,11,14,2024-04-13T00:18:37Z,600000,False,,,0,,T. Young Free Throw 1 of 1 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
62,PT07M23.00S,2024-04-13T00:18:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.307490144546649,54.576439950980394,1610612750,11,14,2024-04-13T00:19:25Z,610000,False,-23.0,7.0,1,left,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.39,,,,,,,,,,,,
63,PT07M22.00S,2024-04-13T00:18:59.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,14,2024-04-13T00:19:25Z,620000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,62.0,3.0,2.0,1.0,,,,,,,,
67,PT07M21.00S,2024-04-13T00:19:01.1Z,1,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,11,14,2024-04-13T00:20:00Z,625000,False,,,0,,C. Capela step out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,step,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,1162.0,,,,,,,,,,,,,,,1.0,,,,
65,PT07M17.00S,2024-04-13T00:19:29.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,8.886333771353483,30.88235294117647,1610612750,11,14,2024-04-13T00:19:56Z,640000,False,96.0,31.0,1,left,MISS K. Towns 10' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,Missed,,10.05,,,,,,,,,,,,
66,PT07M17.00S,2024-04-13T00:19:29.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,14,2024-04-13T00:19:55Z,650000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,65.0,4.0,3.0,1.0,,,,,,,,
68,PT07M07.00S,2024-04-13T00:19:40.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,80.1084099868594,69.36274509803921,1610612737,11,16,2024-04-13T00:19:47Z,660000,False,97.0,134.0,1,right,D. Murray 16' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,Made,2.0,16.57,,,,,,,,,,,,
69,PT06M49.00S,2024-04-13T00:19:58.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,29.911300919842315,30.88235294117647,1610612750,11,16,2024-04-13T00:20:03Z,670000,False,96.0,229.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.79,,,,,,,,,,,,
70,PT06M47.00S,2024-04-13T00:20:00.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,11,16,2024-04-13T00:20:00Z,680000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,69.0,2.0,1.0,1.0,,,,,,,,
71,PT06M41.00S,2024-04-13T00:20:09.8Z,1,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,11,16,2024-04-13T00:20:18Z,690000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612750.0,MIN,bad pass,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,1162.0,,,,,,,,,,,,,,,1.0,,,,
72,PT06M41.00S,2024-04-13T00:20:17.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,11,16,2024-04-13T00:20:17Z,700000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,out,[],201144,,,1610612737,11,16,2024-04-13T00:23:10Z,710000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612737,11,16,2024-04-13T00:23:10Z,720000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,11,16,2024-04-13T00:23:10Z,730000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,11,16,2024-04-13T00:23:10Z,740000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612737,11,16,2024-04-13T00:23:10Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,in,[],1629638,,,1610612737,11,16,2024-04-13T00:23:10Z,760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,in,[],1631243,,,1610612737,11,16,2024-04-13T00:23:10Z,770000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M41.00S,2024-04-13T00:22:49.9Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,11,16,2024-04-13T00:23:10Z,780000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M22.00S,2024-04-13T00:23:31.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203991,87.99277266754271,50.245098039215684,1610612737,11,16,2024-04-13T00:23:35Z,790000,False,1.0,60.0,1,right,MISS C. Capela 6' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.04,,,,,,,,,,,,
83,PT06M19.00S,2024-04-13T00:23:34.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,16,2024-04-13T00:23:35Z,800000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,82.0,3.0,2.0,1.0,,,,,,,,
84,PT06M08.00S,2024-04-13T00:23:45.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,9.149145860709593,95.09803921568627,1610612750,14,16,2024-04-13T00:23:50Z,810000,False,-225.0,34.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (A. Edwards 1 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.8,,,,,A. Edwards,1630162.0,1.0,,,,,
86,PT05M53.00S,2024-04-13T00:24:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,93.69250985545335,46.200980392156865,1610612737,14,16,2024-04-13T00:24:08Z,830000,False,-19.0,7.0,1,right,MISS B. Bogdanovic driving reverse Layup - blocked,"[203992, 203497]",1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.02,,,,,,,,,,,Gobert,203497.0
132,PT05M53.00S,2024-04-13T00:24:00.2Z,1,REGULAR,block,,[],203497,,,1610612737,14,16,2024-04-13T00:32:50Z,835000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M53.00S,2024-04-13T00:24:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,14,16,2024-04-13T00:24:08Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,86.0,,,,,,,,,,,
89,PT05M53.00S,2024-04-13T00:24:09.7Z,1,REGULAR,substitution,out,[],1630162,,,1610612737,14,16,2024-04-13T00:24:20Z,860000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M53.00S,2024-04-13T00:24:09.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,14,16,2024-04-13T00:24:20Z,870000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M53.00S,2024-04-13T00:24:09.7Z,1,REGULAR,substitution,in,[],1628420,,,1610612737,14,16,2024-04-13T00:24:20Z,880000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
