actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
168,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,24,30,2024-01-21T01:38:32Z,1680000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,in,['startperiod'],1629162,,,1610612750,24,30,2024-01-21T01:38:32Z,1690000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612750,24,30,2024-01-21T01:38:32Z,1700000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612750,24,30,2024-01-21T01:38:32Z,1710000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,in,['startperiod'],203995,,,1610612750,24,30,2024-01-21T01:38:32Z,1720000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-01-21T01:38:29.7Z,2,REGULAR,period,start,[],0,,,1610612750,24,30,2024-01-21T01:38:32Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M45.00S,2024-01-21T01:38:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.835085413929041,53.431372549019606,1610612750,24,30,2024-01-21T01:38:47Z,1740000,False,-17.0,21.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.72,,,,,,,,,
175,PT11M43.00S,2024-01-21T01:38:45.1Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,24,30,2024-01-21T01:38:47Z,1750000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,174.0,2.0,1.0,1.0,,
176,PT11M32.00S,2024-01-21T01:38:56.1Z,2,REGULAR,3pt,Jump Shot,[],1629026,68.15045992115637,58.57843137254902,1610612760,24,30,2024-01-21T01:39:00Z,1760000,False,43.0,247.0,1,right,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.06,,,,,,,,,
177,PT11M30.00S,2024-01-21T01:38:58.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,24,30,2024-01-21T01:39:00Z,1770000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,176.0,3.0,3.0,0.0,,
178,PT11M24.00S,2024-01-21T01:39:05.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,7.835085413929041,44.85294117647059,1610612750,26,30,2024-01-21T01:40:48Z,1780000,False,26.0,21.0,1,left,J. McDaniels running Layup (10 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,3.33,,,,,,,,,
179,PT10M56.00S,2024-01-21T01:39:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,83.78777923784494,47.549019607843135,1610612760,26,30,2024-01-21T01:39:38Z,1790000,False,-12.0,100.0,1,right,MISS V. Micic 10' driving floating Shot,[203995],1610612760.0,OKC,driving floating,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,10.07,,,,,,,,,
180,PT10M54.00S,2024-01-21T01:39:34.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,26,30,2024-01-21T01:42:11Z,1800000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,179.0,4.0,4.0,0.0,,
181,PT10M49.00S,2024-01-21T01:39:39.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629675,6.1268068331143235,51.225490196078425,1610612750,28,30,2024-01-21T01:43:20Z,1810000,False,-6.0,5.0,1,left,N. Reid running Layup (5 PTS),[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.8,,,,,,,,,
182,PT10M35.00S,2024-01-21T01:39:53.0Z,2,REGULAR,2pt,Jump Shot,[],1631114,89.30683311432325,24.509803921568626,1610612760,28,32,2024-01-21T01:39:57Z,1820000,False,-127.0,48.0,1,right,J. Williams 13' step back Jump Shot (7 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,,,,13.62,,,,,,,,,
183,PT10M25.00S,2024-01-21T01:40:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.229303547963205,60.049019607843135,1610612750,30,32,2024-01-21T01:40:10Z,1830000,False,-50.0,25.0,1,left,K. Towns floating Jump Shot (4 PTS) (J. McLaughlin 1 AST),"[1626157, 1629162]",1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,5.6,J. McLaughlin,1629162.0,1.0,,,,,,
184,PT10M24.00S,2024-01-21T01:40:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,30,32,2024-01-21T01:40:09Z,1840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M14.00S,2024-01-21T01:43:10.1Z,2,REGULAR,turnover,bad pass,[],1629026,,,1610612760,30,32,2024-01-21T01:43:16Z,1850000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1629162]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,McLaughlin,1629162.0,,,,,,,,,,
187,PT10M14.00S,2024-01-21T01:43:10.1Z,2,REGULAR,steal,,[],1629162,,,1610612750,30,32,2024-01-21T01:43:12Z,1860000,False,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
188,PT10M11.00S,2024-01-21T01:43:14.2Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,30,32,2024-01-21T02:45:31Z,1870000,False,,,0,,K. Towns charge offensive FOUL (1 PF),"[1626157, 1629026]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,2882.0,1.0,0.0,Williams,1629026.0,,,,,,,,,,,,,,,
190,PT10M11.00S,2024-01-21T01:43:14.2Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,30,32,2024-01-21T01:43:22Z,1890000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,2882.0,,,,,,,2.0,,,,,,,,,,,,
191,PT09M51.00S,2024-01-21T01:43:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203995,89.83245729303549,45.588235294117645,1610612760,30,32,2024-01-21T01:43:54Z,1900000,False,-22.0,43.0,1,right,MISS V. Micic driving Layup - blocked,"[203995, 1629638]",1610612760.0,OKC,driving,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.84,,,,,,,,Alexander-Walker,1629638.0
192,PT09M51.00S,2024-01-21T01:43:51.0Z,2,REGULAR,block,,[],1629638,,,1610612760,30,32,2024-01-21T01:43:53Z,1910000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M49.00S,2024-01-21T01:43:53.0Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,30,32,2024-01-21T01:43:54Z,1920000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,191.0,2.0,2.0,0.0,,
194,PT09M48.00S,2024-01-21T01:43:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,30,32,2024-01-21T01:44:02Z,1930000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,1.0,,,,,,,,,,,,
195,PT09M48.00S,2024-01-21T01:44:01.9Z,2,REGULAR,foul,technical,['1freethrow'],1627327,,,1610612760,30,32,2024-01-21T01:44:31Z,1940000,False,,,0,,TEAM foul technical,[1627327],1610612760.0,OKC,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,
196,PT09M48.00S,2024-01-21T01:44:24.7Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612760,31,32,2024-01-21T01:44:24Z,1950000,False,,,0,,K. Towns technical Free Throw 1 of 1 (5 PTS),[1626157],1610612750.0,MIN,technical,,,Towns,K. Towns,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
197,PT09M36.00S,2024-01-21T01:44:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,91.40932982917214,52.94117647058824,1610612760,31,32,2024-01-21T01:44:53Z,1960000,False,15.0,28.0,1,right,MISS C. Wallace driving Layup - blocked,"[1641717, 1629675]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.19,,,,,,,,Reid,1629675.0
198,PT09M36.00S,2024-01-21T01:44:49.7Z,2,REGULAR,block,,[],1629675,,,1610612760,31,32,2024-01-21T01:44:51Z,1970000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M34.00S,2024-01-21T01:44:51.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,31,32,2024-01-21T01:44:53Z,1980000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,197.0,5.0,5.0,0.0,,
200,PT09M32.00S,2024-01-21T01:44:56.5Z,2,REGULAR,turnover,traveling,[],1630183,,,1610612750,31,32,2024-01-21T01:45:01Z,1990000,False,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,1.0,,,,,,,,,,,,
201,PT09M14.00S,2024-01-21T01:45:31.9Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,31,32,2024-01-21T01:45:37Z,2000000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1629638]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Alexander-Walker,1629638.0,,,,,,,,,,
202,PT09M14.00S,2024-01-21T01:45:31.9Z,2,REGULAR,steal,,[],1629638,,,1610612750,31,32,2024-01-21T01:45:33Z,2010000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
203,PT09M10.00S,2024-01-21T01:45:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,7.966491458607096,51.470588235294116,1610612750,31,32,2024-01-21T01:45:41Z,2020000,False,-7.0,22.0,1,left,MISS N. Reid running Layup,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.36,,,,,,,,,
204,PT09M09.00S,2024-01-21T01:45:37.1Z,2,REGULAR,rebound,offensive,[],1629162,,,1610612750,31,32,2024-01-21T01:45:41Z,2030000,False,,,0,,J. McLaughlin REBOUND (Off:1 Def:0),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,203.0,1.0,0.0,1.0,,
205,PT09M08.00S,2024-01-21T01:45:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1629162,7.440867279894875,50.49019607843137,1610612750,31,32,2024-01-21T01:45:44Z,2040000,False,-2.0,17.0,1,left,MISS J. McLaughlin putback Layup,[1629162],1610612750.0,MIN,putback,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.76,,,,,,,,,
206,PT09M06.00S,2024-01-21T01:45:40.3Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,31,32,2024-01-21T01:45:44Z,2050000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,205.0,1.0,1.0,0.0,,
207,PT09M01.00S,2024-01-21T01:45:46.7Z,2,REGULAR,turnover,out-of-bounds,[],1641717,,,1610612760,31,32,2024-01-21T01:45:52Z,2060000,False,,,0,,C. Wallace bad pass out-of-bounds TURNOVER (1 TO),[1641717],1610612760.0,OKC,bad pass,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,1.0,,,,,,,,,,,,
208,PT09M01.00S,2024-01-21T01:45:50.5Z,2,REGULAR,substitution,out,[],1641717,,,1610612750,31,32,2024-01-21T01:45:57Z,2070000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2024-01-21T01:45:50.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612750,31,32,2024-01-21T01:45:57Z,2080000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M52.00S,2024-01-21T01:46:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,10.33180026281209,46.32352941176471,1610612750,33,32,2024-01-21T01:46:17Z,2090000,False,18.0,45.0,1,left,N. Reid driving Layup (7 PTS) (J. McLaughlin 2 AST),"[1629675, 1629162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,,,,4.82,J. McLaughlin,1629162.0,2.0,,,,,,
212,PT08M43.00S,2024-01-21T01:46:25.1Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612760,33,32,2024-01-21T01:46:32Z,2110000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Williams 2 FT),"[1629638, 1631114]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
214,PT08M43.00S,2024-01-21T01:46:52.4Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,33,33,2024-01-21T01:46:52Z,2130000,False,,,0,,J. Williams Free Throw 1 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
215,PT08M43.00S,2024-01-21T01:46:53.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,33,33,2024-01-21T01:46:56Z,2140000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2024-01-21T01:46:53.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,33,33,2024-01-21T01:46:56Z,2150000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M43.00S,2024-01-21T01:47:09.2Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,33,34,2024-01-21T01:47:09Z,2160000,False,,,0,,J. Williams Free Throw 2 of 2 (9 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
218,PT08M30.00S,2024-01-21T01:47:25.0Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,33,34,2024-01-21T01:47:29Z,2170000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1631114]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Williams,1631114.0,,,,,,,,,,
219,PT08M30.00S,2024-01-21T01:47:25.0Z,2,REGULAR,steal,,[],1631114,,,1610612760,33,34,2024-01-21T01:47:26Z,2180000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
220,PT08M26.00S,2024-01-21T01:47:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,92.06636005256242,55.14705882352941,1610612760,33,36,2024-01-21T01:47:32Z,2190000,False,26.0,22.0,1,right,J. Williams running Layup (11 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,3.39,,,,,,,,,
221,PT08M17.00S,2024-01-21T01:47:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.521024967148489,50.245098039215684,1610612750,35,36,2024-01-21T01:47:41Z,2200000,False,-1.0,9.0,1,left,J. McLaughlin driving reverse Layup (2 PTS),[1629162],1610612750.0,MIN,driving reverse,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,0.89,,,,,,,,,
222,PT08M05.00S,2024-01-21T01:47:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.01511169513797,53.18627450980392,1610612760,35,36,2024-01-21T01:47:55Z,2210000,False,16.0,32.0,1,right,MISS J. Williams driving Layup - blocked,"[1631114, 1629675]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.57,,,,,,,,Reid,1629675.0
223,PT08M05.00S,2024-01-21T01:47:49.4Z,2,REGULAR,block,,[],1629675,,,1610612760,35,36,2024-01-21T01:47:51Z,2220000,False,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT08M02.00S,2024-01-21T01:47:52.4Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,35,36,2024-01-21T01:47:55Z,2230000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,222.0,2.0,1.0,1.0,,
225,PT08M02.00S,2024-01-21T01:47:52.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,94.40999984741211,50.0,1610612760,35,36,2024-01-21T01:47:52Z,2240000,False,0.0,0.0,1,right,MISS J. Williams tip Layup,[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,0.0,,,,,,,,,
226,PT08M01.00S,2024-01-21T01:47:53.7Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,35,36,2024-01-21T01:47:53Z,2250000,False,,,0,,J. Williams REBOUND (Off:2 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,225.0,3.0,1.0,2.0,,
227,PT08M01.00S,2024-01-21T01:47:53.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631114,94.40999984741211,50.0,1610612760,35,36,2024-01-21T01:49:23Z,2260000,False,0.0,0.0,1,right,MISS J. Williams tip Layup,[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
228,PT08M00.00S,2024-01-21T01:47:54.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,35,36,2024-01-21T01:48:32Z,2270000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,227.0,3.0,3.0,0.0,,
229,PT07M55.00S,2024-01-21T01:48:00.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,30.17411300919842,27.696078431372552,1610612750,38,36,2024-01-21T01:48:07Z,2280000,False,112.0,231.0,1,left,N. Reid 25' 3PT  (10 PTS) (J. McLaughlin 3 AST),"[1629675, 1629162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,,,,25.66,J. McLaughlin,1629162.0,3.0,,,,,,
231,PT07M38.00S,2024-01-21T01:48:17.4Z,2,REGULAR,3pt,Jump Shot,[],1630598,83.26215505913272,95.09803921568627,1610612760,38,39,2024-01-21T01:48:23Z,2300000,False,225.0,105.0,1,right,A. Wiggins 24' 3PT  (3 PTS) (J. Williams 2 AST),"[1630598, 1631114]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,24.87,J. Williams,1631114.0,2.0,,,,,,
233,PT07M24.00S,2024-01-21T01:48:31.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,29.517082785808146,25.735294117647058,1610612750,38,39,2024-01-21T01:48:47Z,2320000,False,121.0,225.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.56,,,,,,,,,
234,PT07M21.00S,2024-01-21T01:48:34.3Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,38,39,2024-01-21T01:48:47Z,2330000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,233.0,6.0,5.0,1.0,,
235,PT07M21.00S,2024-01-21T01:48:45.9Z,2,REGULAR,foul,personal,[],1631114,,,1610612750,38,39,2024-01-21T01:49:29Z,2340000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1626157]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
237,PT07M21.00S,2024-01-21T01:49:15.8Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,38,39,2024-01-21T01:49:32Z,2360000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M21.00S,2024-01-21T01:49:15.8Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,38,39,2024-01-21T01:49:32Z,2370000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M21.00S,2024-01-21T01:49:15.8Z,2,REGULAR,substitution,in,[],201144,,,1610612750,38,39,2024-01-21T01:49:32Z,2380000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M21.00S,2024-01-21T01:49:15.8Z,2,REGULAR,substitution,in,[],203497,,,1610612750,38,39,2024-01-21T01:49:32Z,2390000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M21.00S,2024-01-21T01:49:43.6Z,2,REGULAR,substitution,out,[],1631119,,,1610612750,38,39,2024-01-21T01:50:03Z,2395000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M21.00S,2024-01-21T01:49:43.6Z,2,REGULAR,substitution,out,[],1630598,,,1610612750,38,39,2024-01-21T01:50:03Z,2397500,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M21.00S,2024-01-21T01:49:43.6Z,2,REGULAR,substitution,in,[],1631096,,,1610612750,38,39,2024-01-21T01:50:03Z,2398750,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M21.00S,2024-01-21T01:49:43.6Z,2,REGULAR,substitution,in,[],1641717,,,1610612750,38,39,2024-01-21T01:50:03Z,2399375,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M07.00S,2024-01-21T01:49:44.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629162,6.389618922470433,94.85294117647058,1610612750,41,39,2024-01-21T01:52:32Z,2400000,False,-224.0,8.0,1,left,J. McLaughlin 3PT step back (5 PTS) (M. Conley 1 AST),"[1629162, 201144]",1610612750.0,MIN,step back,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,,,,22.44,M. Conley,201144.0,1.0,,,,,,
