actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
81,PT04M51.00S,2023-11-29T01:23:44.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631114,93.24901445466492,50.245098039215684,1610612760,13,18,2023-11-29T01:23:49Z,790000,False,1.0,11.0,1,right,J. Williams driving DUNK (2 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,2.0,,,,,,,,,,,
82,PT04M31.00S,2023-11-29T01:24:04.1Z,1,REGULAR,2pt,Jump Shot,[],1629003,20.318659658344284,33.57843137254902,1610612750,15,18,2023-11-29T01:24:09Z,800000,False,82.0,138.0,1,left,S. Milton 16' pullup Jump Shot (2 PTS) (N. Alexander-Walker 1 AST),"[1629003, 1629638]",1610612750.0,MIN,pullup,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right Center,16.1,Made,,,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
84,PT04M16.00S,2023-11-29T01:24:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,94.56307490144546,52.20588235294118,1610612760,15,18,2023-11-29T01:24:25Z,820000,False,11.0,-1.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
85,PT04M13.00S,2023-11-29T01:24:22.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,18,2023-11-29T01:24:25Z,830000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,
86,PT04M06.00S,2023-11-29T01:24:29.2Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612750,15,18,2023-11-29T01:24:35Z,840000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1630198]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,,,Joe,1630198.0
87,PT04M06.00S,2023-11-29T01:24:29.2Z,1,REGULAR,steal,,[],1630198,,,1610612760,15,18,2023-11-29T01:24:50Z,850000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M00.00S,2023-11-29T01:24:35.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,91.80354796320631,96.81372549019608,1610612760,15,18,2023-11-29T01:24:39Z,860000,False,234.0,25.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
89,PT03M57.00S,2023-11-29T01:24:38.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,18,2023-11-29T01:24:39Z,870000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,88.0,4.0,4.0,0.0,,,,,,,,,,,,,,
90,PT03M41.00S,2023-11-29T01:24:53.8Z,1,REGULAR,3pt,Jump Shot,[],1629003,23.603810775295663,10.294117647058822,1610612750,15,18,2023-11-29T01:24:57Z,880000,False,199.0,169.0,1,left,MISS S. Milton 26' 3PT,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
91,PT03M39.00S,2023-11-29T01:24:55.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,15,18,2023-11-29T01:24:57Z,890000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT03M35.00S,2023-11-29T01:25:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,93.77463863337714,5.637254901960785,1610612760,15,18,2023-11-29T01:25:41Z,900000,False,-222.0,6.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
93,PT03M33.00S,2023-11-29T01:25:02.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,18,2023-11-29T01:25:06Z,910000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,92.0,5.0,5.0,0.0,,,,,,,,,,,,,,
94,PT03M17.00S,2023-11-29T01:25:20.9Z,1,REGULAR,2pt,Layup,[],1626157,10.33180026281209,33.088235294117645,1610612750,15,18,2023-11-29T01:25:33Z,920000,False,85.0,45.0,1,left,MISS K. Towns 9' driving Layup - blocked,"[1626157, 1631114]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,9.56,Missed,,,,,,,,,,,Williams,1631114.0,,,,,,
95,PT03M17.00S,2023-11-29T01:25:20.9Z,1,REGULAR,block,,[],1631114,,,1610612750,15,18,2023-11-29T01:25:23Z,930000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
96,PT03M17.00S,2023-11-29T01:25:20.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,15,18,2023-11-29T01:25:33Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,94.0,,,,,,,,,,,,,,,,,
98,PT03M17.00S,2023-11-29T01:25:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,18,2023-11-29T01:25:28Z,960000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,out,[],203497,,,1610612760,15,18,2023-11-29T01:28:11Z,980000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,15,18,2023-11-29T01:28:11Z,990000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,15,18,2023-11-29T01:28:11Z,1000000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,in,[],203937,,,1610612760,15,18,2023-11-29T01:28:11Z,1010000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612760,15,18,2023-11-29T01:28:11Z,1020000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,15,18,2023-11-29T01:28:11Z,1030000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,15,18,2023-11-29T01:28:11Z,1040000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M17.00S,2023-11-29T01:27:52.2Z,1,REGULAR,substitution,out,[],1626157,,,1610612760,15,18,2023-11-29T01:28:33Z,1045000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M04.00S,2023-11-29T01:28:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,93.9060446780552,51.225490196078425,1610612760,15,20,2023-11-29T01:28:42Z,1070000,False,6.0,5.0,1,right,S. Gilgeous-Alexander cutting DUNK (8 PTS) (J. Williams 1 AST),"[1628983, 1631119]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,8.0,J. Williams,1631119.0,1.0,,,,,,,,
112,PT02M50.00S,2023-11-29T01:28:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612750,15,20,2023-11-29T01:29:02Z,1090000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Milton 2 FT),"[1630198, 1629003]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,,202049.0,,,,,,,,1.0,0.0,Milton,1629003.0,,
114,PT02M50.00S,2023-11-29T01:29:18.4Z,1,REGULAR,freethrow,1 of 2,[],1629003,,,1610612750,16,20,2023-11-29T01:29:18Z,1110000,False,,,0,,S. Milton Free Throw 1 of 2 (3 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
115,PT02M50.00S,2023-11-29T01:29:29.9Z,1,REGULAR,freethrow,2 of 2,[],1629003,,,1610612750,17,20,2023-11-29T01:29:29Z,1120000,False,,,0,,S. Milton Free Throw 2 of 2 (4 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
116,PT02M35.00S,2023-11-29T01:29:46.1Z,1,REGULAR,turnover,bad pass,[],1631119,,,1610612760,17,20,2023-11-29T01:31:09Z,1130000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1629003]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,,,,,,,,,,,Milton,1629003.0
117,PT02M35.00S,2023-11-29T01:29:46.1Z,1,REGULAR,steal,,[],1629003,,,1610612750,17,20,2023-11-29T01:31:09Z,1140000,False,,,0,,S. Milton STEAL (1 STL),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2023-11-29T01:29:51.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629675,9.149145860709593,96.32352941176471,1610612750,17,20,2023-11-29T01:29:57Z,1150000,False,-232.0,34.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
119,PT02M25.00S,2023-11-29T01:29:55.7Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,17,20,2023-11-29T01:29:55Z,1160000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,,,
120,PT02M24.00S,2023-11-29T01:29:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,9.017739816031538,53.18627450980392,1610612750,17,20,2023-11-29T01:30:01Z,1170000,False,-16.0,32.0,1,left,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
121,PT02M22.00S,2023-11-29T01:29:59.1Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,17,20,2023-11-29T01:30:01Z,1180000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT02M04.00S,2023-11-29T01:30:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,88.51839684625493,48.529411764705884,1610612760,17,20,2023-11-29T01:30:23Z,1190000,False,-7.0,55.0,1,right,MISS O. Dieng Layup - blocked,"[1631172, 1629675]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,Reid,1629675.0,,,,,,
123,PT02M04.00S,2023-11-29T01:30:16.9Z,1,REGULAR,block,,[],1629675,,,1610612760,17,20,2023-11-29T01:30:21Z,1200000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M02.00S,2023-11-29T01:30:18.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,17,20,2023-11-29T01:51:56Z,1210000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,2.0,1.0,1.0,,,,,,,,,,,,,,
125,PT01M51.00S,2023-11-29T01:30:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.229303547963205,62.254901960784316,1610612750,17,20,2023-11-29T01:30:36Z,1220000,False,-61.0,25.0,1,left,MISS A. Edwards 6' reverse Layup,[1630162],1610612750.0,MIN,reverse,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
126,PT01M48.00S,2023-11-29T01:30:33.2Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,17,20,2023-11-29T01:30:33Z,1230000,False,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT01M47.00S,2023-11-29T01:30:34.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,13.222733245729303,4.166666666666666,1610612750,17,20,2023-11-29T01:30:40Z,1240000,False,229.0,72.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
128,PT01M47.00S,2023-11-29T01:30:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,17,20,2023-11-29T01:30:40Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,127.0,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2023-11-29T01:30:39.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612750,17,20,2023-11-29T01:30:48Z,1260000,False,,,0,,L. Dort loose ball personal FOUL (2 PF) (Edwards 2 FT),"[1629652, 1630162]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,,,,,,,,2.0,0.0,Edwards,1630162.0,,
131,PT01M47.00S,2023-11-29T01:31:06.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,18,20,2023-11-29T01:31:06Z,1280000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
132,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,out,[],1629638,,,1610612750,18,20,2023-11-29T01:31:22Z,1290000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,out,[],1629652,,,1610612750,18,20,2023-11-29T01:31:22Z,1300000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,out,[],1631172,,,1610612750,18,20,2023-11-29T01:31:22Z,1310000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,in,[],1626157,,,1610612750,18,20,2023-11-29T01:31:22Z,1320000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,in,[],1629026,,,1610612750,18,20,2023-11-29T01:31:22Z,1330000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M47.00S,2023-11-29T01:31:07.3Z,1,REGULAR,substitution,in,[],1641717,,,1610612750,18,20,2023-11-29T01:31:22Z,1340000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M47.00S,2023-11-29T01:31:32.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,19,20,2023-11-29T01:31:32Z,1350000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
139,PT01M36.00S,2023-11-29T01:31:46.2Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612760,19,20,2023-11-29T01:32:10Z,1360000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Joe 2 FT),"[203937, 1630198]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
141,PT01M36.00S,2023-11-29T01:32:10.6Z,1,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,19,21,2023-11-29T01:32:10Z,1380000,False,,,0,,I. Joe Free Throw 1 of 2 (1 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
142,PT01M36.00S,2023-11-29T01:32:25.0Z,1,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,19,22,2023-11-29T01:32:25Z,1390000,False,,,0,,I. Joe Free Throw 2 of 2 (2 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
143,PT01M22.00S,2023-11-29T01:32:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,12.302890932982917,43.627450980392155,1610612750,19,22,2023-11-29T01:32:43Z,1400000,False,32.0,63.0,1,left,MISS K. Anderson 7' turnaround Shot,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
144,PT01M20.00S,2023-11-29T01:32:42.2Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,19,22,2023-11-29T01:32:43Z,1410000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT01M06.00S,2023-11-29T01:32:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.56307490144546,50.49019607843137,1610612760,19,24,2023-11-29T01:33:03Z,1420000,False,2.0,-1.0,1,right,S. Gilgeous-Alexander finger roll Layup (10 PTS),[1628983],1610612760.0,OKC,finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,10.0,,,,,,,,,,,
146,PT00M43.40S,2023-11-29T01:33:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,19.136005256241788,60.78431372549019,1610612750,19,24,2023-11-29T01:33:49Z,1430000,False,-54.0,127.0,1,left,MISS K. Anderson 13' floating Shot - blocked,"[203937, 1628983]",1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,13.83,Missed,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,,
147,PT00M43.40S,2023-11-29T01:33:22.3Z,1,REGULAR,block,,[],1628983,,,1610612750,19,24,2023-11-29T01:33:25Z,1440000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M41.40S,2023-11-29T01:33:24.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,19,24,2023-11-29T01:33:49Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,146.0,,,,,,,,,,,,,,,,,
149,PT00M41.40S,2023-11-29T01:33:28.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,19,24,2023-11-29T01:33:35Z,1460000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,,,,
150,PT00M32.30S,2023-11-29T01:33:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,87.20433639947439,55.14705882352941,1610612760,19,26,2023-11-29T01:33:53Z,1470000,False,26.0,68.0,1,right,S. Gilgeous-Alexander 7' driving Layup (12 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,,,12.0,,,,,,,,,,,
151,PT00M22.70S,2023-11-29T01:33:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.389618922470433,54.90196078431373,1610612750,19,26,2023-11-29T01:34:00Z,1480000,False,-25.0,8.0,1,left,MISS K. Anderson reverse Layup,[203937],1610612750.0,MIN,reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
152,PT00M20.70S,2023-11-29T01:33:58.8Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,19,26,2023-11-29T01:33:58Z,1490000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT00M01.00S,2023-11-29T01:34:18.4Z,1,REGULAR,3pt,Jump Shot,[],1641717,94.43166885676742,4.6568627450980395,1610612760,19,29,2023-11-29T01:34:22Z,1500000,False,-227.0,0.0,1,right,C. Wallace 3PT  (3 PTS) (J. Williams 2 AST),"[1641717, 1631119]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,,,3.0,J. Williams,1631119.0,2.0,,,,,,,,
155,PT00M00.00S,2023-11-29T01:34:27.9Z,1,REGULAR,period,end,[],0,,,1610612750,19,29,2023-11-29T01:34:27Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,19,29,2023-11-29T01:36:52Z,1530000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612750,19,29,2023-11-29T01:36:52Z,1540000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612750,19,29,2023-11-29T01:36:52Z,1550000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,19,29,2023-11-29T01:36:52Z,1560000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612750,19,29,2023-11-29T01:36:52Z,1570000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-11-29T01:36:35.4Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612750,19,29,2023-11-29T01:36:52Z,1580000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-11-29T01:37:05.1Z,2,REGULAR,period,start,[],0,,,1610612750,19,29,2023-11-29T01:37:05Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M41.00S,2023-11-29T01:37:23.5Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,19,29,2023-11-29T01:37:30Z,1600000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,202049.0,3.0,,,,,,,,,,,,
