actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M47.00S,2023-11-05T00:24:05.3Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,20,10,2023-11-05T00:24:18Z,850000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,
86,PT05M39.00S,2023-11-05T00:24:25.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,31.750985545335087,56.372549019607845,1610612762,20,10,2023-11-05T00:24:29Z,860000,False,-32.0,246.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,24.81,Missed,,,,,,,,,,,,,,,,
87,PT05M36.00S,2023-11-05T00:24:28.0Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,20,10,2023-11-05T00:24:28Z,870000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,86.0,2.0,1.0,1.0,,,,,,,,,,,,
88,PT05M25.00S,2023-11-05T00:24:38.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,7.178055190538765,43.872549019607845,1610612762,20,12,2023-11-05T00:24:41Z,880000,False,31.0,15.0,1,left,J. Clarkson driving Layup (4 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,3.41,Made,,,,,4.0,,,,,,,,,,,
89,PT05M11.00S,2023-11-05T00:24:55.5Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,20,12,2023-11-05T00:25:44Z,890000,False,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1629012]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,2003.0,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,,,
91,PT05M11.00S,2023-11-05T00:24:55.5Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,20,12,2023-11-05T00:24:55Z,910000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,2003.0,1.0,,,,,,,,,,,,,,,,,,
93,PT05M00.00S,2023-11-05T00:25:22.2Z,1,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,20,12,2023-11-05T00:25:31Z,930000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628381],1610612762.0,UTA,lost ball,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2003.0,1.0,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2023-11-05T00:25:41.2Z,1,REGULAR,foul,personal,[],1628381,,,1610612750,20,12,2023-11-05T00:25:56Z,940000,False,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 1626157]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,202901.0,,,,,,,,,,,,2.0,0.0,Towns,1626157.0,,,,
96,PT04M53.00S,2023-11-05T00:25:58.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612750,20,12,2023-11-05T00:26:03Z,960000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M53.00S,2023-11-05T00:25:58.6Z,1,REGULAR,substitution,in,[],1628374,,,1610612750,20,12,2023-11-05T00:26:03Z,970000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M49.00S,2023-11-05T00:26:17.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,80.3712220762155,6.862745098039216,1610612750,20,12,2023-11-05T00:26:23Z,980000,False,-216.0,132.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,25.29,Missed,,,,,,,,,,,,,,,,
99,PT04M45.00S,2023-11-05T00:26:21.0Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,20,12,2023-11-05T00:26:23Z,990000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,
100,PT04M33.00S,2023-11-05T00:26:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,7.5722733245729295,49.754901960784316,1610612762,20,12,2023-11-05T00:26:37Z,1000000,False,1.0,19.0,1,left,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,1.87,Missed,,,,,,,,,,,,,,,,
101,PT04M29.00S,2023-11-05T00:26:36.9Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,20,12,2023-11-05T00:26:37Z,1010000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,100.0,3.0,1.0,2.0,,,,,,,,,,,,
102,PT04M29.00S,2023-11-05T00:26:36.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,5.590000152587891,50.0,1610612762,20,12,2023-11-05T00:26:36Z,1020000,False,0.0,0.0,1,left,MISS K. Olynyk tip Layup,[203482],1610612762.0,UTA,tip,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
103,PT04M28.00S,2023-11-05T00:26:36.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,20,12,2023-11-05T00:26:36Z,1030000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,
104,PT04M08.00S,2023-11-05T00:26:56.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,92.85479632063075,4.166666666666666,1610612750,23,12,2023-11-05T00:27:00Z,1040000,False,-229.0,15.0,1,right,N. Reid 3PT  (4 PTS) (K. Anderson 2 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,22.97,Made,,,,,4.0,K. Anderson,203937.0,2.0,,,,,,,,
114,PT03M58.00S,2023-11-05T00:27:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,23,12,2023-11-05T00:38:57Z,1075000,False,,,0,,C. Sexton lost ball out-of-bounds TURNOVER (1 TO),[1629012],1610612762.0,UTA,lost ball,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,2003.0,1.0,,,,,,,,,,,,,,,,,,
110,PT03M58.00S,2023-11-05T00:27:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,23,12,2023-11-05T00:31:03Z,1100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M49.00S,2023-11-05T00:30:50.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,67.62483574244416,44.6078431372549,1610612750,23,12,2023-11-05T00:31:19Z,1120000,False,-27.0,252.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,25.32,Missed,,,,,,,,,,,,,,,,
113,PT03M47.00S,2023-11-05T00:30:53.6Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,23,12,2023-11-05T00:30:53Z,1130000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,112.0,3.0,1.0,2.0,,,,,,,,,,,,
115,PT03M29.00S,2023-11-05T00:31:10.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,28.33442838370565,16.666666666666664,1610612762,23,15,2023-11-05T00:31:21Z,1140000,False,167.0,214.0,1,left,L. Markkanen 27' 3PT  (7 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,27.11,Made,,,,,7.0,C. Sexton,1629012.0,1.0,,,,,,,,
117,PT03M15.00S,2023-11-05T00:31:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.20433639947439,52.450980392156865,1610612750,25,15,2023-11-05T00:31:32Z,1160000,False,12.0,68.0,1,right,K. Anderson 6' floating Jump Shot (2 PTS),[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,6.89,Made,,,,,2.0,,,,,,,,,,,
118,PT03M03.00S,2023-11-05T00:31:36.9Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,25,15,2023-11-05T00:31:41Z,1170000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 203937]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Anderson,203937.0,,
119,PT03M03.00S,2023-11-05T00:31:36.9Z,1,REGULAR,steal,,[],203937,,,1610612750,25,15,2023-11-05T00:31:38Z,1180000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
120,PT02M57.00S,2023-11-05T00:31:43.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,91.80354796320631,45.34313725490196,1610612750,25,15,2023-11-05T00:31:50Z,1190000,False,-23.0,25.0,1,right,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 1628374]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,3.38,Missed,,,,,,,,,,,,,,,Markkanen,1628374.0
121,PT02M57.00S,2023-11-05T00:31:43.0Z,1,REGULAR,block,,[],1628374,,,1610612750,25,15,2023-11-05T00:31:45Z,1200000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2023-11-05T00:31:45.0Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,25,15,2023-11-05T00:32:07Z,1210000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,
123,PT02M47.00S,2023-11-05T00:31:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.802233902759525,50.49019607843137,1610612762,25,18,2023-11-05T00:31:59Z,1220000,False,-2.0,256.0,1,left,L. Markkanen 25' 3PT  (10 PTS) (J. Clarkson 1 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,25.58,Made,,,,,10.0,J. Clarkson,203903.0,1.0,,,,,,,,
125,PT02M27.00S,2023-11-05T00:32:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,88.64980289093299,56.127450980392155,1610612750,25,18,2023-11-05T00:32:30Z,1240000,False,31.0,54.0,1,right,MISS N. Reid 6' driving Layup - blocked,"[1629675, 1629012]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,6.22,Missed,,,,,,,,,,,,,,,Sexton,1629012.0
126,PT02M27.00S,2023-11-05T00:32:14.6Z,1,REGULAR,block,,[],1629012,,,1610612750,25,18,2023-11-05T00:32:16Z,1250000,False,,,0,,C. Sexton BLOCK (1 BLK),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2023-11-05T00:32:15.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,18,2023-11-05T00:32:30Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,125.0,,,,,,,,,,,,,,,
129,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,25,18,2023-11-05T00:32:42Z,1280000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,25,18,2023-11-05T00:32:42Z,1290000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,out,[],203903,,,1610612750,25,18,2023-11-05T00:32:42Z,1300000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,out,[],203482,,,1610612750,25,18,2023-11-05T00:32:42Z,1310000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,in,[],203497,,,1610612750,25,18,2023-11-05T00:32:42Z,1320000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,in,[],1629003,,,1610612750,25,18,2023-11-05T00:32:42Z,1330000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,in,[],1630534,,,1610612750,25,18,2023-11-05T00:32:42Z,1340000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M26.00S,2023-11-05T00:32:19.7Z,1,REGULAR,substitution,in,[],1631117,,,1610612750,25,18,2023-11-05T00:32:42Z,1350000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2023-11-05T00:32:44.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,86.81011826544021,59.068627450980394,1610612750,25,18,2023-11-05T00:36:14Z,1360000,False,45.0,71.0,1,right,MISS K. Anderson 8' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,8.46,Missed,,,,,,,,,,,,,,,,
138,PT02M13.00S,2023-11-05T00:32:47.5Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,25,18,2023-11-05T00:36:14Z,1370000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,,
139,PT02M13.00S,2023-11-05T00:32:47.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,25,18,2023-11-05T00:32:49Z,1380000,False,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
140,PT02M13.00S,2023-11-05T00:32:47.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,25,18,2023-11-05T00:32:49Z,1390000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,139.0,4.0,2.0,2.0,,,,,,,,,,,,
164,PT02M13.00S,2023-11-05T00:32:48.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,93.24901445466492,50.0,1610612750,25,18,2023-11-05T00:38:11Z,1395000,False,0.0,11.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,1.1,Missed,,,,,,,,,,,,,,,,
165,PT02M13.00S,2023-11-05T00:32:48.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,25,18,2023-11-05T00:38:11Z,1397500,False,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,164.0,5.0,2.0,3.0,,,,,,,,,,,,
141,PT02M12.00S,2023-11-05T00:32:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,25,18,2023-11-05T00:38:11Z,1400000,False,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
142,PT02M11.00S,2023-11-05T00:32:49.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,25,18,2023-11-05T00:32:49Z,1410000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,141.0,4.0,2.0,2.0,,,,,,,,,,,,
143,PT01M59.00S,2023-11-05T00:33:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629012,28.33442838370565,78.43137254901961,1610612762,25,21,2023-11-05T00:33:06Z,1420000,False,-142.0,214.0,1,left,C. Sexton 25' 3PT  (3 PTS) (K. George 1 AST),"[1629012, 1641718]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,25.68,Made,,,,,3.0,K. George,1641718.0,1.0,,,,,,,,
145,PT01M40.00S,2023-11-05T00:33:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,79.84559789750328,50.98039215686274,1610612750,27,21,2023-11-05T00:33:24Z,1440000,False,5.0,137.0,1,right,N. Reid 13' floating Jump Shot (6 PTS),[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,13.71,Made,,,,,6.0,,,,,,,,,,,
146,PT01M21.00S,2023-11-05T00:33:39.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.882391590013142,52.20588235294118,1610612762,27,24,2023-11-05T00:33:43Z,1450000,False,-11.0,247.0,1,left,L. Markkanen 24' 3PT  (13 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,24.74,Made,,,,,13.0,C. Sexton,1629012.0,2.0,,,,,,,,
148,PT01M05.00S,2023-11-05T00:33:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1641718,,,1610612750,27,24,2023-11-05T00:34:05Z,1470000,False,,,0,,K. George shooting personal FOUL (1 PF) (Anderson 2 FT),"[1641718, 203937]",1610612762.0,UTA,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,1.0,0.0,Anderson,203937.0,,,,
150,PT01M05.00S,2023-11-05T00:34:31.4Z,1,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,28,24,2023-11-05T00:34:31Z,1490000,False,,,0,,K. Anderson Free Throw 1 of 2 (3 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
151,PT01M05.00S,2023-11-05T00:34:49.2Z,1,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,29,24,2023-11-05T00:34:49Z,1500000,False,,,0,,K. Anderson Free Throw 2 of 2 (4 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
152,PT00M48.10S,2023-11-05T00:35:09.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.750985545335087,39.705882352941174,1610612762,29,24,2023-11-05T00:35:12Z,1510000,False,51.0,246.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,25.13,Missed,,,,,,,,,,,,,,,,
153,PT00M45.50S,2023-11-05T00:35:11.7Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,29,24,2023-11-05T00:35:12Z,1520000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,
154,PT00M33.40S,2023-11-05T00:35:26.7Z,1,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,29,24,2023-11-05T00:35:32Z,1530000,False,,,0,,N. Reid lost ball out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2003.0,1.0,,,,,,,,,,,,,,,,,,
155,PT00M10.80S,2023-11-05T00:35:53.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,34.247700394218136,52.450980392156865,1610612762,29,24,2023-11-05T00:35:59Z,1540000,False,-12.0,269.0,1,left,MISS C. Sexton 26' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,26.97,Missed,,,,,,,,,,,,,,,,
156,PT00M06.70S,2023-11-05T00:35:57.9Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,29,24,2023-11-05T00:35:59Z,1550000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,
158,PT00M05.50S,2023-11-05T00:36:08.1Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,29,24,2023-11-05T00:36:12Z,1570000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M05.50S,2023-11-05T00:36:08.1Z,1,REGULAR,substitution,in,[],203903,,,1610612762,29,24,2023-11-05T00:36:12Z,1580000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.50S,2023-11-05T00:36:34.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630534,5.469776609724048,96.07843137254902,1610612762,29,27,2023-11-05T00:36:40Z,1590000,False,-230.0,-1.0,1,left,O. Agbaji 3PT  (3 PTS) (K. George 2 AST),"[1630534, 1641718]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,23.04,Made,,,,,3.0,K. George,1641718.0,2.0,,,,,,,,
163,PT00M00.00S,2023-11-05T00:37:25.4Z,1,REGULAR,period,end,[],0,,,1610612750,29,27,2023-11-05T00:37:25Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,29,27,2023-11-05T00:39:14Z,1630000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,29,27,2023-11-05T00:39:14Z,1640000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612750,29,27,2023-11-05T00:39:14Z,1650000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612750,29,27,2023-11-05T00:39:14Z,1660000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,29,27,2023-11-05T00:39:14Z,1670000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,29,27,2023-11-05T00:39:14Z,1680000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,in,['startperiod'],1631117,,,1610612750,29,27,2023-11-05T00:39:14Z,1690000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-05T00:37:29.0Z,2,REGULAR,substitution,in,['startperiod'],1629659,,,1610612750,29,27,2023-11-05T00:39:14Z,1700000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-05T00:39:27.7Z,2,REGULAR,period,start,[],0,,,1610612762,29,27,2023-11-05T00:39:27Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
