actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
192,PT12M00.00S,2025-03-11T00:11:33.3Z,2,REGULAR,substitution,in,['startperiod'],1631115,,,1610612764,33,33,2025-03-11T00:13:31Z,1890000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-03-11T00:13:38.0Z,2,REGULAR,period,start,[],0,,,1610612761,33,33,2025-03-11T00:13:38Z,1900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M36.00S,2025-03-11T00:14:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,91.14651773981603,65.44117647058823,1610612761,33,33,2025-03-11T00:14:07Z,1910000,False,77.0,31.0,1,right,MISS S. Barnes 8' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,8.31,Missed,,,,,,,,,,,,,,,,
195,PT11M32.00S,2025-03-11T00:14:05.9Z,2,REGULAR,rebound,defensive,[],1642358,,,1610612764,33,33,2025-03-11T00:14:07Z,1920000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,
196,PT11M26.00S,2025-03-11T00:14:11.0Z,2,REGULAR,3pt,Jump Shot,[],1641774,31.61957950065703,50.0,1610612764,33,36,2025-03-11T00:14:15Z,1930000,False,0.0,245.0,1,left,T. Vukcevic 24' 3PT  (8 PTS) (A. Johnson 4 AST),"[1641774, 1642358]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,24.47,Made,8.0,A. Johnson,1642358.0,4.0,,,,,,,,,,,,
198,PT11M09.00S,2025-03-11T00:14:27.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,68.41327201051249,28.676470588235293,1610612761,33,36,2025-03-11T00:14:32Z,1950000,False,-107.0,244.0,1,right,MISS I. Quickley 26' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,26.66,Missed,,,,,,,,,,,,,,,,
199,PT11M06.00S,2025-03-11T00:14:30.9Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,33,36,2025-03-11T00:14:32Z,1960000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,
200,PT10M54.00S,2025-03-11T00:14:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630551,6.1268068331143235,52.94117647058824,1610612764,33,36,2025-03-11T00:14:50Z,1970000,False,-15.0,5.0,1,left,MISS J. Champagnie driving floating Shot,[1630551],1610612764.0,WAS,driving floating,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,1.56,Missed,,,,,,,,,,,,,,,,
201,PT10M50.00S,2025-03-11T00:14:47.3Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,33,36,2025-03-11T00:16:24Z,1980000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,200.0,4.0,3.0,1.0,,,,,,,,
202,PT10M45.00S,2025-03-11T00:14:51.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631197,77.61169513797634,10.53921568627451,1610612761,33,36,2025-03-11T00:17:06Z,1990000,False,-197.0,158.0,1,right,MISS J. Rhoden 25' running 3PT,[1631197],1610612761.0,TOR,running,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,,,25.28,Missed,,,,,,,,,,,,,,,,
203,PT10M43.00S,2025-03-11T00:14:54.4Z,2,REGULAR,rebound,offensive,[],1642419,,,1610612761,33,36,2025-03-11T00:14:54Z,2000000,False,,,0,,J. Battle REBOUND (Off:2 Def:0),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202.0,2.0,0.0,2.0,,,,,,,,
204,PT10M41.00S,2025-03-11T00:14:56.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631115,85.49605781865965,51.225490196078425,1610612761,33,36,2025-03-11T00:15:04Z,2010000,False,6.0,84.0,1,right,MISS O. Robinson 8' floating Shot,[1631115],1610612761.0,TOR,floating,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,8.4,Missed,,,,,,,,,,,,,,,,
205,PT10M37.00S,2025-03-11T00:15:00.8Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612761,33,36,2025-03-11T00:15:04Z,2020000,False,,,0,,O. Robinson REBOUND (Off:2 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,204.0,3.0,1.0,2.0,,,,,,,,
206,PT10M36.00S,2025-03-11T00:15:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,92.85479632063075,45.83333333333333,1610612761,33,36,2025-03-11T00:15:23Z,2030000,False,-21.0,15.0,1,right,MISS O. Robinson driving Layup - blocked,"[1631115, 1630551]",1610612761.0,TOR,driving,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,2.55,Missed,,,,,,,,,,,,,Champagnie,1630551.0,,
207,PT10M36.00S,2025-03-11T00:15:02.2Z,2,REGULAR,block,,[],1630551,,,1610612761,33,36,2025-03-11T00:15:04Z,2040000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT10M35.00S,2025-03-11T00:15:03.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,33,36,2025-03-11T00:15:23Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,206.0,,,,,,,,,,,
210,PT10M32.00S,2025-03-11T00:15:24.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,84.44480946123521,51.225490196078425,1610612761,35,36,2025-03-11T00:15:34Z,2070000,False,6.0,94.0,1,right,S. Barnes 9' fadeaway Jump Shot (4 PTS) (I. Quickley 6 AST),"[1630567, 1630193]",1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,9.39,Made,4.0,I. Quickley,1630193.0,6.0,,,,,,,,,,,,
212,PT10M17.00S,2025-03-11T00:15:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,31.882391590013142,48.28431372549019,1610612764,35,36,2025-03-11T00:15:43Z,2090000,False,9.0,247.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,24.73,Missed,,,,,,,,,,,,,,,,
213,PT10M14.00S,2025-03-11T00:15:41.2Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,35,36,2025-03-11T00:15:43Z,2100000,False,,,0,,O. Robinson REBOUND (Off:2 Def:2),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,212.0,4.0,2.0,2.0,,,,,,,,
214,PT10M08.00S,2025-03-11T00:15:46.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,67.62483574244416,62.254901960784316,1610612761,38,36,2025-03-11T00:19:54Z,2110000,False,61.0,252.0,1,right,I. Quickley 25' 3PT running pullup (7 PTS),[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,25.92,Made,7.0,,,,,,,,,,,,,,,
216,PT09M45.00S,2025-03-11T00:16:24.3Z,2,REGULAR,2pt,Jump Shot,[],1641774,21.23850197109067,51.225490196078425,1610612764,38,36,2025-03-11T00:16:31Z,2130000,False,-6.0,147.0,1,left,MISS T. Vukcevic 14' fadeaway Shot,[1641774],1610612764.0,WAS,fadeaway,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Center,,,14.72,Missed,,,,,,,,,,,,,,,,
217,PT09M40.00S,2025-03-11T00:16:29.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,38,36,2025-03-11T00:16:31Z,2140000,False,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,,,,,,,,,216.0,4.0,3.0,1.0,,,,,,,,
218,PT09M38.00S,2025-03-11T00:16:33.2Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612761,38,36,2025-03-11T00:16:48Z,2150000,False,,,0,,T. Vukcevic shooting personal FOUL (3 PF) (Barnes 2 FT),"[1641774, 1630567]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,2002.0,,,,,,,,,,,,3.0,0.0,Barnes,1630567.0,,,,
220,PT09M38.00S,2025-03-11T00:16:51.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,38,36,2025-03-11T00:17:01Z,2170000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,204058.0,,,,,,,,,,,,,,,,,,,
221,PT09M38.00S,2025-03-11T00:17:01.1Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,39,36,2025-03-11T00:17:21Z,2180000,False,,,0,,S. Barnes Free Throw 1 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
222,PT09M38.00S,2025-03-11T00:17:01.1Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,39,36,2025-03-11T00:17:21Z,2190000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
223,PT09M36.00S,2025-03-11T00:17:03.1Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,39,36,2025-03-11T00:17:21Z,2200000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,
224,PT09M26.00S,2025-03-11T00:17:30.1Z,2,REGULAR,3pt,Jump Shot,[],1641774,32.14520367936925,54.41176470588235,1610612764,39,36,2025-03-11T00:17:36Z,2210000,False,-22.0,250.0,1,left,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,25.07,Missed,,,,,,,,,,,,,,,,
225,PT09M23.00S,2025-03-11T00:17:33.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,39,36,2025-03-11T00:17:36Z,2220000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,224.0,5.0,4.0,1.0,,,,,,,,
226,PT09M19.00S,2025-03-11T00:17:37.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,93.64323258869908,4.166666666666666,1610612761,39,36,2025-03-11T00:17:44Z,2230000,False,-229.0,7.0,1,right,MISS J. Battle step back 3PT,[1642419],1610612761.0,TOR,step back,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
227,PT09M16.00S,2025-03-11T00:17:40.1Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,39,36,2025-03-11T00:17:44Z,2240000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,
228,PT09M02.00S,2025-03-11T00:17:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.783837056504599,44.85294117647059,1610612764,39,38,2025-03-11T00:21:51Z,2250000,False,26.0,11.0,1,left,C. Kispert driving Layup (5 PTS),[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,2.81,Made,5.0,,,,,,,,,,,,,,,
229,PT08M54.00S,2025-03-11T00:18:02.6Z,2,REGULAR,3pt,Jump Shot,[],1642419,70.90998685939553,75.24509803921569,1610612761,39,38,2025-03-11T00:18:09Z,2260000,False,126.0,221.0,1,right,MISS J. Battle 25' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Right Center,,,25.44,Missed,,,,,,,,,,,,,,,,
230,PT08M48.00S,2025-03-11T00:18:07.9Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612761,39,38,2025-03-11T00:18:07Z,2270000,False,,,0,,O. Robinson REBOUND (Off:3 Def:2),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,229.0,5.0,2.0,3.0,,,,,,,,
231,PT08M43.00S,2025-03-11T00:18:12.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631197,82.7365308804205,4.6568627450980395,1610612761,42,38,2025-03-11T00:18:17Z,2280000,False,-227.0,110.0,1,right,J. Rhoden 25' 3PT  (6 PTS) (S. Barnes 1 AST),"[1631197, 1630567]",1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,,,25.19,Made,6.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,
233,PT08M26.00S,2025-03-11T00:18:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,6.258212877792378,46.81372549019608,1610612764,42,40,2025-03-11T00:18:41Z,2300000,False,16.0,6.0,1,left,A. Johnson cutting Layup (2 PTS) (A. Gill 1 AST),"[1642358, 1630264]",1610612764.0,WAS,cutting,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,1.71,Made,2.0,A. Gill,1630264.0,1.0,,,,,,,,,,,,
235,PT08M26.00S,2025-03-11T00:18:34.5Z,2,REGULAR,foul,personal,['1freethrow'],1631197,,,1610612764,42,40,2025-03-11T00:18:52Z,2320000,False,,,0,,J. Rhoden shooting personal FOUL (3 PF) (Johnson 1 FT),"[1631197, 1642358]",1610612761.0,TOR,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,2002.0,,,,,,,,,,,,3.0,0.0,Johnson,1642358.0,,,,
237,PT08M26.00S,2025-03-11T00:18:45.6Z,2,REGULAR,substitution,out,[],1630567,,,1610612764,42,40,2025-03-11T00:19:32Z,2340000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M26.00S,2025-03-11T00:18:45.6Z,2,REGULAR,substitution,out,[],1630193,,,1610612764,42,40,2025-03-11T00:19:32Z,2350000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M26.00S,2025-03-11T00:18:45.6Z,2,REGULAR,substitution,in,[],1630639,,,1610612764,42,40,2025-03-11T00:19:32Z,2360000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M26.00S,2025-03-11T00:18:45.6Z,2,REGULAR,substitution,in,[],1642347,,,1610612764,42,40,2025-03-11T00:19:32Z,2370000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M26.00S,2025-03-11T00:19:05.2Z,2,REGULAR,freethrow,1 of 1,[],1642358,,,1610612764,42,41,2025-03-11T00:19:05Z,2380000,False,,,0,,A. Johnson Free Throw 1 of 1 (3 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
242,PT08M05.00S,2025-03-11T00:19:28.0Z,2,REGULAR,3pt,Jump Shot,[],1631197,67.7562417871222,65.68627450980392,1610612761,42,41,2025-03-11T00:19:34Z,2390000,False,78.0,251.0,1,right,MISS J. Rhoden 26' 3PT,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Center,,,26.26,Missed,,,,,,,,,,,,,,,,
243,PT08M00.00S,2025-03-11T00:19:33.0Z,2,REGULAR,rebound,offensive,[],1630639,,,1610612761,42,41,2025-03-11T00:19:34Z,2400000,False,,,0,,A. Lawson REBOUND (Off:2 Def:0),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,,,,,,,,,242.0,2.0,0.0,2.0,,,,,,,,
244,PT08M00.00S,2025-03-11T00:19:32.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630639,94.40999984741211,50.0,1610612761,42,41,2025-03-11T00:20:04Z,2410000,False,0.0,0.0,1,right,MISS A. Lawson tip Layup,[1630639],1610612761.0,TOR,tip,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
245,PT07M59.00S,2025-03-11T00:19:33.5Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,42,41,2025-03-11T00:20:04Z,2420000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,244.0,3.0,2.0,1.0,,,,,,,,
246,PT07M58.00S,2025-03-11T00:19:35.2Z,2,REGULAR,turnover,bad pass,[],1630551,,,1610612764,42,41,2025-03-11T00:19:40Z,2430000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630551, 1630639]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Lawson,1630639.0
247,PT07M58.00S,2025-03-11T00:19:35.2Z,2,REGULAR,steal,,[],1630639,,,1610612761,42,41,2025-03-11T00:19:37Z,2440000,False,,,0,,A. Lawson STEAL (1 STL),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
248,PT07M55.00S,2025-03-11T00:19:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612761,42,41,2025-03-11T00:19:54Z,2450000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Rhoden 2 FT),"[1630551, 1631197]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2002.0,,,,,,,,,,,,1.0,0.0,Rhoden,1631197.0,,,,
250,PT07M55.00S,2025-03-11T00:20:07.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631197,,,1610612761,43,41,2025-03-11T00:20:07Z,2470000,False,,,0,,J. Rhoden Free Throw 1 of 2 (7 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
251,PT07M55.00S,2025-03-11T00:20:25.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631197,,,1610612761,44,41,2025-03-11T00:20:25Z,2480000,False,,,0,,J. Rhoden Free Throw 2 of 2 (8 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
252,PT07M37.00S,2025-03-11T00:20:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,11.251642575558476,41.911764705882355,1610612764,44,43,2025-03-11T00:20:50Z,2490000,False,40.0,53.0,1,left,T. Vukcevic 6' pullup Jump Shot (10 PTS) (C. Kispert 1 AST),"[1641774, 1630557]",1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,6.69,Made,10.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,
254,PT07M26.00S,2025-03-11T00:20:57.1Z,2,REGULAR,3pt,Jump Shot,[],1631115,70.77858081471747,21.813725490196077,1610612761,44,43,2025-03-11T00:21:01Z,2510000,False,-141.0,222.0,1,right,MISS O. Robinson 26' 3PT,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,26.31,Missed,,,,,,,,,,,,,,,,
255,PT07M23.00S,2025-03-11T00:21:00.1Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,44,43,2025-03-11T00:21:01Z,2520000,False,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,
256,PT07M04.00S,2025-03-11T00:21:18.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,28.728646517739815,75.0,1610612764,44,46,2025-03-11T00:21:26Z,2530000,False,-125.0,218.0,1,left,C. Kispert 25' 3PT  (8 PTS) (A. Johnson 5 AST),"[1630557, 1642358]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,25.09,Made,8.0,A. Johnson,1642358.0,5.0,,,,,,,,,,,,
261,PT06M50.00S,2025-03-11T00:21:48.8Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612761,44,46,2025-03-11T00:22:03Z,2580000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Lawson 2 FT),"[1630557, 1630639]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,2.0,0.0,Lawson,1630639.0,,,,
263,PT06M50.00S,2025-03-11T00:21:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,44,46,2025-03-11T00:21:57Z,2600000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,out,[],1631197,,,1610612761,44,46,2025-03-11T00:24:37Z,2610000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,out,[],1641774,,,1610612761,44,46,2025-03-11T00:24:37Z,2620000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,out,[],1642358,,,1610612761,44,46,2025-03-11T00:24:37Z,2630000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,out,[],1630264,,,1610612761,44,46,2025-03-11T00:24:37Z,2640000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,out,[],1630557,,,1610612761,44,46,2025-03-11T00:24:37Z,2650000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,44,46,2025-03-11T00:24:37Z,2660000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,in,[],1642273,,,1610612761,44,46,2025-03-11T00:24:37Z,2670000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,in,[],1642267,,,1610612761,44,46,2025-03-11T00:24:37Z,2680000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612761,44,46,2025-03-11T00:24:37Z,2690000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M50.00S,2025-03-11T00:22:05.2Z,2,REGULAR,substitution,in,[],1642259,,,1610612761,44,46,2025-03-11T00:24:37Z,2700000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M50.00S,2025-03-11T00:24:52.6Z,2,REGULAR,freethrow,1 of 2,[],1630639,,,1610612761,45,46,2025-03-11T00:24:52Z,2710000,False,,,0,,A. Lawson Free Throw 1 of 2 (11 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
276,PT06M50.00S,2025-03-11T00:25:05.8Z,2,REGULAR,freethrow,2 of 2,[],1630639,,,1610612761,46,46,2025-03-11T00:25:05Z,2720000,False,,,0,,A. Lawson Free Throw 2 of 2 (12 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
277,PT06M30.00S,2025-03-11T00:25:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630551,4.5499342969776615,95.09803921568627,1610612764,46,46,2025-03-11T00:25:36Z,2730000,False,-225.0,-10.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,22.57,Missed,,,,,,,,,,,,,,,,
