actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
170,PT11M42.00S,2025-04-04T00:09:02.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,29,2025-04-04T00:10:42Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,169.0,,,,,,,,,,,,,,,,
172,PT11M39.00S,2025-04-04T00:09:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,7.178055190538765,52.94117647058824,1610612761,33,29,2025-04-04T00:09:24Z,1710000,False,-15.0,15.0,1,left,O. Agbaji cutting Layup (5 PTS) (S. Barnes 2 AST),"[1630534, 1630567]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.1,Made,5.0,,,,,S. Barnes,1630567.0,2.0,,,,,,,,,,
174,PT11M28.00S,2025-04-04T00:09:33.6Z,2,REGULAR,foul,personal,[],1630567,,,1610612757,33,29,2025-04-04T00:09:38Z,1730000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1631101]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202056.0,1.0,0.0,Sharpe,1631101.0,,,
176,PT11M15.00S,2025-04-04T00:10:04.0Z,2,REGULAR,2pt,Jump Shot,[],1630625,90.09526938239159,68.87254901960785,1610612757,33,29,2025-04-04T00:10:10Z,1750000,False,94.0,41.0,1,right,MISS D. Banton 10' turnaround fadeaway Shot,[1630625],1610612757.0,POR,turnaround fadeaway,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,10.28,Missed,,,,,,,,,,,,,,,,,,
177,PT11M12.00S,2025-04-04T00:10:07.0Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,33,29,2025-04-04T00:10:10Z,1760000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,,176.0,2.0,1.0,1.0,,,,,,,,,,,,,
178,PT11M06.00S,2025-04-04T00:10:13.6Z,2,REGULAR,turnover,out-of-bounds,[],1642419,,,1610612761,33,29,2025-04-04T00:10:21Z,1770000,False,,,0,,J. Battle bad pass out-of-bounds TURNOVER (1 TO),[1642419],1610612761.0,TOR,bad pass,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628485.0,,,,,1.0,,
179,PT10M52.00S,2025-04-04T00:10:42.1Z,2,REGULAR,turnover,bad pass,[],1631200,,,1610612757,33,29,2025-04-04T00:10:46Z,1780000,False,,,0,,K. Murray bad pass TURNOVER (2 TO),"[1631200, 1630567]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Barnes,1630567.0
180,PT10M52.00S,2025-04-04T00:10:42.1Z,2,REGULAR,steal,,[],1630567,,,1610612761,33,29,2025-04-04T00:10:44Z,1790000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
181,PT10M50.00S,2025-04-04T00:10:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630639,6.258212877792378,47.794117647058826,1610612761,35,29,2025-04-04T00:10:53Z,1800000,False,11.0,6.0,1,left,A. Lawson running finger roll Layup (5 PTS),[1630639],1610612761.0,TOR,running finger roll,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,1.27,Made,5.0,,,,,,,,,,,,,,,,,
182,PT10M50.00S,2025-04-04T00:10:53.5Z,2,REGULAR,foul,personal,['1freethrow'],1631101,,,1610612761,35,29,2025-04-04T00:11:02Z,1810000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Lawson 1 FT),"[1631101, 1630639]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Lawson,1630639.0,,,
184,PT10M50.00S,2025-04-04T00:11:13.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630639,,,1610612761,35,29,2025-04-04T00:11:18Z,1830000,False,,,0,,MISS A. Lawson Free Throw 1 of 1,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M48.00S,2025-04-04T00:11:15.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,35,29,2025-04-04T00:11:18Z,1840000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,
187,PT10M36.00S,2025-04-04T00:11:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,94.03745072273325,52.94117647058824,1610612757,35,31,2025-04-04T00:11:47Z,1860000,False,15.0,4.0,1,right,D. Banton driving finger roll Layup (2 PTS),[1630625],1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.51,Made,2.0,,,,,,,,,,,,,,,,,
188,PT10M36.00S,2025-04-04T00:11:45.3Z,2,REGULAR,foul,personal,['1freethrow'],1630639,,,1610612757,35,31,2025-04-04T00:12:05Z,1870000,False,,,0,,A. Lawson shooting personal FOUL (1 PF) (Banton 1 FT),"[1630639, 1630625]",1610612761.0,TOR,shooting,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Banton,1630625.0,,,
190,PT10M36.00S,2025-04-04T00:11:55.4Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,35,31,2025-04-04T00:13:30Z,1890000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M36.00S,2025-04-04T00:11:55.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612757,35,31,2025-04-04T00:13:30Z,1900000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M36.00S,2025-04-04T00:12:59.7Z,2,REGULAR,substitution,out,[],1630639,,,1610612757,35,31,2025-04-04T00:13:30Z,1920000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M36.00S,2025-04-04T00:12:59.7Z,2,REGULAR,substitution,in,[],1642347,,,1610612757,35,31,2025-04-04T00:13:30Z,1930000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M36.00S,2025-04-04T00:13:17.7Z,2,REGULAR,freethrow,1 of 1,[],1630625,,,1610612757,35,32,2025-04-04T00:13:17Z,1940000,False,,,0,,D. Banton Free Throw 1 of 1 (3 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
201,PT10M26.00S,2025-04-04T00:13:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,9.461235216819974,51.73866421568627,1610612761,37,32,2025-04-04T00:16:17Z,1945000,False,-9.0,36.0,1,left,S. Barnes driving floating Jump Shot (4 PTS) (O. Robinson 1 AST),"[1630567, 1631115]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.74,Made,4.0,,,,,O. Robinson,1631115.0,1.0,,,,,,,,,,
196,PT10M26.00S,2025-04-04T00:13:30.6Z,2,REGULAR,foul,personal,['1freethrow'],1631133,,,1610612761,37,32,2025-04-04T00:16:45Z,1950000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Barnes 1 FT),"[1631133, 1630567]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,2.0,0.0,Barnes,1630567.0,,,
199,PT10M26.00S,2025-04-04T00:13:48.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,37,32,2025-04-04T00:15:53Z,1980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M26.00S,2025-04-04T00:16:47.0Z,2,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,38,32,2025-04-04T00:16:47Z,2000000,False,,,0,,S. Barnes Free Throw 1 of 1 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
204,PT10M15.00S,2025-04-04T00:16:59.6Z,2,REGULAR,foul,personal,[],1642347,,,1610612757,38,32,2025-04-04T00:17:05Z,2010000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 1630625]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1627962.0,2.0,0.0,Banton,1630625.0,,,
206,PT10M06.00S,2025-04-04T00:17:30.3Z,2,REGULAR,3pt,Jump Shot,[],1630625,66.96780551905388,42.64705882352941,1610612757,38,32,2025-04-04T00:17:36Z,2030000,False,-37.0,258.0,1,right,MISS D. Banton 26' step back 3PT,[1630625],1610612757.0,POR,step back,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
207,PT10M03.00S,2025-04-04T00:17:33.3Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,38,32,2025-04-04T00:17:36Z,2040000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,
208,PT09M54.00S,2025-04-04T00:17:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,7.30946123521682,47.05882352941176,1610612761,38,32,2025-04-04T00:17:46Z,2050000,False,15.0,16.0,1,left,MISS J. Shead driving finger roll Layup,[1642347],1610612761.0,TOR,driving finger roll,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
209,PT09M52.00S,2025-04-04T00:17:43.6Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,38,32,2025-04-04T00:17:46Z,2060000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,
210,PT09M42.00S,2025-04-04T00:17:54.0Z,2,REGULAR,3pt,Jump Shot,[],1631101,67.49342969776609,46.81372549019608,1610612757,38,35,2025-04-04T00:17:58Z,2070000,False,-16.0,253.0,1,right,S. Sharpe 25' 3PT pullup (14 PTS) (D. Reath 1 AST),"[1631101, 1641871]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.36,Made,14.0,,,,,D. Reath,1641871.0,1.0,,,,,,,,,,
212,PT09M35.00S,2025-04-04T00:18:03.4Z,2,REGULAR,turnover,traveling,[],1642419,,,1610612761,38,35,2025-04-04T00:18:12Z,2090000,False,,,0,,J. Battle traveling TURNOVER (2 TO),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,202056.0,,,,,2.0,,
213,PT09M26.00S,2025-04-04T00:18:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,92.32917214191852,48.03921568627451,1610612757,38,37,2025-04-04T00:18:28Z,2100000,False,-10.0,20.0,1,right,S. Sharpe driving Layup (16 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.19,Made,16.0,,,,,,,,,,,,,,,,,
214,PT09M10.00S,2025-04-04T00:18:37.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631115,9.674770039421814,62.254901960784316,1610612761,38,37,2025-04-04T00:18:42Z,2110000,False,-61.0,38.0,1,left,MISS O. Robinson 7' turnaround bank Hook,[1631115],1610612761.0,TOR,turnaround bank,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
215,PT09M08.00S,2025-04-04T00:18:39.6Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,38,37,2025-04-04T00:18:42Z,2120000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,214.0,4.0,4.0,0.0,,,,,,,,,,,,,
216,PT08M58.00S,2025-04-04T00:18:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630625,94.43166885676742,96.07843137254902,1610612757,38,37,2025-04-04T00:18:54Z,2130000,False,230.0,0.0,1,right,MISS D. Banton 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
217,PT08M56.00S,2025-04-04T00:18:53.2Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,38,37,2025-04-04T00:18:53Z,2140000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,,,,216.0,1.0,0.0,1.0,,,,,,,,,,,,,
218,PT08M56.00S,2025-04-04T00:18:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,94.40999984741211,50.0,1610612757,38,39,2025-04-04T00:18:53Z,2150000,False,0.0,0.0,1,right,D. Reath putback Layup (2 PTS),[1641871],1610612757.0,POR,putback,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2025-04-04T00:18:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,38,39,2025-04-04T00:18:57Z,2160000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M56.00S,2025-04-04T00:20:50.8Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,38,39,2025-04-04T00:21:26Z,2170000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M56.00S,2025-04-04T00:20:50.8Z,2,REGULAR,substitution,out,[],1641871,,,1610612761,38,39,2025-04-04T00:21:26Z,2180000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M56.00S,2025-04-04T00:20:50.8Z,2,REGULAR,substitution,in,[],1642367,,,1610612761,38,39,2025-04-04T00:21:26Z,2190000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M56.00S,2025-04-04T00:20:50.8Z,2,REGULAR,substitution,in,[],1642270,,,1610612761,38,39,2025-04-04T00:21:26Z,2200000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M39.00S,2025-04-04T00:22:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630534,31.61957950065703,40.44117647058824,1610612761,38,39,2025-04-04T00:22:06Z,2210000,False,48.0,245.0,1,left,MISS O. Agbaji 24' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
225,PT08M37.00S,2025-04-04T00:22:04.2Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612761,38,39,2025-04-04T00:22:06Z,2220000,False,,,0,,O. Robinson REBOUND (Off:1 Def:0),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,,224.0,1.0,0.0,1.0,,,,,,,,,,,,,
226,PT08M31.00S,2025-04-04T00:22:09.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,25.57490144546649,19.11764705882353,1610612761,38,39,2025-04-04T00:22:26Z,2230000,False,154.0,188.0,1,left,MISS O. Agbaji 24' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
227,PT08M31.00S,2025-04-04T00:22:09.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,38,39,2025-04-04T00:23:15Z,2240000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,226.0,5.0,5.0,0.0,,,,,,,,,,,,,
228,PT08M11.00S,2025-04-04T00:22:41.6Z,2,REGULAR,foul,personal,[],1631115,,,1610612757,38,39,2025-04-04T00:25:06Z,2250000,False,,,0,,O. Robinson personal FOUL (1 PF),"[1631115, 1642270]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Clingan,1642270.0,,,
230,PT08M07.00S,2025-04-04T00:23:12.8Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612757,38,39,2025-04-04T00:23:25Z,2270000,False,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 1630534]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Agbaji,1630534.0
231,PT08M07.00S,2025-04-04T00:23:12.8Z,2,REGULAR,steal,,[],1630534,,,1610612761,38,39,2025-04-04T00:23:14Z,2280000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
232,PT08M03.00S,2025-04-04T00:23:18.5Z,2,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,38,39,2025-04-04T00:23:34Z,2290000,False,,,0,,J. Shead bad pass out-of-bounds TURNOVER (1 TO),[1642347],1610612761.0,TOR,bad pass,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202056.0,,,,,1.0,,
233,PT07M54.00S,2025-04-04T00:23:35.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631133,91.14651773981603,43.38235294117647,1610612757,38,39,2025-04-04T00:50:55Z,2300000,False,-33.0,31.0,1,right,MISS J. Walker driving Hook,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2025-04-04T00:23:38.3Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,38,39,2025-04-04T00:23:41Z,2310000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,
235,PT07M45.00S,2025-04-04T00:23:43.7Z,2,REGULAR,turnover,lost ball,[],1642347,,,1610612761,38,39,2025-04-04T00:27:29Z,2320000,False,,,0,,J. Shead lost ball TURNOVER (2 TO),"[1642347, 1629680]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0
236,PT07M45.00S,2025-04-04T00:23:43.7Z,2,REGULAR,steal,,[],1629680,,,1610612757,38,39,2025-04-04T00:27:29Z,2330000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
237,PT07M40.00S,2025-04-04T00:23:48.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631101,95.22010512483574,96.32352941176471,1610612757,38,39,2025-04-04T00:24:27Z,2340000,False,232.0,-8.0,1,right,MISS S. Sharpe running 3PT,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
238,PT07M37.00S,2025-04-04T00:23:52.1Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612757,38,39,2025-04-04T00:23:52Z,2350000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,237.0,1.0,0.0,1.0,,,,,,,,,,,,,
239,PT07M34.00S,2025-04-04T00:23:55.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629680,92.19776609724047,52.69607843137255,1610612757,38,39,2025-04-04T00:27:00Z,2360000,False,13.0,21.0,1,right,MISS M. Thybulle driving floating Shot,[1629680],1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2025-04-04T00:23:55.0Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,38,39,2025-04-04T00:24:30Z,2380000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,239.0,2.0,1.0,1.0,,,,,,,,,,,,,
242,PT07M34.00S,2025-04-04T00:24:00.4Z,2,REGULAR,foul,personal,[],1631133,,,1610612761,38,39,2025-04-04T00:24:19Z,2390000,False,,,0,,J. Walker personal FOUL (3 PF),"[1631133, 1631115]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628485.0,3.0,0.0,Robinson,1631115.0,,,
244,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612761,38,39,2025-04-04T00:24:35Z,2410000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,38,39,2025-04-04T00:24:35Z,2420000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,out,[],1631101,,,1610612761,38,39,2025-04-04T00:24:35Z,2430000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,out,[],1631133,,,1610612761,38,39,2025-04-04T00:24:35Z,2440000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,38,39,2025-04-04T00:24:35Z,2450000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,38,39,2025-04-04T00:24:35Z,2460000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,in,[],1641739,,,1610612761,38,39,2025-04-04T00:24:35Z,2470000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M34.00S,2025-04-04T00:24:23.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612761,38,39,2025-04-04T00:24:35Z,2480000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M12.00S,2025-04-04T00:24:43.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631115,13.485545335085414,50.98039215686274,1610612761,38,39,2025-04-04T00:24:48Z,2490000,False,-5.0,74.0,1,left,MISS O. Robinson 7' turnaround Hook,[1631115],1610612761.0,TOR,turnaround,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,,,,
253,PT07M09.00S,2025-04-04T00:24:46.6Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,38,39,2025-04-04T00:24:48Z,2500000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,252.0,2.0,1.0,1.0,,,,,,,,,,,,,
254,PT07M03.00S,2025-04-04T00:24:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,92.59198423127464,49.754901960784316,1610612757,38,41,2025-04-04T00:29:06Z,2510000,False,-1.0,17.0,1,right,D. Banton driving Layup (5 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.71,Made,5.0,,,,,,,,,,,,,,,,,
255,PT06M42.00S,2025-04-04T00:25:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.485545335085414,45.34313725490196,1610612761,40,41,2025-04-04T00:25:31Z,2520000,False,23.0,74.0,1,left,R. Barrett 7' driving floating Jump Shot (6 PTS),[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,6.0,,,,,,,,,,,,,,,,,
256,PT06M27.00S,2025-04-04T00:25:28.6Z,2,REGULAR,turnover,lost ball,[],1630166,,,1610612757,40,41,2025-04-04T00:25:48Z,2530000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 1631115]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Robinson,1631115.0
