actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
175,PT11M44.00S,2024-12-01T23:41:34.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,92.9862023653088,39.21568627450981,1610612761,36,24,2024-12-01T23:42:38Z,1740000,False,-54.0,13.0,1,right,S. Barnes turnaround Jump Shot (7 PTS) (J. Battle 1 AST),"[1630567, 1642419]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,,,,,,,,,,,,,7.0,J. Battle,1642419.0,1.0,,
177,PT11M31.00S,2024-12-01T23:41:46.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631170,5.338370565045992,49.50980392156863,1610612748,36,26,2024-12-01T23:41:50Z,1760000,False,2.0,-2.0,1,left,J. Jaquez Jr. cutting DUNK (4 PTS) (B. Adebayo 4 AST),"[1631170, 1628389]",1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,,,,,,,,4.0,B. Adebayo,1628389.0,4.0,,
179,PT11M21.00S,2024-12-01T23:41:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.49605781865965,59.55882352941176,1610612761,38,26,2024-12-01T23:42:01Z,1780000,False,48.0,84.0,1,right,S. Barnes 9' driving floating Jump Shot (9 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,,,,,,,,,9.0,,,,,
180,PT11M06.00S,2024-12-01T23:42:11.1Z,2,REGULAR,3pt,Jump Shot,[],202692,31.35676741130092,30.392156862745097,1610612748,38,29,2024-12-01T23:42:15Z,1790000,False,98.0,242.0,1,left,A. Burks 26' 3PT pullup (3 PTS) (B. Adebayo 5 AST),"[202692, 1628389]",1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,,,,,,,3.0,B. Adebayo,1628389.0,5.0,,
182,PT10M53.00S,2024-12-01T23:42:25.1Z,2,REGULAR,turnover,lost ball,[],1642367,,,1610612761,38,29,2024-12-01T23:42:28Z,1810000,False,,,0,,J. Mogbo lost ball TURNOVER (1 TO),"[1642367, 1641796]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Larsson,1641796.0
183,PT10M53.00S,2024-12-01T23:42:25.1Z,2,REGULAR,steal,,[],1641796,,,1610612748,38,29,2024-12-01T23:42:27Z,1820000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
184,PT10M44.00S,2024-12-01T23:42:37.7Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,38,29,2024-12-01T23:42:46Z,1830000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628159.0,,,,,1.0,,,,,,
185,PT10M29.00S,2024-12-01T23:43:00.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642367,93.38042049934296,98.52941176470588,1610612761,38,29,2024-12-01T23:43:06Z,1840000,False,243.0,10.0,1,right,MISS J. Mogbo 24' 3PT,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
186,PT10M25.00S,2024-12-01T23:43:04.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,38,29,2024-12-01T23:43:06Z,1850000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,
187,PT10M15.00S,2024-12-01T23:43:13.9Z,2,REGULAR,2pt,Jump Shot,[],1628389,20.71287779237845,45.09803921568628,1610612748,38,31,2024-12-01T23:43:20Z,1860000,False,25.0,142.0,1,left,B. Adebayo 14' Jump Shot (2 PTS) (T. Rozier 2 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.43,Made,,,,,,,,,,,,,2.0,T. Rozier,1626179.0,2.0,,
189,PT09M59.00S,2024-12-01T23:43:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,81.553876478318,47.30392156862745,1610612761,40,31,2024-12-01T23:43:38Z,1880000,False,-13.0,121.0,1,right,S. Barnes 12' turnaround Jump Shot (11 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,12.17,Made,,,,,,,,,,,,,11.0,,,,,
190,PT09M44.00S,2024-12-01T23:43:45.2Z,2,REGULAR,3pt,Jump Shot,[],1641796,4.944152431011826,3.9215686274509802,1610612748,40,34,2024-12-01T23:43:49Z,1890000,False,230.0,-6.0,1,left,P. Larsson 3PT  (5 PTS) (J. Jaquez Jr. 1 AST),"[1641796, 1631170]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,,,,,,,5.0,J. Jaquez Jr.,1631170.0,1.0,,
192,PT09M35.00S,2024-12-01T23:43:56.9Z,2,REGULAR,violation,kicked ball,[],1628389,,,1610612761,40,34,2024-12-01T23:44:03Z,1910000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,
193,PT09M35.00S,2024-12-01T23:44:00.4Z,2,REGULAR,substitution,out,[],1642367,,,1610612761,40,34,2024-12-01T23:44:07Z,1920000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M35.00S,2024-12-01T23:44:00.4Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,40,34,2024-12-01T23:44:07Z,1930000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M27.00S,2024-12-01T23:44:28.0Z,2,REGULAR,3pt,Jump Shot,[],1642419,93.77463863337714,3.1862745098039214,1610612761,40,34,2024-12-01T23:44:36Z,1940000,False,-234.0,6.0,1,right,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
196,PT09M25.00S,2024-12-01T23:44:30.0Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,40,34,2024-12-01T23:44:36Z,1950000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,
197,PT09M19.00S,2024-12-01T23:44:36.5Z,2,REGULAR,foul,personal,['3freethrow'],1642347,,,1610612748,40,34,2024-12-01T23:44:50Z,1960000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Rozier 3 FT),"[1642347, 1626179]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,,,,1628159.0,1.0,0.0,Rozier,1626179.0,,,,,,,
199,PT09M19.00S,2024-12-01T23:45:12.7Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1626179,,,1610612748,40,35,2024-12-01T23:45:12Z,1980000,False,,,0,,T. Rozier Free Throw 1 of 3 (1 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
200,PT09M19.00S,2024-12-01T23:45:33.0Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1626179,,,1610612748,40,36,2024-12-01T23:45:33Z,1990000,False,,,0,,T. Rozier Free Throw 2 of 3 (2 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
201,PT09M19.00S,2024-12-01T23:45:51.2Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1626179,,,1610612748,40,37,2024-12-01T23:45:51Z,2000000,False,,,0,,T. Rozier Free Throw 3 of 3 (3 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
202,PT09M07.00S,2024-12-01T23:46:06.2Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,40,37,2024-12-01T23:46:13Z,2010000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,202037.0,,,,,1.0,,,,,,
203,PT08M53.00S,2024-12-01T23:46:25.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,8.886333771353483,3.9215686274509802,1610612748,40,40,2024-12-01T23:46:30Z,2020000,False,230.0,31.0,1,left,T. Rozier 3PT  (6 PTS) (J. Jaquez Jr. 2 AST),"[1626179, 1631170]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.25,Made,,,,,,,,,,,,,6.0,J. Jaquez Jr.,1631170.0,2.0,,
205,PT08M37.00S,2024-12-01T23:46:42.9Z,2,REGULAR,2pt,Jump Shot,[],1642347,89.83245729303549,69.11764705882352,1610612761,42,40,2024-12-01T23:46:52Z,2040000,False,96.0,43.0,1,right,J. Shead 10' driving floating bank Jump Shot (2 PTS),[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,Mid-Range,8-16 Right,10.49,Made,,,,,,,,,,,,,2.0,,,,,
206,PT08M24.00S,2024-12-01T23:46:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.588042049934298,40.19607843137255,1610612748,42,40,2024-12-01T23:47:00Z,2050000,False,49.0,94.0,1,left,MISS T. Rozier 10' driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,10.6,Missed,,,,,,,,,,,,,,,,,,
207,PT08M21.00S,2024-12-01T23:46:59.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,42,40,2024-12-01T23:47:00Z,2060000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,206.0,6.0,4.0,2.0,,,,,,,,,,,,
208,PT08M16.00S,2024-12-01T23:47:03.7Z,2,REGULAR,turnover,bad pass,[],1642347,,,1610612761,42,40,2024-12-01T23:47:07Z,2070000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 202692]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Burks,202692.0
209,PT08M16.00S,2024-12-01T23:47:03.7Z,2,REGULAR,steal,,[],202692,,,1610612748,42,40,2024-12-01T23:47:06Z,2080000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT08M09.00S,2024-12-01T23:47:10.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,3.7614980289093296,96.07843137254902,1610612748,42,43,2024-12-01T23:49:17Z,2090000,False,-230.0,-17.0,1,left,T. Rozier 3PT  (9 PTS) (B. Adebayo 6 AST),"[1626179, 1628389]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.1,Made,,,,,,,,,,,,,9.0,B. Adebayo,1628389.0,6.0,,
212,PT08M08.00S,2024-12-01T23:47:15.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,42,43,2024-12-01T23:47:15Z,2110000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M08.00S,2024-12-01T23:47:16.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,42,43,2024-12-01T23:50:04Z,2120000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M08.00S,2024-12-01T23:47:16.7Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,42,43,2024-12-01T23:50:04Z,2130000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M08.00S,2024-12-01T23:47:16.7Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,42,43,2024-12-01T23:50:04Z,2140000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M08.00S,2024-12-01T23:47:16.7Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,42,43,2024-12-01T23:50:04Z,2150000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M54.00S,2024-12-01T23:50:24.6Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,42,43,2024-12-01T23:50:28Z,2160000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1631170]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Jaquez Jr.,1631170.0
218,PT07M54.00S,2024-12-01T23:50:24.6Z,2,REGULAR,steal,,[],1631170,,,1610612748,42,43,2024-12-01T23:50:27Z,2170000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M48.00S,2024-12-01T23:50:29.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202692,18.610381077529567,6.862745098039216,1610612748,42,43,2024-12-01T23:50:37Z,2180000,False,216.0,122.0,1,left,MISS A. Burks 24' running 3PT,[202692],1610612748.0,MIA,running,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
220,PT07M48.00S,2024-12-01T23:50:29.9Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,42,43,2024-12-01T23:50:37Z,2190000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,
221,PT07M37.00S,2024-12-01T23:50:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.51182654402102,51.225490196078425,1610612761,44,43,2024-12-01T23:50:46Z,2200000,False,6.0,8.0,1,right,R. Barrett cutting Layup (15 PTS) (J. Poeltl 2 AST),"[1629628, 1627751]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,15.0,J. Poeltl,1627751.0,2.0,,
223,PT07M13.00S,2024-12-01T23:51:07.5Z,2,REGULAR,turnover,out-of-bounds,[],1641796,,,1610612748,44,43,2024-12-01T23:51:14Z,2220000,False,,,0,,P. Larsson bad pass out-of-bounds TURNOVER (1 TO),[1641796],1610612748.0,MIA,bad pass,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1628159.0,,,,,1.0,,,,,,
224,PT07M13.00S,2024-12-01T23:51:11.1Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,44,43,2024-12-01T23:51:16Z,2230000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M13.00S,2024-12-01T23:51:11.1Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,44,43,2024-12-01T23:51:16Z,2240000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M03.00S,2024-12-01T23:51:31.1Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,44,43,2024-12-01T23:51:35Z,2250000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 202692]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,,,,,Burks,202692.0
227,PT07M03.00S,2024-12-01T23:51:31.1Z,2,REGULAR,steal,,[],202692,,,1610612748,44,43,2024-12-01T23:51:33Z,2260000,False,,,0,,A. Burks STEAL (2 STL),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2024-12-01T23:51:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641796,5.338370565045992,50.245098039215684,1610612748,44,45,2024-12-01T23:51:40Z,2270000,False,-1.0,-2.0,1,left,P. Larsson running Layup (7 PTS) (A. Burks 1 AST),"[1641796, 202692]",1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,,,,,7.0,A. Burks,202692.0,1.0,,
230,PT06M34.00S,2024-12-01T23:52:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612761,44,45,2024-12-01T23:52:10Z,2290000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1628389, 1627751]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202037.0,1.0,0.0,Poeltl,1627751.0,,,,,,,
232,PT06M34.00S,2024-12-01T23:52:32.8Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,45,45,2024-12-01T23:53:00Z,2310000,False,,,0,,J. Poeltl Free Throw 1 of 2 (9 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
233,PT06M34.00S,2024-12-01T23:52:33.8Z,2,REGULAR,substitution,out,[],1641796,,,1610612761,45,45,2024-12-01T23:52:42Z,2320000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M34.00S,2024-12-01T23:52:33.8Z,2,REGULAR,substitution,in,[],202710,,,1610612761,45,45,2024-12-01T23:52:42Z,2330000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M34.00S,2024-12-01T23:52:32.8Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,45,45,2024-12-01T23:53:00Z,2340000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT06M32.00S,2024-12-01T23:52:34.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,45,2024-12-01T23:53:07Z,2350000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,235.0,9.0,7.0,2.0,,,,,,,,,,,,
237,PT06M18.00S,2024-12-01T23:53:14.5Z,2,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612748,45,45,2024-12-01T23:53:28Z,2360000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Burks 2 FT),"[1642266, 202692]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202041.0,1.0,0.0,Burks,202692.0,,,,,,,
239,PT06M18.00S,2024-12-01T23:53:45.5Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612748,45,45,2024-12-01T23:53:45Z,2380000,False,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT06M18.00S,2024-12-01T23:53:45.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,45,45,2024-12-01T23:53:45Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,
241,PT06M18.00S,2024-12-01T23:53:46.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612748,45,45,2024-12-01T23:53:51Z,2400000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M18.00S,2024-12-01T23:53:46.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,45,45,2024-12-01T23:53:51Z,2410000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M18.00S,2024-12-01T23:53:46.5Z,2,REGULAR,substitution,in,[],1642367,,,1610612748,45,45,2024-12-01T23:53:51Z,2420000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M18.00S,2024-12-01T23:53:46.5Z,2,REGULAR,substitution,in,[],201567,,,1610612748,45,45,2024-12-01T23:53:51Z,2430000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M18.00S,2024-12-01T23:54:07.7Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612748,45,46,2024-12-01T23:54:07Z,2440000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
246,PT06M08.00S,2024-12-01T23:54:17.9Z,2,REGULAR,3pt,Jump Shot,[],1642266,95.3515111695138,2.941176470588235,1610612761,48,46,2024-12-01T23:54:23Z,2450000,False,-235.0,-9.0,1,right,J. Walter 3PT  (3 PTS) (D. Mitchell 1 AST),"[1642266, 1630558]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,,,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,
248,PT05M53.00S,2024-12-01T23:54:34.1Z,2,REGULAR,2pt,Jump Shot,[],201567,17.559132720105126,12.5,1610612748,48,46,2024-12-01T23:54:49Z,2470000,False,188.0,113.0,1,left,MISS K. Love 21' Jump Shot,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Right,21.87,Missed,,,,,,,,,,,,,,,,,,
249,PT05M52.00S,2024-12-01T23:54:35.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,48,46,2024-12-01T23:54:49Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right,,,,,248.0,,,,,,,,,,,,,,,
250,PT05M52.00S,2024-12-01T23:54:41.2Z,2,REGULAR,foul,personal,[],1642266,,,1610612748,48,46,2024-12-01T23:54:46Z,2490000,False,,,0,,J. Walter loose ball personal FOUL (2 PF),"[1642266, 202710]",1610612761.0,TOR,loose ball,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628159.0,2.0,0.0,Butler,202710.0,,,,,,,
252,PT05M47.00S,2024-12-01T23:55:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,5.469776609724048,50.0,1610612748,48,48,2024-12-01T23:55:10Z,2510000,False,0.0,-1.0,1,left,J. Butler cutting finger roll Layup (2 PTS) (K. Love 1 AST),"[202710, 201567]",1610612748.0,MIA,cutting finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,,,,,,,,,2.0,K. Love,201567.0,1.0,,
254,PT05M47.00S,2024-12-01T23:55:05.9Z,2,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612748,48,48,2024-12-01T23:55:14Z,2530000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Butler 1 FT),"[1630534, 202710]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,202037.0,1.0,0.0,Butler,202710.0,,,,,,,
256,PT05M47.00S,2024-12-01T23:55:29.7Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,48,49,2024-12-01T23:55:29Z,2550000,False,,,0,,J. Butler Free Throw 1 of 1 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
257,PT05M39.00S,2024-12-01T23:55:42.7Z,2,REGULAR,foul,offensive,[],1642367,,,1610612761,48,49,2024-12-01T23:55:50Z,2560000,False,,,0,,J. Mogbo off-the-ball offensive FOUL (1 PF),"[1642367, 202710]",1610612761.0,TOR,off-the-ball,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1628159.0,1.0,0.0,Butler,202710.0,,,,,,,
259,PT05M39.00S,2024-12-01T23:55:42.7Z,2,REGULAR,turnover,offensive foul,[],1642367,,,1610612761,48,49,2024-12-01T23:55:42Z,2580000,False,,,0,,J. Mogbo offensive foul TURNOVER (2 TO),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1628159.0,,,,,2.0,,,,,,
260,PT05M39.00S,2024-12-01T23:55:48.9Z,2,REGULAR,substitution,out,[],202692,,,1610612748,48,49,2024-12-01T23:56:03Z,2590000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M39.00S,2024-12-01T23:55:48.9Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,48,49,2024-12-01T23:56:03Z,2600000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
