actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
174,PT12M00.00S,2024-12-20T01:10:17.5Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612761,24,24,2024-12-20T01:11:19Z,1730000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-12-20T01:11:26.7Z,2,REGULAR,period,start,[],0,,,1610612761,24,24,2024-12-20T01:11:26Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M43.00S,2024-12-20T01:11:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.77463863337714,55.14705882352941,1610612761,26,24,2024-12-20T01:11:49Z,1750000,False,26.0,6.0,1,right,K. Olynyk cutting Layup (2 PTS) (S. Barnes 2 AST),"[203482, 1630567]",1610612761.0,TOR,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,2.64,Made,,,,2.0,S. Barnes,1630567.0,2.0,,,,,,,,
178,PT11M20.00S,2024-12-20T01:12:08.6Z,2,REGULAR,foul,personal,[],1628449,,,1610612751,26,24,2024-12-20T01:12:17Z,1770000,False,,,0,,C. Boucher personal FOUL (2 PF),"[1628449, 1641730]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Clowney,1641730.0
180,PT11M10.00S,2024-12-20T01:12:38.5Z,2,REGULAR,3pt,Jump Shot,[],1630592,32.40801576872536,16.666666666666664,1610612751,26,24,2024-12-20T01:12:45Z,1790000,False,167.0,252.0,1,left,MISS J. Wilson 30' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,30.22,Missed,,,,,,,,,,,,,,,
181,PT11M08.00S,2024-12-20T01:12:40.5Z,2,REGULAR,rebound,offensive,[],1631213,,,1610612751,26,24,2024-12-20T01:13:00Z,1800000,False,,,0,,T. Martin REBOUND (Off:1 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,180.0,,,,,1.0,0.0,1.0,,,,,
182,PT11M05.00S,2024-12-20T01:12:43.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,7.30946123521682,48.03921568627451,1610612751,26,24,2024-12-20T01:13:31Z,1810000,False,10.0,16.0,1,left,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.89,Missed,,,,,,,,,,,,,,,
183,PT11M05.00S,2024-12-20T01:12:43.7Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,26,24,2024-12-20T01:12:51Z,1820000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,182.0,,,,,1.0,1.0,0.0,,,,,
184,PT10M51.00S,2024-12-20T01:12:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,91.01511169513797,63.23529411764706,1610612761,28,24,2024-12-20T01:13:13Z,1830000,False,66.0,32.0,1,right,S. Barnes 7' turnaround fadeaway Jump Shot (7 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.35,Made,,,,7.0,,,,,,,,,,,
185,PT10M33.00S,2024-12-20T01:13:15.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.440867279894875,63.23529411764706,1610612751,28,26,2024-12-20T01:13:19Z,1840000,False,-66.0,17.0,1,left,N. Claxton 6' turnaround Hook (7 PTS),[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.84,Made,,,,7.0,,,,,,,,,,,
186,PT10M16.00S,2024-12-20T01:13:33.0Z,2,REGULAR,2pt,Jump Shot,[],1630567,93.24901445466492,78.92156862745098,1610612761,28,26,2024-12-20T01:13:38Z,1850000,False,145.0,11.0,1,right,MISS S. Barnes 14' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,14.5,Missed,,,,,,,,,,,,,,,
187,PT10M13.00S,2024-12-20T01:13:36.0Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612751,28,26,2024-12-20T01:13:38Z,1860000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,,,,,,,,186.0,,,,,1.0,1.0,0.0,,,,,
188,PT10M06.00S,2024-12-20T01:13:48.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,28,26,2024-12-20T01:13:48Z,1870000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M58.00S,2024-12-20T01:17:40.6Z,2,REGULAR,3pt,Jump Shot,[],1631213,33.85348226018397,56.127450980392155,1610612751,28,29,2024-12-20T01:18:12Z,1890000,False,-31.0,266.0,1,left,T. Martin 26' 3PT bank (3 PTS) (S. Milton 1 AST),"[1631213, 1629003]",1610612751.0,BKN,bank,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,26.75,Made,,,,3.0,S. Milton,1629003.0,1.0,,,,,,,,
192,PT09M41.00S,2024-12-20T01:17:56.8Z,2,REGULAR,3pt,Jump Shot,[],1642419,94.30026281208936,4.166666666666666,1610612761,31,29,2024-12-20T01:18:00Z,1910000,False,-229.0,1.0,1,right,J. Battle 3PT  (6 PTS) (K. Olynyk 4 AST),"[1642419, 203482]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,,,,22.92,Made,,,,6.0,K. Olynyk,203482.0,4.0,,,,,,,,
194,PT09M26.00S,2024-12-20T01:18:11.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,14.931011826544022,49.01960784313725,1610612751,31,29,2024-12-20T01:18:16Z,1930000,False,5.0,88.0,1,left,MISS N. Claxton 8' Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,8.8,Missed,,,,,,,,,,,,,,,
195,PT09M23.00S,2024-12-20T01:18:14.9Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,31,29,2024-12-20T01:18:16Z,1940000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,194.0,,,,,2.0,1.0,1.0,,,,,
196,PT09M17.00S,2024-12-20T01:18:20.7Z,2,REGULAR,3pt,Jump Shot,[],1630534,86.67871222076215,3.9215686274509802,1610612761,31,29,2024-12-20T01:18:25Z,1950000,False,-230.0,73.0,1,right,MISS O. Agbaji 24' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,24.16,Missed,,,,,,,,,,,,,,,
197,PT09M14.00S,2024-12-20T01:18:23.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,29,2024-12-20T01:18:25Z,1960000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,196.0,,,,,4.0,2.0,2.0,,,,,
199,PT08M59.00S,2024-12-20T01:18:56.2Z,2,REGULAR,2pt,Jump Shot,[],1631213,16.507884362680684,28.431372549019606,1610612751,31,29,2024-12-20T01:19:00Z,1980000,False,108.0,103.0,1,left,MISS T. Martin 14' driving floating Shot,[1631213],1610612751.0,BKN,driving floating,,,Martin,T. Martin,,,,,Mid-Range,8-16 Right,,,,14.89,Missed,,,,,,,,,,,,,,,
200,PT08M57.00S,2024-12-20T01:18:58.2Z,2,REGULAR,rebound,defensive,[],203482,,,1610612761,31,29,2024-12-20T01:19:00Z,1990000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,199.0,,,,,3.0,2.0,1.0,,,,,
201,PT08M50.00S,2024-12-20T01:19:04.6Z,2,REGULAR,3pt,Jump Shot,[],203482,80.3712220762155,94.36274509803921,1610612761,31,29,2024-12-20T01:20:39Z,2000000,False,222.0,132.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,25.81,Missed,,,,,,,,,,,,,,,
202,PT08M47.00S,2024-12-20T01:19:07.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,29,2024-12-20T01:19:14Z,2010000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,201.0,,,,,5.0,3.0,2.0,,,,,
203,PT08M46.00S,2024-12-20T01:19:10.6Z,2,REGULAR,foul,personal,['1freethrow'],203482,,,1610612751,31,29,2024-12-20T01:23:35Z,2020000,False,,,0,,K. Olynyk transition take personal FOUL (2 PF) (Claxton 1 FT),"[203482, 1629651]",1610612761.0,TOR,transition take,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Claxton,1629651.0
224,PT08M46.00S,2024-12-20T01:19:24.5Z,2,REGULAR,ejection,other,[],1629651,,,1610612751,31,29,2024-12-20T01:22:33Z,2035000,False,,,0,,Ejection N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,
205,PT08M46.00S,2024-12-20T01:19:38.4Z,2,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612751,31,29,2024-12-20T01:20:11Z,2040000,False,,,0,,N. Claxton technical FOUL (1 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,202049.0,0.0,1.0,,
206,PT08M46.00S,2024-12-20T01:20:29.3Z,2,REGULAR,freethrow,1 of 1,[],1630567,,,1610612751,32,29,2024-12-20T01:20:29Z,2050000,False,,,0,,S. Barnes technical Free Throw 1 of 1 (8 PTS),[1630567],1610612761.0,TOR,technical,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
260,PT08M46.00S,2024-12-20T01:20:51.9Z,2,REGULAR,freethrow,1 of 1,[],1630592,,,1610612751,32,29,2024-12-20T01:25:42Z,2055000,False,,,0,,MISS J. Wilson transition take Free Throw 1 of 1,[1630592],1610612751.0,BKN,transition take,,,Wilson,J. Wilson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
261,PT08M46.00S,2024-12-20T01:20:51.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,32,29,2024-12-20T01:25:42Z,2057500,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,
207,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612751,32,29,2024-12-20T01:21:29Z,2060000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,out,[],1642419,,,1610612751,32,29,2024-12-20T01:21:29Z,2070000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,out,[],1629003,,,1610612751,32,29,2024-12-20T01:21:29Z,2080000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,32,29,2024-12-20T01:21:29Z,2090000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,32,29,2024-12-20T01:21:29Z,2100000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,in,[],1642347,,,1610612751,32,29,2024-12-20T01:21:29Z,2110000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,in,[],1641711,,,1610612751,32,29,2024-12-20T01:21:29Z,2120000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,32,29,2024-12-20T01:21:29Z,2130000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,32,29,2024-12-20T01:21:29Z,2140000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M46.00S,2024-12-20T01:21:14.5Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,32,29,2024-12-20T01:21:29Z,2150000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M31.00S,2024-12-20T01:21:31.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,19.66162943495401,6.61764705882353,1610612751,32,29,2024-12-20T01:25:42Z,2160000,False,217.0,132.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,25.41,Missed,,,,,,,,,,,,,,,
218,PT08M28.00S,2024-12-20T01:21:33.7Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,32,29,2024-12-20T01:21:33Z,2170000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,217.0,,,,,3.0,2.0,1.0,,,,,
219,PT08M19.00S,2024-12-20T01:21:45.2Z,2,REGULAR,violation,kicked ball,[],1627732,,,1610612761,32,29,2024-12-20T01:21:51Z,2180000,False,,,0,,B. Simmons kicked ball VIOLATION,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,
220,PT08M13.00S,2024-12-20T01:22:07.8Z,2,REGULAR,3pt,Jump Shot,[],1641711,66.17936925098554,22.794117647058822,1610612761,32,29,2024-12-20T01:22:17Z,2190000,False,-136.0,265.0,1,right,MISS G. Dick 29' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,29.82,Missed,,,,,,,,,,,,,,,
221,PT08M10.00S,2024-12-20T01:22:11.0Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,32,29,2024-12-20T01:22:11Z,2200000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,220.0,,,,,3.0,2.0,1.0,,,,,
222,PT08M07.00S,2024-12-20T01:22:17.9Z,2,REGULAR,foul,personal,[],1641711,,,1610612751,32,29,2024-12-20T01:22:40Z,2210000,False,,,0,,G. Dick personal FOUL (2 PF),"[1641711, 1630549]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Sharpe,1630549.0
225,PT08M07.00S,2024-12-20T01:22:37.0Z,2,REGULAR,substitution,out,[],203482,,,1610612751,32,29,2024-12-20T01:22:39Z,2230000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M07.00S,2024-12-20T01:22:37.0Z,2,REGULAR,substitution,in,[],1642367,,,1610612751,32,29,2024-12-20T01:22:39Z,2240000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M59.00S,2024-12-20T01:22:53.0Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612751,32,29,2024-12-20T01:22:58Z,2250000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1630534]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,1.0,Agbaji,1630534.0,,,,,,,,,,,,,,,,,
228,PT07M59.00S,2024-12-20T01:22:53.0Z,2,REGULAR,steal,,[],1630534,,,1610612761,32,29,2024-12-20T01:22:55Z,2260000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
229,PT07M53.00S,2024-12-20T01:22:59.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630534,94.95729303547962,52.94117647058824,1610612761,34,29,2024-12-20T01:32:24Z,2270000,False,15.0,-5.0,1,right,O. Agbaji running Layup (7 PTS) (J. Shead 2 AST),"[1630534, 1642347]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,1.56,Made,,,,7.0,J. Shead,1642347.0,2.0,,,,,,,,
231,PT07M38.00S,2024-12-20T01:23:13.3Z,2,REGULAR,3pt,Jump Shot,[],1641730,6.258212877792378,4.411764705882353,1610612751,34,32,2024-12-20T01:23:17Z,2290000,False,228.0,6.0,1,left,N. Clowney 3PT  (5 PTS) (B. Simmons 2 AST),"[1641730, 1627732]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,22.8,Made,,,,5.0,B. Simmons,1627732.0,2.0,,,,,,,,
233,PT07M22.00S,2024-12-20T01:23:29.5Z,2,REGULAR,3pt,Jump Shot,[],1642367,90.09526938239159,96.07843137254902,1610612761,34,32,2024-12-20T01:23:39Z,2310000,False,230.0,41.0,1,right,MISS J. Mogbo step back 3PT,[1642367],1610612761.0,TOR,step back,,,Mogbo,J. Mogbo,,,,,Right Corner 3,24+ Right,,,,23.39,Missed,,,,,,,,,,,,,,,
234,PT07M17.00S,2024-12-20T01:23:34.5Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,34,32,2024-12-20T01:23:39Z,2320000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,,,,233.0,,,,,2.0,1.0,1.0,,,,,
236,PT07M11.00S,2024-12-20T01:23:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,72.88107752956637,16.42156862745098,1610612761,37,32,2024-12-20T01:23:46Z,2330000,False,-168.0,202.0,1,right,O. Agbaji 26' 3PT  (10 PTS) (G. Dick 1 AST),"[1630534, 1641711]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,26.3,Made,,,,10.0,G. Dick,1641711.0,1.0,,,,,,,,
238,PT06M52.00S,2024-12-20T01:24:00.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,13.61695137976347,52.69607843137255,1610612751,37,32,2024-12-20T01:24:24Z,2350000,False,-13.0,75.0,1,left,MISS B. Simmons 7' driving floating Shot,[1627732],1610612751.0,BKN,driving floating,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,7.67,Missed,,,,,,,,,,,,,,,
239,PT06M49.00S,2024-12-20T01:24:03.6Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,32,2024-12-20T01:24:24Z,2360000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,238.0,,,,,3.0,2.0,1.0,,,,,
240,PT06M49.00S,2024-12-20T01:24:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,37,32,2024-12-20T01:24:03Z,2370000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
241,PT06M48.00S,2024-12-20T01:24:04.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,32,2024-12-20T01:24:04Z,2380000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,240.0,,,,,4.0,2.0,2.0,,,,,
242,PT06M48.00S,2024-12-20T01:24:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,37,32,2024-12-20T01:24:04Z,2390000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
243,PT06M46.00S,2024-12-20T01:24:08.4Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,32,2024-12-20T01:24:08Z,2400000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,242.0,,,,,5.0,2.0,3.0,,,,,
244,PT06M46.00S,2024-12-20T01:24:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,37,32,2024-12-20T01:24:08Z,2410000,False,0.0,0.0,1,left,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
245,PT06M46.00S,2024-12-20T01:24:09.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,37,32,2024-12-20T01:24:09Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,244.0,,,,,,,,,,,,
248,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,37,32,2024-12-20T01:24:23Z,2450000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,in,[],1630553,,,1610612751,37,32,2024-12-20T01:24:23Z,2460000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,37,32,2024-12-20T01:24:23Z,2470000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612751,37,32,2024-12-20T01:24:36Z,2480000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,in,[],1642266,,,1610612751,37,32,2024-12-20T01:24:36Z,2490000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M46.00S,2024-12-20T01:24:13.5Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,37,32,2024-12-20T01:26:12Z,2495000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M44.00S,2024-12-20T01:24:50.7Z,2,REGULAR,foul,offensive,[],1630553,,,1610612751,37,32,2024-12-20T01:34:38Z,2500000,False,,,0,,K. Johnson off-the-ball offensive FOUL (3 PF),"[1630553, 1642347]",1610612751.0,BKN,off-the-ball,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Shead,1642347.0
255,PT06M44.00S,2024-12-20T01:24:50.7Z,2,REGULAR,turnover,offensive foul,[],1630553,,,1610612751,37,32,2024-12-20T01:24:50Z,2520000,False,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,,,,,202049.0,,,,
256,PT06M26.00S,2024-12-20T01:25:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642266,93.38042049934296,55.392156862745104,1610612761,37,32,2024-12-20T01:25:26Z,2530000,False,27.0,10.0,1,right,MISS J. Walter cutting finger roll Layup - blocked,"[1642266, 1630549]",1610612761.0,TOR,cutting finger roll,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,2.87,Missed,Sharpe,1630549.0,,,,,,,,,,,,,
257,PT06M26.00S,2024-12-20T01:25:21.5Z,2,REGULAR,block,,[],1630549,,,1610612761,37,32,2024-12-20T01:25:23Z,2540000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
