actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
202,PT09M24.00S,2024-11-03T00:18:34.8Z,2,REGULAR,substitution,out,[],1642367,,,1610612758,45,36,2024-11-03T00:18:43Z,1990000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M24.00S,2024-11-03T00:18:34.8Z,2,REGULAR,substitution,in,[],1627751,,,1610612758,45,36,2024-11-03T00:18:43Z,2000000,False,,,0,,SUB in: J. Pöltl,[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M14.00S,2024-11-03T00:18:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,7.046649145860711,53.92156862745098,1610612758,45,38,2024-11-03T00:23:24Z,2010000,False,-20.0,14.0,1,left,M. Monk driving Layup (10 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,2.39,,,,,,,,,
205,PT08M59.00S,2024-11-03T00:19:12.7Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612761,45,38,2024-11-03T00:19:17Z,2020000,False,,,0,,J. Pöltl bad pass TURNOVER (1 TO),"[1627751, 201942]",1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,
206,PT08M59.00S,2024-11-03T00:19:12.7Z,2,REGULAR,steal,,[],201942,,,1610612758,45,38,2024-11-03T00:19:15Z,2030000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M53.00S,2024-11-03T00:19:19.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628370,6.389618922470433,4.901960784313726,1610612758,45,41,2024-11-03T01:01:35Z,2040000,False,225.0,8.0,1,left,M. Monk 3PT running pullup (13 PTS),[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,,Made,13.0,,,,22.56,,,,,,,,,
208,PT08M51.00S,2024-11-03T00:19:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,45,41,2024-11-03T00:19:24Z,2050000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M51.00S,2024-11-03T00:21:41.8Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,45,41,2024-11-03T00:22:05Z,2060000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M51.00S,2024-11-03T00:21:41.8Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,45,41,2024-11-03T00:22:05Z,2070000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M51.00S,2024-11-03T00:21:41.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612761,45,41,2024-11-03T00:22:05Z,2080000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M51.00S,2024-11-03T00:21:41.8Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,45,41,2024-11-03T00:22:05Z,2090000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M36.00S,2024-11-03T00:22:37.7Z,2,REGULAR,3pt,Jump Shot,[],1641711,87.59855453350855,97.05882352941177,1610612761,48,41,2024-11-03T00:22:41Z,2100000,False,235.0,64.0,1,right,G. Dick 24' 3PT  (7 PTS) (R. Barrett 1 AST),"[1641711, 1629628]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,,,Made,7.0,,,,24.39,,,,,R. Barrett,1629628.0,1.0,,
215,PT08M19.00S,2024-11-03T00:22:54.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,28.728646517739815,23.52941176470588,1610612758,48,44,2024-11-03T00:22:59Z,2120000,False,132.0,218.0,1,left,T. Lyles 25' 3PT  (5 PTS) (M. Monk 2 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,,,,25.46,,,,,M. Monk,1628370.0,2.0,,
217,PT08M05.00S,2024-11-03T00:23:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629628,81.8166885676741,95.58823529411765,1610612761,51,44,2024-11-03T00:23:12Z,2140000,False,228.0,118.0,1,right,R. Barrett 25' 3PT  (9 PTS) (O. Agbaji 2 AST),"[1629628, 1630534]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,,,,25.68,,,,,O. Agbaji,1630534.0,2.0,,
219,PT07M48.00S,2024-11-03T00:23:26.1Z,2,REGULAR,3pt,Jump Shot,[],1631165,26.49474375821288,19.11764705882353,1610612758,51,44,2024-11-03T00:24:22Z,2160000,False,154.0,197.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.0,,,,,,,,,
225,PT07M43.00S,2024-11-03T00:23:31.1Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,51,44,2024-11-03T01:20:25Z,2165000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,219.0,2.0,2.0,0.0,,,,,
220,PT07M43.00S,2024-11-03T00:23:59.4Z,2,REGULAR,substitution,out,[],201942,,,1610612761,51,44,2024-11-03T01:20:25Z,2170000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M43.00S,2024-11-03T00:23:59.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612761,51,44,2024-11-03T01:20:25Z,2180000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M43.00S,2024-11-03T00:24:17.6Z,2,REGULAR,jumpball,recovered,[],1629162,,,1610612761,51,44,2024-11-03T01:20:59Z,2190000,False,,,0,,Jump Ball K. Ellis vs. G. Dick: Tip to J. McLaughlin,"[1629162, 1631165, 1641711]",1610612758.0,SAC,heldball,J. McLaughlin,1629162.0,McLaughlin,J. McLaughlin,Ellis,1631165.0,Dick,1641711.0,,,,,,,,,,,,,,,,,,,,,,
389,PT07M39.00S,2024-11-03T00:24:22.8Z,2,REGULAR,turnover,lost ball,[],1641711,,,1610612761,51,44,2024-11-03T01:22:07Z,2215000,False,,,0,,G. Dick lost ball TURNOVER (1 TO),"[1641711, 1631165]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,,
390,PT07M39.00S,2024-11-03T00:24:22.8Z,2,REGULAR,steal,,[],1631165,,,1610612758,51,44,2024-11-03T01:22:07Z,2217500,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M28.00S,2024-11-03T00:24:28.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,5.601182654402102,3.6764705882352944,1610612758,51,44,2024-11-03T01:22:07Z,2220000,False,232.0,0.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.16,,,,,,,,,
227,PT07M28.00S,2024-11-03T00:24:28.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,51,44,2024-11-03T00:24:33Z,2230000,False,,,0,,J. Pöltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,226.0,4.0,3.0,1.0,,,,,
228,PT07M20.00S,2024-11-03T00:24:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,93.9060446780552,48.529411764705884,1610612761,53,44,2024-11-03T00:24:42Z,2240000,False,-7.0,5.0,1,right,D. Mitchell running Layup (4 PTS),[1630558],1610612761.0,TOR,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.88,,,,,,,,,
230,PT07M01.00S,2024-11-03T00:25:20.3Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,53,44,2024-11-03T00:25:26Z,2260000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1629628]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Barrett,1629628.0,,,,,,,,,,
231,PT07M01.00S,2024-11-03T00:25:20.3Z,2,REGULAR,steal,,[],1629628,,,1610612761,53,44,2024-11-03T00:25:22Z,2270000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
232,PT06M56.00S,2024-11-03T00:25:25.9Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612761,53,44,2024-11-03T00:25:37Z,2280000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628370, 1629628]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
234,PT06M56.00S,2024-11-03T00:25:55.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612761,54,44,2024-11-03T00:25:55Z,2300000,False,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
235,PT06M56.00S,2024-11-03T00:25:56.0Z,2,REGULAR,substitution,out,[],1628370,,,1610612761,54,44,2024-11-03T00:26:02Z,2310000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M56.00S,2024-11-03T00:25:56.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612761,54,44,2024-11-03T00:26:02Z,2320000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M56.00S,2024-11-03T00:25:56.0Z,2,REGULAR,substitution,in,[],1631099,,,1610612761,54,44,2024-11-03T00:26:02Z,2330000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M56.00S,2024-11-03T00:25:56.0Z,2,REGULAR,substitution,in,[],1628368,,,1610612761,54,44,2024-11-03T00:26:02Z,2340000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M56.00S,2024-11-03T00:26:14.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612761,55,44,2024-11-03T00:26:14Z,2350000,False,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
240,PT06M38.00S,2024-11-03T00:26:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,3.630091984231275,97.30392156862744,1610612758,55,44,2024-11-03T00:26:38Z,2360000,False,-237.0,-18.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.72,,,,,,,,,
241,PT06M36.00S,2024-11-03T00:26:36.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,55,44,2024-11-03T00:26:38Z,2370000,False,,,0,,J. Pöltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,240.0,5.0,4.0,1.0,,,,,
242,PT06M29.00S,2024-11-03T00:26:42.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,68.41327201051249,68.87254901960785,1610612761,55,44,2024-11-03T00:28:20Z,2380000,False,94.0,244.0,1,right,MISS G. Dick 26' running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.2,,,,,,,,,
243,PT06M27.00S,2024-11-03T00:26:44.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,55,44,2024-11-03T00:26:48Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,242.0,,,,,,,,
245,PT06M27.00S,2024-11-03T00:26:49.3Z,2,REGULAR,substitution,out,[],1629628,,,1610612758,55,44,2024-11-03T00:26:54Z,2410000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M27.00S,2024-11-03T00:26:49.3Z,2,REGULAR,substitution,in,[],1642266,,,1610612758,55,44,2024-11-03T00:26:54Z,2420000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M14.00S,2024-11-03T00:27:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,5.995400788436268,43.872549019607845,1610612758,55,46,2024-11-03T00:27:25Z,2430000,False,31.0,4.0,1,left,K. Murray cutting finger roll Layup (11 PTS) (D. Sabonis 6 AST),"[1631099, 1627734]",1610612758.0,SAC,cutting finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,3.08,,,,,D. Sabonis,1627734.0,6.0,,
249,PT06M00.00S,2024-11-03T00:27:36.4Z,2,REGULAR,turnover,backcourt,[],1630558,,,1610612761,55,46,2024-11-03T00:27:46Z,2450000,False,,,0,,D. Mitchell backcourt TURNOVER (1 TO),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,101283.0,,,,,,,1.0,,,,,,,,,,,,
250,PT05M51.00S,2024-11-03T00:27:58.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,28.33442838370565,9.558823529411764,1610612758,55,46,2024-11-03T00:28:02Z,2460000,False,202.0,214.0,1,left,MISS K. Murray 29' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,29.43,,,,,,,,,
251,PT05M47.00S,2024-11-03T00:28:02.3Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,55,46,2024-11-03T00:28:02Z,2470000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,250.0,3.0,3.0,0.0,,,,,
252,PT05M40.00S,2024-11-03T00:28:08.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642266,92.46057818659659,52.69607843137255,1610612761,55,46,2024-11-03T00:28:12Z,2480000,False,13.0,18.0,1,right,MISS J. Walter cutting DUNK,[1642266],1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.28,,,,,,,,,
253,PT05M40.00S,2024-11-03T00:28:10.1Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,55,46,2024-11-03T00:28:10Z,2490000,False,,,0,,J. Pöltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,252.0,6.0,4.0,2.0,,,,,
254,PT05M30.00S,2024-11-03T00:28:19.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627751,89.04402102496715,66.17647058823529,1610612761,57,46,2024-11-03T00:28:24Z,2500000,False,81.0,50.0,1,right,J. Pöltl 9' driving floating bank Jump Shot (4 PTS) (D. Mitchell 3 AST),"[1627751, 1630558]",1610612761.0,TOR,driving floating bank,,,Pöltl,J. Pöltl,,,,,Mid-Range,8-16 Right,,,,,,Made,4.0,,,,9.54,,,,,D. Mitchell,1630558.0,3.0,,
256,PT05M18.00S,2024-11-03T00:28:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,6.521024967148489,43.872549019607845,1610612758,57,48,2024-11-03T00:32:55Z,2520000,False,31.0,9.0,1,left,K. Ellis turnaround bank Jump Shot (2 PTS) (D. Fox 1 AST),"[1631165, 1628368]",1610612758.0,SAC,turnaround bank,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,3.18,,,,,D. Fox,1628368.0,1.0,,
258,PT05M18.00S,2024-11-03T00:28:37.9Z,2,REGULAR,foul,personal,['1freethrow'],1642266,,,1610612758,57,48,2024-11-03T00:28:51Z,2540000,False,,,0,,J. Walter shooting personal FOUL (2 PF) (Ellis 1 FT),"[1642266, 1631165]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
260,PT05M18.00S,2024-11-03T00:29:02.5Z,2,REGULAR,freethrow,1 of 1,[],1631165,,,1610612758,57,49,2024-11-03T00:29:02Z,2560000,False,,,0,,K. Ellis Free Throw 1 of 1 (3 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
261,PT05M01.00S,2024-11-03T00:29:21.7Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612761,57,49,2024-11-03T00:29:25Z,2570000,False,,,0,,J. Pöltl bad pass TURNOVER (2 TO),"[1627751, 1629162]",1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,McLaughlin,1629162.0,,,,,,,,,,
262,PT05M01.00S,2024-11-03T00:29:21.7Z,2,REGULAR,steal,,[],1629162,,,1610612758,57,49,2024-11-03T00:29:23Z,2580000,False,,,0,,J. McLaughlin STEAL (2 STL),[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2024-11-03T00:29:26.5Z,2,REGULAR,turnover,bad pass,[],1629162,,,1610612758,57,49,2024-11-03T00:29:30Z,2590000,False,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 1630558]",1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,,,
264,PT04M56.00S,2024-11-03T00:29:26.5Z,2,REGULAR,steal,,[],1630558,,,1610612761,57,49,2024-11-03T00:29:29Z,2600000,False,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
265,PT04M52.00S,2024-11-03T00:29:30.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,94.82588699080158,51.71568627450981,1610612761,59,49,2024-11-03T00:29:36Z,2610000,False,9.0,-4.0,1,right,O. Agbaji running DUNK (7 PTS) (D. Mitchell 4 AST),"[1630534, 1630558]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.94,,,,,D. Mitchell,1630558.0,4.0,,
267,PT04M33.00S,2024-11-03T00:29:48.8Z,2,REGULAR,3pt,Jump Shot,[],1627734,33.459264126149804,49.754901960784316,1610612758,59,49,2024-11-03T00:29:54Z,2630000,False,1.0,262.0,1,left,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.2,,,,,,,,,
268,PT04M31.00S,2024-11-03T00:29:50.8Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,59,49,2024-11-03T00:30:10Z,2640000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,267.0,2.0,2.0,0.0,,,,,
269,PT04M30.00S,2024-11-03T00:29:54.1Z,2,REGULAR,turnover,lost ball,[],1630534,,,1610612761,59,49,2024-11-03T00:29:58Z,2650000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1628368]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,
270,PT04M30.00S,2024-11-03T00:29:54.1Z,2,REGULAR,steal,,[],1628368,,,1610612758,59,49,2024-11-03T00:29:56Z,2660000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT04M30.00S,2024-11-03T00:29:58.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612758,59,49,2024-11-03T00:30:04Z,2670000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Fox 2 FT),"[1630534, 1628368]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
273,PT04M30.00S,2024-11-03T00:30:22.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,59,50,2024-11-03T00:30:22Z,2690000,False,,,0,,D. Fox Free Throw 1 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
274,PT04M30.00S,2024-11-03T00:30:22.6Z,2,REGULAR,substitution,out,[],1629162,,,1610612758,59,50,2024-11-03T00:30:30Z,2700000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M30.00S,2024-11-03T00:30:22.6Z,2,REGULAR,substitution,out,[],1631165,,,1610612758,59,50,2024-11-03T00:30:30Z,2710000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M30.00S,2024-11-03T00:30:22.6Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,59,50,2024-11-03T00:30:30Z,2720000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M30.00S,2024-11-03T00:30:22.6Z,2,REGULAR,substitution,in,[],201942,,,1610612758,59,50,2024-11-03T00:30:30Z,2730000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M30.00S,2024-11-03T00:30:40.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,59,51,2024-11-03T00:30:40Z,2740000,False,,,0,,D. Fox Free Throw 2 of 2 (6 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
279,PT04M12.00S,2024-11-03T00:31:00.0Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612761,59,51,2024-11-03T00:31:04Z,2750000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1628370]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,Monk,1628370.0,,,,,,,,,,
280,PT04M12.00S,2024-11-03T00:31:00.0Z,2,REGULAR,steal,,[],1628370,,,1610612758,59,51,2024-11-03T00:31:02Z,2760000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
281,PT04M07.00S,2024-11-03T00:31:04.7Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612758,59,51,2024-11-03T00:31:08Z,2770000,False,,,0,,D. DeRozan bad pass TURNOVER (3 TO),"[201942, 1630558]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Mitchell,1630558.0,,,,,,,,,,
282,PT04M07.00S,2024-11-03T00:31:04.7Z,2,REGULAR,steal,,[],1630558,,,1610612761,59,51,2024-11-03T00:31:06Z,2780000,False,,,0,,D. Mitchell STEAL (3 STL),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT04M02.00S,2024-11-03T00:31:09.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,92.72339027595268,44.36274509803921,1610612761,61,51,2024-11-03T00:31:15Z,2790000,False,-28.0,16.0,1,right,O. Agbaji running finger roll Layup (9 PTS) (D. Mitchell 5 AST),"[1630534, 1630558]",1610612761.0,TOR,running finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,3.24,,,,,D. Mitchell,1630558.0,5.0,,
285,PT03M47.00S,2024-11-03T00:31:23.8Z,2,REGULAR,2pt,Jump Shot,[],201942,9.280551905387648,71.81372549019608,1610612758,61,51,2024-11-03T00:31:29Z,2810000,False,-109.0,35.0,1,left,MISS D. DeRozan 11' turnaround fadeaway bank Shot,[201942],1610612758.0,SAC,turnaround fadeaway bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,11.45,,,,,,,,,
