actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
178,PT11M24.00S,2025-02-13T01:11:30.6Z,2,REGULAR,freethrow,2 of 2,[],1642367,,,1610612761,18,43,2025-02-13T01:11:50Z,1760000,False,,,0,,MISS J. Mogbo Free Throw 2 of 2,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT11M22.00S,2025-02-13T01:11:32.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,18,43,2025-02-13T01:11:50Z,1770000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,178.0,4.0,4.0,0.0,,,,
180,PT11M11.00S,2025-02-13T01:11:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,88.25558475689881,54.166666666666664,1610612739,18,43,2025-02-13T01:12:04Z,1780000,False,21.0,58.0,1,right,MISS E. Mobley 6' cutting Layup - blocked,"[1630596, 1630567]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,6.15,,,,,,,,,,,Barnes,1630567.0,,
181,PT11M11.00S,2025-02-13T01:11:59.2Z,2,REGULAR,block,,[],1630567,,,1610612739,18,43,2025-02-13T01:12:02Z,1790000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
182,PT11M10.00S,2025-02-13T01:12:00.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,18,43,2025-02-13T01:16:36Z,1800000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,180.0,5.0,4.0,1.0,,,,
183,PT11M09.00S,2025-02-13T01:12:04.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,92.9862023653088,50.49019607843137,1610612739,18,45,2025-02-13T01:16:56Z,1810000,False,2.0,13.0,1,right,E. Mobley putback DUNK (2 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,,,,Made,2.0,Restricted Area,0-8 Center,1.36,,,,,,,,,,,,,,
184,PT10M57.00S,2025-02-13T01:12:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,9.149145860709593,59.31372549019608,1610612761,20,45,2025-02-13T01:12:17Z,1820000,False,-47.0,34.0,1,left,I. Quickley driving floating bank Jump Shot (2 PTS),[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,,,,Made,2.0,In The Paint (Non-RA),0-8 Center,5.74,,,,,,,,,,,,,,
185,PT10M49.00S,2025-02-13T01:12:25.3Z,2,REGULAR,foul,personal,['2freethrow'],1642367,,,1610612739,20,45,2025-02-13T01:12:30Z,1830000,False,,,0,,J. Mogbo shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1642367, 1641854]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,1627541.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Porter Jr.,1641854.0
187,PT10M49.00S,2025-02-13T01:12:50.3Z,2,REGULAR,freethrow,1 of 2,[],1641854,,,1610612739,20,46,2025-02-13T01:12:50Z,1850000,False,,,0,,C. Porter Jr. Free Throw 1 of 2 (1 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
188,PT10M49.00S,2025-02-13T01:13:06.0Z,2,REGULAR,freethrow,2 of 2,[],1641854,,,1610612739,20,47,2025-02-13T01:13:06Z,1860000,False,,,0,,C. Porter Jr. Free Throw 2 of 2 (2 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
189,PT10M32.00S,2025-02-13T01:13:23.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,13.222733245729303,47.549019607843135,1610612761,22,47,2025-02-13T01:13:28Z,1870000,False,12.0,72.0,1,left,S. Barnes 7' turnaround Hook (6 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,,,,Made,6.0,In The Paint (Non-RA),0-8 Center,7.28,,,,,,,,,,,,,,
190,PT10M20.00S,2025-02-13T01:13:34.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,76.69185282522996,10.53921568627451,1610612739,22,47,2025-02-13T01:13:43Z,1880000,False,-197.0,167.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Above the Break 3,24+ Left Center,25.82,,,,,,,,,,,,,,
191,PT10M15.00S,2025-02-13T01:13:40.4Z,2,REGULAR,rebound,offensive,[],1641854,,,1610612739,22,47,2025-02-13T01:13:40Z,1890000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:0),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,190.0,1.0,0.0,1.0,,,,
192,PT10M04.00S,2025-02-13T01:13:50.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,93.11760840998686,50.245098039215684,1610612739,22,49,2025-02-13T01:13:56Z,1900000,False,1.0,12.0,1,right,E. Mobley DUNK (4 PTS) (D. Mitchell 2 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,Restricted Area,0-8 Center,1.23,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
194,PT09M55.00S,2025-02-13T01:13:59.4Z,2,REGULAR,3pt,Jump Shot,[],1642367,29.122864651773984,29.411764705882355,1610612761,25,49,2025-02-13T01:14:03Z,1920000,False,103.0,221.0,1,left,J. Mogbo 24' 3PT  (4 PTS) (I. Quickley 2 AST),"[1642367, 1630193]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Made,4.0,Above the Break 3,24+ Right Center,24.41,I. Quickley,1630193.0,2.0,,,,,,,,,,,
196,PT09M44.00S,2025-02-13T01:14:15.1Z,2,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612739,25,49,2025-02-13T01:14:21Z,1940000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1642266, 1628378]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,1628171.0,1.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Mitchell,1628378.0
198,PT09M44.00S,2025-02-13T01:14:42.9Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,25,49,2025-02-13T01:14:43Z,1960000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT09M44.00S,2025-02-13T01:14:42.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,25,49,2025-02-13T01:14:43Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,198.0,,,,,,,
200,PT09M44.00S,2025-02-13T01:15:06.1Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,25,50,2025-02-13T01:15:06Z,1980000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
202,PT09M23.00S,2025-02-13T01:15:46.7Z,2,REGULAR,3pt,Jump Shot,[],1642419,8.886333771353483,3.1862745098039214,1610612761,25,50,2025-02-13T01:15:55Z,2000000,False,234.0,31.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,Missed,,Right Corner 3,24+ Right,23.61,,,,,,,,,,,,,,
203,PT09M23.00S,2025-02-13T01:15:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,25,50,2025-02-13T01:15:50Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,202.0,,,,,,,
205,PT09M18.00S,2025-02-13T01:16:12.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630193,13.748357424441524,42.64705882352941,1610612761,25,50,2025-02-13T01:16:17Z,2030000,False,37.0,77.0,1,left,MISS I. Quickley 8' driving finger roll Layup,[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,8.51,,,,,,,,,,,,,,
206,PT09M16.00S,2025-02-13T01:16:14.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,25,50,2025-02-13T01:16:14Z,2040000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,205.0,6.0,5.0,1.0,,,,
207,PT09M08.00S,2025-02-13T01:16:22.5Z,2,REGULAR,2pt,Jump Shot,[],1628378,93.11760840998686,19.362745098039216,1610612739,25,50,2025-02-13T01:16:28Z,2050000,False,-153.0,12.0,1,right,MISS D. Mitchell 15' turnaround fadeaway Shot,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,,,,Missed,,Mid-Range,8-16 Left,15.37,,,,,,,,,,,,,,
208,PT09M07.00S,2025-02-13T01:16:23.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,25,50,2025-02-13T01:16:28Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,207.0,,,,,,,
210,PT08M58.00S,2025-02-13T01:16:57.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641854,67.7562417871222,32.1078431372549,1610612739,25,50,2025-02-13T01:17:03Z,2080000,False,-89.0,251.0,1,right,MISS C. Porter Jr. 26' step back 3PT,[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,,,,Missed,,Above the Break 3,24+ Left Center,26.61,,,,,,,,,,,,,,
211,PT08M57.00S,2025-02-13T01:16:58.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,25,50,2025-02-13T01:17:03Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,210.0,,,,,,,
213,PT08M50.00S,2025-02-13T01:17:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,6.915243101182654,55.392156862745104,1610612761,25,50,2025-02-13T01:21:32Z,2110000,False,-27.0,13.0,1,left,MISS J. Mogbo driving finger roll Layup,[1642367],1610612761.0,TOR,driving finger roll,,,Mogbo,J. Mogbo,,,,,,,,Missed,,Restricted Area,0-8 Center,2.98,,,,,,,,,,,,,,
214,PT08M47.00S,2025-02-13T01:17:20.5Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,25,50,2025-02-13T01:21:32Z,2120000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,213.0,2.0,1.0,1.0,,,,
215,PT08M43.00S,2025-02-13T01:17:25.2Z,2,REGULAR,foul,personal,[],1642419,,,1610612739,25,50,2025-02-13T01:17:40Z,2130000,False,,,0,,J. Battle personal FOUL (1 PF),"[1642419, 1628378]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,1627541.0,1.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Mitchell,1628378.0
217,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1630567,,,1610612739,25,50,2025-02-13T01:17:54Z,2150000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1630193,,,1610612739,25,50,2025-02-13T01:17:54Z,2160000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1642266,,,1610612739,25,50,2025-02-13T01:17:54Z,2170000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,25,50,2025-02-13T01:17:54Z,2180000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612739,25,50,2025-02-13T01:17:54Z,2190000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,25,50,2025-02-13T01:17:54Z,2200000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1642347,,,1610612739,25,50,2025-02-13T01:17:54Z,2210000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612739,25,50,2025-02-13T01:17:54Z,2220000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1630534,,,1610612739,25,50,2025-02-13T01:17:54Z,2230000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,25,50,2025-02-13T01:17:54Z,2240000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1642281,,,1610612739,25,50,2025-02-13T01:17:54Z,2250000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M43.00S,2025-02-13T01:17:35.0Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,25,50,2025-02-13T01:17:54Z,2260000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M34.00S,2025-02-13T01:18:12.4Z,2,REGULAR,3pt,Jump Shot,[],1630241,94.30026281208936,2.941176470588235,1610612739,25,53,2025-02-13T01:18:17Z,2270000,False,-235.0,1.0,1,right,S. Merrill 3PT  (14 PTS) (C. Porter Jr. 1 AST),"[1630241, 1641854]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,14.0,Left Corner 3,24+ Left,23.53,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,
231,PT08M15.00S,2025-02-13T01:18:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612761,25,53,2025-02-13T01:18:41Z,2290000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (Barrett 2 FT),"[1641854, 1629628]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,1830.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Barrett,1629628.0
233,PT08M15.00S,2025-02-13T01:18:55.4Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,25,53,2025-02-13T01:18:55Z,2310000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT08M15.00S,2025-02-13T01:18:55.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,25,53,2025-02-13T01:18:55Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,233.0,,,,,,,
235,PT08M15.00S,2025-02-13T01:19:08.1Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,26,53,2025-02-13T01:19:08Z,2330000,False,,,0,,R. Barrett Free Throw 2 of 2 (8 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
236,PT08M01.00S,2025-02-13T01:19:27.5Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,26,53,2025-02-13T01:19:35Z,2340000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,1830.0,,,,,Mid-Range,8-16 Left,,,,,1.0,,,,,,,,,,
237,PT07M48.00S,2025-02-13T01:19:47.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642367,7.440867279894875,29.411764705882355,1610612761,26,53,2025-02-13T01:23:59Z,2350000,False,103.0,17.0,1,left,MISS J. Mogbo 10' floating Shot,[1642367],1610612761.0,TOR,floating,,,Mogbo,J. Mogbo,,,,,,,,Missed,,Mid-Range,8-16 Right,10.44,,,,,,,,,,,,,,
238,PT07M45.00S,2025-02-13T01:19:50.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,26,53,2025-02-13T01:19:52Z,2360000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,237.0,3.0,2.0,1.0,,,,
239,PT07M38.00S,2025-02-13T01:19:56.3Z,2,REGULAR,2pt,Jump Shot,[],1641854,89.56964520367937,69.6078431372549,1610612739,26,53,2025-02-13T01:20:02Z,2370000,False,98.0,46.0,1,right,MISS C. Porter Jr. 10' turnaround fadeaway Shot,[1641854],1610612739.0,CLE,turnaround fadeaway,,,Porter Jr.,C. Porter Jr.,,,,,,,,Missed,,Mid-Range,8-16 Right,10.8,,,,,,,,,,,,,,
240,PT07M36.00S,2025-02-13T01:19:58.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,26,53,2025-02-13T01:20:02Z,2380000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,239.0,1.0,1.0,0.0,,,,
241,PT07M31.00S,2025-02-13T01:20:04.5Z,2,REGULAR,3pt,Jump Shot,[],1642419,6.915243101182654,3.1862745098039214,1610612761,29,53,2025-02-13T01:25:10Z,2390000,False,234.0,13.0,1,left,J. Battle 3PT  (3 PTS) (R. Barrett 3 AST),"[1642419, 1629628]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,Made,3.0,Right Corner 3,24+ Right,23.44,R. Barrett,1629628.0,3.0,,,,,,,,,,,
243,PT07M14.00S,2025-02-13T01:20:22.9Z,2,REGULAR,turnover,bad pass,[],1642281,,,1610612739,29,53,2025-02-13T01:27:06Z,2410000,False,,,0,,J. Tyson bad pass TURNOVER (1 TO),"[1642281, 1629628]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,Barrett,1629628.0,,,,,,,,
244,PT07M14.00S,2025-02-13T01:20:22.9Z,2,REGULAR,steal,,[],1629628,,,1610612761,29,53,2025-02-13T01:20:25Z,2420000,False,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,
245,PT07M10.00S,2025-02-13T01:20:29.5Z,2,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612761,29,53,2025-02-13T01:20:36Z,2430000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630241, 1629628]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,1628171.0,1.0,0.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,Barrett,1629628.0
247,PT07M10.00S,2025-02-13T01:20:56.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612761,30,53,2025-02-13T01:24:18Z,2450000,False,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
248,PT07M10.00S,2025-02-13T01:20:57.6Z,2,REGULAR,substitution,out,[],1630241,,,1610612761,30,53,2025-02-13T01:21:00Z,2460000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M10.00S,2025-02-13T01:20:57.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612761,30,53,2025-02-13T01:21:00Z,2470000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M10.00S,2025-02-13T01:21:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,30,53,2025-02-13T01:21:09Z,2480000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M10.00S,2025-02-13T01:20:56.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612761,30,53,2025-02-13T01:24:18Z,2490000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
252,PT07M08.00S,2025-02-13T01:20:58.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,30,53,2025-02-13T01:24:18Z,2500000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,251.0,4.0,3.0,1.0,,,,
253,PT06M59.00S,2025-02-13T01:24:27.1Z,2,REGULAR,foul,offensive,[],1629622,,,1610612739,30,53,2025-02-13T01:25:00Z,2510000,False,,,0,,M. Strus off-the-ball offensive FOUL (1 PF),"[1629622, 1642367]",1610612739.0,CLE,off-the-ball,,,Strus,M. Strus,,,,,1830.0,1.0,0.0,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,Mogbo,1642367.0
255,PT06M59.00S,2025-02-13T01:24:27.1Z,2,REGULAR,turnover,offensive foul,[],1629622,,,1610612739,30,53,2025-02-13T01:24:27Z,2530000,False,,,0,,M. Strus offensive foul TURNOVER (1 TO),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,1830.0,,,,,Mid-Range,16-24 Right Center,,,,,1.0,,,,,,,,,,
256,PT06M48.00S,2025-02-13T01:24:47.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642419,32.40801576872536,45.34313725490196,1610612761,30,53,2025-02-13T01:28:20Z,2540000,False,23.0,252.0,1,left,MISS J. Battle 25' pullup 3PT,[1642419],1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,,,,Missed,,Above the Break 3,24+ Center,25.32,,,,,,,,,,,,,,
257,PT06M45.00S,2025-02-13T01:24:50.6Z,2,REGULAR,rebound,offensive,[],1630534,,,1610612761,30,53,2025-02-13T01:28:20Z,2550000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,256.0,1.0,0.0,1.0,,,,
258,PT06M39.00S,2025-02-13T01:25:00.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642347,14.4053876478318,46.32352941176471,1610612761,30,53,2025-02-13T01:29:52Z,2560000,False,18.0,83.0,1,left,MISS J. Shead 8' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,8.49,,,,,,,,,,,,,,
259,PT06M37.00S,2025-02-13T01:25:02.0Z,2,REGULAR,rebound,offensive,[],1642419,,,1610612761,30,53,2025-02-13T01:29:52Z,2570000,False,,,0,,J. Battle REBOUND (Off:1 Def:0),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,258.0,1.0,0.0,1.0,,,,
260,PT06M37.00S,2025-02-13T01:25:03.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642419,5.590000152587891,50.0,1610612761,32,53,2025-02-13T01:30:05Z,2580000,False,0.0,0.0,1,left,J. Battle tip Layup (5 PTS),[1642419],1610612761.0,TOR,tip,,,Battle,J. Battle,,,,,,,,Made,5.0,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
261,PT06M16.00S,2025-02-13T01:25:19.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.51182654402102,50.49019607843137,1610612739,32,55,2025-02-13T01:30:50Z,2590000,False,2.0,8.0,1,right,J. Allen cutting DUNK (4 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,Made,4.0,Restricted Area,0-8 Center,0.89,D. Garland,1629636.0,4.0,,,,,,,,,,,
