actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT05M06.00S,2025-02-22T00:58:20.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,3.235873850197109,97.79411764705883,1610612748,8,15,2025-02-22T00:58:25Z,810000,False,-239.0,-22.0,1,left,D. Robinson 24' 3PT running (3 PTS) (D. Mitchell 1 AST),"[1629130, 1630558]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,24.0,Made,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,
84,PT04M45.00S,2025-02-22T00:58:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630193,67.09921156373193,63.725490196078425,1610612761,8,15,2025-02-22T00:59:41Z,830000,False,69.0,257.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,26.58,Missed,,,,,,,,,,,,,,,,
85,PT04M42.00S,2025-02-22T00:58:43.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,8,15,2025-02-22T00:58:47Z,840000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,
86,PT04M36.00S,2025-02-22T00:58:51.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,5.075558475689881,47.794117647058826,1610612748,8,15,2025-02-22T01:00:11Z,850000,False,11.0,-5.0,1,left,MISS T. Herro running reverse Layup,[1629639],1610612748.0,MIA,running reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,1.2,Missed,,,,,,,,,,,,,,,,
87,PT04M33.00S,2025-02-22T00:58:54.0Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,8,15,2025-02-22T00:59:00Z,860000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,86.0,3.0,2.0,1.0,,,,,,,,
88,PT04M27.00S,2025-02-22T00:58:59.9Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,8,15,2025-02-22T00:59:03Z,870000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1629130]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,Robinson,1629130.0,,,,,,
89,PT04M27.00S,2025-02-22T00:58:59.9Z,1,REGULAR,steal,,[],1629130,,,1610612748,8,15,2025-02-22T00:59:01Z,880000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M21.00S,2025-02-22T00:59:05.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,5.601182654402102,50.0,1610612748,8,17,2025-02-22T00:59:11Z,890000,False,0.0,0.0,1,left,D. Mitchell running Layup (2 PTS) (N. Jović 1 AST),"[1630558, 1631107]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,0.02,Made,2.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,
92,PT04M11.00S,2025-02-22T00:59:15.2Z,1,REGULAR,turnover,lost ball,[],1630534,,,1610612761,8,17,2025-02-22T00:59:21Z,910000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1630558]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,Mitchell,1630558.0,,,,,,
93,PT04M11.00S,2025-02-22T00:59:15.2Z,1,REGULAR,steal,,[],1630558,,,1610612748,8,17,2025-02-22T00:59:17Z,920000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
94,PT04M08.00S,2025-02-22T00:59:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,5.863994743758213,48.529411764705884,1610612748,8,19,2025-02-22T00:59:28Z,930000,False,7.0,3.0,1,left,D. Mitchell running finger roll Layup (4 PTS),[1630558],1610612748.0,MIA,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,0.78,Made,4.0,,,,,,,,,,,,,,,
95,PT04M08.00S,2025-02-22T00:59:27.3Z,1,REGULAR,foul,technical,['1freethrow'],1629639,,,1610612761,8,19,2025-02-22T00:59:37Z,940000,False,,,0,,T. Herro technical FOUL (1 Tech),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,1626300.0,,,,,,,,,,,,,,0.0,1.0,,,,
96,PT04M08.00S,2025-02-22T00:59:50.0Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,9,19,2025-02-22T00:59:50Z,950000,False,,,0,,I. Quickley technical Free Throw 1 of 1 (5 PTS),[1630193],1610612761.0,TOR,technical,,,Quickley,I. Quickley,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
97,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,out,[],1641711,,,1610612761,9,19,2025-02-22T01:00:04Z,960000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,9,19,2025-02-22T01:00:04Z,970000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,out,[],1631115,,,1610612761,9,19,2025-02-22T01:00:04Z,980000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,9,19,2025-02-22T01:00:04Z,990000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,in,[],1642266,,,1610612761,9,19,2025-02-22T01:00:04Z,1000000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M08.00S,2025-02-22T00:59:52.2Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,9,19,2025-02-22T01:00:04Z,1010000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M55.00S,2025-02-22T01:00:28.2Z,1,REGULAR,2pt,Jump Shot,[],1642266,94.56307490144546,70.34313725490196,1610612761,11,19,2025-02-22T01:00:34Z,1020000,False,102.0,-1.0,1,right,J. Walter 10' fadeaway Jump Shot (2 PTS),[1642266],1610612761.0,TOR,fadeaway,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,10.17,Made,2.0,,,,,,,,,,,,,,,
104,PT03M40.00S,2025-02-22T01:00:41.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,34.11629434954008,44.6078431372549,1610612748,11,19,2025-02-22T01:01:52Z,1030000,False,27.0,268.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,26.96,Missed,,,,,,,,,,,,,,,,
105,PT03M40.00S,2025-02-22T01:00:41.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,19,2025-02-22T01:00:48Z,1040000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,104.0,,,,,,,,,,,
107,PT03M31.00S,2025-02-22T01:01:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630534,75.77201051248358,13.23529411764706,1610612761,11,19,2025-02-22T01:01:04Z,1060000,False,-184.0,175.0,1,right,MISS O. Agbaji 25' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,25.39,Missed,,,,,,,,,,,,,,,,
108,PT03M26.00S,2025-02-22T01:01:05.2Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,11,19,2025-02-22T01:01:04Z,1070000,False,,,0,,K. Ware REBOUND (Off:0 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,107.0,3.0,3.0,0.0,,,,,,,,
110,PT03M14.00S,2025-02-22T01:01:20.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612748,11,19,2025-02-22T01:01:31Z,1090000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2025-02-22T01:01:20.8Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,11,19,2025-02-22T01:01:31Z,1100000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M14.00S,2025-02-22T01:01:20.8Z,1,REGULAR,substitution,in,[],1642367,,,1610612748,11,19,2025-02-22T01:01:31Z,1110000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2025-02-22T01:01:20.8Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,11,19,2025-02-22T01:01:31Z,1120000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M04.00S,2025-02-22T01:01:56.1Z,1,REGULAR,3pt,Jump Shot,[],1631107,32.276609724047304,36.27450980392157,1610612748,11,22,2025-02-22T01:02:01Z,1130000,False,69.0,251.0,1,left,N. Jović 26' 3PT step back (3 PTS),[1631107],1610612748.0,MIA,step back,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,,,26.01,Made,3.0,,,,,,,,,,,,,,,
115,PT02M56.00S,2025-02-22T01:02:06.9Z,1,REGULAR,foul,personal,[],1626179,,,1610612761,11,22,2025-02-22T01:02:15Z,1140000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1642347]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,1626300.0,,,,,,,,,,,,,,1.0,0.0,Shead,1642347.0,,
117,PT02M56.00S,2025-02-22T01:02:13.8Z,1,REGULAR,substitution,out,[],1642276,,,1610612761,11,22,2025-02-22T01:02:23Z,1160000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2025-02-22T01:02:13.8Z,1,REGULAR,substitution,out,[],1629639,,,1610612761,11,22,2025-02-22T01:02:23Z,1170000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M56.00S,2025-02-22T01:02:13.8Z,1,REGULAR,substitution,in,[],203952,,,1610612761,11,22,2025-02-22T01:02:23Z,1180000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M56.00S,2025-02-22T01:02:13.8Z,1,REGULAR,substitution,in,[],1628389,,,1610612761,11,22,2025-02-22T01:02:23Z,1190000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M39.00S,2025-02-22T01:02:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,86.28449408672799,43.627450980392155,1610612761,13,22,2025-02-22T01:02:57Z,1200000,False,-32.0,76.0,1,right,J. Shead 8' driving floating bank Jump Shot (2 PTS) (S. Barnes 1 AST),"[1642347, 1630567]",1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,8.28,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,
123,PT02M21.00S,2025-02-22T01:03:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,26.10052562417871,14.215686274509803,1610612748,13,25,2025-02-22T01:03:14Z,1220000,False,179.0,193.0,1,left,D. Robinson 26' 3PT pullup (6 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,26.3,Made,6.0,,,,,,,,,,,,,,,
124,PT02M04.00S,2025-02-22T01:03:30.8Z,1,REGULAR,foul,personal,[],1631107,,,1610612761,13,25,2025-02-22T01:03:38Z,1230000,False,,,0,,N. Jović personal FOUL (1 PF),"[1631107, 1642367]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,202901.0,,,,,,,,,,,,,,1.0,0.0,Mogbo,1642367.0,,
127,PT01M53.00S,2025-02-22T01:04:14.4Z,1,REGULAR,turnover,bad pass,[],1642266,,,1610612761,13,25,2025-02-22T01:04:22Z,1260000,False,,,0,,J. Walter bad pass TURNOVER (1 TO),"[1642266, 1626179]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,Rozier,1626179.0,,,,,,
128,PT01M53.00S,2025-02-22T01:04:14.4Z,1,REGULAR,steal,,[],1626179,,,1610612748,13,25,2025-02-22T01:04:16Z,1270000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
129,PT01M51.00S,2025-02-22T01:04:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1626179,6.1268068331143235,50.73529411764706,1610612748,13,27,2025-02-22T01:04:31Z,1280000,False,-4.0,5.0,1,left,T. Rozier running finger roll Layup (2 PTS),[1626179],1610612748.0,MIA,running finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,0.63,Made,2.0,,,,,,,,,,,,,,,
130,PT01M51.00S,2025-02-22T01:04:23.2Z,1,REGULAR,violation,defensive goaltending,[],1630567,,,1610612748,13,27,2025-02-22T01:04:31Z,1290000,False,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,202901.0,,,,,,,,,,,,,,,,,,,
132,PT01M38.00S,2025-02-22T01:05:15.0Z,1,REGULAR,3pt,Jump Shot,[],1642266,82.47371879106439,4.6568627450980395,1610612761,16,27,2025-02-22T01:05:20Z,1310000,False,-227.0,112.0,1,right,J. Walter 25' 3PT  (5 PTS) (J. Shead 1 AST),"[1642266, 1642347]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,25.29,Made,5.0,J. Shead,1642347.0,1.0,,,,,,,,,,,,
134,PT01M16.00S,2025-02-22T01:05:38.8Z,1,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612748,16,27,2025-02-22T01:05:53Z,1330000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1642347, 1628389]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
136,PT01M16.00S,2025-02-22T01:05:58.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612748,16,27,2025-02-22T01:05:58Z,1350000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M16.00S,2025-02-22T01:06:56.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612748,16,27,2025-02-22T01:07:33Z,1360000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M16.00S,2025-02-22T01:06:56.0Z,1,REGULAR,substitution,in,[],1628449,,,1610612748,16,27,2025-02-22T01:07:33Z,1370000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M16.00S,2025-02-22T01:07:56.8Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,16,28,2025-02-22T01:08:19Z,1380000,False,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
140,PT01M16.00S,2025-02-22T01:07:56.8Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,16,28,2025-02-22T01:08:19Z,1390000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
141,PT01M13.00S,2025-02-22T01:07:59.8Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,16,28,2025-02-22T01:08:19Z,1400000,False,,,0,,N. Jović REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,140.0,1.0,0.0,1.0,,,,,,,,
142,PT01M05.00S,2025-02-22T01:08:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,12.302890932982917,47.794117647058826,1610612748,16,30,2025-02-22T01:08:42Z,1410000,False,11.0,63.0,1,left,B. Adebayo 6' Layup (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,6.41,Made,5.0,,,,,,,,,,,,,,,
143,PT00M43.20S,2025-02-22T01:08:47.1Z,1,REGULAR,2pt,Jump Shot,[],1642347,75.90341655716163,37.99019607843137,1610612761,16,30,2025-02-22T01:08:53Z,1420000,False,-60.0,174.0,1,right,MISS J. Shead 18' pullup Shot,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Mid-Range,16-24 Left Center,,,18.41,Missed,,,,,,,,,,,,,,,,
144,PT00M40.80S,2025-02-22T01:08:49.5Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,16,30,2025-02-22T01:08:53Z,1430000,False,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,143.0,1.0,0.0,1.0,,,,,,,,
145,PT00M38.20S,2025-02-22T01:08:53.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,66.83639947437582,46.32352941176471,1610612761,19,30,2025-02-22T01:08:58Z,1440000,False,-18.0,259.0,1,right,J. Shead 25' 3PT  (5 PTS) (C. Boucher 1 AST),"[1642347, 1628449]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,25.99,Made,5.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,,
147,PT00M29.60S,2025-02-22T01:09:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.530223390275953,93.87254901960785,1610612748,19,30,2025-02-22T01:09:11Z,1460000,False,-219.0,131.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,25.56,Missed,,,,,,,,,,,,,,,,
148,PT00M25.60S,2025-02-22T01:09:09.1Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,19,30,2025-02-22T01:15:20Z,1470000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,
149,PT00M22.90S,2025-02-22T01:09:12.7Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612761,19,30,2025-02-22T01:09:22Z,1480000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Mogbo 2 FT),"[1629130, 1642367]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1626300.0,,,,,,,,,,,,,,1.0,0.0,Mogbo,1642367.0,,
151,PT00M22.90S,2025-02-22T01:09:40.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642367,,,1610612761,19,30,2025-02-22T01:09:40Z,1500000,False,,,0,,MISS J. Mogbo Free Throw 1 of 2,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
152,PT00M22.90S,2025-02-22T01:09:40.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,19,30,2025-02-22T01:09:40Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,
153,PT00M22.90S,2025-02-22T01:09:40.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642367,,,1610612761,19,30,2025-02-22T01:09:58Z,1520000,False,,,0,,MISS J. Mogbo Free Throw 2 of 2,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
154,PT00M21.60S,2025-02-22T01:09:41.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,30,2025-02-22T01:09:58Z,1530000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,153.0,4.0,3.0,1.0,,,,,,,,
155,PT00M01.10S,2025-02-22T01:10:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,9.017739816031538,40.68627450980392,1610612748,19,30,2025-02-22T01:10:22Z,1540000,False,47.0,32.0,1,left,MISS A. Wiggins driving finger roll Layup,[203952],1610612748.0,MIA,driving finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,5.67,Missed,,,,,,,,,,,,,,,,
156,PT00M01.10S,2025-02-22T01:10:17.6Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,19,30,2025-02-22T01:10:22Z,1550000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,
157,PT00M00.10S,2025-02-22T01:10:23.2Z,1,REGULAR,3pt,Jump Shot,[],1642266,32.53942181340342,56.372549019607845,1610612761,19,30,2025-02-22T01:12:59Z,1560000,False,32.0,582.0,1,right,MISS J. Walter 58' driving floating 3PT,[1642266],1610612761.0,TOR,driving floating,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,58.25,Missed,,,,,,,,,,,,,,,,
158,PT00M00.10S,2025-02-22T01:10:23.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,19,30,2025-02-22T01:12:59Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,157.0,,,,,,,,,,,
159,PT00M00.00S,2025-02-22T01:10:26.9Z,1,REGULAR,period,end,[],0,,,1610612761,19,30,2025-02-22T01:10:26Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-22T01:12:23.8Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,19,30,2025-02-22T01:13:08Z,1590000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-22T01:12:23.8Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612761,19,30,2025-02-22T01:13:08Z,1600000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-22T01:13:12.0Z,2,REGULAR,period,start,[],0,,,1610612761,19,30,2025-02-22T01:13:12Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M43.00S,2025-02-22T01:13:28.7Z,2,REGULAR,3pt,Jump Shot,[],1628449,71.43561103810775,21.323529411764707,1610612761,19,30,2025-02-22T01:13:35Z,1620000,False,-143.0,216.0,1,right,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,25.93,Missed,,,,,,,,,,,,,,,,
164,PT11M39.00S,2025-02-22T01:13:32.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,19,30,2025-02-22T01:13:35Z,1630000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,163.0,5.0,4.0,1.0,,,,,,,,
165,PT11M26.00S,2025-02-22T01:13:45.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,20.05584756898817,92.64705882352942,1610612748,19,33,2025-02-22T01:15:49Z,1640000,False,-213.0,136.0,1,left,T. Rozier 25' 3PT  (5 PTS) (N. Jović 2 AST),"[1626179, 1631107]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,25.29,Made,5.0,N. Jović,1631107.0,2.0,,,,,,,,,,,,
167,PT11M04.00S,2025-02-22T01:14:07.0Z,2,REGULAR,3pt,Jump Shot,[],1642367,95.0886990801577,3.1862745098039214,1610612761,22,33,2025-02-22T01:14:11Z,1660000,False,-234.0,-6.0,1,right,J. Mogbo 3PT  (3 PTS) (O. Agbaji 2 AST),"[1642367, 1630534]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Left Corner 3,24+ Left,,,23.42,Made,3.0,O. Agbaji,1630534.0,2.0,,,,,,,,,,,,
