actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
82,PT04M35.00S,2025-01-04T00:54:41.1Z,1,REGULAR,block,,[],1631216,,,1610612761,16,17,2025-01-04T00:54:43Z,820000,False,,,0,,C. Houstan BLOCK (1 BLK),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M33.00S,2025-01-04T00:54:43.1Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,16,17,2025-01-04T00:54:45Z,830000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0
84,PT04M18.00S,2025-01-04T00:54:59.6Z,1,REGULAR,3pt,Jump Shot,[],1641783,23.209592641261498,89.95098039215686,1610612753,16,20,2025-01-04T00:55:04Z,840000,False,-200.0,166.0,1,left,T. da Silva 25' 3PT  (8 PTS) (C. Joseph 2 AST),"[1641783, 202709]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.96,Made,8.0,C. Joseph,202709.0,2.0,,,,,,,,,,,,,,
86,PT04M07.00S,2025-01-04T00:55:10.3Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,16,20,2025-01-04T00:55:27Z,860000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 203484]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,
87,PT04M07.00S,2025-01-04T00:55:10.3Z,1,REGULAR,steal,,[],203484,,,1610612753,16,20,2025-01-04T00:55:12Z,870000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
88,PT04M04.00S,2025-01-04T00:55:12.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,5.601182654402102,51.71568627450981,1610612753,16,22,2025-01-04T00:55:19Z,880000,False,-9.0,0.0,1,left,K. Caldwell-Pope running DUNK (5 PTS),[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,0.86,Made,5.0,,,,,,,,,,,,,,,,,
89,PT03M44.00S,2025-01-04T00:55:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,87.46714848883047,49.26470588235294,1610612761,18,22,2025-01-04T00:55:36Z,890000,False,-4.0,65.0,1,right,J. Poeltl 6' floating Jump Shot (9 PTS) (J. Shead 3 AST),"[1627751, 1642347]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,9.0,J. Shead,1642347.0,3.0,,,,,,,,,,,,,,
91,PT03M27.00S,2025-01-04T00:55:52.0Z,1,REGULAR,foul,personal,[],1641711,,,1610612753,18,22,2025-01-04T00:56:09Z,910000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 202709]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,,1627519.0,1.0,0.0,Joseph,202709.0,,,,,,,,,
93,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,out,[],1641711,,,1610612753,18,22,2025-01-04T00:56:11Z,930000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,out,[],1627751,,,1610612753,18,22,2025-01-04T00:56:11Z,940000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,out,[],1631216,,,1610612753,18,22,2025-01-04T00:56:11Z,950000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,18,22,2025-01-04T00:56:11Z,960000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612753,18,22,2025-01-04T00:56:11Z,970000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,in,[],203482,,,1610612753,18,22,2025-01-04T00:56:11Z,980000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,18,22,2025-01-04T00:56:11Z,990000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M27.00S,2025-01-04T00:55:57.7Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,18,22,2025-01-04T00:56:11Z,1000000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M17.00S,2025-01-04T00:56:37.0Z,1,REGULAR,3pt,Jump Shot,[],1628371,7.178055190538765,3.9215686274509802,1610612753,18,25,2025-01-04T00:56:40Z,1010000,False,230.0,15.0,1,left,J. Isaac 3PT  (3 PTS) (C. Joseph 3 AST),"[1628371, 202709]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.09,Made,3.0,C. Joseph,202709.0,3.0,,,,,,,,,,,,,,
103,PT03M06.00S,2025-01-04T00:56:48.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642266,94.30026281208936,49.754901960784316,1610612761,20,25,2025-01-04T00:56:52Z,1030000,False,-1.0,1.0,1,right,J. Walter cutting DUNK (2 PTS) (K. Olynyk 1 AST),"[1642266, 203482]",1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
105,PT02M44.00S,2025-01-04T00:57:09.3Z,1,REGULAR,3pt,Jump Shot,[],202709,4.812746386333772,97.30392156862744,1610612753,20,28,2025-01-04T00:57:13Z,1050000,False,-237.0,-7.0,1,left,C. Joseph 3PT  (3 PTS) (C. Anthony 1 AST),"[202709, 1630175]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,23.66,Made,3.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
107,PT02M29.00S,2025-01-04T00:57:26.4Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612761,20,28,2025-01-04T00:57:32Z,1070000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (1 TO),[203482],1610612761.0,TOR,bad pass,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,2003.0,,,,,1.0,,,,,,,,
108,PT02M29.00S,2025-01-04T00:57:30.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,20,28,2025-01-04T00:57:30Z,1080000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,out,[],1642347,,,1610612753,20,28,2025-01-04T01:00:03Z,1090000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,out,[],1630534,,,1610612753,20,28,2025-01-04T01:00:03Z,1100000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,out,[],203484,,,1610612753,20,28,2025-01-04T01:00:03Z,1110000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,20,28,2025-01-04T01:00:03Z,1120000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,in,[],1630193,,,1610612753,20,28,2025-01-04T01:00:03Z,1130000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,in,[],1630567,,,1610612753,20,28,2025-01-04T01:00:03Z,1140000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,20,28,2025-01-04T01:00:03Z,1150000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M29.00S,2025-01-04T00:58:14.0Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,20,28,2025-01-04T01:00:03Z,1160000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M12.00S,2025-01-04T01:00:38.3Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,20,28,2025-01-04T01:00:43Z,1170000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 203482]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Olynyk,203482.0,,,,,,
118,PT02M12.00S,2025-01-04T01:00:38.3Z,1,REGULAR,steal,,[],203482,,,1610612761,20,28,2025-01-04T01:00:40Z,1180000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M08.00S,2025-01-04T01:00:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,93.77463863337714,50.49019607843137,1610612761,22,28,2025-01-04T01:00:47Z,1190000,False,2.0,6.0,1,right,I. Quickley running finger roll Layup (2 PTS),[1630193],1610612761.0,TOR,running finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,,,,,,,,,,,,,,,,,
120,PT01M58.00S,2025-01-04T01:00:52.5Z,1,REGULAR,3pt,Jump Shot,[],202709,26.49474375821288,17.647058823529413,1610612753,22,31,2025-01-04T01:00:57Z,1200000,False,162.0,197.0,1,left,C. Joseph 25' 3PT  (6 PTS) (J. Howard 1 AST),"[202709, 1641724]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,25.46,Made,6.0,J. Howard,1641724.0,1.0,,,,,,,,,,,,,,
122,PT01M41.00S,2025-01-04T01:01:09.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,91.93495400788436,19.852941176470587,1610612761,22,31,2025-01-04T01:01:14Z,1220000,False,-151.0,23.0,1,right,MISS S. Barnes 15' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,15.25,Missed,,,,,,,,,,,,,,,,,,
123,PT01M38.00S,2025-01-04T01:01:12.4Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,22,31,2025-01-04T01:01:14Z,1230000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,122.0,1.0,1.0,0.0
124,PT01M28.00S,2025-01-04T01:01:23.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.389618922470433,49.754901960784316,1610612753,22,33,2025-01-04T01:01:29Z,1240000,False,1.0,8.0,1,left,W. Carter Jr. driving DUNK (2 PTS) (C. Anthony 2 AST),"[1628976, 1630175]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
126,PT01M09.00S,2025-01-04T01:01:44.3Z,1,REGULAR,foul,personal,[],1641724,,,1610612761,22,33,2025-01-04T01:02:21Z,1260000,False,,,0,,J. Howard personal FOUL (1 PF),"[1641724, 1630193]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,16-24 Right Center,,,,,,,201246.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
128,PT01M04.00S,2025-01-04T01:02:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630193,67.09921156373193,53.92156862745098,1610612761,22,33,2025-01-04T01:02:17Z,1280000,False,20.0,257.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
129,PT01M01.00S,2025-01-04T01:02:13.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,22,33,2025-01-04T01:02:13Z,1290000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,128.0,2.0,2.0,0.0
130,PT00M51.00S,2025-01-04T01:02:23.7Z,1,REGULAR,3pt,Jump Shot,[],1641724,19.004599211563733,93.87254901960785,1610612753,22,33,2025-01-04T01:02:28Z,1300000,False,-219.0,126.0,1,left,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
131,PT00M49.10S,2025-01-04T01:02:25.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,22,33,2025-01-04T01:02:28Z,1310000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,130.0,2.0,2.0,0.0
132,PT00M44.80S,2025-01-04T01:02:30.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,92.9862023653088,53.67647058823529,1610612761,22,33,2025-01-04T01:02:36Z,1320000,False,18.0,13.0,1,right,MISS I. Quickley running finger roll Layup - blocked,"[1630193, 1628371]",1610612761.0,TOR,running finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,Isaac,1628371.0,,,,
133,PT00M44.80S,2025-01-04T01:02:30.9Z,1,REGULAR,block,,[],1628371,,,1610612761,22,33,2025-01-04T01:02:33Z,1330000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M41.70S,2025-01-04T01:02:34.0Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,22,33,2025-01-04T01:02:36Z,1340000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0
135,PT00M38.50S,2025-01-04T01:02:38.6Z,1,REGULAR,foul,personal,['2freethrow'],203482,,,1610612753,22,33,2025-01-04T01:02:48Z,1350000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Howard 2 FT),"[203482, 1641724]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,1.0,0.0,Howard,1641724.0,,,,,,,,,
137,PT00M38.50S,2025-01-04T01:03:06.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641724,,,1610612753,22,34,2025-01-04T01:03:06Z,1370000,False,,,0,,J. Howard Free Throw 1 of 2 (1 PTS),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
138,PT00M38.50S,2025-01-04T01:03:22.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641724,,,1610612753,22,35,2025-01-04T01:03:22Z,1380000,False,,,0,,J. Howard Free Throw 2 of 2 (2 PTS),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
139,PT00M26.50S,2025-01-04T01:03:37.6Z,1,REGULAR,3pt,Jump Shot,[],1642266,67.23061760840999,43.13725490196079,1610612761,22,35,2025-01-04T01:03:44Z,1390000,False,-34.0,256.0,1,right,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
140,PT00M23.30S,2025-01-04T01:03:40.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,22,35,2025-01-04T01:03:44Z,1400000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,139.0,1.0,1.0,0.0
141,PT00M06.90S,2025-01-04T01:03:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,6.389618922470433,52.20588235294118,1610612753,22,37,2025-01-04T01:04:05Z,1410000,False,-11.0,8.0,1,left,J. Isaac cutting finger roll Layup (5 PTS) (C. Anthony 3 AST),"[1628371, 1630175]",1610612753.0,ORL,cutting finger roll,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.34,Made,5.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,
143,PT00M06.90S,2025-01-04T01:04:02.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203482,,,1610612753,22,37,2025-01-04T01:04:10Z,1430000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Isaac 1 FT),"[203482, 1628371]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,2.0,0.0,Isaac,1628371.0,,,,,,,,,
145,PT00M06.90S,2025-01-04T01:04:38.0Z,1,REGULAR,freethrow,1 of 1,[],1628371,,,1610612753,22,37,2025-01-04T01:04:38Z,1450000,False,,,0,,MISS J. Isaac Free Throw 1 of 1,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT00M05.60S,2025-01-04T01:04:39.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,22,37,2025-01-04T01:04:43Z,1460000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,145.0,3.0,3.0,0.0
147,PT00M02.00S,2025-01-04T01:04:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,66.3107752956636,20.34313725490196,1610612761,22,37,2025-01-04T01:04:56Z,1470000,False,-148.0,264.0,1,right,MISS I. Quickley 30' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,30.3,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.30S,2025-01-04T01:04:46.5Z,1,REGULAR,rebound,offensive,[],203482,,,1610612761,22,37,2025-01-04T01:04:46Z,1480000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,147.0,1.0,0.0,1.0
149,PT00M00.30S,2025-01-04T01:04:48.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612761,22,37,2025-01-04T01:04:56Z,1490000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1628976, 203482]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,
151,PT00M00.30S,2025-01-04T01:05:13.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203482,,,1610612761,23,37,2025-01-04T01:05:13Z,1510000,False,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M00.30S,2025-01-04T01:05:29.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203482,,,1610612761,24,37,2025-01-04T01:05:29Z,1520000,False,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2025-01-04T01:05:49.7Z,1,REGULAR,period,end,[],0,,,1610612753,24,37,2025-01-04T01:05:49Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-04T01:06:04.2Z,2,REGULAR,substitution,out,['startperiod'],1642266,,,1610612753,24,37,2025-01-04T01:08:08Z,1560000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-04T01:06:04.2Z,2,REGULAR,substitution,in,['startperiod'],1630558,,,1610612753,24,37,2025-01-04T01:08:08Z,1570000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-04T01:08:16.8Z,2,REGULAR,period,start,[],0,,,1610612753,24,37,2025-01-04T01:08:16Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M42.00S,2025-01-04T01:08:34.2Z,2,REGULAR,3pt,Jump Shot,[],1641724,22.946780551905388,12.745098039215685,1610612753,24,40,2025-01-04T01:08:38Z,1590000,False,186.0,163.0,1,left,J. Howard 24' 3PT  (5 PTS) (C. Anthony 4 AST),"[1641724, 1630175]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,24.77,Made,5.0,C. Anthony,1630175.0,4.0,,,,,,,,,,,,,,
161,PT11M31.00S,2025-01-04T01:08:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612761,24,40,2025-01-04T01:09:01Z,1610000,False,,,0,,J. Howard shooting personal FOUL (2 PF) (Brown 2 FT),"[1641724, 1628971]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Mid-Range,8-16 Center,,,,,,,201246.0,2.0,0.0,Brown,1628971.0,,,,,,,,,
163,PT11M31.00S,2025-01-04T01:09:15.5Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,25,40,2025-01-04T01:09:15Z,1630000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
164,PT11M31.00S,2025-01-04T01:09:30.4Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,26,40,2025-01-04T01:09:30Z,1640000,False,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
165,PT11M07.00S,2025-01-04T01:09:55.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,31.35676741130092,35.049019607843135,1610612753,26,40,2025-01-04T01:10:01Z,1650000,False,75.0,242.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
166,PT11M05.00S,2025-01-04T01:09:57.1Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,26,40,2025-01-04T01:10:01Z,1660000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,165.0,2.0,1.0,1.0
167,PT11M02.00S,2025-01-04T01:09:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202709,3.7614980289093296,96.07843137254902,1610612753,26,40,2025-01-04T01:10:05Z,1670000,False,-230.0,-17.0,1,left,MISS C. Joseph 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
168,PT10M59.00S,2025-01-04T01:10:02.9Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612761,26,40,2025-01-04T01:10:05Z,1680000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,167.0,1.0,1.0,0.0
169,PT10M55.00S,2025-01-04T01:10:07.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,95.6143232588699,3.6764705882352944,1610612761,26,40,2025-01-04T01:10:13Z,1690000,False,-232.0,-11.0,1,right,MISS I. Quickley running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
