actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
36,PT09M34.00S,2024-12-04T00:46:33.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,72.22404730617609,17.892156862745097,1610612754,7,5,2024-12-04T00:52:38Z,360000,False,-161.0,209.0,1,right,T. Haliburton 26' 3PT pullup (3 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,,,,,,,,,3.0,,,,,
37,PT09M28.00S,2024-12-04T00:46:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630567,32.802233902759525,56.86274509803921,1610612761,10,5,2024-12-04T00:46:46Z,370000,False,-34.0,256.0,1,left,S. Barnes 25' 3PT pullup (3 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.81,Made,,,,,,,,,,,,,3.0,,,,,
38,PT09M11.00S,2024-12-04T00:47:00.8Z,1,REGULAR,violation,kicked ball,[],1630534,,,1610612754,10,5,2024-12-04T00:47:05Z,380000,False,,,0,,O. Agbaji kicked ball VIOLATION,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,
39,PT09M06.00S,2024-12-04T00:47:17.2Z,1,REGULAR,foul,offensive,[],1626167,,,1610612754,10,5,2024-12-04T00:47:26Z,390000,False,,,0,,M. Turner off-the-ball offensive FOUL (1 PF),"[1626167, 1630534]",1610612754.0,IND,off-the-ball,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,2003.0,1.0,0.0,Agbaji,1630534.0,,,,,,,,,
41,PT09M06.00S,2024-12-04T00:47:17.2Z,1,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,10,5,2024-12-04T00:47:17Z,410000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,2003.0,,,,,1.0,,,,,,,,
42,PT08M50.00S,2024-12-04T00:47:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642266,6.389618922470433,49.754901960784316,1610612761,10,5,2024-12-04T01:26:40Z,420000,False,1.0,8.0,1,left,MISS J. Walter driving Layup - blocked,"[1642266, 1626167]",1610612761.0,TOR,driving,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
43,PT08M50.00S,2024-12-04T00:47:46.8Z,1,REGULAR,block,,[],1626167,,,1610612761,10,5,2024-12-04T00:47:49Z,430000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M48.00S,2024-12-04T00:47:48.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,5,2024-12-04T01:26:40Z,440000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
255,PT08M47.00S,2024-12-04T00:47:52.1Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,10,5,2024-12-04T01:27:06Z,445000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1627751]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Poeltl,1627751.0,,,,,,
256,PT08M47.00S,2024-12-04T00:47:52.1Z,1,REGULAR,steal,,[],1627751,,,1610612761,10,5,2024-12-04T01:27:06Z,447500,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
45,PT08M36.00S,2024-12-04T00:47:57.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,15.982260183968464,56.127450980392155,1610612761,12,5,2024-12-04T01:27:06Z,450000,False,-31.0,98.0,1,left,S. Barnes 10' pullup Jump Shot (5 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.24,Made,,,,,,,,,,,,,5.0,,,,,
46,PT08M27.00S,2024-12-04T00:48:10.3Z,1,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,12,5,2024-12-04T00:48:45Z,460000,False,,,0,,M. Turner bad pass out-of-bounds TURNOVER (3 TO),[1626167],1610612754.0,IND,bad pass,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,1193.0,,,,,3.0,,,,,,,,
47,PT08M15.00S,2024-12-04T00:48:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,4.812746386333772,50.49019607843137,1610612761,14,5,2024-12-04T00:55:39Z,470000,False,-2.0,-7.0,1,left,R. Barrett cutting Layup (7 PTS) (J. Poeltl 1 AST),"[1629628, 1627751]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,7.0,J. Poeltl,1627751.0,1.0,,
49,PT08M15.00S,2024-12-04T00:48:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,5,2024-12-04T00:48:33Z,490000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M03.00S,2024-12-04T00:51:42.3Z,1,REGULAR,foul,personal,[],1630567,,,1610612754,14,5,2024-12-04T00:51:50Z,500000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,2003.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
52,PT07M56.00S,2024-12-04T00:52:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,86.28449408672799,41.66666666666667,1610612754,14,7,2024-12-04T00:52:09Z,520000,False,-42.0,76.0,1,right,T. Haliburton 8' driving floating Jump Shot (5 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,,,,,,,,,,5.0,,,,,
53,PT07M56.00S,2024-12-04T00:52:07.5Z,1,REGULAR,foul,personal,['1freethrow'],1642266,,,1610612754,14,7,2024-12-04T00:52:15Z,530000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Haliburton 1 FT),"[1642266, 1630169]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626300.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,
55,PT07M56.00S,2024-12-04T00:52:24.0Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,14,8,2024-12-04T00:52:24Z,550000,False,,,0,,T. Haliburton Free Throw 1 of 1 (6 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
56,PT07M31.00S,2024-12-04T00:52:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,40.931372549019606,1610612761,16,8,2024-12-04T00:57:01Z,560000,False,45.0,8.0,1,left,R. Barrett driving Layup (9 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,,,,,,,,,9.0,,,,,
57,PT07M21.00S,2024-12-04T00:53:00.2Z,1,REGULAR,3pt,Jump Shot,[],1631097,68.80749014454665,20.098039215686274,1610612754,16,8,2024-12-04T00:53:13Z,570000,False,-150.0,241.0,1,right,MISS B. Mathurin 28' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,28.33,Missed,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2024-12-04T00:53:01.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,16,8,2024-12-04T00:53:13Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,57.0,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2024-12-04T00:53:05.8Z,1,REGULAR,substitution,out,[],1642266,,,1610612761,16,8,2024-12-04T00:53:13Z,600000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M20.00S,2024-12-04T00:53:05.8Z,1,REGULAR,substitution,in,[],1630558,,,1610612761,16,8,2024-12-04T00:53:13Z,610000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2024-12-04T00:53:33.9Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,16,8,2024-12-04T00:53:39Z,620000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1629614]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,,
63,PT07M04.00S,2024-12-04T00:53:33.9Z,1,REGULAR,steal,,[],1629614,,,1610612754,16,8,2024-12-04T00:53:36Z,630000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2024-12-04T00:53:46.1Z,1,REGULAR,foul,personal,[],1630558,,,1610612754,16,8,2024-12-04T00:53:51Z,640000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1627783]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,1193.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
66,PT06M46.00S,2024-12-04T00:54:13.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,92.46057818659659,73.77450980392157,1610612754,16,8,2024-12-04T00:54:18Z,660000,False,119.0,18.0,1,right,MISS A. Nembhard 12' pullup bank Shot,[1629614],1610612754.0,IND,pullup bank,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,12.03,Missed,,,,,,,,,,,,,,,,,,
67,PT06M43.00S,2024-12-04T00:54:16.3Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,16,8,2024-12-04T00:54:18Z,670000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M27.00S,2024-12-04T00:54:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,4.944152431011826,50.98039215686274,1610612761,18,8,2024-12-04T00:54:37Z,680000,False,-5.0,-6.0,1,left,J. Poeltl cutting Layup (2 PTS) (S. Barnes 2 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,2.0,S. Barnes,1630567.0,2.0,,
70,PT06M07.00S,2024-12-04T00:54:52.4Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,18,8,2024-12-04T00:54:59Z,700000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1630558]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,
71,PT06M07.00S,2024-12-04T00:54:52.4Z,1,REGULAR,steal,,[],1630558,,,1610612761,18,8,2024-12-04T00:54:54Z,710000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2024-12-04T00:54:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,8.229303547963205,45.34313725490196,1610612761,18,8,2024-12-04T00:55:04Z,720000,False,23.0,25.0,1,left,MISS D. Mitchell running finger roll Layup - blocked,"[1630558, 1631097]",1610612761.0,TOR,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,Mathurin,1631097.0
73,PT06M02.00S,2024-12-04T00:54:57.0Z,1,REGULAR,block,,[],1631097,,,1610612761,18,8,2024-12-04T00:54:59Z,730000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2024-12-04T00:54:59.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,18,8,2024-12-04T00:55:04Z,740000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT05M55.00S,2024-12-04T00:55:04.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,93.64323258869908,44.85294117647059,1610612754,18,10,2024-12-04T01:00:24Z,750000,False,-26.0,7.0,1,right,P. Siakam running Layup (2 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.67,Made,,,,,,,,,,,,,2.0,B. Mathurin,1631097.0,1.0,,
77,PT05M40.00S,2024-12-04T00:55:19.6Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612761,18,10,2024-12-04T00:55:23Z,770000,False,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1627783]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Siakam,1627783.0,,,,,,
78,PT05M40.00S,2024-12-04T00:55:19.6Z,1,REGULAR,steal,,[],1627783,,,1610612754,18,10,2024-12-04T00:57:46Z,780000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M36.00S,2024-12-04T00:55:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,94.69448094612353,50.98039215686274,1610612754,18,12,2024-12-04T00:55:30Z,790000,False,5.0,-3.0,1,right,B. Mathurin running finger roll Layup (4 PTS) (A. Nembhard 1 AST),"[1631097, 1629614]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,,,,4.0,A. Nembhard,1629614.0,1.0,,
81,PT05M12.00S,2024-12-04T00:55:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,11.383048620236531,57.107843137254896,1610612761,18,12,2024-12-04T00:55:52Z,810000,False,-36.0,55.0,1,left,MISS O. Agbaji 6' driving floating Shot,[1630534],1610612761.0,TOR,driving floating,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2024-12-04T00:55:49.4Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,18,12,2024-12-04T00:55:52Z,820000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,
83,PT05M09.00S,2024-12-04T00:55:50.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612761,20,12,2024-12-04T00:55:50Z,830000,False,0.0,0.0,1,left,J. Poeltl tip Layup (4 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,4.0,,,,,
