actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT03M25.00S,2021-11-21T00:54:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.178055190538765,46.07843137254902,1610612760,16,13,2021-11-21T00:54:51Z,900000,20.0,15.0,1,left,MISS D. Bazley driving finger roll Layup,[1629647],1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M23.00S,2021-11-21T00:54:44.9Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,13,2021-11-21T00:54:51Z,910000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,,
93,PT03M21.00S,2021-11-21T00:54:49.9Z,1,REGULAR,foul,personal,[],1628983,,,1610612738,16,13,2021-11-21T01:01:07Z,920000,,,0,,S. Gilgeous-Alexander take personal FOUL (1 PF),"[1628983, 203471]",1610612760.0,OKC,take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Schroder,203471.0,
95,PT03M21.00S,2021-11-21T00:54:58.9Z,1,REGULAR,substitution,out,[],201143,,,1610612738,16,13,2021-11-21T00:55:03Z,940000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M21.00S,2021-11-21T00:54:58.9Z,1,REGULAR,substitution,in,[],202683,,,1610612738,16,13,2021-11-21T00:55:03Z,950000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M13.00S,2021-11-21T00:55:19.3Z,1,REGULAR,3pt,Jump Shot,[],1629684,66.3107752956636,68.62745098039215,1610612738,19,13,2021-11-21T00:55:23Z,960000,93.0,264.0,1,right,G. Williams 28' 3PT  (3 PTS) (D. Schroder 1 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,28.01,Made,3.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,,
99,PT02M55.00S,2021-11-21T00:55:39.0Z,1,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612760,19,13,2021-11-21T00:55:54Z,980000,,,0,,R. Langford shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629641, 1628983]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Gilgeous-Alexander,1628983.0,
101,PT02M55.00S,2021-11-21T00:56:02.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,19,13,2021-11-21T00:56:02Z,1000000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M55.00S,2021-11-21T00:58:00.5Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,19,13,2021-11-21T00:58:25Z,1010000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M55.00S,2021-11-21T00:58:00.5Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,19,13,2021-11-21T00:58:25Z,1020000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M55.00S,2021-11-21T00:58:48.0Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,19,14,2021-11-21T00:58:48Z,1030000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
105,PT02M55.00S,2021-11-21T00:59:00.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,19,15,2021-11-21T00:59:00Z,1040000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
106,PT02M41.00S,2021-11-21T00:59:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,90.80157687253615,58.111213235294116,1610612738,21,15,2021-11-21T00:59:35Z,1050000,41.0,34.0,1,right,R. Langford driving Layup (2 PTS) (D. Schroder 2 AST),"[1629641, 203471]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,5.3,Made,2.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,,
108,PT02M23.00S,2021-11-21T00:59:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630526,18.74178712220762,6.127450980392156,1610612760,21,15,2021-11-21T00:59:42Z,1070000,219.0,124.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
109,PT02M20.00S,2021-11-21T00:59:37.6Z,1,REGULAR,rebound,defensive,[],203471,,,1610612738,21,15,2021-11-21T00:59:42Z,1080000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,
110,PT02M13.00S,2021-11-21T00:59:44.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203471,77.87450722733246,68.38235294117648,1610612738,23,15,2021-11-21T00:59:55Z,1090000,92.0,155.0,1,right,D. Schroder 18' pullup Jump Shot (6 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,18.06,Made,6.0,,,,,,,,,,,,,,,,,,
111,PT01M45.00S,2021-11-21T01:00:11.4Z,1,REGULAR,2pt,Jump Shot,[],1629660,6.389618922470433,79.16666666666666,1610612760,23,17,2021-11-21T01:00:16Z,1100000,-146.0,8.0,1,left,T. Jerome 14' turnaround fadeaway Jump Shot (2 PTS),[1629660],1610612760.0,OKC,turnaround fadeaway,,,Jerome,T. Jerome,,,,,14.6,Made,2.0,,,,,,,,,,,,,,,,,,
112,PT01M32.00S,2021-11-21T01:00:24.7Z,1,REGULAR,3pt,Jump Shot,[],1629684,91.67214191852825,2.941176470588235,1610612738,26,17,2021-11-21T01:00:29Z,1110000,-235.0,26.0,1,right,G. Williams 3PT  (6 PTS) (D. Schroder 3 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.67,Made,6.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,,
114,PT01M09.00S,2021-11-21T01:00:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629660,23.99802890932983,87.25490196078431,1610612760,26,20,2021-11-21T01:00:51Z,1130000,-186.0,173.0,1,left,T. Jerome 25' 3PT  (5 PTS) (A. Pokusevski 1 AST),"[1629660, 1630197]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,25.43,Made,5.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,,
116,PT00M47.70S,2021-11-21T01:01:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,84.83902759526939,41.17647058823529,1610612738,28,20,2021-11-21T01:01:16Z,1150000,-44.0,90.0,1,right,D. Schroder 10' driving floating Jump Shot (8 PTS),[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,10.02,Made,8.0,,,,,,,,,,,,,,,,,,
117,PT00M31.30S,2021-11-21T01:01:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.200394218134035,61.274509803921575,1610612760,28,20,2021-11-21T01:03:13Z,1160000,-56.0,43.0,1,left,MISS S. Gilgeous-Alexander 7' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.12,Missed,,,,,,,,,,,,,,,,,,,
118,PT00M29.60S,2021-11-21T01:01:30.5Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,28,20,2021-11-21T01:01:36Z,1170000,,,0,,E. Kanter REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT00M08.70S,2021-11-21T01:01:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.02825229960578,56.61764705882353,1610612738,30,20,2021-11-21T01:01:56Z,1180000,33.0,126.0,1,right,D. Schroder 13' Jump Shot (10 PTS) (G. Williams 1 AST),"[203471, 1629684]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,13.01,Made,10.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
121,PT00M00.60S,2021-11-21T01:02:01.6Z,1,REGULAR,3pt,Jump Shot,[],1628983,28.203022339027594,14.215686274509803,1610612760,30,23,2021-11-21T01:02:08Z,1200000,179.0,213.0,1,left,S. Gilgeous-Alexander 27' 3PT step back (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.79,Made,8.0,,,,,,,,,,,,,,,,,,
122,PT00M00.00S,2021-11-21T01:02:25.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612738,30,23,2021-11-21T01:02:51Z,1210000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,,End Period - Good Basket
123,PT00M00.00S,2021-11-21T01:02:27.1Z,1,REGULAR,period,end,[],0,,,1610612738,30,23,2021-11-21T01:02:27Z,1220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,30,23,2021-11-21T01:04:37Z,1230000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,30,23,2021-11-21T01:04:37Z,1240000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612738,30,23,2021-11-21T01:04:37Z,1250000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,out,['startperiod'],1629660,,,1610612738,30,23,2021-11-21T01:04:37Z,1260000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,30,23,2021-11-21T01:04:37Z,1270000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,30,23,2021-11-21T01:04:37Z,1280000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612738,30,23,2021-11-21T01:04:37Z,1290000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2021-11-21T01:04:09.3Z,2,REGULAR,substitution,in,['startperiod'],1629652,,,1610612738,30,23,2021-11-21T01:04:37Z,1300000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2021-11-21T01:04:41.5Z,2,REGULAR,period,start,[],0,,,1610612760,30,23,2021-11-21T01:04:41Z,1310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT11M47.00S,2021-11-21T01:04:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.302890932982917,49.754901960784316,1610612760,30,23,2021-11-21T01:04:58Z,1320000,1.0,63.0,1,left,MISS J. Giddey 6' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
134,PT11M45.00S,2021-11-21T01:04:55.0Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,30,23,2021-11-21T01:04:58Z,1330000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,
135,PT11M40.00S,2021-11-21T01:05:00.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626196,79.97700394218134,55.392156862745104,1610612738,30,23,2021-11-21T01:05:09Z,1340000,27.0,136.0,1,right,MISS J. Richardson 13' driving floating Shot,[1626196],1610612738.0,BOS,driving floating,,,Richardson,J. Richardson,,,,,13.84,Missed,,,,,,,,,,,,,,,,,,,
136,PT11M38.00S,2021-11-21T01:05:02.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,30,23,2021-11-21T01:05:09Z,1350000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT11M21.00S,2021-11-21T01:05:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630526,5.995400788436268,95.34313725490196,1610612760,30,23,2021-11-21T01:05:28Z,1360000,-227.0,4.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
138,PT11M19.00S,2021-11-21T01:05:21.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,30,23,2021-11-21T01:05:28Z,1370000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,
142,PT11M04.00S,2021-11-21T01:05:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202683,90.62089356110381,47.05882352941176,1610612738,32,23,2021-11-21T01:05:51Z,1410000,-15.0,36.0,1,right,E. Kanter cutting Layup (2 PTS),[202683],1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,3.86,Made,2.0,,,,,,,,,,,,,,,,,,
143,PT10M55.00S,2021-11-21T01:05:46.1Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612760,32,23,2021-11-21T01:05:54Z,1420000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 202683]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,1.0,Kanter,202683.0,,,,,,,,
144,PT10M55.00S,2021-11-21T01:05:46.1Z,2,REGULAR,steal,,[],202683,,,1610612738,32,23,2021-11-21T01:05:50Z,1430000,,,0,,E. Kanter STEAL (1 STL),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT10M48.00S,2021-11-21T01:05:52.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,77.87450722733246,95.83333333333334,1610612738,32,23,2021-11-21T01:06:01Z,1440000,229.0,155.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
147,PT10M47.00S,2021-11-21T01:05:53.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,32,23,2021-11-21T01:06:01Z,1450000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,
148,PT10M35.00S,2021-11-21T01:06:05.6Z,2,REGULAR,2pt,Jump Shot,[],1629652,15.719448094612352,29.901960784313726,1610612760,32,23,2021-11-21T01:06:14Z,1460000,100.0,95.0,1,left,MISS L. Dort 13' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,,
149,PT10M34.00S,2021-11-21T01:06:06.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,32,23,2021-11-21T01:06:14Z,1470000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,148.0,3.0,3.0,0.0,,,,,,,,,,,
150,PT10M25.00S,2021-11-21T01:06:15.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,64.99671484888306,55.392156862745104,1610612738,32,23,2021-11-21T01:06:24Z,1480000,27.0,277.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
151,PT10M23.00S,2021-11-21T01:06:17.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,32,23,2021-11-21T01:06:24Z,1490000,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,150.0,3.0,3.0,0.0,,,,,,,,,,,
152,PT10M09.00S,2021-11-21T01:06:30.8Z,2,REGULAR,2pt,Jump Shot,[],1630526,22.026938239159,60.29411764705882,1610612760,32,23,2021-11-21T01:06:38Z,1500000,-51.0,155.0,1,left,MISS J. Robinson-Earl 16' Jump Shot,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,16.3,Missed,,,,,,,,,,,,,,,,,,,
153,PT10M06.00S,2021-11-21T01:06:33.8Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,32,23,2021-11-21T01:06:38Z,1510000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,152.0,4.0,3.0,1.0,,,,,,,,,,,
154,PT09M59.00S,2021-11-21T01:06:42.0Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612760,32,23,2021-11-21T01:07:28Z,1520000,,,0,,E. Kanter shooting personal FOUL (1 PF) (Williams 2 FT),"[202683, 1629026]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Williams,1629026.0,
156,PT09M59.00S,2021-11-21T01:07:14.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629026,,,1610612760,32,23,2021-11-21T01:07:37Z,1540000,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
157,PT09M59.00S,2021-11-21T01:07:14.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,32,23,2021-11-21T01:07:37Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT09M59.00S,2021-11-21T01:07:15.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,32,23,2021-11-21T01:07:21Z,1560000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT09M59.00S,2021-11-21T01:07:15.6Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,32,23,2021-11-21T01:07:21Z,1570000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT09M59.00S,2021-11-21T01:07:14.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629026,,,1610612760,32,24,2021-11-21T01:07:37Z,1580000,,,0,,K. Williams Free Throw 2 of 2 (3 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
161,PT09M48.00S,2021-11-21T01:07:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.67214191852825,48.529411764705884,1610612738,34,24,2021-11-21T01:07:55Z,1590000,-7.0,26.0,1,right,J. Tatum cutting Layup (9 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,2.68,Made,9.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
163,PT09M48.00S,2021-11-21T01:07:52.1Z,2,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612738,34,24,2021-11-21T01:09:40Z,1610000,,,0,,L. Dort shooting personal FOUL (1 PF) (Tatum 1 FT),"[1629652, 1628369]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Tatum,1628369.0,
165,PT09M48.00S,2021-11-21T01:08:10.6Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,34,24,2021-11-21T01:08:15Z,1630000,,,0,,MISS J. Tatum Free Throw 1 of 1,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
166,PT09M48.00S,2021-11-21T01:08:10.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,34,24,2021-11-21T01:08:15Z,1640000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,
167,PT09M33.00S,2021-11-21T01:08:23.3Z,2,REGULAR,3pt,Jump Shot,[],1630197,21.369908015768726,7.352941176470589,1610612760,34,24,2021-11-21T01:08:30Z,1650000,213.0,148.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
168,PT09M31.00S,2021-11-21T01:08:25.3Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,34,24,2021-11-21T01:08:30Z,1660000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,
169,PT09M20.00S,2021-11-21T01:08:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.14651773981603,55.392156862745104,1610612738,34,24,2021-11-21T01:08:48Z,1670000,27.0,31.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
170,PT09M19.00S,2021-11-21T01:08:36.8Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,34,24,2021-11-21T01:08:43Z,1680000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,
171,PT09M16.00S,2021-11-21T01:08:44.3Z,2,REGULAR,turnover,out-of-bounds,[],1630197,,,1610612760,34,24,2021-11-21T01:21:03Z,1690000,,,0,,A. Pokusevski bad pass out-of-bounds TURNOVER (2 TO),[1630197],1610612760.0,OKC,bad pass,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,2.0,,,,,200834.0,,,,,
172,PT09M16.00S,2021-11-21T01:08:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,34,24,2021-11-21T01:08:55Z,1700000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M16.00S,2021-11-21T01:10:38.3Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,34,24,2021-11-21T01:11:24Z,1710000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M16.00S,2021-11-21T01:10:38.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,34,24,2021-11-21T01:11:24Z,1720000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M04.00S,2021-11-21T01:11:57.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,66.96780551905388,68.38235294117648,1610612738,37,24,2021-11-21T01:12:08Z,1730000,92.0,258.0,1,right,J. Tatum 27' 3PT  (12 PTS) (M. Smart 4 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.39,Made,12.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
177,PT08M51.00S,2021-11-21T01:12:11.4Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612760,37,24,2021-11-21T01:12:28Z,1750000,,,0,,E. Kanter shooting personal FOUL (2 PF) (Giddey 2 FT),"[202683, 1630581]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Giddey,1630581.0,
179,PT08M51.00S,2021-11-21T01:12:37.4Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,37,24,2021-11-21T01:12:37Z,1770000,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M51.00S,2021-11-21T01:12:37.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,37,24,2021-11-21T01:12:37Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,
182,PT08M51.00S,2021-11-21T01:12:39.4Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,37,24,2021-11-21T01:12:53Z,1800000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
