actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
91,PT04M57.00S,2022-01-20T01:01:53.4Z,1,REGULAR,substitution,in,[],1628998,,,1610612738,17,12,2022-01-20T01:02:00Z,900000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M42.00S,2022-01-20T01:02:21.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,17,12,2022-01-20T01:02:21Z,910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2022-01-20T01:02:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,93.38042049934296,53.18627450980392,1610612738,17,12,2022-01-20T01:02:49Z,920000,16.0,10.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
94,PT04M32.00S,2022-01-20T01:02:43.3Z,1,REGULAR,rebound,offensive,[],203471,,,1610612738,17,12,2022-01-20T01:02:49Z,930000,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,
95,PT04M27.00S,2022-01-20T01:02:48.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629684,71.17279894875165,19.607843137254903,1610612738,17,12,2022-01-20T01:02:56Z,940000,-152.0,218.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
96,PT04M24.00S,2022-01-20T01:02:51.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,17,12,2022-01-20T01:02:56Z,950000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M08.00S,2022-01-20T01:03:06.6Z,1,REGULAR,3pt,Jump Shot,[],1628998,31.882391590013142,43.872549019607845,1610612766,17,12,2022-01-20T01:03:11Z,960000,31.0,247.0,1,left,MISS C. Martin 24' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
98,PT04M05.00S,2022-01-20T01:03:09.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,17,12,2022-01-20T01:03:11Z,970000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M57.00S,2022-01-20T01:03:17.1Z,1,REGULAR,2pt,Jump Shot,[],1626196,78.13731931668858,21.323529411764707,1610612738,17,12,2022-01-20T01:03:25Z,980000,-143.0,153.0,1,right,MISS J. Richardson 20' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,20.97,Missed,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2022-01-20T01:03:21.3Z,1,REGULAR,rebound,offensive,[],203471,,,1610612738,17,12,2022-01-20T01:03:21Z,990000,,,0,,D. Schroder REBOUND (Off:2 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,99.0,3.0,1.0,2.0,,,,,,,,,,,,,,
101,PT03M49.00S,2022-01-20T01:03:25.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,66.96780551905388,71.81372549019608,1610612738,17,12,2022-01-20T01:03:31Z,1000000,109.0,258.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2022-01-20T01:03:28.7Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,17,12,2022-01-20T01:03:31Z,1010000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,101.0,4.0,3.0,1.0,,,,,,,,,,,,,,
103,PT03M38.00S,2022-01-20T01:03:38.3Z,1,REGULAR,foul,personal,[],1629684,,,1610612766,17,12,2022-01-20T01:03:49Z,1020000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 1626179]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,204059.0,2.0,0.0,Rozier,1626179.0,,,,,,
105,PT03M24.00S,2022-01-20T01:04:10.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,6.258212877792378,53.92156862745098,1610612766,17,14,2022-01-20T01:04:17Z,1040000,-20.0,6.0,1,left,M. Bridges driving Hook (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.06,Made,,,,,,,,,,,,,2.0,,,,,
106,PT03M16.00S,2022-01-20T01:04:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.51182654402102,55.14705882352941,1610612738,19,14,2022-01-20T01:04:23Z,1050000,26.0,8.0,1,right,J. Brown driving finger roll Layup (4 PTS) (D. Schroder 3 AST),"[1627759, 203471]",1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,2.71,Made,,,,,,,,,,,,,4.0,D. Schroder,203471.0,3.0,,
108,PT03M06.00S,2022-01-20T01:04:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,6.389618922470433,44.36274509803921,1610612766,19,16,2022-01-20T01:04:40Z,1070000,28.0,8.0,1,left,C. Martin driving reverse Layup (2 PTS) (T. Rozier 1 AST),"[1628998, 1626179]",1610612766.0,CHA,driving reverse,,,Martin,C. Martin,,,,,2.92,Made,,,,,,,,,,,,,2.0,T. Rozier,1626179.0,1.0,,
110,PT02M49.00S,2022-01-20T01:04:45.3Z,1,REGULAR,2pt,Jump Shot,[],203471,73.40670170827858,55.63725490196079,1610612738,21,16,2022-01-20T01:05:22Z,1090000,28.0,197.0,1,right,D. Schroder 19' pullup Jump Shot (7 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,19.95,Made,,,,,,,,,,,,,7.0,,,,,
111,PT02M49.00S,2022-01-20T01:04:50.4Z,1,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612738,21,16,2022-01-20T01:05:01Z,1100000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Schroder 1 FT),"[1628970, 203471]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,1627541.0,2.0,0.0,Schroder,203471.0,,,,,,
113,PT02M49.00S,2022-01-20T01:05:04.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,21,16,2022-01-20T01:05:22Z,1120000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,21,16,2022-01-20T01:08:00Z,1130000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,out,[],1629684,,,1610612738,21,16,2022-01-20T01:08:00Z,1140000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,out,[],203486,,,1610612738,21,16,2022-01-20T01:08:00Z,1150000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,21,16,2022-01-20T01:08:00Z,1160000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,in,[],1629641,,,1610612738,21,16,2022-01-20T01:08:00Z,1170000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M49.00S,2022-01-20T01:07:32.1Z,1,REGULAR,substitution,in,[],1629023,,,1610612738,21,16,2022-01-20T01:08:00Z,1180000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2022-01-20T01:08:28.0Z,1,REGULAR,freethrow,1 of 1,[],203471,,,1610612738,22,16,2022-01-20T01:08:28Z,1190000,,,0,,D. Schroder Free Throw 1 of 1 (8 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
121,PT02M42.00S,2022-01-20T01:08:36.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,22.158344283837057,87.00980392156863,1610612766,22,19,2022-01-20T01:08:41Z,1200000,-185.0,156.0,1,left,K. Oubre Jr. 24' 3PT  (3 PTS) (T. Rozier 2 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.19,Made,,,,,,,,,,,,,3.0,T. Rozier,1626179.0,2.0,,
123,PT02M19.00S,2022-01-20T01:08:59.3Z,1,REGULAR,3pt,Jump Shot,[],1629641,93.38042049934296,95.34313725490196,1610612738,22,19,2022-01-20T01:09:04Z,1220000,227.0,10.0,1,right,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
124,PT02M17.00S,2022-01-20T01:09:01.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,22,19,2022-01-20T01:09:04Z,1230000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT02M04.00S,2022-01-20T01:09:15.6Z,1,REGULAR,2pt,Jump Shot,[],1626179,25.837713534822605,33.82352941176471,1610612766,22,21,2022-01-20T01:09:40Z,1240000,81.0,190.0,1,left,T. Rozier 20' pullup Jump Shot (4 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,20.69,Made,,,,,,,,,,,,,4.0,,,,,
126,PT01M38.00S,2022-01-20T01:09:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.67214191852825,48.529411764705884,1610612738,24,21,2022-01-20T01:09:46Z,1250000,-7.0,26.0,1,right,J. Tatum driving finger roll Layup (6 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.68,Made,,,,,,,,,,,,,6.0,,,,,
127,PT01M18.00S,2022-01-20T01:10:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612766,24,21,2022-01-20T01:10:15Z,1260000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Martin 2 FT),"[1628369, 1628998]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,1627541.0,1.0,0.0,Martin,1628998.0,,,,,,
130,PT01M18.00S,2022-01-20T01:10:31.0Z,1,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,24,22,2022-01-20T01:11:01Z,1280000,,,0,,C. Martin Free Throw 1 of 2 (3 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
131,PT01M18.00S,2022-01-20T01:10:35.4Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,24,22,2022-01-20T01:10:39Z,1290000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M18.00S,2022-01-20T01:10:35.4Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,24,22,2022-01-20T01:10:39Z,1300000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M18.00S,2022-01-20T01:10:31.0Z,1,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,24,22,2022-01-20T01:11:01Z,1310000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
134,PT01M18.00S,2022-01-20T01:10:31.0Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612738,24,22,2022-01-20T01:11:01Z,1320000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT00M58.70S,2022-01-20T01:11:13.1Z,1,REGULAR,3pt,Jump Shot,[],1626196,72.88107752956637,83.82352941176471,1610612738,27,22,2022-01-20T01:11:18Z,1330000,169.0,202.0,1,right,J. Richardson 26' 3PT  (3 PTS) (R. Langford 1 AST),"[1626196, 1629641]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.37,Made,,,,,,,,,,,,,3.0,R. Langford,1629641.0,1.0,,
137,PT00M48.40S,2022-01-20T01:11:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,16.63929040735874,47.30392156862745,1610612766,27,24,2022-01-20T01:11:32Z,1350000,13.0,104.0,1,left,K. Oubre Jr. 10' driving floating Jump Shot (5 PTS) (P. Washington 1 AST),"[1626162, 1629023]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,10.48,Made,,,,,,,,,,,,,5.0,P. Washington,1629023.0,1.0,,
139,PT00M33.90S,2022-01-20T01:11:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,65.25952693823915,49.01960784313725,1610612738,27,24,2022-01-20T01:11:52Z,1370000,-5.0,274.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,
140,PT00M31.30S,2022-01-20T01:11:46.7Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,27,24,2022-01-20T01:15:00Z,1380000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT00M21.20S,2022-01-20T01:11:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612766,27,24,2022-01-20T01:12:06Z,1390000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1628369, 1626162]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,204059.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,
143,PT00M21.20S,2022-01-20T01:12:21.6Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,27,24,2022-01-20T01:12:21Z,1410000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT00M21.20S,2022-01-20T01:12:21.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,27,24,2022-01-20T01:12:21Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,
145,PT00M21.20S,2022-01-20T01:12:29.7Z,1,REGULAR,substitution,out,[],1629641,,,1610612766,27,24,2022-01-20T01:12:33Z,1430000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M21.20S,2022-01-20T01:12:29.7Z,1,REGULAR,substitution,in,[],1627759,,,1610612766,27,24,2022-01-20T01:12:33Z,1440000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M21.20S,2022-01-20T01:12:45.8Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,27,25,2022-01-20T01:12:45Z,1450000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
148,PT00M05.00S,2022-01-20T01:13:04.2Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,27,25,2022-01-20T01:13:13Z,1460000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,
149,PT00M05.00S,2022-01-20T01:13:04.2Z,1,REGULAR,steal,,[],1626162,,,1610612766,27,25,2022-01-20T01:13:13Z,1470000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M01.00S,2022-01-20T01:13:10.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,31.09395532194481,62.99019607843137,1610612766,27,25,2022-01-20T01:13:17Z,1480000,-65.0,240.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
151,PT00M01.00S,2022-01-20T01:13:10.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,27,25,2022-01-20T01:13:17Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-01-20T01:13:14.6Z,1,REGULAR,period,end,[],0,,,1610612766,27,25,2022-01-20T01:13:14Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,out,['startperiod'],202683,,,1610612766,27,25,2022-01-20T01:16:38Z,1510000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612766,27,25,2022-01-20T01:16:38Z,1520000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612766,27,25,2022-01-20T01:16:38Z,1530000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,27,25,2022-01-20T01:16:38Z,1540000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,in,['startperiod'],1630202,,,1610612766,27,25,2022-01-20T01:16:38Z,1550000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,in,['startperiod'],1629641,,,1610612766,27,25,2022-01-20T01:16:38Z,1560000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612766,27,25,2022-01-20T01:16:38Z,1570000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-20T01:16:16.9Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,27,25,2022-01-20T01:16:38Z,1580000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-20T01:16:48.4Z,2,REGULAR,period,start,[],0,,,1610612766,27,25,2022-01-20T01:16:48Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2022-01-20T01:17:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.966491458607096,54.65686274509803,1610612766,27,25,2022-01-20T01:17:18Z,1600000,-23.0,22.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,
163,PT11M40.00S,2022-01-20T01:17:07.4Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,27,25,2022-01-20T01:17:07Z,1610000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,,
164,PT11M39.00S,2022-01-20T01:17:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.338370565045992,51.225490196078425,1610612766,27,27,2022-01-20T01:17:21Z,1620000,-6.0,-2.0,1,left,K. Oubre Jr. putback Layup (8 PTS),[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,0.65,Made,,,,,,,,,,,,,8.0,,,,,
165,PT11M22.00S,2022-01-20T01:17:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,94.43166885676742,95.09803921568627,1610612738,27,27,2022-01-20T01:17:31Z,1630000,225.0,0.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
166,PT11M20.00S,2022-01-20T01:17:26.7Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,27,27,2022-01-20T01:17:31Z,1640000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT11M12.00S,2022-01-20T01:17:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629023,31.750985545335087,48.77450980392157,1610612766,27,27,2022-01-20T01:17:43Z,1650000,6.0,246.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
168,PT11M10.00S,2022-01-20T01:17:37.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,27,27,2022-01-20T01:17:43Z,1660000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT10M56.00S,2022-01-20T01:17:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,53.431372549019606,1610612738,27,27,2022-01-20T01:17:57Z,1670000,17.0,13.0,1,right,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,
170,PT10M53.00S,2022-01-20T01:17:55.0Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,27,27,2022-01-20T01:17:57Z,1680000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT10M44.00S,2022-01-20T01:18:06.3Z,2,REGULAR,turnover,backcourt,[],1630163,,,1610612766,27,27,2022-01-20T01:18:28Z,1690000,,,0,,L. Ball backcourt TURNOVER (5 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,5.0,,,,,,,,,,,,,
172,PT10M32.00S,2022-01-20T01:18:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,87.20433639947439,39.705882352941174,1610612738,29,27,2022-01-20T01:18:40Z,1700000,-51.0,68.0,1,right,J. Tatum 8' driving Layup (8 PTS) (A. Horford 2 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,8.51,Made,,,,,,,,,,,,,8.0,A. Horford,201143.0,2.0,,
174,PT10M14.00S,2022-01-20T01:18:51.0Z,2,REGULAR,3pt,Jump Shot,[],1629667,15.588042049934298,5.637254901960785,1610612766,29,30,2022-01-20T01:18:56Z,1720000,222.0,94.0,1,left,J. McDaniels 24' 3PT  (3 PTS) (L. Ball 2 AST),"[1629667, 1630163]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,24.09,Made,,,,,,,,,,,,,3.0,L. Ball,1630163.0,2.0,,
176,PT09M54.00S,2022-01-20T01:19:13.5Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,29,30,2022-01-20T01:19:27Z,1740000,,,0,,A. Horford offensive FOUL (1 PF),"[201143, 1628998]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,204059.0,1.0,0.0,Martin,1628998.0,,,,,,
178,PT09M54.00S,2022-01-20T01:19:13.5Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,29,30,2022-01-20T01:19:13Z,1760000,,,0,,A. Horford offensive foul TURNOVER (2 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,2.0,,,204059.0,,,,,,,,,,
179,PT09M44.00S,2022-01-20T01:19:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,10.64388961892247,40.00459558823529,1610612766,29,30,2022-01-20T01:19:40Z,1770000,50.0,48.0,1,left,MISS L. Ball 6' driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,
