actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
359,PT08M24.00S,2022-01-03T00:28:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,38.970588235294116,1610612753,53,49,2022-01-03T00:28:55Z,3580000,55.0,9.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 201143]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,5.58,Missed,Horford,201143.0,,,,,,,,,,,,,,,
360,PT08M24.00S,2022-01-03T00:28:49.2Z,3,REGULAR,block,,[],201143,,,1610612753,53,49,2022-01-03T00:28:51Z,3590000,,,0,,A. Horford BLOCK (4 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M22.00S,2022-01-03T00:28:51.2Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,49,2022-01-03T00:28:55Z,3600000,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,359.0,6.0,4.0,2.0,,,,,,,,,,,
362,PT08M19.00S,2022-01-03T00:28:55.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627759,92.19776609724047,51.470588235294116,1610612738,55,49,2022-01-03T00:29:56Z,3610000,7.0,21.0,1,right,J. Brown running DUNK (24 PTS) (D. Schroder 5 AST),"[1627759, 203471]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,2.21,Made,,,,,,,24.0,D. Schroder,203471.0,5.0,,,,,,,
364,PT08M19.00S,2022-01-03T00:29:04.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,55,49,2022-01-03T00:29:04Z,3630000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M19.00S,2022-01-03T00:31:21.1Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,55,49,2022-01-03T00:31:44Z,3640000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M19.00S,2022-01-03T00:31:21.1Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,55,49,2022-01-03T00:31:44Z,3650000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M19.00S,2022-01-03T00:31:21.1Z,3,REGULAR,substitution,in,[],203082,,,1610612753,55,49,2022-01-03T00:31:44Z,3660000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M19.00S,2022-01-03T00:31:21.1Z,3,REGULAR,substitution,in,[],1629678,,,1610612753,55,49,2022-01-03T00:31:44Z,3670000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M02.00S,2022-01-03T00:32:07.9Z,3,REGULAR,3pt,Jump Shot,[],203914,30.831143232588698,64.70588235294117,1610612753,55,52,2022-01-03T00:32:12Z,3680000,-74.0,237.0,1,left,G. Harris 24' 3PT step back (13 PTS),[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,,,24.84,Made,,,,,,,13.0,,,,,,,,,,
370,PT07M45.00S,2022-01-03T00:32:23.4Z,3,REGULAR,3pt,Jump Shot,[],203471,87.86136662286465,3.9215686274509802,1610612738,55,52,2022-01-03T00:32:31Z,3690000,-230.0,62.0,1,right,MISS D. Schroder 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,23.85,Missed,,,,,,,,,,,,,,,,,
371,PT07M43.00S,2022-01-03T00:32:25.4Z,3,REGULAR,rebound,defensive,[],1629678,,,1610612753,55,52,2022-01-03T00:32:31Z,3700000,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,
372,PT07M36.00S,2022-01-03T00:32:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,7.30946123521682,55.14705882352941,1610612753,55,54,2022-01-03T00:32:42Z,3710000,-26.0,16.0,1,left,G. Harris running finger roll Layup (15 PTS),[203914],1610612753.0,ORL,running finger roll,,,Harris,G. Harris,,,,,,,3.04,Made,,,,,,,15.0,,,,,,,,,,
373,PT07M17.00S,2022-01-03T00:32:51.7Z,3,REGULAR,3pt,Jump Shot,[],1629684,76.16622864651774,12.009803921568627,1610612738,55,54,2022-01-03T00:32:57Z,3720000,-190.0,172.0,1,right,MISS G. Williams 25' step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,,,25.6,Missed,,,,,,,,,,,,,,,,,
374,PT07M15.00S,2022-01-03T00:32:53.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,54,2022-01-03T00:32:57Z,3730000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,373.0,5.0,4.0,1.0,,,,,,,,,,,
375,PT07M06.00S,2022-01-03T00:33:05.5Z,3,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,55,54,2022-01-03T00:33:15Z,3740000,,,0,,G. Harris lost ball out-of-bounds TURNOVER (3 TO),[203914],1610612753.0,ORL,lost ball,,,Harris,G. Harris,,,,,1629178.0,3.0,,,,,,,,,,,,,,,,,,,
376,PT06M47.00S,2022-01-03T00:33:42.1Z,3,REGULAR,foul,personal,[],204025,,,1610612738,55,54,2022-01-03T00:33:54Z,3750000,,,0,,T. Frazier personal FOUL (2 PF),"[204025, 1627759]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Brown,1627759.0,,,
378,PT06M47.00S,2022-01-03T00:33:49.9Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,55,54,2022-01-03T00:34:01Z,3770000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M47.00S,2022-01-03T00:33:49.9Z,3,REGULAR,substitution,out,[],203914,,,1610612738,55,54,2022-01-03T00:34:01Z,3780000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M47.00S,2022-01-03T00:33:49.9Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,55,54,2022-01-03T00:34:01Z,3790000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M47.00S,2022-01-03T00:33:49.9Z,3,REGULAR,substitution,in,[],1629755,,,1610612738,55,54,2022-01-03T00:34:01Z,3800000,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M42.00S,2022-01-03T00:34:12.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203471,83.39356110381078,71.07843137254902,1610612738,55,54,2022-01-03T00:34:16Z,3810000,105.0,104.0,1,right,MISS D. Schroder 14' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,,,14.78,Missed,,,,,,,,,,,,,,,,,
383,PT06M39.00S,2022-01-03T00:34:15.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,54,2022-01-03T00:34:16Z,3820000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,382.0,6.0,5.0,1.0,,,,,,,,,,,
384,PT06M21.00S,2022-01-03T00:34:32.7Z,3,REGULAR,3pt,Jump Shot,[],1629678,22.28975032851511,88.72549019607843,1610612753,55,54,2022-01-03T00:34:40Z,3830000,-194.0,157.0,1,left,MISS A. Schofield 24' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,24.93,Missed,,,,,,,,,,,,,,,,,
385,PT06M18.00S,2022-01-03T00:34:35.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,55,54,2022-01-03T00:34:40Z,3840000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,,,,
386,PT06M02.00S,2022-01-03T00:34:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,89.96386333771353,55.14705882352941,1610612738,57,54,2022-01-03T00:34:59Z,3850000,26.0,42.0,1,right,D. Schroder driving finger roll Layup (6 PTS) (A. Horford 2 AST),"[203471, 201143]",1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,4.91,Made,,,,,,,6.0,A. Horford,201143.0,2.0,,,,,,,
388,PT06M02.00S,2022-01-03T00:34:58.1Z,3,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612738,57,54,2022-01-03T00:35:06Z,3870000,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Schroder 1 FT),"[1628976, 203471]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,1629178.0,,,,,,,,,,,,,,3.0,0.0,Schroder,203471.0,,,
390,PT06M02.00S,2022-01-03T00:35:21.8Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612738,57,54,2022-01-03T00:35:26Z,3890000,,,0,,MISS D. Schroder Free Throw 1 of 1,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,
391,PT06M02.00S,2022-01-03T00:35:21.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,57,54,2022-01-03T00:35:26Z,3900000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,390.0,7.0,6.0,1.0,,,,,,,,,,,
392,PT05M54.00S,2022-01-03T00:35:32.0Z,3,REGULAR,foul,personal,[],201143,,,1610612753,57,54,2022-01-03T00:35:51Z,3910000,,,0,,A. Horford personal FOUL (1 PF),"[201143, 203082]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,1629178.0,,,,,,,,,,,,,,1.0,0.0,Ross,203082.0,,,
394,PT05M40.00S,2022-01-03T00:36:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204025,9.674770039421814,44.11764705882353,1610612753,57,56,2022-01-03T00:36:15Z,3930000,29.0,38.0,1,left,T. Frazier driving finger roll Layup (9 PTS) (W. Carter Jr. 5 AST),"[204025, 1628976]",1610612753.0,ORL,driving finger roll,,,Frazier,T. Frazier,,,,,,,4.84,Made,,,,,,,9.0,W. Carter Jr.,1628976.0,5.0,,,,,,,
396,PT05M40.00S,2022-01-03T00:36:10.6Z,3,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612753,57,56,2022-01-03T00:36:21Z,3950000,,,0,,J. Brown shooting personal FOUL (2 PF) (Frazier 1 FT),"[1627759, 204025]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Frazier,204025.0,,,
398,PT05M40.00S,2022-01-03T00:36:38.1Z,3,REGULAR,freethrow,1 of 1,[],204025,,,1610612753,57,57,2022-01-03T00:36:38Z,3970000,,,0,,T. Frazier Free Throw 1 of 1 (10 PTS),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,
399,PT05M28.00S,2022-01-03T00:36:52.8Z,3,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612738,57,57,2022-01-03T00:37:00Z,3980000,,,0,,A. Schofield shooting personal FOUL (2 PF) (Horford 2 FT),"[1629678, 201143]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Horford,201143.0,,,
401,PT05M28.00S,2022-01-03T00:37:25.5Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,58,57,2022-01-03T00:37:25Z,4000000,,,0,,A. Horford Free Throw 1 of 2 (5 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,
402,PT05M28.00S,2022-01-03T00:37:42.3Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,59,57,2022-01-03T00:37:42Z,4010000,,,0,,A. Horford Free Throw 2 of 2 (6 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,
403,PT05M19.00S,2022-01-03T00:37:52.6Z,3,REGULAR,2pt,Jump Shot,[],203082,20.97568988173456,62.254901960784316,1610612753,59,57,2022-01-03T00:37:56Z,4020000,-61.0,145.0,1,left,MISS T. Ross 15' driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,,,15.71,Missed,,,,,,,,,,,,,,,,,
404,PT05M17.00S,2022-01-03T00:37:54.6Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,59,57,2022-01-03T00:37:56Z,4030000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,403.0,2.0,1.0,1.0,,,,,,,,,,,
405,PT05M02.00S,2022-01-03T00:38:10.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204025,,,1610612738,59,57,2022-01-03T00:38:19Z,4040000,,,0,,T. Frazier shooting personal FOUL (3 PF) (Schroder 2 FT),"[204025, 203471]",1610612753.0,ORL,shooting,,,Frazier,T. Frazier,,,,,1629178.0,,,,,,,,,,,,,,3.0,0.0,Schroder,203471.0,,,
407,PT05M02.00S,2022-01-03T00:38:39.2Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,60,57,2022-01-03T00:38:39Z,4060000,,,0,,D. Schroder Free Throw 1 of 2 (7 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,
408,PT05M02.00S,2022-01-03T00:38:40.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,60,57,2022-01-03T00:38:52Z,4070000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M02.00S,2022-01-03T00:38:40.2Z,3,REGULAR,substitution,out,[],204025,,,1610612738,60,57,2022-01-03T00:38:52Z,4080000,,,0,,SUB out: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M02.00S,2022-01-03T00:38:40.2Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,60,57,2022-01-03T00:38:52Z,4090000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M02.00S,2022-01-03T00:38:40.2Z,3,REGULAR,substitution,in,[],203914,,,1610612738,60,57,2022-01-03T00:38:52Z,4100000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M02.00S,2022-01-03T00:39:03.6Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,61,57,2022-01-03T00:39:03Z,4110000,,,0,,D. Schroder Free Throw 2 of 2 (8 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
413,PT04M54.00S,2022-01-03T00:39:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,61,57,2022-01-03T00:39:15Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M54.00S,2022-01-03T00:39:16.8Z,3,REGULAR,substitution,out,[],203471,,,1610612753,61,57,2022-01-03T00:39:19Z,4130000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M54.00S,2022-01-03T00:39:16.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612753,61,57,2022-01-03T00:39:19Z,4140000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M51.00S,2022-01-03T00:39:30.2Z,3,REGULAR,2pt,Jump Shot,[],203082,23.47240473061761,38.970588235294116,1610612753,61,57,2022-01-03T00:39:37Z,4150000,55.0,168.0,1,left,MISS T. Ross 17' driving floating Shot,[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,,,17.69,Missed,,,,,,,,,,,,,,,,,
417,PT04M47.00S,2022-01-03T00:39:33.6Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,61,57,2022-01-03T00:39:33Z,4160000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,416.0,8.0,6.0,2.0,,,,,,,,,,,
418,PT04M41.00S,2022-01-03T00:39:39.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628976,5.995400788436268,64.4607843137255,1610612753,61,57,2022-01-03T00:39:48Z,4170000,-72.0,4.0,1,left,MISS W. Carter Jr. 7' turnaround Hook,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,,,7.24,Missed,,,,,,,,,,,,,,,,,
419,PT04M38.00S,2022-01-03T00:39:42.5Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,61,57,2022-01-03T00:39:48Z,4180000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,418.0,2.0,2.0,0.0,,,,,,,,,,,
420,PT04M23.00S,2022-01-03T00:39:57.2Z,3,REGULAR,turnover,lost ball,[],1630202,,,1610612738,61,57,2022-01-03T00:40:01Z,4190000,,,0,,P. Pritchard lost ball TURNOVER (2 TO),"[1630202, 203914]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,2.0,,,,,,,,,,,,,,,,,Harris,203914.0,
421,PT04M23.00S,2022-01-03T00:39:57.2Z,3,REGULAR,steal,,[],203914,,,1610612753,61,57,2022-01-03T00:45:20Z,4200000,,,0,,G. Harris STEAL (4 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M16.00S,2022-01-03T00:40:05.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,6.389618922470433,57.35294117647059,1610612753,61,59,2022-01-03T00:40:16Z,4210000,-37.0,8.0,1,left,G. Harris driving reverse Layup (17 PTS),[203914],1610612753.0,ORL,driving reverse,,,Harris,G. Harris,,,,,,,3.76,Made,,,,,,,17.0,,,,,,,,,,
423,PT03M56.00S,2022-01-03T00:40:24.3Z,3,REGULAR,turnover,bad pass,[],1626196,,,1610612738,61,59,2022-01-03T00:40:29Z,4220000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 203082]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,1.0,,,,,,,,,,,,,,,,,Ross,203082.0,
424,PT03M56.00S,2022-01-03T00:40:24.3Z,3,REGULAR,steal,,[],203082,,,1610612753,61,59,2022-01-03T00:40:29Z,4230000,,,0,,T. Ross STEAL (3 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M47.00S,2022-01-03T00:40:35.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612753,61,59,2022-01-03T00:40:47Z,4240000,,,0,,M. Smart shooting personal FOUL (2 PF) (Ross 2 FT),"[203935, 203082]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,1629178.0,,,,,,,,,,,,,,2.0,0.0,Ross,203082.0,,,
427,PT03M47.00S,2022-01-03T00:41:00.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203082,,,1610612753,61,60,2022-01-03T00:41:00Z,4260000,,,0,,T. Ross Free Throw 1 of 2 (9 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
428,PT03M47.00S,2022-01-03T00:41:02.5Z,3,REGULAR,substitution,out,[],201143,,,1610612753,61,60,2022-01-03T00:41:14Z,4270000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M47.00S,2022-01-03T00:41:02.5Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,61,60,2022-01-03T00:41:14Z,4280000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M47.00S,2022-01-03T00:41:02.5Z,3,REGULAR,substitution,in,[],1628981,,,1610612753,61,60,2022-01-03T00:41:14Z,4290000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M47.00S,2022-01-03T00:41:02.5Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,61,60,2022-01-03T00:41:14Z,4300000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2022-01-03T00:41:27.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203082,,,1610612753,61,61,2022-01-03T00:41:27Z,4310000,,,0,,T. Ross Free Throw 2 of 2 (10 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,
433,PT03M26.00S,2022-01-03T00:41:50.6Z,3,REGULAR,2pt,Jump Shot,[],1630202,85.89027595269383,71.56862745098039,1610612738,61,61,2022-01-03T00:41:56Z,4320000,108.0,80.0,1,right,MISS P. Pritchard 13' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,13.43,Missed,,,,,,,,,,,,,,,,,
434,PT03M24.00S,2022-01-03T00:41:52.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,61,61,2022-01-03T00:42:00Z,4330000,,,0,,M. Bamba REBOUND (Off:0 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,433.0,6.0,6.0,0.0,,,,,,,,,,,
435,PT03M17.00S,2022-01-03T00:42:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612753,61,61,2022-01-03T00:42:11Z,4340000,,,0,,M. Smart personal FOUL (3 PF) (Harris 2 FT),"[203935, 203914]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,1628159.0,,,,,,,,,,,,,,3.0,0.0,Harris,203914.0,,,
437,PT03M17.00S,2022-01-03T00:42:33.5Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,61,62,2022-01-03T00:42:33Z,4360000,,,0,,G. Harris Free Throw 1 of 2 (18 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,
438,PT03M17.00S,2022-01-03T00:42:51.3Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,61,63,2022-01-03T00:42:51Z,4370000,,,0,,G. Harris Free Throw 2 of 2 (19 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,
439,PT03M05.00S,2022-01-03T00:43:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.3646517739816,53.92156862745098,1610612738,61,63,2022-01-03T00:45:12Z,4380000,20.0,85.0,1,right,MISS M. Smart 8' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,,,8.73,Missed,,,,,,,,,,,,,,,,,
440,PT03M01.00S,2022-01-03T00:43:13.1Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,61,63,2022-01-03T00:45:12Z,4390000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,439.0,3.0,2.0,1.0,,,,,,,,,,,
441,PT02M59.00S,2022-01-03T00:43:14.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,94.30026281208936,96.32352941176471,1610612738,61,63,2022-01-03T00:43:26Z,4400000,232.0,1.0,1,right,MISS M. Smart turnaround 3PT,[203935],1610612738.0,BOS,turnaround,,,Smart,M. Smart,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,,
442,PT02M57.00S,2022-01-03T00:43:16.6Z,3,REGULAR,rebound,offensive,[],1628981,,,1610612738,61,63,2022-01-03T00:43:26Z,4410000,,,0,,B. Fernando REBOUND (Off:1 Def:0),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,441.0,1.0,0.0,1.0,,,,,,,,,,,
443,PT02M56.00S,2022-01-03T00:43:17.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628981,87.59855453350855,48.28431372549019,1610612738,61,63,2022-01-03T00:43:30Z,4420000,-9.0,64.0,1,right,MISS B. Fernando 6' turnaround Hook,[1628981],1610612738.0,BOS,turnaround,,,Fernando,B. Fernando,,,,,,,6.47,Missed,,,,,,,,,,,,,,,,,
444,PT02M52.00S,2022-01-03T00:43:21.9Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,61,63,2022-01-03T00:43:30Z,4430000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,
445,PT02M46.00S,2022-01-03T00:43:27.5Z,3,REGULAR,turnover,lost ball,[],1629755,,,1610612753,61,63,2022-01-03T00:44:23Z,4440000,,,0,,H. Gravett lost ball TURNOVER (1 TO),"[1629755, 1626196]",1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,1.0,,,,,,,,,,,,,,,,,Richardson,1626196.0,
446,PT02M46.00S,2022-01-03T00:43:27.5Z,3,REGULAR,steal,,[],1626196,,,1610612738,61,63,2022-01-03T00:43:30Z,4450000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
