actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
432,PT04M55.00S,2021-10-23T01:09:07.6Z,3,REGULAR,substitution,in,[],1628449,,,1610612738,58,68,2021-10-23T01:09:34Z,4230000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M50.00S,2021-10-23T01:09:58.6Z,3,REGULAR,foul,offensive,[],1629057,,,1610612738,58,68,2021-10-23T01:10:16Z,4240000,,,0,,R. Williams III offensive FOUL (1 PF),"[1629057, 1627832]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,200832.0,,,,,,,1.0,0.0,VanVleet,1627832.0,
435,PT04M50.00S,2021-10-23T01:09:58.6Z,3,REGULAR,turnover,offensive foul,[],1629057,,,1610612738,58,68,2021-10-23T01:09:58Z,4260000,,,0,,R. Williams III offensive foul TURNOVER (2 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.0,,,,,,,,,200832.0,,,,,,,,,,,
436,PT04M34.00S,2021-10-23T01:10:18.6Z,3,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612761,58,68,2021-10-23T01:11:09Z,4270000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Boucher 2 FT),"[1626196, 1628449]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,200832.0,,,,,,,2.0,0.0,Boucher,1628449.0,
438,PT04M34.00S,2021-10-23T01:10:53.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628449,,,1610612761,58,69,2021-10-23T01:10:53Z,4290000,,,0,,C. Boucher Free Throw 1 of 2 (5 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,Made,,,,,,,,5.0,,,,,,,,
439,PT04M34.00S,2021-10-23T01:11:01.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628449,,,1610612761,58,70,2021-10-23T01:11:01Z,4300000,,,0,,C. Boucher Free Throw 2 of 2 (6 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,Made,,,,,,,,6.0,,,,,,,,
440,PT04M11.00S,2021-10-23T01:11:26.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,5.732588699080158,95.83333333333334,1610612738,61,70,2021-10-23T01:11:31Z,4310000,-229.0,1.0,1,left,G. Williams 3PT  (5 PTS) (J. Tatum 3 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,22.92,Made,,,,,,,,5.0,J. Tatum,1628369.0,3.0,,,,,
442,PT03M45.00S,2021-10-23T01:11:52.4Z,3,REGULAR,3pt,Jump Shot,[],1628449,70.77858081471747,19.852941176470587,1610612761,61,70,2021-10-23T01:12:00Z,4330000,-151.0,222.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,26.85,Missed,,,,,,,,,,,,,,,,
443,PT03M40.00S,2021-10-23T01:11:57.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,70,2021-10-23T01:12:00Z,4340000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,442.0,6.0,6.0,0.0,,,,,,,,,,,,
444,PT03M33.00S,2021-10-23T01:12:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.915243101182654,45.83333333333333,1610612738,61,70,2021-10-23T01:12:09Z,4350000,21.0,13.0,1,left,MISS G. Williams cutting Layup,[1629684],1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,,,,2.43,Missed,,,,,,,,,,,,,,,,
445,PT03M31.00S,2021-10-23T01:12:06.2Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,61,70,2021-10-23T01:12:06Z,4360000,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,444.0,5.0,2.0,3.0,,,,,,,,,,,,
446,PT03M29.00S,2021-10-23T01:12:08.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626196,20.581471747700395,22.54901960784314,1610612738,61,70,2021-10-23T01:12:16Z,4370000,137.0,141.0,1,left,MISS J. Richardson 19' Jump Shot,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,19.68,Missed,,,,,,,,,,,,,,,,
447,PT03M25.00S,2021-10-23T01:12:12.3Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,61,70,2021-10-23T01:12:16Z,4380000,,,0,,C. Boucher REBOUND (Off:1 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,446.0,5.0,4.0,1.0,,,,,,,,,,,,
448,PT03M18.00S,2021-10-23T01:12:19.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,76.87253613666229,89.97395833333334,1610612761,61,70,2021-10-23T01:12:38Z,4390000,200.0,165.0,1,right,MISS F. VanVleet 25' 3PT - blocked,"[1627832, 1629057]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,25.91,Missed,,,,,,Williams III,1629057.0,,,,,,,,,
449,PT03M18.00S,2021-10-23T01:12:19.2Z,3,REGULAR,block,,[],1629057,,,1610612761,61,70,2021-10-23T01:12:22Z,4400000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M13.00S,2021-10-23T01:12:24.2Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,61,70,2021-10-23T01:12:38Z,4410000,,,0,,F. VanVleet REBOUND (Off:2 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,448.0,3.0,1.0,2.0,,,,,,,,,,,,
451,PT03M12.00S,2021-10-23T01:12:24.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,69.99014454664915,79.41176470588235,1610612761,61,73,2021-10-23T01:12:41Z,4420000,147.0,230.0,1,right,F. VanVleet 27' 3PT  (8 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,27.27,Made,,,,,,,,8.0,,,,,,,,
452,PT02M47.00S,2021-10-23T01:12:49.9Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612738,61,73,2021-10-23T01:12:58Z,4430000,,,0,,D. Schroder bad pass TURNOVER (3 TO),"[203471, 1628449]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,3.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,
453,PT02M47.00S,2021-10-23T01:12:49.9Z,3,REGULAR,steal,,[],1628449,,,1610612761,61,73,2021-10-23T01:12:51Z,4440000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M40.00S,2021-10-23T01:12:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,66.17936925098554,65.68627450980392,1610612761,61,73,2021-10-23T01:13:03Z,4450000,78.0,265.0,1,right,MISS G. Trent Jr. 27' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,27.67,Missed,,,,,,,,,,,,,,,,
455,PT02M36.00S,2021-10-23T01:13:01.3Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,61,73,2021-10-23T01:13:03Z,4460000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,
456,PT02M26.00S,2021-10-23T01:13:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.360709592641262,42.8921568627451,1610612738,61,73,2021-10-23T01:13:18Z,4470000,36.0,26.0,1,left,MISS D. Schroder driving Layup,[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,,4.41,Missed,,,,,,,,,,,,,,,,
457,PT02M23.00S,2021-10-23T01:13:14.7Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,61,73,2021-10-23T01:13:18Z,4480000,,,0,,K. Birch REBOUND (Off:4 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,456.0,6.0,2.0,4.0,,,,,,,,,,,,
458,PT02M04.00S,2021-10-23T01:13:32.4Z,3,REGULAR,3pt,Jump Shot,[],1629018,72.22404730617609,87.5,1610612761,61,76,2021-10-23T01:14:02Z,4490000,188.0,209.0,1,right,G. Trent Jr. 28' 3PT  (16 PTS) (F. VanVleet 8 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,28.05,Made,,,,,,,,16.0,F. VanVleet,1627832.0,8.0,,,,,
460,PT01M46.00S,2021-10-23T01:13:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,13.748357424441524,43.872549019607845,1610612738,61,76,2021-10-23T01:14:14Z,4510000,31.0,77.0,1,left,MISS J. Tatum 8' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,8.26,Missed,,,,,,,,,,,,,,,,
462,PT01M45.00S,2021-10-23T01:13:54.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,61,76,2021-10-23T01:14:14Z,4520000,,,0,,S. Barnes REBOUND (Off:4 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,460.0,8.0,4.0,4.0,,,,,,,,,,,,
463,PT01M38.00S,2021-10-23T01:13:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.14651773981603,49.01960784313725,1610612761,61,78,2021-10-23T01:14:20Z,4530000,-5.0,31.0,1,right,S. Barnes driving Layup (19 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,,3.11,Made,,,,,,,,19.0,,,,,,,,
464,PT01M38.00S,2021-10-23T01:14:05.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,61,78,2021-10-23T01:14:05Z,4540000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M38.00S,2021-10-23T01:15:16.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,61,78,2021-10-23T01:15:32Z,4550000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M38.00S,2021-10-23T01:15:16.3Z,3,REGULAR,substitution,out,[],1626196,,,1610612738,61,78,2021-10-23T01:15:32Z,4560000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M38.00S,2021-10-23T01:15:16.3Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,61,78,2021-10-23T01:15:32Z,4570000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M38.00S,2021-10-23T01:15:16.3Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,61,78,2021-10-23T01:15:32Z,4580000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M38.00S,2021-10-23T01:15:38.6Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,61,78,2021-10-23T01:15:46Z,4590000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M38.00S,2021-10-23T01:15:38.6Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,61,78,2021-10-23T01:15:46Z,4600000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M22.00S,2021-10-23T01:15:52.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,32.013797634691194,62.00980392156863,1610612738,61,78,2021-10-23T01:15:58Z,4610000,-60.0,248.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,
472,PT01M20.00S,2021-10-23T01:15:54.2Z,3,REGULAR,rebound,offensive,[],1626196,,,1610612738,61,78,2021-10-23T01:15:54Z,4620000,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,471.0,3.0,1.0,2.0,,,,,,,,,,,,
473,PT01M14.00S,2021-10-23T01:16:00.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629641,7.30946123521682,52.69607843137255,1610612738,61,78,2021-10-23T01:16:12Z,4630000,-13.0,16.0,1,left,MISS R. Langford driving Layup - blocked,"[1629641, 1628449]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,,,,2.11,Missed,,,,,,Boucher,1628449.0,,,,,,,,,
474,PT01M14.00S,2021-10-23T01:16:00.6Z,3,REGULAR,block,,[],1628449,,,1610612738,61,78,2021-10-23T01:16:55Z,4640000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M11.00S,2021-10-23T01:16:03.6Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,61,78,2021-10-23T01:16:12Z,4650000,,,0,,S. Barnes REBOUND (Off:4 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,473.0,9.0,5.0,4.0,,,,,,,,,,,,
476,PT00M53.20S,2021-10-23T01:16:22.0Z,3,REGULAR,3pt,Jump Shot,[],203920,88.64980289093299,95.83333333333334,1610612761,61,78,2021-10-23T01:16:29Z,4660000,229.0,54.0,1,right,MISS K. Birch 3PT,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,23.55,Missed,,,,,,,,,,,,,,,,
477,PT00M51.40S,2021-10-23T01:16:23.8Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,61,78,2021-10-23T01:16:29Z,4670000,,,0,,S. Barnes REBOUND (Off:5 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,476.0,10.0,5.0,5.0,,,,,,,,,,,,
478,PT00M51.40S,2021-10-23T01:16:27.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,61,80,2021-10-23T01:16:27Z,4680000,0.0,0.0,1,right,S. Barnes tip Layup (21 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,,,,0.0,Made,,,,,,,,21.0,,,,,,,,
479,PT00M43.50S,2021-10-23T01:16:35.5Z,3,REGULAR,3pt,Jump Shot,[],1626196,17.95335085413929,94.36274509803921,1610612738,64,80,2021-10-23T01:16:39Z,4690000,-222.0,116.0,1,left,J. Richardson 25' 3PT  (12 PTS) (D. Schroder 4 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,25.04,Made,,,,,,,,12.0,D. Schroder,203471.0,4.0,,,,,
480,PT00M28.60S,2021-10-23T01:16:53.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203920,92.32917214191852,46.568627450980394,1610612761,64,82,2021-10-23T01:16:59Z,4700000,-17.0,20.0,1,right,K. Birch DUNK (2 PTS) (F. VanVleet 9 AST),"[203920, 1627832]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,2.61,Made,,,,,,,,2.0,F. VanVleet,1627832.0,9.0,,,,,
482,PT00M10.90S,2021-10-23T01:17:15.7Z,3,REGULAR,turnover,lost ball,[],1629641,,,1610612738,64,82,2021-10-23T01:52:50Z,4720000,,,0,,R. Langford lost ball TURNOVER (2 TO),"[1629641, 1629018]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,2.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
483,PT00M10.90S,2021-10-23T01:17:15.7Z,3,REGULAR,steal,,[],1629018,,,1610612761,64,82,2021-10-23T01:17:18Z,4730000,,,0,,G. Trent Jr. STEAL (3 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M08.50S,2021-10-23T01:17:27.1Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612761,64,82,2021-10-23T01:26:29Z,4760000,,,0,,J. Brown shooting personal FOUL (2 PF) (Trent Jr. 2 FT),"[1627759, 1629018]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Trent Jr.,1629018.0,
488,PT00M08.50S,2021-10-23T01:17:57.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629018,,,1610612761,64,83,2021-10-23T01:27:50Z,4780000,,,0,,G. Trent Jr. Free Throw 1 of 2 (17 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,Made,,,,,,,,17.0,,,,,,,,
492,PT00M08.50S,2021-10-23T01:17:57.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629018,,,1610612761,64,84,2021-10-23T01:27:50Z,4785000,,,0,,G. Trent Jr. Free Throw 2 of 2 (18 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,Made,,,,,,,,18.0,,,,,,,,
489,PT00M01.00S,2021-10-23T01:18:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.95335085413929,44.85294117647059,1610612738,64,84,2021-10-23T01:18:35Z,4790000,26.0,116.0,1,left,MISS J. Brown 11' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,11.91,Missed,,,,,,,,,,,,,,,,
490,PT00M01.00S,2021-10-23T01:18:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,64,84,2021-10-23T01:18:35Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,
491,PT00M00.00S,2021-10-23T01:18:27.8Z,3,REGULAR,period,end,[],0,,,1610612738,64,84,2021-10-23T01:18:27Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,out,['startperiod'],1629641,,,1610612738,64,84,2021-10-23T01:20:53Z,4820000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,64,84,2021-10-23T01:20:53Z,4830000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612738,64,84,2021-10-23T01:20:53Z,4840000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612738,64,84,2021-10-23T01:20:53Z,4850000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612738,64,84,2021-10-23T01:20:53Z,4860000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,64,84,2021-10-23T01:20:53Z,4870000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,64,84,2021-10-23T01:20:53Z,4880000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,in,['startperiod'],201609,,,1610612738,64,84,2021-10-23T01:20:53Z,4890000,,,0,,SUB in: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612738,64,84,2021-10-23T01:20:53Z,4900000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-10-23T01:20:41.0Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612738,64,84,2021-10-23T01:20:53Z,4910000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-10-23T01:21:04.1Z,4,REGULAR,period,start,[],0,,,1610612738,64,84,2021-10-23T01:21:04Z,4920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M53.00S,2021-10-23T01:21:10.4Z,4,REGULAR,3pt,Jump Shot,[],203471,19.136005256241788,3.1862745098039214,1610612738,64,84,2021-10-23T01:21:16Z,4930000,234.0,127.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,26.65,Missed,,,,,,,,,,,,,,,,
505,PT11M51.00S,2021-10-23T01:21:12.4Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,64,84,2021-10-23T01:21:16Z,4940000,,,0,,C. Boucher REBOUND (Off:1 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,504.0,6.0,5.0,1.0,,,,,,,,,,,,
506,PT11M41.00S,2021-10-23T01:21:22.2Z,4,REGULAR,3pt,Jump Shot,[],1628449,90.22667542706965,94.11764705882352,1610612761,64,87,2021-10-23T01:21:31Z,4950000,221.0,39.0,1,right,C. Boucher 3PT  (9 PTS) (O. Anunoby 3 AST),"[1628449, 1628384]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,22.41,Made,,,,,,,,9.0,O. Anunoby,1628384.0,3.0,,,,,
508,PT11M30.00S,2021-10-23T01:21:38.5Z,4,REGULAR,foul,personal,['2freethrow'],201609,,,1610612738,64,87,2021-10-23T01:21:43Z,4970000,,,0,,G. Dragic shooting personal FOUL (2 PF) (Brown 2 FT),"[201609, 1627759]",1610612761.0,TOR,shooting,,,Dragic,G. Dragic,,,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Brown,1627759.0,
510,PT11M30.00S,2021-10-23T01:22:01.4Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,65,87,2021-10-23T01:22:01Z,4990000,,,0,,J. Brown Free Throw 1 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,,,,,,,,6.0,,,,,,,,
511,PT11M30.00S,2021-10-23T01:22:18.9Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,66,87,2021-10-23T01:22:18Z,5000000,,,0,,J. Brown Free Throw 2 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,,,,,,,,7.0,,,,,,,,
512,PT11M15.00S,2021-10-23T01:22:37.8Z,4,REGULAR,3pt,Jump Shot,[],1629004,72.61826544021025,82.59803921568627,1610612761,66,87,2021-10-23T01:22:42Z,5010000,163.0,205.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,
513,PT11M13.00S,2021-10-23T01:22:39.8Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,66,87,2021-10-23T01:22:42Z,5020000,,,0,,A. Horford REBOUND (Off:0 Def:10),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,512.0,10.0,10.0,0.0,,,,,,,,,,,,
514,PT11M07.00S,2021-10-23T01:22:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.492115637319317,55.63725490196079,1610612738,68,87,2021-10-23T01:22:52Z,5030000,-28.0,27.0,1,left,D. Schroder driving Layup (4 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,,3.92,Made,,,,,,,,4.0,,,,,,,,
515,PT10M50.00S,2021-10-23T01:23:02.5Z,4,REGULAR,2pt,Jump Shot,[],1628384,77.08607095926413,35.049019607843135,1610612761,68,87,2021-10-23T01:23:10Z,5040000,-75.0,163.0,1,right,MISS O. Anunoby 17' turnaround Shot,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,,,,17.93,Missed,,,,,,,,,,,,,,,,
516,PT10M48.00S,2021-10-23T01:23:04.5Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,68,87,2021-10-23T01:23:10Z,5050000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,
517,PT10M40.00S,2021-10-23T01:23:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,9.543363994743759,61.51960784313726,1610612738,70,87,2021-10-23T01:23:19Z,5060000,-58.0,37.0,1,left,J. Brown 6' fadeaway Jump Shot (9 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,,,,6.86,Made,,,,,,,,9.0,,,,,,,,
518,PT10M30.00S,2021-10-23T01:23:22.2Z,4,REGULAR,3pt,Jump Shot,[],1628449,73.66951379763469,11.76470588235294,1610612761,70,87,2021-10-23T01:23:27Z,5070000,-191.0,195.0,1,right,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,27.31,Missed,,,,,,,,,,,,,,,,
