actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
188,PT00M00.00S,2021-12-23T01:09:14.3Z,1,REGULAR,period,end,[],0,,,1610612739,31,26,2021-12-23T01:09:14Z,1830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612739,31,26,2021-12-23T01:11:31Z,1840000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612739,31,26,2021-12-23T01:11:31Z,1850000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,out,['startperiod'],1629605,,,1610612739,31,26,2021-12-23T01:11:31Z,1860000,,,0,,SUB out: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,31,26,2021-12-23T01:11:31Z,1870000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,in,['startperiod'],1629641,,,1610612739,31,26,2021-12-23T01:11:31Z,1880000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612739,31,26,2021-12-23T01:11:31Z,1890000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,31,26,2021-12-23T01:11:31Z,1900000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2021-12-23T01:11:19.1Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,31,26,2021-12-23T01:11:31Z,1910000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2021-12-23T01:11:48.4Z,2,REGULAR,period,start,[],0,,,1610612738,31,26,2021-12-23T01:11:48Z,1920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2021-12-23T01:11:54.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,31,26,2021-12-23T01:12:24Z,1925000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT11M47.00S,2021-12-23T01:12:00.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,91.5407358738502,5.147058823529411,1610612738,34,26,2021-12-23T01:12:07Z,1930000,-224.0,27.0,1,right,P. Pritchard 3PT  (3 PTS) (D. Schroder 4 AST),"[1630202, 203471]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.59,Made,,,,,3.0,D. Schroder,203471.0,4.0,,,,,,,,,,,
200,PT11M31.00S,2021-12-23T01:12:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,19.92444152431012,53.67647058823529,1610612739,34,26,2021-12-23T01:14:14Z,1950000,-18.0,135.0,1,left,MISS K. Love 13' turnaround Shot,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,13.6,Missed,,,,,,,,,,,,,,,,,,,
201,PT11M28.00S,2021-12-23T01:12:18.9Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,34,26,2021-12-23T01:12:18Z,1960000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
203,PT11M24.00S,2021-12-23T01:12:24.7Z,2,REGULAR,foul,personal,['2freethrow'],201937,,,1610612738,34,26,2021-12-23T01:12:37Z,1970000,,,0,,R. Rubio shooting personal FOUL (1 PF) (Schroder 2 FT),"[201937, 203471]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,,,,,,,,,,,1627529.0,,1.0,0.0,Schroder,203471.0,,,,,
205,PT11M24.00S,2021-12-23T01:12:53.7Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,35,26,2021-12-23T01:13:23Z,1990000,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
206,PT11M24.00S,2021-12-23T01:12:55.3Z,2,REGULAR,substitution,out,[],202683,,,1610612738,35,26,2021-12-23T01:12:57Z,2000000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT11M24.00S,2021-12-23T01:12:55.3Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,35,26,2021-12-23T01:12:57Z,2010000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M24.00S,2021-12-23T01:12:53.7Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,35,26,2021-12-23T01:13:23Z,2020000,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
209,PT11M24.00S,2021-12-23T01:12:53.7Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,35,26,2021-12-23T01:13:23Z,2030000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
210,PT11M04.00S,2021-12-23T01:13:37.6Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,35,26,2021-12-23T01:13:42Z,2040000,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 1629641]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,1.0,,,,,Langford,1629641.0,,,
211,PT11M04.00S,2021-12-23T01:13:37.6Z,2,REGULAR,steal,,[],1629641,,,1610612738,35,26,2021-12-23T01:14:12Z,2050000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M59.00S,2021-12-23T01:13:42.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203471,72.48685939553219,81.12745098039215,1610612738,35,26,2021-12-23T01:13:48Z,2060000,156.0,206.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
213,PT10M55.00S,2021-12-23T01:13:46.9Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,35,26,2021-12-23T01:13:48Z,2070000,,,0,,R. Rubio REBOUND (Off:1 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,212.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
214,PT10M50.00S,2021-12-23T01:13:51.7Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,35,26,2021-12-23T01:13:55Z,2080000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 1629057]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,2.0,,,,,Williams III,1629057.0,,,
215,PT10M50.00S,2021-12-23T01:13:51.7Z,2,REGULAR,steal,,[],1629057,,,1610612738,35,26,2021-12-23T01:15:50Z,2090000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M50.00S,2021-12-23T01:13:56.9Z,2,REGULAR,foul,personal,[],201567,,,1610612738,35,26,2021-12-23T01:16:16Z,2100000,,,0,,K. Love take personal FOUL (1 PF),"[201567, 203471]",1610612739.0,CLE,take,,,Love,K. Love,,,,,,,,,,,,,,,2005.0,,1.0,0.0,Schroder,203471.0,,,,,
218,PT10M50.00S,2021-12-23T01:14:11.3Z,2,REGULAR,substitution,out,[],201567,,,1610612738,35,26,2021-12-23T01:14:15Z,2120000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M50.00S,2021-12-23T01:14:11.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612738,35,26,2021-12-23T01:14:15Z,2130000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT10M41.00S,2021-12-23T01:14:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,94.40999984741211,50.0,1610612738,37,26,2021-12-23T01:18:07Z,2160000,0.0,0.0,1,right,R. Williams III Layup (7 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
223,PT10M26.00S,2021-12-23T01:14:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,16.507884362680684,45.34313725490196,1610612739,37,26,2021-12-23T01:14:56Z,2170000,23.0,103.0,1,left,MISS L. Markkanen 10' turnaround Shot,[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,10.53,Missed,,,,,,,,,,,,,,,,,,,
224,PT10M23.00S,2021-12-23T01:14:51.7Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,37,26,2021-12-23T01:14:56Z,2180000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
225,PT10M18.00S,2021-12-23T01:14:57.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630202,92.59198423127464,53.18627450980392,1610612738,39,26,2021-12-23T01:18:53Z,2190000,16.0,17.0,1,right,P. Pritchard running finger roll Layup (5 PTS),[1630202],1610612738.0,BOS,running finger roll,,,Pritchard,P. Pritchard,,,,,2.33,Made,,,,,5.0,,,,,,,,,,,,,,
226,PT10M18.00S,2021-12-23T01:15:03.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,39,26,2021-12-23T01:15:03Z,2200000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT10M04.00S,2021-12-23T01:18:08.9Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612739,39,26,2021-12-23T01:18:21Z,2210000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 203471]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,1.0,,,,,Schroder,203471.0,,,
229,PT10M04.00S,2021-12-23T01:18:08.9Z,2,REGULAR,steal,,[],203471,,,1610612738,39,26,2021-12-23T01:18:10Z,2220000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT10M00.00S,2021-12-23T01:18:12.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,76.03482260183968,10.049019607843137,1610612738,39,26,2021-12-23T01:19:40Z,2230000,-200.0,173.0,1,right,MISS P. Pritchard 26' running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M58.00S,2021-12-23T01:18:15.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,39,26,2021-12-23T01:18:15Z,2240000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
232,PT09M57.00S,2021-12-23T01:18:17.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,86.41590013140605,47.30392156862745,1610612738,39,26,2021-12-23T01:20:54Z,2250000,-13.0,75.0,1,right,MISS J. Tatum 7' Layup - blocked,"[1628369, 1628374]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,Markkanen,1628374.0
236,PT09M57.00S,2021-12-23T01:18:17.1Z,2,REGULAR,block,,[],1628374,,,1610612738,39,26,2021-12-23T01:18:45Z,2255000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M55.00S,2021-12-23T01:18:19.1Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,39,26,2021-12-23T01:18:45Z,2260000,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,232.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
234,PT09M53.00S,2021-12-23T01:18:20.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629057,94.40999984741211,50.0,1610612738,41,26,2021-12-23T01:19:17Z,2270000,0.0,0.0,1,right,R. Williams III putback Layup (9 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,,
235,PT09M45.00S,2021-12-23T01:18:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.966491458607096,46.07843137254902,1610612739,41,28,2021-12-23T01:24:15Z,2280000,20.0,22.0,1,left,D. Garland driving finger roll Layup (5 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,2.98,Made,,,,,5.0,,,,,,,,,,,,,,
237,PT09M28.00S,2021-12-23T01:18:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,83.65637319316689,37.99019607843137,1610612738,41,28,2021-12-23T01:24:48Z,2290000,-60.0,101.0,1,right,MISS R. Langford 11' driving Layup,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,,
238,PT09M28.00S,2021-12-23T01:18:45.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,41,28,2021-12-23T01:18:56Z,2300000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
239,PT09M23.00S,2021-12-23T01:18:50.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627756,8.360709592641262,41.17647058823529,1610612739,41,30,2021-12-23T01:19:23Z,2310000,44.0,26.0,1,left,D. Valentine running Layup (2 PTS) (D. Garland 2 AST),"[1627756, 1629636]",1610612739.0,CLE,running,,,Valentine,D. Valentine,,,,,5.12,Made,,,,,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,
241,PT09M22.00S,2021-12-23T01:18:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,41,30,2021-12-23T01:18:56Z,2330000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M22.00S,2021-12-23T01:21:12.1Z,2,REGULAR,substitution,out,[],201937,,,1610612738,41,30,2021-12-23T01:21:25Z,2340000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M22.00S,2021-12-23T01:21:12.1Z,2,REGULAR,substitution,in,[],1629605,,,1610612738,41,30,2021-12-23T01:21:25Z,2350000,,,0,,SUB in: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M07.00S,2021-12-23T01:22:01.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,75.77201051248358,90.44117647058823,1610612738,41,30,2021-12-23T01:22:06Z,2360000,202.0,175.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
245,PT09M05.00S,2021-12-23T01:22:03.2Z,2,REGULAR,rebound,defensive,[],1627756,,,1610612739,41,30,2021-12-23T01:22:24Z,2370000,,,0,,D. Valentine REBOUND (Off:0 Def:1),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
246,PT08M59.00S,2021-12-23T01:22:10.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,22.421156373193167,89.2156862745098,1610612739,41,30,2021-12-23T01:22:18Z,2380000,-196.0,158.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
247,PT08M57.00S,2021-12-23T01:22:12.1Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,41,30,2021-12-23T01:22:18Z,2390000,,,0,,R. Langford REBOUND (Off:0 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
248,PT08M44.00S,2021-12-23T01:22:24.8Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,41,30,2021-12-23T01:22:28Z,2400000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1629636]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,1.0,,,,,Garland,1629636.0,,,
249,PT08M44.00S,2021-12-23T01:22:24.8Z,2,REGULAR,steal,,[],1629636,,,1610612739,41,30,2021-12-23T01:22:27Z,2410000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M38.00S,2021-12-23T01:22:30.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627756,7.046649145860711,96.56862745098039,1610612739,41,33,2021-12-23T01:22:35Z,2420000,-233.0,14.0,1,left,D. Valentine 3PT  (5 PTS) (D. Garland 3 AST),"[1627756, 1629636]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,23.32,Made,,,,,5.0,D. Garland,1629636.0,3.0,,,,,,,,,,,
252,PT08M16.00S,2021-12-23T01:22:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,91.40932982917214,35.294117647058826,1610612738,41,33,2021-12-23T01:22:57Z,2440000,-74.0,28.0,1,right,MISS J. Tatum 7' driving floating Shot - blocked,"[1628369, 1629605]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,7.88,Missed,,,,,,,,,,,,,,,,,,Fall,1629605.0
253,PT08M16.00S,2021-12-23T01:22:51.6Z,2,REGULAR,block,,[],1629605,,,1610612738,41,33,2021-12-23T01:22:54Z,2450000,,,0,,T. Fall BLOCK (2 BLK),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M14.00S,2021-12-23T01:22:53.6Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,41,33,2021-12-23T01:22:57Z,2460000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
255,PT08M09.00S,2021-12-23T01:23:02.4Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,41,33,2021-12-23T01:25:00Z,2470000,,,0,,C. Osman bad pass TURNOVER (1 TO),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,1.0,,,,,,,,,
257,PT08M09.00S,2021-12-23T01:23:07.0Z,2,REGULAR,foul,personal,[],1627756,,,1610612738,41,33,2021-12-23T01:23:19Z,2490000,,,0,,D. Valentine loose ball personal FOUL (2 PF),"[1627756, 1628369]",1610612739.0,CLE,loose ball,,,Valentine,D. Valentine,,,,,,,,,,,,,,,2005.0,,2.0,0.0,Tatum,1628369.0,,,,,
259,PT07M55.00S,2021-12-23T01:23:34.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,71.43561103810775,80.88235294117648,1610612738,41,33,2021-12-23T01:23:40Z,2510000,154.0,216.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
260,PT07M53.00S,2021-12-23T01:23:36.7Z,2,REGULAR,rebound,defensive,[],1629605,,,1610612739,41,33,2021-12-23T01:23:40Z,2520000,,,0,,T. Fall REBOUND (Off:2 Def:5),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,259.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
261,PT07M47.00S,2021-12-23T01:23:51.9Z,2,REGULAR,foul,personal,[],1628369,,,1610612739,41,33,2021-12-23T01:23:58Z,2530000,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1629636]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1627529.0,,1.0,0.0,Garland,1629636.0,,,,,
263,PT07M41.00S,2021-12-23T01:24:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,9.674770039421814,57.107843137254896,1610612739,41,35,2021-12-23T01:24:11Z,2550000,-36.0,38.0,1,left,D. Garland driving floating Jump Shot (7 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,5.23,Made,,,,,7.0,,,,,,,,,,,,,,
264,PT07M22.00S,2021-12-23T01:24:26.8Z,2,REGULAR,2pt,Jump Shot,[],1628369,89.56964520367937,17.892156862745097,1610612738,43,35,2021-12-23T01:24:32Z,2560000,-161.0,46.0,1,right,J. Tatum 16' pullup Jump Shot (2 PTS) (R. Williams III 2 AST),"[1628369, 1629057]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,16.68,Made,,,,,2.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,
265,PT06M59.00S,2021-12-23T01:24:49.2Z,2,REGULAR,2pt,Jump Shot,[],1629636,18.610381077529567,67.64705882352942,1610612739,43,35,2021-12-23T01:24:54Z,2570000,-88.0,122.0,1,left,MISS D. Garland 15' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,15.09,Missed,,,,,,,,,,,,,,,,,,,
266,PT06M58.00S,2021-12-23T01:24:50.2Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,43,35,2021-12-23T01:24:54Z,2580000,,,0,,R. Langford REBOUND (Off:0 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,265.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
267,PT06M42.00S,2021-12-23T01:25:07.3Z,2,REGULAR,2pt,Jump Shot,[],203471,81.42247043363994,88.23529411764706,1610612738,43,35,2021-12-23T01:25:11Z,2590000,191.0,122.0,1,right,MISS D. Schroder 22' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
268,PT06M39.00S,2021-12-23T01:25:10.3Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,43,35,2021-12-23T01:25:11Z,2600000,,,0,,P. Pritchard REBOUND (Off:1 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
269,PT06M35.00S,2021-12-23T01:25:13.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,79.05716162943496,38.970588235294116,1610612738,45,35,2021-12-23T01:25:18Z,2610000,-55.0,144.0,1,right,P. Pritchard 15' pullup Jump Shot (7 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,15.46,Made,,,,,7.0,,,,,,,,,,,,,,
270,PT06M20.00S,2021-12-23T01:25:30.3Z,2,REGULAR,foul,personal,['2freethrow'],203471,,,1610612739,45,35,2021-12-23T01:25:37Z,2620000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Osman 2 FT),"[203471, 1626224]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1627529.0,,2.0,0.0,Osman,1626224.0,,,,,
272,PT06M20.00S,2021-12-23T01:26:01.0Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,45,36,2021-12-23T01:26:01Z,2640000,,,0,,C. Osman Free Throw 1 of 2 (4 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
273,PT06M20.00S,2021-12-23T01:26:02.6Z,2,REGULAR,substitution,out,[],203471,,,1610612739,45,36,2021-12-23T01:26:13Z,2650000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M20.00S,2021-12-23T01:26:02.6Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,45,36,2021-12-23T01:26:13Z,2660000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M20.00S,2021-12-23T01:26:02.6Z,2,REGULAR,substitution,in,[],1627759,,,1610612739,45,36,2021-12-23T01:26:13Z,2670000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M20.00S,2021-12-23T01:26:02.6Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,45,36,2021-12-23T01:26:13Z,2680000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
