actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,value,blockPlayerName,blockPersonId
100,PT05M01.00S,2021-11-20T01:04:59.8Z,1,REGULAR,2pt,Jump Shot,[],1626196,90.3580814717477,82.1078431372549,1610612738,14,24,2021-11-20T01:07:46Z,960000,161.0,38.0,1,right,J. Richardson 16' pullup Jump Shot (2 PTS) (G. Williams 1 AST),"[1626196, 1629684]",1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,,,,,,Made,2.0,,,,16.5,G. Williams,1629684.0,1.0,,,,,,,
102,PT04M47.00S,2021-11-20T01:05:12.6Z,1,REGULAR,3pt,Jump Shot,[],2546,30.305519053876477,77.45098039215686,1610612747,14,24,2021-11-20T01:05:39Z,980000,-137.0,232.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,26.99,,,,,,,,,,
103,PT04M45.00S,2021-11-20T01:05:14.6Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,14,24,2021-11-20T01:15:05Z,990000,,,0,,E. Kanter REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,
118,PT04M45.00S,2021-11-20T01:05:16.1Z,1,REGULAR,turnover,bad pass,[],202683,,,1610612738,14,24,2021-11-20T01:15:15Z,995000,,,0,,E. Kanter bad pass TURNOVER (1 TO),"[202683, 201566]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,1.0,Westbrook,201566.0,,,,,,,,,,,
119,PT04M45.00S,2021-11-20T01:05:16.1Z,1,REGULAR,steal,,[],201566,,,1610612747,14,24,2021-11-20T01:06:34Z,997500,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M41.00S,2021-11-20T01:05:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,6.915243101182654,46.81372549019608,1610612747,14,26,2021-11-20T01:06:34Z,1000000,16.0,13.0,1,left,R. Westbrook Layup (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,Made,3.0,,,,2.02,,,,,,,,,,
105,PT04M28.00S,2021-11-20T01:05:35.1Z,1,REGULAR,turnover,out-of-bounds,[],1629641,,,1610612738,14,26,2021-11-20T01:07:54Z,1010000,,,0,,R. Langford bad pass out-of-bounds TURNOVER (1 TO),[1629641],1610612738.0,BOS,bad pass,,,Langford,R. Langford,,,,,204059.0,,,,,,,1.0,,,,,,,,,,,,,
106,PT04M17.00S,2021-11-20T01:05:52.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203076,27.46591655716163,36.37025122549019,1610612747,14,26,2021-11-20T01:17:03Z,1020000,68.0,206.0,1,left,MISS A. Davis 21' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,Missed,,,,,21.67,,,,,,,,,,
107,PT04M13.00S,2021-11-20T01:05:56.1Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,14,26,2021-11-20T01:17:03Z,1030000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,
108,PT04M00.00S,2021-11-20T01:06:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202683,91.40932982917214,46.07843137254902,1610612738,14,26,2021-11-20T01:06:53Z,1040000,-20.0,28.0,1,right,MISS E. Kanter Layup - blocked,"[202683, 2546]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,Missed,,,,,3.44,,,,,,,,,Anthony,2546.0
109,PT04M00.00S,2021-11-20T01:06:10.4Z,1,REGULAR,block,,[],2546,,,1610612738,14,26,2021-11-20T01:06:13Z,1050000,,,0,,C. Anthony BLOCK (1 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M59.00S,2021-11-20T01:06:11.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,14,26,2021-11-20T01:06:53Z,1060000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,
111,PT03M59.00S,2021-11-20T01:06:15.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,14,26,2021-11-20T01:06:15Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,out,[],1629684,,,1610612738,14,26,2021-11-20T01:06:31Z,1080000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,out,[],201566,,,1610612738,14,26,2021-11-20T01:06:31Z,1090000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,out,[],202340,,,1610612738,14,26,2021-11-20T01:06:31Z,1100000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,in,[],203935,,,1610612738,14,26,2021-11-20T01:06:31Z,1110000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,in,[],200765,,,1610612738,14,26,2021-11-20T01:06:31Z,1120000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M59.00S,2021-11-20T01:06:16.1Z,1,REGULAR,substitution,in,[],201961,,,1610612738,14,26,2021-11-20T01:06:31Z,1130000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M54.00S,2021-11-20T01:06:38.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203935,81.15965834428384,67.8921568627451,1610612738,16,26,2021-11-20T01:07:28Z,1140000,89.0,125.0,1,right,M. Smart 15' pullup Jump Shot (4 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,,,Made,4.0,,,,15.34,,,,,,,,,,
121,PT03M35.00S,2021-11-20T01:06:56.2Z,1,REGULAR,2pt,Jump Shot,[],203076,10.463206307490145,77.69607843137256,1610612747,16,28,2021-11-20T01:18:36Z,1150000,-138.0,46.0,1,left,A. Davis 14' pullup Jump Shot (13 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,,,,,,Made,13.0,,,,14.59,,,,,,,,,,
122,PT03M23.00S,2021-11-20T01:07:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,81.8166885676741,57.84313725490197,1610612738,18,28,2021-11-20T01:07:33Z,1160000,39.0,118.0,1,right,M. Smart 12' pullup Jump Shot (6 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,,,Made,6.0,,,,12.47,,,,,,,,,,
123,PT03M07.00S,2021-11-20T01:07:24.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612747,18,28,2021-11-20T01:07:34Z,1170000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630202, 2546]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,204059.0,1.0,0.0,Anthony,2546.0,,,,,,,,,,,,,,,,
125,PT03M07.00S,2021-11-20T01:07:55.2Z,1,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,18,29,2021-11-20T01:07:55Z,1190000,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
126,PT03M07.00S,2021-11-20T01:08:13.4Z,1,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,18,30,2021-11-20T01:08:13Z,1200000,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
127,PT02M58.00S,2021-11-20T01:08:24.4Z,1,REGULAR,2pt,Jump Shot,[],203935,79.84559789750328,70.34313725490196,1610612738,18,30,2021-11-20T01:08:34Z,1210000,102.0,137.0,1,right,MISS M. Smart 17' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,17.06,,,,,,,,,,
128,PT02M56.00S,2021-11-20T01:08:26.4Z,1,REGULAR,rebound,defensive,[],201961,,,1610612747,18,30,2021-11-20T01:08:34Z,1220000,,,0,,W. Ellington REBOUND (Off:0 Def:1),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,
129,PT02M46.00S,2021-11-20T01:08:36.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.389618922470433,53.92156862745098,1610612747,18,32,2021-11-20T01:08:41Z,1230000,-20.0,8.0,1,left,A. Davis alley-oop DUNK (15 PTS) (R. Rondo 1 AST),"[203076, 200765]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,,,,,,Made,15.0,,,,2.1,R. Rondo,200765.0,1.0,,,,,,,
131,PT02M40.00S,2021-11-20T01:08:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.85479632063075,55.14705882352941,1610612738,20,32,2021-11-20T01:08:54Z,1250000,26.0,15.0,1,right,M. Smart driving finger roll Layup (8 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,,,,,,Made,8.0,,,,2.96,,,,,,,,,,
132,PT02M40.00S,2021-11-20T01:08:47.5Z,1,REGULAR,foul,personal,['1freethrow'],200765,,,1610612738,20,32,2021-11-20T01:08:57Z,1260000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Smart 1 FT),"[200765, 203935]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,204059.0,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,,
134,PT02M40.00S,2021-11-20T01:09:15.9Z,1,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,20,32,2021-11-20T01:09:16Z,1280000,,,0,,MISS M. Smart Free Throw 1 of 1,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,,,,,,,,,,,
135,PT02M40.00S,2021-11-20T01:09:15.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,20,32,2021-11-20T01:09:22Z,1290000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,
136,PT02M40.00S,2021-11-20T01:09:19.7Z,1,REGULAR,foul,personal,['1freethrow'],2546,,,1610612738,20,32,2021-11-20T01:10:48Z,1300000,,,0,,C. Anthony loose ball personal FOUL (1 PF) (Richardson 1 FT),"[2546, 1626196]",1610612747.0,LAL,loose ball,,,Anthony,C. Anthony,,,,,2882.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,,
138,PT02M32.00S,2021-11-20T01:09:58.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626196,80.23981603153744,39.46078431372549,1610612738,22,32,2021-11-20T01:20:55Z,1320000,-53.0,133.0,1,right,J. Richardson 14' fadeaway Jump Shot (4 PTS),[1626196],1610612738.0,BOS,fadeaway,,,Richardson,J. Richardson,,,,,,,,,,Made,4.0,,,,14.32,,,,,,,,,,
140,PT02M14.00S,2021-11-20T01:10:16.0Z,1,REGULAR,2pt,Layup,[],200765,11.251642575558476,73.77450980392157,1610612747,22,32,2021-11-20T01:22:07Z,1330000,-119.0,53.0,1,left,MISS R. Rondo 13' driving finger roll Layup,[200765],1610612747.0,LAL,driving finger roll,,,Rondo,R. Rondo,,,,,,,,,,Missed,,,,,13.03,,,,,,,,,,
141,PT02M14.00S,2021-11-20T01:10:16.0Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,22,32,2021-11-20T01:10:30Z,1340000,,,0,,E. Kanter REBOUND (Off:0 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,
142,PT02M04.00S,2021-11-20T01:10:26.5Z,1,REGULAR,3pt,Jump Shot,[],1626196,86.81011826544021,95.83333333333334,1610612738,25,32,2021-11-20T01:10:37Z,1350000,229.0,71.0,1,right,J. Richardson 24' 3PT  (7 PTS) (M. Smart 2 AST),"[1626196, 203935]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,7.0,,,,24.01,M. Smart,203935.0,2.0,,,,,,,
144,PT01M56.00S,2021-11-20T01:10:39.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,25,32,2021-11-20T01:10:39Z,1370000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M56.00S,2021-11-20T01:11:52.3Z,1,REGULAR,substitution,out,[],201961,,,1610612747,25,32,2021-11-20T01:12:03Z,1380000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M56.00S,2021-11-20T01:11:52.3Z,1,REGULAR,substitution,in,[],2544,,,1610612747,25,32,2021-11-20T01:12:03Z,1390000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M38.00S,2021-11-20T01:12:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,24.392247043363994,87.00980392156863,1610612747,25,32,2021-11-20T01:12:42Z,1400000,-185.0,177.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,Missed,,,,,25.59,,,,,,,,,,
148,PT01M36.00S,2021-11-20T01:12:30.8Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612738,25,32,2021-11-20T01:12:42Z,1410000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,
149,PT01M36.00S,2021-11-20T01:12:40.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612738,25,32,2021-11-20T01:12:45Z,1420000,,,0,,R. Rondo personal FOUL (2 PF) (Richardson 2 FT),"[200765, 1626196]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,2882.0,2.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,,
151,PT01M36.00S,2021-11-20T01:13:00.2Z,1,REGULAR,freethrow,1 of 2,[],1626196,,,1610612738,26,32,2021-11-20T01:13:00Z,1440000,,,0,,J. Richardson Free Throw 1 of 2 (8 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
152,PT01M36.00S,2021-11-20T01:13:16.5Z,1,REGULAR,freethrow,2 of 2,[],1626196,,,1610612738,27,32,2021-11-20T01:13:16Z,1450000,,,0,,J. Richardson Free Throw 2 of 2 (9 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
153,PT01M22.00S,2021-11-20T01:13:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628370,7.178055190538765,96.32352941176471,1610612747,27,35,2021-11-20T01:13:39Z,1460000,-232.0,15.0,1,left,M. Monk 3PT  (3 PTS) (L. James 1 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,Made,3.0,,,,23.21,L. James,2544.0,1.0,,,,,,,
155,PT01M04.00S,2021-11-20T01:13:50.9Z,1,REGULAR,2pt,Jump Shot,[],203935,81.68528252299606,72.05882352941177,1610612738,27,35,2021-11-20T01:13:56Z,1480000,110.0,120.0,1,right,MISS M. Smart 16' pullup Shot - blocked,"[203935, 203076]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,,,Missed,,,,,16.28,,,,,,,,,Davis,203076.0
156,PT01M04.00S,2021-11-20T01:13:50.9Z,1,REGULAR,block,,[],203076,,,1610612738,27,35,2021-11-20T01:13:53Z,1490000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M03.00S,2021-11-20T01:13:51.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,27,35,2021-11-20T01:14:04Z,1500000,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,155.0,2.0,2.0,0.0,,,
158,PT00M44.90S,2021-11-20T01:14:10.3Z,1,REGULAR,3pt,Jump Shot,[],1628370,34.510512483574246,76.7156862745098,1610612747,27,38,2021-11-20T01:14:15Z,1510000,-134.0,272.0,1,left,M. Monk 30' 3PT  (6 PTS) (A. Davis 1 AST),"[1628370, 203076]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,Made,6.0,,,,30.29,A. Davis,203076.0,1.0,,,,,,,
160,PT00M36.00S,2021-11-20T01:14:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.11760840998686,58.57843137254902,1610612738,29,38,2021-11-20T01:14:28Z,1530000,43.0,12.0,1,right,M. Smart driving finger roll Layup (10 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,,,,,,Made,10.0,,,,4.46,,,,,,,,,,
161,PT00M36.00S,2021-11-20T01:14:25.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203076,,,1610612738,29,38,2021-11-20T01:14:36Z,1540000,,,0,,A. Davis shooting personal FOUL (1 PF) (Smart 1 FT),"[203076, 203935]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,204059.0,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,,
163,PT00M36.00S,2021-11-20T01:14:49.5Z,1,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,30,38,2021-11-20T01:14:49Z,1560000,,,0,,M. Smart Free Throw 1 of 1 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
164,PT00M24.20S,2021-11-20T01:15:06.4Z,1,REGULAR,2pt,Jump Shot,[],2546,25.04927726675427,72.79411764705883,1610612747,30,38,2021-11-20T01:24:43Z,1570000,-114.0,183.0,1,left,MISS C. Anthony 21' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,,,21.56,,,,,,,,,,
165,PT00M21.80S,2021-11-20T01:15:08.8Z,1,REGULAR,rebound,defensive,[],1629641,,,1610612738,30,38,2021-11-20T01:15:08Z,1580000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,164.0,1.0,1.0,0.0,,,
166,PT00M02.00S,2021-11-20T01:15:28.5Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612738,30,38,2021-11-20T01:15:35Z,1590000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 200765]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,1.0,Rondo,200765.0,,,,,,,,,,,
167,PT00M02.00S,2021-11-20T01:15:28.5Z,1,REGULAR,steal,,[],200765,,,1610612747,30,38,2021-11-20T01:15:30Z,1600000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M00.50S,2021-11-20T01:15:32.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,12.959921156373195,46.568627450980394,1610612747,30,38,2021-11-20T01:15:49Z,1610000,17.0,69.0,1,left,MISS M. Monk 7' floating Shot,[1628370],1610612747.0,LAL,floating,,,Monk,M. Monk,,,,,,,,,,Missed,,,,,7.14,,,,,,,,,,
169,PT00M00.10S,2021-11-20T01:15:33.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,30,38,2021-11-20T01:15:49Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,
170,PT00M00.00S,2021-11-20T01:15:35.6Z,1,REGULAR,period,end,[],0,,,1610612747,30,38,2021-11-20T01:15:35Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,out,['startperiod'],1630202,,,1610612747,30,38,2021-11-20T01:19:11Z,1640000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612747,30,38,2021-11-20T01:19:11Z,1650000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,30,38,2021-11-20T01:19:11Z,1660000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,out,['startperiod'],200765,,,1610612747,30,38,2021-11-20T01:19:11Z,1670000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612747,30,38,2021-11-20T01:19:11Z,1680000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,in,['startperiod'],203471,,,1610612747,30,38,2021-11-20T01:19:11Z,1690000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,in,['startperiod'],201566,,,1610612747,30,38,2021-11-20T01:19:11Z,1700000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-20T01:18:40.9Z,2,REGULAR,substitution,in,['startperiod'],2730,,,1610612747,30,38,2021-11-20T01:19:11Z,1710000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-20T01:19:12.7Z,2,REGULAR,period,start,[],0,,,1610612738,30,38,2021-11-20T01:19:12Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M42.00S,2021-11-20T01:19:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.46057818659659,57.59803921568627,1610612738,32,38,2021-11-20T01:19:34Z,1730000,38.0,18.0,1,right,D. Schroder driving finger roll Layup (7 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,,,,Made,7.0,,,,4.22,,,,,,,,,,
181,PT11M19.00S,2021-11-20T01:19:52.1Z,2,REGULAR,2pt,Jump Shot,[],2544,5.338370565045992,73.2843137254902,1610612747,32,40,2021-11-20T01:19:57Z,1740000,-116.0,-2.0,1,left,L. James 11' turnaround fadeaway Jump Shot (9 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,,,,,,Made,9.0,,,,11.64,,,,,,,,,,
182,PT11M03.00S,2021-11-20T01:20:08.1Z,2,REGULAR,2pt,Jump Shot,[],203471,72.09264126149803,43.627450980392155,1610612738,32,40,2021-11-20T01:20:12Z,1750000,-32.0,210.0,1,right,MISS D. Schroder 21' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,,,21.22,,,,,,,,,,
183,PT11M01.00S,2021-11-20T01:20:10.1Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,32,40,2021-11-20T01:20:12Z,1760000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,
184,PT10M52.00S,2021-11-20T01:20:19.8Z,2,REGULAR,2pt,Jump Shot,[],2544,7.835085413929041,80.88235294117648,1610612747,32,40,2021-11-20T01:20:27Z,1770000,-154.0,21.0,1,left,MISS L. James 15' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,,,,,,Missed,,,,,15.58,,,,,,,,,,
185,PT10M50.00S,2021-11-20T01:20:21.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,32,40,2021-11-20T01:20:27Z,1780000,,,0,,D. Schroder REBOUND (Off:1 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,184.0,3.0,2.0,1.0,,,
186,PT10M39.00S,2021-11-20T01:20:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629641,92.32917214191852,95.83333333333334,1610612738,32,40,2021-11-20T01:20:37Z,1790000,229.0,20.0,1,right,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,Missed,,,,,23.0,,,,,,,,,,
187,PT10M36.00S,2021-11-20T01:20:35.5Z,2,REGULAR,rebound,offensive,[],203471,,,1610612738,32,40,2021-11-20T01:20:35Z,1800000,,,0,,D. Schroder REBOUND (Off:2 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,186.0,4.0,2.0,2.0,,,
