actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
272,PT05M34.00S,2022-03-06T18:59:46.3Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,45,48,2022-03-06T18:59:53Z,2680000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,
273,PT05M32.00S,2022-03-06T18:59:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,27.94021024967148,77.69607843137256,1610612751,45,48,2022-03-06T19:00:06Z,2690000,-138.0,210.0,1,left,MISS K. Durant 25' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
274,PT05M30.00S,2022-03-06T18:59:50.4Z,2,REGULAR,rebound,offensive,[],201142,,,1610612751,45,48,2022-03-06T19:00:06Z,2700000,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,273.0,2.0,1.0,1.0,,,
275,PT05M26.00S,2022-03-06T18:59:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,20.318659658344284,89.95098039215686,1610612751,45,51,2022-03-06T19:00:00Z,2710000,-200.0,138.0,1,left,C. Thomas 24' 3PT  (3 PTS) (K. Durant 2 AST),"[1630560, 201142]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.31,Made,3.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,,
277,PT05M15.00S,2022-03-06T19:00:05.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,92.19776609724047,50.73529411764706,1610612738,47,51,2022-03-06T19:07:22Z,2730000,4.0,21.0,1,right,R. Williams III cutting DUNK (8 PTS) (J. Brown 3 AST),"[1629057, 1627759]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.11,Made,8.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
279,PT04M57.00S,2022-03-06T19:00:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628971,8.886333771353483,96.56862745098039,1610612751,47,54,2022-03-06T19:00:32Z,2750000,-233.0,31.0,1,left,B. Brown 3PT  (6 PTS) (K. Durant 3 AST),"[1628971, 201142]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.49,Made,6.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,,,
281,PT04M35.00S,2022-03-06T19:00:44.6Z,2,REGULAR,2pt,Jump Shot,[],1627759,77.34888304862024,62.254901960784316,1610612738,47,54,2022-03-06T19:00:50Z,2770000,61.0,160.0,1,right,MISS J. Brown 17' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,17.17,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M33.00S,2022-03-06T19:00:46.6Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,47,54,2022-03-06T19:00:50Z,2780000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,
285,PT04M22.00S,2022-03-06T19:00:59.8Z,2,REGULAR,foul,offensive,['inpenalty'],1630560,,,1610612751,47,54,2022-03-06T19:01:12Z,2790000,,,0,,C. Thomas charge offensive FOUL (1 PF),"[1630560, 203935]",1610612751.0,BKN,charge,,,Thomas,C. Thomas,,,,,,,,,,,2534.0,,1.0,0.0,Smart,203935.0,,,,,,,,,
287,PT04M22.00S,2022-03-06T19:00:59.8Z,2,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,47,54,2022-03-06T19:00:59Z,2810000,,,0,,C. Thomas offensive foul TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,2534.0,1.0,,,,,,,,,,,,,
288,PT04M12.00S,2022-03-06T19:01:32.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,68.67608409986859,70.34313725490196,1610612738,47,54,2022-03-06T19:01:47Z,2820000,102.0,242.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
289,PT04M07.00S,2022-03-06T19:01:37.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,47,54,2022-03-06T19:01:47Z,2830000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,288.0,1.0,1.0,0.0,,,
290,PT04M03.00S,2022-03-06T19:01:39.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,27.151773981603156,23.03921568627451,1610612751,47,54,2022-03-06T19:01:51Z,2840000,135.0,203.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
291,PT04M01.00S,2022-03-06T19:01:41.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,47,54,2022-03-06T19:01:51Z,2850000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,290.0,3.0,2.0,1.0,,,
294,PT03M47.00S,2022-03-06T19:01:56.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.23061760840999,36.27450980392157,1610612738,47,54,2022-03-06T19:02:07Z,2860000,-69.0,256.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
295,PT03M43.00S,2022-03-06T19:02:00.7Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,47,54,2022-03-06T19:02:07Z,2870000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,294.0,3.0,2.0,1.0,,,
296,PT03M43.00S,2022-03-06T19:02:00.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612738,49,54,2022-03-06T19:02:00Z,2880000,0.0,0.0,1,right,R. Williams III tip DUNK (10 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
297,PT03M43.00S,2022-03-06T19:02:12.2Z,2,REGULAR,stoppage,other,[],0,,,1610612751,49,54,2022-03-06T19:08:58Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M30.00S,2022-03-06T19:02:27.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,49,54,2022-03-06T19:02:37Z,2900000,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1627759]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,2.0,,,,,Brown,1627759.0,,,,,,,
299,PT03M30.00S,2022-03-06T19:02:27.1Z,2,REGULAR,steal,,[],1627759,,,1610612738,49,54,2022-03-06T19:02:29Z,2910000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M30.00S,2022-03-06T19:02:29.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.72339027595268,49.50980392156863,1610612738,51,54,2022-03-06T19:02:54Z,2920000,-2.0,16.0,1,right,J. Brown running DUNK (8 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.61,Made,8.0,,,,,,,,,,,,,,,,,,
301,PT03M30.00S,2022-03-06T19:02:35.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,51,54,2022-03-06T19:02:35Z,2930000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M30.00S,2022-03-06T19:05:26.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,51,54,2022-03-06T19:05:48Z,2940000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M30.00S,2022-03-06T19:05:26.6Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,51,54,2022-03-06T19:05:48Z,2950000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M30.00S,2022-03-06T19:05:26.6Z,2,REGULAR,substitution,in,[],202681,,,1610612751,51,54,2022-03-06T19:05:48Z,2960000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M30.00S,2022-03-06T19:05:26.6Z,2,REGULAR,substitution,in,[],200746,,,1610612751,51,54,2022-03-06T19:05:48Z,2970000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M16.00S,2022-03-06T19:06:07.3Z,2,REGULAR,2pt,Jump Shot,[],200746,10.200394218134035,13.725490196078432,1610612751,51,54,2022-03-06T19:06:21Z,2980000,181.0,43.0,1,left,MISS L. Aldridge 18' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,18.65,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M13.00S,2022-03-06T19:06:10.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,51,54,2022-03-06T19:06:10Z,2990000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,310.0,4.0,3.0,1.0,,,
314,PT02M58.00S,2022-03-06T19:06:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,71.82982917214193,82.35294117647058,1610612738,54,54,2022-03-06T19:06:29Z,3000000,162.0,212.0,1,right,J. Tatum 26' 3PT step back (18 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.69,Made,18.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,,
315,PT02M43.00S,2022-03-06T19:06:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,6.389618922470433,47.05882352941176,1610612751,54,56,2022-03-06T19:06:47Z,3010000,15.0,8.0,1,left,K. Durant driving Layup (19 PTS) (B. Brown 3 AST),"[201142, 1628971]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.65,Made,19.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,,
317,PT02M43.00S,2022-03-06T19:06:45.0Z,2,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612751,54,56,2022-03-06T19:06:51Z,3030000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Durant 1 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,2534.0,,1.0,0.0,Durant,201142.0,,,,,,,,,
319,PT02M43.00S,2022-03-06T19:07:11.2Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,54,56,2022-03-06T19:07:29Z,3050000,,,0,,MISS K. Durant Free Throw 1 of 1,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M41.00S,2022-03-06T19:07:13.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,54,56,2022-03-06T19:07:29Z,3060000,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,319.0,5.0,4.0,1.0,,,
321,PT02M21.00S,2022-03-06T19:07:32.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,88.25558475689881,4.901960784313726,1610612738,54,56,2022-03-06T19:07:36Z,3070000,-225.0,58.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
322,PT02M19.00S,2022-03-06T19:07:34.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,54,56,2022-03-06T19:07:36Z,3080000,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,321.0,3.0,2.0,1.0,,,
323,PT02M10.00S,2022-03-06T19:07:44.0Z,2,REGULAR,3pt,Jump Shot,[],201142,24.78646517739816,85.5392156862745,1610612751,54,56,2022-03-06T19:08:00Z,3090000,-178.0,180.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
324,PT02M08.00S,2022-03-06T19:07:46.7Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,54,56,2022-03-06T19:07:46Z,3100000,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,323.0,6.0,5.0,1.0,,,
326,PT01M55.00S,2022-03-06T19:07:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,85.62746386333771,45.83333333333333,1610612738,56,56,2022-03-06T19:08:03Z,3110000,-21.0,83.0,1,right,J. Brown 8' driving floating Jump Shot (10 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,8.52,Made,10.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,,
327,PT01M42.00S,2022-03-06T19:08:11.5Z,2,REGULAR,2pt,Jump Shot,[],202681,18.2161629434954,28.921568627450984,1610612751,56,58,2022-03-06T19:08:15Z,3120000,105.0,119.0,1,left,K. Irving 15' pullup Jump Shot (8 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,15.87,Made,8.0,,,,,,,,,,,,,,,,,,
329,PT01M21.00S,2022-03-06T19:08:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,85.49605781865965,50.49019607843137,1610612738,58,58,2022-03-06T19:08:37Z,3130000,2.0,84.0,1,right,J. Tatum 8' driving floating Jump Shot (20 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.38,Made,20.0,,,,,,,,,,,,,,,,,,
330,PT01M07.00S,2022-03-06T19:08:45.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],200746,15.982260183968464,51.9607843137255,1610612751,58,60,2022-03-06T19:08:49Z,3140000,-10.0,98.0,1,left,L. Aldridge 9' turnaround Hook (6 PTS) (K. Durant 4 AST),"[200746, 201142]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,9.82,Made,6.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,,,
332,PT00M43.50S,2022-03-06T19:09:11.2Z,2,REGULAR,2pt,Jump Shot,[],1627759,76.16622864651774,68.13725490196079,1610612738,58,60,2022-03-06T19:09:18Z,3160000,91.0,172.0,1,right,MISS J. Brown 19' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,19.4,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M41.80S,2022-03-06T19:09:12.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,58,60,2022-03-06T19:09:18Z,3170000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,332.0,,,,,,
334,PT00M41.80S,2022-03-06T19:09:17.5Z,2,REGULAR,foul,personal,[],1629057,,,1610612751,58,60,2022-03-06T19:09:24Z,3180000,,,0,,R. Williams III loose ball personal FOUL (2 PF),"[1629057, 201142]",1610612738.0,BOS,loose ball,,,Williams III,R. Williams III,,,,,,,,,,,2534.0,,2.0,0.0,Durant,201142.0,,,,,,,,,
336,PT00M41.80S,2022-03-06T19:09:30.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,58,60,2022-03-06T19:09:36Z,3200000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M41.80S,2022-03-06T19:09:30.6Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,58,60,2022-03-06T19:09:36Z,3210000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M26.00S,2022-03-06T19:09:56.6Z,2,REGULAR,2pt,Jump Shot,[],200746,22.026938239159,26.96078431372549,1610612751,58,60,2022-03-06T19:10:04Z,3220000,115.0,155.0,1,left,MISS L. Aldridge 19' fadeaway Shot,[200746],1610612751.0,BKN,fadeaway,,,Aldridge,L. Aldridge,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M24.10S,2022-03-06T19:09:58.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,58,60,2022-03-06T19:10:04Z,3230000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,,
340,PT00M24.10S,2022-03-06T19:10:03.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,58,60,2022-03-06T19:10:03Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M16.30S,2022-03-06T19:10:37.6Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612738,58,60,2022-03-06T19:10:37Z,3250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M05.70S,2022-03-06T19:10:55.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.46452036793693,74.50980392156863,1610612738,58,60,2022-03-06T19:11:00Z,3260000,123.0,235.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
344,PT00M02.60S,2022-03-06T19:10:58.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,60,2022-03-06T19:10:58Z,3270000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,343.0,2.0,2.0,0.0,,,
345,PT00M00.00S,2022-03-06T19:11:04.5Z,2,REGULAR,period,end,[],0,,,1610612751,58,60,2022-03-06T19:11:04Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612751,58,60,2022-03-06T19:26:23Z,3290000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,58,60,2022-03-06T19:26:23Z,3300000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,58,60,2022-03-06T19:26:23Z,3310000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612751,58,60,2022-03-06T19:26:23Z,3320000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612751,58,60,2022-03-06T19:26:23Z,3330000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-06T19:26:06.5Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,58,60,2022-03-06T19:26:23Z,3340000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-06T19:26:45.9Z,3,REGULAR,period,start,[],0,,,1610612751,58,60,2022-03-06T19:26:45Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M43.00S,2022-03-06T19:27:02.2Z,3,REGULAR,2pt,Jump Shot,[],1628971,91.27792378449409,69.36274509803921,1610612751,58,62,2022-03-06T19:27:06Z,3360000,97.0,29.0,1,right,B. Brown 10' driving floating Jump Shot (8 PTS) (K. Irving 3 AST),"[1628971, 202681]",1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,10.12,Made,8.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,,
355,PT11M24.00S,2022-03-06T19:27:20.2Z,3,REGULAR,2pt,Jump Shot,[],1627759,7.178055190538765,77.20588235294117,1610612738,58,62,2022-03-06T19:27:24Z,3380000,-136.0,15.0,1,left,MISS J. Brown 13' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,13.68,Missed,,,,,,,,,,,,,,,,,,,
356,PT11M23.00S,2022-03-06T19:27:21.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,58,62,2022-03-06T19:27:24Z,3390000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,355.0,6.0,4.0,2.0,,,
357,PT11M12.00S,2022-03-06T19:27:36.1Z,3,REGULAR,2pt,Jump Shot,[],203552,77.21747700394218,62.00980392156863,1610612751,58,62,2022-03-06T19:27:58Z,3400000,60.0,162.0,1,right,MISS S. Curry 17' pullup Shot - blocked,"[203552, 201143]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,17.25,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
358,PT11M12.00S,2022-03-06T19:27:36.1Z,3,REGULAR,block,,[],201143,,,1610612751,58,62,2022-03-06T19:27:58Z,3410000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M10.00S,2022-03-06T19:27:38.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,58,62,2022-03-06T19:27:58Z,3420000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,357.0,,,,,,
359,PT11M10.00S,2022-03-06T19:27:56.3Z,3,REGULAR,jumpball,recovered,[],1627759,,,1610612738,58,62,2022-03-06T19:27:56Z,3430000,,,0,,Jump Ball A. Horford vs. S. Curry: Tip to J. Brown,"[1627759, 201143, 203552]",1610612738.0,BOS,heldball,J. Brown,1627759.0,Brown,J. Brown,Horford,201143.0,Curry,203552.0,,,,,,,,,,,,,,,,,,,,,
363,PT10M59.00S,2022-03-06T19:28:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,59.31372549019608,1610612738,60,62,2022-03-06T19:28:11Z,3460000,-47.0,17.0,1,left,J. Tatum driving Layup (22 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.97,Made,22.0,,,,,,,,,,,,,,,,,,
365,PT10M31.00S,2022-03-06T19:28:35.0Z,3,REGULAR,2pt,Jump Shot,[],203552,73.98160315374507,74.28768382352942,1610612751,60,62,2022-03-06T19:30:53Z,3480000,121.0,192.0,1,right,MISS S. Curry 22' Jump Shot,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M28.00S,2022-03-06T19:28:38.0Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,60,62,2022-03-06T19:28:44Z,3490000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,365.0,2.0,1.0,1.0,,,
367,PT10M27.00S,2022-03-06T19:28:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,94.1688567674113,50.0,1610612751,60,64,2022-03-06T19:28:51Z,3500000,0.0,2.0,1,right,B. Brown Layup (10 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,0.23,Made,10.0,,,,,,,,,,,,,,,,,,
369,PT10M07.00S,2022-03-06T19:28:58.2Z,3,REGULAR,3pt,Jump Shot,[],201143,8.492115637319317,96.56862745098039,1610612738,63,64,2022-03-06T19:29:02Z,3520000,-233.0,27.0,1,left,A. Horford 3PT  (9 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.44,Made,9.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
371,PT09M48.00S,2022-03-06T19:29:18.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,63,64,2022-03-06T19:29:26Z,3540000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1629057]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,4.0,,,,,Williams III,1629057.0,,,,,,,
372,PT09M48.00S,2022-03-06T19:29:18.0Z,3,REGULAR,steal,,[],1629057,,,1610612738,63,64,2022-03-06T19:32:15Z,3550000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M45.00S,2022-03-06T19:29:25.2Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,63,64,2022-03-06T19:29:31Z,3560000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (4 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,202007.0,4.0,,,,,,,,,,,,,
374,PT09M33.00S,2022-03-06T19:29:39.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201142,76.95466491458606,50.73529411764706,1610612751,63,64,2022-03-06T19:29:49Z,3570000,4.0,164.0,1,right,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.41,Missed,,,,,,,,,,,,,,,,,,,
