actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT09M05.00S,2021-12-19T00:41:31.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,10.200394218134035,1.715686274509804,1610612752,36,26,2021-12-19T00:41:56Z,1750000,241.0,43.0,1,left,A. Burks 24' 3PT  (9 PTS) (K. Walker 1 AST),"[202692, 202689]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.53,Made,9.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,,
177,PT08M41.00S,2021-12-19T00:41:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,87.07293035479631,35.53921568627451,1610612738,36,26,2021-12-19T00:42:06Z,1770000,-72.0,69.0,1,right,MISS P. Pritchard 9' driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,9.99,Missed,,,,,,,,,,,,,,,,,,
178,PT08M36.00S,2021-12-19T00:42:01.3Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,36,26,2021-12-19T00:42:06Z,1780000,,,0,,E. Freedom REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,177.0,4.0,2.0,2.0,,,,,,,
179,PT08M36.00S,2021-12-19T00:42:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,94.40999984741211,50.0,1610612738,36,26,2021-12-19T00:42:00Z,1790000,0.0,0.0,1,right,MISS E. Freedom tip Layup,[202683],1610612738.0,BOS,tip,,,Freedom,E. Freedom,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
180,PT08M36.00S,2021-12-19T00:42:01.0Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,36,26,2021-12-19T00:42:01Z,1800000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,
181,PT08M31.00S,2021-12-19T00:42:05.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",201959,7.178055190538765,43.872549019607845,1610612752,36,26,2021-12-19T00:42:22Z,1810000,31.0,15.0,1,left,MISS T. Gibson turnaround Hook,[201959],1610612752.0,NYK,turnaround,,,Gibson,T. Gibson,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,
182,PT08M29.00S,2021-12-19T00:42:07.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,36,26,2021-12-19T00:42:22Z,1820000,,,0,,A. Nesmith REBOUND (Off:0 Def:4),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,181.0,4.0,4.0,0.0,,,,,,,
183,PT08M23.00S,2021-12-19T00:42:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.96386333771353,43.627450980392155,1610612738,38,26,2021-12-19T00:42:27Z,1830000,-32.0,42.0,1,right,J. Tatum driving floating Jump Shot (12 PTS) (A. Nesmith 1 AST),"[1628369, 1630174]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,5.26,Made,12.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,
186,PT08M23.00S,2021-12-19T00:42:19.2Z,2,REGULAR,foul,personal,['1freethrow'],203095,,,1610612738,38,26,2021-12-19T00:42:42Z,1850000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Tatum 1 FT),"[203095, 1628369]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,2530.0,1.0,0.0,,,,,Tatum,1628369.0,,,,,
188,PT08M23.00S,2021-12-19T00:42:35.6Z,2,REGULAR,substitution,out,[],202683,,,1610612738,38,26,2021-12-19T00:42:41Z,1870000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M23.00S,2021-12-19T00:42:35.6Z,2,REGULAR,substitution,out,[],202692,,,1610612738,38,26,2021-12-19T00:42:41Z,1880000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M23.00S,2021-12-19T00:42:35.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,38,26,2021-12-19T00:42:41Z,1890000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M23.00S,2021-12-19T00:42:35.6Z,2,REGULAR,substitution,in,[],203944,,,1610612738,38,26,2021-12-19T00:42:41Z,1900000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M23.00S,2021-12-19T00:42:48.6Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,39,26,2021-12-19T00:42:48Z,1910000,,,0,,J. Tatum Free Throw 1 of 1 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
193,PT08M00.00S,2021-12-19T00:43:24.6Z,2,REGULAR,foul,personal,['3freethrow'],1626196,,,1610612752,39,26,2021-12-19T00:43:37Z,1920000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Walker 3 FT),"[1626196, 202689]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,1627962.0,2.0,0.0,,,,,Walker,202689.0,,,,,
195,PT08M00.00S,2021-12-19T00:43:41.7Z,2,REGULAR,freethrow,1 of 3,[],202689,,,1610612752,39,27,2021-12-19T00:43:41Z,1940000,,,0,,K. Walker Free Throw 1 of 3 (8 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
196,PT08M00.00S,2021-12-19T00:43:56.0Z,2,REGULAR,freethrow,2 of 3,[],202689,,,1610612752,39,28,2021-12-19T00:43:56Z,1950000,,,0,,K. Walker Free Throw 2 of 3 (9 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
197,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612752,39,28,2021-12-19T00:44:06Z,1960000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,out,[],1630174,,,1610612752,39,28,2021-12-19T00:44:06Z,1970000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,39,28,2021-12-19T00:44:06Z,1980000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612752,39,28,2021-12-19T00:44:06Z,1990000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,in,[],203935,,,1610612752,39,28,2021-12-19T00:44:06Z,2000000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M00.00S,2021-12-19T00:43:58.5Z,2,REGULAR,substitution,in,[],203457,,,1610612752,39,28,2021-12-19T00:44:06Z,2010000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M00.00S,2021-12-19T00:44:19.5Z,2,REGULAR,freethrow,3 of 3,[],202689,,,1610612752,39,29,2021-12-19T00:44:19Z,2020000,,,0,,K. Walker Free Throw 3 of 3 (10 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
204,PT07M49.00S,2021-12-19T00:44:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,91.93495400788436,58.333333333333336,1610612738,39,29,2021-12-19T00:44:44Z,2030000,42.0,23.0,1,right,MISS J. Richardson driving Layup,[1626196],1610612738.0,BOS,driving,,,Richardson,J. Richardson,,,,,4.78,Missed,,,,,,,,,,,,,,,,,,
205,PT07M47.00S,2021-12-19T00:44:36.0Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,39,29,2021-12-19T00:44:36Z,2040000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,204.0,4.0,2.0,2.0,,,,,,,
206,PT07M46.00S,2021-12-19T00:44:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,90.88370565045992,44.11764705882353,1610612738,39,29,2021-12-19T00:45:05Z,2050000,-29.0,33.0,1,right,MISS R. Williams III putback Layup,[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2021-12-19T00:44:39.1Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,39,29,2021-12-19T00:45:05Z,2060000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,
208,PT07M39.00S,2021-12-19T00:44:44.8Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,39,29,2021-12-19T00:44:54Z,2070000,,,0,,J. Brown shooting personal FOUL (1 PF) (Walker 2 FT),"[1627759, 202689]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,201245.0,1.0,0.0,,,,,Walker,202689.0,,,,,
210,PT07M39.00S,2021-12-19T00:45:10.4Z,2,REGULAR,freethrow,1 of 2,[],202689,,,1610612752,39,30,2021-12-19T00:45:10Z,2090000,,,0,,K. Walker Free Throw 1 of 2 (11 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
211,PT07M39.00S,2021-12-19T00:45:25.4Z,2,REGULAR,freethrow,2 of 2,[],202689,,,1610612752,39,31,2021-12-19T00:45:25Z,2100000,,,0,,K. Walker Free Throw 2 of 2 (12 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2021-12-19T00:45:38.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.44218134034165,70.83333333333334,1610612738,42,31,2021-12-19T00:56:16Z,2110000,104.0,263.0,1,right,J. Brown 28' 3PT pullup (14 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,28.28,Made,14.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
214,PT07M13.00S,2021-12-19T00:45:52.1Z,2,REGULAR,3pt,Jump Shot,[],203944,23.340998685939553,86.27450980392157,1610612752,42,34,2021-12-19T00:45:56Z,2130000,-181.0,167.0,1,left,J. Randle 24' 3PT  (3 PTS) (E. Fournier 1 AST),"[203944, 203095]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.65,Made,3.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,,,
216,PT06M51.00S,2021-12-19T00:46:14.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,75.3777923784494,87.99019607843137,1610612738,42,34,2021-12-19T00:46:20Z,2150000,190.0,179.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
217,PT06M48.00S,2021-12-19T00:46:17.6Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,42,34,2021-12-19T00:46:20Z,2160000,,,0,,K. Walker REBOUND (Off:1 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,216.0,4.0,3.0,1.0,,,,,,,
218,PT06M43.00S,2021-12-19T00:46:28.2Z,2,REGULAR,foul,offensive,[],201959,,,1610612752,42,34,2021-12-19T00:46:44Z,2170000,,,0,,T. Gibson offensive FOUL (2 PF),"[201959, 1626196]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,1627962.0,2.0,0.0,,,,,Richardson,1626196.0,,,,,
220,PT06M43.00S,2021-12-19T00:46:28.2Z,2,REGULAR,turnover,offensive foul,[],201959,,,1610612752,42,34,2021-12-19T00:46:44Z,2190000,,,0,,T. Gibson offensive foul TURNOVER (1 TO),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,
221,PT06M43.00S,2021-12-19T00:46:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,42,34,2021-12-19T00:46:39Z,2200000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M31.00S,2021-12-19T00:49:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,91.14651773981603,2.941176470588235,1610612738,45,34,2021-12-19T00:49:45Z,2210000,-235.0,31.0,1,right,P. Pritchard 3PT  (7 PTS) (M. Smart 4 AST),"[1630202, 203935]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.73,Made,7.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
224,PT06M15.00S,2021-12-19T00:49:56.4Z,2,REGULAR,3pt,Jump Shot,[],203095,25.443495400788436,82.35294117647058,1610612752,45,34,2021-12-19T00:50:00Z,2230000,-162.0,187.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
225,PT06M13.00S,2021-12-19T00:49:58.4Z,2,REGULAR,rebound,offensive,[],203457,,,1610612752,45,34,2021-12-19T00:50:00Z,2240000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,224.0,2.0,1.0,1.0,,,,,,,
226,PT06M11.00S,2021-12-19T00:50:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,6.389618922470433,53.67647058823529,1610612752,45,36,2021-12-19T00:50:13Z,2250000,-18.0,8.0,1,left,E. Fournier cutting finger roll Layup (12 PTS) (N. Noel 1 AST),"[203095, 203457]",1610612752.0,NYK,cutting finger roll,,,Fournier,E. Fournier,,,,,1.99,Made,12.0,N. Noel,203457.0,1.0,,,,,,,,,,,,,,
228,PT05M56.00S,2021-12-19T00:50:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,90.3580814717477,93.87254901960785,1610612738,48,36,2021-12-19T00:50:19Z,2270000,219.0,38.0,1,right,P. Pritchard 3PT  (10 PTS) (R. Williams III 2 AST),"[1630202, 1629057]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.27,Made,10.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
230,PT05M42.00S,2021-12-19T00:50:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.485545335085414,48.77450980392157,1610612752,48,38,2021-12-19T00:58:16Z,2290000,6.0,74.0,1,left,J. Randle 7' floating Jump Shot (5 PTS),[203944],1610612752.0,NYK,floating,,,Randle,J. Randle,,,,,7.45,Made,5.0,,,,,,,,,,,,,,,,,
231,PT05M24.00S,2021-12-19T00:50:49.2Z,2,REGULAR,foul,personal,['2freethrow'],203457,,,1610612738,48,38,2021-12-19T00:51:03Z,2300000,,,0,,N. Noel shooting personal FOUL (1 PF) (Williams III 2 FT),"[203457, 1629057]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,1627962.0,1.0,0.0,,,,,Williams III,1629057.0,,,,,
233,PT05M24.00S,2021-12-19T00:51:30.3Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,48,38,2021-12-19T00:51:30Z,2320000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT05M24.00S,2021-12-19T00:51:30.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,48,38,2021-12-19T00:51:30Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,
235,PT05M24.00S,2021-12-19T00:51:31.2Z,2,REGULAR,substitution,out,[],1626196,,,1610612738,48,38,2021-12-19T00:51:38Z,2340000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M24.00S,2021-12-19T00:51:31.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,48,38,2021-12-19T00:51:38Z,2350000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M24.00S,2021-12-19T00:51:50.6Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,49,38,2021-12-19T00:51:50Z,2360000,,,0,,R. Williams III Free Throw 2 of 2 (3 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
238,PT05M13.00S,2021-12-19T00:52:03.7Z,2,REGULAR,3pt,Jump Shot,[],203944,31.09395532194481,62.254901960784316,1610612752,49,38,2021-12-19T00:59:13Z,2370000,-61.0,240.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
239,PT05M06.00S,2021-12-19T00:52:10.7Z,2,REGULAR,rebound,offensive,[],202689,,,1610612752,49,38,2021-12-19T00:52:24Z,2380000,,,0,,K. Walker REBOUND (Off:2 Def:3),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,238.0,5.0,3.0,2.0,,,,,,,
240,PT04M56.00S,2021-12-19T00:52:21.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202689,31.882391590013142,54.41176470588235,1610612752,49,38,2021-12-19T00:52:30Z,2390000,-22.0,247.0,1,left,MISS K. Walker 24' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
241,PT04M54.00S,2021-12-19T00:52:23.4Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,49,38,2021-12-19T00:52:30Z,2400000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,240.0,5.0,3.0,2.0,,,,,,,
242,PT04M44.00S,2021-12-19T00:52:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630174,89.30683311432325,3.9215686274509802,1610612738,49,38,2021-12-19T00:52:37Z,2410000,-230.0,48.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
243,PT04M41.00S,2021-12-19T00:52:34.5Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,49,38,2021-12-19T00:52:37Z,2420000,,,0,,N. Noel REBOUND (Off:1 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,242.0,3.0,2.0,1.0,,,,,,,
244,PT04M35.00S,2021-12-19T00:52:40.6Z,2,REGULAR,turnover,lost ball,[],203095,,,1610612752,49,38,2021-12-19T00:52:49Z,2430000,,,0,,E. Fournier lost ball TURNOVER (2 TO),"[203095, 1627759]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,
245,PT04M35.00S,2021-12-19T00:52:40.6Z,2,REGULAR,steal,,[],1627759,,,1610612738,49,38,2021-12-19T00:52:42Z,2440000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M30.00S,2021-12-19T00:52:46.0Z,2,REGULAR,foul,personal,['2freethrow'],203095,,,1610612738,49,38,2021-12-19T00:53:01Z,2450000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Williams III 2 FT),"[203095, 1629057]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,2530.0,2.0,0.0,,,,,Williams III,1629057.0,,,,,
248,PT04M30.00S,2021-12-19T00:53:21.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629057,,,1610612738,50,38,2021-12-19T00:53:21Z,2470000,,,0,,R. Williams III Free Throw 1 of 2 (4 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
249,PT04M30.00S,2021-12-19T00:53:22.6Z,2,REGULAR,substitution,out,[],202689,,,1610612738,50,38,2021-12-19T00:53:25Z,2480000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M30.00S,2021-12-19T00:53:22.6Z,2,REGULAR,substitution,in,[],202692,,,1610612738,50,38,2021-12-19T00:53:25Z,2490000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M30.00S,2021-12-19T00:53:43.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629057,,,1610612738,51,38,2021-12-19T00:53:43Z,2500000,,,0,,R. Williams III Free Throw 2 of 2 (5 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
252,PT04M11.00S,2021-12-19T00:54:04.1Z,2,REGULAR,3pt,Jump Shot,[],203944,23.866622864651774,88.48039215686273,1610612752,51,38,2021-12-19T00:54:12Z,2510000,-192.0,172.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
253,PT04M09.00S,2021-12-19T00:54:06.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,51,38,2021-12-19T00:54:12Z,2520000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,
254,PT03M58.00S,2021-12-19T00:54:17.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,67.23061760840999,79.16666666666666,1610612738,51,38,2021-12-19T00:54:46Z,2530000,146.0,256.0,1,right,MISS J. Brown 29' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,29.42,Missed,,,,,,,,,,,,,,,,,,
255,PT03M55.00S,2021-12-19T00:54:20.6Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,51,38,2021-12-19T00:54:29Z,2540000,,,0,,N. Noel REBOUND (Off:1 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,254.0,4.0,3.0,1.0,,,,,,,
256,PT03M51.00S,2021-12-19T00:54:31.1Z,2,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,51,38,2021-12-19T00:55:31Z,2550000,,,0,,A. Burks bad pass out-of-bounds TURNOVER (2 TO),[202692],1610612752.0,NYK,bad pass,,,Burks,A. Burks,,,,,,,,,,,2530.0,,,,,,,,,2.0,,,,
257,PT03M38.00S,2021-12-19T00:54:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,91.80354796320631,53.67647058823529,1610612738,53,38,2021-12-19T00:54:54Z,2560000,18.0,25.0,1,right,R. Williams III cutting Layup (7 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,3.06,Made,7.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
259,PT03M28.00S,2021-12-19T00:54:59.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,53,38,2021-12-19T00:54:59Z,2580000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M28.00S,2021-12-19T00:57:16.6Z,2,REGULAR,substitution,out,[],1630174,,,1610612752,53,38,2021-12-19T00:57:51Z,2590000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M28.00S,2021-12-19T00:57:16.6Z,2,REGULAR,substitution,out,[],201959,,,1610612752,53,38,2021-12-19T00:57:51Z,2600000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M28.00S,2021-12-19T00:57:16.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612752,53,38,2021-12-19T00:57:51Z,2610000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M28.00S,2021-12-19T00:57:16.6Z,2,REGULAR,substitution,in,[],202689,,,1610612752,53,38,2021-12-19T00:57:51Z,2620000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M18.00S,2021-12-19T00:58:05.4Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612752,53,38,2021-12-19T00:58:11Z,2630000,,,0,,M. Smart shooting personal FOUL (2 PF) (Randle 2 FT),"[203935, 203944]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,1627962.0,2.0,0.0,,,,,Randle,203944.0,,,,,
266,PT03M18.00S,2021-12-19T00:58:27.6Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,53,39,2021-12-19T00:58:27Z,2650000,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
