actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
96,PT04M12.00S,2021-11-25T01:01:03.3Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,16,21,2021-11-25T01:01:03Z,950000,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
97,PT04M12.00S,2021-11-25T01:01:07.6Z,1,REGULAR,substitution,out,[],201935,,,1610612751,16,21,2021-11-25T01:01:14Z,960000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2021-11-25T01:01:07.6Z,1,REGULAR,substitution,in,[],201988,,,1610612751,16,21,2021-11-25T01:01:14Z,970000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M12.00S,2021-11-25T01:01:33.1Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,16,22,2021-11-25T01:01:33Z,980000,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,8.0,,,,,,,,,,,
100,PT03M50.00S,2021-11-25T01:01:56.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201143,91.67214191852825,49.26470588235294,1610612738,18,22,2021-11-25T01:02:01Z,990000,-4.0,26.0,1,right,A. Horford cutting DUNK (5 PTS) (M. Smart 3 AST),"[201143, 203935]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,2.61,Made,,,,,,,,5.0,M. Smart,203935.0,3.0,,,,,,,,
102,PT03M29.00S,2021-11-25T01:02:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,18.74178712220762,36.51960784313725,1610612751,18,22,2021-11-25T01:02:23Z,1010000,67.0,124.0,1,left,MISS L. Aldridge 14' turnaround fadeaway Shot,[200746],1610612751.0,BKN,turnaround fadeaway,,,Aldridge,L. Aldridge,,,,,14.09,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M27.00S,2021-11-25T01:02:18.7Z,1,REGULAR,rebound,offensive,[],1627761,,,1610612751,18,22,2021-11-25T01:02:23Z,1020000,,,0,,D. Bembry REBOUND (Off:1 Def:5),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,102.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
104,PT03M21.00S,2021-11-25T01:02:26.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201988,19.267411300919843,76.9607843137255,1610612751,18,22,2021-11-25T01:02:30Z,1030000,-135.0,129.0,1,left,MISS P. Mills 18' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,18.63,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M19.00S,2021-11-25T01:02:28.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,18,22,2021-11-25T01:02:36Z,1040000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT03M10.00S,2021-11-25T01:02:35.6Z,1,REGULAR,3pt,Jump Shot,[],1629684,92.9862023653088,95.83333333333334,1610612738,18,22,2021-11-25T01:02:40Z,1050000,229.0,13.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M07.00S,2021-11-25T01:02:38.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,18,22,2021-11-25T01:02:40Z,1060000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT02M56.00S,2021-11-25T01:02:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,6.783837056504599,46.568627450980394,1610612751,18,24,2021-11-25T01:02:54Z,1070000,17.0,11.0,1,left,D. Bembry cutting Layup (5 PTS) (K. Durant 2 AST),"[1627761, 201142]",1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,2.06,Made,,,,,,,,5.0,K. Durant,201142.0,2.0,,,,,,,,
110,PT02M35.00S,2021-11-25T01:03:11.0Z,1,REGULAR,2pt,Jump Shot,[],203471,78.53153745072274,65.68627450980392,1610612738,18,24,2021-11-25T01:03:18Z,1090000,78.0,149.0,1,right,MISS D. Schroder 16' turnaround fadeaway Shot,[203471],1610612738.0,BOS,turnaround fadeaway,,,Schroder,D. Schroder,,,,,16.86,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M34.00S,2021-11-25T01:03:12.0Z,1,REGULAR,rebound,defensive,[],1627761,,,1610612751,18,24,2021-11-25T01:03:18Z,1100000,,,0,,D. Bembry REBOUND (Off:1 Def:6),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,110.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
112,PT02M34.00S,2021-11-25T01:03:17.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,24,2021-11-25T01:03:17Z,1110000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,out,[],1629684,,,1610612751,18,24,2021-11-25T01:06:17Z,1120000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,out,[],201143,,,1610612751,18,24,2021-11-25T01:06:17Z,1130000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,out,[],200746,,,1610612751,18,24,2021-11-25T01:06:17Z,1140000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,out,[],1627761,,,1610612751,18,24,2021-11-25T01:06:17Z,1150000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,in,[],1628369,,,1610612751,18,24,2021-11-25T01:06:17Z,1160000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,in,[],202683,,,1610612751,18,24,2021-11-25T01:06:17Z,1170000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,in,[],201949,,,1610612751,18,24,2021-11-25T01:06:17Z,1180000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M34.00S,2021-11-25T01:05:54.4Z,1,REGULAR,substitution,in,[],200794,,,1610612751,18,24,2021-11-25T01:06:17Z,1190000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M27.00S,2021-11-25T01:06:47.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612751,18,24,2021-11-25T01:06:55Z,1200000,,,0,,D. Schroder personal FOUL (1 PF) (Johnson 2 FT),"[203471, 201949]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Johnson,201949.0,,,
123,PT02M27.00S,2021-11-25T01:07:15.4Z,1,REGULAR,freethrow,1 of 2,[],201949,,,1610612751,18,25,2021-11-25T01:07:33Z,1220000,,,0,,J. Johnson Free Throw 1 of 2 (1 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
124,PT02M27.00S,2021-11-25T01:07:15.4Z,1,REGULAR,freethrow,2 of 2,[],201949,,,1610612751,18,25,2021-11-25T01:07:33Z,1230000,,,0,,MISS J. Johnson Free Throw 2 of 2,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2021-11-25T01:07:16.4Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,18,25,2021-11-25T01:07:33Z,1240000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
126,PT02M03.00S,2021-11-25T01:07:51.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.53810775295663,19.11764705882353,1610612738,18,25,2021-11-25T01:08:03Z,1250000,-154.0,196.0,1,right,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M58.00S,2021-11-25T01:07:56.0Z,1,REGULAR,rebound,offensive,[],202683,,,1610612738,18,25,2021-11-25T01:08:03Z,1260000,,,0,,E. Kanter REBOUND (Off:1 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
128,PT01M58.00S,2021-11-25T01:07:55.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202683,94.40999984741211,50.0,1610612738,20,25,2021-11-25T01:08:47Z,1270000,0.0,0.0,1,right,E. Kanter putback Layup (2 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,0.0,Made,,,,,,,,2.0,,,,,,,,,,,
129,PT01M40.00S,2021-11-25T01:08:17.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,20,25,2021-11-25T01:08:38Z,1280000,,,0,,J. Tatum personal FOUL (2 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Durant,201142.0,,,
131,PT01M40.00S,2021-11-25T01:08:45.8Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,20,26,2021-11-25T01:08:45Z,1300000,,,0,,K. Durant Free Throw 1 of 2 (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,9.0,,,,,,,,,,,
132,PT01M40.00S,2021-11-25T01:09:05.6Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,20,27,2021-11-25T01:09:05Z,1310000,,,0,,K. Durant Free Throw 2 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
133,PT01M25.00S,2021-11-25T01:09:22.1Z,1,REGULAR,3pt,Jump Shot,[],203471,66.44218134034165,40.44117647058824,1610612738,20,27,2021-11-25T01:09:28Z,1320000,-48.0,263.0,1,right,MISS D. Schroder 26' step back 3PT,[203471],1610612738.0,BOS,step back,,,Schroder,D. Schroder,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M22.00S,2021-11-25T01:09:25.1Z,1,REGULAR,rebound,defensive,[],201949,,,1610612751,20,27,2021-11-25T01:09:28Z,1330000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT01M09.00S,2021-11-25T01:09:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200794,12.565703022339028,44.36274509803921,1610612751,20,27,2021-11-25T01:09:42Z,1340000,28.0,66.0,1,left,MISS P. Millsap 7' Jump Shot,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,7.14,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M07.00S,2021-11-25T01:09:39.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,27,2021-11-25T01:09:42Z,1350000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
137,PT01M05.00S,2021-11-25T01:09:44.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,20,27,2021-11-25T01:09:44Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M56.70S,2021-11-25T01:10:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.09921156373193,63.725490196078425,1610612738,20,27,2021-11-25T01:10:14Z,1370000,69.0,257.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M54.40S,2021-11-25T01:10:11.6Z,1,REGULAR,rebound,defensive,[],200794,,,1610612751,20,27,2021-11-25T01:10:14Z,1380000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT00M47.80S,2021-11-25T01:10:18.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612751,20,27,2021-11-25T01:10:28Z,1390000,,,0,,R. Langford shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629641, 1630560]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Thomas,1630560.0,,,
142,PT00M47.80S,2021-11-25T01:10:43.2Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,20,28,2021-11-25T01:10:43Z,1410000,,,0,,C. Thomas Free Throw 1 of 2 (3 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
143,PT00M47.80S,2021-11-25T01:10:57.1Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,20,29,2021-11-25T01:10:57Z,1420000,,,0,,C. Thomas Free Throw 2 of 2 (4 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
144,PT00M37.20S,2021-11-25T01:11:12.6Z,1,REGULAR,foul,personal,[],200794,,,1610612738,20,29,2021-11-25T01:11:21Z,1430000,,,0,,P. Millsap personal FOUL (1 PF),"[200794, 203935]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Smart,203935.0,,,
146,PT00M29.40S,2021-11-25T01:11:41.8Z,1,REGULAR,3pt,Jump Shot,[],203935,69.46452036793693,74.50980392156863,1610612738,20,29,2021-11-25T01:11:48Z,1450000,123.0,235.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M26.70S,2021-11-25T01:11:44.5Z,1,REGULAR,rebound,offensive,[],202683,,,1610612738,20,29,2021-11-25T01:11:48Z,1460000,,,0,,E. Kanter REBOUND (Off:2 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,146.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
148,PT00M26.00S,2021-11-25T01:11:47.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612738,20,29,2021-11-25T01:12:34Z,1470000,,,0,,P. Mills personal FOUL (1 PF) (Kanter 2 FT),"[201988, 202683]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Kanter,202683.0,,,
150,PT00M26.00S,2021-11-25T01:12:49.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202683,,,1610612738,21,29,2021-11-25T01:13:31Z,1490000,,,0,,E. Kanter Free Throw 1 of 2 (3 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
155,PT00M26.00S,2021-11-25T01:12:49.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202683,,,1610612738,22,29,2021-11-25T01:13:31Z,1540000,,,0,,E. Kanter Free Throw 2 of 2 (4 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
151,PT00M26.00S,2021-11-25T01:12:50.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612751,22,29,2021-11-25T01:14:27Z,1545000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M26.00S,2021-11-25T01:12:50.7Z,1,REGULAR,substitution,out,[],201949,,,1610612751,22,29,2021-11-25T01:14:27Z,1547500,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M26.00S,2021-11-25T01:12:50.7Z,1,REGULAR,substitution,in,[],1629684,,,1610612751,22,29,2021-11-25T01:14:27Z,1548750,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M26.00S,2021-11-25T01:12:50.7Z,1,REGULAR,substitution,in,[],201935,,,1610612751,22,29,2021-11-25T01:14:27Z,1549375,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M08.80S,2021-11-25T01:13:38.0Z,1,REGULAR,3pt,Jump Shot,[],200794,18.74178712220762,5.88235294117647,1610612751,22,29,2021-11-25T01:13:43Z,1550000,221.0,124.0,1,left,MISS P. Millsap 25' 3PT - blocked,"[200794, 202683]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,25.29,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
157,PT00M08.80S,2021-11-25T01:13:38.0Z,1,REGULAR,block,,[],202683,,,1610612751,22,29,2021-11-25T01:13:41Z,1560000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M05.10S,2021-11-25T01:13:41.7Z,1,REGULAR,rebound,offensive,[],201935,,,1610612751,22,29,2021-11-25T01:13:43Z,1570000,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
159,PT00M02.10S,2021-11-25T01:13:44.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,10.988830486202366,97.79411764705883,1610612751,22,29,2021-11-25T01:15:12Z,1580000,-239.0,51.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M02.10S,2021-11-25T01:13:44.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,29,2021-11-25T01:13:49Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-11-25T01:13:49.5Z,1,REGULAR,period,end,[],0,,,1610612751,22,29,2021-11-25T01:13:49Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,22,29,2021-11-25T01:17:20Z,1610000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612751,22,29,2021-11-25T01:17:20Z,1620000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,22,29,2021-11-25T01:17:20Z,1630000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,22,29,2021-11-25T01:17:20Z,1640000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612751,22,29,2021-11-25T01:17:20Z,1650000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,in,['startperiod'],1630174,,,1610612751,22,29,2021-11-25T01:17:20Z,1660000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,in,['startperiod'],201949,,,1610612751,22,29,2021-11-25T01:17:20Z,1670000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-25T01:17:03.2Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612751,22,29,2021-11-25T01:17:20Z,1680000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-25T01:17:29.1Z,2,REGULAR,period,start,[],0,,,1610612751,22,29,2021-11-25T01:17:29Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M40.00S,2021-11-25T01:17:48.6Z,2,REGULAR,3pt,Jump Shot,[],200794,28.07161629434954,78.18627450980392,1610612751,22,32,2021-11-25T01:17:54Z,1700000,-141.0,211.0,1,left,P. Millsap 25' 3PT  (3 PTS) (J. Harden 4 AST),"[200794, 201935]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,25.41,Made,,,,,,,,3.0,J. Harden,201935.0,4.0,,,,,,,,
173,PT11M11.00S,2021-11-25T01:18:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,70.77858081471747,79.65686274509804,1610612738,22,32,2021-11-25T01:18:21Z,1720000,148.0,222.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M08.00S,2021-11-25T01:18:20.1Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,22,32,2021-11-25T01:18:21Z,1730000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
175,PT11M02.00S,2021-11-25T01:18:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,6.1268068331143235,54.90196078431373,1610612751,22,34,2021-11-25T01:18:31Z,1740000,-25.0,5.0,1,left,J. Johnson cutting finger roll Layup (3 PTS) (J. Harden 5 AST),"[201949, 201935]",1610612751.0,BKN,cutting finger roll,,,Johnson,J. Johnson,,,,,2.5,Made,,,,,,,,3.0,J. Harden,201935.0,5.0,,,,,,,,
177,PT10M37.00S,2021-11-25T01:18:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,91.14651773981603,47.05882352941176,1610612738,22,34,2021-11-25T01:18:59Z,1760000,-15.0,31.0,1,right,MISS R. Langford driving Layup,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
178,PT10M36.00S,2021-11-25T01:18:51.7Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,22,34,2021-11-25T01:23:17Z,1770000,,,0,,E. Kanter REBOUND (Off:3 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,177.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
181,PT10M36.00S,2021-11-25T01:18:55.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202683,94.40999984741211,50.0,1610612738,24,34,2021-11-25T01:21:10Z,1800000,0.0,0.0,1,right,E. Kanter putback Layup (6 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,0.0,Made,,,,,,,,6.0,,,,,,,,,,,
182,PT10M36.00S,2021-11-25T01:19:00.5Z,2,REGULAR,foul,personal,['1freethrow'],200794,,,1610612738,24,34,2021-11-25T01:19:06Z,1810000,,,0,,P. Millsap shooting personal FOUL (2 PF) (Kanter 1 FT),"[200794, 202683]",1610612751.0,BKN,shooting,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Kanter,202683.0,,,
184,PT10M36.00S,2021-11-25T01:19:24.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202683,,,1610612738,25,34,2021-11-25T01:19:24Z,1830000,,,0,,E. Kanter Free Throw 1 of 1 (7 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
185,PT10M24.00S,2021-11-25T01:19:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,10.463206307490145,54.41176470588235,1610612751,25,34,2021-11-25T01:19:57Z,1840000,-22.0,46.0,1,left,MISS J. Harden driving Layup - blocked,"[201935, 202683]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,5.09,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
