actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
96,PT03M42.00S,2021-11-01T23:58:34.8Z,1,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612741,23,24,2021-11-01T23:58:45Z,920000,,,0,,R. Williams III shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629057, 203897]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,LaVine,203897.0,,
98,PT03M42.00S,2021-11-01T23:59:04.1Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,23,25,2021-11-01T23:59:04Z,940000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
99,PT03M42.00S,2021-11-01T23:59:05.7Z,1,REGULAR,substitution,out,[],203935,,,1610612741,23,25,2021-11-01T23:59:13Z,950000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M42.00S,2021-11-01T23:59:05.7Z,1,REGULAR,substitution,out,[],1629057,,,1610612741,23,25,2021-11-01T23:59:13Z,960000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M42.00S,2021-11-01T23:59:05.7Z,1,REGULAR,substitution,in,[],201143,,,1610612741,23,25,2021-11-01T23:59:13Z,970000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2021-11-01T23:59:05.7Z,1,REGULAR,substitution,in,[],1629641,,,1610612741,23,25,2021-11-01T23:59:13Z,980000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2021-11-01T23:59:26.5Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,23,26,2021-11-01T23:59:26Z,990000,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
104,PT03M33.00S,2021-11-01T23:59:39.2Z,1,REGULAR,2pt,Jump Shot,[],1628369,24.52365308804205,44.11764705882353,1610612738,25,26,2021-11-02T00:00:41Z,1000000,29.0,178.0,1,left,J. Tatum 18' pullup Jump Shot (4 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.04,Made,,,,,,,,4.0,,,,,,,,,,
105,PT03M22.00S,2021-11-01T23:59:50.2Z,1,REGULAR,turnover,lost ball,[],1627936,,,1610612741,25,26,2021-11-02T00:00:03Z,1010000,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 203471]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,1.0,Schroder,203471.0,,,,,,,,,,,
106,PT03M22.00S,2021-11-01T23:59:50.2Z,1,REGULAR,steal,,[],203471,,,1610612738,25,26,2021-11-01T23:59:52Z,1020000,,,0,,D. Schroder STEAL (2 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M20.00S,2021-11-01T23:59:54.0Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612738,25,26,2021-11-02T00:00:03Z,1030000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Schroder 2 FT),"[203897, 203471]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Schroder,203471.0,,
109,PT03M20.00S,2021-11-02T00:00:29.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203471,,,1610612738,26,26,2021-11-02T00:00:29Z,1050000,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
110,PT03M20.00S,2021-11-02T00:00:47.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203471,,,1610612738,27,26,2021-11-02T00:00:47Z,1060000,,,0,,D. Schroder Free Throw 2 of 2 (2 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
111,PT02M56.00S,2021-11-02T00:01:12.6Z,1,REGULAR,2pt,Jump Shot,[],202696,94.1688567674113,27.450980392156865,1610612741,27,26,2021-11-02T00:01:18Z,1070000,-113.0,2.0,1,right,MISS N. Vucevic 11' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,
112,PT02M54.00S,2021-11-02T00:01:14.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,27,26,2021-11-02T00:01:18Z,1080000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT02M46.00S,2021-11-02T00:01:23.1Z,1,REGULAR,3pt,Jump Shot,[],201143,27.94021024967148,21.568627450980394,1610612738,27,26,2021-11-02T00:01:28Z,1090000,142.0,210.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2021-11-02T00:01:25.1Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,27,26,2021-11-02T00:01:25Z,1100000,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,,
115,PT02M35.00S,2021-11-02T00:01:33.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629641,7.35873850197109,80.17003676470588,1610612738,29,26,2021-11-02T00:01:40Z,1110000,-151.0,17.0,1,left,R. Langford 15' Jump Shot (2 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,15.18,Made,,,,,,,,2.0,,,,,,,,,,
116,PT02M13.00S,2021-11-02T00:01:55.6Z,1,REGULAR,3pt,Jump Shot,[],1627884,94.82588699080158,1.715686274509804,1610612741,29,29,2021-11-02T00:02:01Z,1120000,-241.0,-4.0,1,right,D. Jones Jr. 24' 3PT  (3 PTS) (A. Caruso 1 AST),"[1627884, 1627936]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,24.14,Made,,,,,,,,3.0,A. Caruso,1627936.0,1.0,,,,,,,
118,PT01M58.00S,2021-11-02T00:02:11.2Z,1,REGULAR,2pt,Jump Shot,[],1626196,8.229303547963205,77.45098039215686,1610612738,31,29,2021-11-02T00:03:25Z,1140000,-137.0,25.0,1,left,J. Richardson 13' step back Jump Shot (5 PTS) (R. Langford 1 AST),"[1626196, 1629641]",1610612738.0,BOS,step back,,,Richardson,J. Richardson,,,,,13.95,Made,,,,,,,,5.0,R. Langford,1629641.0,1.0,,,,,,,
120,PT01M55.00S,2021-11-02T00:02:19.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,31,29,2021-11-02T00:02:19Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M55.00S,2021-11-02T00:02:22.6Z,1,REGULAR,substitution,out,[],203897,,,1610612741,31,29,2021-11-02T00:02:32Z,1170000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2021-11-02T00:02:22.6Z,1,REGULAR,substitution,out,[],202696,,,1610612741,31,29,2021-11-02T00:02:32Z,1180000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M55.00S,2021-11-02T00:02:22.6Z,1,REGULAR,substitution,in,[],1628396,,,1610612741,31,29,2021-11-02T00:02:32Z,1190000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M55.00S,2021-11-02T00:02:22.6Z,1,REGULAR,substitution,in,[],201942,,,1610612741,31,29,2021-11-02T00:02:32Z,1200000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M34.00S,2021-11-02T00:02:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.24704336399473,55.59512867647059,1610612741,31,29,2021-11-02T00:04:15Z,1220000,28.0,20.0,1,right,MISS A. Caruso driving Layup,[1627936],1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
127,PT01M32.00S,2021-11-02T00:02:58.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,31,29,2021-11-02T00:03:07Z,1230000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,
128,PT01M26.00S,2021-11-02T00:03:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628369,9.149145860709593,11.76470588235294,1610612738,33,29,2021-11-02T00:03:19Z,1240000,191.0,34.0,1,left,J. Tatum 19' Jump Shot (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,19.41,Made,,,,,,,,6.0,,,,,,,,,,
129,PT01M07.00S,2021-11-02T00:03:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,87.07293035479631,54.41176470588235,1610612741,33,31,2021-11-02T00:03:38Z,1250000,22.0,69.0,1,right,A. Dosunmu 7' pullup Jump Shot (2 PTS) (A. Caruso 2 AST),"[1630245, 1627936]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,7.25,Made,,,,,,,,2.0,A. Caruso,1627936.0,2.0,,,,,,,
131,PT00M40.40S,2021-11-02T00:03:51.0Z,1,REGULAR,3pt,Jump Shot,[],1626196,24.129434954007884,85.5392156862745,1610612738,33,31,2021-11-02T00:03:58Z,1270000,-178.0,174.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
132,PT00M38.80S,2021-11-02T00:03:52.6Z,1,REGULAR,rebound,offensive,[],203471,,,1610612738,33,31,2021-11-02T00:14:19Z,1280000,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,,,,,
133,PT00M34.70S,2021-11-02T00:03:58.2Z,1,REGULAR,foul,personal,[],201942,,,1610612738,33,31,2021-11-02T00:04:15Z,1290000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 203471]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Schroder,203471.0,,
135,PT00M29.40S,2021-11-02T00:04:41.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612738,33,31,2021-11-02T00:04:50Z,1310000,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627884, 1628369]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Tatum,1628369.0,,
137,PT00M29.40S,2021-11-02T00:05:12.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,34,31,2021-11-02T00:05:12Z,1330000,,,0,,J. Tatum Free Throw 1 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
138,PT00M29.40S,2021-11-02T00:05:13.7Z,1,REGULAR,substitution,out,[],201143,,,1610612738,34,31,2021-11-02T00:05:21Z,1340000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M29.40S,2021-11-02T00:05:13.7Z,1,REGULAR,substitution,in,[],203935,,,1610612738,34,31,2021-11-02T00:05:21Z,1350000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M29.40S,2021-11-02T00:05:13.7Z,1,REGULAR,substitution,out,[],1628396,,,1610612738,34,31,2021-11-02T00:05:37Z,1360000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M29.40S,2021-11-02T00:05:13.7Z,1,REGULAR,substitution,in,[],1629750,,,1610612738,34,31,2021-11-02T00:05:37Z,1370000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M29.40S,2021-11-02T00:05:52.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,35,31,2021-11-02T00:05:52Z,1380000,,,0,,J. Tatum Free Throw 2 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
143,PT00M18.80S,2021-11-02T00:06:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.79319973718792,55.90533088235294,1610612741,35,33,2021-11-02T00:06:22Z,1390000,30.0,15.0,1,right,D. DeRozan driving Layup (10 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,3.32,Made,,,,,,,,10.0,,,,,,,,,,
144,PT00M18.80S,2021-11-02T00:06:10.5Z,1,REGULAR,foul,personal,['1freethrow'],203935,,,1610612741,35,33,2021-11-02T00:06:24Z,1400000,,,0,,M. Smart shooting personal FOUL (1 PF) (DeRozan 1 FT),"[203935, 201942]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,DeRozan,201942.0,,
146,PT00M18.80S,2021-11-02T00:06:26.0Z,1,REGULAR,substitution,out,[],1629641,,,1610612741,35,33,2021-11-02T00:06:29Z,1420000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M18.80S,2021-11-02T00:06:26.0Z,1,REGULAR,substitution,in,[],201143,,,1610612741,35,33,2021-11-02T00:06:29Z,1430000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M18.80S,2021-11-02T00:06:40.2Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,35,34,2021-11-02T00:06:40Z,1440000,,,0,,D. DeRozan Free Throw 1 of 1 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
149,PT00M03.50S,2021-11-02T00:07:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.360709592641262,53.431372549019606,1610612738,35,34,2021-11-02T00:08:52Z,1450000,-17.0,26.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,
151,PT00M01.50S,2021-11-02T00:07:03.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,35,34,2021-11-02T00:08:52Z,1470000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M00.50S,2021-11-02T00:07:08.9Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,35,34,2021-11-02T00:09:11Z,1475000,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 203935]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,
154,PT00M00.50S,2021-11-02T00:07:08.9Z,1,REGULAR,steal,,[],203935,,,1610612738,35,34,2021-11-02T00:09:11Z,1477500,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2021-11-02T00:07:16.9Z,1,REGULAR,period,end,[],0,,,1610612738,35,34,2021-11-02T00:09:11Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,35,34,2021-11-02T00:09:42Z,1490000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,35,34,2021-11-02T00:09:42Z,1500000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612738,35,34,2021-11-02T00:09:42Z,1510000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,35,34,2021-11-02T00:09:42Z,1520000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,in,['startperiod'],1629641,,,1610612738,35,34,2021-11-02T00:09:42Z,1530000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-02T00:09:16.3Z,2,REGULAR,substitution,in,['startperiod'],1628396,,,1610612738,35,34,2021-11-02T00:09:42Z,1540000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-02T00:09:45.2Z,2,REGULAR,period,start,[],0,,,1610612741,35,34,2021-11-02T00:09:45Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2021-11-02T00:09:56.5Z,2,REGULAR,2pt,Jump Shot,[],201942,86.02168199737189,20.833333333333336,1610612741,35,34,2021-11-02T00:13:02Z,1560000,-146.0,79.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.58,Missed,,,,,,,,,,,,,,,,,,
163,PT11M47.00S,2021-11-02T00:09:57.5Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,35,34,2021-11-02T00:10:08Z,1570000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,162.0,4.0,3.0,1.0,,,,,,,,,,,,,,
164,PT11M43.00S,2021-11-02T00:10:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,91.93495400788436,39.705882352941174,1610612741,35,36,2021-11-02T00:10:39Z,1580000,-51.0,23.0,1,right,D. DeRozan driving Layup (13 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,5.65,Made,,,,,,,,13.0,,,,,,,,,,
165,PT11M23.00S,2021-11-02T00:10:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,8.229303547963205,49.50980392156863,1610612738,35,36,2021-11-02T00:10:35Z,1590000,2.0,25.0,1,left,MISS R. Langford driving Layup,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
166,PT11M22.00S,2021-11-02T00:10:22.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,35,36,2021-11-02T00:10:29Z,1600000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,
167,PT11M22.00S,2021-11-02T00:10:27.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,35,36,2021-11-02T00:10:27Z,1610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M11.00S,2021-11-02T00:10:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,91.5407358738502,41.42156862745098,1610612741,35,36,2021-11-02T00:10:48Z,1620000,-43.0,27.0,1,right,MISS D. DeRozan driving finger roll Layup,[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,
169,PT11M09.00S,2021-11-02T00:10:42.6Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,35,36,2021-11-02T00:10:48Z,1630000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT10M49.00S,2021-11-02T00:11:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.492115637319317,44.85294117647059,1610612738,35,36,2021-11-02T00:11:07Z,1640000,26.0,27.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,
171,PT10M46.00S,2021-11-02T00:11:05.7Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,35,36,2021-11-02T00:11:07Z,1650000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M42.00S,2021-11-02T00:11:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,91.01511169513797,42.64705882352941,1610612741,35,38,2021-11-02T00:11:16Z,1660000,-37.0,32.0,1,right,D. DeRozan running Layup (15 PTS),[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,4.88,Made,,,,,,,,15.0,,,,,,,,,,
173,PT10M27.00S,2021-11-02T00:11:24.2Z,2,REGULAR,3pt,Jump Shot,[],201143,30.17411300919842,27.205882352941174,1610612738,35,38,2021-11-02T00:11:32Z,1670000,114.0,231.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
174,PT10M25.00S,2021-11-02T00:11:26.2Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,35,38,2021-11-02T00:11:32Z,1680000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT10M13.00S,2021-11-02T00:11:37.7Z,2,REGULAR,2pt,Jump Shot,[],201942,78.40013140604468,43.627450980392155,1610612741,35,40,2021-11-02T00:16:27Z,1690000,-32.0,151.0,1,right,D. DeRozan 15' pullup Jump Shot (17 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.38,Made,,,,,,,,17.0,,,,,,,,,,
176,PT10M12.00S,2021-11-02T00:11:45.7Z,2,REGULAR,stoppage,other,[],0,,,1610612738,35,40,2021-11-02T00:11:54Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M58.00S,2021-11-02T00:12:07.5Z,2,REGULAR,2pt,Jump Shot,[],203471,22.339027595269382,76.73866421568627,1610612738,35,40,2021-11-02T00:12:16Z,1710000,-134.0,157.0,1,left,MISS D. Schroder 20' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,20.66,Missed,,,,,,,,,,,,,,,,,,
178,PT09M56.00S,2021-11-02T00:12:09.5Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,35,40,2021-11-02T00:12:16Z,1720000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT09M52.00S,2021-11-02T00:12:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,93.51182654402102,50.73529411764706,1610612741,35,42,2021-11-02T00:12:23Z,1730000,4.0,8.0,1,right,A. Dosunmu running Layup (4 PTS) (A. Caruso 3 AST),"[1630245, 1627936]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,0.93,Made,,,,,,,,4.0,A. Caruso,1627936.0,3.0,,,,,,,
181,PT09M52.00S,2021-11-02T00:12:21.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,35,42,2021-11-02T00:12:21Z,1750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M52.00S,2021-11-02T00:14:30.1Z,2,REGULAR,substitution,out,[],201143,,,1610612738,35,42,2021-11-02T00:14:56Z,1760000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M52.00S,2021-11-02T00:14:30.1Z,2,REGULAR,substitution,out,[],203471,,,1610612738,35,42,2021-11-02T00:14:56Z,1770000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M52.00S,2021-11-02T00:14:30.1Z,2,REGULAR,substitution,out,[],1627936,,,1610612738,35,42,2021-11-02T00:14:56Z,1780000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M52.00S,2021-11-02T00:14:30.1Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,35,42,2021-11-02T00:14:56Z,1790000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
