actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
178,PT10M50.00S,2022-02-13T19:40:59.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629684,66.70499342969777,35.049019607843135,1610612738,20,28,2022-02-13T19:41:24Z,1730000,-75.0,260.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M46.00S,2022-02-13T19:41:03.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,20,28,2022-02-13T19:41:24Z,1740000,,,0,,D. Wright REBOUND (Off:1 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
180,PT10M34.00S,2022-02-13T19:41:15.9Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612737,20,28,2022-02-13T19:41:26Z,1750000,,,0,,A. Horford shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[201143, 203992]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bogdanovic,203992.0,
182,PT10M34.00S,2022-02-13T19:41:41.9Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,20,29,2022-02-13T19:41:41Z,1770000,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
183,PT10M34.00S,2022-02-13T19:42:00.7Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,20,30,2022-02-13T19:42:00Z,1780000,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
184,PT10M26.00S,2022-02-13T19:42:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.04796320630749,64.4607843137255,1610612738,20,30,2022-02-13T19:43:22Z,1790000,72.0,267.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M23.00S,2022-02-13T19:42:15.7Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,20,30,2022-02-13T19:42:15Z,1800000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,184.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
186,PT10M22.00S,2022-02-13T19:42:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,90.88370565045992,44.36274509803921,1610612738,22,30,2022-02-13T19:42:25Z,1810000,-28.0,33.0,1,right,J. Tatum driving Layup (6 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.36,Made,,,,,6.0,,,,,,,,,,,,,,
187,PT10M22.00S,2022-02-13T19:42:22.5Z,2,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612738,22,30,2022-02-13T19:42:31Z,1820000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Tatum 1 FT),"[1630168, 1628369]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Tatum,1628369.0,
189,PT10M22.00S,2022-02-13T19:42:47.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628369,,,1610612738,22,30,2022-02-13T19:42:51Z,1840000,,,0,,MISS J. Tatum Free Throw 1 of 1,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M22.00S,2022-02-13T19:42:47.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,22,30,2022-02-13T19:42:51Z,1850000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
191,PT10M08.00S,2022-02-13T19:43:06.9Z,2,REGULAR,turnover,3-second-violation,[],1630168,,,1610612737,22,30,2022-02-13T19:43:18Z,1860000,,,0,,O. Okongwu 3-second-violation TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,1.0,,,202026.0,,,,,
192,PT09M55.00S,2022-02-13T19:43:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,87.86136662286465,95.58823529411765,1610612738,22,30,2022-02-13T19:43:32Z,1870000,228.0,62.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M52.00S,2022-02-13T19:43:30.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,22,30,2022-02-13T19:43:32Z,1880000,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
194,PT09M47.00S,2022-02-13T19:43:39.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,22,30,2022-02-13T19:43:39Z,1890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M41.00S,2022-02-13T19:44:02.3Z,2,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,22,30,2022-02-13T19:46:43Z,1900000,,,0,,O. Okongwu lost ball out-of-bounds TURNOVER (2 TO),[1630168],1610612737.0,ATL,lost ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,2.0,,,1627961.0,,,,,
196,PT09M27.00S,2022-02-13T19:44:22.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,22,30,2022-02-13T19:44:22Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M19.00S,2022-02-13T19:44:43.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,75.24638633377135,39.21568627450981,1610612738,22,30,2022-02-13T19:46:10Z,1920000,-54.0,180.0,1,right,MISS J. Tatum 18' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,18.81,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M16.00S,2022-02-13T19:44:46.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,22,30,2022-02-13T19:45:05Z,1930000,,,0,,D. Wright REBOUND (Off:1 Def:4),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,197.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
199,PT09M09.00S,2022-02-13T19:44:55.6Z,2,REGULAR,foul,personal,[],1629684,,,1610612737,22,30,2022-02-13T19:44:58Z,1940000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 101150]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Williams,101150.0,
201,PT08M57.00S,2022-02-13T19:45:21.6Z,2,REGULAR,3pt,Jump Shot,[],203992,29.122864651773984,17.401960784313726,1610612737,22,30,2022-02-13T19:45:27Z,1960000,163.0,221.0,1,left,MISS B. Bogdanovic 27' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M55.00S,2022-02-13T19:45:23.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,30,2022-02-13T19:45:27Z,1970000,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,201.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
203,PT08M38.00S,2022-02-13T19:45:41.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,76.16622864651774,88.97058823529412,1610612738,25,30,2022-02-13T19:45:47Z,1980000,195.0,172.0,1,right,D. White 25' 3PT  (8 PTS) (J. Tatum 1 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,25.96,Made,,,,,8.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,
205,PT08M30.00S,2022-02-13T19:45:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,25,30,2022-02-13T19:45:53Z,2000000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M30.00S,2022-02-13T19:48:56.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612737,25,30,2022-02-13T19:49:14Z,2010000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M30.00S,2022-02-13T19:48:56.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612737,25,30,2022-02-13T19:49:14Z,2020000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2022-02-13T19:49:32.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,10.463206307490145,33.088235294117645,1610612737,25,30,2022-02-13T19:50:30Z,2030000,85.0,46.0,1,left,MISS D. Hunter 9' driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2022-02-13T19:49:35.2Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,25,30,2022-02-13T19:49:46Z,2040000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
210,PT08M00.00S,2022-02-13T19:49:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,91.93495400788436,51.225490196078425,1610612738,27,30,2022-02-13T19:50:16Z,2050000,6.0,23.0,1,right,A. Horford cutting Layup (2 PTS) (D. White 2 AST),"[201143, 1628401]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,2.41,Made,,,,,2.0,D. White,1628401.0,2.0,,,,,,,,,,,
212,PT07M48.00S,2022-02-13T19:50:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101150,8.754927726675426,40.68627450980392,1610612737,27,30,2022-02-13T19:51:36Z,2070000,47.0,30.0,1,left,MISS L. Williams driving Layup,[101150],1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M45.00S,2022-02-13T19:50:05.0Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,27,30,2022-02-13T19:50:12Z,2080000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
214,PT07M38.00S,2022-02-13T19:50:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,70.25295663600527,81.37254901960785,1610612738,27,30,2022-02-13T19:50:21Z,2090000,157.0,227.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M36.00S,2022-02-13T19:50:15.4Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,27,30,2022-02-13T19:50:21Z,2100000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
216,PT07M18.00S,2022-02-13T19:50:32.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,6.652431011826544,95.83333333333334,1610612737,27,30,2022-02-13T19:51:06Z,2110000,-229.0,10.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M16.00S,2022-02-13T19:50:34.7Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,27,30,2022-02-13T19:51:06Z,2120000,,,0,,D. Hunter REBOUND (Off:2 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,216.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
218,PT07M09.00S,2022-02-13T19:50:49.4Z,2,REGULAR,foul,personal,[],1630202,,,1610612737,27,30,2022-02-13T19:50:53Z,2130000,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1629631]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Hunter,1629631.0,
220,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612737,27,30,2022-02-13T19:51:07Z,2150000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,out,[],201143,,,1610612737,27,30,2022-02-13T19:51:07Z,2160000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,27,30,2022-02-13T19:51:07Z,2170000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,27,30,2022-02-13T19:51:07Z,2180000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,in,[],203935,,,1610612737,27,30,2022-02-13T19:51:07Z,2190000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612737,27,30,2022-02-13T19:51:07Z,2200000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,in,[],203991,,,1610612737,27,30,2022-02-13T19:51:07Z,2210000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M09.00S,2022-02-13T19:50:55.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,27,30,2022-02-13T19:51:07Z,2220000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2022-02-13T19:51:21.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628989,18.347568988173457,41.42156862745098,1610612737,27,32,2022-02-13T19:51:37Z,2230000,43.0,120.0,1,left,K. Huerter 12' pullup Jump Shot (5 PTS) (D. Hunter 2 AST),"[1628989, 1629631]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.74,Made,,,,,5.0,D. Hunter,1629631.0,2.0,,,,,,,,,,,
230,PT06M34.00S,2022-02-13T19:51:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,91.93495400788436,53.431372549019606,1610612738,29,32,2022-02-13T19:51:51Z,2250000,17.0,23.0,1,right,R. Williams III alley-oop Layup (6 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.9,Made,,,,,6.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
232,PT06M24.00S,2022-02-13T19:51:54.0Z,2,REGULAR,3pt,Jump Shot,[],1629631,24.52365308804205,12.009803921568627,1610612737,29,32,2022-02-13T19:55:01Z,2270000,190.0,178.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M21.00S,2022-02-13T19:51:57.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,29,32,2022-02-13T19:52:00Z,2280000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,232.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
234,PT06M16.00S,2022-02-13T19:52:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,91.67214191852825,52.450980392156865,1610612738,29,32,2022-02-13T19:52:08Z,2290000,12.0,26.0,1,right,MISS J. Brown running reverse Layup,[1627759],1610612738.0,BOS,running reverse,,,Brown,J. Brown,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2022-02-13T19:52:04.4Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,29,32,2022-02-13T19:52:04Z,2300000,,,0,,D. Hunter REBOUND (Off:2 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
236,PT06M08.00S,2022-02-13T19:52:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,6.258212877792378,41.911764705882355,1610612737,29,34,2022-02-13T19:52:16Z,2310000,40.0,6.0,1,left,D. Hunter Layup (8 PTS) (B. Bogdanovic 1 AST),"[1629631, 203992]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,4.09,Made,,,,,8.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,
238,PT05M54.00S,2022-02-13T19:52:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,76.82325886990802,90.19607843137256,1610612738,29,34,2022-02-13T19:52:28Z,2330000,201.0,165.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2022-02-13T19:52:26.5Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,29,34,2022-02-13T19:52:28Z,2340000,,,0,,D. Hunter REBOUND (Off:2 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,238.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
240,PT05M41.00S,2022-02-13T19:52:36.9Z,2,REGULAR,3pt,Jump Shot,[],101150,8.360709592641262,2.450980392156863,1610612737,29,37,2022-02-13T19:52:42Z,2350000,238.0,26.0,1,left,L. Williams 3PT  (3 PTS) (K. Huerter 1 AST),"[101150, 1628989]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.91,Made,,,,,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,
242,PT05M21.00S,2022-02-13T19:52:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.93495400788436,46.07843137254902,1610612738,31,37,2022-02-13T19:53:02Z,2370000,-20.0,23.0,1,right,D. White driving finger roll Layup (10 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,3.04,Made,,,,,10.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
244,PT05M06.00S,2022-02-13T19:53:13.4Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612737,31,37,2022-02-13T19:53:23Z,2390000,,,0,,D. White shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628401, 203992]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Bogdanovic,203992.0,
246,PT05M06.00S,2022-02-13T19:53:40.5Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,31,38,2022-02-13T19:53:40Z,2410000,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
247,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,31,38,2022-02-13T19:54:04Z,2420000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,31,38,2022-02-13T19:54:04Z,2430000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,out,[],101150,,,1610612737,31,38,2022-02-13T19:54:19Z,2435000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,in,[],201568,,,1610612737,31,38,2022-02-13T19:54:19Z,2437500,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,out,[],1628401,,,1610612737,31,38,2022-02-13T19:54:48Z,2438750,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2022-02-13T19:53:42.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612737,31,38,2022-02-13T19:54:48Z,2439375,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M06.00S,2022-02-13T19:54:06.7Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,31,39,2022-02-13T19:54:06Z,2440000,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
250,PT04M55.00S,2022-02-13T19:54:15.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,72.09264126149803,17.647058823529413,1610612738,31,39,2022-02-13T19:56:59Z,2450000,-162.0,210.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
251,PT04M53.00S,2022-02-13T19:54:18.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,31,39,2022-02-13T19:54:18Z,2460000,,,0,,C. Capela REBOUND (Off:0 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,250.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
254,PT04M43.00S,2022-02-13T19:54:27.1Z,2,REGULAR,3pt,Jump Shot,[],203992,23.603810775295663,12.745098039215685,1610612737,31,42,2022-02-13T19:54:33Z,2470000,186.0,169.0,1,left,B. Bogdanovic 25' 3PT  (7 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.18,Made,,,,,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,
258,PT04M28.00S,2022-02-13T19:54:46.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,93.38042049934296,45.83333333333333,1610612738,33,42,2022-02-13T19:57:48Z,2490000,-21.0,10.0,1,right,J. Tatum DUNK (8 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2.3,Made,,,,,8.0,M. Smart,203935.0,3.0,,,,,,,,,,,
260,PT04M05.00S,2022-02-13T19:55:05.1Z,2,REGULAR,3pt,Jump Shot,[],201568,30.831143232588698,30.637254901960787,1610612737,33,45,2022-02-13T19:55:10Z,2510000,97.0,237.0,1,left,D. Gallinari 25' 3PT  (3 PTS) (T. Young 5 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.63,Made,,,,,3.0,T. Young,1629027.0,5.0,,,,,,,,,,,
262,PT03M46.00S,2022-02-13T19:55:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612738,33,45,2022-02-13T19:55:37Z,2530000,,,0,,K. Huerter shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628989, 1628369]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Tatum,1628369.0,
264,PT03M46.00S,2022-02-13T19:55:50.4Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,34,45,2022-02-13T19:59:06Z,2550000,,,0,,J. Tatum Free Throw 1 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
267,PT03M46.00S,2022-02-13T19:55:50.4Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,35,45,2022-02-13T19:59:06Z,2555000,,,0,,J. Tatum Free Throw 2 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
265,PT03M46.00S,2022-02-13T19:55:52.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,35,45,2022-02-13T19:59:06Z,2560000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M46.00S,2022-02-13T19:55:52.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,35,45,2022-02-13T19:59:06Z,2570000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M40.00S,2022-02-13T19:56:25.2Z,2,REGULAR,3pt,Jump Shot,[],1629631,31.750985545335087,60.29411764705882,1610612737,35,45,2022-02-13T19:56:50Z,2575000,-51.0,246.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
