actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M09.00S,2021-11-13T00:58:36.6Z,1,REGULAR,rebound,defensive,[],203471,,,1610612738,19,17,2021-11-13T00:58:41Z,880000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,
91,PT04M01.00S,2021-11-13T00:58:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,13.61695137976347,38.48039215686275,1610612738,21,17,2021-11-13T00:58:52Z,890000,58.0,75.0,1,left,D. Schroder 9' driving finger roll Layup (10 PTS) (J. Tatum 1 AST),"[203471, 1628369]",1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,9.5,Made,10.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
93,PT03M47.00S,2021-11-13T00:58:58.9Z,1,REGULAR,3pt,Jump Shot,[],1626192,73.27529566360053,82.35294117647058,1610612749,21,17,2021-11-13T00:59:04Z,910000,162.0,199.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
94,PT03M45.00S,2021-11-13T00:59:00.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,21,17,2021-11-13T00:59:04Z,920000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,93.0,4.0,4.0,0.0,,,,,,,,,,
95,PT03M38.00S,2021-11-13T00:59:07.5Z,1,REGULAR,3pt,Jump Shot,[],203471,32.40801576872536,16.911764705882355,1610612738,21,17,2021-11-13T00:59:14Z,930000,165.0,252.0,1,left,MISS D. Schroder 30' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,30.15,Missed,,,,,,,,,,,,,,,,,,
96,PT03M35.00S,2021-11-13T00:59:10.5Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,21,17,2021-11-13T00:59:14Z,940000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,
97,PT03M31.00S,2021-11-13T00:59:19.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,17,2021-11-13T00:59:19Z,950000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,out,[],203935,,,1610612749,21,17,2021-11-13T01:02:36Z,960000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,21,17,2021-11-13T01:02:36Z,970000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,out,[],201950,,,1610612749,21,17,2021-11-13T01:02:36Z,980000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,in,[],1629641,,,1610612749,21,17,2021-11-13T01:02:36Z,990000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,in,[],201588,,,1610612749,21,17,2021-11-13T01:02:36Z,1000000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M31.00S,2021-11-13T01:00:07.4Z,1,REGULAR,substitution,in,[],203648,,,1610612749,21,17,2021-11-13T01:02:36Z,1010000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M20.00S,2021-11-13T01:02:58.4Z,1,REGULAR,3pt,Jump Shot,[],1629670,71.30420499342969,17.15686274509804,1610612749,21,17,2021-11-13T01:03:11Z,1020000,-164.0,217.0,1,right,MISS J. Nwora 27' 3PT - blocked,"[1629670, 1629057]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,27.23,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
105,PT03M20.00S,2021-11-13T01:02:58.4Z,1,REGULAR,block,,[],1629057,,,1610612749,21,17,2021-11-13T01:03:02Z,1030000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M16.00S,2021-11-13T01:03:02.4Z,1,REGULAR,rebound,offensive,[],203648,,,1610612749,21,17,2021-11-13T01:03:11Z,1040000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,,,,
107,PT03M14.00S,2021-11-13T01:03:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203648,92.85479632063075,49.01960784313725,1610612749,21,19,2021-11-13T01:03:15Z,1050000,-5.0,15.0,1,right,T. Antetokounmpo putback Layup (2 PTS),[203648],1610612749.0,MIL,putback,,,Antetokounmpo,T. Antetokounmpo,,,,,1.55,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M04.00S,2021-11-13T01:03:14.7Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,21,19,2021-11-13T01:03:20Z,1060000,,,0,,R. Williams III bad pass TURNOVER (2 TO),"[1629057, 1626192]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,2.0,Connaughton,1626192.0,,
109,PT03M04.00S,2021-11-13T01:03:14.7Z,1,REGULAR,steal,,[],1626192,,,1610612749,21,19,2021-11-13T01:03:16Z,1070000,,,0,,P. Connaughton STEAL (2 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M56.00S,2021-11-13T01:03:22.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629670,78.05519053876479,72.08180147058823,1610612749,21,19,2021-11-13T01:03:42Z,1080000,110.0,154.0,1,right,MISS J. Nwora 18' Jump Shot,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,18.93,Missed,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2021-11-13T01:03:22.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,21,19,2021-11-13T01:05:47Z,1090000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,110.0,5.0,5.0,0.0,,,,,,,,,,
113,PT02M53.00S,2021-11-13T01:03:42.9Z,1,REGULAR,turnover,offensive-kicked-ball,[],1628369,,,1610612738,21,19,2021-11-13T01:04:12Z,1110000,,,0,,J. Tatum offensive-kicked-ball TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1.0,,,,
114,PT02M53.00S,2021-11-13T01:04:06.2Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,21,19,2021-11-13T01:04:08Z,1120000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2021-11-13T01:04:06.2Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,21,19,2021-11-13T01:04:08Z,1130000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2021-11-13T01:04:06.2Z,1,REGULAR,substitution,out,[],1629057,,,1610612749,21,19,2021-11-13T01:04:54Z,1135000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2021-11-13T01:04:06.2Z,1,REGULAR,substitution,in,[],201143,,,1610612749,21,19,2021-11-13T01:04:54Z,1137500,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M42.00S,2021-11-13T01:04:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,92.72339027595268,53.18627450980392,1610612749,21,19,2021-11-13T01:04:37Z,1140000,16.0,16.0,1,right,MISS G. Allen Layup - blocked,"[1628960, 201143]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,2.25,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
117,PT02M42.00S,2021-11-13T01:04:21.7Z,1,REGULAR,block,,[],201143,,,1610612749,21,19,2021-11-13T01:04:27Z,1150000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2021-11-13T01:04:28.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,21,19,2021-11-13T01:04:37Z,1160000,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,116.0,4.0,2.0,2.0,,,,,,,,,,
119,PT02M30.00S,2021-11-13T01:04:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,28.991458607095925,17.15686274509804,1610612738,21,19,2021-11-13T01:04:43Z,1170000,164.0,220.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,
120,PT02M27.00S,2021-11-13T01:04:36.8Z,1,REGULAR,rebound,defensive,[],1628400,,,1610612749,21,19,2021-11-13T01:04:43Z,1180000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,
121,PT02M20.00S,2021-11-13T01:04:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203648,92.85479632063075,46.07843137254902,1610612749,21,21,2021-11-13T01:08:00Z,1190000,-20.0,15.0,1,right,T. Antetokounmpo driving Layup (4 PTS) (J. Nwora 2 AST),"[203648, 1629670]",1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,2.45,Made,4.0,J. Nwora,1629670.0,2.0,,,,,,,,,,,,,,
125,PT02M05.00S,2021-11-13T01:04:58.9Z,1,REGULAR,2pt,Jump Shot,[],203471,21.632720105124836,45.09803921568628,1610612738,23,21,2021-11-13T01:05:04Z,1210000,25.0,151.0,1,left,D. Schroder 15' pullup Jump Shot (12 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,15.28,Made,12.0,,,,,,,,,,,,,,,,,
126,PT01M48.00S,2021-11-13T01:05:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203648,91.80354796320631,43.627450980392155,1610612749,23,23,2021-11-13T01:05:42Z,1220000,-32.0,25.0,1,right,T. Antetokounmpo cutting Layup (6 PTS) (G. Hill 2 AST),"[203648, 201588]",1610612749.0,MIL,cutting,,,Antetokounmpo,T. Antetokounmpo,,,,,4.02,Made,6.0,G. Hill,201588.0,2.0,,,,,,,,,,,,,,
128,PT01M30.00S,2021-11-13T01:05:42.3Z,1,REGULAR,3pt,Jump Shot,[],201143,32.276609724047304,46.32352941176471,1610612738,26,23,2021-11-13T01:05:52Z,1240000,18.0,251.0,1,left,A. Horford 25' 3PT  (5 PTS) (J. Richardson 1 AST),"[201143, 1626196]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.16,Made,5.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
130,PT01M22.00S,2021-11-13T01:05:50.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,69.33311432325887,22.058823529411764,1610612749,26,23,2021-11-13T01:05:58Z,1260000,-140.0,236.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,
131,PT01M21.00S,2021-11-13T01:05:51.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,26,23,2021-11-13T01:05:58Z,1270000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,
132,PT01M20.00S,2021-11-13T01:05:58.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,26,23,2021-11-13T01:05:58Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M20.00S,2021-11-13T01:05:59.6Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,26,23,2021-11-13T01:06:11Z,1290000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M20.00S,2021-11-13T01:05:59.6Z,1,REGULAR,substitution,out,[],1628400,,,1610612738,26,23,2021-11-13T01:06:11Z,1300000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M20.00S,2021-11-13T01:05:59.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,26,23,2021-11-13T01:06:11Z,1310000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M20.00S,2021-11-13T01:05:59.6Z,1,REGULAR,substitution,in,[],203918,,,1610612738,26,23,2021-11-13T01:06:11Z,1320000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2021-11-13T01:06:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.178055190538765,49.01960784313725,1610612738,28,23,2021-11-13T01:06:30Z,1330000,5.0,15.0,1,left,D. Schroder driving Layup (14 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,1.58,Made,14.0,,,,,,,,,,,,,,,,,
138,PT00M54.30S,2021-11-13T01:06:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201588,91.14651773981603,55.14705882352941,1610612749,28,25,2021-11-13T01:06:47Z,1340000,26.0,31.0,1,right,G. Hill driving finger roll Layup (2 PTS),[201588],1610612749.0,MIL,driving finger roll,,,Hill,G. Hill,,,,,4.0,Made,2.0,,,,,,,,,,,,,,,,,
139,PT00M40.90S,2021-11-13T01:06:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,12.171484888304862,41.17647058823529,1610612738,30,25,2021-11-13T01:07:08Z,1350000,44.0,62.0,1,left,G. Williams 7' cutting finger roll Layup (2 PTS) (A. Horford 3 AST),"[1629684, 201143]",1610612738.0,BOS,cutting finger roll,,,Williams,G. Williams,,,,,7.6,Made,2.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
141,PT00M32.90S,2021-11-13T01:07:09.7Z,1,REGULAR,2pt,Jump Shot,[],201588,72.22404730617609,66.91176470588235,1610612749,30,27,2021-11-13T01:07:17Z,1370000,85.0,209.0,1,right,G. Hill 22' pullup Jump Shot (4 PTS),[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,22.51,Made,4.0,,,,,,,,,,,,,,,,,
142,PT00M12.60S,2021-11-13T01:07:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.258212877792378,57.107843137254896,1610612738,30,27,2021-11-13T01:07:41Z,1380000,-36.0,6.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,
143,PT00M10.30S,2021-11-13T01:07:35.9Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,30,27,2021-11-13T01:07:35Z,1390000,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,
144,PT00M04.50S,2021-11-13T01:07:41.2Z,1,REGULAR,foul,personal,['3freethrow'],1626196,,,1610612749,30,27,2021-11-13T01:08:03Z,1400000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Allen 3 FT),"[1626196, 1628960]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,2004.0,1.0,0.0,Allen,1628960.0,,,,,
146,PT00M04.50S,2021-11-13T01:08:11.2Z,1,REGULAR,freethrow,1 of 3,[],1628960,,,1610612749,30,28,2021-11-13T01:09:09Z,1420000,,,0,,G. Allen Free Throw 1 of 3 (4 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
147,PT00M04.50S,2021-11-13T01:08:11.2Z,1,REGULAR,freethrow,2 of 3,[],1628960,,,1610612749,30,29,2021-11-13T01:09:09Z,1430000,,,0,,G. Allen Free Throw 2 of 3 (5 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
148,PT00M04.50S,2021-11-13T01:08:33.2Z,1,REGULAR,substitution,out,[],1629670,,,1610612749,30,29,2021-11-13T01:08:40Z,1440000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M04.50S,2021-11-13T01:08:33.2Z,1,REGULAR,substitution,in,[],1628400,,,1610612749,30,29,2021-11-13T01:08:40Z,1450000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M04.50S,2021-11-13T01:08:11.2Z,1,REGULAR,freethrow,3 of 3,[],1628960,,,1610612749,30,30,2021-11-13T01:09:09Z,1460000,,,0,,G. Allen Free Throw 3 of 3 (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
151,PT00M01.40S,2021-11-13T01:09:01.5Z,1,REGULAR,3pt,Jump Shot,[],203471,33.590670170827856,39.21568627450981,1610612738,30,30,2021-11-13T01:13:05Z,1470000,54.0,263.0,1,left,MISS D. Schroder 26' running pullup 3PT,[203471],1610612738.0,BOS,running pullup,,,Schroder,D. Schroder,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
152,PT00M01.40S,2021-11-13T01:09:01.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,30,30,2021-11-13T01:09:15Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,
153,PT00M00.00S,2021-11-13T01:09:07.3Z,1,REGULAR,period,end,[],0,,,1610612738,30,30,2021-11-13T01:09:07Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-13T01:12:24.1Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,30,30,2021-11-13T01:12:42Z,1500000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-13T01:12:24.1Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,30,30,2021-11-13T01:12:42Z,1510000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-13T01:12:50.5Z,2,REGULAR,period,start,[],0,,,1610612749,30,30,2021-11-13T01:12:50Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M43.00S,2021-11-13T01:13:06.7Z,2,REGULAR,3pt,Jump Shot,[],203918,66.3107752956636,65.93137254901961,1610612749,30,33,2021-11-13T01:13:12Z,1530000,80.0,264.0,1,right,R. Hood 27' 3PT  (3 PTS),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,27.6,Made,3.0,,,,,,,,,,,,,,,,,
158,PT11M27.00S,2021-11-13T01:13:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,11.251642575558476,42.8921568627451,1610612738,32,33,2021-11-13T01:13:32Z,1540000,36.0,53.0,1,left,M. Smart 6' driving Layup (2 PTS) (A. Horford 4 AST),"[203935, 201143]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,6.4,Made,2.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
160,PT11M06.00S,2021-11-13T01:13:43.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,84.44480946123521,42.8921568627451,1610612749,32,33,2021-11-13T01:13:56Z,1560000,-36.0,94.0,1,right,MISS G. Allen 10' driving Hook,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,10.02,Missed,,,,,,,,,,,,,,,,,,
161,PT11M04.00S,2021-11-13T01:13:45.5Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,32,33,2021-11-13T01:13:56Z,1570000,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,160.0,5.0,3.0,2.0,,,,,,,,,,
162,PT10M58.00S,2021-11-13T01:13:54.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,32,33,2021-11-13T01:13:54Z,1580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M54.00S,2021-11-13T01:14:12.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,32.802233902759525,33.57843137254902,1610612738,32,33,2021-11-13T01:14:22Z,1590000,82.0,256.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
164,PT10M51.00S,2021-11-13T01:14:15.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,32,33,2021-11-13T01:14:22Z,1600000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,
165,PT10M34.00S,2021-11-13T01:14:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.27792378449409,55.88235294117647,1610612749,32,35,2021-11-13T01:16:33Z,1610000,29.0,29.0,1,right,G. Allen driving finger roll Layup (8 PTS) (G. Hill 3 AST),"[1628960, 201588]",1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,4.16,Made,8.0,G. Hill,201588.0,3.0,,,,,,,,,,,,,,
166,PT10M23.00S,2021-11-13T01:14:45.5Z,2,REGULAR,3pt,Jump Shot,[],1629684,7.966491458607096,96.07843137254902,1610612738,32,35,2021-11-13T01:14:50Z,1620000,-230.0,22.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,
167,PT10M19.00S,2021-11-13T01:14:49.5Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,32,35,2021-11-13T01:14:50Z,1630000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,
168,PT10M13.00S,2021-11-13T01:14:54.9Z,2,REGULAR,3pt,Jump Shot,[],201588,66.96780551905388,32.59803921568628,1610612749,32,35,2021-11-13T01:15:01Z,1640000,-87.0,258.0,1,right,MISS G. Hill 27' pullup 3PT,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
169,PT10M09.00S,2021-11-13T01:14:58.9Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,32,35,2021-11-13T01:15:01Z,1650000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,
170,PT09M54.00S,2021-11-13T01:15:13.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,31.225361366622867,64.4607843137255,1610612738,32,35,2021-11-13T01:15:22Z,1660000,-72.0,241.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
171,PT09M48.00S,2021-11-13T01:15:19.9Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,32,35,2021-11-13T01:15:22Z,1670000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,
172,PT09M46.00S,2021-11-13T01:15:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,8.360709592641262,44.36274509803921,1610612738,34,35,2021-11-13T01:15:29Z,1680000,28.0,26.0,1,left,J. Richardson driving finger roll Layup (2 PTS) (A. Horford 5 AST),"[1626196, 201143]",1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,3.84,Made,2.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,
174,PT09M26.00S,2021-11-13T01:15:41.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,68.28186596583443,28.186274509803923,1610612749,34,35,2021-11-13T01:15:47Z,1700000,-109.0,246.0,1,right,MISS G. Allen 26' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
175,PT09M24.00S,2021-11-13T01:15:44.3Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,34,35,2021-11-13T01:15:44Z,1710000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,
