actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
182,PT09M43.00S,2021-12-21T01:19:50.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612755,26,28,2021-12-21T01:20:22Z,1810000,,,0,,,[],,,support,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,Common Foul Upheld,,
183,PT09M43.00S,2021-12-21T01:20:33.2Z,2,REGULAR,substitution,out,[],1628981,,,1610612755,26,28,2021-12-21T01:20:54Z,1820000,,,0,,SUB out: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M43.00S,2021-12-21T01:20:33.2Z,2,REGULAR,substitution,in,[],202683,,,1610612755,26,28,2021-12-21T01:20:54Z,1830000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M43.00S,2021-12-21T01:20:33.2Z,2,REGULAR,substitution,out,[],1629646,,,1610612755,26,28,2021-12-21T01:21:09Z,1840000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M43.00S,2021-12-21T01:20:33.2Z,2,REGULAR,substitution,in,[],203954,,,1610612755,26,28,2021-12-21T01:21:09Z,1850000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M43.00S,2021-12-21T01:21:15.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202699,,,1610612755,26,29,2021-12-21T01:21:41Z,1860000,,,0,,T. Harris Free Throw 1 of 2 (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
188,PT09M43.00S,2021-12-21T01:21:15.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",202699,,,1610612755,26,30,2021-12-21T01:21:41Z,1870000,,,0,,T. Harris Free Throw 2 of 2 (11 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
189,PT09M22.00S,2021-12-21T01:21:52.7Z,2,REGULAR,3pt,Jump Shot,[],1630202,67.7562417871222,75.24509803921569,1610612738,26,30,2021-12-21T01:21:58Z,1880000,126.0,251.0,1,right,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M18.00S,2021-12-21T01:21:56.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,26,30,2021-12-21T01:21:58Z,1890000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,189.0,5.0,5.0,0.0,,,,,,
191,PT09M04.00S,2021-12-21T01:22:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,17.296320630749015,60.78431372549019,1610612755,26,32,2021-12-21T01:22:17Z,1900000,-54.0,110.0,1,left,J. Embiid 12' pullup Jump Shot (9 PTS) (M. Thybulle 1 AST),"[203954, 1629680]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,12.26,Made,9.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,,
193,PT08M49.00S,2021-12-21T01:22:26.4Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612738,26,32,2021-12-21T01:22:35Z,1920000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629680, 1628369]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,1627529.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,
195,PT08M49.00S,2021-12-21T01:22:57.3Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,27,32,2021-12-21T01:22:57Z,1940000,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
196,PT08M49.00S,2021-12-21T01:22:59.9Z,2,REGULAR,substitution,out,[],202699,,,1610612738,27,32,2021-12-21T01:23:02Z,1950000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M49.00S,2021-12-21T01:22:59.9Z,2,REGULAR,substitution,in,[],201980,,,1610612738,27,32,2021-12-21T01:23:02Z,1960000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2021-12-21T01:23:18.2Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,28,32,2021-12-21T01:23:18Z,1970000,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
199,PT08M36.00S,2021-12-21T01:23:32.7Z,2,REGULAR,2pt,Jump Shot,[],203954,22.421156373193167,54.41176470588235,1610612755,28,34,2021-12-21T01:24:15Z,1980000,-22.0,158.0,1,left,J. Embiid 15' pullup Jump Shot (11 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,15.98,Made,11.0,,,,,,,,,,,,,,,,,,
200,PT08M22.00S,2021-12-21T01:23:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,66.17936925098554,56.61764705882353,1610612738,31,34,2021-12-21T01:23:50Z,1990000,33.0,265.0,1,right,P. Pritchard 26' 3PT step back (7 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,26.75,Made,7.0,,,,,,,,,,,,,,,,,,
201,PT08M07.00S,2021-12-21T01:24:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629619,15.850854139290407,46.568627450980394,1610612755,31,34,2021-12-21T01:24:08Z,2000000,17.0,96.0,1,left,MISS M. Powell 9' driving floating Shot - blocked,"[1629619, 1628369]",1610612755.0,PHI,driving floating,,,Powell,M. Powell,,,,,9.8,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,,
202,PT08M07.00S,2021-12-21T01:24:00.7Z,2,REGULAR,block,,[],1628369,,,1610612755,31,34,2021-12-21T01:24:03Z,2010000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M04.00S,2021-12-21T01:24:03.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,31,34,2021-12-21T01:24:08Z,2020000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,
204,PT08M02.00S,2021-12-21T01:24:05.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630174,90.62089356110381,49.26470588235294,1610612738,33,34,2021-12-21T01:24:13Z,2030000,-4.0,36.0,1,right,A. Nesmith running DUNK (4 PTS),[1630174],1610612738.0,BOS,running,,,Nesmith,A. Nesmith,,,,,3.59,Made,4.0,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2021-12-21T01:24:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.00262812089356,37.427236519607845,1610612755,33,34,2021-12-21T01:24:35Z,2040000,63.0,117.0,1,left,MISS J. Embiid 13' turnaround Shot - blocked,"[203954, 1628369]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,13.26,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,,
206,PT07M42.00S,2021-12-21T01:24:25.4Z,2,REGULAR,block,,[],1628369,,,1610612755,33,34,2021-12-21T01:24:27Z,2050000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M40.00S,2021-12-21T01:24:27.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,33,34,2021-12-21T01:24:35Z,2060000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,
208,PT07M33.00S,2021-12-21T01:24:35.1Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,33,34,2021-12-21T01:24:39Z,2070000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 203954]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,,,,Embiid,203954.0
209,PT07M33.00S,2021-12-21T01:24:35.1Z,2,REGULAR,steal,,[],203954,,,1610612755,33,34,2021-12-21T01:37:55Z,2080000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M26.00S,2021-12-21T01:24:42.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203954,20.581471747700395,33.57843137254902,1610612755,33,36,2021-12-21T01:24:47Z,2090000,82.0,141.0,1,left,J. Embiid 16' pullup Jump Shot (13 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,16.32,Made,13.0,,,,,,,,,,,,,,,,,,
211,PT07M04.00S,2021-12-21T01:25:03.4Z,2,REGULAR,2pt,Jump Shot,[],1628369,85.3646517739816,32.59803921568628,1610612738,33,36,2021-12-21T01:25:15Z,2100000,-87.0,85.0,1,right,MISS J. Tatum 12' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,12.17,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M01.00S,2021-12-21T01:25:06.4Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,33,36,2021-12-21T01:25:15Z,2110000,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,
213,PT06M58.00S,2021-12-21T01:25:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612755,33,36,2021-12-21T01:25:35Z,2120000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Joe 2 FT),"[1630174, 1630198]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,1627529.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,
215,PT06M58.00S,2021-12-21T01:25:40.9Z,2,REGULAR,freethrow,1 of 2,[],1630198,,,1610612755,33,36,2021-12-21T01:26:37Z,2140000,,,0,,MISS I. Joe Free Throw 1 of 2,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,Missed,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2021-12-21T01:25:40.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,33,36,2021-12-21T01:26:37Z,2145000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,215.0,,,,,,,,,
216,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,out,[],1628369,,,1610612755,33,36,2021-12-21T01:26:11Z,2150000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,out,[],1629641,,,1610612755,33,36,2021-12-21T01:26:11Z,2160000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612755,33,36,2021-12-21T01:26:11Z,2170000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,out,[],1629619,,,1610612755,33,36,2021-12-21T01:26:11Z,2180000,,,0,,SUB out: M. Powell,[1629619],1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,in,[],203935,,,1610612755,33,36,2021-12-21T01:26:11Z,2190000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612755,33,36,2021-12-21T01:26:11Z,2200000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,in,[],203471,,,1610612755,33,36,2021-12-21T01:26:11Z,2210000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M58.00S,2021-12-21T01:25:43.4Z,2,REGULAR,substitution,in,[],203552,,,1610612755,33,36,2021-12-21T01:26:11Z,2220000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M58.00S,2021-12-21T01:25:40.9Z,2,REGULAR,freethrow,2 of 2,[],1630198,,,1610612755,33,37,2021-12-21T01:26:37Z,2230000,,,0,,I. Joe Free Throw 2 of 2 (1 PTS),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
225,PT06M42.00S,2021-12-21T01:26:26.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,79.45137976346912,48.03921568627451,1610612738,35,37,2021-12-21T01:32:35Z,2240000,-10.0,141.0,1,right,J. Brown 14' pullup Jump Shot (6 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,14.1,Made,6.0,,,,,,,,,,,,,,,,,,
227,PT06M21.00S,2021-12-21T01:26:48.8Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612755,35,37,2021-12-21T01:27:01Z,2250000,,,0,,E. Freedom shooting personal FOUL (2 PF) (Embiid 2 FT),"[202683, 203954]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,2882.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,
229,PT06M21.00S,2021-12-21T01:27:18.3Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,35,38,2021-12-21T01:27:18Z,2270000,,,0,,J. Embiid Free Throw 1 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
230,PT06M21.00S,2021-12-21T01:27:32.6Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,35,39,2021-12-21T01:27:32Z,2280000,,,0,,J. Embiid Free Throw 2 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
231,PT06M08.00S,2021-12-21T01:27:47.2Z,2,REGULAR,3pt,Jump Shot,[],203471,71.43561103810775,16.911764705882355,1610612738,35,39,2021-12-21T01:27:52Z,2290000,-165.0,216.0,1,right,MISS D. Schroder 27' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M05.00S,2021-12-21T01:27:50.2Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,35,39,2021-12-21T01:27:52Z,2300000,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,
233,PT05M53.00S,2021-12-21T01:28:02.9Z,2,REGULAR,3pt,Jump Shot,[],201980,9.411957950065702,3.1862745098039214,1610612755,35,39,2021-12-21T01:28:08Z,2310000,234.0,36.0,1,left,MISS D. Green step back 3PT,[201980],1610612755.0,PHI,step back,,,Green,D. Green,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M50.00S,2021-12-21T01:28:05.9Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,35,39,2021-12-21T01:28:08Z,2320000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,,
235,PT05M30.00S,2021-12-21T01:28:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,82.86793692509855,48.77450980392157,1610612738,37,39,2021-12-21T01:28:30Z,2330000,-6.0,109.0,1,right,M. Smart 10' driving floating Jump Shot (7 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.87,Made,7.0,,,,,,,,,,,,,,,,,,
236,PT05M13.00S,2021-12-21T01:28:42.2Z,2,REGULAR,2pt,Jump Shot,[],203954,6.783837056504599,72.79411764705883,1610612755,37,39,2021-12-21T01:28:51Z,2340000,-114.0,11.0,1,left,MISS J. Embiid 11' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M10.00S,2021-12-21T01:28:45.2Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,37,39,2021-12-21T01:28:51Z,2350000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,
238,PT05M04.00S,2021-12-21T01:28:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.85479632063075,44.6078431372549,1610612738,37,39,2021-12-21T01:28:58Z,2360000,-27.0,15.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
239,PT05M01.00S,2021-12-21T01:28:55.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,39,2021-12-21T01:28:58Z,2370000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,
240,PT04M48.00S,2021-12-21T01:29:07.0Z,2,REGULAR,2pt,Jump Shot,[],203552,18.873193166885677,31.862745098039213,1610612755,37,41,2021-12-21T01:29:13Z,2380000,91.0,125.0,1,left,S. Curry 15' pullup Jump Shot (12 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,15.44,Made,12.0,,,,,,,,,,,,,,,,,,
241,PT04M31.00S,2021-12-21T01:29:36.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202683,80.89684625492772,43.13725490196079,1610612738,39,41,2021-12-21T01:29:42Z,2390000,-34.0,127.0,1,right,E. Freedom 13' Hook (6 PTS) (J. Brown 2 AST),"[202683, 1627759]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,13.16,Made,6.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
243,PT04M12.00S,2021-12-21T01:29:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,5.863994743758213,53.67647058823529,1610612755,39,43,2021-12-21T01:30:01Z,2410000,-18.0,3.0,1,left,M. Thybulle cutting DUNK (4 PTS) (J. Embiid 3 AST),"[1629680, 203954]",1610612755.0,PHI,cutting,,,Thybulle,M. Thybulle,,,,,1.86,Made,4.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,,
245,PT03M48.00S,2021-12-21T01:30:19.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.72733245729303,20.098039215686274,1610612738,39,43,2021-12-21T01:30:27Z,2430000,-150.0,232.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
246,PT03M44.00S,2021-12-21T01:30:23.4Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612755,39,43,2021-12-21T01:30:27Z,2440000,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,245.0,1.0,1.0,0.0,,,,,,
247,PT03M35.00S,2021-12-21T01:30:32.3Z,2,REGULAR,2pt,Jump Shot,[],203552,23.209592641261498,38.72549019607843,1610612755,39,43,2021-12-21T01:30:42Z,2450000,56.0,166.0,1,left,MISS S. Curry 17' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,17.5,Missed,,,,,,,,,,,,,,,,,,,
248,PT03M33.00S,2021-12-21T01:30:34.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,39,43,2021-12-21T01:30:42Z,2460000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,247.0,3.0,2.0,1.0,,,,,,
249,PT03M28.00S,2021-12-21T01:30:40.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,91.40932982917214,43.872549019607845,1610612738,39,43,2021-12-21T01:30:51Z,2470000,-31.0,28.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,,
250,PT03M26.00S,2021-12-21T01:30:42.9Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612755,39,43,2021-12-21T01:30:51Z,2480000,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,
251,PT03M22.00S,2021-12-21T01:30:49.6Z,2,REGULAR,foul,personal,['2freethrow'],203471,,,1610612755,39,43,2021-12-21T01:31:22Z,2490000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Curry 2 FT),"[203471, 203552]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,1627529.0,1.0,0.0,Curry,203552.0,,,,,,,,,,
253,PT03M22.00S,2021-12-21T01:31:31.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203552,,,1610612755,39,44,2021-12-21T01:31:31Z,2510000,,,0,,S. Curry Free Throw 1 of 2 (13 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
254,PT03M22.00S,2021-12-21T01:31:34.9Z,2,REGULAR,substitution,out,[],1630174,,,1610612755,39,44,2021-12-21T01:31:40Z,2520000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M22.00S,2021-12-21T01:31:34.9Z,2,REGULAR,substitution,out,[],1630198,,,1610612755,39,44,2021-12-21T01:31:40Z,2530000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M22.00S,2021-12-21T01:31:34.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612755,39,44,2021-12-21T01:31:40Z,2540000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M22.00S,2021-12-21T01:31:34.9Z,2,REGULAR,substitution,in,[],202699,,,1610612755,39,44,2021-12-21T01:31:40Z,2550000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M22.00S,2021-12-21T01:31:54.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203552,,,1610612755,39,45,2021-12-21T01:31:54Z,2560000,,,0,,S. Curry Free Throw 2 of 2 (14 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
259,PT03M09.00S,2021-12-21T01:32:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.06636005256242,52.450980392156865,1610612738,41,45,2021-12-21T01:32:21Z,2570000,12.0,22.0,1,right,D. Schroder driving Layup (4 PTS) (J. Tatum 3 AST),"[203471, 1628369]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,2.53,Made,4.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
261,PT02M49.00S,2021-12-21T01:32:30.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202699,7.178055190538765,55.392156862745104,1610612755,41,45,2021-12-21T01:34:34Z,2590000,-27.0,15.0,1,left,MISS T. Harris turnaround Hook,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,3.09,Missed,,,,,,,,,,,,,,,,,,,
262,PT02M47.00S,2021-12-21T01:32:32.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,41,45,2021-12-21T01:32:44Z,2600000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,261.0,6.0,6.0,0.0,,,,,,
263,PT02M39.00S,2021-12-21T01:32:42.6Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,41,45,2021-12-21T01:32:49Z,2610000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,1627529.0,,,,,,,,,4.0,,,,,
264,PT02M39.00S,2021-12-21T01:32:48.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,41,45,2021-12-21T01:32:48Z,2620000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M27.00S,2021-12-21T01:35:49.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,41,45,2021-12-21T01:35:49Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
