actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT04M01.00S,2022-02-03T00:53:54.1Z,1,REGULAR,turnover,traveling,[],1630163,,,1610612766,18,17,2022-02-03T00:53:59Z,910000,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1.0,,,,,,,1627963.0,,,,,,
92,PT03M47.00S,2022-02-03T00:54:21.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,91.40932982917214,96.07843137254902,1610612738,21,17,2022-02-03T00:54:27Z,920000,230.0,28.0,1,right,G. Williams 3PT  (3 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.21,Made,,,,,,,,3.0,J. Brown,1627759.0,1.0,,,,,,,
94,PT03M32.00S,2022-02-03T00:54:35.7Z,1,REGULAR,3pt,Jump Shot,[],1629023,31.225361366622867,67.40196078431373,1610612766,21,17,2022-02-03T00:54:43Z,940000,-87.0,241.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
95,PT03M30.00S,2022-02-03T00:54:37.7Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,21,17,2022-02-03T00:54:43Z,950000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT03M18.00S,2022-02-03T00:54:49.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,77.7431011826544,92.8921568627451,1610612738,21,17,2022-02-03T00:54:56Z,960000,214.0,157.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,
97,PT03M16.00S,2022-02-03T00:54:51.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,21,17,2022-02-03T00:54:56Z,970000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M09.00S,2022-02-03T00:54:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.835085413929041,56.61764705882353,1610612766,21,17,2022-02-03T00:55:24Z,980000,-33.0,21.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 1626196]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,3.93,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0
99,PT03M09.00S,2022-02-03T00:54:59.6Z,1,REGULAR,block,,[],1626196,,,1610612766,21,17,2022-02-03T00:55:24Z,990000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M08.00S,2022-02-03T00:55:00.6Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,21,17,2022-02-03T00:55:24Z,1000000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT03M08.00S,2022-02-03T00:55:04.8Z,1,REGULAR,foul,personal,[],1626162,,,1610612738,21,17,2022-02-03T01:08:20Z,1010000,,,0,,K. Oubre Jr. take personal FOUL (1 PF),"[1626162, 203935]",1610612766.0,CHA,take,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Smart,203935.0,,
103,PT03M08.00S,2022-02-03T00:55:15.5Z,1,REGULAR,substitution,out,[],203935,,,1610612738,21,17,2022-02-03T00:55:20Z,1030000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M08.00S,2022-02-03T00:55:15.5Z,1,REGULAR,substitution,out,[],1629023,,,1610612738,21,17,2022-02-03T00:55:20Z,1040000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M08.00S,2022-02-03T00:55:15.5Z,1,REGULAR,substitution,in,[],203471,,,1610612738,21,17,2022-02-03T00:55:20Z,1050000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M08.00S,2022-02-03T00:55:15.5Z,1,REGULAR,substitution,in,[],1630208,,,1610612738,21,17,2022-02-03T00:55:20Z,1060000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M04.00S,2022-02-03T00:55:37.1Z,1,REGULAR,foul,offensive,[],1627759,,,1610612738,21,17,2022-02-03T00:58:47Z,1070000,,,0,,J. Brown offensive FOUL (1 PF),"[1627759, 1626162]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Oubre Jr.,1626162.0,,
109,PT03M04.00S,2022-02-03T00:55:37.1Z,1,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,21,17,2022-02-03T00:55:37Z,1090000,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,2.0,,,,,,,203591.0,,,,,,
110,PT02M52.00S,2022-02-03T00:56:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,11.777266754270697,56.86274509803921,1610612766,21,17,2022-02-03T00:57:11Z,1100000,-34.0,58.0,1,left,MISS M. Bridges 6' driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,
112,PT02M51.00S,2022-02-03T00:56:04.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,21,17,2022-02-03T00:57:11Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,
113,PT02M51.00S,2022-02-03T00:56:11.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,21,17,2022-02-03T00:56:11Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M51.00S,2022-02-03T00:56:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,21,17,2022-02-03T00:56:13Z,1140000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M51.00S,2022-02-03T00:58:29.4Z,1,REGULAR,substitution,out,[],1627759,,,1610612766,21,17,2022-02-03T00:59:18Z,1150000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2022-02-03T00:58:29.4Z,1,REGULAR,substitution,out,[],1629057,,,1610612766,21,17,2022-02-03T00:59:18Z,1160000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M51.00S,2022-02-03T00:58:29.4Z,1,REGULAR,substitution,in,[],1628369,,,1610612766,21,17,2022-02-03T00:59:18Z,1170000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M51.00S,2022-02-03T00:58:29.4Z,1,REGULAR,substitution,in,[],201143,,,1610612766,21,17,2022-02-03T00:59:18Z,1180000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2022-02-03T00:59:23.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,31.225361366622867,65.93137254901961,1610612766,21,17,2022-02-03T00:59:30Z,1190000,-80.0,241.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
120,PT02M42.00S,2022-02-03T00:59:25.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,21,17,2022-02-03T00:59:30Z,1200000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,,,
121,PT02M30.00S,2022-02-03T00:59:36.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626196,92.85479632063075,48.28431372549019,1610612738,23,17,2022-02-03T00:59:40Z,1210000,-9.0,15.0,1,right,J. Richardson cutting DUNK (2 PTS) (G. Williams 1 AST),"[1626196, 1629684]",1610612738.0,BOS,cutting,,,Richardson,J. Richardson,,,,,1.7,Made,,,,,,,,2.0,G. Williams,1629684.0,1.0,,,,,,,
123,PT02M13.00S,2022-02-03T00:59:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,12.697109067017081,41.42156862745098,1610612766,23,17,2022-02-03T01:00:00Z,1230000,43.0,67.0,1,left,MISS L. Ball 7' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,7.95,Missed,,,,,,,,,,,,,,,,,,
124,PT02M12.00S,2022-02-03T00:59:54.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,23,17,2022-02-03T01:00:00Z,1240000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,,,
125,PT01M57.00S,2022-02-03T01:00:10.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,89.56964520367937,3.6764705882352944,1610612738,23,17,2022-02-03T01:00:16Z,1250000,-232.0,46.0,1,right,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,
126,PT01M55.00S,2022-02-03T01:00:12.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,23,17,2022-02-03T01:00:16Z,1260000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M47.00S,2022-02-03T01:00:20.2Z,1,REGULAR,3pt,Jump Shot,[],1626179,26.49474375821288,81.61764705882352,1610612766,23,20,2022-02-03T01:00:24Z,1270000,-158.0,197.0,1,left,T. Rozier 25' 3PT  (7 PTS) (L. Ball 2 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.23,Made,,,,,,,,7.0,L. Ball,1630163.0,2.0,,,,,,,
129,PT01M37.00S,2022-02-03T01:00:33.2Z,1,REGULAR,2pt,Jump Shot,[],203471,75.24638633377135,77.94117647058823,1610612738,25,20,2022-02-03T01:00:56Z,1290000,140.0,180.0,1,right,D. Schroder 22' Jump Shot (2 PTS) (A. Horford 1 AST),"[203471, 201143]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,22.8,Made,,,,,,,,2.0,A. Horford,201143.0,1.0,,,,,,,
131,PT01M12.00S,2022-02-03T01:00:55.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,12.040078843626807,3.431372549019608,1610612766,25,20,2022-02-03T01:01:03Z,1310000,233.0,61.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
132,PT01M10.00S,2022-02-03T01:00:57.8Z,1,REGULAR,rebound,defensive,[],203471,,,1610612738,25,20,2022-02-03T01:01:03Z,1320000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M00.00S,2022-02-03T01:01:06.5Z,1,REGULAR,turnover,lost ball,[],203471,,,1610612738,25,20,2022-02-03T01:01:09Z,1330000,,,0,,D. Schroder lost ball TURNOVER (1 TO),"[203471, 1626162]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,
134,PT01M00.00S,2022-02-03T01:01:06.5Z,1,REGULAR,steal,,[],1626162,,,1610612766,25,20,2022-02-03T01:05:58Z,1340000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M58.10S,2022-02-03T01:01:10.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.389618922470433,54.166666666666664,1610612766,25,22,2022-02-03T01:01:23Z,1350000,-21.0,8.0,1,left,K. Oubre Jr. running Layup (2 PTS) (T. Rozier 2 AST),"[1626162, 1626179]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,2.21,Made,,,,,,,,2.0,T. Rozier,1626179.0,2.0,,,,,,,
137,PT00M36.80S,2022-02-03T01:01:38.4Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612738,25,22,2022-02-03T01:01:45Z,1370000,,,0,,N. Richards shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630208, 1628369]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Tatum,1628369.0,,
139,PT00M36.80S,2022-02-03T01:02:02.5Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,26,22,2022-02-03T01:02:02Z,1390000,,,0,,J. Tatum Free Throw 1 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
140,PT00M36.80S,2022-02-03T01:02:20.1Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,27,22,2022-02-03T01:02:20Z,1400000,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
141,PT00M28.20S,2022-02-03T01:02:31.1Z,1,REGULAR,turnover,bad pass,[],1630208,,,1610612766,27,22,2022-02-03T01:02:35Z,1410000,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 1626196]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,1.0,Richardson,1626196.0,,,,,,,,,,,
142,PT00M28.20S,2022-02-03T01:02:31.1Z,1,REGULAR,steal,,[],1626196,,,1610612738,27,22,2022-02-03T01:02:32Z,1420000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M09.10S,2022-02-03T01:02:50.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201143,89.17542706964521,2.696078431372549,1610612738,27,22,2022-02-03T01:02:59Z,1430000,-237.0,49.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,
144,PT00M05.70S,2022-02-03T01:02:53.5Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,27,22,2022-02-03T01:02:53Z,1440000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,143.0,5.0,4.0,1.0,,,,,,,,,,,,,,
145,PT00M01.20S,2022-02-03T01:03:00.5Z,1,REGULAR,turnover,lost ball,[],203471,,,1610612738,27,22,2022-02-03T01:03:56Z,1450000,,,0,,D. Schroder lost ball TURNOVER (2 TO),"[203471, 1626179]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,,,,,,,
146,PT00M01.20S,2022-02-03T01:03:00.5Z,1,REGULAR,steal,,[],1626179,,,1610612766,27,22,2022-02-03T01:03:04Z,1460000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2022-02-03T01:03:07.8Z,1,REGULAR,period,end,[],0,,,1610612766,27,22,2022-02-03T01:03:07Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-03T01:05:06.4Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,27,22,2022-02-03T01:05:38Z,1480000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-03T01:05:06.4Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,27,22,2022-02-03T01:05:38Z,1490000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-03T01:05:06.4Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,27,22,2022-02-03T01:05:38Z,1500000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-03T01:05:06.4Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,27,22,2022-02-03T01:05:38Z,1510000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-03T01:05:44.4Z,2,REGULAR,period,start,[],0,,,1610612766,27,22,2022-02-03T01:05:44Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M48.00S,2022-02-03T01:05:55.7Z,2,REGULAR,2pt,Jump Shot,[],1626162,19.793035479632064,80.3921568627451,1610612766,27,22,2022-02-03T01:06:07Z,1530000,-152.0,134.0,1,left,MISS K. Oubre Jr. 20' step back Shot,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,20.24,Missed,,,,,,,,,,,,,,,,,,
154,PT11M46.00S,2022-02-03T01:05:58.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,27,22,2022-02-03T01:05:58Z,1540000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT11M38.00S,2022-02-03T01:06:05.5Z,2,REGULAR,3pt,Jump Shot,[],1626196,65.78515111695138,34.55882352941176,1610612738,30,22,2022-02-03T01:06:11Z,1550000,-77.0,269.0,1,right,J. Richardson 28' 3PT  (5 PTS) (D. Schroder 1 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,28.0,Made,,,,,,,,5.0,D. Schroder,203471.0,1.0,,,,,,,
157,PT11M20.00S,2022-02-03T01:06:23.2Z,2,REGULAR,turnover,lost ball,[],1629023,,,1610612766,30,22,2022-02-03T01:06:27Z,1570000,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 203471]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,1.0,Schroder,203471.0,,,,,,,,,,,
158,PT11M20.00S,2022-02-03T01:06:23.2Z,2,REGULAR,steal,,[],203471,,,1610612738,30,22,2022-02-03T01:06:25Z,1580000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M13.00S,2022-02-03T01:06:30.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,88.25558475689881,3.431372549019608,1610612738,33,22,2022-02-03T01:06:35Z,1590000,-233.0,58.0,1,right,J. Richardson 3PT  (8 PTS) (D. Schroder 2 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.99,Made,,,,,,,,8.0,D. Schroder,203471.0,2.0,,,,,,,
161,PT10M57.00S,2022-02-03T01:06:45.7Z,2,REGULAR,2pt,Jump Shot,[],1630163,22.815374507227332,24.509803921568626,1610612766,33,24,2022-02-03T01:06:50Z,1610000,127.0,162.0,1,left,L. Ball 20' driving floating Jump Shot (9 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,20.62,Made,,,,,,,,9.0,,,,,,,,,,
162,PT10M32.00S,2022-02-03T01:07:11.0Z,2,REGULAR,3pt,Jump Shot,[],1626196,67.49342969776609,67.40196078431373,1610612738,36,24,2022-02-03T01:07:15Z,1620000,87.0,253.0,1,right,J. Richardson 26' 3PT  (11 PTS) (J. Tatum 1 AST),"[1626196, 1628369]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.76,Made,,,,,,,,11.0,J. Tatum,1628369.0,1.0,,,,,,,
164,PT10M19.00S,2022-02-03T01:07:24.0Z,2,REGULAR,2pt,Jump Shot,[],1630163,10.463206307490145,29.166666666666668,1610612766,36,26,2022-02-03T01:07:53Z,1640000,104.0,46.0,1,left,L. Ball 11' driving floating Jump Shot (11 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,11.39,Made,,,,,,,,11.0,,,,,,,,,,
165,PT10M05.00S,2022-02-03T01:07:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.54467805519053,70.09803921568627,1610612738,36,26,2022-02-03T01:07:48Z,1650000,100.0,243.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,
166,PT10M05.00S,2022-02-03T01:07:38.5Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,36,26,2022-02-03T01:07:48Z,1660000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT09M55.00S,2022-02-03T01:07:51.2Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612766,36,26,2022-02-03T01:07:59Z,1670000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Ball 2 FT),"[1628369, 1630163]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Ball,1630163.0,,
169,PT09M55.00S,2022-02-03T01:08:23.3Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,36,26,2022-02-03T01:08:23Z,1690000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
170,PT09M55.00S,2022-02-03T01:08:23.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,36,26,2022-02-03T01:08:23Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,
171,PT09M55.00S,2022-02-03T01:08:43.8Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,36,27,2022-02-03T01:08:43Z,1710000,,,0,,L. Ball Free Throw 2 of 2 (12 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
172,PT09M45.00S,2022-02-03T01:08:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,91.80354796320631,46.07843137254902,1610612738,38,27,2022-02-03T01:09:00Z,1720000,-20.0,25.0,1,right,D. Schroder driving finger roll Layup (4 PTS) (J. Tatum 2 AST),"[203471, 1628369]",1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,3.14,Made,,,,,,,,4.0,J. Tatum,1628369.0,2.0,,,,,,,
174,PT09M44.00S,2022-02-03T01:09:00.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,38,27,2022-02-03T01:09:00Z,1740000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,out,[],1628369,,,1610612766,38,27,2022-02-03T01:11:43Z,1750000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,38,27,2022-02-03T01:11:43Z,1760000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,38,27,2022-02-03T01:11:43Z,1770000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,in,[],1627759,,,1610612766,38,27,2022-02-03T01:11:43Z,1780000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,in,[],203486,,,1610612766,38,27,2022-02-03T01:11:43Z,1790000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M44.00S,2022-02-03T01:11:13.3Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,38,27,2022-02-03T01:11:43Z,1800000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M30.00S,2022-02-03T01:12:10.9Z,2,REGULAR,foul,personal,[],203471,,,1610612766,38,27,2022-02-03T01:12:38Z,1810000,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1626179]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Rozier,1626179.0,,
183,PT09M17.00S,2022-02-03T01:12:35.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,29.38567674113009,19.852941176470587,1610612766,38,27,2022-02-03T01:12:41Z,1830000,151.0,224.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
