actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
180,PT11M24.00S,2022-03-27T22:39:12.6Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612738,39,30,2022-03-27T22:39:22Z,1800000,,,0,,N. Reid shooting personal FOUL (1 PF) (White 1 FT),"[1629675, 1628401]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,204058.0,,1.0,0.0,White,1628401.0,,,
182,PT11M24.00S,2022-03-27T22:39:40.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628401,,,1610612738,40,30,2022-03-27T22:39:40Z,1820000,,,0,,D. White Free Throw 1 of 1 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
183,PT11M01.00S,2022-03-27T22:40:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,8.754927726675426,50.73529411764706,1610612750,40,30,2022-03-27T22:40:10Z,1830000,-4.0,30.0,1,left,MISS J. McLaughlin floating Shot,[1629162],1610612750.0,MIN,floating,,,McLaughlin,J. McLaughlin,,,,,3.0,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M56.00S,2022-03-27T22:40:08.1Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,40,30,2022-03-27T22:40:10Z,1840000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,183.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
185,PT10M56.00S,2022-03-27T22:40:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,40,32,2022-03-27T22:40:07Z,1850000,0.0,0.0,1,left,N. Reid tip Layup (2 PTS),[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
186,PT10M45.00S,2022-03-27T22:40:21.9Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612738,40,32,2022-03-27T22:40:31Z,1860000,,,0,,D. Russell shooting personal FOUL (1 PF) (White 2 FT),"[1626156, 1628401]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,White,1628401.0,,,
188,PT10M45.00S,2022-03-27T22:40:45.8Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,41,32,2022-03-27T22:40:45Z,1880000,,,0,,D. White Free Throw 1 of 2 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
189,PT10M45.00S,2022-03-27T22:41:07.4Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,42,32,2022-03-27T22:41:07Z,1890000,,,0,,D. White Free Throw 2 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
190,PT10M27.00S,2022-03-27T22:41:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,7.046649145860711,54.166666666666664,1610612750,42,32,2022-03-27T22:41:38Z,1900000,-21.0,14.0,1,left,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M24.00S,2022-03-27T22:41:29.7Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,42,32,2022-03-27T22:41:38Z,1910000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
192,PT10M20.00S,2022-03-27T22:41:39.9Z,2,REGULAR,turnover,lost ball,[],1628401,,,1610612738,42,32,2022-03-27T22:41:50Z,1920000,,,0,,D. White lost ball TURNOVER (3 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,3.0,,,,,,,
194,PT10M20.00S,2022-03-27T22:41:44.8Z,2,REGULAR,foul,personal,[],1628401,,,1610612750,42,32,2022-03-27T22:44:34Z,1940000,,,0,,D. White loose ball personal FOUL (1 PF),"[1628401, 1629162]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,,,,,,,,,,,,,204058.0,,1.0,0.0,McLaughlin,1629162.0,,,
196,PT10M10.00S,2022-03-27T22:42:09.7Z,2,REGULAR,foul,offensive,[],1629675,,,1610612750,42,32,2022-03-27T22:43:59Z,1960000,,,0,,N. Reid offensive FOUL (2 PF),"[1629675, 1628369]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,204058.0,,2.0,0.0,Tatum,1628369.0,,,
198,PT10M10.00S,2022-03-27T22:42:09.7Z,2,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,42,32,2022-03-27T22:42:23Z,1980000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,204058.0,1.0,,,,,,,
199,PT10M10.00S,2022-03-27T22:42:27.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612738,42,32,2022-03-27T22:42:40Z,1990000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M10.00S,2022-03-27T22:42:27.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612738,42,32,2022-03-27T22:42:40Z,2000000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M59.00S,2022-03-27T22:42:51.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,76.5604467805519,50.245098039215684,1610612738,42,32,2022-03-27T22:43:11Z,2010000,1.0,168.0,1,right,MISS J. Tatum 16' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M56.00S,2022-03-27T22:42:54.7Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,42,32,2022-03-27T22:43:11Z,2020000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
203,PT09M45.00S,2022-03-27T22:43:04.7Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,42,32,2022-03-27T22:43:14Z,2030000,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1628369]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,2.0,,,,,Tatum,1628369.0,
204,PT09M45.00S,2022-03-27T22:43:04.7Z,2,REGULAR,steal,,[],1628369,,,1610612738,42,32,2022-03-27T22:43:06Z,2040000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M38.00S,2022-03-27T22:43:12.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,73.66951379763469,16.176470588235293,1610612738,45,32,2022-03-27T22:43:16Z,2050000,-169.0,195.0,1,right,P. Pritchard 25' 3PT  (9 PTS) (D. White 2 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.81,Made,,,,,9.0,D. White,1628401.0,2.0,,,,,,,,,,,
207,PT09M36.00S,2022-03-27T22:43:20.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,45,32,2022-03-27T22:43:20Z,2070000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M18.00S,2022-03-27T22:46:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.601182654402102,47.30392156862745,1610612750,45,32,2022-03-27T22:46:43Z,2080000,13.0,0.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
209,PT09M15.00S,2022-03-27T22:46:38.7Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,45,32,2022-03-27T22:46:43Z,2090000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
210,PT09M05.00S,2022-03-27T22:46:48.7Z,2,REGULAR,2pt,Jump Shot,[],1628369,79.05716162943496,63.725490196078425,1610612738,47,32,2022-03-27T22:46:54Z,2100000,69.0,144.0,1,right,J. Tatum 15' fadeaway Jump Shot (7 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,15.99,Made,,,,,7.0,,,,,,,,,,,,,,
211,PT08M56.00S,2022-03-27T22:47:01.2Z,2,REGULAR,foul,personal,[],1630174,,,1610612750,47,32,2022-03-27T22:47:09Z,2110000,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1629675]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Reid,1629675.0,,,
213,PT08M51.00S,2022-03-27T22:47:22.2Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612750,47,32,2022-03-27T22:47:46Z,2130000,,,0,,D. Theis shooting personal FOUL (2 PF) (Russell 2 FT),"[1628464, 1626156]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,1627964.0,,2.0,0.0,Russell,1626156.0,,,
215,PT08M51.00S,2022-03-27T22:47:47.9Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,47,33,2022-03-27T22:47:47Z,2150000,,,0,,D. Russell Free Throw 1 of 2 (3 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
216,PT08M51.00S,2022-03-27T22:48:00.3Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,47,34,2022-03-27T22:48:00Z,2160000,,,0,,D. Russell Free Throw 2 of 2 (4 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
217,PT08M38.00S,2022-03-27T22:48:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628464,72.7496714848883,16.42156862745098,1610612738,47,34,2022-03-27T22:48:24Z,2170000,-168.0,204.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M33.00S,2022-03-27T22:48:21.4Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,47,34,2022-03-27T22:52:27Z,2180000,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
219,PT08M32.00S,2022-03-27T22:48:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,91.80354796320631,49.754901960784316,1610612738,49,34,2022-03-27T22:52:59Z,2190000,-1.0,25.0,1,right,A. Nesmith Layup (2 PTS) (P. Pritchard 2 AST),"[1630174, 1630202]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,2.45,Made,,,,,2.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,
220,PT08M20.00S,2022-03-27T22:48:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,12.302890932982917,58.82352941176471,1610612750,49,34,2022-03-27T22:48:40Z,2200000,-44.0,63.0,1,left,MISS D. Russell 7' driving Layup - blocked,"[1626156, 1630202]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,7.7,Missed,,,,,,,,,Pritchard,1630202.0,,,,,,,,,
221,PT08M20.00S,2022-03-27T22:48:33.7Z,2,REGULAR,block,,[],1630202,,,1610612750,49,34,2022-03-27T22:48:35Z,2210000,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M18.00S,2022-03-27T22:48:35.7Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,49,34,2022-03-27T22:48:40Z,2220000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
223,PT08M16.00S,2022-03-27T22:48:40.8Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612738,49,34,2022-03-27T22:48:50Z,2230000,,,0,,N. Reid shooting personal FOUL (3 PF) (Nesmith 2 FT),"[1629675, 1630174]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,204058.0,,3.0,0.0,Nesmith,1630174.0,,,
225,PT08M16.00S,2022-03-27T22:49:09.3Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612738,49,34,2022-03-27T22:49:09Z,2250000,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
226,PT08M16.00S,2022-03-27T22:49:09.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,49,34,2022-03-27T22:49:09Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,,
227,PT08M16.00S,2022-03-27T22:49:30.2Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612738,49,34,2022-03-27T22:49:34Z,2270000,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,204058.0,,3.0,1.0,,,,,
228,PT08M16.00S,2022-03-27T22:49:36.3Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,50,34,2022-03-27T22:49:36Z,2280000,,,0,,J. Tatum technical Free Throw 1 of 1 (8 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
229,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612738,50,34,2022-03-27T22:49:53Z,2290000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612738,50,34,2022-03-27T22:49:53Z,2300000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612738,50,34,2022-03-27T22:49:53Z,2310000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,in,[],1629020,,,1610612738,50,34,2022-03-27T22:49:53Z,2320000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,in,[],201976,,,1610612738,50,34,2022-03-27T22:49:53Z,2330000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M16.00S,2022-03-27T22:49:39.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612738,50,34,2022-03-27T22:49:53Z,2340000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M16.00S,2022-03-27T22:50:03.7Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612738,51,34,2022-03-27T22:50:03Z,2350000,,,0,,A. Nesmith Free Throw 2 of 2 (3 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
236,PT08M05.00S,2022-03-27T22:50:17.0Z,2,REGULAR,3pt,Jump Shot,[],1626157,25.098554533508544,86.78768382352942,1610612750,51,34,2022-03-27T22:50:26Z,2360000,-184.0,183.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M02.00S,2022-03-27T22:50:20.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,51,34,2022-03-27T22:50:26Z,2370000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
238,PT07M57.00S,2022-03-27T22:50:25.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,88.64980289093299,94.85294117647058,1610612738,51,34,2022-03-27T22:54:10Z,2380000,224.0,54.0,1,right,MISS J. Tatum step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M54.00S,2022-03-27T22:50:28.2Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,51,34,2022-03-27T22:50:28Z,2390000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
240,PT07M53.00S,2022-03-27T22:50:29.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628464,92.46057818659659,48.28431372549019,1610612738,51,34,2022-03-27T22:50:36Z,2400000,-9.0,18.0,1,right,MISS D. Theis DUNK,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
241,PT07M50.00S,2022-03-27T22:50:32.7Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,51,34,2022-03-27T22:50:36Z,2410000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
242,PT07M45.00S,2022-03-27T22:50:36.5Z,2,REGULAR,turnover,bad pass,[],201976,,,1610612750,51,34,2022-03-27T22:50:41Z,2420000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1630174]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,1.0,,,,,Nesmith,1630174.0,
243,PT07M45.00S,2022-03-27T22:50:36.5Z,2,REGULAR,steal,,[],1630174,,,1610612738,51,34,2022-03-27T22:50:38Z,2430000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M42.00S,2022-03-27T22:50:40.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,75.50919842312747,10.784313725490197,1610612738,51,34,2022-03-27T22:50:47Z,2440000,-196.0,178.0,1,right,MISS P. Pritchard 26' running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
245,PT07M39.00S,2022-03-27T22:50:43.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,51,34,2022-03-27T22:50:47Z,2450000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
246,PT07M17.00S,2022-03-27T22:51:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,3.4986859395532193,61.76470588235294,1610612750,51,34,2022-03-27T22:51:11Z,2460000,-59.0,-20.0,1,left,MISS K. Towns 6' fadeaway Shot,[1626157],1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,6.2,Missed,,,,,,,,,,,,,,,,,,,
247,PT07M14.00S,2022-03-27T22:51:08.1Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,51,34,2022-03-27T22:51:08Z,2470000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
248,PT07M08.00S,2022-03-27T22:51:13.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628464,91.80354796320631,48.03921568627451,1610612738,51,34,2022-03-27T22:51:36Z,2480000,-10.0,25.0,1,right,MISS D. Theis driving finger roll Layup,[1628464],1610612738.0,BOS,driving finger roll,,,Theis,D. Theis,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
249,PT07M06.00S,2022-03-27T22:51:15.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,51,34,2022-03-27T22:51:20Z,2490000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
250,PT06M59.00S,2022-03-27T22:51:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,53.431372549019606,1610612750,51,36,2022-03-27T22:51:31Z,2500000,-17.0,6.0,1,left,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.83,Made,,,,,2.0,,,,,,,,,,,,,,
251,PT06M59.00S,2022-03-27T22:51:27.1Z,2,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612750,51,36,2022-03-27T22:51:54Z,2510000,,,0,,D. Theis shooting personal FOUL (3 PF) (Edwards 1 FT),"[1628464, 1630162]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,204058.0,,3.0,0.0,Edwards,1630162.0,,,
253,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,out,[],1628369,,,1610612750,51,36,2022-03-27T22:51:48Z,2530000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,out,[],1630174,,,1610612750,51,36,2022-03-27T22:51:48Z,2540000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,out,[],1628464,,,1610612750,51,36,2022-03-27T22:51:48Z,2550000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612750,51,36,2022-03-27T22:51:48Z,2560000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612750,51,36,2022-03-27T22:51:48Z,2570000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M59.00S,2022-03-27T22:51:39.1Z,2,REGULAR,substitution,in,[],1629057,,,1610612750,51,36,2022-03-27T22:51:48Z,2580000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M59.00S,2022-03-27T22:52:02.2Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,51,37,2022-03-27T22:52:02Z,2590000,,,0,,A. Edwards Free Throw 1 of 1 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
260,PT06M46.00S,2022-03-27T22:52:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.5407358738502,51.9607843137255,1610612738,53,37,2022-03-27T22:52:34Z,2600000,10.0,27.0,1,right,D. White driving Layup (10 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,2.87,Made,,,,,10.0,,,,,,,,,,,,,,
262,PT06M23.00S,2022-03-27T22:52:42.5Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,53,37,2022-03-27T22:52:53Z,2610000,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1629684]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1627964.0,,2.0,0.0,Williams,1629684.0,,,
264,PT06M23.00S,2022-03-27T22:52:42.5Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,53,37,2022-03-27T22:52:42Z,2630000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1627964.0,2.0,,,,,,,
265,PT06M13.00S,2022-03-27T22:53:10.1Z,2,REGULAR,foul,personal,[],201976,,,1610612738,53,37,2022-03-27T22:53:29Z,2640000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1627759]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,Brown,1627759.0,,,
267,PT06M02.00S,2022-03-27T22:53:42.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,65.91655716162943,49.26470588235294,1610612738,53,37,2022-03-27T22:53:50Z,2660000,-4.0,268.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M59.00S,2022-03-27T22:53:45.3Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,53,37,2022-03-27T22:54:06Z,2670000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
