actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
99,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,19,19,2022-02-17T00:56:52Z,930000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,in,[],1628464,,,1610612765,19,19,2022-02-17T00:56:52Z,940000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,in,[],1628977,,,1610612765,19,19,2022-02-17T00:56:52Z,950000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,in,[],1628963,,,1610612765,19,19,2022-02-17T00:56:52Z,960000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2022-02-17T00:57:15.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,11.12023653088042,51.9607843137255,1610612765,19,19,2022-02-17T00:58:20Z,970000,-10.0,52.0,1,left,MISS M. Bagley III turnaround Hook,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M03.00S,2022-02-17T00:57:16.3Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,19,19,2022-02-17T00:58:20Z,980000,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,103.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
105,PT04M03.00S,2022-02-17T00:57:21.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630180,5.590000152587891,50.0,1610612765,19,21,2022-02-17T00:58:26Z,990000,0.0,0.0,1,left,S. Bey tip Layup (8 PTS),[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Made,,,,,,,,,,,,,8.0,,,,,,
106,PT03M42.00S,2022-02-17T00:57:35.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628464,94.56307490144546,64.70588235294117,1610612738,21,21,2022-02-17T00:57:42Z,1000000,74.0,-1.0,1,right,D. Theis 7' turnaround Hook (2 PTS) (A. Horford 2 AST),"[1628464, 201143]",1610612738.0,BOS,turnaround,,,Theis,D. Theis,,,,,7.35,Made,,,,,,,,,,,,,2.0,A. Horford,201143.0,2.0,,,
108,PT03M24.00S,2022-02-17T00:57:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.258212877792378,54.41176470588235,1610612765,21,21,2022-02-17T00:58:02Z,1020000,-22.0,6.0,1,left,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,2.3,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M22.00S,2022-02-17T00:57:56.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,21,21,2022-02-17T00:58:02Z,1030000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
110,PT03M14.00S,2022-02-17T00:58:03.3Z,1,REGULAR,3pt,Jump Shot,[],1628401,65.91655716162943,50.98039215686274,1610612738,21,21,2022-02-17T00:58:10Z,1040000,5.0,268.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M12.00S,2022-02-17T00:58:05.3Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,21,21,2022-02-17T00:58:10Z,1050000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
112,PT02M56.00S,2022-02-17T00:58:23.2Z,1,REGULAR,3pt,Jump Shot,[],203924,20.45006570302234,90.68627450980392,1610612765,21,21,2022-02-17T00:58:30Z,1060000,-203.0,140.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M54.00S,2022-02-17T00:58:25.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,21,21,2022-02-17T00:58:30Z,1070000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
114,PT02M38.00S,2022-02-17T00:58:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612738,21,21,2022-02-17T00:58:57Z,1080000,,,0,,H. Diallo personal FOUL (1 PF) (Brown 2 FT),"[1628977, 1627759]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,1628172.0,1.0,0.0,Brown,1627759.0,,,,,,,
116,PT02M38.00S,2022-02-17T00:58:53.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,21,21,2022-02-17T00:58:53Z,1100000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,21,21,2022-02-17T01:01:28Z,1110000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,out,[],201143,,,1610612738,21,21,2022-02-17T01:01:28Z,1120000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,out,[],203924,,,1610612738,21,21,2022-02-17T01:01:28Z,1130000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,out,[],202709,,,1610612738,21,21,2022-02-17T01:01:28Z,1140000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,21,21,2022-02-17T01:01:28Z,1150000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,21,21,2022-02-17T01:01:28Z,1160000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,in,[],1630165,,,1610612738,21,21,2022-02-17T01:01:28Z,1170000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M38.00S,2022-02-17T01:01:06.2Z,1,REGULAR,substitution,in,[],203482,,,1610612738,21,21,2022-02-17T01:01:28Z,1180000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M38.00S,2022-02-17T01:01:52.6Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,21,21,2022-02-17T01:01:52Z,1190000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M38.00S,2022-02-17T01:01:52.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,21,21,2022-02-17T01:01:52Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2022-02-17T01:02:06.5Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,22,21,2022-02-17T01:02:06Z,1210000,,,0,,J. Brown Free Throw 2 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,,,,13.0,,,,,,
128,PT02M19.00S,2022-02-17T01:02:28.6Z,1,REGULAR,foul,personal,[],1630202,,,1610612765,22,21,2022-02-17T01:02:39Z,1220000,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1628963]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,1628172.0,1.0,0.0,Bagley III,1628963.0,,,,,,,
130,PT02M19.00S,2022-02-17T01:02:34.9Z,1,REGULAR,substitution,out,[],1627759,,,1610612765,22,21,2022-02-17T01:02:37Z,1240000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M19.00S,2022-02-17T01:02:34.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612765,22,21,2022-02-17T01:02:37Z,1250000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M08.00S,2022-02-17T01:03:00.6Z,1,REGULAR,2pt,Jump Shot,[],1628963,12.828515111695138,28.431372549019606,1610612765,22,21,2022-02-17T01:03:09Z,1260000,108.0,68.0,1,left,MISS M. Bagley III 12' turnaround Shot,[1628963],1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
133,PT02M06.00S,2022-02-17T01:03:02.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,21,2022-02-17T01:03:30Z,1270000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
134,PT01M46.00S,2022-02-17T01:03:21.6Z,1,REGULAR,3pt,Jump Shot,[],1630202,64.73390275952694,49.26470588235294,1610612738,22,21,2022-02-17T01:03:26Z,1280000,-4.0,279.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M44.00S,2022-02-17T01:03:23.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,22,21,2022-02-17T01:03:26Z,1290000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
136,PT01M37.00S,2022-02-17T01:03:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,6.389618922470433,61.029411764705884,1610612765,22,21,2022-02-17T01:03:42Z,1300000,-55.0,8.0,1,left,MISS K. Hayes driving finger roll Layup,[1630165],1610612765.0,DET,driving finger roll,,,Hayes,K. Hayes,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2022-02-17T01:03:33.8Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612738,22,21,2022-02-17T01:03:42Z,1310000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
138,PT01M23.00S,2022-02-17T01:03:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,71.17279894875165,22.794117647058822,1610612738,25,21,2022-02-17T01:03:49Z,1320000,-136.0,218.0,1,right,J. Tatum 25' 3PT  (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.74,Made,,,,,,,,,,,,,5.0,,,,,,
139,PT01M04.00S,2022-02-17T01:04:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628963,4.155716162943495,72.54901960784314,1610612765,25,21,2022-02-17T01:05:06Z,1330000,-113.0,-13.0,1,left,MISS M. Bagley III 11' floating Shot,[1628963],1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M01.00S,2022-02-17T01:04:07.7Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612738,25,21,2022-02-17T01:04:11Z,1340000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
141,PT00M48.30S,2022-02-17T01:04:21.4Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,25,21,2022-02-17T01:04:27Z,1350000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,2.0,,,101284.0,,,,,,,,,,,
142,PT00M33.50S,2022-02-17T01:04:44.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,13.485545335085414,36.029411764705884,1610612765,25,23,2022-02-17T01:04:51Z,1360000,70.0,74.0,1,left,H. Diallo 10' driving finger roll Layup (2 PTS),[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,10.2,Made,,,,,,,,,,,,,2.0,,,,,,
143,PT00M28.20S,2022-02-17T01:05:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629684,93.9060446780552,96.32352941176471,1610612738,25,23,2022-02-17T01:05:16Z,1370000,232.0,5.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M25.10S,2022-02-17T01:05:10.2Z,1,REGULAR,rebound,offensive,[],1630202,,,1610612738,25,23,2022-02-17T01:05:10Z,1380000,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
145,PT00M14.10S,2022-02-17T01:05:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,63.81406044678055,56.127450980392155,1610612738,25,23,2022-02-17T01:05:47Z,1390000,31.0,288.0,1,right,MISS J. Tatum 28' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,28.92,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M11.70S,2022-02-17T01:05:23.6Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,25,23,2022-02-17T01:05:47Z,1400000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
147,PT00M03.40S,2022-02-17T01:05:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,15.325229960578188,60.049019607843135,1610612765,25,23,2022-02-17T01:06:20Z,1410000,-50.0,92.0,1,left,MISS H. Diallo 10' pullup Shot - blocked,"[1628977, 1629684]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,10.45,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
148,PT00M03.40S,2022-02-17T01:05:32.9Z,1,REGULAR,block,,[],1629684,,,1610612765,25,23,2022-02-17T01:06:20Z,1420000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M01.80S,2022-02-17T01:05:34.5Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612738,25,23,2022-02-17T01:06:20Z,1430000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
150,PT00M00.00S,2022-02-17T01:05:41.2Z,1,REGULAR,period,end,[],0,,,1610612738,25,23,2022-02-17T01:05:41Z,1440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-17T01:08:11.7Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612738,25,23,2022-02-17T01:08:22Z,1450000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-17T01:08:11.7Z,2,REGULAR,substitution,in,['startperiod'],203585,,,1610612738,25,23,2022-02-17T01:08:22Z,1460000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-17T01:08:23.5Z,2,REGULAR,period,start,[],0,,,1610612738,25,23,2022-02-17T01:08:23Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M40.00S,2022-02-17T01:08:42.5Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,25,23,2022-02-17T01:08:48Z,1480000,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1630165]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,3.0,Hayes,1630165.0,,,,,,,,,,,,
155,PT11M40.00S,2022-02-17T01:08:42.5Z,2,REGULAR,steal,,[],1630165,,,1610612765,25,23,2022-02-17T01:08:44Z,1490000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2022-02-17T01:08:46.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,6.258212877792378,50.245098039215684,1610612765,25,25,2022-02-17T01:08:55Z,1500000,-1.0,6.0,1,left,H. Diallo running alley-oop DUNK (4 PTS) (K. Olynyk 1 AST),"[1628977, 203482]",1610612765.0,DET,running alley-oop,,,Diallo,H. Diallo,,,,,0.64,Made,,,,,,,,,,,,,4.0,K. Olynyk,203482.0,1.0,,,
158,PT11M21.00S,2022-02-17T01:09:03.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,91.93495400788436,3.6764705882352944,1610612738,28,25,2022-02-17T01:09:09Z,1520000,-232.0,23.0,1,right,A. Nesmith 3PT  (3 PTS) (G. Williams 1 AST),"[1630174, 1629684]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.28,Made,,,,,,,,,,,,,3.0,G. Williams,1629684.0,1.0,,,
160,PT11M03.00S,2022-02-17T01:09:21.9Z,2,REGULAR,turnover,out-of-bounds,[],203482,,,1610612765,28,25,2022-02-17T01:09:27Z,1540000,,,0,,K. Olynyk step out-of-bounds TURNOVER (1 TO),[203482],1610612765.0,DET,step,,,Olynyk,K. Olynyk,,,,,,,,,,,1.0,,,101284.0,,,,,,,,,,,
161,PT10M49.00S,2022-02-17T01:09:49.7Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,28,25,2022-02-17T01:10:13Z,1550000,,,0,,J. Tatum lost ball TURNOVER (4 TO),"[1628369, 203482]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,4.0,Olynyk,203482.0,,,,,,,,,,,,
162,PT10M49.00S,2022-02-17T01:09:49.7Z,2,REGULAR,steal,,[],203482,,,1610612765,28,25,2022-02-17T01:23:29Z,1560000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M36.00S,2022-02-17T01:10:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203482,14.14257555847569,4.166666666666666,1610612765,28,28,2022-02-17T01:10:18Z,1570000,229.0,80.0,1,left,K. Olynyk 24' 3PT step back (3 PTS) (K. Hayes 1 AST),"[203482, 1630165]",1610612765.0,DET,step back,,,Olynyk,K. Olynyk,,,,,24.29,Made,,,,,,,,,,,,,3.0,K. Hayes,1630165.0,1.0,,,
165,PT10M19.00S,2022-02-17T01:10:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629684,91.93495400788436,4.166666666666666,1610612738,31,28,2022-02-17T01:10:26Z,1590000,-229.0,23.0,1,right,G. Williams 3PT  (3 PTS) (P. Pritchard 1 AST),"[1629684, 1630202]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.04,Made,,,,,,,,,,,,,3.0,P. Pritchard,1630202.0,1.0,,,
167,PT10M03.00S,2022-02-17T01:10:36.4Z,2,REGULAR,3pt,Jump Shot,[],203585,19.66162943495401,91.42156862745098,1610612765,31,28,2022-02-17T01:11:06Z,1610000,-207.0,132.0,1,left,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M00.00S,2022-02-17T01:10:39.4Z,2,REGULAR,rebound,offensive,[],203482,,,1610612765,31,28,2022-02-17T01:11:06Z,1620000,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,167.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
169,PT09M56.00S,2022-02-17T01:10:42.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203482,24.655059132720105,11.029411764705882,1610612765,31,31,2022-02-17T01:10:47Z,1630000,195.0,179.0,1,left,K. Olynyk 26' 3PT  (6 PTS) (R. McGruder 1 AST),"[203482, 203585]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,26.48,Made,,,,,,,,,,,,,6.0,R. McGruder,203585.0,1.0,,,
171,PT09M53.00S,2022-02-17T01:10:49.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,31,31,2022-02-17T01:10:49Z,1650000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M46.00S,2022-02-17T01:13:56.7Z,2,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,31,31,2022-02-17T01:14:11Z,1660000,,,0,,G. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,bad pass,,,Williams,G. Williams,,,,,,,,,,,1.0,,,101284.0,,,,,,,,,,,
173,PT09M23.00S,2022-02-17T01:14:29.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,8.623521681997373,62.5,1610612765,31,31,2022-02-17T01:15:57Z,1670000,-62.0,29.0,1,left,MISS H. Diallo 6' driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M22.00S,2022-02-17T01:14:30.9Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,31,31,2022-02-17T01:14:58Z,1680000,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
175,PT09M22.00S,2022-02-17T01:14:35.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,31,31,2022-02-17T01:15:20Z,1690000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,,
176,PT09M11.00S,2022-02-17T01:15:00.8Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612738,31,31,2022-02-17T01:15:16Z,1700000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630165, 1628369]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,1199.0,1.0,0.0,Tatum,1628369.0,,,,,,,
178,PT09M11.00S,2022-02-17T01:15:22.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,32,31,2022-02-17T01:15:22Z,1720000,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,,,,6.0,,,,,,
179,PT09M11.00S,2022-02-17T01:15:41.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,33,31,2022-02-17T01:15:41Z,1730000,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
180,PT08M52.00S,2022-02-17T01:16:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,8.360709592641262,64.70588235294117,1610612765,33,33,2022-02-17T01:17:18Z,1740000,-74.0,26.0,1,left,K. Hayes 7' driving floating bank Jump Shot (2 PTS),[1630165],1610612765.0,DET,driving floating bank,,,Hayes,K. Hayes,,,,,7.8,Made,,,,,,,,,,,,,2.0,,,,,,
181,PT08M44.00S,2022-02-17T01:16:11.0Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612738,33,33,2022-02-17T01:16:19Z,1750000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Tatum 2 FT),"[1630165, 1628369]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,1628172.0,2.0,0.0,Tatum,1628369.0,,,,,,,
183,PT08M44.00S,2022-02-17T01:16:32.4Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,34,33,2022-02-17T01:16:32Z,1770000,,,0,,J. Tatum Free Throw 1 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
184,PT08M44.00S,2022-02-17T01:16:46.6Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,35,33,2022-02-17T01:16:46Z,1780000,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,,,,9.0,,,,,,
