actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
171,PT09M08.00S,2022-03-13T20:16:03.6Z,2,REGULAR,3pt,Jump Shot,[],201143,89.96386333771353,3.9215686274509802,1610612738,20,21,2022-03-13T20:17:56Z,1710000,-230.0,42.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
172,PT09M04.00S,2022-03-13T20:16:07.6Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,20,21,2022-03-13T20:25:46Z,1720000,,,0,,D. Bertans REBOUND (Off:0 Def:3),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,171.0,3.0,3.0,0.0,,,,,,,
173,PT08M53.00S,2022-03-13T20:16:18.3Z,2,REGULAR,3pt,Jump Shot,[],202722,23.603810775295663,9.558823529411764,1610612742,20,21,2022-03-13T20:18:09Z,1730000,202.0,169.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
174,PT08M50.00S,2022-03-13T20:16:21.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,21,2022-03-13T20:18:09Z,1740000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,173.0,3.0,3.0,0.0,,,,,,,
175,PT08M31.00S,2022-03-13T20:16:40.5Z,2,REGULAR,2pt,Jump Shot,[],1628401,90.80157687253615,73.06219362745098,1610612738,20,21,2022-03-13T20:18:35Z,1750000,115.0,34.0,1,right,MISS D. White 12' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,,
176,PT08M27.00S,2022-03-13T20:16:44.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,20,21,2022-03-13T20:18:35Z,1760000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,175.0,4.0,3.0,1.0,,,,,,,
177,PT08M16.00S,2022-03-13T20:16:55.5Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612738,20,21,2022-03-13T20:17:02Z,1770000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Horford 2 FT),"[1628467, 201143]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,101284.0,,,,,,,,,,1.0,0.0,Horford,201143.0,
179,PT08M16.00S,2022-03-13T20:17:28.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201143,,,1610612738,21,21,2022-03-13T20:23:03Z,1790000,,,0,,A. Horford Free Throw 1 of 2 (7 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
182,PT08M16.00S,2022-03-13T20:17:28.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201143,,,1610612738,22,21,2022-03-13T20:23:03Z,1795000,,,0,,A. Horford Free Throw 2 of 2 (8 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
180,PT08M16.00S,2022-03-13T20:17:29.4Z,2,REGULAR,substitution,out,[],202722,,,1610612742,22,21,2022-03-13T20:23:03Z,1800000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M16.00S,2022-03-13T20:17:29.4Z,2,REGULAR,substitution,in,[],1628425,,,1610612742,22,21,2022-03-13T20:23:03Z,1810000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M03.00S,2022-03-13T20:18:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.171484888304862,61.029411764705884,1610612742,22,21,2022-03-13T20:26:17Z,1815000,-55.0,62.0,1,left,MISS J. Brunson 8' floating Shot,[1628973],1610612742.0,DAL,floating,,,Brunson,J. Brunson,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,,
184,PT08M01.00S,2022-03-13T20:18:09.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,22,21,2022-03-13T20:19:17Z,1817500,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,
185,PT08M00.00S,2022-03-13T20:18:13.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,22,21,2022-03-13T20:18:13Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M00.00S,2022-03-13T20:18:15.0Z,2,REGULAR,substitution,out,[],1628369,,,1610612742,22,21,2022-03-13T20:18:21Z,1860000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M00.00S,2022-03-13T20:18:15.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,22,21,2022-03-13T20:18:21Z,1870000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M00.00S,2022-03-13T20:18:15.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612742,22,21,2022-03-13T20:18:21Z,1880000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M00.00S,2022-03-13T20:18:15.0Z,2,REGULAR,substitution,in,[],203939,,,1610612742,22,21,2022-03-13T20:18:21Z,1890000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M53.00S,2022-03-13T20:18:40.1Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,22,21,2022-03-13T20:19:47Z,1900000,,,0,,S. Dinwiddie lost ball out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,lost ball,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,200834.0,1.0,,,,,,,,,,,,,
191,PT07M53.00S,2022-03-13T20:18:45.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612738,22,21,2022-03-13T20:18:48Z,1910000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M53.00S,2022-03-13T20:18:45.4Z,2,REGULAR,substitution,in,[],1627827,,,1610612738,22,21,2022-03-13T20:18:48Z,1920000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M35.00S,2022-03-13T20:19:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,91.14651773981603,42.64705882352941,1610612738,24,21,2022-03-13T20:19:52Z,1930000,-37.0,31.0,1,right,P. Pritchard driving Layup (2 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,4.79,Made,2.0,,,,,,,,,,,,,,,,,,
195,PT07M29.00S,2022-03-13T20:19:21.1Z,2,REGULAR,2pt,Jump Shot,[],1628973,20.844283837056505,41.66666666666667,1610612742,24,23,2022-03-13T20:20:07Z,1950000,42.0,143.0,1,left,J. Brunson 14' pullup Jump Shot (7 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,14.93,Made,7.0,,,,,,,,,,,,,,,,,,
196,PT07M15.00S,2022-03-13T20:19:32.8Z,2,REGULAR,3pt,Jump Shot,[],201143,68.54467805519053,76.7156862745098,1610612738,24,23,2022-03-13T20:20:24Z,1960000,134.0,243.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,,
197,PT07M13.00S,2022-03-13T20:19:34.8Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,24,23,2022-03-13T20:20:24Z,1970000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,
198,PT07M06.00S,2022-03-13T20:19:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.886333771353483,41.42156862745098,1610612742,24,23,2022-03-13T20:20:57Z,1980000,43.0,31.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
199,PT07M01.00S,2022-03-13T20:19:46.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,24,23,2022-03-13T20:19:46Z,1990000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,198.0,1.0,0.0,1.0,,,,,,,
200,PT06M57.00S,2022-03-13T20:19:52.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,11.695137976346912,63.41911764705882,1610612742,24,23,2022-03-13T20:21:14Z,2000000,-67.0,57.0,1,left,MISS J. Brunson 8' fadeaway Shot,[1628973],1610612742.0,DAL,fadeaway,,,Brunson,J. Brunson,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,,
201,PT06M55.00S,2022-03-13T20:19:54.7Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,24,23,2022-03-13T20:21:14Z,2010000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,200.0,3.0,3.0,0.0,,,,,,,
202,PT06M49.00S,2022-03-13T20:20:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,65.91655716162943,61.51960784313726,1610612738,24,23,2022-03-13T20:29:05Z,2020000,58.0,268.0,1,right,MISS J. Brown 27' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
203,PT06M47.00S,2022-03-13T20:20:03.0Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,24,23,2022-03-13T20:21:28Z,2030000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,
204,PT06M41.00S,2022-03-13T20:20:08.3Z,2,REGULAR,2pt,Jump Shot,[],1628425,21.50131406044678,30.392156862745097,1610612742,24,23,2022-03-13T20:37:41Z,2040000,98.0,150.0,1,left,MISS S. Brown 17' running pullup Shot,[1628425],1610612742.0,DAL,running pullup,,,Brown,S. Brown,,,,,17.88,Missed,,,,,,,,,,,,,,,,,,,
205,PT06M39.00S,2022-03-13T20:20:10.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,24,23,2022-03-13T20:21:37Z,2050000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,
206,PT06M39.00S,2022-03-13T20:20:17.5Z,2,REGULAR,foul,personal,[],1628401,,,1610612742,24,23,2022-03-13T20:38:13Z,2060000,,,0,,D. White loose ball personal FOUL (2 PF),"[1628401, 203939]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Powell,203939.0,
208,PT06M39.00S,2022-03-13T20:20:28.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,24,23,2022-03-13T20:20:28Z,2080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,out,[],1628401,,,1610612742,24,23,2022-03-13T20:23:58Z,2090000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,out,[],1629684,,,1610612742,24,23,2022-03-13T20:23:58Z,2100000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,out,[],203915,,,1610612742,24,23,2022-03-13T20:23:58Z,2110000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612742,24,23,2022-03-13T20:23:58Z,2120000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,in,[],1629057,,,1610612742,24,23,2022-03-13T20:23:58Z,2130000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2022-03-13T20:23:22.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,24,23,2022-03-13T20:23:58Z,2140000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M25.00S,2022-03-13T20:24:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,9.280551905387648,41.66666666666667,1610612742,24,25,2022-03-13T20:38:51Z,2150000,42.0,35.0,1,left,J. Brunson driving Layup (9 PTS) (D. Finney-Smith 1 AST),"[1628973, 1627827]",1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,5.42,Made,9.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
217,PT06M08.00S,2022-03-13T20:24:33.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,87.59855453350855,52.20588235294118,1610612738,24,25,2022-03-13T20:43:04Z,2170000,11.0,64.0,1,right,MISS J. Tatum 6' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
218,PT06M06.00S,2022-03-13T20:24:35.3Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,24,25,2022-03-13T20:24:55Z,2180000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,217.0,5.0,3.0,2.0,,,,,,,
219,PT06M06.00S,2022-03-13T20:24:37.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,24,25,2022-03-13T20:24:58Z,2190000,0.0,0.0,1,right,MISS J. Tatum tip Layup,[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
220,PT06M04.00S,2022-03-13T20:24:39.4Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,24,25,2022-03-13T20:24:58Z,2200000,,,0,,J. Tatum REBOUND (Off:3 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,219.0,6.0,3.0,3.0,,,,,,,
221,PT06M04.00S,2022-03-13T20:24:38.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,26,25,2022-03-13T20:43:16Z,2210000,0.0,0.0,1,right,J. Tatum tip Layup (8 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
222,PT06M04.00S,2022-03-13T20:24:45.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,26,25,2022-03-13T20:25:02Z,2220000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
223,PT05M50.00S,2022-03-13T20:25:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,9.937582128777924,44.6078431372549,1610612742,26,27,2022-03-13T20:44:04Z,2230000,27.0,41.0,1,left,L. Doncic driving finger roll Layup (9 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,4.9,Made,9.0,,,,,,,,,,,,,,,,,,
224,PT05M31.00S,2022-03-13T20:25:21.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,92.72339027595268,48.77450980392157,1610612738,28,27,2022-03-13T20:25:28Z,2240000,-6.0,16.0,1,right,J. Brown driving DUNK (5 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.7,Made,5.0,,,,,,,,,,,,,,,,,,
225,PT05M09.00S,2022-03-13T20:25:48.3Z,2,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,28,27,2022-03-13T20:26:01Z,2250000,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,200834.0,2.0,,,,,,,,,,,,,
226,PT05M09.00S,2022-03-13T20:25:52.2Z,2,REGULAR,substitution,out,[],1628973,,,1610612738,28,27,2022-03-13T20:25:56Z,2260000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M09.00S,2022-03-13T20:25:52.2Z,2,REGULAR,substitution,in,[],203504,,,1610612738,28,27,2022-03-13T20:25:56Z,2270000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M56.00S,2022-03-13T20:26:10.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,91.93495400788436,46.32352941176471,1610612738,30,27,2022-03-13T20:26:17Z,2280000,-18.0,23.0,1,right,R. Williams III DUNK (2 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.97,Made,2.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
230,PT04M34.00S,2022-03-13T20:26:32.6Z,2,REGULAR,3pt,Jump Shot,[],1628425,4.993429697766097,4.189644607843137,1610612742,30,27,2022-03-13T20:26:47Z,2300000,229.0,-6.0,1,left,MISS S. Brown 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
231,PT04M32.00S,2022-03-13T20:26:34.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,30,27,2022-03-13T20:26:47Z,2310000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,230.0,4.0,3.0,1.0,,,,,,,
232,PT04M22.00S,2022-03-13T20:26:45.6Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612738,30,27,2022-03-13T20:27:04Z,2320000,,,0,,D. Powell shooting personal FOUL (1 PF) (Tatum 2 FT),"[203939, 1628369]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,101284.0,,,,,,,,,,1.0,0.0,Tatum,1628369.0,
234,PT04M22.00S,2022-03-13T20:27:11.6Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,31,27,2022-03-13T20:30:17Z,2340000,,,0,,J. Tatum Free Throw 1 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
241,PT04M22.00S,2022-03-13T20:27:11.6Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,32,27,2022-03-13T20:30:17Z,2345000,,,0,,J. Tatum Free Throw 2 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
235,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,out,[],1630202,,,1610612742,32,27,2022-03-13T20:30:17Z,2350000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,32,27,2022-03-13T20:30:17Z,2360000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,32,27,2022-03-13T20:30:17Z,2370000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,in,[],203935,,,1610612742,32,27,2022-03-13T20:30:17Z,2380000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,32,27,2022-03-13T20:30:17Z,2390000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M22.00S,2022-03-13T20:27:12.3Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,32,27,2022-03-13T20:30:17Z,2400000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M15.00S,2022-03-13T20:27:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203504,6.521024967148489,54.41176470588235,1610612742,32,29,2022-03-13T20:31:14Z,2405000,-22.0,9.0,1,left,T. Burke driving finger roll Layup (2 PTS),[203504],1610612742.0,DAL,driving finger roll,,,Burke,T. Burke,,,,,2.38,Made,2.0,,,,,,,,,,,,,,,,,,
243,PT03M59.00S,2022-03-13T20:28:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.17542706964521,42.40196078431372,1610612738,32,29,2022-03-13T20:28:14Z,2407500,-38.0,49.0,1,right,MISS J. Tatum 6' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
244,PT03M57.00S,2022-03-13T20:28:04.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,32,29,2022-03-13T20:28:14Z,2408750,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,243.0,4.0,4.0,0.0,,,,,,,
245,PT03M47.00S,2022-03-13T20:28:13.1Z,2,REGULAR,turnover,bad pass,[],1630182,,,1610612742,32,29,2022-03-13T20:28:19Z,2450000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 201143]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,1.0,,,,,,,Horford,201143.0,,,,,
246,PT03M47.00S,2022-03-13T20:28:13.1Z,2,REGULAR,steal,,[],201143,,,1610612738,32,29,2022-03-13T20:28:15Z,2460000,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M47.00S,2022-03-13T20:28:17.8Z,2,REGULAR,foul,personal,[],1627827,,,1610612738,32,29,2022-03-13T20:28:29Z,2470000,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1627759]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,200834.0,,,,,,,,,,1.0,0.0,Brown,1627759.0,
249,PT03M33.00S,2022-03-13T20:28:38.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627759,90.88370565045992,50.49019607843137,1610612738,34,29,2022-03-13T20:28:52Z,2490000,2.0,33.0,1,right,J. Brown driving DUNK (7 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.33,Made,7.0,,,,,,,,,,,,,,,,,,
250,PT03M24.00S,2022-03-13T20:28:47.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,27.151773981603156,81.86274509803921,1610612742,34,29,2022-03-13T20:32:34Z,2500000,-159.0,203.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
251,PT03M19.00S,2022-03-13T20:28:52.1Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,34,29,2022-03-13T20:29:02Z,2510000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,250.0,5.0,5.0,0.0,,,,,,,
252,PT03M11.00S,2022-03-13T20:29:00.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,77.08607095926413,92.15686274509804,1610612738,34,29,2022-03-13T20:32:57Z,2520000,211.0,163.0,1,right,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
253,PT03M09.00S,2022-03-13T20:29:02.4Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,34,29,2022-03-13T20:29:08Z,2530000,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,252.0,2.0,0.0,2.0,,,,,,,
254,PT03M07.00S,2022-03-13T20:29:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,92.59198423127464,50.49019607843137,1610612738,36,29,2022-03-13T20:29:25Z,2540000,2.0,17.0,1,right,R. Williams III putback Layup (4 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,1.73,Made,4.0,,,,,,,,,,,,,,,,,,
