actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,19,24,2021-10-28T00:08:38Z,1720000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,19,24,2021-10-28T00:08:38Z,1730000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,19,24,2021-10-28T00:08:38Z,1740000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612738,19,24,2021-10-28T00:08:38Z,1750000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612738,19,24,2021-10-28T00:08:38Z,1760000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,19,24,2021-10-28T00:08:38Z,1770000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,in,['startperiod'],203953,,,1610612738,19,24,2021-10-28T00:08:38Z,1780000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,19,24,2021-10-28T00:08:38Z,1790000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612738,19,24,2021-10-28T00:08:38Z,1800000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-10-28T00:08:06.8Z,2,REGULAR,substitution,in,['startperiod'],202722,,,1610612738,19,24,2021-10-28T00:08:38Z,1810000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-10-28T00:08:40.0Z,2,REGULAR,period,start,[],0,,,1610612764,19,24,2021-10-28T00:08:40Z,1820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M45.00S,2021-10-28T00:08:54.1Z,2,REGULAR,3pt,Jump Shot,[],202722,30.042706964520367,22.30392156862745,1610612764,19,27,2021-10-28T00:09:02Z,1830000,138.0,230.0,1,left,D. Bertans 26' 3PT pullup (5 PTS) (C. Kispert 1 AST),"[202722, 1630557]",1610612764.0,WAS,pullup,,,Bertans,D. Bertans,,,,,26.84,Made,5.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,,
191,PT11M22.00S,2021-10-28T00:09:16.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,94.03745072273325,64.70588235294117,1610612738,19,27,2021-10-28T00:09:22Z,1850000,74.0,4.0,1,right,MISS A. Horford 7' Hook,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,7.36,Missed,,,,,,,,,,,,,,,,,,
192,PT11M20.00S,2021-10-28T00:09:18.9Z,2,REGULAR,rebound,defensive,[],202722,,,1610612764,19,27,2021-10-28T00:09:27Z,1860000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT11M09.00S,2021-10-28T00:09:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,8.09789750328515,46.07843137254902,1610612764,19,29,2021-10-28T00:09:34Z,1870000,20.0,24.0,1,left,M. Harrell Layup (7 PTS) (S. Dinwiddie 2 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,3.07,Made,7.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
194,PT10M58.00S,2021-10-28T00:09:40.8Z,2,REGULAR,3pt,Jump Shot,[],203935,66.04796320630749,45.588235294117645,1610612738,19,29,2021-10-28T00:09:44Z,1880000,-22.0,267.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
195,PT10M56.00S,2021-10-28T00:09:42.8Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,19,29,2021-10-28T00:09:44Z,1890000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,
196,PT10M49.00S,2021-10-28T00:09:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.732588699080158,50.73529411764706,1610612764,19,31,2021-10-28T00:09:57Z,1900000,-4.0,1.0,1,left,M. Harrell driving Layup (9 PTS) (K. Caldwell-Pope 1 AST),"[1626149, 203484]",1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,0.4,Made,9.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
199,PT10M49.00S,2021-10-28T00:09:57.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,31,2021-10-28T00:09:57Z,1920000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M33.00S,2021-10-28T00:12:58.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203953,93.38042049934296,50.0,1610612738,21,31,2021-10-28T00:13:20Z,1930000,0.0,10.0,1,right,J. Parker driving DUNK (2 PTS) (A. Horford 2 AST),"[203953, 201143]",1610612738.0,BOS,driving,,,Parker,J. Parker,,,,,0.97,Made,2.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,
202,PT10M09.00S,2021-10-28T00:13:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,5.206964520367937,55.14705882352941,1610612764,21,33,2021-10-28T00:13:28Z,1950000,-26.0,-4.0,1,left,S. Dinwiddie driving Layup (2 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.6,Made,2.0,,,,,,,,,,,,,,,,,
203,PT09M56.00S,2021-10-28T00:13:35.8Z,2,REGULAR,3pt,Jump Shot,[],201143,76.03482260183968,85.7843137254902,1610612738,21,33,2021-10-28T00:13:39Z,1960000,179.0,173.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
204,PT09M53.00S,2021-10-28T00:13:38.8Z,2,REGULAR,rebound,defensive,[],202722,,,1610612764,21,33,2021-10-28T00:13:39Z,1970000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,
205,PT09M49.00S,2021-10-28T00:13:43.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626149,9.986859395532194,34.63541666666667,1610612764,21,35,2021-10-28T00:42:30Z,1980000,77.0,41.0,1,left,M. Harrell 8' Layup (11 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,8.72,Made,11.0,,,,,,,,,,,,,,,,,
206,PT09M29.00S,2021-10-28T00:14:01.4Z,2,REGULAR,3pt,Jump Shot,[],201143,66.96780551905388,42.64705882352941,1610612738,24,35,2021-10-28T00:14:06Z,1990000,-37.0,258.0,1,right,A. Horford 26' 3PT  (7 PTS) (J. Richardson 1 AST),"[201143, 1626196]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.06,Made,7.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
208,PT09M17.00S,2021-10-28T00:14:16.6Z,2,REGULAR,foul,personal,[],203953,,,1610612764,24,35,2021-10-28T00:14:42Z,2010000,,,0,,J. Parker personal FOUL (1 PF),"[203953, 202722]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bertans,202722.0,,,,,
210,PT09M17.00S,2021-10-28T00:14:32.1Z,2,REGULAR,substitution,out,[],1628369,,,1610612764,24,35,2021-10-28T00:14:43Z,2030000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M17.00S,2021-10-28T00:14:32.1Z,2,REGULAR,substitution,out,[],1626196,,,1610612764,24,35,2021-10-28T00:14:43Z,2040000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M17.00S,2021-10-28T00:14:32.1Z,2,REGULAR,substitution,in,[],203471,,,1610612764,24,35,2021-10-28T00:14:43Z,2050000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M17.00S,2021-10-28T00:14:32.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612764,24,35,2021-10-28T00:14:43Z,2060000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M02.00S,2021-10-28T00:14:58.5Z,2,REGULAR,3pt,Jump Shot,[],203484,4.155716162943495,94.6078431372549,1610612764,24,38,2021-10-28T00:15:07Z,2070000,-223.0,-13.0,1,left,K. Caldwell-Pope 3PT step back (3 PTS),[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.34,Made,3.0,,,,,,,,,,,,,,,,,
215,PT08M42.00S,2021-10-28T00:15:19.0Z,2,REGULAR,3pt,Jump Shot,[],203471,69.72733245729303,69.6078431372549,1610612738,27,38,2021-10-28T00:15:23Z,2080000,98.0,232.0,1,right,D. Schroder 25' 3PT  (3 PTS) (M. Smart 2 AST),"[203471, 203935]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.19,Made,3.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
217,PT08M29.00S,2021-10-28T00:15:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630557,16.245072273324574,4.166666666666666,1610612764,27,38,2021-10-28T00:15:36Z,2100000,229.0,100.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
218,PT08M25.00S,2021-10-28T00:15:35.5Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,27,38,2021-10-28T00:15:36Z,2110000,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,217.0,5.0,5.0,0.0,,,,,,,,,,
219,PT08M20.00S,2021-10-28T00:15:40.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203471,92.85479632063075,53.92156862745098,1610612738,29,38,2021-10-28T00:41:49Z,2120000,20.0,15.0,1,right,D. Schroder Layup (5 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,2.45,Made,5.0,,,,,,,,,,,,,,,,,
220,PT07M59.00S,2021-10-28T00:16:01.4Z,2,REGULAR,turnover,lost ball,[],1630557,,,1610612764,29,38,2021-10-28T00:16:07Z,2130000,,,0,,C. Kispert lost ball TURNOVER (1 TO),"[1630557, 203471]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,1.0,Schroder,203471.0
221,PT07M59.00S,2021-10-28T00:16:01.4Z,2,REGULAR,steal,,[],203471,,,1610612738,29,38,2021-10-28T00:16:04Z,2140000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M54.00S,2021-10-28T00:16:08.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201143,92.06636005256242,52.69607843137255,1610612738,31,38,2021-10-28T00:42:05Z,2150000,13.0,22.0,1,right,A. Horford Layup (9 PTS) (D. Schroder 2 AST),"[201143, 203471]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,2.59,Made,9.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,
224,PT07M53.00S,2021-10-28T00:16:16.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,31,38,2021-10-28T00:16:17Z,2170000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,out,[],203484,,,1610612764,31,38,2021-10-28T00:19:10Z,2180000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,31,38,2021-10-28T00:19:10Z,2190000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,out,[],203915,,,1610612764,31,38,2021-10-28T00:19:10Z,2200000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,out,[],202722,,,1610612764,31,38,2021-10-28T00:19:10Z,2210000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,31,38,2021-10-28T00:19:10Z,2220000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,31,38,2021-10-28T00:19:10Z,2230000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,in,[],203078,,,1610612764,31,38,2021-10-28T00:19:10Z,2240000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M53.00S,2021-10-28T00:18:41.6Z,2,REGULAR,substitution,in,[],1628988,,,1610612764,31,38,2021-10-28T00:19:10Z,2250000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2021-10-28T00:19:26.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628988,10.200394218134035,52.69607843137255,1610612764,31,38,2021-10-28T00:19:31Z,2260000,-13.0,43.0,1,left,MISS A. Holiday driving Hook,[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,
234,PT07M29.00S,2021-10-28T00:19:29.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,31,38,2021-10-28T00:19:31Z,2270000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,233.0,6.0,6.0,0.0,,,,,,,,,,
235,PT07M24.00S,2021-10-28T00:19:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,68.41327201051249,29.65686274509804,1610612738,31,38,2021-10-28T00:19:39Z,2280000,-102.0,244.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2021-10-28T00:19:35.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,31,38,2021-10-28T00:19:39Z,2290000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,
237,PT07M05.00S,2021-10-28T00:19:52.5Z,2,REGULAR,3pt,Jump Shot,[],203078,10.726018396846255,97.30392156862744,1610612764,31,38,2021-10-28T00:20:05Z,2300000,-237.0,48.0,1,left,MISS B. Beal 24' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
238,PT07M01.00S,2021-10-28T00:19:56.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,31,38,2021-10-28T00:20:05Z,2310000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,
239,PT06M50.00S,2021-10-28T00:20:08.2Z,2,REGULAR,3pt,Jump Shot,[],203471,71.56701708278581,78.18627450980392,1610612738,31,38,2021-10-28T00:20:13Z,2320000,141.0,215.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
240,PT06M45.00S,2021-10-28T00:20:12.1Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,31,38,2021-10-28T00:20:12Z,2330000,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,239.0,7.0,6.0,1.0,,,,,,,,,,
241,PT06M43.00S,2021-10-28T00:20:15.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203953,94.95729303547962,14.950980392156863,1610612738,33,38,2021-10-28T00:20:23Z,2340000,-175.0,-5.0,1,right,J. Parker 17' Jump Shot (4 PTS) (A. Horford 3 AST),"[203953, 201143]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,17.53,Made,4.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
243,PT06M22.00S,2021-10-28T00:20:36.7Z,2,REGULAR,2pt,Jump Shot,[],203078,17.16491458607096,18.137254901960784,1610612764,33,38,2021-10-28T00:20:46Z,2360000,159.0,109.0,1,left,MISS B. Beal 19' Jump Shot,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,19.3,Missed,,,,,,,,,,,,,,,,,,
244,PT06M18.00S,2021-10-28T00:20:40.0Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,33,38,2021-10-28T00:20:40Z,2370000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,,,
245,PT06M16.00S,2021-10-28T00:20:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,6.521024967148489,50.73529411764706,1610612764,33,40,2021-10-28T00:20:51Z,2380000,-4.0,9.0,1,left,M. Harrell Layup (13 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,0.95,Made,13.0,,,,,,,,,,,,,,,,,
246,PT05M57.00S,2021-10-28T00:21:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.9060446780552,62.5,1610612738,33,40,2021-10-28T00:21:11Z,2390000,62.0,5.0,1,right,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,
247,PT05M55.00S,2021-10-28T00:21:02.7Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,40,2021-10-28T00:21:11Z,2400000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,
248,PT05M38.00S,2021-10-28T00:21:20.3Z,2,REGULAR,2pt,Layup,[],1626149,4.5499342969776615,66.91176470588235,1610612764,33,42,2021-10-28T00:21:26Z,2410000,-85.0,-10.0,1,left,M. Harrell 8' Layup (15 PTS) (K. Kuzma 1 AST),"[1626149, 1628398]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,8.52,Made,15.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
250,PT05M23.00S,2021-10-28T00:21:34.7Z,2,REGULAR,3pt,Jump Shot,[],203953,67.49342969776609,55.88235294117647,1610612738,36,42,2021-10-28T00:21:42Z,2430000,29.0,253.0,1,right,J. Parker 25' 3PT  (7 PTS) (A. Horford 4 AST),"[203953, 201143]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,25.48,Made,7.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
252,PT05M01.00S,2021-10-28T00:21:56.9Z,2,REGULAR,2pt,Jump Shot,[],203078,10.726018396846255,85.29411764705883,1610612764,36,44,2021-10-28T00:22:00Z,2450000,-176.0,48.0,1,left,B. Beal 18' pullup Jump Shot (8 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,18.3,Made,8.0,,,,,,,,,,,,,,,,,
253,PT04M41.00S,2021-10-28T00:22:18.4Z,2,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612738,36,44,2021-10-28T00:22:36Z,2460000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Schroder 2 FT),"[1628398, 203471]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1201.0,1.0,0.0,Schroder,203471.0,,,,,
255,PT04M41.00S,2021-10-28T00:22:49.1Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,37,44,2021-10-28T00:22:49Z,2480000,,,0,,D. Schroder Free Throw 1 of 2 (6 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
256,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,out,[],203935,,,1610612738,37,44,2021-10-28T00:23:06Z,2490000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,out,[],201143,,,1610612738,37,44,2021-10-28T00:23:06Z,2500000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,out,[],1626149,,,1610612738,37,44,2021-10-28T00:23:06Z,2510000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,37,44,2021-10-28T00:23:06Z,2520000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,37,44,2021-10-28T00:23:06Z,2530000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M41.00S,2021-10-28T00:22:49.8Z,2,REGULAR,substitution,in,[],1629655,,,1610612738,37,44,2021-10-28T00:23:06Z,2540000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M41.00S,2021-10-28T00:23:09.8Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,38,44,2021-10-28T00:23:09Z,2550000,,,0,,D. Schroder Free Throw 2 of 2 (7 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
263,PT04M24.00S,2021-10-28T00:23:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.492115637319317,51.9607843137255,1610612764,38,46,2021-10-28T00:23:43Z,2560000,-10.0,27.0,1,left,D. Gafford Layup (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.9,Made,2.0,,,,,,,,,,,,,,,,,
264,PT04M24.00S,2021-10-28T00:23:42.2Z,2,REGULAR,foul,personal,['1freethrow'],203953,,,1610612764,38,46,2021-10-28T00:23:54Z,2570000,,,0,,J. Parker shooting personal FOUL (2 PF) (Gafford 1 FT),"[203953, 1629655]",1610612738.0,BOS,shooting,,,Parker,J. Parker,,,,,,,,,,,,,,,1148.0,2.0,0.0,Gafford,1629655.0,,,,,
266,PT04M24.00S,2021-10-28T00:23:57.2Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,38,47,2021-10-28T00:23:57Z,2590000,,,0,,D. Gafford Free Throw 1 of 1 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
267,PT04M15.00S,2021-10-28T00:24:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.62089356110381,47.794117647058826,1610612738,40,47,2021-10-28T00:24:16Z,2600000,-11.0,36.0,1,right,J. Tatum driving Layup (7 PTS) (D. Schroder 3 AST),"[1628369, 203471]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.74,Made,7.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,
