actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
257,PT05M35.00S,2024-11-03T03:25:13.4Z,2,REGULAR,turnover,lost ball,[],1631096,,,1610612760,45,35,2024-11-03T03:25:19Z,2570000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 201935]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Harden,201935.0,,,,,,,
258,PT05M35.00S,2024-11-03T03:25:13.4Z,2,REGULAR,steal,,[],201935,,,1610612746,45,35,2024-11-03T03:25:15Z,2580000,False,,,0,,J. Harden STEAL (3 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT05M21.00S,2024-11-03T03:25:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,92.19776609724047,50.245098039215684,1610612746,47,35,2024-11-03T03:25:32Z,2590000,False,1.0,21.0,1,right,J. Harden driving Layup (8 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.08,Made,,8.0,,,,,,,,,,,,,,,,
260,PT05M06.00S,2024-11-03T03:25:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628983,31.09395532194481,73.2843137254902,1610612760,47,38,2024-11-03T03:25:47Z,2600000,False,-116.0,240.0,1,left,S. Gilgeous-Alexander 26' 3PT  (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.66,Made,,13.0,,,,,,,,,,,,,,,,
261,PT04M51.00S,2024-11-03T03:25:57.5Z,2,REGULAR,2pt,Jump Shot,[],201935,90.09526938239159,74.26470588235294,1610612746,47,38,2024-11-03T03:26:02Z,2610000,False,121.0,41.0,1,right,MISS J. Harden 12' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,12.79,Missed,,,,,,,,,,,,,,,,,,
262,PT04M48.00S,2024-11-03T03:26:00.5Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,47,38,2024-11-03T03:26:02Z,2620000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,261.0,,,,,3.0,3.0,0.0,,,,,,,,,,
263,PT04M46.00S,2024-11-03T03:26:04.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,31.882391590013142,24.509803921568626,1610612760,47,38,2024-11-03T03:28:06Z,2630000,False,127.0,247.0,1,left,MISS I. Joe 27' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
264,PT04M43.00S,2024-11-03T03:26:07.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,47,38,2024-11-03T03:28:06Z,2640000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,263.0,,,,,1.0,1.0,0.0,,,,,,,,,,
270,PT04M42.00S,2024-11-03T03:26:11.7Z,2,REGULAR,turnover,lost ball,[],1626181,,,1610612746,47,38,2024-11-03T03:27:49Z,2645000,False,,,0,,N. Powell lost ball TURNOVER (2 TO),"[1626181, 1630598]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Wiggins,1630598.0,,,,,,,
271,PT04M42.00S,2024-11-03T03:26:11.7Z,2,REGULAR,steal,,[],1630598,,,1610612760,47,38,2024-11-03T03:29:33Z,2647500,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT04M40.00S,2024-11-03T03:26:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,9.017739816031538,48.529411764705884,1610612760,47,40,2024-11-03T03:27:21Z,2650000,False,7.0,32.0,1,left,L. Dort Layup (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.31,Made,,6.0,,,,,,,,,,,,,,,,
266,PT04M40.00S,2024-11-03T03:26:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626181,,,1610612760,47,40,2024-11-03T03:27:02Z,2660000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Dort 1 FT),"[1626181, 1629652]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629171.0,1.0,0.0,Dort,1629652.0,,
277,PT04M40.00S,2024-11-03T03:26:38.6Z,2,REGULAR,substitution,out,[],1627826,,,1610612760,47,40,2024-11-03T03:28:34Z,2675000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M40.00S,2024-11-03T03:26:38.6Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,47,40,2024-11-03T03:28:34Z,2677500,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M40.00S,2024-11-03T03:26:38.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612760,47,40,2024-11-03T03:28:34Z,2678750,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M40.00S,2024-11-03T03:26:38.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,47,40,2024-11-03T03:28:34Z,2679375,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M40.00S,2024-11-03T03:26:48.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629652,,,1610612760,47,41,2024-11-03T03:27:21Z,2680000,False,,,0,,L. Dort Free Throw 1 of 1 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
269,PT04M18.00S,2024-11-03T03:27:12.6Z,2,REGULAR,3pt,Jump Shot,[],1627884,69.99014454664915,20.588235294117645,1610612746,47,41,2024-11-03T03:27:29Z,2690000,False,-147.0,230.0,1,right,MISS D. Jones Jr. 27' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,27.27,Missed,,,,,,,,,,,,,,,,,,
272,PT04M16.00S,2024-11-03T03:27:14.6Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,47,41,2024-11-03T03:29:14Z,2700000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,269.0,,,,,3.0,3.0,0.0,,,,,,,,,,
273,PT04M11.00S,2024-11-03T03:27:26.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612760,47,41,2024-11-03T03:54:16Z,2710000,False,,,0,,T. Mann personal FOUL (2 PF) (Holmgren 2 FT),"[1629611, 1631096]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,2.0,0.0,Holmgren,1631096.0,,
275,PT04M11.00S,2024-11-03T03:27:55.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631096,,,1610612760,47,42,2024-11-03T03:40:00Z,2730000,False,,,0,,C. Holmgren Free Throw 1 of 2 (4 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
276,PT04M11.00S,2024-11-03T03:27:55.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631096,,,1610612760,47,43,2024-11-03T03:40:00Z,2740000,False,,,0,,C. Holmgren Free Throw 2 of 2 (5 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
281,PT03M53.00S,2024-11-03T03:28:35.4Z,2,REGULAR,turnover,lost ball,[],1627884,,,1610612746,47,43,2024-11-03T03:28:39Z,2750000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 1631114]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Williams,1631114.0,,,,,,,
282,PT03M53.00S,2024-11-03T03:28:35.4Z,2,REGULAR,steal,,[],1631114,,,1610612760,47,43,2024-11-03T04:00:17Z,2760000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M42.00S,2024-11-03T03:28:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,8.754927726675426,49.50980392156863,1610612760,47,45,2024-11-03T03:28:52Z,2770000,False,2.0,30.0,1,left,A. Wiggins driving finger roll Layup (2 PTS) (L. Dort 2 AST),"[1630598, 1629652]",1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.99,Made,,2.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,
285,PT03M23.00S,2024-11-03T03:29:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,85.10183968462549,56.61764705882353,1610612746,47,45,2024-11-03T03:31:25Z,2790000,False,33.0,88.0,1,right,MISS D. Jones Jr. 9' pullup Shot,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,,,,,,,,,,,,,,,,,,
286,PT03M19.00S,2024-11-03T03:29:18.3Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,47,45,2024-11-03T03:29:22Z,2800000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,285.0,,,,,4.0,4.0,0.0,,,,,,,,,,
287,PT03M15.00S,2024-11-03T03:29:25.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612760,47,45,2024-11-03T03:29:34Z,2810000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1627884, 1631096]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,1.0,0.0,Holmgren,1631096.0,,
289,PT03M15.00S,2024-11-03T03:29:56.8Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,47,46,2024-11-03T03:29:56Z,2830000,False,,,0,,C. Holmgren Free Throw 1 of 2 (6 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
290,PT03M15.00S,2024-11-03T03:29:56.8Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,47,46,2024-11-03T03:30:22Z,2840000,False,,,0,,MISS C. Holmgren Free Throw 2 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT03M14.00S,2024-11-03T03:29:57.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,47,46,2024-11-03T03:30:22Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,
293,PT03M10.00S,2024-11-03T03:30:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,5.995400788436268,48.28431372549019,1610612760,47,48,2024-11-03T03:30:37Z,2870000,False,9.0,4.0,1,left,J. Williams cutting Layup (5 PTS) (A. Wiggins 2 AST),"[1631114, 1630598]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.94,Made,,5.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,,,,
295,PT02M44.00S,2024-11-03T03:30:59.5Z,2,REGULAR,2pt,Jump Shot,[],1629611,90.22667542706965,21.813725490196077,1610612746,47,48,2024-11-03T03:31:09Z,2890000,False,-141.0,39.0,1,right,MISS T. Mann 14' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,14.63,Missed,,,,,,,,,,,,,,,,,,
296,PT02M44.00S,2024-11-03T03:30:59.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,47,48,2024-11-03T03:31:09Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Left,,,295.0,,,,,,,,,,,,,,,,,
298,PT02M44.00S,2024-11-03T03:31:08.1Z,2,REGULAR,substitution,out,[],1629599,,,1610612760,47,48,2024-11-03T03:31:14Z,2920000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M44.00S,2024-11-03T03:31:08.1Z,2,REGULAR,substitution,in,[],201587,,,1610612760,47,48,2024-11-03T03:31:14Z,2930000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M34.00S,2024-11-03T03:31:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612760,47,48,2024-11-03T03:31:39Z,2940000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627884, 1628983]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629171.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,
302,PT02M34.00S,2024-11-03T03:32:00.6Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,47,49,2024-11-03T03:32:00Z,2960000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
303,PT02M34.00S,2024-11-03T03:32:02.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612760,47,49,2024-11-03T03:32:07Z,2970000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M34.00S,2024-11-03T03:32:02.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612760,47,49,2024-11-03T03:32:07Z,2980000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M34.00S,2024-11-03T03:32:16.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,47,50,2024-11-03T03:32:16Z,2990000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
306,PT02M20.00S,2024-11-03T03:32:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.46714848883047,51.71568627450981,1610612746,49,50,2024-11-03T03:32:39Z,3000000,False,9.0,65.0,1,right,N. Powell 6' driving floating Jump Shot (7 PTS) (N. Batum 1 AST),"[1626181, 201587]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,7.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,
308,PT02M09.00S,2024-11-03T03:32:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.178055190538765,53.92156862745098,1610612760,49,50,2024-11-03T03:32:46Z,3020000,False,-20.0,15.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
309,PT02M07.00S,2024-11-03T03:32:44.7Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,49,50,2024-11-03T03:32:46Z,3030000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,308.0,,,,,3.0,2.0,1.0,,,,,,,,,,
310,PT02M04.00S,2024-11-03T03:32:49.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,91.27792378449409,48.77450980392157,1610612746,51,50,2024-11-03T03:32:59Z,3040000,False,-6.0,29.0,1,right,N. Powell running finger roll Layup (9 PTS) (J. Harden 4 AST),"[1626181, 201935]",1610612746.0,LAC,running finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.01,Made,,9.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,
312,PT02M04.00S,2024-11-03T03:32:54.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631114,,,1610612746,51,50,2024-11-03T03:33:20Z,3060000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Powell 1 FT),"[1631114, 1626181]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629171.0,2.0,0.0,Powell,1626181.0,,
314,PT02M04.00S,2024-11-03T03:33:27.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626181,,,1610612746,52,50,2024-11-03T03:33:27Z,3080000,False,,,0,,N. Powell Free Throw 1 of 1 (10 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
315,PT01M40.00S,2024-11-03T03:33:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,18.084756898817346,52.69607843137255,1610612760,52,50,2024-11-03T03:34:04Z,3090000,False,-13.0,117.0,1,left,MISS J. Williams 11' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.83,Missed,,,,,,,,,,,,,,,,,,
316,PT01M36.00S,2024-11-03T03:33:57.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,52,50,2024-11-03T03:34:04Z,3100000,False,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,315.0,,,,,8.0,8.0,0.0,,,,,,,,,,
317,PT01M32.00S,2024-11-03T03:34:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,73.14388961892247,14.460784313725492,1610612746,55,50,2024-11-03T03:34:10Z,3110000,False,-178.0,200.0,1,right,N. Powell 26' 3PT running (13 PTS) (N. Batum 2 AST),"[1626181, 201587]",1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.75,Made,,13.0,N. Batum,201587.0,2.0,,,,,,,,,,,,,
319,PT01M30.00S,2024-11-03T03:34:12.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,55,50,2024-11-03T03:34:12Z,3130000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M30.00S,2024-11-03T03:35:23.8Z,2,REGULAR,substitution,out,[],1627884,,,1610612760,55,50,2024-11-03T03:35:44Z,3140000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M30.00S,2024-11-03T03:35:23.8Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,55,50,2024-11-03T03:35:44Z,3150000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M30.00S,2024-11-03T03:35:23.8Z,2,REGULAR,substitution,in,[],1629599,,,1610612760,55,50,2024-11-03T03:35:44Z,3160000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M30.00S,2024-11-03T03:35:23.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,55,50,2024-11-03T03:35:44Z,3170000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M19.00S,2024-11-03T03:35:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.988830486202366,55.14705882352941,1610612760,55,50,2024-11-03T03:35:59Z,3180000,False,-26.0,51.0,1,left,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
325,PT01M17.00S,2024-11-03T03:35:55.2Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,55,50,2024-11-03T03:35:59Z,3190000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,324.0,,,,,2.0,2.0,0.0,,,,,,,,,,
326,PT01M06.00S,2024-11-03T03:36:08.9Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,55,50,2024-11-03T03:36:14Z,3200000,False,,,0,,J. Harden step out-of-bounds TURNOVER (2 TO),[201935],1610612746.0,LAC,step,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2.0,,,1629171.0,,,,,,
327,PT00M54.40S,2024-11-03T03:36:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,9.674770039421814,45.09803921568628,1610612760,55,50,2024-11-03T03:37:04Z,3210000,False,25.0,38.0,1,left,MISS J. Williams driving finger roll Layup,[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
328,PT00M54.40S,2024-11-03T03:36:37.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,55,50,2024-11-03T03:36:37Z,3220000,False,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,327.0,,,,,9.0,9.0,0.0,,,,,,,,,,
329,PT00M54.40S,2024-11-03T03:36:39.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612746,55,50,2024-11-03T03:36:46Z,3230000,False,,,0,,A. Caruso personal FOUL (4 PF) (Harden 2 FT),"[1627936, 201935]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,4.0,0.0,Harden,201935.0,,
331,PT00M54.40S,2024-11-03T03:37:04.5Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,56,50,2024-11-03T03:37:04Z,3250000,False,,,0,,J. Harden Free Throw 1 of 2 (9 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
332,PT00M54.40S,2024-11-03T03:37:05.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612746,56,50,2024-11-03T03:37:09Z,3260000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M54.40S,2024-11-03T03:37:05.5Z,2,REGULAR,substitution,in,[],1630198,,,1610612746,56,50,2024-11-03T03:37:09Z,3270000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M54.40S,2024-11-03T03:37:24.2Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,57,50,2024-11-03T03:37:24Z,3280000,False,,,0,,J. Harden Free Throw 2 of 2 (10 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
335,PT00M31.30S,2024-11-03T03:37:49.6Z,2,REGULAR,3pt,Jump Shot,[],1631114,18.084756898817346,2.450980392156863,1610612760,57,53,2024-11-03T03:37:57Z,3290000,False,238.0,117.0,1,left,J. Williams 26' 3PT  (8 PTS) (S. Gilgeous-Alexander 3 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,26.52,Made,,8.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,
337,PT00M15.50S,2024-11-03T03:38:11.1Z,2,REGULAR,foul,offensive,['inpenalty'],1629599,,,1610612746,57,53,2024-11-03T03:38:18Z,3310000,False,,,0,,A. Coffey offensive FOUL (1 PF),"[1629599, 1628983]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
339,PT00M15.50S,2024-11-03T03:38:11.1Z,2,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,57,53,2024-11-03T03:38:11Z,3330000,False,,,0,,A. Coffey offensive foul TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,2530.0,,,,,,
340,PT00M01.10S,2024-11-03T03:38:42.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,28.991458607095925,75.24509803921569,1610612760,57,53,2024-11-03T03:39:15Z,3340000,False,-126.0,220.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
