actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT11M26.00S,2025-03-16T23:36:46.2Z,2,REGULAR,rebound,defensive,[],1630585,,,1610612766,32,21,2025-03-16T23:36:46Z,1630000,False,,,0,,M. Garrett REBOUND (Off:0 Def:1),[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,Restricted Area,0-8 Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT11M23.00S,2025-03-16T23:36:48.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631111,71.96123521681997,78.18627450980392,1610612766,32,21,2025-03-16T23:36:56Z,1640000,False,141.0,211.0,1,right,MISS W. Moore Jr. 25' running 3PT,[1631111],1610612766.0,CHA,running,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
166,PT11M20.00S,2025-03-16T23:36:51.7Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,32,21,2025-03-16T23:36:56Z,1650000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT11M09.00S,2025-03-16T23:37:03.8Z,2,REGULAR,2pt,Jump Shot,[],203992,13.87976346911958,32.59803921568628,1610612746,32,21,2025-03-16T23:37:08Z,1660000,False,87.0,78.0,1,left,MISS B. Bogdanović 11' fadeaway Shot,[203992],1610612746.0,LAC,fadeaway,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Right,11.68,Missed,,,,,,,,,,,,,,,,,,
168,PT11M06.00S,2025-03-16T23:37:06.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612766,32,21,2025-03-16T23:37:08Z,1670000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:2),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Right,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,
169,PT10M55.00S,2025-03-16T23:37:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,80.1084099868594,48.28431372549019,1610612766,32,21,2025-03-16T23:38:37Z,1680000,False,-9.0,134.0,1,right,MISS J. Nurkić 13' driving floating Shot,[203994],1610612766.0,CHA,driving floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,13.48,Missed,,,,,,,,,,,,,,,,,,
170,PT10M52.00S,2025-03-16T23:37:20.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612746,32,21,2025-03-16T23:37:22Z,1690000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:3),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,,
171,PT10M40.00S,2025-03-16T23:37:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.995400788436268,55.14705882352941,1610612746,32,21,2025-03-16T23:37:41Z,1700000,False,-26.0,4.0,1,left,MISS N. Powell driving reverse Layup - blocked,"[1626181, 1628970]",1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,Bridges,1628970.0,,,,,
172,PT10M40.00S,2025-03-16T23:37:32.6Z,2,REGULAR,block,,[],1628970,,,1610612746,32,21,2025-03-16T23:37:35Z,1710000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M37.00S,2025-03-16T23:37:35.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612766,32,21,2025-03-16T23:37:36Z,1720000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:3),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,171.0,3.0,3.0,0.0,,,,,,,,,,,,,,
174,PT10M34.00S,2025-03-16T23:37:40.1Z,2,REGULAR,foul,personal,[],1627732,,,1610612766,32,21,2025-03-16T23:38:15Z,1730000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 1628970]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Bridges,1628970.0
176,PT10M34.00S,2025-03-16T23:37:54.7Z,2,REGULAR,substitution,out,[],203994,,,1610612766,32,21,2025-03-16T23:37:57Z,1750000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M34.00S,2025-03-16T23:37:54.7Z,2,REGULAR,substitution,in,[],1631109,,,1610612766,32,21,2025-03-16T23:37:57Z,1760000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M22.00S,2025-03-16T23:38:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.59198423127464,44.36274509803921,1610612766,32,23,2025-03-16T23:38:24Z,1770000,False,-28.0,17.0,1,right,M. Williams cutting Layup (6 PTS) (M. Bridges 2 AST),"[1631109, 1628970]",1610612766.0,CHA,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,6.0,,,,M. Bridges,1628970.0,2.0,,,,,,,
180,PT10M02.00S,2025-03-16T23:38:39.6Z,2,REGULAR,2pt,Jump Shot,[],202695,20.71287779237845,50.98039215686274,1610612746,32,23,2025-03-16T23:38:44Z,1790000,False,-5.0,142.0,1,left,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.23,Missed,,,,,,,,,,,,,,,,,,
181,PT10M00.00S,2025-03-16T23:38:41.6Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,32,23,2025-03-16T23:38:44Z,1800000,False,,,0,,M. Williams REBOUND (Off:3 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Center,,,180.0,8.0,5.0,3.0,,,,,,,,,,,,,,
182,PT09M55.00S,2025-03-16T23:38:47.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631111,87.86136662286465,46.07843137254902,1610612766,32,25,2025-03-16T23:38:57Z,1810000,False,-20.0,62.0,1,right,W. Moore Jr. 6' driving floating Jump Shot (2 PTS),[1631111],1610612766.0,CHA,driving floating,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,,,,,2.0,,,,,,,,,,,,,
183,PT09M43.00S,2025-03-16T23:38:59.4Z,2,REGULAR,2pt,Jump Shot,[],1629599,20.581471747700395,43.13725490196079,1610612746,32,25,2025-03-16T23:39:03Z,1820000,False,34.0,141.0,1,left,MISS A. Coffey 14' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Center,14.51,Missed,,,,,,,,,,,,,,,,,,
184,PT09M39.00S,2025-03-16T23:39:03.4Z,2,REGULAR,rebound,defensive,[],1631111,,,1610612766,32,25,2025-03-16T23:39:03Z,1830000,False,,,0,,W. Moore Jr. REBOUND (Off:0 Def:1),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,8-16 Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
185,PT09M35.00S,2025-03-16T23:39:06.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,85.3646517739816,95.58823529411765,1610612766,32,25,2025-03-16T23:39:13Z,1840000,False,228.0,85.0,1,right,MISS S. Curry 24' running 3PT,[203552],1610612766.0,CHA,running,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,24.33,Missed,,,,,,,,,,,,,,,,,,
186,PT09M33.00S,2025-03-16T23:39:08.3Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,32,25,2025-03-16T23:39:13Z,1850000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,185.0,3.0,3.0,0.0,,,,,,,,,,,,,,
187,PT09M29.00S,2025-03-16T23:39:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,6.389618922470433,55.14705882352941,1610612746,32,25,2025-03-16T23:39:22Z,1860000,False,-26.0,8.0,1,left,MISS A. Coffey running reverse Layup,[1629599],1610612746.0,LAC,running reverse,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
188,PT09M27.00S,2025-03-16T23:39:15.2Z,2,REGULAR,rebound,defensive,[],1631111,,,1610612766,32,25,2025-03-16T23:39:22Z,1870000,False,,,0,,W. Moore Jr. REBOUND (Off:0 Def:2),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
189,PT09M15.00S,2025-03-16T23:39:27.5Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,32,25,2025-03-16T23:39:32Z,1880000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1629599]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Coffey,1629599.0,,,,,,,,,,
190,PT09M15.00S,2025-03-16T23:39:27.5Z,2,REGULAR,steal,,[],1629599,,,1610612746,32,25,2025-03-16T23:42:37Z,1890000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
191,PT09M10.00S,2025-03-16T23:39:32.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,6.652431011826544,50.49019607843137,1610612746,34,25,2025-03-16T23:39:38Z,1900000,False,-2.0,10.0,1,left,A. Coffey running DUNK (4 PTS) (K. Leonard 2 AST),"[1629599, 202695]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,4.0,,,,K. Leonard,202695.0,2.0,,,,,,,
193,PT09M10.00S,2025-03-16T23:39:37.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,34,25,2025-03-16T23:39:37Z,1920000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M10.00S,2025-03-16T23:42:15.6Z,2,REGULAR,substitution,out,[],1630585,,,1610612766,34,25,2025-03-16T23:42:28Z,1930000,False,,,0,,SUB out: M. Garrett,[1630585],1610612766.0,CHA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M10.00S,2025-03-16T23:42:15.6Z,2,REGULAR,substitution,out,[],203552,,,1610612766,34,25,2025-03-16T23:42:28Z,1940000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M10.00S,2025-03-16T23:42:15.6Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,34,25,2025-03-16T23:42:28Z,1950000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M10.00S,2025-03-16T23:42:15.6Z,2,REGULAR,substitution,in,[],1630182,,,1610612766,34,25,2025-03-16T23:42:28Z,1960000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2025-03-16T23:42:41.1Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,34,25,2025-03-16T23:42:44Z,1970000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1626181]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Powell,1626181.0,,,,,,,,,,
199,PT08M57.00S,2025-03-16T23:42:41.1Z,2,REGULAR,steal,,[],1626181,,,1610612746,34,25,2025-03-16T23:42:43Z,1980000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M44.00S,2025-03-16T23:42:53.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,16.507884362680684,52.94117647058824,1610612746,36,25,2025-03-16T23:42:57Z,1990000,False,-15.0,103.0,1,left,K. Leonard 10' turnaround fadeaway Jump Shot (4 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,4.0,,,,,,,,,,,,,
201,PT08M18.00S,2025-03-16T23:43:18.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631111,93.38042049934296,50.49019607843137,1610612766,36,27,2025-03-16T23:43:24Z,2000000,False,2.0,10.0,1,right,W. Moore Jr. cutting DUNK (4 PTS) (M. Williams 3 AST),"[1631111, 1631109]",1610612766.0,CHA,cutting,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,4.0,,,,M. Williams,1631109.0,3.0,,,,,,,
203,PT07M54.00S,2025-03-16T23:43:42.5Z,2,REGULAR,2pt,Jump Shot,[],202695,11.514454664914586,75.0,1610612746,38,27,2025-03-16T23:43:46Z,2020000,False,-125.0,56.0,1,left,K. Leonard 13' Jump Shot (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,13.68,Made,,,,,6.0,,,,,,,,,,,,,
204,PT07M43.00S,2025-03-16T23:43:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,61.97437582128777,50.245098039215684,1610612766,38,30,2025-03-16T23:43:59Z,2030000,False,1.0,305.0,1,right,L. Ball 30' 3PT  (8 PTS) (W. Moore Jr. 1 AST),"[1630163, 1631111]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,30.49,Made,,,,,8.0,,,,W. Moore Jr.,1631111.0,1.0,,,,,,,
206,PT07M24.00S,2025-03-16T23:44:15.5Z,2,REGULAR,foul,personal,[],1630163,,,1610612746,38,30,2025-03-16T23:44:37Z,2050000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 202695]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Leonard,202695.0
208,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,38,30,2025-03-16T23:44:55Z,2070000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,out,[],203992,,,1610612746,38,30,2025-03-16T23:44:55Z,2080000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,out,[],1627732,,,1610612746,38,30,2025-03-16T23:44:55Z,2090000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,out,[],1628970,,,1610612746,38,30,2025-03-16T23:44:55Z,2100000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,in,[],201935,,,1610612746,38,30,2025-03-16T23:44:55Z,2110000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,38,30,2025-03-16T23:44:55Z,2120000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,38,30,2025-03-16T23:44:55Z,2130000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M24.00S,2025-03-16T23:44:29.7Z,2,REGULAR,substitution,in,[],1629610,,,1610612746,38,30,2025-03-16T23:44:55Z,2140000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M20.00S,2025-03-16T23:44:58.6Z,2,REGULAR,foul,personal,[],1630182,,,1610612746,38,30,2025-03-16T23:45:07Z,2150000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1626181]",1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Powell,1626181.0
218,PT07M12.00S,2025-03-16T23:45:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,9.149145860709593,49.754901960784316,1610612746,40,30,2025-03-16T23:45:31Z,2170000,False,1.0,34.0,1,left,J. Harden driving floating Jump Shot (17 PTS) (I. Zubac 2 AST),"[201935, 1627826]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,17.0,,,,I. Zubac,1627826.0,2.0,,,,,,,
220,PT07M05.00S,2025-03-16T23:45:32.0Z,2,REGULAR,2pt,Jump Shot,[],1630163,85.89027595269383,33.088235294117645,1610612766,40,32,2025-03-16T23:45:38Z,2190000,False,-85.0,80.0,1,right,L. Ball 11' driving floating Jump Shot (10 PTS) (M. Williams 4 AST),"[1630163, 1631109]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,11.65,Made,,,,,10.0,,,,M. Williams,1631109.0,4.0,,,,,,,
222,PT06M49.00S,2025-03-16T23:45:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,17.296320630749015,54.41176470588235,1610612746,40,32,2025-03-16T23:45:52Z,2210000,False,-22.0,110.0,1,left,MISS I. Zubac 11' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,,,
223,PT06M46.00S,2025-03-16T23:45:50.4Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,40,32,2025-03-16T23:45:52Z,2220000,False,,,0,,M. Williams REBOUND (Off:3 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,222.0,9.0,6.0,3.0,,,,,,,,,,,,,,
224,PT06M43.00S,2025-03-16T23:45:54.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,92.59198423127464,94.6078431372549,1610612766,40,32,2025-03-16T23:46:04Z,2230000,False,223.0,17.0,1,right,MISS J. Green running 3PT,[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.37,Missed,,,,,,,,,,,,,,,,,,
225,PT06M41.00S,2025-03-16T23:45:56.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,40,32,2025-03-16T23:46:04Z,2240000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,224.0,,,,,,,,,,,,,,,,,
227,PT06M26.00S,2025-03-16T23:46:24.4Z,2,REGULAR,3pt,Jump Shot,[],202695,32.013797634691194,47.30392156862745,1610612746,43,32,2025-03-16T23:46:42Z,2260000,False,13.0,248.0,1,left,K. Leonard 24' 3PT pullup (9 PTS) (I. Zubac 3 AST),"[202695, 1627826]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,24.88,Made,,,,,9.0,,,,I. Zubac,1627826.0,3.0,,,,,,,
229,PT06M08.00S,2025-03-16T23:46:42.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,92.72339027595268,56.127450980392155,1610612766,43,34,2025-03-16T23:46:47Z,2280000,False,31.0,16.0,1,right,M. Williams turnaround Hook (8 PTS) (W. Moore Jr. 2 AST),"[1631109, 1631111]",1610612766.0,CHA,turnaround,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,8.0,,,,W. Moore Jr.,1631111.0,2.0,,,,,,,
231,PT05M45.00S,2025-03-16T23:47:05.9Z,2,REGULAR,2pt,Jump Shot,[],201935,6.783837056504599,77.45098039215686,1610612746,43,34,2025-03-16T23:47:13Z,2300000,False,-137.0,11.0,1,left,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,13.78,Missed,,,,,,,,,,,,,,,,,,
232,PT05M43.00S,2025-03-16T23:47:07.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,43,34,2025-03-16T23:47:13Z,2310000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,231.0,6.0,5.0,1.0,,,,,,,,,,,,,,
233,PT05M43.00S,2025-03-16T23:47:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1631111,,,1610612746,43,34,2025-03-16T23:47:18Z,2320000,False,,,0,,W. Moore Jr. shooting personal FOUL (1 PF) (Zubac 2 FT),"[1631111, 1627826]",1610612766.0,CHA,shooting,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Zubac,1627826.0
235,PT05M43.00S,2025-03-16T23:47:34.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,44,34,2025-03-16T23:47:34Z,2340000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
236,PT05M43.00S,2025-03-16T23:47:39.5Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,44,34,2025-03-16T23:47:41Z,2350000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M43.00S,2025-03-16T23:47:39.5Z,2,REGULAR,substitution,in,[],201587,,,1610612746,44,34,2025-03-16T23:47:41Z,2360000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M43.00S,2025-03-16T23:47:45.4Z,2,REGULAR,substitution,out,[],1631111,,,1610612746,44,34,2025-03-16T23:47:47Z,2370000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M43.00S,2025-03-16T23:47:45.4Z,2,REGULAR,substitution,in,[],1631217,,,1610612746,44,34,2025-03-16T23:47:47Z,2380000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M43.00S,2025-03-16T23:48:10.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,45,34,2025-03-16T23:48:10Z,2390000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
241,PT05M31.00S,2025-03-16T23:48:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629610,91.01511169513797,2.450980392156863,1610612766,45,34,2025-03-16T23:48:31Z,2400000,False,-238.0,32.0,1,right,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
242,PT05M25.00S,2025-03-16T23:48:30.0Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,45,34,2025-03-16T23:48:30Z,2410000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Left Corner 3,24+ Left,,,241.0,1.0,0.0,1.0,,,,,,,,,,,,,,
243,PT05M22.00S,2025-03-16T23:48:34.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629610,93.11760840998686,43.627450980392155,1610612766,45,34,2025-03-16T23:48:39Z,2420000,False,-32.0,12.0,1,right,MISS D. Jeffries cutting DUNK - blocked,"[1629610, 1627826]",1610612766.0,CHA,cutting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
244,PT05M22.00S,2025-03-16T23:48:34.4Z,2,REGULAR,block,,[],1627826,,,1610612766,45,34,2025-03-16T23:48:36Z,2430000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M19.00S,2025-03-16T23:48:37.4Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,45,34,2025-03-16T23:48:39Z,2440000,False,,,0,,M. Williams REBOUND (Off:4 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,243.0,10.0,6.0,4.0,,,,,,,,,,,,,,
246,PT05M16.00S,2025-03-16T23:48:39.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,91.01511169513797,44.85294117647059,1610612766,45,34,2025-03-16T23:49:26Z,2450000,False,-26.0,32.0,1,right,MISS M. Diabaté cutting DUNK,[1631217],1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
