actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,24,19,2025-01-20T02:26:07Z,790000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,24,19,2025-01-20T02:26:07Z,800000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612746,24,19,2025-01-20T02:26:07Z,810000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,out,[],1629060,,,1610612746,24,19,2025-01-20T02:26:07Z,820000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,24,19,2025-01-20T02:26:07Z,830000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,24,19,2025-01-20T02:26:07Z,840000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,in,[],1628964,,,1610612746,24,19,2025-01-20T02:26:07Z,850000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612746,24,19,2025-01-20T02:26:07Z,860000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M10.00S,2025-01-20T02:25:46.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612746,24,19,2025-01-20T02:26:07Z,870000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M54.00S,2025-01-20T02:26:39.1Z,1,REGULAR,3pt,Jump Shot,[],1627739,88.17345597897503,4.924938725490196,1610612746,24,19,2025-01-20T02:27:00Z,880000,False,-225.0,59.0,1,right,MISS K. Dunn step back 3PT,[1627739],1610612746.0,LAC,step back,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,,23.29,Missed,,,,,,,,,,,,,,,
91,PT03M51.00S,2025-01-20T02:26:42.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,24,19,2025-01-20T02:26:45Z,890000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,
92,PT03M32.00S,2025-01-20T02:27:03.7Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612747,24,19,2025-01-20T02:27:17Z,900000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Davis 2 FT),"[1627739, 203076]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Davis,203076.0
94,PT03M32.00S,2025-01-20T02:27:39.0Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,24,20,2025-01-20T02:27:39Z,920000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
95,PT03M32.00S,2025-01-20T02:27:59.8Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,24,21,2025-01-20T02:27:59Z,930000,False,,,0,,A. Davis Free Throw 2 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
96,PT03M17.00S,2025-01-20T02:28:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.27792378449409,50.245098039215684,1610612746,26,21,2025-01-20T02:28:21Z,940000,False,1.0,29.0,1,right,N. Powell driving Layup (9 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.95,Made,,,,,9.0,,,,,,,,,,
97,PT03M03.00S,2025-01-20T02:28:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.067017082785808,58.517156862745104,1610612747,26,21,2025-01-20T02:28:34Z,950000,False,-43.0,33.0,1,left,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.37,Missed,,,,,,,,,,,,,,,
98,PT03M01.00S,2025-01-20T02:28:31.0Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612746,26,21,2025-01-20T02:28:34Z,960000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,
99,PT02M51.00S,2025-01-20T02:28:41.2Z,1,REGULAR,2pt,Jump Shot,[],201935,90.67017082785807,68.40533088235294,1610612746,26,21,2025-01-20T02:28:50Z,970000,False,92.0,35.0,1,right,MISS J. Harden 9' step back Shot - blocked,"[201935, 1631108]",1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,9.85,Missed,,,,,,,,,Christie,1631108.0,,,,,
100,PT02M51.00S,2025-01-20T02:28:41.2Z,1,REGULAR,block,,[],1631108,,,1610612746,26,21,2025-01-20T02:28:43Z,980000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
101,PT02M48.00S,2025-01-20T02:28:44.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,26,21,2025-01-20T02:28:50Z,990000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,99.0,3.0,3.0,0.0,,,,,,,,,,,
103,PT02M32.00S,2025-01-20T02:29:09.2Z,1,REGULAR,substitution,out,[],1626181,,,1610612747,26,21,2025-01-20T02:29:14Z,1010000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M32.00S,2025-01-20T02:29:09.2Z,1,REGULAR,substitution,out,[],1631108,,,1610612747,26,21,2025-01-20T02:29:14Z,1020000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M32.00S,2025-01-20T02:29:09.2Z,1,REGULAR,substitution,in,[],201587,,,1610612747,26,21,2025-01-20T02:29:14Z,1030000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M32.00S,2025-01-20T02:29:09.2Z,1,REGULAR,substitution,in,[],2544,,,1610612747,26,21,2025-01-20T02:29:14Z,1040000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M28.00S,2025-01-20T02:29:31.6Z,1,REGULAR,2pt,Jump Shot,[],203076,17.559132720105126,71.32352941176471,1610612747,26,21,2025-01-20T02:29:39Z,1050000,False,-107.0,113.0,1,left,MISS A. Davis 15' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,15.51,Missed,,,,,,,,,,,,,,,
108,PT02M24.00S,2025-01-20T02:29:35.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,21,2025-01-20T02:30:13Z,1060000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,
109,PT02M22.00S,2025-01-20T02:29:39.8Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,26,21,2025-01-20T02:30:38Z,1070000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 1629637]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,2.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
110,PT02M22.00S,2025-01-20T02:29:39.8Z,1,REGULAR,steal,,[],1629637,,,1610612747,26,21,2025-01-20T02:29:41Z,1080000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
112,PT02M16.00S,2025-01-20T02:29:43.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,9.806176084099869,48.28431372549019,1610612747,26,23,2025-01-20T02:31:07Z,1100000,False,9.0,40.0,1,left,A. Davis turnaround Jump Shot (8 PTS) (D. Finney-Smith 1 AST),"[203076, 1627827]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,4.06,Made,,,,,8.0,D. Finney-Smith,1627827.0,1.0,,,,,,,
114,PT01M58.00S,2025-01-20T02:30:00.2Z,1,REGULAR,3pt,Jump Shot,[],1627739,73.66951379763469,9.558823529411764,1610612746,26,23,2025-01-20T02:30:06Z,1120000,False,-202.0,195.0,1,right,MISS K. Dunn 28' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,28.09,Missed,,,,,,,,,,,,,,,
115,PT01M55.00S,2025-01-20T02:30:03.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,26,23,2025-01-20T02:30:06Z,1130000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,
116,PT01M50.00S,2025-01-20T02:30:09.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2544,29.77989487516426,76.47058823529412,1610612747,26,23,2025-01-20T02:30:15Z,1140000,False,-132.0,227.0,1,left,MISS L. James 26' running 3PT,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,26.31,Missed,,,,,,,,,,,,,,,
117,PT01M47.00S,2025-01-20T02:30:12.6Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,26,23,2025-01-20T02:30:15Z,1150000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,
118,PT01M41.00S,2025-01-20T02:30:18.4Z,1,REGULAR,3pt,Jump Shot,[],201935,65.91655716162943,42.40196078431372,1610612746,29,23,2025-01-20T02:32:07Z,1160000,False,-38.0,268.0,1,right,J. Harden 27' 3PT step back (7 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,27.06,Made,,,,,7.0,,,,,,,,,,
119,PT01M16.00S,2025-01-20T02:30:43.3Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,29,23,2025-01-20T02:30:48Z,1170000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 201587]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.0,Batum,201587.0,,,,,,,,,,,,,,,,,
120,PT01M16.00S,2025-01-20T02:30:43.3Z,1,REGULAR,steal,,[],201587,,,1610612746,29,23,2025-01-20T02:30:45Z,1180000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT01M13.00S,2025-01-20T02:30:48.4Z,1,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612746,29,23,2025-01-20T02:30:54Z,1190000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Bamba 2 FT),"[1629216, 1628964]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Bamba,1628964.0
123,PT01M13.00S,2025-01-20T02:31:12.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628964,,,1610612746,30,23,2025-01-20T02:31:12Z,1210000,False,,,0,,M. Bamba Free Throw 1 of 2 (1 PTS),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
124,PT01M13.00S,2025-01-20T02:31:13.9Z,1,REGULAR,substitution,out,[],203076,,,1610612746,30,23,2025-01-20T02:31:16Z,1220000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M13.00S,2025-01-20T02:31:13.9Z,1,REGULAR,substitution,in,[],1630559,,,1610612746,30,23,2025-01-20T02:31:16Z,1230000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2025-01-20T02:31:12.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628964,,,1610612746,30,23,2025-01-20T02:31:34Z,1240000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
127,PT01M10.00S,2025-01-20T02:31:15.2Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,30,23,2025-01-20T02:31:34Z,1250000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,
128,PT01M03.00S,2025-01-20T02:31:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,34.247700394218136,42.15686274509804,1610612747,30,26,2025-01-20T02:32:58Z,1260000,False,39.0,269.0,1,left,A. Reaves 27' 3PT pullup (5 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,27.22,Made,,,,,5.0,,,,,,,,,,
129,PT00M49.40S,2025-01-20T02:31:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,90.09526938239159,46.32352941176471,1610612746,32,26,2025-01-20T02:54:29Z,1270000,False,-18.0,41.0,1,right,M. Bamba cutting finger roll Layup (3 PTS) (K. Dunn 1 AST),"[1628964, 1627739]",1610612746.0,LAC,cutting finger roll,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,4.46,Made,,,,,3.0,K. Dunn,1627739.0,1.0,,,,,,,
132,PT00M25.30S,2025-01-20T02:32:37.1Z,1,REGULAR,3pt,Jump Shot,[],1627827,22.470433639947437,10.56219362745098,1610612747,32,26,2025-01-20T02:32:44Z,1300000,False,197.0,159.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.31,Missed,,,,,,,,,,,,,,,
133,PT00M23.20S,2025-01-20T02:32:39.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,32,26,2025-01-20T02:32:44Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,132.0,,,,,,,,,,,,,,
135,PT00M02.90S,2025-01-20T02:33:09.2Z,1,REGULAR,3pt,Jump Shot,[],201935,63.75041064388962,54.43474264705882,1610612746,32,26,2025-01-20T02:33:39Z,1330000,False,22.0,288.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,28.91,Missed,,,,,,,,,,,,,,,
136,PT00M00.60S,2025-01-20T02:33:11.5Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,32,26,2025-01-20T02:33:39Z,1340000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,,
137,PT00M00.00S,2025-01-20T02:33:15.5Z,1,REGULAR,period,end,[],0,,,1610612747,32,26,2025-01-20T02:33:15Z,1350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612747,32,26,2025-01-20T02:35:54Z,1360000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,out,['startperiod'],1627739,,,1610612747,32,26,2025-01-20T02:35:54Z,1370000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,32,26,2025-01-20T02:35:54Z,1380000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612747,32,26,2025-01-20T02:35:54Z,1390000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612747,32,26,2025-01-20T02:35:54Z,1400000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-01-20T02:35:32.3Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,32,26,2025-01-20T02:35:54Z,1410000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-01-20T02:36:05.5Z,2,REGULAR,period,start,[],0,,,1610612746,32,26,2025-01-20T02:36:05Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M42.00S,2025-01-20T02:36:22.7Z,2,REGULAR,3pt,Jump Shot,[],201587,93.03547963206307,96.34650735294117,1610612746,35,26,2025-01-20T02:36:28Z,1430000,False,232.0,13.0,1,right,N. Batum 3PT  (3 PTS) (K. Leonard 4 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,,23.21,Made,,,,,3.0,K. Leonard,202695.0,4.0,,,,,,,
147,PT11M19.00S,2025-01-20T02:36:46.7Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612747,35,26,2025-01-20T02:37:00Z,1450000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (James 2 FT),"[201587, 2544]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,James,2544.0
149,PT11M19.00S,2025-01-20T02:37:23.3Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,35,27,2025-01-20T02:37:23Z,1470000,False,,,0,,L. James Free Throw 1 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
150,PT11M19.00S,2025-01-20T02:37:24.1Z,2,REGULAR,substitution,out,[],201587,,,1610612747,35,27,2025-01-20T02:37:28Z,1480000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M19.00S,2025-01-20T02:37:24.1Z,2,REGULAR,substitution,in,[],1627739,,,1610612747,35,27,2025-01-20T02:37:28Z,1490000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M19.00S,2025-01-20T02:37:50.1Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,35,28,2025-01-20T02:37:50Z,1500000,False,,,0,,L. James Free Throw 2 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
153,PT11M05.00S,2025-01-20T02:38:04.5Z,2,REGULAR,2pt,Jump Shot,[],202695,90.40735873850197,72.81709558823529,1610612746,37,28,2025-01-20T02:38:10Z,1510000,False,114.0,38.0,1,right,K. Leonard 12' step back Jump Shot (7 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,12.02,Made,,,,,7.0,,,,,,,,,,
154,PT10M49.00S,2025-01-20T02:38:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,26.412614980289096,82.13082107843137,1610612747,37,28,2025-01-20T02:38:28Z,1520000,False,-161.0,196.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,25.33,Missed,,,,,,,,,,,,,,,
155,PT10M46.00S,2025-01-20T02:38:23.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,37,28,2025-01-20T02:38:28Z,1530000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,
156,PT10M37.00S,2025-01-20T02:38:32.8Z,2,REGULAR,2pt,Jump Shot,[],1629645,77.21747700394218,58.08823529411765,1610612746,37,28,2025-01-20T02:38:38Z,1540000,False,40.0,162.0,1,right,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,16.67,Missed,,,,,,,,,,,,,,,
157,PT10M34.00S,2025-01-20T02:38:35.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,28,2025-01-20T02:38:38Z,1550000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,156.0,3.0,3.0,0.0,,,,,,,,,,,
158,PT10M28.00S,2025-01-20T02:38:41.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,27.020367936925098,81.12745098039215,1610612747,37,31,2025-01-20T02:39:01Z,1560000,False,-156.0,201.0,1,left,A. Reaves 25' 3PT running (8 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,,,,,8.0,L. James,2544.0,3.0,,,,,,,
161,PT10M10.00S,2025-01-20T02:39:08.3Z,2,REGULAR,substitution,out,[],1628964,,,1610612746,37,31,2025-01-20T02:39:17Z,1590000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M10.00S,2025-01-20T02:39:08.3Z,2,REGULAR,substitution,out,[],1627827,,,1610612746,37,31,2025-01-20T02:39:17Z,1600000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M10.00S,2025-01-20T02:39:08.3Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,37,31,2025-01-20T02:39:17Z,1610000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M10.00S,2025-01-20T02:39:08.3Z,2,REGULAR,substitution,in,[],1642261,,,1610612746,37,31,2025-01-20T02:39:17Z,1620000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M02.00S,2025-01-20T02:39:28.0Z,2,REGULAR,2pt,Jump Shot,[],202695,86.72798948751642,89.23866421568627,1610612746,37,31,2025-01-20T02:39:49Z,1630000,False,196.0,72.0,1,right,MISS K. Leonard 20' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,,,,20.91,Missed,,,,,,,,,,,,,,,
166,PT10M02.00S,2025-01-20T02:39:28.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,37,31,2025-01-20T02:39:49Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right,,,,,,165.0,,,,,,,,,,,,,,
168,PT10M02.00S,2025-01-20T02:39:53.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,37,31,2025-01-20T02:40:01Z,1660000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,201639.0,,,,
