actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT08M49.00S,2025-01-23T04:10:13.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,27.54599211563732,74.50980392156863,1610612738,43,41,2025-01-23T04:10:18Z,1750000,False,-123.0,206.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.0,,,,,,,,,,,
177,PT08M49.00S,2025-01-23T04:10:13.2Z,2,REGULAR,rebound,defensive,[],1641738,,,1610612746,43,41,2025-01-23T04:10:18Z,1760000,False,,,0,,K. Brown REBOUND (Off:2 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,176.0,,,,,,3.0,1.0,2.0,,,,,
178,PT08M47.00S,2025-01-23T04:10:17.1Z,2,REGULAR,turnover,out-of-bounds,[],1641738,,,1610612746,43,41,2025-01-23T04:10:21Z,1770000,False,,,0,,K. Brown bad pass out-of-bounds TURNOVER (1 TO),[1641738],1610612746.0,LAC,bad pass,,,Brown,K. Brown,,,,,Mid-Range,8-16 Left,1179.0,,,,,,,,,,,,,,,,,1.0,,
179,PT08M33.00S,2025-01-23T04:10:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,35.03613666228647,56.127450980392155,1610612738,43,41,2025-01-23T04:16:14Z,1780000,False,-31.0,277.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.85,,,,,,,,,,,
180,PT08M33.00S,2025-01-23T04:10:38.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,43,41,2025-01-23T04:10:46Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,179.0,,,,,,,,,,,,,
181,PT08M33.00S,2025-01-23T04:10:44.2Z,2,REGULAR,foul,personal,[],1629599,,,1610612738,43,41,2025-01-23T04:11:01Z,1800000,False,,,0,,A. Coffey loose ball personal FOUL (1 PF),"[1629599, 1628436]",1610612746.0,LAC,loose ball,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1179.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
183,PT08M29.00S,2025-01-23T04:11:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1642353,,,1610612738,43,41,2025-01-23T04:11:09Z,1820000,False,,,0,,C. Christie shooting personal FOUL (1 PF) (Kornet 2 FT),"[1642353, 1628436]",1610612746.0,LAC,shooting,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
185,PT08M29.00S,2025-01-23T04:11:32.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628436,,,1610612738,43,42,2025-01-23T04:11:32Z,1840000,False,,,0,,L. Kornet Free Throw 1 of 2 (1 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
186,PT08M29.00S,2025-01-23T04:11:47.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628436,,,1610612738,43,43,2025-01-23T04:11:47Z,1850000,False,,,0,,L. Kornet Free Throw 2 of 2 (2 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
187,PT08M15.00S,2025-01-23T04:12:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,71.04139290407359,78.92156862745098,1610612746,46,43,2025-01-23T04:12:06Z,1860000,False,145.0,220.0,1,right,A. Coffey 26' 3PT  (7 PTS) (C. Christie 1 AST),"[1629599, 1642353]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,7.0,26.3,C. Christie,1642353.0,1.0,,,,,,,,
189,PT08M14.00S,2025-01-23T04:12:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,43,2025-01-23T04:12:09Z,1880000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M14.00S,2025-01-23T04:14:49.9Z,2,REGULAR,substitution,out,[],1641775,,,1610612738,46,43,2025-01-23T04:15:05Z,1890000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M14.00S,2025-01-23T04:14:49.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,46,43,2025-01-23T04:15:05Z,1900000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M55.00S,2025-01-23T04:15:28.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,28.728646517739815,22.54901960784314,1610612738,46,43,2025-01-23T04:15:35Z,1910000,False,137.0,218.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.72,,,,,,,,,,,
193,PT07M53.00S,2025-01-23T04:15:30.3Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,46,43,2025-01-23T04:17:54Z,1920000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,192.0,,,,,,1.0,0.0,1.0,,,,,
194,PT07M53.00S,2025-01-23T04:15:32.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,46,43,2025-01-23T04:18:02Z,1930000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
195,PT07M52.00S,2025-01-23T04:15:33.6Z,2,REGULAR,rebound,defensive,[],1641738,,,1610612746,46,43,2025-01-23T04:18:02Z,1940000,False,,,0,,K. Brown REBOUND (Off:2 Def:2),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,194.0,,,,,,4.0,2.0,2.0,,,,,
196,PT07M49.00S,2025-01-23T04:15:38.1Z,2,REGULAR,turnover,out-of-bounds,[],1641738,,,1610612746,46,43,2025-01-23T04:15:45Z,1950000,False,,,0,,K. Brown bad pass out-of-bounds TURNOVER (2 TO),[1641738],1610612746.0,LAC,bad pass,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,202053.0,,,,,,,,,,,,,,,,,2.0,,
197,PT07M32.00S,2025-01-23T04:16:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,32.933639947437584,15.196078431372548,1610612738,46,43,2025-01-23T04:16:35Z,1960000,False,174.0,257.0,1,left,MISS P. Pritchard 31' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,31.04,,,,,,,,,,,
198,PT07M31.00S,2025-01-23T04:16:27.6Z,2,REGULAR,rebound,defensive,[],1642353,,,1610612746,46,43,2025-01-23T04:18:51Z,1970000,False,,,0,,C. Christie REBOUND (Off:0 Def:1),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,197.0,,,,,,1.0,1.0,0.0,,,,,
199,PT07M29.00S,2025-01-23T04:16:34.1Z,2,REGULAR,turnover,double dribble,[],1642353,,,1610612746,46,43,2025-01-23T04:16:44Z,1980000,False,,,0,,C. Christie double dribble TURNOVER (1 TO),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
200,PT07M29.00S,2025-01-23T04:16:38.0Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,46,43,2025-01-23T04:16:41Z,1990000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M29.00S,2025-01-23T04:16:38.0Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,46,43,2025-01-23T04:16:41Z,2000000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M22.00S,2025-01-23T04:17:10.3Z,2,REGULAR,foul,personal,[],1629599,,,1610612738,46,43,2025-01-23T04:17:18Z,2010000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 1627759]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Center,202053.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
204,PT07M22.00S,2025-01-23T04:17:16.7Z,2,REGULAR,substitution,out,[],1642353,,,1610612738,46,43,2025-01-23T04:17:19Z,2030000,False,,,0,,SUB out: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M22.00S,2025-01-23T04:17:16.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612738,46,43,2025-01-23T04:17:19Z,2040000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M10.00S,2025-01-23T04:17:31.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,8.754927726675426,50.0,1610612738,46,45,2025-01-23T04:19:31Z,2050000,False,0.0,30.0,1,left,J. Brown driving Layup (9 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.98,D. White,1628401.0,3.0,,,,,,,,
208,PT06M56.00S,2025-01-23T04:17:44.5Z,2,REGULAR,3pt,Jump Shot,[],1641738,70.25295663600527,75.0,1610612746,46,45,2025-01-23T04:17:48Z,2070000,False,125.0,227.0,1,right,MISS K. Brown 25' 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.92,,,,,,,,,,,
209,PT06M54.00S,2025-01-23T04:17:46.5Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,46,45,2025-01-23T04:17:48Z,2080000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,208.0,,,,,,2.0,1.0,1.0,,,,,
210,PT06M44.00S,2025-01-23T04:17:57.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,34.510512483574246,61.274509803921575,1610612738,46,45,2025-01-23T04:18:01Z,2090000,False,-56.0,272.0,1,left,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.77,,,,,,,,,,,
211,PT06M41.00S,2025-01-23T04:18:00.1Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,46,45,2025-01-23T04:18:01Z,2100000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,210.0,,,,,,1.0,1.0,0.0,,,,,
212,PT06M34.00S,2025-01-23T04:18:06.7Z,2,REGULAR,2pt,Jump Shot,[],1629611,84.70762155059133,26.96078431372549,1610612746,46,45,2025-01-23T04:18:10Z,2110000,False,-115.0,91.0,1,right,MISS T. Mann 14' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,14.69,,,,,,,,,,,
213,PT06M32.00S,2025-01-23T04:18:08.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,46,45,2025-01-23T04:18:10Z,2120000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,212.0,,,,,,1.0,1.0,0.0,,,,,
214,PT06M16.00S,2025-01-23T04:18:25.0Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.802233902759525,25.245098039215684,1610612738,46,48,2025-01-23T04:18:29Z,2130000,False,124.0,256.0,1,left,D. White 28' 3PT pullup (3 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,3.0,28.42,,,,,,,,,,,
215,PT05M58.00S,2025-01-23T04:18:43.0Z,2,REGULAR,turnover,bad pass,[],1630538,,,1610612746,46,48,2025-01-23T04:18:47Z,2140000,False,,,0,,B. Hyland bad pass TURNOVER (2 TO),"[1630538, 1628401]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,White,1628401.0
216,PT05M58.00S,2025-01-23T04:18:43.0Z,2,REGULAR,steal,,[],1628401,,,1610612738,46,48,2025-01-23T04:18:45Z,2150000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
217,PT05M56.00S,2025-01-23T04:18:45.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,5.732588699080158,47.05882352941176,1610612738,46,50,2025-01-23T04:18:50Z,2160000,False,15.0,1.0,1,left,D. White running DUNK (5 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,1.48,J. Brown,1627759.0,4.0,,,,,,,,
219,PT05M56.00S,2025-01-23T04:18:51.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,46,50,2025-01-23T04:18:51Z,2180000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,out,[],1630538,,,1610612746,46,50,2025-01-23T04:21:30Z,2190000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,46,50,2025-01-23T04:21:30Z,2200000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,out,[],1641738,,,1610612746,46,50,2025-01-23T04:21:30Z,2210000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,46,50,2025-01-23T04:21:30Z,2220000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,in,[],1629645,,,1610612746,46,50,2025-01-23T04:21:30Z,2230000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M56.00S,2025-01-23T04:20:59.1Z,2,REGULAR,substitution,in,[],1628964,,,1610612746,46,50,2025-01-23T04:21:30Z,2240000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M32.00S,2025-01-23T04:22:19.9Z,2,REGULAR,2pt,Jump Shot,[],1629599,80.6340341655716,30.392156862745097,1610612746,48,50,2025-01-23T04:22:26Z,2260000,False,-98.0,130.0,1,right,A. Coffey 16' step back Jump Shot (9 PTS) (T. Mann 1 AST),"[1629599, 1629611]",1610612746.0,LAC,step back,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,9.0,16.24,T. Mann,1629611.0,1.0,,,,,,,,
229,PT05M08.00S,2025-01-23T04:22:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,8.886333771353483,47.794117647058826,1610612738,48,52,2025-01-23T04:23:15Z,2280000,False,11.0,31.0,1,left,J. Brown driving floating Jump Shot (11 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,3.29,,,,,,,,,,,
230,PT05M08.00S,2025-01-23T04:22:51.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629645,,,1610612738,48,52,2025-01-23T04:23:18Z,2290000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Brown 1 FT),"[1629645, 1627759]",1610612746.0,LAC,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1179.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
232,PT05M08.00S,2025-01-23T04:23:10.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,48,52,2025-01-23T04:23:15Z,2310000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M08.00S,2025-01-23T04:23:10.8Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,48,52,2025-01-23T04:23:15Z,2320000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M08.00S,2025-01-23T04:23:40.7Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,48,52,2025-01-23T04:23:45Z,2330000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
235,PT05M07.00S,2025-01-23T04:23:41.7Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,48,52,2025-01-23T04:25:26Z,2340000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,234.0,,,,,,2.0,1.0,1.0,,,,,
236,PT04M55.00S,2025-01-23T04:23:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,90.48948751642575,54.166666666666664,1610612746,48,52,2025-01-23T04:23:56Z,2350000,False,21.0,37.0,1,right,MISS T. Mann cutting Layup,[1629611],1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.24,,,,,,,,,,,
237,PT04M54.00S,2025-01-23T04:23:54.6Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612746,48,52,2025-01-23T04:23:54Z,2360000,False,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,236.0,,,,,,1.0,0.0,1.0,,,,,
238,PT04M54.00S,2025-01-23T04:23:55.6Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612746,48,52,2025-01-23T04:24:05Z,2370000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Bamba 2 FT),"[1627759, 1628964]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Bamba,1628964.0,,,,,,,,,,,,,,,
240,PT04M54.00S,2025-01-23T04:24:22.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612746,49,52,2025-01-23T04:24:22Z,2390000,False,,,0,,M. Bamba Free Throw 1 of 2 (1 PTS),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
241,PT04M54.00S,2025-01-23T04:24:22.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612746,49,52,2025-01-23T04:24:43Z,2400000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
242,PT04M52.00S,2025-01-23T04:24:24.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,52,2025-01-23T04:24:43Z,2410000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,241.0,,,,,,2.0,2.0,0.0,,,,,
243,PT04M35.00S,2025-01-23T04:24:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,6.783837056504599,51.470588235294116,1610612738,49,52,2025-01-23T04:25:02Z,2420000,False,-7.0,11.0,1,left,MISS N. Queta reverse Layup,[1629674],1610612738.0,BOS,reverse,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.35,,,,,,,,,,,
244,PT04M34.00S,2025-01-23T04:24:57.1Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,49,52,2025-01-23T04:24:57Z,2430000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,243.0,,,,,,2.0,1.0,1.0,,,,,
245,PT04M32.00S,2025-01-23T04:24:59.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,32.53942181340342,73.52941176470588,1610612738,49,52,2025-01-23T04:25:04Z,2440000,False,-118.0,253.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.94,,,,,,,,,,,
246,PT04M29.00S,2025-01-23T04:25:02.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,49,52,2025-01-23T04:25:04Z,2450000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,245.0,,,,,,2.0,1.0,1.0,,,,,
247,PT04M14.00S,2025-01-23T04:25:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,88.91261498028909,48.529411764705884,1610612746,49,52,2025-01-23T04:25:24Z,2460000,False,-7.0,52.0,1,right,MISS D. Jones Jr. driving Layup - blocked,"[1627884, 1627759]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.22,,,,,,,Brown,1627759.0,,,
248,PT04M14.00S,2025-01-23T04:25:17.0Z,2,REGULAR,block,,[],1627759,,,1610612746,49,52,2025-01-23T04:32:31Z,2470000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT04M13.00S,2025-01-23T04:25:18.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,49,52,2025-01-23T04:25:24Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,247.0,,,,,,,,,,,,,
251,PT04M13.00S,2025-01-23T04:25:37.0Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,49,52,2025-01-23T04:25:39Z,2500000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M13.00S,2025-01-23T04:25:37.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,49,52,2025-01-23T04:25:39Z,2510000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M58.00S,2025-01-23T04:26:09.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,25.04927726675427,14.460784313725492,1610612738,49,52,2025-01-23T04:30:56Z,2540000,False,178.0,183.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.51,,,,,,,,,,,
256,PT03M55.00S,2025-01-23T04:26:12.4Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,49,52,2025-01-23T04:30:56Z,2550000,False,,,0,,D. White REBOUND (Off:2 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,255.0,,,,,,3.0,1.0,2.0,,,,,
257,PT03M41.00S,2025-01-23T04:26:12.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,21.76412614980289,35.049019607843135,1610612738,49,52,2025-01-23T04:27:03Z,2560000,False,75.0,152.0,1,left,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,16.95,,,,,,,,,,,
258,PT03M38.00S,2025-01-23T04:26:15.6Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,49,52,2025-01-23T04:27:03Z,2570000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,257.0,,,,,,2.0,2.0,0.0,,,,,
259,PT03M29.00S,2025-01-23T04:26:24.2Z,2,REGULAR,2pt,Jump Shot,[],1629599,77.4802890932983,36.029411764705884,1610612746,51,52,2025-01-23T04:31:45Z,2580000,False,-70.0,159.0,1,right,A. Coffey 17' fadeaway Jump Shot (11 PTS),[1629599],1610612746.0,LAC,fadeaway,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,11.0,17.39,,,,,,,,,,,
260,PT03M13.00S,2025-01-23T04:26:48.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,8.623521681997373,51.225490196078425,1610612738,51,54,2025-01-23T04:27:27Z,2590000,False,-6.0,29.0,1,left,J. Tatum driving DUNK (13 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.92,,,,,,,,,,,
